date_obj,Raw%20admiral%20pie price
2015-10-06,5623
2015-10-07,5623
2015-10-08,5623
2015-10-09,5623
2015-10-10,5623
2015-10-11,5623
2015-10-12,5623
2015-10-13,5623
2015-10-14,5623
2015-10-15,5623
2015-10-16,5623
2015-10-17,5623
2015-10-18,5623
2015-10-19,5623
2015-10-20,5623
2015-10-22,5623
2015-10-23,5623
2015-10-24,5623
2015-10-25,5623
2015-10-26,5623
2015-10-27,5623
2015-10-29,5623
2015-10-30,5623
2015-10-31,5623
2015-11-01,5623
2015-11-02,5623
2015-11-03,5623
2015-11-04,5623
2015-11-05,5623
2015-11-06,5623
2015-11-07,5623
2015-11-08,5623
2015-11-09,5623
2015-11-10,5623
2015-11-11,5623
2015-11-12,5623
2015-11-13,5623
2015-11-14,5623
2015-11-15,5360
2015-11-16,5360
2015-11-17,5360
2015-11-18,5360
2015-11-19,5360
2015-11-20,5360
2015-11-21,5360
2015-11-22,5360
2015-11-23,5360
2015-11-24,5360
2015-11-25,5360
2015-11-26,5360
2015-11-27,5360
2015-11-28,5360
2015-11-29,5360
2015-11-30,5360
2015-12-01,5360
2015-12-02,5360
2015-12-03,5360
2015-12-04,5360
2015-12-05,5360
2015-12-06,5360
2015-12-07,5360
2015-12-08,5360
2015-12-09,5360
2015-12-10,5360
2015-12-11,5360
2015-12-12,5360
2015-12-13,5360
2015-12-14,5360
2015-12-15,5360
2015-12-16,5360
2015-12-17,5360
2015-12-18,5360
2015-12-19,5360
2015-12-20,5360
2015-12-21,5360
2015-12-22,5360
2015-12-23,5360
2015-12-24,5360
2015-12-25,5360
2015-12-26,5360
2015-12-27,5360
2015-12-28,5360
2015-12-29,5360
2015-12-30,5360
2015-12-31,5360
2016-01-01,5360
2016-01-02,5360
2016-01-03,5360
2016-01-04,5360
2016-01-05,5360
2016-01-06,5360
2016-01-07,5360
2016-01-08,5360
2016-01-09,5360
2016-01-10,5360
2016-01-11,5360
2016-01-12,5360
2016-01-13,5360
2016-01-14,5360
2016-01-15,5360
2016-01-16,5360
2016-01-17,5360
2016-01-18,5360
2016-01-19,5360
2016-01-20,5130
2016-01-21,5130
2016-01-22,5130
2016-01-23,5130
2016-01-24,5130
2016-01-25,5130
2016-01-26,5130
2016-01-27,5130
2016-01-28,5130
2016-01-29,5130
2016-01-30,5130
2016-01-31,5130
2016-02-01,5130
2016-02-02,5130
2016-02-03,5130
2016-02-04,5130
2016-02-05,5130
2016-02-06,5130
2016-02-07,5130
2016-02-08,5130
2016-02-09,5130
2016-02-10,5130
2016-02-11,5130
2016-02-12,5130
2016-02-13,5130
2016-02-14,5130
2016-02-15,5130
2016-02-16,5130
2016-02-17,5130
2016-02-18,5130
2016-02-19,5130
2016-02-20,5130
2016-02-21,5130
2016-02-22,5130
2016-02-23,5130
2016-02-24,5130
2016-02-25,5130
2016-02-26,5130
2016-02-27,5130
2016-02-28,5130
2016-02-29,5130
2016-03-01,5130
2016-03-02,5130
2016-03-03,5130
2016-03-04,5130
2016-03-05,5130
2016-03-06,5130
2016-03-07,5130
2016-03-08,5130
2016-03-09,5130
2016-03-10,5130
2016-03-11,5130
2016-03-12,5130
2016-03-13,5130
2016-03-14,5130
2016-03-15,5130
2016-03-16,5130
2016-03-17,5130
2016-03-18,5130
2016-03-19,5130
2016-03-20,5130
2016-03-21,5130
2016-03-22,5130
2016-03-23,4901
2016-03-24,4901
2016-03-25,4901
2016-03-26,4901
2016-03-27,4901
2016-03-28,4901
2016-03-29,4901
2016-03-30,4901
2016-03-31,4901
2016-04-01,4901
2016-04-02,4901
2016-04-03,4901
2016-04-04,4901
2016-04-05,4901
2016-04-06,4901
2016-04-07,4901
2016-04-08,4901
2016-04-09,4901
2016-04-10,4901
2016-04-11,4901
2016-04-12,4901
2016-04-13,4901
2016-04-14,4901
2016-04-15,4901
2016-04-16,4901
2016-04-17,4901
2016-04-18,4901
2016-04-19,4901
2016-04-20,4901
2016-04-21,4901
2016-04-22,4901
2016-04-23,4901
2016-04-24,4901
2016-04-25,4901
2016-04-26,4901
2016-04-27,4901
2016-04-28,4901
2016-04-29,4901
2016-04-30,4901
2016-05-01,4901
2016-05-02,4901
2016-05-03,4901
2016-05-04,4901
2016-05-05,4901
2016-05-06,4901
2016-05-07,4901
2016-05-08,4901
2016-05-09,4901
2016-05-10,4901
2016-05-11,4901
2016-05-12,4901
2016-05-13,4901
2016-05-14,4901
2016-05-15,4658
2016-05-16,4658
2016-05-17,4658
2016-05-18,4658
2016-05-19,4658
2016-05-22,4658
2016-05-23,4658
2016-05-24,4658
2016-05-25,4658
2016-05-26,4658
2016-05-27,4658
2016-05-28,4658
2016-05-29,4658
2016-05-30,4658
2016-05-31,4658
2016-06-01,4658
2016-06-02,4658
2016-06-03,4658
2016-06-04,4658
2016-06-05,4658
2016-06-06,4658
2016-06-07,4658
2016-06-08,4658
2016-06-09,4658
2016-06-10,4658
2016-06-11,4658
2016-06-12,4658
2016-06-13,4658
2016-06-14,4658
2016-06-15,4658
2016-06-16,4658
2016-06-17,4658
2016-06-18,4658
2016-06-19,4658
2016-06-20,4658
2016-06-21,4658
2016-06-22,4658
2016-06-23,4658
2016-06-24,4439
2016-06-25,4439
2016-06-26,4439
2016-06-27,4439
2016-06-28,4439
2016-06-29,4439
2016-06-30,4439
2016-07-01,4439
2016-07-02,4439
2016-07-03,4439
2016-07-04,4439
2016-07-05,4439
2016-07-06,4439
2016-07-07,4439
2016-07-08,4439
2016-07-09,4439
2016-07-10,4439
2016-07-11,4439
2016-07-12,4439
2016-07-13,4439
2016-07-14,4439
2016-07-15,4439
2016-07-16,4439
2016-07-17,4439
2016-07-18,4439
2016-07-23,4439
2016-07-24,4439
2016-07-25,4439
2016-07-26,4439
2016-07-27,4439
2016-07-28,4439
2016-07-29,4439
2016-07-30,4439
2016-07-31,4439
2016-08-01,4439
2016-08-02,4439
2016-08-03,4439
2016-08-04,4439
2016-08-05,4439
2016-08-06,4439
2016-08-07,4439
2016-08-08,4439
2016-08-09,4439
2016-08-10,4439
2016-08-11,4439
2016-08-12,4439
2016-08-13,4439
2016-08-14,4439
2016-08-15,4439
2016-08-16,4439
2016-08-17,4439
2016-08-18,4439
2016-08-19,4439
2016-08-20,4246
2016-08-21,4246
2016-08-22,4246
2016-08-23,4246
2016-08-24,4246
2016-08-25,4246
2016-08-26,4246
2016-08-28,4246
2016-08-31,4246
2016-09-01,4246
2016-09-02,4246
2016-09-03,4246
2016-09-04,4246
2016-09-05,4246
2016-09-06,4246
2016-09-07,4246
2016-09-08,4246
2016-09-09,4246
2016-09-10,4246
2016-09-11,4246
2016-09-12,4246
2016-09-13,4246
2016-09-14,4246
2016-09-15,4246
2016-09-16,4246
2016-09-17,4246
2016-09-18,4246
2016-09-19,4246
2016-09-20,4246
2016-09-21,4246
2016-09-22,4246
2016-09-23,4246
2016-09-24,4246
2016-09-25,4246
2016-09-26,4246
2016-09-27,4246
2016-09-28,4246
2016-09-29,4246
2016-09-30,4246
2016-10-01,4246
2016-10-02,4246
2016-10-03,4246
2016-10-04,4246
2016-10-05,4246
2016-10-06,4246
2016-10-07,4246
2016-10-08,4246
2016-10-09,4246
2016-10-10,4246
2016-10-11,4246
2016-10-12,4246
2016-10-13,4246
2016-10-14,4246
2016-10-15,4246
2016-10-16,4246
2016-10-17,4246
2016-10-18,4246
2016-10-19,4246
2016-10-20,4246
2016-10-21,4246
2016-10-22,4246
2016-10-23,4246
2016-10-24,4099
2016-10-25,4099
2016-10-26,4099
2016-10-27,4099
2016-10-28,4099
2016-10-29,4099
2016-10-30,4099
2016-10-31,4099
2016-11-01,4099
2016-11-02,4099
2016-11-03,4099
2016-11-04,4099
2016-11-05,4099
2016-11-06,4099
2016-11-07,4099
2016-11-08,4099
2016-11-09,4099
2016-11-10,4099
2016-11-11,4099
2016-11-12,4099
2016-11-13,4099
2016-11-14,4099
2016-12-08,4099
2016-12-09,4099
2016-12-10,4099
2016-12-11,4099
2016-12-12,4099
2016-12-13,4099
2016-12-14,4099
2016-12-15,4099
2016-12-16,4099
2016-12-17,3905
2016-12-18,3905
2016-12-19,3905
2016-12-20,3905
2016-12-21,3905
2016-12-22,3905
2016-12-23,3905
2016-12-24,3905
2016-12-25,3905
2016-12-26,3905
2016-12-27,3905
2016-12-28,3905
2016-12-29,3905
2016-12-30,3905
2016-12-31,3905
2017-01-01,3905
2017-01-02,3905
2017-01-03,3905
2017-01-04,3905
2017-01-05,3905
2017-01-06,3905
2017-01-07,3905
2017-01-08,3905
2017-01-09,3905
2017-01-10,3905
2017-01-11,3905
2017-01-12,3905
2017-01-13,3905
2017-01-14,3905
2017-01-15,3905
2017-01-16,3905
2017-01-17,3905
2017-01-18,3905
2017-01-19,3905
2017-01-20,3905
2017-01-21,3905
2017-01-22,3905
2017-01-27,3905
2017-01-28,3905
2017-01-29,3905
2017-01-30,3905
2017-01-31,3711
2017-02-01,3711
2017-02-02,3711
2017-02-03,3711
2017-02-04,3711
2017-02-05,3711
2017-02-06,3711
2017-02-07,3711
2017-02-08,3711
2017-02-09,3711
2017-02-10,3711
2017-02-11,3711
2017-02-12,3711
2017-02-13,3711
2017-02-14,3711
2017-02-15,3711
2017-02-16,3711
2017-02-18,3711
2017-02-19,3711
2017-02-20,3711
2017-02-21,3711
2017-02-22,3711
2017-02-23,3711
2017-02-24,3711
2017-02-25,3711
2017-02-26,3711
2017-02-27,3711
2017-02-28,3711
2017-03-01,3711
2017-03-02,3711
2017-03-03,3711
2017-03-04,3711
2017-03-05,3711
2017-03-06,3711
2017-03-07,3711
2017-03-08,3711
2017-03-09,3711
2017-03-10,3711
2017-03-11,3525
2017-03-12,3525
2017-03-13,3525
2017-03-14,3525
2017-03-15,3525
2017-03-16,3525
2017-03-17,3525
2017-03-18,3525
2017-03-19,3525
2017-03-20,3525
2017-03-21,3525
2017-03-22,3525
2017-03-23,3525
2017-03-24,3525
2017-03-25,3525
2017-03-26,3525
2017-03-27,3525
2017-03-28,3525
2017-03-29,3525
2017-03-30,3525
2017-03-31,3525
2017-04-01,3525
2017-04-02,3525
2017-04-03,3525
2017-04-04,3525
2017-04-12,3525
2017-04-13,3525
2017-04-14,3525
2017-04-15,3525
2017-04-16,3525
2017-04-17,3525
2017-04-18,3525
2017-04-19,3372
2017-04-20,3372
2017-04-21,3372
2017-04-22,3372
2017-04-23,3372
2017-04-24,3372
2017-04-25,3372
2017-04-26,3372
2017-04-27,3372
2017-04-28,3372
2017-04-29,3372
2017-04-30,3372
2017-05-01,3372
2017-05-02,3372
2017-05-03,3372
2017-05-04,3372
2017-05-05,3372
2017-05-06,3372
2017-05-07,3372
2017-05-08,3372
2017-05-09,3372
2017-05-10,3372
2017-05-11,3372
2017-05-12,3372
2017-05-13,3372
2017-05-14,3372
2017-05-15,3372
2017-05-16,3372
2017-05-17,3372
2017-05-18,3372
2017-05-19,3372
2017-05-20,3372
2017-05-21,3372
2017-05-22,3372
2017-05-23,3372
2017-05-24,3372
2017-05-25,3372
2017-05-26,3372
2017-05-27,3372
2017-05-28,3372
2017-05-29,3372
2017-05-30,3372
2017-05-31,3214
2017-06-01,3214
2017-06-02,3214
2017-06-03,3214
2017-06-06,3214
2017-06-07,3214
2017-06-08,3214
2017-06-09,3214
2017-06-10,3214
2017-06-11,3214
2017-06-12,3214
2017-06-13,3214
2017-06-14,3214
2017-06-15,3214
2017-06-16,3214
2017-06-17,3214
2017-06-18,3214
2017-06-19,3214
2017-06-20,3214
2017-06-21,3214
2017-06-22,3214
2017-06-23,3214
2017-06-24,3214
2017-06-25,3214
2017-06-26,3214
2017-06-27,3214
2017-06-28,3214
2017-06-29,3214
2017-06-30,3214
2017-07-01,3214
2017-07-02,3214
2017-07-03,3214
2017-07-04,3214
2017-07-05,3214
2017-07-06,3214
2017-07-07,3214
2017-07-08,3214
2017-07-13,3053
2017-07-14,3053
2017-07-15,3053
2017-07-16,3053
2017-07-17,3053
2017-07-18,3053
2017-07-19,3053
2017-07-20,3053
2017-07-21,3053
2017-07-22,3053
2017-07-23,3053
2017-07-24,3053
2017-07-25,3053
2017-07-26,3053
2017-07-27,3053
2017-07-28,3053
2017-07-29,3053
2017-07-30,3053
2017-07-31,3053
2017-08-01,3053
2017-08-02,3053
2017-08-03,3053
2017-08-04,3053
2017-08-05,3053
2017-08-06,3053
2017-08-09,3053
2017-08-10,3053
2017-08-11,3053
2017-08-12,3053
2017-08-13,3053
2017-08-14,3053
2017-08-15,3053
2017-08-16,2900
2017-08-17,2900
2017-08-18,2900
2017-08-19,2900
2017-08-20,2900
2017-08-22,2900
2017-08-23,2900
2017-08-24,2900
2017-08-25,2900
2017-08-26,2900
2017-08-27,2900
2017-08-28,2900
2017-08-29,2900
2017-08-30,2900
2017-08-31,2900
2017-09-01,2900
2017-09-02,2900
2017-09-03,2900
2017-09-04,2900
2017-09-05,2900
2017-09-06,2900
2017-09-07,2900
2017-09-08,2900
2017-09-09,2900
2017-09-10,2900
2017-09-11,2900
2017-09-12,2900
2017-09-13,2900
2017-09-14,2900
2017-09-15,2900
2017-09-16,2900
2017-09-17,2900
2017-09-19,2900
2017-09-20,2900
2017-09-21,2755
2017-09-22,2755
2017-09-23,2755
2017-09-24,2755
2017-09-25,2755
2017-09-26,2755
2017-09-27,2755
2017-09-28,2755
2017-09-29,2755
2017-09-30,2755
2017-10-01,2755
2017-10-02,2755
2017-10-03,2755
2017-10-04,2755
2017-10-05,2755
2017-10-06,2755
2017-10-07,2755
2017-10-08,2755
2017-10-09,2755
2017-10-10,2755
2017-10-11,2755
2017-10-12,2755
2017-10-13,2755
2017-10-14,2755
2017-10-15,2755
2017-10-16,2755
2017-10-17,2755
2017-10-18,2755
2017-10-19,2755
2017-10-20,2755
2017-10-21,2755
2017-10-22,2755
2017-10-23,2755
2017-10-24,2755
2017-10-25,2755
2017-10-26,2755
2017-10-27,2755
2017-10-28,2755
2017-10-29,2617
2017-10-30,2617
2017-10-31,2617
2017-11-01,2617
2017-11-02,2617
2017-11-03,2617
2017-11-04,2617
2017-11-05,2617
2017-11-06,2617
2017-11-07,2617
2017-11-08,2617
2017-11-09,2617
2017-11-10,2617
2017-11-11,2617
2017-11-12,2617
2017-11-13,2617
2017-11-14,2617
2017-11-15,2617
2017-11-16,2617
2017-11-17,2617
2017-11-18,2617
2017-11-19,2617
2017-11-20,2617
2017-11-21,2617
2017-11-22,2617
2017-11-23,2617
2017-11-24,2617
2017-11-25,2617
2017-11-26,2617
2017-11-27,2617
2017-11-28,2617
2017-11-29,2617
2017-11-30,2617
2017-12-01,2617
2017-12-02,2617
2017-12-03,2617
2017-12-04,2617
2017-12-05,2617
2017-12-06,2617
2017-12-07,2617
2017-12-08,2617
2017-12-09,2486
2017-12-10,2486
2017-12-11,2486
2017-12-12,2486
2017-12-14,2486
2017-12-15,2486
2017-12-16,2486
2017-12-17,2486
2017-12-18,2486
2017-12-19,2486
2017-12-20,2486
2017-12-21,2486
2017-12-22,2486
2017-12-23,2486
2017-12-24,2486
2017-12-25,2486
2017-12-26,2486
2017-12-27,2486
2017-12-28,2486
2017-12-29,2486
2017-12-30,2486
2017-12-31,2486
2018-01-01,2486
2018-01-02,2486
2018-01-03,2486
2018-01-04,2486
2018-01-05,2486
2018-01-06,2486
2018-01-07,2486
2018-01-08,2486
2018-01-09,2486
2018-01-10,2486
2018-01-11,2486
2018-01-12,2486
2018-01-13,2486
2018-01-14,2486
2018-01-15,2486
2018-01-16,2361
2018-01-17,2361
2018-01-18,2361
2018-01-19,2361
2018-01-20,2361
2018-01-21,2361
2018-01-22,2361
2018-01-23,2361
2018-01-24,2361
2018-01-25,2361
2018-01-26,2361
2018-01-27,2361
2018-01-28,2361
2018-01-29,2361
2018-01-31,2361
2018-02-01,2361
2018-02-02,2361
2018-02-03,2242
2018-02-04,2242
2018-02-05,2242
2018-02-06,2242
2018-02-07,2242
2018-02-08,2242
2018-02-09,2242
2018-02-10,2242
2018-02-11,2242
2018-02-12,2242
2018-02-13,2242
2018-02-14,2242
2018-02-15,2242
2018-02-16,2242
2018-02-17,2242
2018-02-18,2242
2018-02-19,2131
2018-02-20,2131
2018-02-21,2131
2018-02-22,2131
2018-02-23,2131
2018-02-24,2131
2018-02-25,2131
2018-02-26,2131
2018-02-27,2131
2018-02-28,2131
2018-03-01,2131
2018-03-02,2131
2018-03-03,2131
2018-03-04,2131
2018-03-05,2131
2018-03-06,2131
2018-03-07,2025
2018-03-08,2025
2018-03-09,2025
2018-03-10,2025
2018-03-11,2025
2018-03-12,2025
2018-03-13,2025
2018-03-14,2025
2018-03-15,2025
2018-03-16,2025
2018-03-17,2025
2018-03-18,2025
2018-03-19,2025
2018-03-20,2025
2018-03-21,2025
2018-03-23,2025
2018-03-24,2025
2018-03-26,1923
2018-03-27,1923
2018-03-28,1923
2018-03-29,1923
2018-03-30,1923
2018-03-31,1923
2018-04-01,1923
2018-04-02,1923
2018-04-03,1923
2018-04-04,1923
2018-04-05,1923
2018-04-06,1923
2018-04-08,1923
2018-04-09,1923
2018-04-10,1923
2018-04-11,1923
2018-04-12,1923
2018-04-13,1923
2018-04-14,1923
2018-04-15,1923
2018-04-16,1836
2018-04-17,1836
2018-04-18,1836
2018-04-19,1836
2018-04-20,1836
2018-04-21,1836
2018-04-22,1836
2018-04-23,1836
2018-04-24,1836
2018-04-25,1836
2018-04-26,1836
2018-04-27,1836
2018-04-28,1836
2018-04-29,1836
2018-04-30,1836
2018-05-01,1836
2018-05-02,1836
2018-05-03,1836
2018-05-04,1755
2018-05-05,1755
2018-05-06,1755
2018-05-07,1755
2018-05-08,1755
2018-05-09,1755
2018-05-10,1755
2018-05-11,1755
2018-05-12,1755
2018-05-13,1755
2018-05-14,1755
2018-05-15,1755
2018-05-16,1755
2018-05-17,1755
2018-05-18,1755
2018-05-19,1755
2018-05-20,1687
2018-05-21,1687
2018-05-22,1687
2018-05-23,1687
2018-05-24,1687
2018-05-25,1687
2018-05-26,1687
2018-05-27,1687
2018-05-28,1687
2018-05-29,1687
2018-05-30,1687
2018-05-31,1687
2018-06-01,1687
2018-06-02,1687
2018-06-03,1687
2018-06-04,1687
2018-06-05,1687
2018-06-06,1605
2018-06-07,1605
2018-06-08,1605
2018-06-09,1605
2018-06-10,1605
2018-06-11,1605
2018-06-12,1605
2018-06-13,1605
2018-06-14,1605
2018-06-15,1605
2018-06-16,1605
2018-06-17,1605
2018-06-18,1605
2018-06-19,1605
2018-06-20,1605
2018-06-21,1605
2018-06-22,1605
2018-06-23,1605
2018-06-24,1605
2018-06-25,1605
2018-06-26,1605
2018-06-27,1526
2018-06-28,1526
2018-06-29,1526
2018-06-30,1526
2018-07-01,1526
2018-07-02,1526
2018-07-03,1526
2018-07-04,1526
2018-07-05,1526
2018-07-06,1526
2018-07-07,1526
2018-07-08,1526
2018-07-09,1526
2018-07-10,1526
2018-07-11,1526
2018-07-12,1526
2018-07-13,1526
2018-07-14,1526
2018-07-15,1526
2018-07-16,1526
2018-07-17,1526
2018-07-18,1526
2018-07-19,1526
2018-07-20,1526
2018-07-21,1526
2018-07-22,1526
2018-07-23,1526
2018-07-24,1526
2018-07-25,1526
2018-07-26,1461
2018-07-27,1461
2018-07-28,1461
2018-07-29,1461
2018-07-30,1461
2018-07-31,1461
2018-08-01,1461
2018-08-02,1461
2018-08-03,1461
2018-08-04,1461
2018-08-05,1461
2018-08-06,1461
2018-08-07,1461
2018-08-08,1461
2018-08-09,1461
2018-08-10,1413
2018-08-11,1413
2018-08-12,1413
2018-08-14,1413
2018-08-16,1413
2018-08-17,1413
2018-08-18,1413
2018-08-19,1413
2018-08-20,1413
2018-08-21,1413
2018-08-22,1413
2018-08-23,1413
2018-08-24,1413
2018-08-25,1413
2018-08-26,1430
2018-08-27,1430
2018-08-28,1430
2018-08-29,1430
2018-08-30,1430
2018-08-31,1430
2018-09-01,1430
2018-09-02,1430
2018-09-03,1430
2018-09-04,1430
2018-09-05,1430
2018-09-06,1430
2018-09-07,1430
2018-09-08,1430
2018-09-09,1430
2018-09-10,1430
2018-09-11,1430
2018-09-12,1430
2018-09-13,1430
2018-09-14,1430
2018-09-15,1408
2018-09-16,1408
2018-09-17,1408
2018-09-18,1408
2018-09-19,1408
2018-09-20,1408
2018-09-21,1408
2018-09-22,1408
2018-09-23,1408
2018-09-24,1408
2018-09-25,1408
2018-09-26,1408
2018-09-27,1408
2018-09-28,1408
2018-09-29,1408
2018-09-30,1408
2018-10-02,1453
2018-10-03,1453
2018-10-04,1453
2018-10-05,1453
2018-10-06,1453
2018-10-07,1453
2018-10-08,1453
2018-10-09,1453
2018-10-10,1453
2018-10-11,1453
2018-10-12,1453
2018-10-13,1453
2018-10-14,1453
2018-10-15,1453
2018-10-16,1453
2018-10-17,1453
2018-10-18,1453
2018-10-19,1453
2018-10-20,1453
2018-10-21,1453
2018-10-22,1486
2018-10-23,1486
2018-10-24,1486
2018-10-25,1486
2018-10-26,1486
2018-10-27,1486
2018-10-28,1486
2018-10-29,1486
2018-10-30,1486
2018-10-31,1486
2018-11-01,1486
2018-11-03,1486
2018-11-04,1486
2018-11-05,1486
2018-11-06,1486
2018-11-07,1486
2018-11-08,1439
2018-11-09,1439
2018-11-10,1439
2018-11-11,1439
2018-11-12,1439
2018-11-13,1439
2018-11-14,1439
2018-11-15,1439
2018-11-16,1439
2018-11-17,1439
2018-11-18,1439
2018-11-19,1439
2018-11-20,1439
2018-11-21,1439
2018-11-22,1439
2018-11-23,1373
2018-11-24,1373
2018-11-25,1373
2018-11-26,1373
2018-11-27,1373
2018-11-28,1373
2018-11-29,1373
2018-12-01,1373
2018-12-02,1373
2018-12-03,1373
2018-12-04,1373
2018-12-05,1373
2018-12-09,1304
2018-12-10,1304
2018-12-11,1304
2018-12-12,1304
2018-12-13,1304
2018-12-14,1304
2018-12-15,1304
2018-12-16,1304
2018-12-17,1304
2018-12-18,1304
2018-12-19,1304
2018-12-20,1304
2018-12-21,1238
2018-12-22,1238
2018-12-23,1238
2018-12-24,1238
2018-12-25,1238
2018-12-26,1238
2018-12-27,1238
2018-12-28,1238
2018-12-29,1238
2018-12-30,1238
2018-12-31,1238
2019-01-01,1238
2019-01-02,1238
2019-01-03,1180
2019-01-04,1180
2019-01-05,1180
2019-01-06,1180
2019-01-08,1180
2019-01-10,1180
2019-01-11,1180
2019-01-12,1180
2019-01-13,1180
2019-01-14,1180
2019-01-15,1180
2019-01-16,1185
2019-01-17,1185
2019-01-18,1185
2019-01-19,1185
2019-01-20,1185
2019-01-21,1185
2019-01-22,1185
2019-01-23,1185
2019-01-24,1185
2019-01-25,1185
2019-01-26,1185
2019-01-27,1185
2019-01-28,1155
2019-01-29,1155
2019-01-30,1155
2019-01-31,1155
2019-02-01,1155
2019-02-02,1155
2019-02-03,1155
2019-02-04,1155
2019-02-05,1155
2019-02-06,1155
2019-02-07,1155
2019-02-08,1155
2019-02-09,1155
2019-02-10,1097
2019-02-11,1097
2019-02-12,1097
2019-02-13,1097
2019-02-14,1097
2019-02-15,1097
2019-02-16,1097
2019-02-17,1097
2019-02-18,1097
2019-02-19,1097
2019-02-20,1097
2019-02-21,1097
2019-02-22,1097
2019-02-23,1097
2019-02-24,1097
2019-02-25,1097
2019-02-26,1062
2019-02-27,1062
2019-02-28,1062
2019-03-01,1062
2019-03-02,1062
2019-03-03,1062
2019-03-04,1062
2019-03-05,1062
2019-03-06,1062
2019-03-07,1062
2019-03-08,1062
2019-03-09,1062
2019-03-10,1062
2019-03-11,1062
2019-03-12,1062
2019-03-13,1062
2019-03-14,1062
2019-03-15,1062
2019-03-16,1062
2019-03-17,1082
2019-03-18,1082
2019-03-19,1082
2019-03-20,1082
2019-03-21,1082
2019-03-22,1082
2019-03-23,1082
2019-03-24,1082
2019-03-25,1082
2019-03-26,1082
2019-03-27,1082
2019-03-28,1082
2019-03-29,1082
2019-03-30,1082
2019-03-31,1082
2019-04-01,1082
2019-04-02,1082
2019-04-03,1082
2019-04-04,1082
2019-04-05,1118
