date_obj,Tatty%20graahk%20fur price
2015-09-10,1186
2015-09-11,1186
2015-09-12,1186
2015-09-13,1186
2015-09-14,1186
2015-09-15,1186
2015-09-16,1186
2015-09-17,1186
2015-09-18,1186
2015-09-19,1186
2015-09-20,1186
2015-09-21,1186
2015-09-22,1186
2015-09-23,1186
2015-09-24,1186
2015-09-25,1186
2015-09-27,1186
2015-09-28,1186
2015-09-29,1186
2015-09-30,1186
2015-10-05,1186
2015-10-06,1186
2015-10-07,1186
2015-10-08,1186
2015-10-09,1186
2015-10-10,1186
2015-10-11,1186
2015-10-12,1186
2015-10-13,1186
2015-10-14,1186
2015-10-15,1186
2015-10-16,1186
2015-10-17,1186
2015-10-18,1186
2015-10-19,1186
2015-10-20,1186
2015-10-22,1186
2015-10-23,1186
2015-10-24,1186
2015-10-25,1186
2015-10-26,1186
2015-10-27,1186
2015-10-29,1186
2015-10-30,1186
2015-10-31,1186
2015-11-01,1186
2015-11-02,1186
2015-11-03,1186
2015-11-04,1186
2015-11-05,1186
2015-11-06,1186
2015-11-07,1186
2015-11-08,1186
2015-11-09,1186
2015-11-10,1186
2015-11-11,1186
2015-11-12,1186
2015-11-13,1186
2015-11-14,1186
2015-11-15,1134
2015-11-16,1134
2015-11-17,1134
2015-11-18,1134
2015-11-19,1134
2015-11-20,1134
2015-11-21,1134
2015-11-22,1134
2015-11-23,1134
2015-11-24,1134
2015-11-25,1134
2015-11-26,1134
2015-11-27,1134
2015-11-28,1134
2015-11-29,1134
2015-11-30,1134
2015-12-01,1134
2015-12-02,1134
2015-12-03,1134
2015-12-04,1134
2015-12-05,1134
2015-12-06,1134
2015-12-07,1134
2015-12-08,1134
2015-12-09,1134
2015-12-10,1134
2015-12-11,1134
2015-12-13,1134
2015-12-14,1134
2015-12-15,1134
2015-12-16,1134
2015-12-17,1134
2015-12-18,1134
2015-12-19,1134
2015-12-20,1134
2015-12-21,1134
2015-12-22,1134
2015-12-23,1134
2015-12-24,1134
2015-12-25,1134
2015-12-26,1134
2015-12-27,1134
2015-12-28,1134
2015-12-29,1134
2015-12-30,1134
2015-12-31,1134
2016-01-01,1134
2016-01-02,1134
2016-01-03,1134
2016-01-04,1134
2016-01-05,1134
2016-01-06,1134
2016-01-07,1134
2016-01-08,1134
2016-01-09,1134
2016-01-10,1134
2016-01-11,1134
2016-01-12,1134
2016-01-13,1134
2016-01-14,1134
2016-01-15,1134
2016-01-16,1134
2016-01-17,1134
2016-01-18,1134
2016-01-19,1134
2016-01-20,1134
2016-01-21,1134
2016-01-22,1134
2016-01-23,1134
2016-01-24,1134
2016-01-25,1134
2016-01-26,1134
2016-01-27,1134
2016-01-28,1134
2016-01-29,1134
2016-01-30,1134
2016-01-31,1134
2016-02-01,1082
2016-02-02,1082
2016-02-03,1082
2016-02-04,1082
2016-02-05,1082
2016-02-06,1082
2016-02-07,1082
2016-02-08,1082
2016-02-09,1082
2016-02-10,1082
2016-02-11,1082
2016-02-12,1082
2016-02-13,1082
2016-02-14,1082
2016-02-15,1082
2016-02-16,1082
2016-02-17,1082
2016-02-18,1082
2016-02-19,1082
2016-02-20,1082
2016-02-21,1082
2016-02-22,1082
2016-02-23,1082
2016-02-24,1082
2016-02-25,1082
2016-02-26,1082
2016-02-27,1082
2016-02-28,1082
2016-02-29,1082
2016-03-01,1082
2016-03-02,1082
2016-03-03,1082
2016-03-04,1082
2016-03-05,1082
2016-03-06,1082
2016-03-07,1082
2016-03-08,1082
2016-03-09,1082
2016-03-10,1082
2016-03-11,1082
2016-03-12,1082
2016-03-13,1082
2016-03-14,1082
2016-03-15,1082
2016-03-16,1082
2016-03-17,1082
2016-03-18,1082
2016-03-19,1082
2016-03-20,1082
2016-03-21,1082
2016-03-22,1082
2016-03-23,1082
2016-03-24,1082
2016-03-25,1082
2016-03-26,1036
2016-03-27,1036
2016-03-28,1036
2016-03-29,1036
2016-03-30,1036
2016-03-31,1036
2016-04-01,1036
2016-04-02,1036
2016-04-03,1036
2016-04-04,1036
2016-04-05,1036
2016-04-06,1036
2016-04-07,1036
2016-04-08,1036
2016-04-09,1036
2016-04-10,1036
2016-04-11,1036
2016-04-12,1036
2016-04-13,1036
2016-04-14,1036
2016-04-15,1036
2016-04-16,1036
2016-04-17,1036
2016-04-18,1036
2016-04-19,1036
2016-04-20,1036
2016-04-21,1036
2016-04-22,1036
2016-04-23,1036
2016-04-24,1036
2016-04-25,1036
2016-04-26,1036
2016-04-27,1036
2016-04-28,1036
2016-04-29,1036
2016-04-30,1036
2016-05-01,1036
2016-05-02,1036
2016-05-03,1036
2016-05-04,1036
2016-05-05,1036
2016-05-06,1036
2016-05-07,1036
2016-05-08,1036
2016-05-09,1036
2016-05-10,1036
2016-05-11,1036
2016-05-12,1036
2016-05-13,1036
2016-05-14,1036
2016-05-15,1036
2016-05-16,1036
2016-05-17,1036
2016-05-18,1036
2016-05-19,1036
2016-05-22,1036
2016-05-23,1036
2016-05-24,1036
2016-05-25,1036
2016-05-26,1036
2016-05-27,1036
2016-05-28,993
2016-05-29,993
2016-05-30,993
2016-05-31,993
2016-06-01,993
2016-06-02,993
2016-06-03,993
2016-06-04,993
2016-06-05,993
2016-06-06,993
2016-06-07,993
2016-06-08,993
2016-06-09,993
2016-06-10,993
2016-06-11,993
2016-06-12,993
2016-06-13,993
2016-06-14,993
2016-06-15,993
2016-06-16,993
2016-06-17,993
2016-06-18,993
2016-06-19,993
2016-06-20,993
2016-06-21,993
2016-06-22,993
2016-06-23,993
2016-06-24,993
2016-06-25,993
2016-06-26,993
2016-06-27,993
2016-06-28,993
2016-06-29,993
2016-06-30,993
2016-07-01,993
2016-07-02,993
2016-07-03,993
2016-07-04,993
2016-07-05,993
2016-07-06,993
2016-07-07,993
2016-07-08,993
2016-07-09,993
2016-07-10,993
2016-07-11,993
2016-07-12,993
2016-07-13,993
2016-07-14,993
2016-07-15,993
2016-07-16,993
2016-07-17,993
2016-07-18,993
2016-07-24,993
2016-07-25,993
2016-07-26,993
2016-07-27,993
2016-07-28,993
2016-07-29,993
2016-07-30,961
2016-07-31,961
2016-08-01,961
2016-08-02,961
2016-08-03,961
2016-08-04,961
2016-08-05,961
2016-08-06,961
2016-08-07,961
2016-08-08,961
2016-08-09,961
2016-08-10,961
2016-08-11,961
2016-08-12,961
2016-08-13,961
2016-08-14,961
2016-08-15,961
2016-08-16,961
2016-08-17,961
2016-08-18,961
2016-08-19,961
2016-08-20,961
2016-08-21,961
2016-08-22,961
2016-08-23,961
2016-08-24,961
2016-08-25,961
2016-08-26,961
2016-08-28,961
2016-08-31,961
2016-09-01,961
2016-09-02,961
2016-09-03,961
2016-09-04,961
2016-09-05,961
2016-09-06,961
2016-09-07,961
2016-09-08,961
2016-09-09,961
2016-09-10,961
2016-09-11,961
2016-09-12,961
2016-09-13,961
2016-09-14,961
2016-09-15,961
2016-09-16,961
2016-09-17,961
2016-09-18,961
2016-09-19,961
2016-09-20,961
2016-09-21,961
2016-09-22,961
2016-09-23,961
2016-09-24,961
2016-09-25,961
2016-09-26,961
2016-09-27,961
2016-09-28,961
2016-09-29,961
2016-09-30,961
2016-10-01,961
2016-10-02,961
2016-10-03,961
2016-10-04,961
2016-10-05,961
2016-10-06,961
2016-10-07,919
2016-10-08,919
2016-10-09,919
2016-10-10,919
2016-10-11,919
2016-10-12,919
2016-10-13,919
2016-10-14,919
2016-10-15,919
2016-10-16,919
2016-10-17,919
2016-10-18,919
2016-10-19,919
2016-10-20,919
2016-10-21,919
2016-10-22,919
2016-10-23,919
2016-10-24,919
2016-10-25,919
2016-10-26,919
2016-10-27,919
2016-10-28,919
2016-10-29,919
2016-10-30,919
2016-10-31,919
2016-11-01,919
2016-11-02,919
2016-11-03,919
2016-11-04,919
2016-11-05,919
2016-11-06,919
2016-11-07,919
2016-11-08,919
2016-11-09,919
2016-11-10,919
2016-11-11,919
2016-11-12,919
2016-11-13,919
2016-11-14,919
2016-12-08,919
2016-12-09,919
2016-12-10,919
2016-12-11,919
2016-12-12,919
2016-12-13,892
2016-12-14,892
2016-12-15,892
2016-12-16,892
2016-12-17,892
2016-12-18,892
2016-12-19,892
2016-12-20,892
2016-12-21,892
2016-12-22,892
2016-12-23,892
2016-12-24,892
2016-12-25,892
2016-12-26,892
2016-12-27,892
2016-12-28,892
2016-12-29,892
2016-12-30,892
2016-12-31,892
2017-01-01,892
2017-01-02,892
2017-01-03,892
2017-01-04,892
2017-01-05,892
2017-01-06,892
2017-01-07,892
2017-01-08,892
2017-01-09,892
2017-01-10,892
2017-01-11,892
2017-01-12,892
2017-01-13,892
2017-01-14,892
2017-01-15,892
2017-01-16,892
2017-01-17,892
2017-01-18,892
2017-01-19,892
2017-01-20,892
2017-01-21,892
2017-01-22,892
2017-01-27,892
2017-01-28,892
2017-01-29,892
2017-01-30,892
2017-01-31,892
2017-02-01,852
2017-02-02,852
2017-02-03,852
2017-02-04,852
2017-02-05,852
2017-02-06,852
2017-02-07,852
2017-02-08,852
2017-02-09,852
2017-02-10,852
2017-02-11,852
2017-02-12,852
2017-02-13,852
2017-02-14,852
2017-02-15,852
2017-02-16,852
2017-02-18,852
2017-02-19,852
2017-02-20,852
2017-02-21,852
2017-02-22,852
2017-02-23,852
2017-02-24,852
2017-02-25,852
2017-02-26,852
2017-02-27,852
2017-02-28,852
2017-03-01,852
2017-03-02,852
2017-03-03,852
2017-03-04,852
2017-03-05,852
2017-03-06,852
2017-03-07,852
2017-03-08,852
2017-03-09,852
2017-03-10,852
2017-03-11,852
2017-03-12,852
2017-03-13,852
2017-03-14,852
2017-03-15,852
2017-03-16,852
2017-03-17,852
2017-03-18,852
2017-03-19,852
2017-03-20,824
2017-03-21,824
2017-03-22,824
2017-03-23,824
2017-03-24,824
2017-03-25,824
2017-03-26,824
2017-03-27,824
2017-03-28,824
2017-03-29,824
2017-03-30,824
2017-03-31,824
2017-04-01,824
2017-04-02,824
2017-04-03,824
2017-04-04,824
2017-04-12,824
2017-04-13,824
2017-04-14,824
2017-04-15,824
2017-04-16,824
2017-04-17,824
2017-04-18,824
2017-04-19,824
2017-04-20,824
2017-04-21,824
2017-04-22,824
2017-04-23,824
2017-04-24,824
2017-04-25,824
2017-04-26,824
2017-04-27,824
2017-04-28,824
2017-04-29,824
2017-04-30,824
2017-05-01,824
2017-05-02,824
2017-05-03,824
2017-05-04,824
2017-05-05,824
2017-05-06,824
2017-05-07,824
2017-05-08,824
2017-05-09,824
2017-05-10,801
2017-05-11,801
2017-05-12,801
2017-05-13,801
2017-05-14,801
2017-05-15,801
2017-05-16,801
2017-05-17,801
2017-05-18,801
2017-05-19,801
2017-05-20,801
2017-05-21,801
2017-05-22,801
2017-05-23,801
2017-05-24,801
2017-05-25,801
2017-05-26,801
2017-05-27,801
2017-05-28,801
2017-05-29,801
2017-05-30,801
2017-05-31,801
2017-06-01,801
2017-06-02,801
2017-06-03,801
2017-06-06,801
2017-06-07,801
2017-06-08,801
2017-06-09,801
2017-06-10,801
2017-06-11,801
2017-06-12,801
2017-06-13,801
2017-06-14,801
2017-06-15,801
2017-06-16,801
2017-06-17,801
2017-06-18,801
2017-06-19,801
2017-06-20,801
2017-06-21,801
2017-06-22,801
2017-06-23,801
2017-06-24,801
2017-06-25,801
2017-06-26,801
2017-06-27,801
2017-06-28,763
2017-06-29,763
2017-06-30,763
2017-07-01,763
2017-07-02,763
2017-07-03,763
2017-07-04,763
2017-07-05,763
2017-07-06,763
2017-07-07,763
2017-07-08,763
2017-07-13,763
2017-07-14,763
2017-07-15,763
2017-07-16,763
2017-07-17,763
2017-07-18,763
2017-07-19,763
2017-07-20,763
2017-07-21,763
2017-07-22,763
2017-07-23,763
2017-07-24,763
2017-07-25,763
2017-07-26,763
2017-07-27,763
2017-07-28,763
2017-07-29,763
2017-07-30,763
2017-07-31,763
2017-08-01,763
2017-08-02,763
2017-08-03,763
2017-08-04,763
2017-08-05,763
2017-08-06,763
2017-08-09,763
2017-08-10,763
2017-08-11,763
2017-08-12,763
2017-08-13,763
2017-08-14,763
2017-08-15,763
2017-08-16,728
2017-08-17,728
2017-08-18,728
2017-08-19,728
2017-08-20,728
2017-08-21,728
2017-08-22,728
2017-08-23,728
2017-08-24,728
2017-08-25,728
2017-08-26,728
2017-08-27,728
2017-08-28,728
2017-08-29,728
2017-08-30,728
2017-08-31,728
2017-09-01,728
2017-09-02,728
2017-09-03,728
2017-09-04,728
2017-09-05,728
2017-09-06,728
2017-09-07,728
2017-09-08,728
2017-09-09,728
2017-09-10,728
2017-09-11,728
2017-09-12,728
2017-09-13,728
2017-09-14,728
2017-09-15,728
2017-09-16,728
2017-09-17,728
2017-09-19,728
2017-09-20,728
2017-09-21,728
2017-09-22,728
2017-09-23,728
2017-09-24,728
2017-09-25,728
2017-09-26,728
2017-09-27,728
2017-09-28,728
2017-09-29,731
2017-09-30,731
2017-10-01,731
2017-10-02,731
2017-10-03,731
2017-10-04,731
2017-10-05,731
2017-10-06,731
2017-10-07,731
2017-10-08,731
2017-10-09,731
2017-10-10,731
2017-10-11,731
2017-10-12,731
2017-10-13,731
2017-10-14,731
2017-10-15,731
2017-10-16,731
2017-10-17,731
2017-10-18,731
2017-10-19,731
2017-10-20,731
2017-10-21,731
2017-10-22,731
2017-10-23,731
2017-10-24,731
2017-10-25,731
2017-10-26,731
2017-10-27,731
2017-10-28,731
2017-10-29,731
2017-10-30,731
2017-10-31,731
2017-11-01,731
2017-11-02,731
2017-11-03,731
2017-11-04,731
2017-11-05,731
2017-11-06,731
2017-11-07,731
2017-11-08,731
2017-11-09,731
2017-11-10,731
2017-11-11,697
2017-11-12,697
2017-11-13,697
2017-11-14,697
2017-11-15,697
2017-11-16,697
2017-11-17,697
2017-11-18,697
2017-11-19,697
2017-11-20,697
2017-11-21,697
2017-11-22,697
2017-11-23,697
2017-11-24,697
2017-11-25,697
2017-11-26,697
2017-11-27,697
2017-11-28,697
2017-11-29,697
2017-11-30,697
2017-12-01,697
2017-12-02,697
2017-12-03,697
2017-12-04,697
2017-12-05,697
2017-12-06,697
2017-12-07,697
2017-12-08,697
2017-12-09,697
2017-12-10,697
2017-12-11,697
2017-12-12,697
2017-12-13,697
2017-12-14,697
2017-12-15,697
2017-12-16,697
2017-12-17,697
2017-12-18,665
2017-12-19,665
2017-12-20,665
2017-12-21,665
2017-12-22,665
2017-12-23,665
2017-12-24,665
2017-12-25,665
2017-12-26,665
2017-12-27,665
2017-12-28,665
2017-12-29,665
2017-12-30,665
2017-12-31,665
2018-01-01,665
2018-01-02,665
2018-01-03,665
2018-01-04,665
2018-01-05,665
2018-01-06,665
2018-01-07,665
2018-01-08,665
2018-01-09,665
2018-01-10,665
2018-01-11,665
2018-01-12,665
2018-01-13,665
2018-01-14,665
2018-01-15,665
2018-01-16,665
2018-01-17,665
2018-01-18,675
2018-01-19,675
2018-01-20,675
2018-01-21,675
2018-01-22,675
2018-01-23,675
2018-01-24,675
2018-01-25,675
2018-01-26,675
2018-01-27,675
2018-01-28,675
2018-01-29,675
2018-01-30,675
2018-02-01,675
2018-02-02,675
2018-02-03,675
2018-02-04,675
2018-02-05,675
2018-02-06,675
2018-02-07,675
2018-02-08,675
2018-02-09,660
2018-02-10,660
2018-02-11,660
2018-02-12,660
2018-02-13,660
2018-02-14,660
2018-02-15,660
2018-02-16,660
2018-02-17,660
2018-02-18,660
2018-02-19,660
2018-02-20,660
2018-02-21,660
2018-02-22,660
2018-02-23,660
2018-02-24,660
2018-02-25,660
2018-02-26,660
2018-02-27,680
2018-02-28,680
2018-03-01,680
2018-03-02,680
2018-03-03,680
2018-03-04,680
2018-03-05,680
2018-03-06,680
2018-03-07,680
2018-03-08,680
2018-03-09,680
2018-03-10,700
2018-03-11,700
2018-03-12,700
2018-03-13,700
2018-03-14,700
2018-03-15,700
2018-03-16,700
2018-03-17,700
2018-03-18,700
2018-03-19,700
2018-03-20,700
2018-03-21,700
2018-03-23,715
2018-03-24,715
2018-03-26,715
2018-03-27,715
2018-03-28,715
2018-03-29,715
2018-03-30,715
2018-03-31,715
2018-04-01,715
2018-04-02,715
2018-04-03,715
2018-04-04,715
2018-04-05,715
2018-04-06,724
2018-04-08,724
2018-04-09,724
2018-04-10,724
2018-04-11,724
2018-04-12,724
2018-04-13,724
2018-04-14,724
2018-04-16,724
2018-04-17,724
2018-04-18,724
2018-04-19,724
2018-04-20,724
2018-04-21,724
2018-04-22,724
2018-04-23,724
2018-04-24,724
2018-04-25,724
2018-04-26,724
2018-04-27,724
2018-04-28,695
2018-04-29,695
2018-04-30,695
2018-05-02,695
2018-05-03,695
2018-05-04,695
2018-05-05,695
2018-05-06,695
2018-05-07,695
2018-05-08,695
2018-05-09,695
2018-05-10,695
2018-05-11,695
2018-05-12,695
2018-05-13,695
2018-05-14,695
2018-05-15,695
2018-05-16,695
2018-05-17,695
2018-05-18,695
2018-05-19,695
2018-05-20,695
2018-05-21,682
2018-05-22,682
2018-05-23,682
2018-05-24,682
2018-05-25,682
2018-05-26,682
2018-05-27,682
2018-05-28,682
2018-05-29,682
2018-05-30,682
2018-05-31,682
2018-06-01,682
2018-06-02,682
2018-06-03,682
2018-06-04,682
2018-06-05,682
2018-06-06,682
2018-06-07,682
2018-06-08,682
2018-06-09,682
2018-06-10,679
2018-06-11,679
2018-06-12,679
2018-06-13,679
2018-06-14,679
2018-06-15,679
2018-06-16,679
2018-06-17,679
2018-06-18,679
2018-06-19,679
2018-06-20,679
2018-06-21,679
2018-06-22,679
2018-06-23,679
2018-06-24,679
2018-06-25,679
2018-06-26,679
2018-06-27,679
2018-06-28,679
2018-06-29,679
2018-06-30,679
2018-07-01,683
2018-07-02,683
2018-07-03,683
2018-07-04,683
2018-07-05,683
2018-07-06,683
2018-07-07,683
2018-07-08,683
2018-07-09,683
2018-07-10,683
2018-07-11,683
2018-07-12,683
2018-07-13,683
2018-07-14,683
2018-07-15,683
2018-07-16,683
2018-07-17,683
2018-07-18,683
2018-07-19,683
2018-07-20,683
2018-07-21,683
2018-07-22,683
2018-07-23,683
2018-07-24,683
2018-07-25,683
2018-07-26,683
2018-07-27,683
2018-07-28,683
2018-07-29,666
2018-07-30,666
2018-07-31,666
2018-08-01,666
2018-08-02,666
2018-08-03,666
2018-08-04,666
2018-08-05,666
2018-08-06,666
2018-08-07,666
2018-08-08,666
2018-08-09,666
2018-08-10,666
2018-08-11,666
2018-08-12,666
2018-08-14,692
2018-08-16,692
2018-08-17,692
2018-08-18,692
2018-08-19,692
2018-08-20,692
2018-08-21,692
2018-08-22,692
2018-08-23,692
2018-08-24,692
2018-08-25,692
2018-08-26,692
2018-08-27,692
2018-08-28,692
2018-08-29,685
2018-08-30,685
2018-08-31,685
2018-09-01,685
2018-09-02,685
2018-09-03,685
2018-09-04,685
2018-09-05,685
2018-09-06,685
2018-09-07,685
2018-09-08,685
2018-09-09,685
2018-09-10,685
2018-09-11,685
2018-09-12,685
2018-09-13,685
2018-09-14,673
2018-09-15,673
2018-09-16,673
2018-09-17,673
2018-09-18,673
2018-09-19,673
2018-09-20,673
2018-09-21,673
2018-09-22,673
2018-09-23,673
2018-09-24,673
2018-09-25,673
2018-09-26,673
2018-09-27,673
2018-09-28,673
2018-09-29,673
2018-09-30,690
2018-10-02,690
2018-10-03,690
2018-10-04,690
2018-10-05,690
2018-10-06,690
2018-10-07,690
2018-10-08,690
2018-10-09,690
2018-10-10,690
2018-10-11,690
2018-10-12,690
2018-10-13,690
2018-10-14,690
2018-10-15,690
2018-10-16,690
2018-10-17,674
2018-10-18,674
2018-10-19,674
2018-10-20,674
2018-10-21,674
2018-10-22,674
2018-10-23,674
2018-10-24,674
2018-10-25,674
2018-10-26,674
2018-10-27,674
2018-10-28,674
2018-10-29,674
2018-10-30,674
2018-10-31,674
2018-11-01,674
2018-11-03,681
2018-11-04,681
2018-11-05,681
2018-11-06,681
2018-11-07,681
2018-11-08,681
2018-11-09,681
2018-11-10,681
2018-11-11,681
2018-11-12,681
2018-11-13,681
2018-11-14,681
2018-11-15,711
2018-11-16,711
2018-11-17,711
2018-11-18,711
2018-11-19,711
2018-11-20,711
2018-11-21,711
2018-11-22,711
2018-11-23,711
2018-11-24,711
2018-11-25,711
2018-11-26,711
2018-11-27,711
2018-11-28,733
2018-11-29,733
2018-12-01,733
2018-12-02,733
2018-12-03,733
2018-12-04,733
2018-12-05,733
2018-12-07,733
2018-12-09,755
2018-12-10,755
2018-12-11,755
2018-12-12,755
2018-12-13,755
2018-12-14,755
2018-12-15,755
2018-12-16,755
2018-12-17,755
2018-12-18,755
2018-12-19,755
2018-12-20,791
2018-12-21,791
2018-12-22,791
2018-12-23,791
2018-12-24,791
2018-12-25,791
2018-12-26,791
2018-12-27,791
2018-12-28,791
2018-12-29,791
2018-12-30,791
2018-12-31,797
2019-01-01,797
2019-01-02,797
2019-01-03,797
2019-01-04,797
2019-01-05,797
2019-01-06,763
2019-01-08,763
2019-01-10,763
2019-01-11,763
2019-01-12,763
2019-01-13,763
2019-01-14,763
2019-01-15,763
2019-01-16,749
2019-01-17,749
2019-01-18,749
2019-01-19,749
2019-01-20,749
2019-01-21,749
2019-01-22,749
2019-01-23,749
2019-01-24,749
2019-01-25,749
2019-01-26,728
2019-01-27,728
2019-01-28,728
2019-01-29,728
2019-01-30,728
2019-01-31,728
2019-02-01,745
2019-02-02,745
2019-02-03,745
2019-02-04,745
2019-02-05,745
2019-02-06,745
2019-02-07,745
2019-02-08,745
2019-02-09,745
2019-02-10,754
2019-02-11,754
2019-02-12,754
2019-02-13,754
2019-02-14,754
2019-02-15,754
2019-02-16,754
2019-02-17,754
2019-02-18,754
2019-02-19,754
2019-02-20,754
2019-02-21,720
2019-02-22,720
2019-02-23,720
2019-02-24,720
2019-02-25,720
2019-02-26,720
2019-02-27,720
2019-02-28,720
2019-03-01,720
2019-03-02,720
2019-03-03,720
2019-03-04,720
2019-03-05,720
2019-03-06,720
2019-03-07,692
2019-03-08,692
2019-03-09,692
2019-03-10,692
2019-03-11,692
2019-03-12,692
2019-03-13,692
2019-03-14,692
2019-03-15,692
2019-03-16,692
2019-03-17,692
2019-03-18,690
2019-03-19,690
2019-03-20,690
2019-03-21,690
2019-03-22,690
2019-03-23,690
2019-03-24,690
2019-03-25,690
2019-03-26,662
2019-03-27,662
2019-03-28,662
2019-03-29,662
2019-03-30,662
2019-03-31,662
2019-04-01,662
2019-04-02,662
2019-04-03,636
2019-04-04,636
2019-04-05,636
2019-04-06,636
2019-04-07,636
2019-04-08,636
2019-04-09,636
2019-04-10,636
2019-04-11,636
2019-04-12,626
2019-04-13,626
2019-04-14,626
2019-04-15,626
2019-04-16,626
2019-04-17,626
2019-04-18,627
2019-04-19,627
2019-04-20,627
2019-04-21,627
2019-04-22,627
2019-04-23,627
2019-04-24,627
2019-04-25,627
2019-04-26,627
2019-04-27,627
2019-04-28,617
2019-04-29,617
2019-04-30,617
2019-05-01,617
2019-05-02,617
2019-05-03,617
2019-05-04,617
2019-05-05,617
2019-05-06,617
2019-05-07,614
2019-05-08,614
2019-05-09,614
2019-05-10,614
2019-05-11,614
2019-05-12,614
2019-05-13,614
2019-05-14,614
2019-05-15,614
2019-05-16,614
2019-05-17,614
2019-05-18,614
2019-05-19,614
2019-05-20,642
2019-05-21,642
2019-05-22,642
2019-05-23,642
2019-05-24,642
2019-05-25,642
2019-05-26,642
2019-05-27,642
2019-05-28,642
2019-05-29,642
2019-05-30,642
2019-05-31,642
2019-06-01,665
2019-06-02,665
2019-06-03,665
2019-06-04,665
2019-06-05,665
2019-06-06,665
2019-06-07,665
2019-06-08,665
2019-06-09,665
2019-06-10,665
2019-06-11,676
2019-06-12,676
2019-06-13,676
2019-06-14,676
2019-06-15,676
2019-06-16,676
2019-06-17,676
2019-06-18,676
2019-06-19,676
2019-06-20,676
2019-06-21,676
2019-06-22,670
2019-06-23,670
2019-06-24,670
2019-06-25,670
2019-06-26,670
2019-06-27,670
2019-06-28,670
2019-06-29,670
2019-06-30,670
2019-07-01,693
2019-07-02,693
2019-07-03,693
2019-07-04,693
2019-07-05,693
2019-07-06,693
2019-07-07,693
2019-07-08,693
2019-07-09,693
2019-07-10,693
2019-07-11,693
2019-07-12,693
2019-07-13,693
2019-07-14,714
2019-07-15,714
2019-07-16,714
2019-07-17,714
2019-07-18,714
2019-07-19,714
2019-07-20,714
2019-07-21,714
2019-07-22,714
2019-07-23,714
