date_obj,Zamorak%20page%203 price
2015-07-18,1051444
2015-07-19,1041972
2015-07-20,1063463
2015-07-21,1063463
2015-07-22,1063322
2015-07-23,1063322
2015-07-24,1052663
2015-07-25,1052663
2015-07-26,1033456
2015-07-27,1033456
2015-07-28,1012631
2015-07-29,1010493
2015-07-30,1010493
2015-07-31,1025753
2015-08-01,1025753
2015-08-02,1062859
2015-08-03,1062859
2015-08-04,1090383
2015-08-05,1138940
2015-08-06,1138940
2015-08-07,1154552
2015-08-08,1126285
2015-08-09,1166023
2015-08-10,1166023
2015-08-11,1162070
2015-08-12,1162070
2015-08-13,1140550
2015-08-14,1126554
2015-08-15,1126554
2015-08-16,1099378
2015-08-17,1056470
2015-08-18,1056470
2015-08-19,1047192
2015-08-20,1047192
2015-08-21,1026675
2015-08-22,1060906
2015-08-23,1060906
2015-08-24,1057188
2015-08-25,1057188
2015-08-26,1077049
2015-08-27,1077950
2015-08-28,1077950
2015-08-29,1072025
2015-08-30,1072025
2015-08-31,1093461
2015-09-01,1093461
2015-09-02,1120840
2015-09-03,1120840
2015-09-04,1161931
2015-09-05,1161931
2015-09-06,1204090
2015-09-07,1204090
2015-09-08,1256611
2015-09-09,1256611
2015-09-10,1302484
2015-09-11,1261416
2015-09-12,1261416
2015-09-13,1211208
2015-09-14,1211208
2015-09-15,1174549
2015-09-16,1174549
2015-09-17,1135744
2015-09-18,1135744
2015-09-19,1132062
2015-09-20,1132062
2015-09-21,1091371
2015-09-22,1091371
2015-09-23,1078840
2015-09-24,1078840
2015-09-25,1024937
2015-09-27,992425
2015-09-28,992425
2015-09-29,954405
2015-09-30,926116
2015-10-05,874957
2015-10-06,862846
2015-10-07,862846
2015-10-08,864804
2015-10-09,864804
2015-10-10,904671
2015-10-11,936841
2015-10-12,936841
2015-10-13,961413
2015-10-14,961413
2015-10-15,1002514
2015-10-16,1002514
2015-10-17,1049114
2015-10-18,1049114
2015-10-19,1100860
2015-10-20,1152095
2015-10-22,1208526
2015-10-23,1263217
2015-10-24,1263217
2015-10-25,1326325
2015-10-26,1326325
2015-10-27,1391347
2015-10-29,1388012
2015-10-30,1388012
2015-10-31,1358262
2015-11-01,1358262
2015-11-02,1364641
2015-11-03,1364641
2015-11-05,1363234
2015-11-06,1381288
2015-11-07,1443812
2015-11-08,1443812
2015-11-09,1509937
2015-11-10,1509937
2015-11-11,1585434
2015-11-12,1585434
2015-11-13,1658750
2015-11-14,1658750
2015-11-15,1741688
2015-11-16,1741688
2015-11-17,1794037
2015-11-18,1794037
2015-11-19,1776790
2015-11-20,1776790
2015-11-21,1740153
2015-11-22,1693122
2015-11-23,1693122
2015-11-24,1666797
2015-11-25,1626012
2015-11-26,1626012
2015-11-27,1628503
2015-11-28,1628503
2015-11-29,1598712
2015-11-30,1598712
2015-12-01,1547870
2015-12-02,1547870
2015-12-03,1516540
2015-12-04,1516540
2015-12-05,1483915
2015-12-06,1430295
2015-12-07,1430295
2015-12-08,1391076
2015-12-09,1328222
2015-12-10,1328222
2015-12-11,1281090
2015-12-13,1260966
2015-12-14,1260966
2015-12-15,1259439
2015-12-16,1259439
2015-12-17,1311156
2015-12-18,1366052
2015-12-19,1366052
2015-12-20,1411042
2015-12-21,1411042
2015-12-22,1423614
2015-12-23,1423614
2015-12-24,1408001
2015-12-25,1408001
2015-12-26,1432832
2015-12-27,1494362
2015-12-28,1494362
2015-12-29,1541970
2015-12-30,1541970
2015-12-31,1521640
2016-01-01,1521640
2016-01-02,1557633
2016-01-03,1601269
2016-01-04,1585922
2016-01-05,1585922
2016-01-06,1624711
2016-01-07,1624711
2016-01-08,1643367
2016-01-09,1643367
2016-01-10,1581314
2016-01-11,1581314
2016-01-12,1539957
2016-01-13,1539957
2016-01-14,1465979
2016-01-15,1446886
2016-01-16,1446886
2016-01-17,1412190
2016-01-18,1362659
2016-01-19,1362659
2016-01-20,1348551
2016-01-21,1348551
2016-01-22,1353612
2016-01-23,1353612
2016-01-24,1379506
2016-01-25,1400872
2016-01-26,1400872
2016-01-27,1420057
2016-01-28,1420057
2016-01-29,1428728
2016-01-30,1428728
2016-01-31,1429260
2016-02-01,1434988
2016-02-02,1434988
2016-02-03,1461912
2016-02-04,1461912
2016-02-05,1436844
2016-02-06,1368881
2016-02-07,1368881
2016-02-08,1332848
2016-02-09,1332848
2016-02-10,1286476
2016-02-11,1286476
2016-02-12,1227684
2016-02-13,1168630
2016-02-14,1168630
2016-02-15,1113759
2016-02-16,1066689
2016-02-17,1031276
2016-02-18,1031276
2016-02-19,1010389
2016-02-20,1010389
2016-02-21,985906
2016-02-22,985906
2016-02-23,971599
2016-02-24,971599
2016-02-25,957716
2016-02-26,957716
2016-02-27,926275
2016-02-28,926275
2016-02-29,914331
2016-03-01,908895
2016-03-02,908895
2016-03-03,912277
2016-03-04,912277
2016-03-05,915613
2016-03-06,900217
2016-03-07,900217
2016-03-08,881850
2016-03-09,845360
2016-03-10,810795
2016-03-11,810795
2016-03-12,787449
2016-03-13,787449
2016-03-14,767640
2016-03-15,757218
2016-03-16,725402
2016-03-17,725402
2016-03-18,690877
2016-03-19,658904
2016-03-20,638165
2016-03-21,638165
2016-03-22,640567
2016-03-23,646948
2016-03-24,646948
2016-03-25,677967
2016-03-26,706152
2016-03-27,706152
2016-03-28,741460
2016-03-29,758713
2016-03-30,758713
2016-03-31,770203
2016-04-01,770203
2016-04-02,744297
2016-04-03,747113
2016-04-04,747113
2016-04-05,733738
2016-04-06,729772
2016-04-07,729772
2016-04-08,725431
2016-04-09,713867
2016-04-10,702723
2016-04-11,702723
2016-04-12,716929
2016-04-13,716929
2016-04-14,718014
2016-04-15,716380
2016-04-16,716380
2016-04-17,726696
2016-04-18,731860
2016-04-19,731860
2016-04-20,706027
2016-04-21,678209
2016-04-22,678209
2016-04-23,653035
2016-04-24,624791
2016-04-25,604538
2016-04-26,577923
2016-04-27,568727
2016-04-28,568727
2016-04-29,561238
2016-04-30,569511
2016-05-01,569511
2016-05-02,597361
2016-05-03,621397
2016-05-04,621397
2016-05-05,600861
2016-05-06,600861
2016-05-07,620668
2016-05-08,620668
2016-05-09,631097
2016-05-10,658118
2016-05-11,658118
2016-05-12,682500
2016-05-13,686729
2016-05-14,686729
2016-05-15,720507
2016-05-16,720507
2016-05-17,753816
2016-05-18,754710
2016-05-19,754710
2016-05-22,806239
2016-05-23,807621
2016-05-24,784325
2016-05-25,784325
2016-05-26,778864
2016-05-27,782919
2016-05-28,782919
2016-05-29,788570
2016-05-30,788570
2016-05-31,805597
2016-06-01,800989
2016-06-02,800989
2016-06-03,783716
2016-06-04,751936
2016-06-05,751936
2016-06-06,729913
2016-06-07,729913
2016-06-08,714195
2016-06-09,694189
2016-06-10,679687
2016-06-11,679687
2016-06-12,677207
2016-06-13,677207
2016-06-14,667861
2016-06-15,667861
2016-06-16,647211
2016-06-17,627195
2016-06-18,627195
2016-06-19,609480
2016-06-20,587381
2016-06-21,584253
2016-06-22,587603
2016-06-23,573964
2016-06-24,573964
2016-06-25,591901
2016-06-26,591901
2016-06-27,620522
2016-06-28,651519
2016-06-29,681358
2016-06-30,715354
2016-07-01,749402
2016-07-02,749402
2016-07-03,763566
2016-07-04,783605
2016-07-05,783605
2016-07-06,767630
2016-07-07,729248
2016-07-08,692785
2016-07-09,658145
2016-07-10,625237
2016-07-11,593975
2016-07-12,564276
2016-07-13,536062
2016-07-14,509258
2016-07-15,483795
2016-07-16,460345
2016-07-17,438569
2016-07-18,423136
2016-07-24,429400
2016-07-25,450848
2016-07-26,450848
2016-07-27,470771
2016-07-28,470771
2016-07-29,494310
2016-07-30,518981
2016-07-31,518981
2016-08-01,544931
2016-08-02,572050
2016-08-03,600653
2016-08-04,629096
2016-08-05,629096
2016-08-06,626724
2016-08-07,607581
2016-08-08,607581
2016-08-09,587608
2016-08-10,587608
2016-08-11,559232
2016-08-12,559232
2016-08-13,535060
2016-08-14,519684
2016-08-15,499273
2016-08-16,499273
2016-08-17,480026
2016-08-18,480026
2016-08-19,456670
2016-08-20,433945
2016-08-21,433945
2016-08-22,412247
2016-08-23,391634
2016-08-24,391634
2016-08-25,372188
2016-08-26,372188
2016-08-28,364369
2016-08-31,372899
2016-09-01,390242
2016-09-02,390242
2016-09-03,409635
2016-09-04,417139
2016-09-05,417139
2016-09-06,427915
2016-09-07,427915
2016-09-08,448783
2016-09-09,448783
2016-09-10,456960
2016-09-11,456960
2016-09-12,462426
2016-09-13,482545
2016-09-14,482545
2016-09-15,506569
2016-09-16,506569
2016-09-17,530754
2016-09-18,530754
2016-09-19,557202
2016-09-20,557202
2016-09-21,575687
2016-09-22,583696
2016-09-23,583696
2016-09-24,591538
2016-09-25,602350
2016-09-26,602350
2016-09-27,621183
2016-09-28,621183
2016-09-29,603310
2016-09-30,607384
2016-10-01,607384
2016-10-02,622498
2016-10-03,622498
2016-10-04,624135
2016-10-05,624135
2016-10-06,616968
2016-10-07,616968
2016-10-08,635452
2016-10-09,635452
2016-10-10,661725
2016-10-11,686187
2016-10-12,686187
2016-10-13,704485
2016-10-14,718960
2016-10-15,718960
2016-10-16,744873
2016-10-17,780777
2016-10-18,780777
2016-10-19,804600
2016-10-20,804600
2016-10-21,780760
2016-10-22,780760
2016-10-23,768010
2016-10-24,750364
2016-10-25,750364
2016-10-26,773727
2016-10-27,773727
2016-10-28,802845
2016-10-29,803471
2016-10-30,803471
2016-10-31,775286
2016-11-01,775286
2016-11-02,800174
2016-11-03,800174
2016-11-04,803975
2016-11-05,803975
2016-11-06,792007
2016-11-07,792007
2016-11-08,771813
2016-11-09,771813
2016-11-10,749697
2016-11-11,749697
2016-11-12,736916
2016-11-13,736916
2016-11-14,718132
2016-12-08,597854
2016-12-09,597854
2016-12-10,594493
2016-12-11,579086
2016-12-12,573503
2016-12-13,561912
2016-12-14,551489
2016-12-15,551489
2016-12-16,541768
2016-12-17,534582
2016-12-18,534582
2016-12-19,512198
2016-12-20,494450
2016-12-21,481006
2016-12-22,481006
2016-12-23,482446
2016-12-24,482446
2016-12-25,495874
2016-12-26,495874
2016-12-27,510273
2016-12-28,509343
2016-12-29,526236
2016-12-30,541658
2016-12-31,552077
2017-01-01,542074
2017-01-02,559223
2017-01-03,559223
2017-01-04,552342
2017-01-05,552342
2017-01-06,528219
2017-01-07,526026
2017-01-08,524291
2017-01-09,506393
2017-01-10,499631
2017-01-11,502024
2017-01-12,488778
2017-01-13,488778
2017-01-14,490793
2017-01-15,511112
2017-01-16,529406
2017-01-17,552764
2017-01-18,569409
2017-01-19,569409
2017-01-20,585550
2017-01-21,610929
2017-01-22,616112
2017-01-27,621809
2017-01-28,605770
2017-01-29,602582
2017-01-30,602582
2017-01-31,591272
2017-02-01,575113
2017-02-02,575113
2017-02-03,557985
2017-02-04,555168
2017-02-05,559707
2017-02-06,556231
2017-02-07,558381
2017-02-08,554785
2017-02-09,554785
2017-02-10,561725
2017-02-11,558716
2017-02-12,558716
2017-02-13,558471
2017-02-14,552561
2017-02-15,552561
2017-02-16,541919
2017-02-18,546893
2017-02-19,552614
2017-02-20,552614
2017-02-21,547791
2017-02-22,547791
2017-02-23,536970
2017-02-24,536970
2017-02-25,516428
2017-02-26,505719
2017-02-27,505458
2017-02-28,500115
2017-03-01,490513
2017-03-02,487748
2017-03-03,487748
2017-03-04,502961
2017-03-05,502961
2017-03-06,521182
2017-03-07,539078
2017-03-08,539078
2017-03-09,543788
2017-03-10,534294
2017-03-11,522236
2017-03-12,522236
2017-03-13,528442
2017-03-14,524396
2017-03-15,510420
2017-03-16,491806
2017-03-17,474293
2017-03-18,461516
2017-03-19,464248
2017-03-20,467029
2017-03-21,467786
2017-03-22,474040
2017-03-23,492156
2017-03-24,505700
2017-03-25,505700
2017-03-26,525116
2017-03-27,550622
2017-03-28,578154
2017-03-29,605012
2017-03-30,630913
2017-03-31,647851
2017-04-01,671361
2017-04-02,671361
2017-04-03,676872
2017-04-04,670676
2017-04-12,646679
2017-04-13,631855
2017-04-14,623077
2017-04-15,608760
2017-04-16,598869
2017-04-17,610288
2017-04-18,610288
2017-04-19,615814
2017-04-20,615814
2017-04-21,622851
2017-04-22,622851
2017-04-23,636434
2017-04-24,633365
2017-04-25,643299
2017-04-26,643299
2017-04-27,633312
2017-04-28,630513
2017-04-29,619446
2017-04-30,614624
2017-05-01,614624
2017-05-02,612803
2017-05-03,612803
2017-05-04,602169
2017-05-05,572112
2017-05-06,549691
2017-05-07,526754
2017-05-08,523947
2017-05-09,502661
2017-05-10,480448
2017-05-11,462174
2017-05-12,455116
2017-05-13,448095
2017-05-14,457877
2017-05-15,457877
2017-05-16,462561
2017-05-17,462561
2017-05-18,462106
2017-05-19,462106
2017-05-20,453013
2017-05-21,453013
2017-05-22,460247
2017-05-23,473395
2017-05-24,475129
2017-05-25,475129
2017-05-26,481141
2017-05-27,473995
2017-05-28,452002
2017-05-29,444286
2017-05-30,426856
2017-05-31,407712
2017-06-01,392088
2017-06-02,382983
2017-06-03,382983
2017-06-06,372820
2017-06-07,391461
2017-06-08,391461
2017-06-09,411035
2017-06-10,430383
2017-06-11,446132
2017-06-12,446132
2017-06-13,466277
2017-06-14,474670
2017-06-15,474670
2017-06-16,470734
2017-06-17,470734
2017-06-18,467884
2017-06-19,467884
2017-06-20,455443
2017-06-21,456822
2017-06-22,456822
2017-06-23,459181
2017-06-24,474294
2017-06-25,488359
2017-06-26,476907
2017-06-27,476253
2017-06-28,476253
2017-06-29,479857
2017-06-30,467022
2017-07-01,467022
2017-07-02,466660
2017-07-03,470730
2017-07-04,472920
2017-07-05,472920
2017-07-06,455308
2017-07-07,455308
2017-07-08,448021
2017-07-13,432660
2017-07-14,416568
2017-07-15,416568
2017-07-16,406187
2017-07-17,407367
2017-07-18,407367
2017-07-19,403901
2017-07-20,387432
2017-07-21,386345
2017-07-22,387108
2017-07-23,406228
2017-07-24,406228
2017-07-25,422090
2017-07-26,433325
2017-07-27,449267
2017-07-28,468598
2017-07-29,468598
2017-07-30,482997
2017-07-31,482997
2017-08-01,487031
2017-08-02,488606
2017-08-03,498704
2017-08-04,498704
2017-08-05,498308
2017-08-06,498308
2017-08-09,453932
2017-08-10,431758
2017-08-11,414043
2017-08-12,396074
2017-08-13,398391
2017-08-14,398391
2017-08-15,402342
2017-08-16,402342
2017-08-17,392773
2017-08-18,392773
2017-08-19,394062
2017-08-20,407389
2017-08-21,407389
2017-08-22,421771
2017-08-23,421771
2017-08-24,410360
2017-08-25,410360
2017-08-26,391377
2017-08-27,372026
2017-08-28,372026
2017-08-29,364014
2017-08-30,364496
2017-08-31,364496
2017-09-01,360523
2017-09-02,369191
2017-09-03,369191
2017-09-04,377996
2017-09-05,386369
2017-09-06,386369
2017-09-07,376007
2017-09-08,376007
2017-09-09,366770
2017-09-10,373485
2017-09-11,373485
2017-09-12,377998
2017-09-13,385836
2017-09-14,385314
2017-09-15,385314
2017-09-16,389291
2017-09-17,391372
2017-09-18,376099
2017-09-19,376099
2017-09-20,364645
2017-09-21,356647
2017-09-22,358845
2017-09-23,358845
2017-09-24,350639
2017-09-25,347119
2017-09-26,352616
2017-09-27,352616
2017-09-28,362743
2017-09-29,376584
2017-09-30,386787
2017-10-01,403759
2017-10-02,408306
2017-10-03,408306
2017-10-04,402177
2017-10-05,391316
2017-10-06,381738
2017-10-07,379375
2017-10-08,385881
2017-10-09,392926
2017-10-10,382365
2017-10-11,382365
2017-10-12,375836
2017-10-13,363031
2017-10-14,349797
2017-10-15,349797
2017-10-16,335147
2017-10-17,335147
2017-10-18,326947
2017-10-19,326947
2017-10-20,324131
2017-10-21,324131
2017-10-22,322952
2017-10-23,322952
2017-10-24,332137
2017-10-25,320368
2017-10-26,320368
2017-10-27,306245
2017-10-28,306245
2017-10-29,299973
2017-10-30,297309
2017-10-31,295546
2017-11-01,295546
2017-11-02,286568
2017-11-03,286568
2017-11-04,279454
2017-11-05,279454
2017-11-06,270993
2017-11-07,270993
2017-11-08,262174
2017-11-09,249065
2017-11-10,249065
2017-11-11,237867
2017-11-12,227984
2017-11-13,227984
2017-11-14,223999
2017-11-15,223999
2017-11-16,221279
2017-11-17,217363
2017-11-18,217363
2017-11-19,218852
2017-11-20,218852
2017-11-21,224632
2017-11-22,224632
2017-11-23,233775
2017-11-24,233775
2017-11-25,241842
2017-11-26,243664
2017-11-27,243664
2017-11-28,253669
2017-11-29,253669
2017-11-30,263393
2017-12-01,261648
2017-12-02,261648
2017-12-03,264883
2017-12-04,264883
2017-12-05,265490
2017-12-06,275137
2017-12-07,286604
2017-12-08,286604
2017-12-09,300927
2017-12-10,314697
2017-12-11,328899
2017-12-12,328899
2017-12-13,338782
2017-12-14,338782
2017-12-15,328119
2017-12-16,328119
2017-12-17,315504
2017-12-18,312453
2017-12-19,312453
2017-12-20,311946
2017-12-21,309047
2017-12-22,309047
2017-12-23,317635
2017-12-24,317635
2017-12-25,333517
2017-12-26,348025
2017-12-27,357146
2017-12-28,357146
2017-12-29,374895
2017-12-30,393640
2017-12-31,393640
2018-01-01,401346
2018-01-02,386697
2018-01-03,371091
2018-01-04,371091
2018-01-05,359998
2018-01-06,366216
2018-01-07,354546
2018-01-08,338956
2018-01-09,330197
2018-01-10,330197
2018-01-11,328636
2018-01-12,317388
2018-01-13,320713
2018-01-14,320595
2018-01-15,323436
2018-01-16,337716
2018-01-17,351072
2018-01-18,366356
2018-01-19,366356
2018-01-20,375049
2018-01-21,383436
2018-01-22,382443
2018-01-23,396487
2018-01-24,410305
2018-01-25,413318
2018-01-26,412549
2018-01-27,417652
2018-01-28,431771
2018-01-29,439584
2018-01-30,451855
2018-02-01,452763
2018-02-02,442503
2018-02-03,421531
2018-02-04,403256
2018-02-05,393310
2018-02-06,375743
2018-02-07,359333
2018-02-08,346146
2018-02-09,335873
2018-02-10,328346
2018-02-11,319548
2018-02-12,316944
2018-02-13,318242
2018-02-14,314709
2018-02-15,310504
2018-02-16,309798
2018-02-17,306298
2018-02-18,302056
2018-02-19,300520
2018-02-20,302210
2018-02-21,299227
2018-02-22,295011
2018-02-23,288272
2018-02-24,286532
2018-02-25,282737
2018-02-26,281764
2018-02-27,279719
2018-02-28,275127
2018-03-01,282316
2018-03-02,292682
2018-03-03,304851
2018-03-04,313639
2018-03-05,322131
2018-03-06,329756
2018-03-07,331613
2018-03-08,335862
2018-03-09,329493
2018-03-10,317942
2018-03-11,313186
2018-03-12,309664
2018-03-13,299814
2018-03-14,299000
2018-03-15,302932
2018-03-16,305398
2018-03-17,303275
2018-03-18,309505
2018-03-20,312028
2018-03-21,307123
2018-03-23,299438
2018-03-24,290890
2018-03-26,268817
2018-03-27,256115
2018-03-28,247160
2018-03-29,237754
2018-03-30,235974
2018-03-31,237147
2018-04-01,246899
2018-04-02,250164
2018-04-03,247291
2018-04-04,245938
2018-04-05,242594
2018-04-06,247251
2018-04-08,264379
2018-04-09,275198
2018-04-10,282364
2018-04-11,287241
2018-04-12,291731
2018-04-13,289059
2018-04-14,279432
2018-04-16,271888
2018-04-17,270833
2018-04-18,264127
2018-04-19,260135
2018-04-20,254878
2018-04-21,252708
2018-04-22,246678
2018-04-23,251114
2018-04-24,253732
2018-04-25,248185
2018-04-26,248131
2018-04-27,246597
2018-04-28,236813
2018-04-29,240893
2018-04-30,239010
2018-05-02,242760
2018-05-03,239733
2018-05-04,242243
2018-05-05,244908
2018-05-06,249133
2018-05-07,254211
2018-05-08,260702
2018-05-09,255816
2018-05-10,262116
2018-05-11,262162
2018-05-12,257864
2018-05-13,257968
2018-05-14,261264
2018-05-15,257564
2018-05-16,252188
2018-05-17,242200
2018-05-18,241343
2018-05-19,240148
2018-05-20,236437
2018-05-21,244117
2018-05-22,250621
2018-05-23,254814
2018-05-24,264208
2018-05-25,272573
2018-05-26,267037
2018-05-27,261749
2018-05-28,258185
2018-05-29,267269
2018-05-30,276632
2018-05-31,279044
2018-06-01,271864
2018-06-02,262283
2018-06-03,258469
2018-06-04,257137
2018-06-05,253111
2018-06-06,242884
2018-06-07,232327
2018-06-08,225091
2018-06-09,220362
2018-06-10,215022
2018-06-11,204791
2018-06-12,201462
2018-06-13,210720
2018-06-14,218731
2018-06-15,215318
2018-06-16,206493
2018-06-17,204408
2018-06-18,207148
2018-06-19,208374
2018-06-20,208374
2018-06-21,212512
2018-06-22,220170
2018-06-23,224403
2018-06-24,223389
2018-06-25,232075
2018-06-26,235909
2018-06-27,236128
2018-06-28,233089
2018-06-29,232433
2018-06-30,230768
2018-07-01,230328
2018-07-02,221817
2018-07-03,216630
2018-07-04,214299
2018-07-05,218045
2018-07-06,219762
2018-07-07,224819
2018-07-08,220594
2018-07-09,228276
2018-07-10,229982
2018-07-11,231757
2018-07-12,230211
2018-07-13,233470
2018-07-14,239713
2018-07-15,238888
2018-07-16,237341
2018-07-17,239698
2018-07-18,242826
2018-07-19,244363
2018-07-20,248204
2018-07-21,246944
2018-07-22,249913
2018-07-23,252660
2018-07-24,259278
2018-07-25,266167
2018-07-26,268280
2018-07-27,265896
2018-07-28,260168
2018-07-29,262592
2018-07-30,269906
2018-07-31,276860
2018-08-01,280538
2018-08-02,284063
2018-08-03,292509
2018-08-04,304004
2018-08-05,312009
2018-08-06,314020
2018-08-07,319225
2018-08-08,315742
2018-08-09,311016
2018-08-10,309863
2018-08-11,311343
2018-08-12,325483
2018-08-14,348107
2018-08-16,369740
2018-08-17,364708
2018-08-18,364517
2018-08-19,368376
2018-08-20,384613
2018-08-21,401135
2018-08-22,402466
2018-08-23,392038
2018-08-24,401296
2018-08-25,415603
2018-08-26,427241
2018-08-27,443795
2018-08-28,457134
2018-08-29,458736
2018-08-30,457602
2018-08-31,458587
2018-09-01,450158
2018-09-02,442731
2018-09-03,433673
2018-09-04,418020
2018-09-05,412436
2018-09-06,407829
2018-09-07,409361
2018-09-08,411636
2018-09-09,407567
2018-09-10,409963
2018-09-11,403208
2018-09-12,400442
2018-09-13,406721
2018-09-14,410309
2018-09-15,411035
2018-09-16,423000
2018-09-17,434178
2018-09-18,437244
2018-09-19,442152
2018-09-20,442271
2018-09-21,430639
2018-09-22,419001
2018-09-23,407575
2018-09-24,396336
2018-09-25,393438
2018-09-26,391876
2018-09-27,387673
2018-09-28,373771
2018-09-29,356414
2018-09-30,353528
2018-10-02,366446
2018-10-03,366538
2018-10-04,359626
2018-10-05,349325
2018-10-06,344720
2018-10-07,335232
2018-10-08,335757
2018-10-09,328839
2018-10-10,322991
2018-10-11,319279
2018-10-12,318983
2018-10-13,315681
2018-10-14,309776
2018-10-15,307863
2018-10-16,301129
2018-10-17,297452
2018-10-18,289970
2018-10-19,288211
2018-10-20,300212
2018-10-21,304455
2018-10-22,303113
2018-10-23,299675
2018-10-24,299566
2018-10-25,290921
2018-10-26,285100
2018-10-27,285399
2018-10-28,280169
2018-10-29,274584
2018-10-30,274532
2018-10-31,271078
2018-11-01,267947
2018-11-03,275887
2018-11-04,282781
2018-11-05,292433
2018-11-06,303453
2018-11-07,318483
2018-11-08,333447
2018-11-09,350060
2018-11-10,366179
2018-11-11,384195
2018-11-12,403405
2018-11-13,423576
2018-11-14,444755
2018-11-15,466993
2018-11-16,490343
2018-11-17,514861
2018-11-18,540363
2018-11-19,565541
2018-11-20,576576
2018-11-21,569093
2018-11-22,563097
2018-11-23,564177
2018-11-24,559003
2018-11-25,582107
2018-11-26,610682
2018-11-27,641217
2018-11-28,673278
2018-11-29,706035
2018-12-01,768148
2018-12-02,787580
2018-12-03,784115
2018-12-04,777429
2018-12-05,757756
2018-12-07,701550
2018-12-09,643502
2018-12-10,636855
2018-12-11,620278
2018-12-12,609166
2018-12-13,585687
2018-12-14,557625
2018-12-15,539188
2018-12-16,515582
2018-12-17,504610
2018-12-18,493676
2018-12-19,496827
2018-12-20,495620
2018-12-21,496702
2018-12-22,487973
2018-12-23,495552
2018-12-24,512479
2018-12-25,533245
2018-12-26,558026
2018-12-27,584754
2018-12-28,610236
2018-12-29,611322
2018-12-30,612728
2018-12-31,597645
2019-01-01,589590
2019-01-02,589977
2019-01-03,592646
2019-01-04,592535
2019-01-05,611024
2019-01-06,634023
2019-01-08,662156
2019-01-10,613379
2019-01-11,582957
2019-01-12,557975
2019-01-13,536131
2019-01-14,523291
2019-01-15,522078
2019-01-16,527751
2019-01-17,533499
2019-01-18,545376
2019-01-19,562464
2019-01-20,577785
2019-01-21,580771
2019-01-22,596253
2019-01-23,612119
2019-01-24,632462
2019-01-25,617914
2019-01-26,619077
2019-01-27,613347
2019-01-28,617580
2019-01-29,630298
2019-01-30,631676
2019-01-31,644855
2019-02-01,629076
2019-02-02,612797
2019-02-03,587808
2019-02-04,566411
2019-02-05,557792
2019-02-06,550645
2019-02-07,552192
2019-02-08,537840
2019-02-09,543699
2019-02-10,538555
2019-02-11,537439
2019-02-12,551460
2019-02-13,564628
2019-02-14,561359
2019-02-15,546291
2019-02-16,539712
2019-02-17,527983
2019-02-18,524211
2019-02-19,519538
2019-02-20,508192
2019-02-21,498120
2019-02-22,482201
2019-02-23,476542
2019-02-24,477100
2019-02-25,475382
2019-02-26,477994
2019-02-27,477154
2019-02-28,488736
2019-03-01,493857
2019-03-02,495319
2019-03-03,505078
2019-03-04,500896
2019-03-05,492496
2019-03-06,481362
2019-03-07,466580
2019-03-08,448133
2019-03-09,445866
2019-03-10,435608
2019-03-11,427981
2019-03-12,418107
2019-03-13,401425
2019-03-14,387683
2019-03-15,376894
2019-03-16,371050
