date_obj,Onyx%20bolts price
2015-09-30,8924
2015-10-05,8792
2015-10-06,8792
2015-10-07,8792
2015-10-08,8792
2015-10-09,8932
2015-10-10,8932
2015-10-11,8932
2015-10-12,8932
2015-10-13,8932
2015-10-14,8863
2015-10-15,8863
2015-10-16,8863
2015-10-17,8863
2015-10-18,8863
2015-10-19,8928
2015-10-20,8928
2015-10-22,8928
2015-10-23,8851
2015-10-24,8851
2015-10-25,8851
2015-10-26,8851
2015-10-27,8851
2015-10-29,8797
2015-10-30,8797
2015-10-31,8797
2015-11-01,8797
2015-11-02,8797
2015-11-03,8822
2015-11-04,8822
2015-11-05,8822
2015-11-06,8822
2015-11-07,8822
2015-11-08,8822
2015-11-09,8898
2015-11-10,8898
2015-11-11,8898
2015-11-12,8898
2015-11-13,8898
2015-11-14,8812
2015-11-15,8812
2015-11-16,8812
2015-11-17,8812
2015-11-18,8812
2015-11-19,8836
2015-11-20,8836
2015-11-21,8836
2015-11-22,8836
2015-11-23,8836
2015-11-24,8926
2015-11-25,8926
2015-11-26,8926
2015-11-27,8926
2015-11-28,8926
2015-11-29,8846
2015-11-30,8846
2015-12-01,8846
2015-12-02,8846
2015-12-03,8846
2015-12-04,8883
2015-12-05,8883
2015-12-06,8883
2015-12-07,8883
2015-12-08,8883
2015-12-09,8836
2015-12-10,8836
2015-12-11,8836
2015-12-12,8836
2015-12-13,8869
2015-12-14,8869
2015-12-15,8869
2015-12-16,8869
2015-12-17,8869
2015-12-18,8877
2015-12-19,8877
2015-12-20,8877
2015-12-21,8877
2015-12-22,8869
2015-12-23,8869
2015-12-24,8869
2015-12-25,8869
2015-12-26,8869
2015-12-27,8887
2015-12-28,8887
2015-12-29,8887
2015-12-30,8887
2015-12-31,8822
2016-01-01,8822
2016-01-02,8822
2016-01-03,8822
2016-01-04,8784
2016-01-05,8784
2016-01-06,8784
2016-01-07,8784
2016-01-08,8786
2016-01-09,8786
2016-01-10,8786
2016-01-11,8786
2016-01-12,8874
2016-01-13,8874
2016-01-14,8874
2016-01-15,8874
2016-01-16,8825
2016-01-17,8825
2016-01-18,8825
2016-01-19,8825
2016-01-20,8831
2016-01-21,8831
2016-01-22,8831
2016-01-23,8831
2016-01-24,8865
2016-01-25,8865
2016-01-26,8865
2016-01-27,8858
2016-01-28,8858
2016-01-29,8858
2016-01-30,8858
2016-01-31,8862
2016-02-01,8862
2016-02-02,8862
2016-02-03,8845
2016-02-04,8845
2016-02-05,8845
2016-02-06,8845
2016-02-07,8826
2016-02-08,8826
2016-02-09,8826
2016-02-10,8826
2016-02-11,8826
2016-02-12,8787
2016-02-13,8787
2016-02-14,8787
2016-02-15,8787
2016-02-16,8802
2016-02-17,8802
2016-02-18,8802
2016-02-19,8802
2016-02-20,8905
2016-02-21,8905
2016-02-22,8905
2016-02-23,9041
2016-02-24,9041
2016-02-25,9041
2016-02-26,9041
2016-02-27,9195
2016-02-28,9195
2016-02-29,9195
2016-03-01,9195
2016-03-02,8807
2016-03-03,8807
2016-03-04,8807
2016-03-05,8748
2016-03-06,8748
2016-03-07,8748
2016-03-08,8783
2016-03-09,8783
2016-03-10,8783
2016-03-11,8783
2016-03-12,8818
2016-03-13,8818
2016-03-14,8818
2016-03-15,8818
2016-03-16,8757
2016-03-17,8757
2016-03-18,8757
2016-03-19,8757
2016-03-20,8746
2016-03-21,8746
2016-03-22,8746
2016-03-23,8746
2016-03-24,8769
2016-03-25,8769
2016-03-26,8769
2016-03-27,8769
2016-03-28,8748
2016-03-29,8748
2016-03-30,8748
2016-03-31,8748
2016-04-01,8748
2016-04-02,8809
2016-04-03,8809
2016-04-04,8809
2016-04-05,8809
2016-04-06,8831
2016-04-07,8831
2016-04-08,8831
2016-04-09,8831
2016-04-10,8850
2016-04-11,8850
2016-04-12,8850
2016-04-13,8850
2016-04-14,8819
2016-04-15,8819
2016-04-16,8819
2016-04-17,8833
2016-04-18,8833
2016-04-19,8833
2016-04-20,8808
2016-04-21,8808
2016-04-22,8808
2016-04-23,8808
2016-04-24,8791
2016-04-25,8791
2016-04-26,8791
2016-04-27,8851
2016-04-28,8851
2016-04-29,8851
2016-04-30,8851
2016-05-01,8839
2016-05-02,8839
2016-05-03,8839
2016-05-04,8936
2016-05-05,8936
2016-05-06,8936
2016-05-07,8838
2016-05-08,8838
2016-05-09,8838
2016-05-10,8838
2016-05-11,8794
2016-05-12,8794
2016-05-13,8794
2016-05-14,8731
2016-05-15,8731
2016-05-16,8731
2016-05-17,8780
2016-05-18,8780
2016-05-19,8780
2016-05-22,8768
2016-05-23,8768
2016-05-24,8962
2016-05-25,8962
2016-05-26,8962
2016-05-27,8962
2016-05-28,8978
2016-05-29,8978
2016-05-30,8978
2016-05-31,8978
2016-06-01,8861
2016-06-02,8861
2016-06-03,8861
2016-06-04,8861
2016-06-05,8805
2016-06-06,8805
2016-06-07,8805
2016-06-08,8805
2016-06-09,8763
2016-06-10,8763
2016-06-11,8763
2016-06-12,8763
2016-06-13,8818
2016-06-14,8818
2016-06-15,8818
2016-06-16,8818
2016-06-17,8817
2016-06-18,8817
2016-06-19,8817
2016-06-20,8817
2016-06-21,8817
2016-06-22,8791
2016-06-23,8791
2016-06-24,8791
2016-06-25,8791
2016-06-26,8866
2016-06-27,8866
2016-06-28,8866
2016-06-29,8866
2016-06-30,8919
2016-07-01,8919
2016-07-02,8919
2016-07-03,9024
2016-07-04,9024
2016-07-05,9024
2016-07-06,9078
2016-07-07,9078
2016-07-08,9078
2016-07-09,8772
2016-07-10,8772
2016-07-11,8799
2016-07-12,8799
2016-07-13,8799
2016-07-14,8824
2016-07-15,8824
2016-07-16,8824
2016-07-17,8798
2016-07-18,8798
2016-07-23,8772
2016-07-24,8808
2016-07-25,8808
2016-07-26,8808
2016-07-27,8808
2016-07-28,8833
2016-07-29,8833
2016-07-30,8833
2016-07-31,8833
2016-08-01,8801
2016-08-02,8801
2016-08-03,8801
2016-08-04,8805
2016-08-05,8805
2016-08-06,8805
2016-08-07,8805
2016-08-08,8974
2016-08-09,8974
2016-08-10,8974
2016-08-11,8974
2016-08-12,8915
2016-08-13,8915
2016-08-14,8915
2016-08-15,8915
2016-08-16,8779
2016-08-17,8779
2016-08-18,8779
2016-08-19,8779
2016-08-20,8780
2016-08-21,8780
2016-08-22,8780
2016-08-23,8780
2016-08-24,8780
2016-08-25,8767
2016-08-26,8767
2016-08-28,8767
2016-08-31,8745
2016-09-01,8745
2016-09-02,8745
2016-09-03,8762
2016-09-04,8756
2016-09-05,8756
2016-09-06,8839
2016-09-07,8839
2016-09-08,8839
2016-09-09,8743
2016-09-10,8743
2016-09-11,8743
2016-09-12,8770
2016-09-13,8770
2016-09-14,8770
2016-09-15,8743
2016-09-16,8743
2016-09-17,8743
2016-09-18,8726
2016-09-19,8726
2016-09-20,8726
2016-09-21,8778
2016-09-22,8778
2016-09-23,8778
2016-09-24,8768
2016-09-25,8768
2016-09-26,8768
2016-09-27,8764
2016-09-28,8764
2016-09-29,8764
2016-09-30,8826
2016-10-01,8826
2016-10-02,8826
2016-10-03,8783
2016-10-04,8783
2016-10-05,8820
2016-10-06,8820
2016-10-07,8820
2016-10-08,8740
2016-10-09,8740
2016-10-10,8740
2016-10-11,8756
2016-10-12,8756
2016-10-13,8756
2016-10-14,8737
2016-10-15,8737
2016-10-16,8759
2016-10-17,8759
2016-10-18,8708
2016-10-19,8708
2016-10-20,8708
2016-10-21,8705
2016-10-22,8705
2016-10-23,8705
2016-10-24,8693
2016-10-25,8693
2016-10-26,8693
2016-10-27,8853
2016-10-28,8853
2016-10-29,8853
2016-10-30,8773
2016-10-31,8773
2016-11-01,8773
2016-11-02,8777
2016-11-03,8777
2016-11-04,8777
2016-11-05,8800
2016-11-06,8800
2016-11-07,8800
2016-11-08,8939
2016-11-09,8939
2016-11-10,8939
2016-11-11,8802
2016-11-12,8802
2016-11-13,8802
2016-11-14,8771
2016-12-07,8762
2016-12-08,8762
2016-12-09,8762
2016-12-10,8788
2016-12-11,8788
2016-12-12,8788
2016-12-13,8802
2016-12-14,8802
2016-12-15,8802
2016-12-16,8735
2016-12-17,8735
2016-12-18,8735
2016-12-19,8671
2016-12-20,8671
2016-12-21,8962
2016-12-22,8962
2016-12-23,8962
2016-12-24,8917
2016-12-25,8917
2016-12-26,8870
2016-12-27,8870
2016-12-28,8809
2016-12-29,8809
2016-12-30,8809
2016-12-31,8858
2017-01-01,8858
2017-01-02,8806
2017-01-03,8806
2017-01-04,8745
2017-01-05,8745
2017-01-06,8745
2017-01-07,8739
2017-01-08,8739
2017-01-09,8890
2017-01-10,8890
2017-01-11,8837
2017-01-12,8837
2017-01-13,8829
2017-01-14,8829
2017-01-15,8770
2017-01-16,8770
2017-01-17,8730
2017-01-18,8730
2017-01-19,8730
2017-01-20,8768
2017-01-21,8768
2017-01-22,8836
2017-01-27,8776
2017-01-28,8776
2017-01-29,8736
2017-01-30,8736
2017-01-31,8736
2017-02-01,8830
2017-02-02,8830
2017-02-03,8830
2017-02-04,8959
2017-02-05,8959
2017-02-06,8959
2017-02-07,9196
2017-02-08,9196
2017-02-09,8972
2017-02-10,8972
2017-02-11,8967
2017-02-12,8967
2017-02-13,8767
2017-02-14,8767
2017-02-15,8767
2017-02-16,8846
2017-02-18,8846
2017-02-19,8817
2017-02-20,8817
2017-02-21,8817
2017-02-22,8751
2017-02-23,8751
2017-02-24,8751
2017-02-25,8782
2017-02-26,8782
2017-02-27,8782
2017-02-28,8870
2017-03-01,8870
2017-03-02,8870
2017-03-03,8821
2017-03-04,8821
2017-03-05,8821
2017-03-06,8762
2017-03-07,8762
2017-03-08,8762
2017-03-09,8747
2017-03-10,8747
2017-03-11,8747
2017-03-12,8770
2017-03-13,8770
2017-03-14,8788
2017-03-15,8788
2017-03-16,8788
2017-03-17,8770
2017-03-18,8770
2017-03-19,8770
2017-03-20,8794
2017-03-21,8794
2017-03-22,8794
2017-03-23,8803
2017-03-24,8803
2017-03-25,8803
2017-03-26,8803
2017-03-27,8773
2017-03-28,8773
2017-03-29,8773
2017-03-30,8743
2017-03-31,8743
2017-04-01,8743
2017-04-02,8739
2017-04-03,8739
2017-04-04,8862
2017-04-12,9038
2017-04-13,9038
2017-04-14,9038
2017-04-15,8926
2017-04-16,8926
2017-04-17,8874
2017-04-18,8874
2017-04-19,8874
2017-04-20,8720
2017-04-21,8720
2017-04-22,8720
2017-04-23,8801
2017-04-24,8801
2017-04-25,8737
2017-04-26,8737
2017-04-27,8737
2017-04-28,8756
2017-04-29,8756
2017-04-30,8881
2017-05-01,8881
2017-05-02,8881
2017-05-03,8857
2017-05-04,8857
2017-05-05,8896
2017-05-06,8896
2017-05-07,8896
2017-05-08,8665
2017-05-09,8665
2017-05-10,8679
2017-05-11,8679
2017-05-12,8633
2017-05-13,8633
2017-05-14,8633
2017-05-15,8565
2017-05-16,8565
2017-05-17,8599
2017-05-18,8599
2017-05-19,8677
2017-05-20,8677
2017-05-21,8719
2017-05-22,8719
2017-05-23,8745
2017-05-24,8745
2017-05-25,8745
2017-05-26,8740
2017-05-27,8740
2017-05-28,8684
2017-05-29,8684
2017-05-30,8684
2017-05-31,8716
2017-06-01,8716
2017-06-02,8692
2017-06-03,8692
2017-06-06,8718
2017-06-07,8718
2017-06-08,8718
2017-06-09,8735
2017-06-10,8735
2017-06-11,8743
2017-06-12,8743
2017-06-13,8732
2017-06-14,8732
2017-06-15,8732
2017-06-16,8829
2017-06-17,8829
2017-06-18,8727
2017-06-19,8727
2017-06-20,8727
2017-06-21,8711
2017-06-22,8711
2017-06-23,8711
2017-06-24,8608
2017-06-25,8608
2017-06-26,8627
2017-06-27,8627
2017-06-28,8799
2017-06-29,8799
2017-06-30,9046
2017-07-01,9046
2017-07-02,9046
2017-07-03,8787
2017-07-04,8787
2017-07-05,8732
2017-07-06,8732
2017-07-07,8954
2017-07-08,8954
2017-07-13,8714
2017-07-14,8714
2017-07-15,8679
2017-07-16,8679
2017-07-17,8669
2017-07-18,8669
2017-07-19,8669
2017-07-20,8683
2017-07-21,8683
2017-07-22,8730
2017-07-23,8730
2017-07-24,8730
2017-07-25,8780
2017-07-26,8780
2017-07-27,8783
2017-07-28,8783
2017-07-29,8783
2017-07-30,8767
2017-07-31,8767
2017-08-01,8767
2017-08-02,8723
2017-08-03,8723
2017-08-04,8723
2017-08-05,8744
2017-08-06,8744
2017-08-09,8713
2017-08-10,8715
2017-08-11,8715
2017-08-12,8715
2017-08-13,8776
2017-08-14,8776
2017-08-15,8776
2017-08-17,8832
2017-08-18,8832
2017-08-19,8854
2017-08-20,8854
2017-08-21,8937
2017-08-22,8937
2017-08-23,8891
2017-08-24,8891
2017-08-25,8891
2017-08-26,8746
2017-08-27,8746
2017-08-28,8758
2017-08-29,8758
2017-08-30,8773
2017-08-31,8773
2017-09-01,8773
2017-09-02,8815
2017-09-03,8815
2017-09-04,8815
2017-09-05,8768
2017-09-06,8768
2017-09-07,8750
2017-09-08,8750
2017-09-09,8775
2017-09-10,8775
2017-09-11,8742
2017-09-12,8742
2017-09-13,8742
2017-09-14,8708
2017-09-15,8708
2017-09-16,8708
2017-09-17,8734
2017-09-19,8734
2017-09-20,8734
2017-09-21,8734
2017-09-22,8721
2017-09-23,8721
2017-09-24,8721
2017-09-25,8778
2017-09-26,8778
2017-09-27,8778
2017-09-28,8698
2017-09-29,8698
2017-09-30,8698
2017-10-01,8714
2017-10-02,8714
2017-10-03,8714
2017-10-04,8742
2017-10-05,8742
2017-10-06,8722
2017-10-07,8722
2017-10-08,8745
2017-10-09,8745
2017-10-10,8759
2017-10-11,8759
2017-10-12,8759
2017-10-13,8722
2017-10-14,8722
2017-10-15,8722
2017-10-16,8729
2017-10-17,8729
2017-10-18,8729
2017-10-19,8763
2017-10-20,8763
2017-10-21,8763
2017-10-22,8770
2017-10-23,8770
2017-10-24,8770
2017-10-25,8739
2017-10-26,8739
2017-10-27,8706
2017-10-28,8706
2017-10-29,8706
2017-10-30,8807
2017-10-31,8807
2017-11-01,8807
2017-11-02,8835
2017-11-03,8835
2017-11-04,8738
2017-11-05,8738
2017-11-06,8738
2017-11-07,8720
2017-11-08,8720
2017-11-09,8731
2017-11-10,8731
2017-11-11,8731
2017-11-12,8778
2017-11-13,8778
2017-11-14,8778
2017-11-15,8775
2017-11-16,8775
2017-11-17,8775
2017-11-18,8786
2017-11-19,8786
2017-11-20,8746
2017-11-21,8746
2017-11-22,8746
2017-11-23,8693
2017-11-24,8693
2017-11-25,8652
2017-11-26,8652
2017-11-27,8652
2017-11-28,8673
2017-11-29,8673
2017-11-30,8673
2017-12-01,8729
2017-12-02,8729
2017-12-03,8722
2017-12-04,8722
2017-12-05,8757
2017-12-06,8757
2017-12-07,8752
2017-12-08,8752
2017-12-09,8716
2017-12-10,8716
2017-12-11,8724
2017-12-12,8724
2017-12-14,8756
2017-12-15,8756
2017-12-16,8838
2017-12-17,8838
2017-12-18,8791
2017-12-19,8791
2017-12-20,8790
2017-12-21,8790
2017-12-22,8832
2017-12-23,8832
2017-12-24,8712
2017-12-25,8712
2017-12-26,8762
2017-12-27,8762
2017-12-28,8757
2017-12-29,8757
2017-12-30,8746
2017-12-31,8746
2018-01-01,8746
2018-01-02,8773
2018-01-03,8773
2018-01-04,8654
2018-01-05,8578
2018-01-06,8578
2018-01-07,8611
2018-01-08,8611
2018-01-09,8733
2018-01-10,8733
2018-01-11,8739
2018-01-12,8739
2018-01-13,8742
2018-01-14,8742
2018-01-15,8767
2018-01-16,8767
2018-01-17,8733
2018-01-18,8733
2018-01-19,8733
2018-01-20,8735
2018-01-21,8735
2018-01-22,8757
2018-01-23,8757
2018-01-24,8772
2018-01-25,8781
2018-01-26,8792
2018-01-27,8770
2018-01-28,8758
2018-01-29,8773
2018-01-31,8788
2018-02-01,8895
2018-02-02,8941
2018-02-03,8816
2018-02-04,8738
2018-02-05,8673
2018-02-06,8721
2018-02-07,8752
2018-02-08,8752
2018-02-09,8510
2018-02-10,8473
2018-02-11,8498
2018-02-12,8569
2018-02-13,8598
2018-02-14,8593
2018-02-15,8616
2018-02-16,8642
2018-02-17,8659
2018-02-18,8709
2018-02-19,8734
2018-02-20,8724
2018-02-21,8732
2018-02-22,8830
2018-02-23,8792
2018-02-24,8814
2018-02-25,8777
2018-02-26,8783
2018-02-27,8822
2018-03-01,8753
2018-03-02,8807
2018-03-03,8803
2018-03-04,8803
2018-03-05,8811
2018-03-06,8798
2018-03-07,8807
2018-03-08,8805
2018-03-09,8771
2018-03-10,8722
2018-03-11,8743
2018-03-12,8734
2018-03-13,8695
2018-03-14,8712
2018-03-15,8791
2018-03-16,8727
2018-03-17,8734
2018-03-18,8774
2018-03-19,8774
2018-03-20,8786
2018-03-21,8753
2018-03-23,8745
2018-03-24,8741
2018-03-26,8749
2018-03-27,8785
2018-03-28,8774
2018-03-29,8770
2018-03-30,8816
2018-03-31,8795
2018-04-01,8730
2018-04-02,8756
2018-04-03,8764
2018-04-04,8743
2018-04-05,8743
2018-04-06,8753
2018-04-08,8766
2018-04-09,8780
2018-04-10,8765
2018-04-11,8810
2018-04-12,8825
2018-04-13,8854
2018-04-14,8859
2018-04-15,8814
2018-04-16,8741
2018-04-17,8742
2018-04-18,8742
2018-04-19,8745
2018-04-20,8739
2018-04-21,8748
2018-04-22,8748
2018-04-23,8771
2018-04-24,8767
2018-04-25,8745
2018-04-26,8745
2018-04-27,8744
2018-04-28,8772
2018-04-29,8759
2018-04-30,8824
2018-05-01,8821
2018-05-02,8802
2018-05-04,8777
2018-05-05,8774
2018-05-06,8774
2018-05-07,8824
2018-05-08,8777
2018-05-09,8737
2018-05-10,8736
2018-05-11,8761
2018-05-12,8741
2018-05-13,8741
2018-05-14,8723
2018-05-15,8723
2018-05-16,8740
2018-05-17,8764
2018-05-18,8790
2018-05-19,8773
2018-05-20,8725
2018-05-21,8717
2018-05-22,8717
2018-05-23,8729
2018-05-24,8730
2018-05-25,8737
2018-05-26,8726
2018-05-27,8726
2018-05-28,8727
2018-05-29,8707
2018-05-30,8734
2018-05-31,8732
2018-06-01,8745
2018-06-02,8747
2018-06-03,8773
2018-06-04,8783
2018-06-05,8763
2018-06-06,8741
2018-06-07,8741
2018-06-08,8718
2018-06-09,8588
2018-06-10,8662
2018-06-11,8688
2018-06-12,8683
2018-06-13,8666
2018-06-14,8654
2018-06-15,8707
2018-06-16,8710
2018-06-17,8716
2018-06-18,8739
2018-06-19,8752
2018-06-20,8752
2018-06-21,8792
2018-06-22,8848
2018-06-23,8848
2018-06-24,8768
2018-06-25,8739
2018-06-26,8756
2018-06-27,8749
2018-06-28,8751
2018-06-29,8766
2018-06-30,8755
2018-07-01,8709
2018-07-02,8670
2018-07-03,8778
2018-07-04,8779
2018-07-05,8774
2018-07-06,8763
2018-07-07,8795
2018-07-08,8715
2018-07-09,8758
2018-07-10,8783
2018-07-11,8744
2018-07-12,8733
2018-07-13,8784
2018-07-14,8807
2018-07-15,8824
2018-07-16,8757
2018-07-17,8789
2018-07-18,8782
2018-07-19,8780
2018-07-20,8807
2018-07-21,8799
2018-07-22,8794
2018-07-23,8807
2018-07-24,8839
2018-07-25,8842
2018-07-26,8787
2018-07-27,8770
2018-07-28,8753
2018-07-29,8762
2018-07-30,8769
2018-07-31,8802
2018-08-01,8802
2018-08-02,8804
2018-08-03,8829
2018-08-04,8792
2018-08-05,8773
2018-08-06,8743
2018-08-07,8710
2018-08-08,8686
2018-08-09,8713
2018-08-10,8738
2018-08-11,8721
2018-08-12,8728
2018-08-14,8737
2018-08-16,8740
2018-08-17,8748
2018-08-18,8736
2018-08-19,8763
2018-08-20,8793
2018-08-21,8815
2018-08-22,8816
2018-08-23,8806
2018-08-24,8797
2018-08-25,8733
2018-08-26,8774
2018-08-27,8815
2018-08-28,8780
2018-08-29,8738
2018-08-30,8763
2018-08-31,8754
2018-09-01,8785
2018-09-02,8723
2018-09-03,8724
2018-09-04,8769
2018-09-05,8782
2018-09-06,8782
2018-09-07,8739
2018-09-08,8738
2018-09-09,8770
2018-09-10,8747
2018-09-11,8747
2018-09-12,8755
2018-09-13,8827
2018-09-14,8758
2018-09-15,8742
2018-09-16,8742
2018-09-17,8738
2018-09-18,8747
2018-09-19,8756
2018-09-20,8743
2018-09-21,8748
2018-09-22,8743
2018-09-23,8755
2018-09-24,8825
2018-09-25,8825
2018-09-26,8824
2018-09-27,8794
2018-09-28,8885
2018-09-29,8945
2018-09-30,8927
2018-10-02,8905
2018-10-03,8904
2018-10-04,8813
2018-10-05,8742
2018-10-06,8671
2018-10-07,8684
2018-10-08,8724
2018-10-09,8731
2018-10-10,8730
2018-10-11,8767
2018-10-12,8765
2018-10-13,8751
2018-10-14,8747
2018-10-15,8739
2018-10-16,8717
2018-10-17,8713
2018-10-18,8706
2018-10-19,8693
2018-10-20,8693
2018-10-21,8698
2018-10-22,8740
2018-10-23,8750
2018-10-24,8745
2018-10-25,8751
2018-10-26,8755
2018-10-27,8814
2018-10-28,8856
2018-10-29,8856
2018-10-30,8832
2018-10-31,8831
2018-11-01,8800
2018-11-03,8828
2018-11-04,8798
2018-11-05,8798
2018-11-06,8762
2018-11-07,8750
2018-11-08,8761
2018-11-09,8762
2018-11-10,8743
2018-11-11,8745
2018-11-12,8722
2018-11-13,8674
2018-11-15,8643
2018-11-16,8698
2018-11-17,8727
2018-11-18,8707
2018-11-19,8731
2018-11-20,8783
2018-11-21,8710
2018-11-22,8707
2018-11-23,8695
2018-11-24,8715
2018-11-25,8730
2018-11-26,8759
2018-11-27,8829
2018-11-28,8768
2018-11-29,8750
2018-12-01,8735
2018-12-02,8735
2018-12-03,8748
2018-12-04,8772
2018-12-05,8748
2018-12-07,8772
2018-12-09,8905
2018-12-10,8873
2018-12-11,8870
2018-12-12,8850
2018-12-13,8838
2018-12-14,8803
2018-12-15,8779
2018-12-16,8771
2018-12-17,8752
2018-12-18,8760
2018-12-19,8742
2018-12-20,8759
2018-12-21,8794
2018-12-22,8877
2018-12-23,8823
2018-12-24,8713
2018-12-25,8694
2018-12-26,8737
2018-12-27,8814
2018-12-28,8736
2018-12-29,8721
2018-12-30,8695
2018-12-31,8712
2019-01-01,8743
2019-01-02,8825
2019-01-03,8889
2019-01-04,8885
2019-01-05,8723
2019-01-06,8730
2019-01-08,8975
2019-01-10,8757
2019-01-11,8738
2019-01-12,8742
2019-01-13,8769
2019-01-14,8700
2019-01-15,8683
2019-01-16,8756
2019-01-17,8895
2019-01-18,8786
2019-01-19,8782
2019-01-20,8837
2019-01-21,8872
2019-01-22,8911
2019-01-23,8836
2019-01-24,8764
2019-01-25,8733
2019-01-26,8740
2019-01-27,8783
2019-01-28,8751
2019-01-29,8759
2019-01-30,8784
2019-01-31,8781
2019-02-01,8769
2019-02-02,8753
2019-02-03,8801
2019-02-04,8778
2019-02-05,8767
2019-02-06,8738
2019-02-07,8738
2019-02-08,8722
2019-02-09,8740
2019-02-10,8730
2019-02-11,8766
2019-02-12,8765
2019-02-13,8768
2019-02-14,8775
2019-02-15,8801
2019-02-16,8809
2019-02-17,8820
2019-02-18,8898
2019-02-19,8917
2019-02-20,8991
2019-02-21,9092
2019-02-22,9154
2019-02-23,9067
2019-02-24,8775
2019-02-25,8746
2019-02-26,8764
2019-02-27,8760
2019-02-28,8751
2019-03-01,8746
2019-03-02,8744
2019-03-03,8883
2019-03-04,8861
2019-03-05,8894
2019-03-06,8815
2019-03-07,8799
2019-03-08,8807
2019-03-09,8798
2019-03-10,8856
2019-03-11,8856
2019-03-12,8860
2019-03-13,8754
2019-03-14,8722
2019-03-15,8725
2019-03-16,8778
2019-03-17,8850
2019-03-18,8834
2019-03-19,8809
2019-03-20,8789
2019-03-21,8732
2019-03-22,8723
2019-03-23,8723
2019-03-24,8716
2019-03-25,8692
2019-03-26,8744
2019-03-27,8731
2019-03-28,8760
2019-03-29,8896
2019-03-30,8941
2019-03-31,8855
2019-04-01,8925
2019-04-02,8761
2019-04-03,8786
2019-04-04,8828
2019-04-05,8801
2019-04-06,8779
