date_obj,Mahogany%20wardrobe%20(flatpack) price
2016-04-21,905
2016-04-22,905
2016-04-23,905
2016-04-24,905
2016-04-25,905
2016-04-26,905
2016-04-27,905
2016-04-28,905
2016-04-29,905
2016-04-30,905
2016-05-01,905
2016-05-02,905
2016-05-03,905
2016-05-04,905
2016-05-05,905
2016-05-06,905
2016-05-07,905
2016-05-08,905
2016-05-09,905
2016-05-10,905
2016-05-11,905
2016-05-12,905
2016-05-13,905
2016-05-14,905
2016-05-15,905
2016-05-16,905
2016-05-17,905
2016-05-18,905
2016-05-19,905
2016-05-22,905
2016-05-23,905
2016-05-24,905
2016-05-25,905
2016-05-26,905
2016-05-27,905
2016-05-28,905
2016-05-29,905
2016-05-30,905
2016-05-31,905
2016-06-01,905
2016-06-02,905
2016-06-03,905
2016-06-04,905
2016-06-05,905
2016-06-06,905
2016-06-07,905
2016-06-08,905
2016-06-09,905
2016-06-10,905
2016-06-11,905
2016-06-12,905
2016-06-13,905
2016-06-14,905
2016-06-15,905
2016-06-16,905
2016-06-17,905
2016-06-18,905
2016-06-19,905
2016-06-20,905
2016-06-21,905
2016-06-22,905
2016-06-23,905
2016-06-24,905
2016-06-25,905
2016-06-26,905
2016-06-27,905
2016-06-28,905
2016-06-29,905
2016-06-30,905
2016-07-01,905
2016-07-02,905
2016-07-03,905
2016-07-04,905
2016-07-05,905
2016-07-06,905
2016-07-07,905
2016-07-08,905
2016-07-09,905
2016-07-10,905
2016-07-11,905
2016-07-12,905
2016-07-13,905
2016-07-14,905
2016-07-15,905
2016-07-16,905
2016-07-17,905
2016-07-18,905
2016-07-23,905
2016-07-24,905
2016-07-25,905
2016-07-26,905
2016-07-27,905
2016-07-28,905
2016-07-29,905
2016-07-30,905
2016-07-31,905
2016-08-01,905
2016-08-02,905
2016-08-03,905
2016-08-04,905
2016-08-05,905
2016-08-06,905
2016-08-07,905
2016-08-08,905
2016-08-09,905
2016-08-10,905
2016-08-11,905
2016-08-12,905
2016-08-13,905
2016-08-14,905
2016-08-15,905
2016-08-16,905
2016-08-17,905
2016-08-18,905
2016-08-19,905
2016-08-20,905
2016-08-21,905
2016-08-22,905
2016-08-23,905
2016-08-24,905
2016-08-25,946
2016-08-26,946
2016-08-28,946
2016-08-31,946
2016-09-01,946
2016-09-02,946
2016-09-03,946
2016-09-04,946
2016-09-05,946
2016-09-06,946
2016-09-07,946
2016-09-08,946
2016-09-09,946
2016-09-10,946
2016-09-11,946
2016-09-12,946
2016-09-13,946
2016-09-14,946
2016-09-15,946
2016-09-16,946
2016-09-17,946
2016-09-18,946
2016-09-19,946
2016-09-20,946
2016-09-21,946
2016-09-22,946
2016-09-23,946
2016-09-24,946
2016-09-25,946
2016-09-26,946
2016-09-27,946
2016-09-28,946
2016-09-29,946
2016-09-30,946
2016-10-01,946
2016-10-02,946
2016-10-03,946
2016-10-04,946
2016-10-05,946
2016-10-06,946
2016-10-07,946
2016-10-08,946
2016-10-09,946
2016-10-10,946
2016-10-11,946
2016-10-12,946
2016-10-13,946
2016-10-14,946
2016-10-15,946
2016-10-16,946
2016-10-17,946
2016-10-18,946
2016-10-19,946
2016-10-20,946
2016-10-21,946
2016-10-22,946
2016-10-23,946
2016-10-24,946
2016-10-25,946
2016-10-26,946
2016-10-27,946
2016-10-28,946
2016-10-29,946
2016-10-30,946
2016-10-31,946
2016-11-01,946
2016-11-02,946
2016-11-03,946
2016-11-04,946
2016-11-05,946
2016-11-06,946
2016-11-07,946
2016-11-08,946
2016-11-09,946
2016-11-10,946
2016-11-11,946
2016-11-12,946
2016-11-13,946
2016-11-14,946
2016-12-07,946
2016-12-08,946
2016-12-09,946
2016-12-10,946
2016-12-11,946
2016-12-12,946
2016-12-13,946
2016-12-14,946
2016-12-15,946
2016-12-16,946
2016-12-17,946
2016-12-18,946
2016-12-19,946
2016-12-20,946
2016-12-21,946
2016-12-22,946
2016-12-23,946
2016-12-24,946
2016-12-25,946
2016-12-26,946
2016-12-27,946
2016-12-28,983
2016-12-29,983
2016-12-30,983
2016-12-31,983
2017-01-01,983
2017-01-02,983
2017-01-03,983
2017-01-04,983
2017-01-05,983
2017-01-06,983
2017-01-07,983
2017-01-08,983
2017-01-09,983
2017-01-10,983
2017-01-11,983
2017-01-12,983
2017-01-13,983
2017-01-14,983
2017-01-15,983
2017-01-16,983
2017-01-17,983
2017-01-18,983
2017-01-19,983
2017-01-20,983
2017-01-21,983
2017-01-22,983
2017-01-27,983
2017-01-28,983
2017-01-29,983
2017-01-30,983
2017-01-31,983
2017-02-01,983
2017-02-02,983
2017-02-03,983
2017-02-04,983
2017-02-05,983
2017-02-06,983
2017-02-07,983
2017-02-08,983
2017-02-09,983
2017-02-10,983
2017-02-11,983
2017-02-12,983
2017-02-13,983
2017-02-14,983
2017-02-15,983
2017-02-16,983
2017-02-18,983
2017-02-19,983
2017-02-20,983
2017-02-21,983
2017-02-22,983
2017-02-23,983
2017-02-24,983
2017-02-25,983
2017-02-26,983
2017-02-27,983
2017-02-28,983
2017-03-01,983
2017-03-02,983
2017-03-03,983
2017-03-04,983
2017-03-05,983
2017-03-06,983
2017-03-07,983
2017-03-08,983
2017-03-09,983
2017-03-10,983
2017-03-11,983
2017-03-12,983
2017-03-13,983
2017-03-14,983
2017-03-15,983
2017-03-16,983
2017-03-17,983
2017-03-18,983
2017-03-19,983
2017-03-20,983
2017-03-21,983
2017-03-22,983
2017-03-23,983
2017-03-24,983
2017-03-25,983
2017-03-26,983
2017-03-27,983
2017-03-28,983
2017-03-29,983
2017-03-30,983
2017-03-31,983
2017-04-01,983
2017-04-02,983
2017-04-03,983
2017-04-04,983
2017-04-12,1031
2017-04-13,1031
2017-04-14,1031
2017-04-15,1031
2017-04-16,1031
2017-04-17,1031
2017-04-18,1031
2017-04-19,1031
2017-04-20,1031
2017-04-21,1031
2017-04-22,1031
2017-04-23,1031
2017-04-24,1031
2017-04-25,1031
2017-04-26,1031
2017-04-27,1031
2017-04-28,1031
2017-04-29,1031
2017-04-30,1031
2017-05-01,1031
2017-05-02,1031
2017-05-03,1031
2017-05-04,1031
2017-05-05,1031
2017-05-06,1031
2017-05-07,1031
2017-05-08,1031
2017-05-09,1031
2017-05-10,1031
2017-05-11,1031
2017-05-12,1031
2017-05-13,1031
2017-05-14,1031
2017-05-15,1031
2017-05-16,1031
2017-05-17,1031
2017-05-18,1031
2017-05-19,1031
2017-05-20,1031
2017-05-21,1031
2017-05-22,1031
2017-05-23,1031
2017-05-24,1031
2017-05-25,1031
2017-05-26,1031
2017-05-27,1031
2017-05-28,1031
2017-05-29,1031
2017-05-30,1031
2017-05-31,1031
2017-06-01,1031
2017-06-02,1031
2017-06-03,1031
2017-06-06,1031
2017-06-07,1031
2017-06-08,1031
2017-06-09,1031
2017-06-10,1031
2017-06-11,1031
2017-06-12,1031
2017-06-13,1031
2017-06-14,1031
2017-06-15,1031
2017-06-16,1031
2017-06-17,1031
2017-06-18,1031
2017-06-19,1031
2017-06-20,1031
2017-06-21,1031
2017-06-22,1031
2017-06-23,1031
2017-06-24,1031
2017-06-25,1031
2017-06-26,1031
2017-06-27,1031
2017-06-28,1031
2017-06-29,1031
2017-06-30,1031
2017-07-01,1031
2017-07-02,1031
2017-07-03,1031
2017-07-04,1031
2017-07-05,1031
2017-07-06,1031
2017-07-07,1031
2017-07-08,1031
2017-07-13,1031
2017-07-14,1031
2017-07-15,1031
2017-07-16,1031
2017-07-17,1031
2017-07-18,1031
2017-07-19,1031
2017-07-20,1031
2017-07-21,1031
2017-07-22,1031
2017-07-23,1031
2017-07-24,1031
2017-07-25,1031
2017-07-26,1031
2017-07-27,1031
2017-07-28,1031
2017-07-29,1031
2017-07-30,1031
2017-07-31,1031
2017-08-01,1031
2017-08-02,1031
2017-08-03,1031
2017-08-04,1031
2017-08-05,1031
2017-08-06,1031
2017-08-09,1074
2017-08-10,1074
2017-08-11,1074
2017-08-12,1074
2017-08-13,1074
2017-08-14,1074
2017-08-15,1074
2017-08-16,1074
2017-08-17,1074
2017-08-18,1074
2017-08-19,1074
2017-08-20,1074
2017-08-21,1074
2017-08-22,1074
2017-08-23,1074
2017-08-24,1074
2017-08-25,1074
2017-08-26,1074
2017-08-27,1074
2017-08-28,1074
2017-08-29,1074
2017-08-30,1074
2017-08-31,1074
2017-09-01,1074
2017-09-02,1074
2017-09-03,1074
2017-09-04,1074
2017-09-05,1074
2017-09-06,1074
2017-09-07,1074
2017-09-08,1074
2017-09-09,1074
2017-09-10,1074
2017-09-11,1074
2017-09-12,1074
2017-09-13,1074
2017-09-14,1074
2017-09-15,1074
2017-09-16,1074
2017-09-17,1074
2017-09-19,1074
2017-09-20,1074
2017-09-21,1074
2017-09-22,1074
2017-09-23,1074
2017-09-24,1074
2017-09-25,1074
2017-09-26,1074
2017-09-27,1074
2017-09-28,1074
2017-09-29,1074
2017-09-30,1074
2017-10-01,1074
2017-10-02,1074
2017-10-03,1074
2017-10-04,1074
2017-10-05,1074
2017-10-06,1074
2017-10-07,1074
2017-10-08,1074
2017-10-09,1074
2017-10-10,1074
2017-10-11,1074
2017-10-12,1074
2017-10-13,1074
2017-10-14,1074
2017-10-15,1074
2017-10-16,1074
2017-10-17,1074
2017-10-18,1074
2017-10-19,1074
2017-10-20,1074
2017-10-21,1074
2017-10-22,1074
2017-10-23,1074
2017-10-24,1074
2017-10-25,1074
2017-10-26,1074
2017-10-27,1074
2017-10-28,1074
2017-10-29,1074
2017-10-30,1074
2017-10-31,1074
2017-11-02,1074
2017-11-03,1074
2017-11-04,1074
2017-11-05,1074
2017-11-06,1074
2017-11-07,1074
2017-11-08,1074
2017-11-09,1074
2017-11-10,1074
2017-11-11,1074
2017-11-12,1074
2017-11-13,1074
2017-11-14,1074
2017-11-15,1074
2017-11-16,1074
2017-11-17,1074
2017-11-18,1074
2017-11-19,1074
2017-11-20,1074
2017-11-21,1074
2017-11-22,1074
2017-11-23,1074
2017-11-24,1074
2017-11-25,1074
2017-11-26,1115
2017-11-27,1115
2017-11-28,1115
2017-11-29,1115
2017-11-30,1115
2017-12-01,1115
2017-12-02,1115
2017-12-03,1115
2017-12-04,1115
2017-12-05,1115
2017-12-06,1115
2017-12-07,1115
2017-12-08,1115
2017-12-09,1115
2017-12-10,1115
2017-12-11,1115
2017-12-12,1115
2017-12-14,1115
2017-12-15,1115
2017-12-17,1115
2017-12-18,1115
2017-12-19,1115
2017-12-20,1115
2017-12-21,1115
2017-12-22,1115
2017-12-23,1115
2017-12-24,1115
2017-12-25,1115
2017-12-26,1115
2017-12-27,1115
2017-12-28,1115
2017-12-29,1115
2017-12-30,1115
2017-12-31,1115
2018-01-01,1115
2018-01-02,1115
2018-01-03,1115
2018-01-04,1115
2018-01-05,1115
2018-01-06,1115
2018-01-07,1115
2018-01-08,1115
2018-01-09,1115
2018-01-10,1115
2018-01-11,1115
2018-01-12,1115
2018-01-13,1115
2018-01-14,1115
2018-01-15,1115
2018-01-16,1115
2018-01-17,1115
2018-01-18,1115
2018-01-19,1115
2018-01-20,1115
2018-01-21,1115
2018-01-22,1115
2018-01-23,1115
2018-01-25,1167
2018-01-26,1167
2018-01-27,1167
2018-01-28,1167
2018-01-29,1167
2018-01-31,1167
2018-02-01,1167
2018-02-02,1167
2018-02-03,1167
2018-02-04,1167
2018-02-05,1167
2018-02-06,1167
2018-02-07,1167
2018-02-08,1167
2018-02-09,1167
2018-02-10,1167
2018-02-11,1167
2018-02-12,1167
2018-02-13,1167
2018-02-14,1167
2018-02-15,1167
2018-02-16,1167
2018-02-17,1167
2018-02-18,1167
2018-02-19,1167
2018-02-20,1167
2018-02-21,1167
2018-02-22,1167
2018-02-23,1167
2018-02-24,1167
2018-02-25,1167
2018-02-26,1167
2018-02-27,1167
2018-02-28,1167
2018-03-01,1167
2018-03-02,1167
2018-03-03,1167
2018-03-04,1167
2018-03-05,1167
2018-03-06,1167
2018-03-07,1167
2018-03-08,1167
2018-03-09,1167
2018-03-10,1167
2018-03-11,1167
2018-03-12,1167
2018-03-13,1167
2018-03-14,1167
2018-03-15,1167
2018-03-16,1167
2018-03-17,1167
2018-03-18,1218
2018-03-19,1218
2018-03-20,1218
2018-03-21,1218
2018-03-23,1218
2018-03-24,1218
2018-03-26,1218
2018-03-27,1218
2018-03-28,1218
2018-03-29,1218
2018-03-30,1218
2018-03-31,1218
2018-04-01,1218
2018-04-02,1218
2018-04-03,1218
2018-04-04,1218
2018-04-05,1218
2018-04-06,1218
2018-04-07,1218
2018-04-08,1218
2018-04-09,1218
2018-04-10,1218
2018-04-11,1218
2018-04-12,1218
2018-04-13,1218
2018-04-14,1218
2018-04-15,1218
2018-04-16,1218
2018-04-17,1218
2018-04-18,1218
2018-04-19,1218
2018-04-20,1218
2018-04-21,1218
2018-04-22,1218
2018-04-23,1218
2018-04-24,1218
2018-04-25,1218
2018-04-26,1218
2018-04-27,1218
2018-04-28,1218
2018-04-29,1218
2018-04-30,1218
2018-05-01,1218
2018-05-04,1218
2018-05-05,1218
2018-05-06,1218
2018-05-07,1218
2018-05-08,1218
2018-05-09,1218
2018-05-10,1218
2018-05-11,1218
2018-05-12,1218
2018-05-13,1218
2018-05-14,1218
2018-05-15,1218
2018-05-16,1218
2018-05-17,1218
2018-05-18,1218
2018-05-19,1218
2018-05-20,1218
2018-05-21,1271
2018-05-22,1271
2018-05-23,1271
2018-05-24,1271
2018-05-25,1271
2018-05-26,1271
2018-05-27,1271
2018-05-28,1271
2018-05-29,1271
2018-05-30,1271
2018-05-31,1271
2018-06-01,1271
2018-06-02,1271
2018-06-03,1271
2018-06-04,1271
2018-06-05,1271
2018-06-06,1271
2018-06-07,1271
2018-06-08,1271
2018-06-09,1271
2018-06-10,1271
2018-06-11,1271
2018-06-12,1271
2018-06-13,1271
2018-06-14,1271
2018-06-15,1271
2018-06-16,1271
2018-06-17,1271
2018-06-18,1271
2018-06-19,1271
2018-06-20,1271
2018-06-21,1271
2018-06-22,1271
2018-06-23,1271
2018-06-24,1271
2018-06-25,1271
2018-06-26,1271
2018-06-27,1271
2018-06-28,1271
2018-06-29,1271
2018-06-30,1271
2018-07-01,1271
2018-07-02,1271
2018-07-03,1271
2018-07-04,1271
2018-07-05,1271
2018-07-06,1271
2018-07-07,1271
2018-07-08,1271
2018-07-09,1271
2018-07-10,1271
2018-07-11,1271
2018-07-12,1271
2018-07-13,1271
2018-07-14,1271
2018-07-15,1271
2018-07-16,1271
2018-07-17,1271
2018-07-18,1271
2018-07-19,1271
2018-07-20,1271
2018-07-21,1271
2018-07-22,1271
2018-07-23,1271
2018-07-24,1271
2018-07-25,1271
2018-07-26,1271
2018-07-27,1271
2018-07-28,1271
2018-07-29,1271
2018-07-30,1271
2018-07-31,1271
2018-08-01,1271
2018-08-02,1271
2018-08-03,1271
2018-08-04,1271
2018-08-05,1271
2018-08-06,1271
2018-08-07,1271
2018-08-08,1271
2018-08-09,1271
2018-08-10,1271
2018-08-11,1271
2018-08-12,1271
2018-08-14,1271
2018-08-16,1271
2018-08-17,1271
2018-08-18,1271
2018-08-19,1271
2018-08-20,1271
2018-08-21,1271
2018-08-22,1280
2018-08-23,1280
2018-08-24,1280
2018-08-25,1280
2018-08-26,1280
2018-08-27,1280
2018-08-28,1280
2018-08-29,1280
2018-08-30,1280
2018-08-31,1280
2018-09-01,1280
2018-09-02,1280
2018-09-03,1280
2018-09-04,1280
2018-09-05,1280
2018-09-06,1280
2018-09-07,1280
2018-09-08,1280
2018-09-09,1280
2018-09-10,1280
2018-09-11,1280
2018-09-12,1280
2018-09-13,1280
2018-09-14,1280
2018-09-15,1280
2018-09-16,1280
2018-09-17,1280
2018-09-18,1280
2018-09-19,1280
2018-09-20,1280
2018-09-21,1280
2018-09-22,1280
2018-09-23,1280
2018-09-24,1280
2018-09-25,1280
2018-09-26,1280
2018-09-27,1280
2018-09-28,1280
2018-09-29,1280
2018-09-30,1280
2018-10-02,1280
2018-10-03,1280
2018-10-04,1280
2018-10-05,1280
2018-10-06,1280
2018-10-07,1280
2018-10-08,1280
2018-10-09,1280
2018-10-10,1280
2018-10-11,1278
2018-10-12,1278
2018-10-13,1278
2018-10-14,1278
2018-10-15,1278
2018-10-16,1278
2018-10-17,1278
2018-10-18,1278
2018-10-19,1278
2018-10-20,1278
2018-10-21,1278
2018-10-22,1278
2018-10-23,1278
2018-10-24,1278
2018-10-25,1278
2018-10-26,1278
2018-10-27,1278
2018-10-28,1278
2018-10-29,1278
2018-10-30,1278
2018-10-31,1278
2018-11-01,1278
2018-11-03,1278
2018-11-04,1278
2018-11-05,1278
2018-11-06,1278
2018-11-07,1278
2018-11-08,1278
2018-11-09,1278
2018-11-10,1278
2018-11-11,1278
2018-11-12,1278
2018-11-13,1278
2018-11-14,1278
2018-11-15,1278
2018-11-16,1339
2018-11-17,1339
2018-11-18,1339
2018-11-19,1339
2018-11-20,1339
2018-11-21,1339
2018-11-22,1339
2018-11-23,1339
2018-11-24,1339
2018-11-25,1339
2018-11-26,1339
2018-11-27,1339
2018-11-28,1339
2018-11-29,1339
2018-12-01,1339
2018-12-02,1339
2018-12-03,1339
2018-12-04,1339
2018-12-05,1339
2018-12-07,1339
2018-12-09,1339
2018-12-10,1339
2018-12-11,1339
2018-12-12,1339
2018-12-13,1339
2018-12-14,1339
2018-12-15,1339
2018-12-16,1396
2018-12-17,1396
2018-12-18,1396
2018-12-19,1396
2018-12-20,1396
2018-12-21,1396
2018-12-22,1396
2018-12-23,1396
2018-12-24,1396
2018-12-25,1396
2018-12-26,1396
2018-12-27,1396
2018-12-28,1396
2018-12-29,1396
2018-12-30,1396
2018-12-31,1396
2019-01-01,1396
2019-01-02,1396
2019-01-03,1396
2019-01-04,1396
2019-01-05,1396
2019-01-06,1396
2019-01-08,1396
2019-01-10,1396
2019-01-11,1396
2019-01-12,1463
2019-01-13,1463
2019-01-14,1463
2019-01-15,1463
2019-01-16,1463
2019-01-17,1463
2019-01-18,1463
2019-01-19,1463
2019-01-20,1463
2019-01-22,1463
2019-01-23,1463
2019-01-24,1463
2019-01-25,1463
2019-01-26,1463
2019-01-27,1463
2019-01-29,1463
2019-01-30,1463
2019-01-31,1463
2019-02-01,1463
2019-02-02,1463
2019-02-03,1463
2019-02-04,1463
2019-02-05,1463
2019-02-06,1463
2019-02-07,1463
2019-02-08,1463
2019-02-09,1463
2019-02-10,1463
2019-02-11,1463
2019-02-12,1463
2019-02-13,1463
2019-02-14,1523
2019-02-15,1523
2019-02-16,1523
2019-02-17,1523
2019-02-18,1523
2019-02-19,1523
2019-02-20,1523
2019-02-21,1523
2019-02-22,1523
2019-02-23,1523
2019-02-24,1523
2019-02-25,1523
2019-02-26,1523
2019-02-27,1523
2019-02-28,1523
2019-03-01,1523
2019-03-02,1523
2019-03-03,1523
2019-03-04,1523
2019-03-05,1523
2019-03-06,1523
2019-03-07,1523
2019-03-08,1523
2019-03-09,1523
2019-03-10,1523
2019-03-11,1523
2019-03-12,1523
2019-03-13,1523
2019-03-14,1523
2019-03-15,1523
2019-03-16,1523
2019-03-17,1523
2019-03-18,1523
2019-03-19,1523
2019-03-20,1523
2019-03-21,1523
2019-03-22,1523
2019-03-23,1523
2019-03-24,1560
2019-03-25,1560
2019-03-26,1560
2019-03-27,1560
2019-03-28,1560
2019-03-29,1560
2019-03-30,1560
2019-03-31,1560
2019-04-01,1560
2019-04-02,1560
2019-04-03,1560
2019-04-04,1560
2019-04-05,1560
2019-04-06,1560
2019-04-07,1560
2019-04-08,1560
2019-04-09,1560
2019-04-10,1560
2019-04-11,1560
2019-04-12,1560
2019-04-13,1560
2019-04-14,1560
2019-04-15,1560
2019-04-16,1560
2019-04-17,1560
2019-04-18,1560
2019-04-19,1560
2019-04-20,1560
2019-04-21,1560
2019-04-22,1560
2019-04-23,1560
2019-04-24,1560
2019-04-25,1560
2019-04-26,1560
2019-04-27,1560
2019-04-28,1560
2019-04-29,1560
2019-04-30,1625
2019-05-01,1625
2019-05-02,1625
2019-05-03,1625
2019-05-04,1625
2019-05-05,1625
2019-05-06,1625
2019-05-07,1625
2019-05-08,1625
2019-05-09,1625
2019-05-10,1625
2019-05-11,1625
2019-05-12,1625
2019-05-13,1625
2019-05-14,1625
2019-05-15,1625
2019-05-16,1625
2019-05-17,1625
2019-05-18,1625
2019-05-19,1625
2019-05-20,1625
2019-05-21,1625
2019-05-22,1625
2019-05-23,1625
2019-05-24,1625
2019-05-25,1625
2019-05-26,1625
2019-05-27,1625
2019-05-28,1625
2019-05-29,1625
2019-05-30,1625
2019-05-31,1625
2019-06-01,1625
2019-06-02,1625
2019-06-03,1625
2019-06-04,1625
2019-06-05,1625
2019-06-06,1625
2019-06-07,1625
2019-06-08,1700
2019-06-09,1700
2019-06-10,1700
