date_obj,Raw%20lobster price
2015-12-30,201
2015-12-31,208
2016-01-01,212
2016-01-02,214
2016-01-03,214
2016-01-04,222
2016-01-05,220
2016-01-06,216
2016-01-07,209
2016-01-08,208
2016-01-09,212
2016-01-10,205
2016-01-11,199
2016-01-12,201
2016-01-13,210
2016-01-14,211
2016-01-15,209
2016-01-16,210
2016-01-17,220
2016-01-18,230
2016-01-19,242
2016-01-20,238
2016-01-21,235
2016-01-22,230
2016-01-23,235
2016-01-24,235
2016-01-25,229
2016-01-26,226
2016-01-27,217
2016-01-28,217
2016-01-29,216
2016-01-30,224
2016-01-31,216
2016-02-01,211
2016-02-02,206
2016-02-03,204
2016-02-04,203
2016-02-05,200
2016-02-06,195
2016-02-07,201
2016-02-08,212
2016-02-09,222
2016-02-10,227
2016-02-11,236
2016-02-12,247
2016-02-13,247
2016-02-14,236
2016-02-15,227
2016-02-16,220
2016-02-17,211
2016-02-18,208
2016-02-19,206
2016-02-20,204
2016-02-21,205
2016-02-22,203
2016-02-23,197
2016-02-24,198
2016-02-25,193
2016-02-26,194
2016-02-27,186
2016-02-28,184
2016-02-29,180
2016-03-01,175
2016-03-02,178
2016-03-03,178
2016-03-04,184
2016-03-05,187
2016-03-06,184
2016-03-07,189
2016-03-08,186
2016-03-09,186
2016-03-10,183
2016-03-11,191
2016-03-12,188
2016-03-13,189
2016-03-14,186
2016-03-15,190
2016-03-16,187
2016-03-17,193
2016-03-18,195
2016-03-19,199
2016-03-20,198
2016-03-21,196
2016-03-22,195
2016-03-23,194
2016-03-24,198
2016-03-25,194
2016-03-26,193
2016-03-27,195
2016-03-28,190
2016-03-29,187
2016-03-30,189
2016-03-31,184
2016-04-01,188
2016-04-02,187
2016-04-03,194
2016-04-04,194
2016-04-05,194
2016-04-06,192
2016-04-07,195
2016-04-08,195
2016-04-09,197
2016-04-10,200
2016-04-11,207
2016-04-12,203
2016-04-13,199
2016-04-14,196
2016-04-15,197
2016-04-16,197
2016-04-17,197
2016-04-18,199
2016-04-19,198
2016-04-20,195
2016-04-21,194
2016-04-22,196
2016-04-23,193
2016-04-24,191
2016-04-25,189
2016-04-26,186
2016-04-27,183
2016-04-28,181
2016-04-29,177
2016-04-30,173
2016-05-01,174
2016-05-02,166
2016-05-03,157
2016-05-04,152
2016-05-05,148
2016-05-06,152
2016-05-07,150
2016-05-08,150
2016-05-09,144
2016-05-10,141
2016-05-11,143
2016-05-12,146
2016-05-13,143
2016-05-14,138
2016-05-15,138
2016-05-16,141
2016-05-17,143
2016-05-18,141
2016-05-19,142
2016-05-22,136
2016-05-23,140
2016-05-24,146
2016-05-25,154
2016-05-26,157
2016-05-27,156
2016-05-28,158
2016-05-29,159
2016-05-30,158
2016-05-31,154
2016-06-01,155
2016-06-02,163
2016-06-03,172
2016-06-04,180
2016-06-05,188
2016-06-06,191
2016-06-07,198
2016-06-08,200
2016-06-09,205
2016-06-10,214
2016-06-11,215
2016-06-12,217
2016-06-13,218
2016-06-14,227
2016-06-15,238
2016-06-16,250
2016-06-17,263
2016-06-18,274
2016-06-19,273
2016-06-20,282
2016-06-21,292
2016-06-22,300
2016-06-23,297
2016-06-24,289
2016-06-25,278
2016-06-26,267
2016-06-27,267
2016-06-28,276
2016-06-29,277
2016-06-30,269
2016-07-01,255
2016-07-02,243
2016-07-03,234
2016-07-04,222
2016-07-05,218
2016-07-06,221
2016-07-07,220
2016-07-08,216
2016-07-09,209
2016-07-10,198
2016-07-11,190
2016-07-12,191
2016-07-13,192
2016-07-14,196
2016-07-15,202
2016-07-16,204
2016-07-17,205
2016-07-18,203
2016-07-23,238
2016-07-24,235
2016-07-25,240
2016-07-26,248
2016-07-27,251
2016-07-28,247
2016-07-29,235
2016-07-30,223
2016-07-31,211
2016-08-01,200
2016-08-02,190
2016-08-03,181
2016-08-04,175
2016-08-05,179
2016-08-06,176
2016-08-07,170
2016-08-08,175
2016-08-09,176
2016-08-10,174
2016-08-11,172
2016-08-12,173
2016-08-13,174
2016-08-14,176
2016-08-15,173
2016-08-16,170
2016-08-17,166
2016-08-18,162
2016-08-19,155
2016-08-20,148
2016-08-21,143
2016-08-22,144
2016-08-23,151
2016-08-24,157
2016-08-25,159
2016-08-26,166
2016-08-28,157
2016-08-31,166
2016-09-01,168
2016-09-02,176
2016-09-03,170
2016-09-04,162
2016-09-05,156
2016-09-06,155
2016-09-07,161
2016-09-08,162
2016-09-09,163
2016-09-10,161
2016-09-11,162
2016-09-12,166
2016-09-13,168
2016-09-14,167
2016-09-15,163
2016-09-16,161
2016-09-17,155
2016-09-18,147
2016-09-19,139
2016-09-20,132
2016-09-21,125
2016-09-22,118
2016-09-23,120
2016-09-24,125
2016-09-25,126
2016-09-26,132
2016-09-27,136
2016-09-28,138
2016-09-29,140
2016-09-30,134
2016-10-01,128
2016-10-02,122
2016-10-03,120
2016-10-04,122
2016-10-05,126
2016-10-06,127
2016-10-07,125
2016-10-08,123
2016-10-09,119
2016-10-10,122
2016-10-11,125
2016-10-12,127
2016-10-13,129
2016-10-14,131
2016-10-15,129
2016-10-16,125
2016-10-17,124
2016-10-18,124
2016-10-19,125
2016-10-20,126
2016-10-21,130
2016-10-22,131
2016-10-23,133
2016-10-24,138
2016-10-25,145
2016-10-26,142
2016-10-27,143
2016-10-28,141
2016-10-29,141
2016-10-30,144
2016-10-31,150
2016-11-01,158
2016-11-02,155
2016-11-03,158
2016-11-04,156
2016-11-05,158
2016-11-06,153
2016-11-07,153
2016-11-08,155
2016-11-09,154
2016-11-10,157
2016-11-11,157
2016-11-12,158
2016-11-13,163
2016-11-14,165
2016-12-08,191
2016-12-09,192
2016-12-10,187
2016-12-11,184
2016-12-12,180
2016-12-13,177
2016-12-14,173
2016-12-15,181
2016-12-16,184
2016-12-17,182
2016-12-18,184
2016-12-19,182
2016-12-20,182
2016-12-21,185
2016-12-22,185
2016-12-23,188
2016-12-24,193
2016-12-25,186
2016-12-26,183
2016-12-27,185
2016-12-28,186
2016-12-29,190
2016-12-30,199
2016-12-31,193
2017-01-01,191
2017-01-02,190
2017-01-03,188
2017-01-04,188
2017-01-05,196
2017-01-06,196
2017-01-07,192
2017-01-08,187
2017-01-09,179
2017-01-10,170
2017-01-11,164
2017-01-12,167
2017-01-13,169
2017-01-14,172
2017-01-15,169
2017-01-16,168
2017-01-17,167
2017-01-18,166
2017-01-19,171
2017-01-20,170
2017-01-21,166
2017-01-22,160
2017-01-27,171
2017-01-28,170
2017-01-29,169
2017-01-30,170
2017-01-31,176
2017-02-01,177
2017-02-02,182
2017-02-03,189
2017-02-04,190
2017-02-05,193
2017-02-06,193
2017-02-07,199
2017-02-08,207
2017-02-09,207
2017-02-10,206
2017-02-11,206
2017-02-12,208
2017-02-13,200
2017-02-14,202
2017-02-15,203
2017-02-16,202
2017-02-18,205
2017-02-19,203
2017-02-20,205
2017-02-21,207
2017-02-22,209
2017-02-23,216
2017-02-24,223
2017-02-25,234
2017-02-26,246
2017-02-27,253
2017-02-28,265
2017-03-01,275
2017-03-02,288
2017-03-03,295
2017-03-04,302
2017-03-05,310
2017-03-06,295
2017-03-07,281
2017-03-08,267
2017-03-09,253
2017-03-10,240
2017-03-11,238
2017-03-12,236
2017-03-13,231
2017-03-14,223
2017-03-15,214
2017-03-16,217
2017-03-17,217
2017-03-18,215
2017-03-19,214
2017-03-20,216
2017-03-21,218
2017-03-22,227
2017-03-23,238
2017-03-24,239
2017-03-25,239
2017-03-26,236
2017-03-27,235
2017-03-28,235
2017-03-29,232
2017-03-30,242
2017-03-31,252
2017-04-01,263
2017-04-02,277
2017-04-03,290
2017-04-04,292
2017-04-12,296
2017-04-13,291
2017-04-14,298
2017-04-15,306
2017-04-16,313
2017-04-17,326
2017-04-18,331
2017-04-19,324
2017-04-20,319
2017-04-21,317
2017-04-22,313
2017-04-23,307
2017-04-24,296
2017-04-25,289
2017-04-26,291
2017-04-27,282
2017-04-28,271
2017-04-29,258
2017-04-30,248
2017-05-01,235
2017-05-02,238
2017-05-03,244
2017-05-04,247
2017-05-05,253
2017-05-06,251
2017-05-07,254
2017-05-08,260
2017-05-09,266
2017-05-10,263
2017-05-11,271
2017-05-12,268
2017-05-13,268
2017-05-14,265
2017-05-15,268
2017-05-16,266
2017-05-17,264
2017-05-18,263
2017-05-19,271
2017-05-20,279
2017-05-21,286
2017-05-22,289
2017-05-23,300
2017-05-24,289
2017-05-25,286
2017-05-26,289
2017-05-27,289
2017-05-28,290
2017-05-29,295
2017-05-30,300
2017-05-31,299
2017-06-01,295
2017-06-02,296
2017-06-03,294
2017-06-06,282
2017-06-07,275
2017-06-08,265
2017-06-09,259
2017-06-10,247
2017-06-11,239
2017-06-12,239
2017-06-13,241
2017-06-14,236
2017-06-15,235
2017-06-16,232
2017-06-17,229
2017-06-18,229
2017-06-19,228
2017-06-20,225
2017-06-21,224
2017-06-22,225
2017-06-23,221
2017-06-24,215
2017-06-25,211
2017-06-26,214
2017-06-27,211
2017-06-28,207
2017-06-29,200
2017-06-30,196
2017-07-01,193
2017-07-02,191
2017-07-03,191
2017-07-04,190
2017-07-05,194
2017-07-06,189
2017-07-07,189
2017-07-08,187
2017-07-13,174
2017-07-14,179
2017-07-15,187
2017-07-16,194
2017-07-17,185
2017-07-18,186
2017-07-19,192
2017-07-20,201
2017-07-21,208
2017-07-22,200
2017-07-23,191
2017-07-24,188
2017-07-25,186
2017-07-26,191
2017-07-27,197
2017-07-28,195
2017-07-29,197
2017-07-30,194
2017-07-31,192
2017-08-01,190
2017-08-02,186
2017-08-03,185
2017-08-04,191
2017-08-05,187
2017-08-06,180
2017-08-09,172
2017-08-10,173
2017-08-11,171
2017-08-12,169
2017-08-13,166
2017-08-14,162
2017-08-15,159
2017-08-16,158
2017-08-17,160
2017-08-18,163
2017-08-19,165
2017-08-20,159
2017-08-22,162
2017-08-23,168
2017-08-24,174
2017-08-25,176
2017-08-26,181
2017-08-27,178
2017-08-28,177
2017-08-29,181
2017-08-30,178
2017-08-31,176
2017-09-01,173
2017-09-02,173
2017-09-03,177
2017-09-04,175
2017-09-05,172
2017-09-06,174
2017-09-07,173
2017-09-08,172
2017-09-09,170
2017-09-10,167
2017-09-11,164
2017-09-12,163
2017-09-13,167
2017-09-14,173
2017-09-15,176
2017-09-16,174
2017-09-17,175
2017-09-19,184
2017-09-20,184
2017-09-21,186
2017-09-22,186
2017-09-23,183
2017-09-24,180
2017-09-25,175
2017-09-26,168
2017-09-27,168
2017-09-28,165
2017-09-29,164
2017-09-30,160
2017-10-01,158
2017-10-02,156
2017-10-03,156
2017-10-04,158
2017-10-05,157
2017-10-06,154
2017-10-07,152
2017-10-08,150
2017-10-09,148
2017-10-10,144
2017-10-11,144
2017-10-12,142
2017-10-13,141
2017-10-14,140
2017-10-15,141
2017-10-16,138
2017-10-17,139
2017-10-18,136
2017-10-19,137
2017-10-20,137
2017-10-21,135
2017-10-22,135
2017-10-23,132
2017-10-24,130
2017-10-25,126
2017-10-26,123
2017-10-27,121
2017-10-28,119
2017-10-29,118
2017-10-30,116
2017-10-31,114
2017-11-01,111
2017-11-02,111
2017-11-03,110
2017-11-04,110
2017-11-05,108
2017-11-06,108
2017-11-07,112
2017-11-08,116
2017-11-09,114
2017-11-10,114
2017-11-11,114
2017-11-12,109
2017-11-13,109
2017-11-14,109
2017-11-15,109
2017-11-16,109
2017-11-17,110
2017-11-18,113
2017-11-19,113
2017-11-20,116
2017-11-21,122
2017-11-22,123
2017-11-23,126
2017-11-24,125
2017-11-25,125
2017-11-26,121
2017-11-27,122
2017-11-28,121
2017-11-29,121
2017-11-30,123
2017-12-01,129
2017-12-02,133
2017-12-03,129
2017-12-04,126
2017-12-05,127
2017-12-06,130
2017-12-07,134
2017-12-08,135
2017-12-09,133
2017-12-10,133
2017-12-11,132
2017-12-12,129
2017-12-14,127
2017-12-15,124
2017-12-16,123
2017-12-17,122
2017-12-18,119
2017-12-19,119
2017-12-20,118
2017-12-21,117
2017-12-22,114
2017-12-23,112
2017-12-24,109
2017-12-25,109
2017-12-26,110
2017-12-27,108
2017-12-28,110
2017-12-29,110
2017-12-30,110
2017-12-31,110
2018-01-01,109
2018-01-02,109
2018-01-03,109
2018-01-04,109
2018-01-05,107
2018-01-06,107
2018-01-07,108
2018-01-08,108
2018-01-09,110
2018-01-10,108
2018-01-11,107
2018-01-12,108
2018-01-13,107
2018-01-14,108
2018-01-15,107
2018-01-16,106
2018-01-17,106
2018-01-18,106
2018-01-19,103
2018-01-20,105
2018-01-21,110
2018-01-22,111
2018-01-23,110
2018-01-24,113
2018-01-25,116
2018-01-26,119
2018-01-27,119
2018-01-28,120
2018-01-29,124
2018-01-31,123
2018-02-01,123
2018-02-02,123
2018-02-03,121
2018-02-04,119
2018-02-05,118
2018-02-06,119
2018-02-07,119
2018-02-08,124
2018-02-09,126
2018-02-10,127
2018-02-11,128
2018-02-12,129
2018-02-13,132
2018-02-14,131
2018-02-15,137
2018-02-16,142
2018-02-17,140
2018-02-18,141
2018-02-19,139
2018-02-20,136
2018-02-21,133
2018-02-22,131
2018-02-23,130
2018-02-24,127
2018-02-25,125
2018-02-26,125
2018-02-27,122
2018-02-28,121
2018-03-01,114
2018-03-02,108
2018-03-03,110
2018-03-04,115
2018-03-05,117
2018-03-06,120
2018-03-07,122
2018-03-08,122
2018-03-09,125
2018-03-10,127
2018-03-11,132
2018-03-12,129
2018-03-13,127
2018-03-14,124
2018-03-15,123
2018-03-16,123
2018-03-17,126
2018-03-18,130
2018-03-19,134
2018-03-20,133
2018-03-21,135
2018-03-23,138
2018-03-24,139
2018-03-26,147
2018-03-27,151
2018-03-28,157
2018-03-29,156
2018-03-30,153
2018-03-31,153
2018-04-01,156
2018-04-02,156
2018-04-03,156
2018-04-04,155
2018-04-05,152
2018-04-06,152
2018-04-08,150
2018-04-09,147
2018-04-10,147
2018-04-11,146
2018-04-12,148
2018-04-13,152
2018-04-14,152
2018-04-15,151
2018-04-16,147
2018-04-17,142
2018-04-18,140
2018-04-19,140
2018-04-20,137
2018-04-21,135
2018-04-22,134
2018-04-23,132
2018-04-24,130
2018-04-25,128
2018-04-26,128
2018-04-27,127
2018-04-28,124
2018-04-29,125
2018-04-30,127
2018-05-01,126
2018-05-02,126
2018-05-03,129
2018-05-04,130
2018-05-05,131
2018-05-06,131
2018-05-07,129
2018-05-08,129
2018-05-09,129
2018-05-10,133
2018-05-11,138
2018-05-12,139
2018-05-13,139
2018-05-14,139
2018-05-15,138
2018-05-16,135
2018-05-17,130
2018-05-18,127
2018-05-19,128
2018-05-20,133
2018-05-21,133
2018-05-22,134
2018-05-23,134
2018-05-24,137
2018-05-25,136
2018-05-26,136
2018-05-27,135
2018-05-28,137
2018-05-29,137
2018-05-30,142
2018-05-31,148
2018-06-01,148
2018-06-02,153
2018-06-03,156
2018-06-04,154
2018-06-05,154
2018-06-06,153
2018-06-07,153
2018-06-08,150
2018-06-09,150
2018-06-10,153
2018-06-11,154
2018-06-12,153
2018-06-13,151
2018-06-14,152
2018-06-15,154
2018-06-16,159
2018-06-17,165
2018-06-18,167
2018-06-19,170
2018-06-20,172
2018-06-21,174
2018-06-22,176
2018-06-23,180
2018-06-24,184
2018-06-25,190
2018-06-26,199
2018-06-27,198
2018-06-28,193
2018-06-29,186
2018-06-30,182
2018-07-01,179
2018-07-02,175
2018-07-03,173
2018-07-04,171
2018-07-05,169
2018-07-06,173
2018-07-07,178
2018-07-08,182
2018-07-09,182
2018-07-10,187
2018-07-11,188
2018-07-12,183
2018-07-13,188
2018-07-14,186
2018-07-15,181
2018-07-16,181
2018-07-17,177
2018-07-18,177
2018-07-19,178
2018-07-20,176
2018-07-21,173
2018-07-22,169
2018-07-23,172
2018-07-24,173
2018-07-25,173
2018-07-26,170
2018-07-27,170
2018-07-28,170
2018-07-29,169
2018-07-30,167
2018-07-31,168
2018-08-01,165
2018-08-02,163
2018-08-03,162
2018-08-04,161
2018-08-05,159
2018-08-06,159
2018-08-07,163
2018-08-08,168
2018-08-09,176
2018-08-10,178
2018-08-11,173
2018-08-12,175
2018-08-14,178
2018-08-16,191
2018-08-17,192
2018-08-18,188
2018-08-19,185
2018-08-20,189
2018-08-21,199
2018-08-22,207
2018-08-23,215
2018-08-24,226
2018-08-25,234
2018-08-26,232
2018-08-27,230
2018-08-28,231
2018-08-29,233
2018-08-30,242
2018-08-31,250
2018-09-01,246
2018-09-02,242
2018-09-03,242
2018-09-04,253
2018-09-05,253
2018-09-06,251
2018-09-07,249
2018-09-08,248
2018-09-09,248
2018-09-10,248
2018-09-11,257
2018-09-12,254
2018-09-13,249
2018-09-14,248
2018-09-15,248
2018-09-16,251
2018-09-17,249
2018-09-18,252
2018-09-19,263
2018-09-20,273
2018-09-21,268
2018-09-22,267
2018-09-23,269
2018-09-24,273
2018-09-25,272
2018-09-26,278
2018-09-27,283
2018-09-28,291
2018-09-29,298
2018-09-30,298
2018-10-02,294
2018-10-03,293
2018-10-04,290
2018-10-05,276
2018-10-06,267
2018-10-07,263
2018-10-08,260
2018-10-09,257
2018-10-10,254
2018-10-11,251
2018-10-12,250
2018-10-13,248
2018-10-14,247
2018-10-15,246
2018-10-16,245
2018-10-17,243
2018-10-18,245
2018-10-19,251
2018-10-20,261
2018-10-21,260
2018-10-22,260
2018-10-23,257
2018-10-24,254
2018-10-25,251
2018-10-26,249
2018-10-27,246
2018-10-28,243
2018-10-29,241
2018-10-30,243
2018-10-31,241
2018-11-01,240
2018-11-03,247
2018-11-04,245
2018-11-05,244
2018-11-06,242
2018-11-07,241
2018-11-08,240
2018-11-09,238
2018-11-10,236
2018-11-11,235
2018-11-12,233
2018-11-13,231
2018-11-14,230
2018-11-15,228
2018-11-16,224
2018-11-17,220
2018-11-18,217
2018-11-19,213
2018-11-20,209
2018-11-21,209
2018-11-22,207
2018-11-23,209
2018-11-24,208
2018-11-25,211
2018-11-26,218
2018-11-27,216
2018-11-28,218
2018-11-29,220
2018-12-01,218
2018-12-02,219
2018-12-03,219
2018-12-04,217
2018-12-05,216
2018-12-07,214
2018-12-09,219
2018-12-10,218
2018-12-11,221
2018-12-12,219
2018-12-13,218
2018-12-14,217
2018-12-15,217
2018-12-16,215
2018-12-17,216
2018-12-18,215
2018-12-19,212
2018-12-20,210
2018-12-21,205
2018-12-22,199
2018-12-23,195
2018-12-24,193
2018-12-25,193
2018-12-26,196
2018-12-27,196
2018-12-28,195
2018-12-29,194
2018-12-30,198
2018-12-31,202
2019-01-01,205
2019-01-02,203
2019-01-03,201
2019-01-04,200
2019-01-05,202
2019-01-06,199
2019-01-08,198
2019-01-10,196
2019-01-11,196
2019-01-12,199
2019-01-13,200
2019-01-14,198
2019-01-15,198
2019-01-16,201
2019-01-17,204
2019-01-18,203
2019-01-19,202
2019-01-20,200
2019-01-21,199
2019-01-22,200
2019-01-23,201
2019-01-24,199
2019-01-25,205
2019-01-26,216
2019-01-27,225
2019-01-28,236
2019-01-29,245
2019-01-30,255
2019-01-31,261
2019-02-01,262
2019-02-02,252
2019-02-03,247
2019-02-04,246
2019-02-05,238
2019-02-06,240
2019-02-07,236
2019-02-08,237
2019-02-09,241
2019-02-10,236
2019-02-11,231
2019-02-12,226
2019-02-13,220
2019-02-14,220
2019-02-15,210
2019-02-16,199
2019-02-17,199
2019-02-18,207
2019-02-19,214
2019-02-20,220
2019-02-21,228
2019-02-22,227
2019-02-23,223
2019-02-24,221
2019-02-25,221
2019-02-26,223
2019-02-27,220
2019-02-28,219
2019-03-01,213
2019-03-02,203
2019-03-03,192
2019-03-04,182
2019-03-05,172
2019-03-06,164
2019-03-07,169
2019-03-08,175
2019-03-09,172
2019-03-10,170
2019-03-11,165
2019-03-12,169
2019-03-13,178
2019-03-14,178
2019-03-15,175
2019-03-16,169
2019-03-17,163
2019-03-18,158
2019-03-19,156
2019-03-20,154
2019-03-21,157
2019-03-22,161
2019-03-23,157
2019-03-24,149
2019-03-25,143
2019-03-26,143
2019-03-27,148
2019-03-28,152
2019-03-29,151
2019-03-30,145
2019-03-31,137
2019-04-01,133
2019-04-02,136
2019-04-03,130
2019-04-04,127
2019-04-05,129
2019-04-06,129
2019-04-07,127
2019-04-08,124
2019-04-09,117
2019-04-10,112
2019-04-11,114
2019-04-12,118
2019-04-13,116
2019-04-14,110
2019-04-15,107
2019-04-16,109
2019-04-17,107
2019-04-18,101
2019-04-19,102
2019-04-20,104
2019-04-21,106
2019-04-22,108
2019-04-23,103
2019-04-24,99
2019-04-25,102
2019-04-26,105
2019-04-27,109
2019-04-28,113
2019-04-29,116
2019-04-30,112
2019-05-01,110
2019-05-02,106
2019-05-03,103
2019-05-04,106
2019-05-05,111
2019-05-06,111
2019-05-07,110
2019-05-08,108
2019-05-09,110
2019-05-10,111
2019-05-11,109
2019-05-12,109
2019-05-13,109
2019-05-14,108
2019-05-15,109
2019-05-16,109
2019-05-17,109
2019-05-18,108
2019-05-19,112
2019-05-20,114
2019-05-21,114
2019-05-22,111
2019-05-23,115
2019-05-24,118
2019-05-25,117
2019-05-26,113
2019-05-27,109
2019-05-28,110
2019-05-29,109
2019-05-30,106
2019-05-31,102
2019-06-01,103
2019-06-02,107
2019-06-03,112
2019-06-04,111
2019-06-05,110
2019-06-06,109
2019-06-07,110
2019-06-08,109
2019-06-09,106
2019-06-10,107
2019-06-11,107
2019-06-12,109
2019-06-13,113
2019-06-14,114
2019-06-15,113
2019-06-16,113
2019-06-17,114
2019-06-18,115
2019-06-19,116
2019-06-20,119
2019-06-21,124
2019-06-22,129
2019-06-23,129
2019-06-24,125
2019-06-25,121
2019-06-26,117
2019-06-27,121
2019-06-28,120
2019-06-29,122
2019-06-30,119
2019-07-01,119
2019-07-02,118
2019-07-03,123
2019-07-04,120
2019-07-05,120
2019-07-06,120
2019-07-07,120
2019-07-08,117
2019-07-09,119
2019-07-10,122
2019-07-11,122
2019-07-12,123
2019-07-13,121
2019-07-14,121
2019-07-15,123
2019-07-16,129
2019-07-17,133
2019-07-18,139
2019-07-19,138
2019-07-20,137
2019-07-21,137
2019-07-22,130
2019-07-23,127
2019-07-24,127
2019-07-25,131
2019-07-26,132
2019-07-27,134
2019-07-28,134
2019-07-29,132
2019-07-30,135
2019-07-31,136
2019-08-01,138
2019-08-02,140
2019-08-03,137
2019-08-04,132
2019-08-05,134
2019-08-06,134
2019-08-07,133
2019-08-08,133
2019-08-09,133
2019-08-10,129
2019-08-11,130
2019-08-12,131
2019-08-13,130
2019-08-14,129
2019-08-15,130
2019-08-16,130
2019-08-17,130
2019-08-18,131
2019-08-19,133
2019-08-20,139
2019-08-21,141
2019-08-22,138
2019-08-23,134
2019-08-24,132
2019-08-24,132
2019-08-25,137
2019-08-25,137
2019-08-26,142
2019-08-26,142
2019-08-27,146
2019-08-27,146
2019-08-28,150
2019-08-29,155
2019-08-30,156
2019-08-31,153
2019-09-01,158
2019-09-02,165
2019-09-03,174
