date_obj,Magic%20box price
2015-07-24,490
2015-07-25,490
2015-07-26,490
2015-07-27,490
2015-07-28,490
2015-07-29,490
2015-07-30,490
2015-07-31,490
2015-08-01,490
2015-08-02,469
2015-08-03,469
2015-08-04,469
2015-08-05,469
2015-08-06,469
2015-08-07,469
2015-08-08,469
2015-08-09,469
2015-08-10,469
2015-08-11,469
2015-08-12,469
2015-08-13,469
2015-08-14,469
2015-08-15,469
2015-08-16,469
2015-08-17,469
2015-08-18,469
2015-08-19,469
2015-08-20,469
2015-08-21,469
2015-08-22,469
2015-08-23,469
2015-08-24,469
2015-08-25,469
2015-08-26,469
2015-08-27,469
2015-08-28,469
2015-08-29,469
2015-08-30,450
2015-08-31,450
2015-09-01,450
2015-09-02,450
2015-09-03,450
2015-09-04,450
2015-09-05,450
2015-09-06,450
2015-09-07,450
2015-09-08,450
2015-09-09,450
2015-09-10,450
2015-09-11,450
2015-09-12,450
2015-09-13,450
2015-09-14,450
2015-09-15,450
2015-09-16,450
2015-09-17,450
2015-09-18,450
2015-09-19,450
2015-09-20,450
2015-09-21,450
2015-09-22,450
2015-09-23,450
2015-09-24,450
2015-09-25,450
2015-09-27,450
2015-09-28,450
2015-09-29,450
2015-09-30,450
2015-10-05,429
2015-10-06,429
2015-10-07,429
2015-10-08,429
2015-10-09,429
2015-10-10,429
2015-10-11,429
2015-10-12,429
2015-10-13,429
2015-10-14,429
2015-10-15,429
2015-10-16,429
2015-10-17,429
2015-10-18,429
2015-10-19,429
2015-10-20,429
2015-10-22,429
2015-10-23,429
2015-10-24,429
2015-10-25,429
2015-10-26,429
2015-10-27,429
2015-10-29,429
2015-10-30,429
2015-10-31,429
2015-11-01,429
2015-11-02,429
2015-11-03,429
2015-11-04,413
2015-11-05,413
2015-11-06,413
2015-11-07,413
2015-11-08,413
2015-11-09,413
2015-11-10,413
2015-11-11,413
2015-11-12,413
2015-11-13,413
2015-11-14,413
2015-11-15,413
2015-11-16,413
2015-11-17,413
2015-11-18,413
2015-11-19,413
2015-11-20,413
2015-11-21,413
2015-11-22,413
2015-11-23,413
2015-11-24,413
2015-11-25,413
2015-11-26,413
2015-11-27,413
2015-11-28,413
2015-11-29,413
2015-11-30,413
2015-12-01,413
2015-12-02,413
2015-12-03,413
2015-12-04,413
2015-12-05,413
2015-12-06,400
2015-12-07,400
2015-12-08,400
2015-12-09,400
2015-12-10,400
2015-12-11,400
2015-12-12,400
2015-12-13,400
2015-12-14,400
2015-12-15,400
2015-12-16,400
2015-12-17,400
2015-12-18,400
2015-12-19,400
2015-12-20,400
2015-12-21,400
2015-12-22,400
2015-12-23,400
2015-12-24,400
2015-12-25,400
2015-12-26,400
2015-12-27,400
2015-12-28,400
2015-12-29,400
2015-12-30,400
2015-12-31,400
2016-01-01,400
2016-01-02,400
2016-01-03,387
2016-01-04,387
2016-01-05,387
2016-01-06,387
2016-01-07,387
2016-01-08,387
2016-01-09,387
2016-01-10,387
2016-01-11,387
2016-01-12,387
2016-01-13,387
2016-01-14,387
2016-01-15,387
2016-01-16,387
2016-01-17,387
2016-01-18,387
2016-01-19,387
2016-01-20,387
2016-01-21,387
2016-01-22,387
2016-01-23,387
2016-01-24,387
2016-01-25,387
2016-01-26,387
2016-01-27,387
2016-01-28,387
2016-01-29,387
2016-01-30,387
2016-01-31,373
2016-02-01,373
2016-02-02,373
2016-02-03,373
2016-02-04,373
2016-02-05,373
2016-02-06,373
2016-02-07,373
2016-02-08,373
2016-02-09,373
2016-02-10,373
2016-02-11,373
2016-02-12,373
2016-02-13,373
2016-02-14,373
2016-02-15,373
2016-02-16,373
2016-02-17,373
2016-02-18,373
2016-02-19,373
2016-02-20,373
2016-02-21,373
2016-02-22,373
2016-02-23,373
2016-02-24,373
2016-02-25,373
2016-02-26,373
2016-02-27,373
2016-02-28,359
2016-02-29,359
2016-03-01,359
2016-03-02,359
2016-03-03,359
2016-03-04,359
2016-03-05,359
2016-03-06,359
2016-03-07,359
2016-03-08,359
2016-03-09,359
2016-03-10,359
2016-03-11,359
2016-03-12,359
2016-03-13,359
2016-03-14,359
2016-03-15,359
2016-03-16,359
2016-03-17,359
2016-03-18,359
2016-03-19,359
2016-03-20,359
2016-03-21,359
2016-03-22,359
2016-03-23,344
2016-03-24,344
2016-03-25,344
2016-03-26,344
2016-03-27,344
2016-03-28,344
2016-03-29,344
2016-03-30,344
2016-03-31,344
2016-04-01,344
2016-04-02,344
2016-04-03,344
2016-04-04,344
2016-04-05,344
2016-04-06,344
2016-04-07,344
2016-04-08,344
2016-04-09,344
2016-04-10,344
2016-04-11,344
2016-04-12,344
2016-04-13,344
2016-04-14,344
2016-04-15,344
2016-04-16,338
2016-04-17,338
2016-04-18,338
2016-04-19,338
2016-04-20,338
2016-04-21,338
2016-04-22,338
2016-04-23,338
2016-04-24,338
2016-04-25,338
2016-04-26,338
2016-04-27,338
2016-04-28,338
2016-04-29,338
2016-04-30,338
2016-05-01,338
2016-05-02,338
2016-05-03,338
2016-05-04,338
2016-05-05,338
2016-05-06,338
2016-05-07,338
2016-05-08,324
2016-05-09,324
2016-05-10,324
2016-05-11,324
2016-05-12,324
2016-05-13,324
2016-05-14,324
2016-05-15,324
2016-05-16,324
2016-05-17,324
2016-05-18,324
2016-05-19,324
2016-05-22,324
2016-05-23,324
2016-05-24,324
2016-05-25,324
2016-05-26,324
2016-05-27,324
2016-05-28,324
2016-05-29,312
2016-05-30,312
2016-05-31,312
2016-06-01,312
2016-06-02,312
2016-06-03,312
2016-06-04,312
2016-06-05,312
2016-06-06,312
2016-06-07,312
2016-06-08,312
2016-06-09,312
2016-06-10,312
2016-06-11,312
2016-06-12,312
2016-06-13,312
2016-06-14,312
2016-06-15,312
2016-06-16,312
2016-06-17,312
2016-06-18,312
2016-06-19,304
2016-06-20,304
2016-06-21,304
2016-06-22,304
2016-06-23,304
2016-06-24,304
2016-06-25,304
2016-06-26,304
2016-06-27,304
2016-06-28,304
2016-06-29,304
2016-06-30,304
2016-07-01,304
2016-07-02,304
2016-07-03,304
2016-07-04,304
2016-07-05,304
2016-07-06,304
2016-07-07,304
2016-07-08,304
2016-07-09,304
2016-07-10,292
2016-07-11,292
2016-07-12,292
2016-07-13,292
2016-07-14,292
2016-07-15,292
2016-07-16,292
2016-07-17,292
2016-07-18,292
2016-07-23,292
2016-07-24,292
2016-07-25,292
2016-07-26,292
2016-07-27,292
2016-07-28,292
2016-07-29,292
2016-07-30,292
2016-07-31,292
2016-08-01,292
2016-08-02,292
2016-08-03,292
2016-08-04,284
2016-08-05,284
2016-08-06,284
2016-08-07,284
2016-08-08,284
2016-08-09,284
2016-08-10,284
2016-08-11,284
2016-08-12,284
2016-08-13,284
2016-08-14,284
2016-08-15,284
2016-08-16,284
2016-08-17,284
2016-08-18,284
2016-08-19,284
2016-08-20,284
2016-08-21,284
2016-08-22,284
2016-08-23,284
2016-08-24,284
2016-08-25,284
2016-08-26,284
2016-08-28,284
2016-08-31,281
2016-09-01,281
2016-09-02,281
2016-09-03,281
2016-09-04,281
2016-09-05,281
2016-09-06,281
2016-09-07,281
2016-09-08,281
2016-09-09,281
2016-09-10,281
2016-09-11,281
2016-09-12,281
2016-09-13,281
2016-09-14,281
2016-09-15,281
2016-09-16,281
2016-09-17,281
2016-09-18,281
2016-09-19,281
2016-09-20,281
2016-09-21,281
2016-09-22,281
2016-09-23,281
2016-09-24,281
2016-09-25,281
2016-09-26,281
2016-09-27,281
2016-09-28,281
2016-09-29,281
2016-09-30,275
2016-10-01,275
2016-10-02,275
2016-10-03,275
2016-10-04,275
2016-10-05,275
2016-10-06,275
2016-10-07,275
2016-10-08,275
2016-10-09,275
2016-10-10,275
2016-10-11,275
2016-10-12,275
2016-10-13,275
2016-10-14,275
2016-10-15,275
2016-10-16,275
2016-10-17,275
2016-10-18,275
2016-10-19,275
2016-10-20,275
2016-10-21,275
2016-10-22,275
2016-10-23,275
2016-10-24,275
2016-10-25,275
2016-10-26,275
2016-10-27,275
2016-10-28,275
2016-10-29,275
2016-10-30,275
2016-10-31,275
2016-11-01,267
2016-11-02,267
2016-11-03,267
2016-11-04,267
2016-11-05,267
2016-11-06,267
2016-11-07,267
2016-11-08,267
2016-11-09,267
2016-11-10,267
2016-11-11,267
2016-11-12,267
2016-11-13,267
2016-11-14,267
2016-12-07,261
2016-12-08,261
2016-12-09,261
2016-12-10,261
2016-12-11,261
2016-12-12,261
2016-12-13,261
2016-12-14,261
2016-12-15,261
2016-12-16,261
2016-12-17,261
2016-12-18,261
2016-12-19,261
2016-12-20,261
2016-12-21,261
2016-12-22,261
2016-12-23,261
2016-12-24,258
2016-12-25,258
2016-12-26,258
2016-12-27,258
2016-12-28,258
2016-12-29,258
2016-12-30,258
2016-12-31,258
2017-01-01,258
2017-01-02,258
2017-01-03,258
2017-01-04,258
2017-01-05,258
2017-01-06,258
2017-01-07,258
2017-01-08,258
2017-01-09,258
2017-01-10,258
2017-01-11,258
2017-01-12,258
2017-01-13,258
2017-01-14,258
2017-01-15,253
2017-01-16,253
2017-01-17,253
2017-01-18,253
2017-01-19,253
2017-01-20,253
2017-01-21,253
2017-01-22,253
2017-01-27,253
2017-01-28,253
2017-01-29,253
2017-01-30,253
2017-01-31,253
2017-02-01,253
2017-02-02,253
2017-02-03,253
2017-02-04,253
2017-02-05,252
2017-02-06,252
2017-02-07,252
2017-02-08,252
2017-02-09,252
2017-02-10,252
2017-02-11,252
2017-02-12,252
2017-02-13,252
2017-02-14,252
2017-02-15,252
2017-02-16,252
2017-02-18,252
2017-02-19,252
2017-02-20,252
2017-02-21,252
2017-02-22,252
2017-02-23,252
2017-02-24,252
2017-02-25,252
2017-02-26,252
2017-02-27,248
2017-02-28,248
2017-03-01,248
2017-03-02,248
2017-03-03,248
2017-03-04,248
2017-03-05,248
2017-03-06,248
2017-03-07,248
2017-03-08,248
2017-03-09,248
2017-03-10,248
2017-03-11,248
2017-03-12,248
2017-03-13,248
2017-03-14,248
2017-03-15,248
2017-03-16,248
2017-03-17,248
2017-03-18,248
2017-03-19,248
2017-03-20,248
2017-03-21,248
2017-03-22,248
2017-03-23,248
2017-03-24,248
2017-03-25,248
2017-03-26,248
2017-03-27,248
2017-03-28,248
2017-03-29,248
2017-03-30,248
2017-03-31,248
2017-04-01,248
2017-04-02,248
2017-04-03,248
2017-04-04,248
2017-04-12,245
2017-04-13,245
2017-04-14,245
2017-04-15,245
2017-04-16,245
2017-04-17,245
2017-04-18,245
2017-04-19,245
2017-04-20,245
2017-04-21,245
2017-04-22,245
2017-04-23,245
2017-04-24,245
2017-04-25,245
2017-04-26,245
2017-04-27,245
2017-04-28,245
2017-04-29,245
2017-04-30,242
2017-05-01,242
2017-05-02,242
2017-05-03,242
2017-05-04,242
2017-05-05,242
2017-05-06,242
2017-05-07,242
2017-05-08,242
2017-05-09,242
2017-05-10,242
2017-05-11,242
2017-05-12,242
2017-05-13,242
2017-05-14,242
2017-05-15,242
2017-05-16,242
2017-05-17,242
2017-05-18,242
2017-05-19,242
2017-05-20,242
2017-05-21,242
2017-05-22,242
2017-05-23,242
2017-05-24,242
2017-05-25,242
2017-05-26,240
2017-05-27,240
2017-05-28,240
2017-05-29,240
2017-05-30,240
2017-05-31,240
2017-06-01,240
2017-06-02,240
2017-06-03,240
2017-06-06,240
2017-06-07,240
2017-06-08,240
2017-06-09,240
2017-06-10,240
2017-06-11,240
2017-06-12,240
2017-06-13,240
2017-06-14,240
2017-06-15,235
2017-06-16,235
2017-06-17,235
2017-06-18,235
2017-06-19,235
2017-06-20,235
2017-06-21,235
2017-06-22,235
2017-06-23,235
2017-06-24,235
2017-06-25,235
2017-06-26,235
2017-06-27,235
2017-06-28,235
2017-06-29,235
2017-06-30,235
2017-07-01,235
2017-07-02,235
2017-07-03,235
2017-07-04,235
2017-07-05,235
2017-07-06,235
2017-07-07,235
2017-07-08,235
2017-07-13,232
2017-07-14,232
2017-07-15,232
2017-07-16,232
2017-07-17,232
2017-07-18,232
2017-07-19,232
2017-07-20,232
2017-07-21,232
2017-07-22,232
2017-07-23,232
2017-07-24,232
2017-07-25,232
2017-07-26,232
2017-07-27,232
2017-07-28,232
2017-07-29,232
2017-07-30,232
2017-07-31,232
2017-08-01,232
2017-08-02,232
2017-08-03,232
2017-08-04,232
2017-08-05,230
2017-08-06,230
2017-08-09,230
2017-08-10,230
2017-08-11,230
2017-08-12,230
2017-08-13,230
2017-08-14,230
2017-08-15,230
2017-08-16,230
2017-08-17,230
2017-08-18,230
2017-08-19,230
2017-08-20,230
2017-08-21,230
2017-08-22,230
2017-08-23,230
2017-08-24,230
2017-08-25,230
2017-08-26,230
2017-08-27,230
2017-08-28,230
2017-08-29,230
2017-08-30,230
2017-08-31,230
2017-09-01,230
2017-09-02,229
2017-09-03,229
2017-09-04,229
2017-09-05,229
2017-09-06,229
2017-09-07,229
2017-09-08,229
2017-09-09,229
2017-09-10,229
2017-09-11,229
2017-09-12,229
2017-09-13,229
2017-09-14,229
2017-09-15,229
2017-09-16,229
2017-09-17,229
2017-09-19,229
2017-09-20,229
2017-09-21,229
2017-09-22,229
2017-09-23,229
2017-09-24,229
2017-09-25,229
2017-09-26,229
2017-09-27,229
2017-09-28,229
2017-09-29,229
2017-09-30,231
2017-10-01,231
2017-10-02,231
2017-10-03,231
2017-10-04,231
2017-10-05,231
2017-10-06,231
2017-10-07,231
2017-10-08,231
2017-10-09,231
2017-10-10,231
2017-10-11,231
2017-10-12,231
2017-10-13,231
2017-10-14,231
2017-10-15,231
2017-10-16,231
2017-10-17,231
2017-10-18,231
2017-10-19,231
2017-10-20,231
2017-10-21,231
2017-10-22,231
2017-10-23,231
2017-10-24,231
2017-10-25,231
2017-10-26,231
2017-10-27,231
2017-10-28,231
2017-10-29,229
2017-10-30,229
2017-10-31,229
2017-11-01,229
2017-11-02,229
2017-11-03,229
2017-11-04,229
2017-11-05,229
2017-11-06,229
2017-11-07,229
2017-11-08,229
2017-11-09,229
2017-11-10,229
2017-11-11,229
2017-11-12,229
2017-11-13,229
2017-11-14,229
2017-11-15,229
2017-11-16,229
2017-11-17,229
2017-11-18,229
2017-11-19,229
2017-11-20,229
2017-11-21,229
2017-11-22,229
2017-11-23,229
2017-11-24,229
2017-11-25,229
2017-11-26,229
2017-11-27,229
2017-11-28,228
2017-11-29,228
2017-11-30,228
2017-12-01,228
2017-12-02,228
2017-12-03,228
2017-12-04,228
2017-12-05,228
2017-12-06,228
2017-12-07,228
2017-12-08,228
2017-12-09,228
2017-12-10,228
2017-12-11,228
2017-12-12,228
2017-12-14,228
2017-12-15,228
2017-12-16,228
2017-12-17,228
2017-12-18,228
2017-12-19,228
2017-12-20,228
2017-12-21,228
2017-12-22,232
2017-12-23,232
2017-12-24,232
2017-12-25,232
2017-12-26,232
2017-12-27,232
2017-12-28,232
2017-12-29,232
2017-12-30,232
2017-12-31,232
2018-01-01,232
2018-01-02,232
2018-01-03,232
2018-01-04,232
2018-01-05,232
2018-01-06,232
2018-01-07,232
2018-01-08,232
2018-01-09,232
2018-01-10,232
2018-01-11,232
2018-01-12,232
2018-01-13,232
2018-01-14,232
2018-01-15,229
2018-01-16,229
2018-01-17,229
2018-01-18,229
2018-01-19,229
2018-01-20,229
2018-01-21,229
2018-01-22,229
2018-01-23,229
2018-01-25,229
2018-01-26,229
2018-01-27,229
2018-01-28,229
2018-01-29,229
2018-01-31,229
2018-02-01,229
2018-02-02,236
2018-02-03,236
2018-02-04,236
2018-02-05,236
2018-02-06,236
2018-02-07,236
2018-02-08,236
2018-02-09,236
2018-02-10,236
2018-02-11,236
2018-02-12,236
2018-02-13,236
2018-02-14,236
2018-02-15,236
2018-02-16,245
2018-02-17,245
2018-02-18,245
2018-02-19,245
2018-02-20,245
2018-02-21,245
2018-02-22,245
2018-02-23,245
2018-02-24,245
2018-02-25,245
2018-02-26,245
2018-02-27,245
2018-02-28,245
2018-03-01,245
2018-03-02,245
2018-03-03,244
2018-03-04,244
2018-03-05,244
2018-03-06,244
2018-03-07,244
2018-03-08,244
2018-03-09,244
2018-03-10,244
2018-03-11,244
2018-03-12,244
2018-03-13,244
2018-03-14,244
2018-03-15,244
2018-03-16,244
2018-03-17,244
2018-03-18,244
2018-03-19,244
2018-03-20,249
2018-03-21,249
2018-03-23,249
2018-03-24,249
2018-03-26,249
2018-03-27,249
2018-03-28,249
2018-03-29,249
2018-03-30,249
2018-03-31,249
2018-04-01,249
2018-04-02,249
2018-04-03,249
2018-04-04,255
2018-04-05,255
2018-04-06,255
2018-04-07,255
2018-04-08,255
2018-04-09,255
2018-04-10,255
2018-04-11,255
2018-04-12,255
2018-04-13,255
2018-04-14,255
2018-04-15,255
2018-04-16,255
2018-04-17,255
2018-04-18,255
2018-04-19,255
2018-04-20,255
2018-04-21,255
2018-04-22,264
2018-04-23,264
2018-04-24,264
2018-04-25,264
2018-04-26,264
2018-04-27,264
2018-04-28,264
2018-04-29,264
2018-04-30,264
2018-05-01,264
2018-05-04,264
2018-05-05,264
2018-05-06,264
2018-05-07,264
2018-05-08,264
2018-05-09,273
2018-05-10,273
2018-05-11,273
2018-05-12,273
2018-05-13,273
2018-05-14,273
2018-05-15,273
2018-05-16,273
2018-05-17,273
2018-05-18,273
2018-05-19,273
2018-05-20,273
2018-05-21,273
2018-05-22,273
2018-05-23,273
2018-05-24,273
2018-05-25,284
2018-05-26,284
2018-05-27,284
2018-05-28,284
2018-05-29,284
2018-05-30,284
2018-05-31,284
2018-06-01,284
2018-06-02,284
2018-06-03,284
2018-06-04,284
2018-06-05,284
2018-06-06,284
2018-06-07,284
2018-06-08,284
2018-06-09,284
2018-06-10,285
2018-06-11,285
2018-06-12,285
2018-06-13,285
2018-06-14,285
2018-06-15,285
2018-06-16,285
2018-06-17,285
2018-06-18,285
2018-06-19,285
2018-06-20,285
2018-06-21,285
2018-06-22,285
2018-06-23,285
2018-06-24,285
2018-06-25,285
2018-06-26,297
2018-06-27,297
2018-06-28,297
2018-06-29,297
2018-06-30,297
2018-07-01,297
2018-07-02,297
2018-07-03,297
2018-07-04,297
2018-07-05,297
2018-07-06,297
2018-07-07,297
2018-07-08,297
2018-07-09,297
2018-07-10,308
2018-07-11,308
2018-07-12,308
2018-07-13,308
2018-07-14,308
2018-07-15,308
2018-07-16,308
2018-07-17,308
2018-07-18,308
2018-07-19,308
2018-07-20,308
2018-07-21,308
2018-07-22,308
2018-07-23,308
2018-07-24,320
2018-07-25,320
2018-07-26,320
2018-07-27,320
2018-07-28,320
2018-07-29,320
2018-07-30,320
2018-07-31,320
2018-08-01,320
2018-08-02,320
2018-08-03,320
2018-08-04,335
2018-08-05,335
2018-08-06,335
2018-08-07,335
2018-08-08,335
2018-08-09,335
2018-08-10,335
2018-08-11,335
2018-08-12,335
2018-08-14,348
2018-08-16,348
2018-08-17,348
2018-08-18,348
2018-08-19,348
2018-08-20,348
2018-08-21,348
2018-08-22,348
2018-08-23,348
2018-08-24,363
2018-08-25,363
2018-08-26,363
2018-08-27,363
2018-08-28,363
2018-08-29,363
2018-08-30,363
2018-08-31,363
2018-09-01,363
2018-09-02,363
2018-09-03,371
2018-09-04,371
2018-09-05,371
2018-09-06,371
2018-09-07,371
2018-09-08,371
2018-09-09,371
2018-09-10,371
2018-09-11,371
2018-09-12,371
2018-09-13,388
2018-09-14,388
2018-09-15,388
2018-09-16,388
2018-09-17,388
2018-09-18,388
2018-09-19,388
2018-09-20,388
2018-09-21,388
2018-09-22,388
2018-09-23,408
2018-09-24,408
2018-09-25,408
2018-09-26,408
2018-09-27,408
2018-09-28,408
2018-09-29,408
2018-09-30,408
2018-10-02,408
2018-10-03,415
2018-10-04,415
2018-10-05,415
2018-10-06,415
2018-10-07,415
2018-10-08,415
2018-10-09,415
2018-10-10,415
2018-10-11,415
2018-10-12,415
2018-10-13,424
2018-10-14,424
2018-10-15,424
2018-10-16,424
2018-10-17,424
2018-10-18,424
2018-10-19,424
2018-10-20,424
2018-10-21,424
2018-10-22,424
2018-10-23,432
2018-10-24,432
2018-10-25,432
2018-10-26,432
2018-10-27,432
2018-10-28,432
2018-10-29,432
2018-10-30,432
2018-10-31,432
2018-11-01,444
2018-11-03,444
2018-11-04,444
2018-11-05,444
2018-11-06,444
2018-11-07,444
2018-11-08,444
2018-11-09,444
2018-11-10,447
2018-11-11,447
2018-11-12,447
2018-11-13,447
2018-11-14,447
2018-11-15,447
2018-11-16,447
2018-11-17,447
2018-11-18,447
2018-11-19,447
2018-11-20,460
2018-11-21,460
2018-11-22,460
2018-11-23,460
2018-11-24,460
2018-11-25,460
2018-11-26,460
2018-11-27,460
2018-11-28,460
2018-11-29,472
2018-12-01,472
2018-12-02,472
2018-12-03,472
2018-12-04,472
2018-12-05,472
2018-12-07,472
2018-12-09,481
2018-12-10,481
2018-12-11,481
2018-12-12,481
2018-12-13,481
2018-12-14,481
2018-12-15,481
2018-12-16,495
2018-12-17,495
2018-12-18,495
2018-12-19,495
2018-12-20,495
2018-12-21,495
2018-12-22,495
2018-12-23,495
2018-12-24,506
2018-12-25,506
2018-12-26,506
2018-12-27,506
2018-12-28,506
2018-12-29,506
2018-12-30,506
2018-12-31,506
2019-01-01,506
2019-01-02,502
2019-01-03,502
2019-01-04,502
2019-01-05,502
2019-01-06,502
2019-01-08,502
2019-01-10,505
2019-01-11,505
2019-01-12,505
2019-01-13,505
2019-01-14,505
2019-01-15,505
2019-01-16,505
2019-01-17,500
2019-01-18,500
2019-01-19,500
2019-01-20,500
2019-01-21,500
2019-01-22,500
2019-01-23,500
2019-01-24,508
2019-01-25,508
2019-01-26,508
2019-01-27,508
2019-01-28,508
2019-01-29,508
2019-01-30,508
2019-01-31,523
2019-02-01,523
2019-02-02,523
2019-02-03,523
2019-02-04,523
2019-02-05,523
2019-02-06,523
2019-02-07,523
2019-02-08,523
2019-02-09,523
2019-02-10,523
2019-02-11,523
2019-02-12,526
2019-02-13,526
2019-02-14,526
2019-02-15,526
2019-02-16,526
2019-02-17,526
2019-02-18,534
2019-02-19,534
2019-02-20,534
2019-02-21,534
2019-02-22,534
2019-02-23,534
2019-02-24,552
2019-02-25,552
2019-02-26,552
2019-02-27,552
2019-02-28,552
2019-03-01,552
2019-03-02,552
2019-03-03,552
2019-03-04,552
2019-03-05,558
2019-03-06,558
2019-03-07,558
2019-03-08,558
2019-03-09,558
2019-03-10,558
2019-03-11,558
2019-03-12,558
2019-03-13,558
2019-03-14,557
2019-03-15,557
2019-03-16,557
2019-03-17,557
2019-03-18,557
2019-03-19,557
2019-03-20,573
2019-03-21,573
2019-03-22,573
2019-03-23,573
2019-03-24,573
2019-03-25,573
2019-03-26,581
2019-03-27,581
2019-03-28,581
2019-03-29,581
2019-03-30,581
2019-03-31,581
2019-04-01,581
2019-04-02,581
2019-04-03,591
2019-04-04,591
2019-04-05,591
2019-04-06,591
2019-04-07,591
2019-04-08,591
2019-04-09,591
2019-04-10,591
2019-04-11,606
2019-04-12,606
2019-04-13,606
2019-04-14,606
2019-04-15,606
2019-04-16,606
2019-04-17,600
2019-04-18,600
2019-04-19,600
2019-04-20,600
2019-04-21,600
2019-04-22,600
2019-04-23,608
2019-04-24,608
2019-04-25,608
2019-04-26,608
2019-04-27,608
2019-04-28,608
2019-04-29,608
2019-04-30,627
2019-05-01,627
2019-05-02,627
2019-05-03,627
2019-05-04,627
2019-05-05,627
2019-05-06,648
2019-05-07,648
2019-05-08,648
2019-05-09,648
2019-05-10,648
2019-05-11,648
2019-05-12,643
2019-05-13,643
2019-05-14,643
2019-05-15,643
2019-05-16,643
2019-05-17,643
2019-05-18,635
2019-05-19,635
2019-05-20,635
2019-05-21,635
2019-05-22,635
2019-05-23,635
2019-05-24,635
2019-05-25,628
2019-05-26,628
2019-05-27,628
2019-05-28,628
2019-05-29,628
2019-05-30,628
2019-05-31,628
2019-06-01,643
2019-06-02,643
2019-06-03,643
2019-06-04,643
2019-06-05,643
2019-06-06,643
2019-06-07,643
2019-06-08,639
2019-06-09,639
2019-06-10,639
2019-06-11,639
2019-06-12,639
2019-06-13,639
2019-06-14,639
2019-06-15,639
2019-06-16,639
2019-06-17,624
2019-06-18,624
2019-06-19,624
2019-06-20,624
2019-06-21,624
2019-06-22,624
2019-06-23,624
2019-06-24,624
2019-06-25,624
2019-06-26,626
2019-06-27,626
2019-06-28,626
2019-06-29,626
2019-06-30,626
2019-07-01,626
2019-07-02,626
2019-07-03,629
2019-07-04,629
2019-07-05,629
2019-07-06,629
2019-07-07,629
2019-07-08,629
2019-07-09,629
2019-07-10,646
2019-07-11,646
2019-07-12,646
2019-07-13,646
2019-07-14,646
2019-07-15,646
2019-07-16,646
2019-07-17,657
2019-07-18,657
2019-07-19,657
2019-07-20,657
2019-07-21,657
2019-07-22,657
2019-07-23,657
2019-07-24,657
2019-07-25,657
2019-07-26,666
2019-07-27,666
2019-07-28,666
2019-07-29,666
2019-07-30,666
2019-07-31,666
2019-08-01,666
2019-08-02,666
2019-08-03,683
2019-08-04,683
2019-08-05,683
2019-08-06,683
2019-08-07,683
2019-08-08,683
2019-08-09,683
2019-08-10,683
2019-08-11,695
2019-08-12,695
2019-08-13,695
2019-08-14,695
2019-08-15,695
2019-08-16,695
2019-08-17,695
2019-08-18,695
2019-08-19,709
2019-08-20,709
2019-08-21,709
2019-08-22,709
2019-08-23,709
2019-08-24,709
2019-08-24,709
2019-08-25,709
2019-08-25,709
2019-08-26,709
2019-08-26,709
2019-08-27,723
2019-08-27,723
2019-08-28,723
2019-08-29,723
2019-08-30,723
2019-08-31,723
2019-09-01,723
2019-09-02,723
2019-09-03,734
