date_obj,Adamant%20plateskirt%20(t) price
2019-02-28,3590
2019-03-01,3620
2019-03-02,3620
2019-03-03,3584
2019-03-04,3557
2019-03-05,3557
2019-03-06,3539
2019-03-07,3539
2019-03-08,3565
2019-03-09,3565
2019-03-10,3577
2019-03-11,3577
2019-03-12,3558
2019-03-13,3558
2019-03-14,3506
2019-03-15,3506
2019-03-16,3473
2019-03-17,3513
2019-03-18,3513
2019-03-19,3500
2019-03-20,3500
2019-03-21,3545
2019-03-22,3545
2019-03-23,3486
2019-03-24,3486
2019-03-25,3459
2019-03-26,3459
2019-03-27,3449
2019-03-28,3449
2019-03-29,3393
2019-03-30,3393
2019-03-31,3393
2019-04-01,3394
2019-04-02,3394
2019-04-03,3406
2019-04-04,3406
2019-04-05,3436
2019-04-06,3436
2019-04-07,3456
2019-04-08,3456
2019-04-09,3495
2019-04-10,3495
2019-04-11,3431
2019-04-12,3395
2019-04-13,3383
2019-04-14,3390
2019-04-15,3390
2019-04-16,3399
2019-04-17,3399
2019-04-18,3441
2019-04-19,3441
2019-04-20,3444
2019-04-21,3444
2019-04-22,3435
2019-04-23,3450
2019-04-24,3450
2019-04-25,3460
2019-04-26,3460
2019-04-27,3460
2019-04-28,3424
2019-04-29,3424
2019-04-30,3336
2019-05-01,3336
2019-05-02,3375
2019-05-03,3396
2019-05-04,3396
2019-05-05,3417
2019-05-06,3417
2019-05-07,3412
2019-05-08,3412
2019-05-09,3450
2019-05-10,3450
2019-05-11,3476
2019-05-12,3476
2019-05-13,3446
2019-05-14,3446
2019-05-15,3470
2019-05-16,3470
2019-05-17,3509
2019-05-18,3516
2019-05-19,3516
2019-05-20,3457
2019-05-21,3457
2019-05-22,3457
2019-05-23,3457
2019-05-24,3501
2019-05-25,3501
2019-05-26,3487
2019-05-27,3487
2019-05-28,3500
2019-05-29,3545
2019-05-30,3545
2019-05-31,3545
2019-06-01,3507
2019-06-02,3507
2019-06-03,3469
2019-06-04,3469
2019-06-05,3407
2019-06-06,3407
2019-06-07,3441
2019-06-08,3441
2019-06-09,3459
2019-06-10,3459
2019-06-11,3458
2019-06-12,3458
2019-06-13,3456
2019-06-14,3456
2019-06-15,3460
2019-06-16,3460
2019-06-17,3457
2019-06-18,3457
2019-06-19,3436
2019-06-20,3436
2019-06-21,3459
2019-06-22,3459
2019-06-23,3461
2019-06-24,3461
2019-06-25,3471
2019-06-26,3471
2019-06-27,3525
2019-06-28,3525
2019-06-29,3525
2019-06-30,3702
2019-07-01,3702
2019-07-02,3747
2019-07-03,3747
2019-07-04,3747
2019-07-05,3935
2019-07-06,3935
2019-07-07,3935
2019-07-08,3936
2019-07-09,3936
2019-07-10,3908
2019-07-11,3908
2019-07-12,3908
2019-07-13,3775
2019-07-14,3775
2019-07-15,3754
2019-07-16,3754
2019-07-17,3697
2019-07-18,3697
2019-07-19,3697
2019-07-20,3727
2019-07-21,3727
2019-07-22,3734
2019-07-23,3734
2019-07-24,3734
2019-07-25,3687
2019-07-26,3687
2019-07-27,3687
2019-07-28,3624
2019-07-29,3624
2019-07-30,3486
2019-07-31,3486
2019-08-01,3454
2019-08-02,3454
2019-08-03,3487
2019-08-04,3487
2019-08-05,3526
2019-08-06,3526
2019-08-07,3423
2019-08-08,3423
2019-08-09,3423
2019-08-10,3290
2019-08-11,3290
2019-08-12,3289
2019-08-13,3289
2019-08-14,3326
2019-08-15,3326
2019-08-16,3297
2019-08-17,3297
2019-08-18,3333
2019-08-19,3333
2019-08-20,3333
2019-08-21,3347
2019-08-22,3347
2019-08-23,3298
2019-08-24,3298
2019-08-24,3298
2019-08-25,3342
2019-08-25,3342
2019-08-26,3342
2019-08-27,3381
2019-08-27,3381
2019-08-28,3381
2019-08-29,3363
2019-08-30,3363
2019-08-31,3363
2019-09-01,3447
2019-09-02,3447
2019-09-03,3447
2019-09-04,3467
2019-09-05,3467
2019-09-06,3467
2019-09-07,3534
2019-09-08,3534
2019-09-09,3534
2019-09-10,3508
2019-09-11,3508
2019-09-12,3379
2019-09-13,3379
2019-09-14,3404
2019-09-15,3404
2019-09-16,3450
2019-09-17,3450
2019-09-18,3412
2019-09-19,3412
2019-09-20,3412
2019-09-21,3443
2019-09-22,3443
2019-09-23,3470
2019-09-24,3470
2019-09-25,3470
2019-09-26,3514
2019-09-27,3514
2019-09-28,3440
2019-09-29,3440
2019-09-30,3440
2019-10-01,3326
2019-10-02,3326
2019-10-03,3326
2019-10-04,3412
2019-10-05,3412
2019-10-06,3393
2019-10-07,3393
2019-10-08,3400
2019-10-09,3400
2019-10-10,3382
2019-10-11,3382
2019-10-12,3382
2019-10-13,3278
2019-10-14,3278
2019-10-15,3316
2019-10-16,3316
2019-10-17,3316
2019-10-18,3398
2019-10-19,3398
2019-10-20,3352
2019-10-21,3352
2019-10-22,3352
2019-10-23,3275
2019-10-24,3275
2019-10-25,3275
2019-10-26,3213
2019-10-27,3213
2019-10-28,3282
2019-10-29,3282
2019-10-30,3282
2019-10-31,3303
2019-11-01,3303
2019-11-02,3318
2019-11-03,3318
2019-11-04,3419
2019-11-05,3419
2019-11-06,3419
2019-11-07,3387
2019-11-08,3387
2019-11-09,3329
2019-11-10,3329
2019-11-11,3320
2019-11-12,3320
2019-11-13,3320
2019-11-14,3320
2019-11-15,3303
2019-11-16,3303
2019-11-17,3303
2019-11-18,3272
2019-11-19,3272
2019-11-20,3272
2019-11-21,3361
2019-11-22,3361
2019-11-23,3361
2019-11-24,3374
2019-11-25,3374
2019-11-26,3374
2019-11-27,3356
2019-11-28,3356
2019-11-29,3356
2019-11-30,3357
2019-12-01,3357
2019-12-02,3357
2019-12-03,3346
2019-12-04,3346
2019-12-05,3346
2019-12-06,3346
2019-12-07,3354
2019-12-08,3354
2019-12-09,3354
2019-12-10,3365
2019-12-11,3365
2019-12-12,3365
2019-12-13,3365
2019-12-14,3349
2019-12-15,3349
2019-12-16,3349
2019-12-17,3354
2019-12-18,3354
2019-12-19,3354
2019-12-20,3338
2019-12-21,3338
2019-12-22,3338
2019-12-23,3361
2019-12-24,3361
2019-12-25,3361
2019-12-26,3450
2019-12-27,3450
2019-12-28,3450
2019-12-29,3581
2019-12-30,3581
2019-12-31,3581
2020-01-01,3644
2020-01-02,3644
2020-01-03,3644
2020-01-04,3618
2020-01-05,3618
2020-01-06,3618
2020-01-07,3453
2020-01-08,3453
2020-01-09,3453
2020-01-10,3380
2020-01-11,3380
2020-01-12,3380
2020-01-13,3494
2020-01-14,3494
2020-01-15,3474
2020-01-16,3474
2020-01-17,3474
2020-01-18,3392
2020-01-19,3392
2020-01-20,3367
2020-01-21,3367
2020-01-22,3367
2020-01-23,3297
2020-01-24,3297
2020-01-25,3280
2020-01-26,3280
2020-01-27,3244
2020-01-28,3244
2020-01-29,3257
2020-01-30,3257
2020-01-31,3238
2020-02-01,3238
2020-02-02,3186
2020-02-03,3186
2020-02-04,3194
2020-02-05,3194
2020-02-06,3217
2020-02-07,3217
2020-02-08,3192
2020-02-09,3192
2020-02-10,3163
2020-02-11,3163
2020-02-12,3202
2020-02-13,3202
2020-02-14,3166
2020-02-15,3166
2020-02-16,3175
2020-02-17,3175
2020-02-18,3260
2020-02-19,3260
2020-02-20,3260
2020-02-21,3275
2020-02-22,3275
2020-02-23,3254
2020-02-24,3254
2020-02-25,3272
2020-02-26,3272
2020-02-27,3272
2020-02-28,3287
2020-02-29,3287
2020-03-01,3318
2020-03-02,3318
2020-03-03,3356
2020-03-04,3356
2020-03-05,3356
2020-03-06,3289
2020-03-07,3289
2020-03-08,3289
2020-03-09,3285
2020-03-10,3285
2020-03-11,3309
2020-03-12,3309
2020-03-13,3330
2020-03-14,3330
2020-03-15,3297
2020-03-16,3297
2020-03-17,3353
2020-03-18,3353
2020-03-19,3383
2020-03-20,3383
2020-03-21,3480
2020-03-22,3480
2020-03-23,3448
2020-03-24,3448
2020-03-25,3397
2020-03-26,3397
2020-03-27,3428
2020-03-28,3428
2020-03-29,3382
2020-03-30,3382
2020-03-31,3432
2020-04-01,3432
2020-04-02,3368
2020-04-03,3368
2020-04-04,3391
2020-04-05,3391
2020-04-06,3347
2020-04-07,3347
2020-04-08,3270
2020-04-09,3270
2020-04-10,3280
2020-04-11,3300
2020-04-12,3300
2020-04-13,3316
2020-04-14,3316
2020-04-15,3275
2020-04-16,3275
2020-04-17,3301
2020-04-18,3310
2020-04-19,3310
2020-04-20,3328
2020-04-21,3328
2020-04-22,3318
2020-04-23,3318
2020-04-24,3286
2020-04-25,3286
2020-04-26,3230
2020-04-27,3201
2020-04-28,3302
2020-04-29,3302
2020-04-30,3291
2020-05-01,3291
2020-05-02,3323
2020-05-03,3337
2020-05-04,3337
2020-05-05,3303
2020-05-06,3235
2020-05-07,3235
2020-05-08,3213
2020-05-09,3249
2020-05-10,3249
2020-05-11,3350
2020-05-12,3350
2020-05-13,3407
