date_obj,Desert%20top price
2015-10-23,893
2015-10-24,893
2015-10-25,893
2015-10-26,893
2015-10-27,871
2015-10-29,871
2015-10-30,871
2015-10-31,871
2015-11-01,858
2015-11-02,858
2015-11-03,858
2015-11-04,858
2015-11-05,858
2015-11-06,843
2015-11-07,843
2015-11-08,843
2015-11-09,843
2015-11-10,843
2015-11-11,827
2015-11-12,827
2015-11-13,827
2015-11-14,827
2015-11-15,827
2015-11-16,827
2015-11-17,842
2015-11-18,842
2015-11-19,842
2015-11-20,842
2015-11-21,842
2015-11-22,820
2015-11-23,820
2015-11-24,820
2015-11-25,820
2015-11-26,820
2015-11-27,820
2015-11-28,782
2015-11-29,782
2015-11-30,782
2015-12-01,782
2015-12-02,782
2015-12-03,790
2015-12-04,790
2015-12-05,790
2015-12-06,790
2015-12-07,790
2015-12-08,790
2015-12-09,821
2015-12-10,821
2015-12-11,821
2015-12-12,821
2015-12-13,821
2015-12-14,821
2015-12-15,825
2015-12-16,825
2015-12-17,825
2015-12-18,825
2015-12-19,825
2015-12-20,848
2015-12-21,848
2015-12-22,848
2015-12-23,848
2015-12-24,848
2015-12-25,848
2015-12-26,848
2015-12-27,883
2015-12-28,883
2015-12-29,883
2015-12-30,883
2015-12-31,883
2016-01-01,883
2016-01-02,925
2016-01-03,925
2016-01-04,925
2016-01-05,925
2016-01-06,909
2016-01-07,909
2016-01-08,909
2016-01-09,909
2016-01-10,909
2016-01-11,909
2016-01-12,951
2016-01-13,951
2016-01-14,951
2016-01-15,951
2016-01-16,951
2016-01-17,951
2016-01-18,990
2016-01-19,990
2016-01-20,990
2016-01-21,990
2016-01-22,990
2016-01-23,990
2016-01-24,1019
2016-01-25,1019
2016-01-26,1019
2016-01-27,1019
2016-01-28,1019
2016-01-29,1019
2016-01-30,1047
2016-01-31,1047
2016-02-01,1047
2016-02-02,1047
2016-02-03,1047
2016-02-04,1077
2016-02-05,1077
2016-02-06,1077
2016-02-07,1077
2016-02-08,1077
2016-02-09,1077
2016-02-10,1123
2016-02-11,1123
2016-02-12,1123
2016-02-13,1123
2016-02-14,1123
2016-02-15,1164
2016-02-16,1164
2016-02-17,1164
2016-02-18,1164
2016-02-19,1164
2016-02-20,1164
2016-02-21,1193
2016-02-22,1193
2016-02-23,1193
2016-02-24,1193
2016-02-25,1193
2016-02-26,1193
2016-02-27,1197
2016-02-28,1197
2016-03-01,1197
2016-03-02,1197
2016-03-03,1197
2016-03-04,1228
2016-03-05,1228
2016-03-06,1228
2016-03-07,1228
2016-03-08,1228
2016-03-09,1167
2016-03-10,1167
2016-03-11,1167
2016-03-12,1167
2016-03-13,1122
2016-03-14,1122
2016-03-15,1122
2016-03-16,1122
2016-03-17,1122
2016-03-18,1105
2016-03-19,1105
2016-03-20,1105
2016-03-21,1105
2016-03-22,1105
2016-03-23,1107
2016-03-24,1107
2016-03-25,1107
2016-03-26,1107
2016-03-27,1107
2016-03-28,1136
2016-03-29,1136
2016-03-30,1136
2016-03-31,1136
2016-04-01,1136
2016-04-02,1147
2016-04-03,1147
2016-04-04,1147
2016-04-05,1147
2016-04-06,1145
2016-04-07,1145
2016-04-08,1145
2016-04-09,1145
2016-04-10,1088
2016-04-11,1088
2016-04-12,1088
2016-04-13,1088
2016-04-14,1088
2016-04-15,1106
2016-04-16,1106
2016-04-17,1106
2016-04-18,1106
2016-04-19,1106
2016-04-20,1145
2016-04-21,1145
2016-04-22,1145
2016-04-23,1145
2016-04-24,1145
2016-04-25,1155
2016-04-26,1155
2016-04-27,1155
2016-04-28,1155
2016-04-29,1155
2016-04-30,1160
2016-05-01,1160
2016-05-02,1160
2016-05-03,1160
2016-05-04,1168
2016-05-05,1168
2016-05-06,1168
2016-05-07,1168
2016-05-08,1188
2016-05-09,1188
2016-05-10,1188
2016-05-11,1188
2016-05-12,1188
2016-05-13,1219
2016-05-14,1219
2016-05-15,1219
2016-05-16,1219
2016-05-17,1210
2016-05-18,1210
2016-05-19,1210
2016-05-22,1181
2016-05-23,1181
2016-05-24,1181
2016-05-25,1130
2016-05-26,1130
2016-05-27,1130
2016-05-28,1130
2016-05-29,1075
2016-05-30,1075
2016-05-31,1075
2016-06-01,1075
2016-06-02,1021
2016-06-03,1021
2016-06-04,1021
2016-06-05,1021
2016-06-06,1022
2016-06-07,1022
2016-06-08,1022
2016-06-09,1022
2016-06-10,1030
2016-06-11,1030
2016-06-12,1030
2016-06-13,1030
2016-06-14,1047
2016-06-15,1047
2016-06-16,1047
2016-06-17,1047
2016-06-18,1047
2016-06-19,1051
2016-06-20,1051
2016-06-21,1051
2016-06-22,1051
2016-06-23,1000
2016-06-24,1000
2016-06-25,1000
2016-06-26,1000
2016-06-27,1000
2016-06-28,1017
2016-06-29,1017
2016-06-30,1017
2016-07-01,1017
2016-07-02,1045
2016-07-03,1045
2016-07-04,1045
2016-07-05,1045
2016-07-06,999
2016-07-07,999
2016-07-08,999
2016-07-09,949
2016-07-10,949
2016-07-11,949
2016-07-12,949
2016-07-13,902
2016-07-14,902
2016-07-15,902
2016-07-16,902
2016-07-17,859
2016-07-18,859
2016-07-23,816
2016-07-24,816
2016-07-25,816
2016-07-26,816
2016-07-27,775
2016-07-28,775
2016-07-29,775
2016-07-30,775
2016-07-31,775
2016-08-01,771
2016-08-02,771
2016-08-03,771
2016-08-04,771
2016-08-05,771
2016-08-06,787
2016-08-07,787
2016-08-08,787
2016-08-09,787
2016-08-10,787
2016-08-11,826
2016-08-12,826
2016-08-13,826
2016-08-14,826
2016-08-15,826
2016-08-16,826
2016-08-17,864
2016-08-18,864
2016-08-19,864
2016-08-20,864
2016-08-21,864
2016-08-22,864
2016-08-23,903
2016-08-24,903
2016-08-25,903
2016-08-26,903
2016-08-28,903
2016-08-31,947
2016-09-01,947
2016-09-02,947
2016-09-03,947
2016-09-04,947
2016-09-05,987
2016-09-06,987
2016-09-07,987
2016-09-08,987
2016-09-09,987
2016-09-10,987
2016-09-11,987
2016-09-12,1022
2016-09-13,1022
2016-09-14,1022
2016-09-15,1022
2016-09-16,1022
2016-09-17,1022
2016-09-18,1022
2016-09-19,1032
2016-09-20,1032
2016-09-21,1032
2016-09-22,1032
2016-09-23,1032
2016-09-24,1032
2016-09-25,1032
2016-09-26,1069
2016-09-27,1069
2016-09-28,1069
2016-09-29,1069
2016-09-30,1069
2016-10-01,1069
2016-10-02,1069
2016-10-03,1083
2016-10-04,1083
2016-10-05,1083
2016-10-06,1083
2016-10-07,1083
2016-10-08,1083
2016-10-09,1083
2016-10-10,1092
2016-10-11,1092
2016-10-12,1092
2016-10-13,1092
2016-10-14,1092
2016-10-15,1092
2016-10-16,1122
2016-10-17,1122
2016-10-18,1122
2016-10-19,1122
2016-10-20,1122
2016-10-21,1122
2016-10-22,1122
2016-10-23,1152
2016-10-24,1152
2016-10-25,1152
2016-10-26,1152
2016-10-27,1152
2016-10-28,1152
2016-10-29,1182
2016-10-30,1182
2016-10-31,1182
2016-11-01,1182
2016-11-02,1182
2016-11-03,1182
2016-11-04,1182
2016-11-05,1182
2016-11-06,1232
2016-11-07,1232
2016-11-08,1232
2016-11-09,1232
2016-11-10,1232
2016-11-11,1232
2016-11-12,1232
2016-11-13,1239
2016-11-14,1239
2016-11-15,1239
2016-12-07,1217
2016-12-08,1217
2016-12-09,1217
2016-12-10,1217
2016-12-11,1242
2016-12-12,1242
2016-12-13,1242
2016-12-14,1242
2016-12-15,1242
2016-12-16,1242
2016-12-17,1228
2016-12-18,1228
2016-12-19,1228
2016-12-20,1228
2016-12-21,1228
2016-12-22,1228
2016-12-23,1263
2016-12-24,1263
2016-12-25,1263
2016-12-26,1263
2016-12-27,1263
2016-12-28,1253
2016-12-29,1253
2016-12-30,1253
2016-12-31,1253
2017-01-01,1253
2017-01-02,1259
2017-01-03,1259
2017-01-04,1259
2017-01-05,1259
2017-01-06,1259
2017-01-07,1302
2017-01-08,1302
2017-01-09,1302
2017-01-10,1302
2017-01-11,1302
2017-01-12,1321
2017-01-13,1321
2017-01-14,1321
2017-01-15,1321
2017-01-16,1316
2017-01-17,1316
2017-01-18,1316
2017-01-19,1316
2017-01-20,1316
2017-01-21,1325
2017-01-22,1325
2017-01-23,1325
2017-01-27,1320
2017-01-28,1320
2017-01-29,1323
2017-01-30,1323
2017-01-31,1323
2017-02-01,1323
2017-02-02,1316
2017-02-03,1316
2017-02-04,1316
2017-02-05,1316
2017-02-06,1316
2017-02-07,1256
2017-02-08,1256
2017-02-09,1256
2017-02-10,1256
2017-02-11,1193
2017-02-12,1193
2017-02-13,1193
2017-02-14,1193
2017-02-15,1193
2017-02-16,1133
2017-02-18,1133
2017-02-19,1133
2017-02-20,1076
2017-02-21,1076
2017-02-22,1076
2017-02-23,1076
2017-02-24,1076
2017-02-25,1060
2017-02-26,1060
2017-02-27,1060
2017-02-28,1060
2017-03-01,1069
2017-03-02,1069
2017-03-03,1069
2017-03-04,1069
2017-03-05,1069
2017-03-06,1098
2017-03-07,1098
2017-03-08,1098
2017-03-09,1098
2017-03-10,1098
2017-03-11,1057
2017-03-12,1057
2017-03-13,1057
2017-03-14,1057
2017-03-15,1018
2017-03-16,1018
2017-03-17,1018
2017-03-18,1018
2017-03-19,988
2017-03-20,988
2017-03-21,988
2017-03-22,988
2017-03-23,973
2017-03-24,973
2017-03-25,973
2017-03-26,973
2017-03-27,973
2017-03-28,962
2017-03-29,962
2017-03-30,962
2017-03-31,962
2017-04-01,976
2017-04-02,976
2017-04-03,976
2017-04-04,976
2017-04-12,967
2017-04-13,967
2017-04-14,964
2017-04-15,964
2017-04-16,964
2017-04-17,964
2017-04-18,976
2017-04-19,976
2017-04-20,976
2017-04-21,976
2017-04-22,976
2017-04-23,1022
2017-04-24,1022
2017-04-25,1022
2017-04-26,1022
2017-04-27,1034
2017-04-28,1034
2017-04-29,1034
2017-04-30,1034
2017-05-01,1034
2017-05-02,1044
2017-05-03,1044
2017-05-04,1044
2017-05-05,1044
2017-05-06,1044
2017-05-07,1062
2017-05-08,1062
2017-05-09,1062
2017-05-10,1062
2017-05-11,1062
2017-05-12,1061
2017-05-13,1061
2017-05-14,1061
2017-05-15,1061
2017-05-16,1061
2017-05-17,1092
2017-05-18,1092
2017-05-19,1092
2017-05-20,1092
2017-05-21,1092
2017-05-22,1127
2017-05-23,1127
2017-05-24,1127
2017-05-25,1127
2017-05-26,1127
2017-05-27,1129
2017-05-28,1129
2017-05-29,1129
2017-05-30,1129
2017-05-31,1129
2017-06-01,1152
2017-06-02,1152
2017-06-03,1152
2017-06-04,1152
2017-06-05,1152
2017-06-06,1156
2017-06-07,1156
2017-06-08,1156
2017-06-09,1156
2017-06-10,1192
2017-06-11,1192
2017-06-12,1192
2017-06-13,1192
2017-06-14,1192
2017-06-15,1237
2017-06-16,1237
2017-06-17,1237
2017-06-18,1237
2017-06-19,1237
2017-06-20,1282
2017-06-21,1282
2017-06-22,1282
2017-06-23,1282
2017-06-24,1282
2017-06-25,1265
2017-06-26,1265
2017-06-27,1265
2017-06-28,1265
2017-06-29,1201
2017-06-30,1201
2017-07-01,1201
2017-07-02,1201
2017-07-03,1201
2017-07-04,1154
2017-07-05,1154
2017-07-06,1154
2017-07-07,1154
2017-07-08,1154
2017-07-13,1111
2017-07-14,1118
2017-07-15,1118
2017-07-16,1118
2017-07-17,1118
2017-07-18,1118
2017-07-19,1102
2017-07-20,1102
2017-07-21,1102
2017-07-22,1102
2017-07-23,1102
2017-07-24,1136
2017-07-25,1136
2017-07-26,1136
2017-07-27,1136
2017-07-28,1136
2017-07-29,1136
2017-07-30,1180
2017-07-31,1180
2017-08-01,1180
2017-08-02,1180
2017-08-03,1180
2017-08-04,1126
2017-08-05,1126
2017-08-06,1126
2017-08-09,1148
2017-08-10,1148
2017-08-11,1148
2017-08-12,1148
2017-08-13,1148
2017-08-14,1130
2017-08-15,1130
2017-08-16,1130
2017-08-17,1130
2017-08-18,1130
2017-08-19,1135
2017-08-20,1135
2017-08-21,1135
2017-08-22,1135
2017-08-23,1108
2017-08-24,1108
2017-08-25,1108
2017-08-26,1108
2017-08-27,1108
2017-08-28,1053
2017-08-29,1053
2017-08-30,1053
2017-08-31,1053
2017-09-01,1053
2017-09-03,1003
2017-09-04,1003
2017-09-05,1003
2017-09-06,1031
2017-09-07,1031
2017-09-08,1031
2017-09-09,1031
2017-09-10,1031
2017-09-11,1072
2017-09-12,1072
2017-09-13,1072
2017-09-14,1072
2017-09-15,1072
2017-09-16,1093
2017-09-17,1093
2017-09-18,1093
2017-09-19,1093
2017-09-20,1093
2017-09-21,1140
2017-09-22,1140
2017-09-23,1140
2017-09-24,1140
2017-09-25,1140
2017-09-26,1178
2017-09-27,1178
2017-09-28,1178
2017-09-29,1178
2017-09-30,1178
2017-10-01,1228
2017-10-02,1228
2017-10-03,1228
2017-10-04,1228
2017-10-05,1228
2017-10-06,1206
2017-10-07,1206
2017-10-08,1206
2017-10-09,1206
2017-10-10,1206
2017-10-11,1145
2017-10-12,1145
2017-10-13,1145
2017-10-14,1145
2017-10-15,1117
2017-10-16,1117
2017-10-17,1117
2017-10-18,1117
2017-10-19,1117
2017-10-20,1068
2017-10-21,1068
2017-10-22,1068
2017-10-23,1068
2017-10-24,1068
2017-10-25,1037
2017-10-26,1037
2017-10-27,1037
2017-10-28,1037
2017-10-29,1037
2017-10-30,1037
2017-10-31,1057
2017-11-01,1057
2017-11-02,1057
2017-11-03,1057
2017-11-04,1057
2017-11-05,1057
2017-11-06,1025
2017-11-07,1025
2017-11-08,1025
2017-11-09,1025
2017-11-10,1025
2017-11-11,978
2017-11-12,978
2017-11-13,978
2017-11-14,978
2017-11-15,978
2017-11-16,936
2017-11-17,936
2017-11-18,936
2017-11-19,936
2017-11-20,936
2017-11-21,948
2017-11-22,948
2017-11-23,948
2017-11-24,948
2017-11-25,948
2017-11-26,948
2017-11-27,985
2017-11-28,985
2017-11-29,985
2017-11-30,985
2017-12-01,985
2017-12-02,985
2017-12-03,1014
2017-12-04,1014
2017-12-05,1014
2017-12-06,1014
2017-12-07,1014
2017-12-08,1014
2017-12-09,1033
2017-12-10,1033
2017-12-11,1033
2017-12-12,1033
2017-12-13,1033
2017-12-14,1033
2017-12-15,995
2017-12-16,995
2017-12-17,995
2017-12-18,995
2017-12-19,995
2017-12-20,965
2017-12-21,965
2017-12-22,965
2017-12-23,965
2017-12-24,965
2017-12-25,965
2017-12-26,963
2017-12-27,963
2017-12-28,963
2017-12-29,963
2017-12-30,963
2017-12-31,992
2018-01-01,992
2018-01-02,992
2018-01-03,992
2018-01-04,949
2018-01-05,949
2018-01-06,949
2018-01-07,949
2018-01-08,944
2018-01-09,944
2018-01-10,944
2018-01-11,944
2018-01-12,944
2018-01-13,957
2018-01-14,957
2018-01-15,957
2018-01-16,957
2018-01-17,971
2018-01-18,971
2018-01-19,971
2018-01-20,971
2018-01-21,971
2018-01-22,993
2018-01-23,993
2018-01-25,1020
2018-01-26,1020
2018-01-27,1020
2018-01-28,1030
2018-01-29,1030
2018-01-30,1030
2018-01-31,1034
2018-02-01,1034
2018-02-02,1034
2018-02-03,1061
2018-02-04,1061
2018-02-05,1061
2018-02-06,1081
2018-02-07,1081
2018-02-08,1081
2018-02-09,1124
2018-02-10,1124
2018-02-11,1124
2018-02-12,1126
2018-02-13,1126
2018-02-14,1126
2018-02-15,1181
2018-02-16,1181
2018-02-17,1181
2018-02-18,1235
2018-02-19,1235
2018-02-20,1237
2018-02-21,1237
2018-02-22,1237
2018-02-23,1285
2018-02-24,1285
2018-02-25,1285
2018-02-26,1253
2018-02-27,1253
2018-02-28,1253
2018-03-01,1191
2018-03-02,1191
2018-03-03,1148
2018-03-04,1148
2018-03-05,1148
2018-03-06,1105
2018-03-07,1105
2018-03-08,1105
2018-03-09,1049
2018-03-10,1049
2018-03-11,1023
2018-03-12,1023
2018-03-13,1023
2018-03-14,996
2018-03-15,996
2018-03-16,996
2018-03-17,947
2018-03-18,947
2018-03-19,947
2018-03-20,899
2018-03-21,899
2018-03-23,899
2018-03-24,854
2018-03-25,854
2018-03-26,854
2018-03-27,811
2018-03-28,811
2018-03-29,810
2018-03-30,810
2018-03-31,810
2018-04-01,806
2018-04-02,806
2018-04-03,806
2018-04-04,815
2018-04-05,815
2018-04-06,815
2018-04-07,815
2018-04-08,785
2018-04-09,785
2018-04-10,785
2018-04-11,785
2018-04-12,812
2018-04-13,812
2018-04-14,812
2018-04-15,812
2018-04-16,841
2018-04-17,841
2018-04-18,841
2018-04-19,841
2018-04-20,875
2018-04-21,875
2018-04-22,875
2018-04-23,875
2018-04-24,875
2018-04-25,875
2018-04-26,875
2018-04-27,908
2018-04-28,908
2018-04-29,908
2018-04-30,908
2018-05-01,918
2018-05-03,918
2018-05-04,918
2018-05-05,924
2018-05-07,924
2018-05-08,924
2018-05-09,924
2018-05-10,898
2018-05-11,898
2018-05-12,898
2018-05-13,898
2018-05-14,869
2018-05-15,869
2018-05-16,869
2018-05-17,869
2018-05-18,904
2018-05-19,904
2018-05-20,904
2018-05-21,944
2018-05-22,944
2018-05-23,944
2018-05-24,944
2018-05-25,944
2018-05-26,944
2018-05-27,931
2018-05-28,931
2018-05-29,893
2018-05-30,893
2018-05-31,893
2018-06-01,883
2018-06-02,883
2018-06-03,883
2018-06-04,928
2018-06-05,928
2018-06-06,928
2018-06-07,975
2018-06-08,975
2018-06-09,975
2018-06-10,999
2018-06-11,999
2018-06-12,999
2018-06-13,958
2018-06-14,958
2018-06-15,958
2018-06-16,929
2018-06-17,929
2018-06-18,929
2018-06-19,932
2018-06-20,932
2018-06-21,932
2018-06-22,932
2018-06-23,918
2018-06-24,918
2018-06-25,918
2018-06-26,955
2018-06-27,955
2018-06-28,955
2018-06-29,983
2018-06-30,983
2018-07-01,983
2018-07-02,1001
2018-07-03,1001
2018-07-04,1001
2018-07-05,1033
2018-07-06,1033
2018-07-07,1033
2018-07-08,1011
2018-07-09,1011
2018-07-10,1011
2018-07-11,1042
2018-07-12,1042
2018-07-13,1042
2018-07-14,1018
2018-07-15,1018
2018-07-16,1018
2018-07-17,1048
2018-07-18,1048
2018-07-19,1048
2018-07-20,1100
2018-07-21,1100
2018-07-22,1122
2018-07-23,1122
2018-07-24,1122
2018-07-25,1075
2018-07-26,1075
2018-07-27,1029
2018-07-28,1029
2018-07-29,1029
2018-07-30,1073
2018-07-31,1073
2018-08-01,1096
2018-08-02,1096
2018-08-03,1135
2018-08-04,1135
2018-08-05,1117
2018-08-06,1117
2018-08-07,1107
2018-08-08,1107
2018-08-09,1051
2018-08-10,1051
2018-08-11,1012
2018-08-12,1012
2018-08-14,1055
2018-08-16,1080
2018-08-17,1080
2018-08-18,1107
2018-08-19,1107
2018-08-20,1125
2018-08-21,1125
2018-08-22,1125
2018-08-23,1087
2018-08-24,1087
2018-08-25,1100
2018-08-26,1100
2018-08-27,1100
2018-08-28,1115
2018-08-29,1115
2018-08-30,1115
2018-08-31,1119
2018-09-01,1119
2018-09-02,1119
2018-09-03,1124
2018-09-04,1124
2018-09-05,1088
2018-09-06,1088
2018-09-07,1088
2018-09-08,1078
2018-09-09,1078
2018-09-10,1078
2018-09-11,1078
2018-09-12,1037
2018-09-13,1037
2018-09-14,1037
2018-09-15,986
2018-09-16,986
2018-09-17,936
2018-09-18,936
2018-09-19,889
2018-09-20,889
2018-09-21,849
2018-09-22,807
2018-09-23,807
2018-09-24,766
2018-09-25,766
2018-09-26,727
2018-09-27,727
2018-09-28,692
2018-09-29,692
2018-09-30,657
2018-10-01,657
2018-10-02,624
2018-10-03,624
2018-10-04,594
2018-10-05,594
2018-10-06,564
2018-10-07,564
2018-10-08,536
2018-10-09,536
2018-10-10,522
2018-10-11,522
2018-10-12,522
2018-10-13,496
2018-10-14,496
2018-10-15,485
2018-10-16,485
2018-10-17,481
2018-10-18,481
2018-10-19,481
2018-10-20,483
2018-10-21,483
2018-10-22,478
2018-10-23,478
2018-10-24,478
2018-10-25,480
2018-10-26,480
2018-10-27,459
2018-10-28,459
2018-10-29,438
2018-10-30,438
2018-10-31,452
2018-11-01,452
2018-11-03,461
2018-11-04,474
2018-11-05,488
2018-11-06,488
2018-11-07,488
2018-11-08,504
2018-11-09,504
2018-11-10,517
2018-11-11,517
2018-11-12,494
2018-11-13,494
2018-11-14,493
2018-11-15,493
2018-11-16,500
2018-11-17,500
2018-11-18,511
2018-11-19,511
2018-11-20,529
2018-11-21,529
2018-11-22,541
2018-11-23,541
2018-11-24,562
2018-11-25,553
2018-11-26,553
2018-11-27,562
2018-11-28,562
2018-11-29,559
2018-12-01,569
2018-12-02,582
2018-12-03,582
2018-12-04,596
2018-12-05,596
2018-12-07,613
2018-12-09,634
2018-12-10,648
2018-12-11,648
2018-12-12,670
2018-12-13,670
2018-12-14,703
2018-12-15,703
2018-12-16,713
2018-12-17,713
2018-12-18,697
2018-12-19,697
2018-12-20,676
2018-12-21,676
2018-12-22,683
2018-12-23,715
2018-12-24,715
2018-12-25,726
2018-12-26,726
2018-12-27,742
2018-12-28,742
2018-12-29,719
2018-12-30,719
2018-12-31,701
2019-01-01,701
2019-01-02,695
2019-01-03,695
2019-01-04,682
2019-01-05,682
2019-01-06,684
2019-01-08,697
2019-01-10,699
2019-01-11,699
2019-01-12,683
2019-01-13,683
2019-01-14,707
2019-01-15,707
2019-01-16,720
2019-01-17,720
2019-01-18,729
2019-01-19,729
2019-01-20,717
2019-01-21,717
2019-01-22,712
2019-01-23,712
2019-01-24,733
2019-01-25,733
2019-01-26,759
2019-01-27,759
2019-01-28,776
2019-01-29,776
2019-01-30,789
2019-01-31,789
2019-02-01,778
2019-02-02,778
2019-02-03,776
2019-02-04,776
2019-02-05,738
2019-02-06,738
2019-02-07,761
2019-02-08,761
2019-02-09,767
2019-02-10,767
2019-02-11,803
2019-02-12,803
2019-02-13,837
2019-02-14,837
2019-02-15,874
2019-02-16,874
2019-02-17,917
2019-02-18,917
2019-02-19,962
2019-02-20,962
2019-02-21,1010
2019-02-22,1010
2019-02-23,1010
2019-02-24,1036
2019-02-25,1036
2019-02-26,1013
2019-02-27,1013
2019-02-28,1013
2019-03-01,1021
2019-03-02,1021
2019-03-03,1042
2019-03-04,1042
2019-03-05,1094
2019-03-06,1094
2019-03-07,1132
2019-03-08,1132
2019-03-09,1132
2019-03-10,1075
2019-03-11,1075
2019-03-12,1021
2019-03-13,1021
2019-03-14,1005
2019-03-15,1005
2019-03-16,1005
2019-03-17,1045
2019-03-18,1045
2019-03-19,1045
2019-03-20,1052
2019-03-21,1052
2019-03-22,1052
2019-03-23,1054
2019-03-24,1054
2019-03-25,1054
2019-03-26,1024
2019-03-27,1024
2019-03-28,1024
2019-03-29,1026
2019-03-30,1026
2019-03-31,1026
2019-04-01,1053
2019-04-02,1053
2019-04-03,1063
2019-04-04,1063
2019-04-05,1096
2019-04-06,1096
2019-04-07,1096
2019-04-08,1093
2019-04-09,1093
2019-04-10,1093
2019-04-11,1100
2019-04-12,1100
2019-04-13,1105
2019-04-14,1105
2019-04-15,1105
2019-04-16,1110
2019-04-17,1110
2019-04-18,1110
2019-04-19,1153
2019-04-20,1153
2019-04-21,1153
2019-04-22,1136
2019-04-23,1136
2019-04-24,1180
2019-04-25,1180
2019-04-26,1189
2019-04-27,1189
2019-04-28,1189
2019-04-29,1199
2019-04-30,1199
2019-05-01,1199
2019-05-02,1198
2019-05-03,1198
2019-05-04,1159
2019-05-05,1159
2019-05-06,1159
2019-05-07,1191
2019-05-08,1191
2019-05-09,1191
2019-05-10,1199
2019-05-11,1199
2019-05-12,1140
2019-05-13,1140
2019-05-14,1112
2019-05-15,1112
2019-05-16,1112
2019-05-17,1113
2019-05-18,1113
2019-05-19,1113
2019-05-20,1113
2019-05-21,1113
2019-05-22,1059
2019-05-23,1059
2019-05-24,1023
2019-05-25,1023
2019-05-26,998
2019-05-27,998
2019-05-28,951
2019-05-29,951
2019-05-30,920
2019-05-31,920
2019-06-01,920
2019-06-02,883
2019-06-03,883
2019-06-04,840
2019-06-05,840
2019-06-06,799
2019-06-07,799
2019-06-08,761
2019-06-09,761
