date_obj,Bronze%20halberd price
2015-07-25,156
2015-07-26,156
2015-07-27,156
2015-07-28,156
2015-07-29,156
2015-07-30,156
2015-07-31,156
2015-08-01,156
2015-08-02,156
2015-08-03,156
2015-08-04,156
2015-08-05,156
2015-08-06,156
2015-08-07,156
2015-08-08,156
2015-08-09,160
2015-08-10,160
2015-08-11,160
2015-08-12,160
2015-08-13,160
2015-08-14,160
2015-08-15,160
2015-08-16,160
2015-08-17,160
2015-08-18,160
2015-08-19,160
2015-08-20,160
2015-08-21,160
2015-08-22,160
2015-08-23,160
2015-08-24,160
2015-08-25,160
2015-08-26,160
2015-08-27,160
2015-08-28,160
2015-08-29,160
2015-08-30,160
2015-08-31,160
2015-09-01,160
2015-09-02,160
2015-09-03,160
2015-09-04,160
2015-09-05,160
2015-09-06,160
2015-09-07,160
2015-09-08,160
2015-09-09,160
2015-09-10,160
2015-09-11,160
2015-09-12,160
2015-09-13,160
2015-09-14,160
2015-09-15,160
2015-09-16,160
2015-09-17,160
2015-09-18,160
2015-09-19,160
2015-09-20,160
2015-09-21,160
2015-09-22,160
2015-09-23,160
2015-09-24,160
2015-09-25,160
2015-09-27,160
2015-09-28,160
2015-09-29,160
2015-09-30,160
2015-10-05,160
2015-10-06,160
2015-10-07,160
2015-10-08,160
2015-10-09,160
2015-10-10,160
2015-10-11,160
2015-10-12,160
2015-10-13,160
2015-10-14,160
2015-10-15,160
2015-10-16,160
2015-10-17,160
2015-10-18,160
2015-10-19,160
2015-10-20,160
2015-10-22,160
2015-10-23,160
2015-10-24,160
2015-10-25,160
2015-10-26,160
2015-10-27,160
2015-10-29,160
2015-10-30,160
2015-10-31,160
2015-11-01,160
2015-11-02,160
2015-11-03,160
2015-11-04,160
2015-11-05,160
2015-11-06,160
2015-11-07,160
2015-11-08,160
2015-11-09,160
2015-11-10,160
2015-11-11,160
2015-11-12,160
2015-11-13,160
2015-11-14,160
2015-11-15,160
2015-11-16,160
2015-11-17,160
2015-11-18,160
2015-11-19,165
2015-11-20,165
2015-11-21,165
2015-11-22,165
2015-11-23,165
2015-11-24,165
2015-11-25,165
2015-11-26,165
2015-11-27,165
2015-11-28,165
2015-11-29,165
2015-11-30,165
2015-12-01,165
2015-12-02,165
2015-12-03,165
2015-12-04,165
2015-12-05,165
2015-12-06,165
2015-12-07,165
2015-12-08,165
2015-12-09,165
2015-12-10,165
2015-12-11,165
2015-12-12,165
2015-12-13,165
2015-12-14,165
2015-12-15,165
2015-12-16,165
2015-12-17,165
2015-12-18,165
2015-12-19,165
2015-12-20,165
2015-12-21,165
2015-12-22,165
2015-12-23,165
2015-12-24,165
2015-12-25,165
2015-12-26,165
2015-12-27,165
2015-12-28,165
2015-12-29,165
2015-12-30,165
2015-12-31,165
2016-01-01,165
2016-01-02,165
2016-01-03,165
2016-01-04,165
2016-01-05,165
2016-01-06,165
2016-01-07,165
2016-01-08,165
2016-01-09,165
2016-01-10,165
2016-01-11,165
2016-01-12,165
2016-01-13,165
2016-01-14,165
2016-01-15,165
2016-01-16,165
2016-01-17,165
2016-01-18,165
2016-01-19,165
2016-01-20,165
2016-01-21,165
2016-01-22,165
2016-01-23,165
2016-01-24,165
2016-01-25,165
2016-01-26,165
2016-01-27,165
2016-01-28,165
2016-01-29,165
2016-01-30,165
2016-01-31,165
2016-02-01,165
2016-02-02,165
2016-02-03,165
2016-02-04,165
2016-02-05,165
2016-02-06,165
2016-02-07,165
2016-02-08,165
2016-02-09,165
2016-02-10,165
2016-02-11,165
2016-02-12,165
2016-02-13,165
2016-02-14,165
2016-02-15,165
2016-02-16,165
2016-02-17,165
2016-02-18,165
2016-02-19,165
2016-02-20,172
2016-02-21,172
2016-02-22,172
2016-02-23,172
2016-02-24,172
2016-02-25,172
2016-02-26,172
2016-02-27,172
2016-02-28,172
2016-02-29,172
2016-03-01,172
2016-03-02,172
2016-03-03,172
2016-03-04,172
2016-03-05,172
2016-03-06,172
2016-03-07,172
2016-03-08,172
2016-03-09,172
2016-03-10,172
2016-03-11,172
2016-03-12,172
2016-03-13,172
2016-03-14,172
2016-03-15,172
2016-03-16,172
2016-03-17,172
2016-03-18,172
2016-03-19,172
2016-03-20,172
2016-03-21,172
2016-03-22,172
2016-03-23,172
2016-03-24,172
2016-03-25,172
2016-03-26,172
2016-03-27,172
2016-03-28,172
2016-03-29,172
2016-03-30,172
2016-03-31,172
2016-04-01,172
2016-04-02,172
2016-04-03,172
2016-04-04,172
2016-04-05,172
2016-04-06,172
2016-04-07,172
2016-04-08,172
2016-04-09,172
2016-04-10,172
2016-04-11,172
2016-04-12,172
2016-04-13,172
2016-04-14,172
2016-04-15,172
2016-04-16,172
2016-04-17,172
2016-04-18,172
2016-04-19,172
2016-04-20,172
2016-04-21,172
2016-04-22,172
2016-04-23,172
2016-04-24,172
2016-04-25,172
2016-04-26,172
2016-04-27,172
2016-04-28,172
2016-04-29,172
2016-04-30,172
2016-05-01,172
2016-05-02,172
2016-05-03,172
2016-05-04,172
2016-05-05,172
2016-05-06,172
2016-05-07,172
2016-05-08,172
2016-05-09,172
2016-05-10,172
2016-05-11,172
2016-05-12,172
2016-05-13,172
2016-05-14,172
2016-05-15,175
2016-05-16,175
2016-05-17,175
2016-05-18,175
2016-05-19,175
2016-05-22,175
2016-05-23,175
2016-05-24,175
2016-05-25,175
2016-05-26,175
2016-05-27,175
2016-05-28,175
2016-05-29,175
2016-05-30,175
2016-05-31,175
2016-06-01,175
2016-06-02,175
2016-06-03,175
2016-06-04,175
2016-06-05,175
2016-06-06,175
2016-06-07,175
2016-06-08,175
2016-06-09,175
2016-06-10,175
2016-06-11,175
2016-06-12,175
2016-06-13,175
2016-06-14,175
2016-06-15,175
2016-06-16,175
2016-06-17,175
2016-06-18,175
2016-06-19,175
2016-06-20,175
2016-06-21,175
2016-06-22,175
2016-06-23,175
2016-06-24,175
2016-06-25,175
2016-06-26,175
2016-06-27,175
2016-06-28,175
2016-06-29,175
2016-06-30,175
2016-07-01,175
2016-07-02,175
2016-07-03,175
2016-07-04,175
2016-07-05,175
2016-07-06,175
2016-07-07,175
2016-07-08,175
2016-07-09,175
2016-07-10,175
2016-07-11,175
2016-07-12,175
2016-07-13,175
2016-07-14,175
2016-07-15,175
2016-07-16,175
2016-07-17,175
2016-07-18,175
2016-07-23,175
2016-07-24,175
2016-07-25,175
2016-07-26,175
2016-07-27,175
2016-07-28,175
2016-07-29,175
2016-07-30,175
2016-07-31,175
2016-08-01,175
2016-08-02,175
2016-08-03,183
2016-08-04,183
2016-08-05,183
2016-08-06,183
2016-08-07,183
2016-08-08,183
2016-08-09,183
2016-08-10,183
2016-08-11,183
2016-08-12,183
2016-08-13,183
2016-08-14,183
2016-08-15,183
2016-08-16,183
2016-08-17,183
2016-08-18,183
2016-08-19,183
2016-08-20,183
2016-08-21,183
2016-08-22,183
2016-08-23,183
2016-08-24,183
2016-08-25,183
2016-08-26,183
2016-08-28,183
2016-08-31,183
2016-09-01,183
2016-09-02,183
2016-09-03,183
2016-09-04,183
2016-09-05,183
2016-09-06,183
2016-09-07,183
2016-09-08,183
2016-09-09,183
2016-09-10,183
2016-09-11,183
2016-09-12,183
2016-09-13,183
2016-09-14,183
2016-09-15,183
2016-09-16,183
2016-09-17,183
2016-09-18,183
2016-09-19,183
2016-09-20,183
2016-09-21,183
2016-09-22,183
2016-09-23,183
2016-09-24,183
2016-09-25,183
2016-09-26,183
2016-09-27,183
2016-09-28,183
2016-09-29,183
2016-09-30,183
2016-10-01,183
2016-10-02,183
2016-10-03,183
2016-10-04,183
2016-10-05,183
2016-10-06,183
2016-10-07,183
2016-10-08,183
2016-10-09,183
2016-10-10,183
2016-10-11,183
2016-10-12,183
2016-10-13,183
2016-10-14,183
2016-10-15,183
2016-10-16,183
2016-10-17,183
2016-10-18,183
2016-10-19,183
2016-10-20,183
2016-10-21,183
2016-10-22,183
2016-10-23,183
2016-10-24,183
2016-10-25,183
2016-10-26,183
2016-10-27,183
2016-10-28,183
2016-10-29,183
2016-10-30,183
2016-10-31,183
2016-11-01,183
2016-11-02,183
2016-11-03,183
2016-11-04,183
2016-11-05,183
2016-11-06,183
2016-11-07,183
2016-11-08,183
2016-11-09,183
2016-11-10,183
2016-11-11,183
2016-11-12,183
2016-11-13,183
2016-11-14,183
2016-11-15,183
2016-12-07,183
2016-12-08,183
2016-12-09,183
2016-12-10,189
2016-12-11,189
2016-12-12,189
2016-12-13,189
2016-12-14,189
2016-12-15,189
2016-12-16,189
2016-12-17,189
2016-12-18,189
2016-12-19,189
2016-12-20,189
2016-12-21,189
2016-12-22,189
2016-12-23,189
2016-12-24,189
2016-12-25,189
2016-12-26,189
2016-12-27,189
2016-12-28,189
2016-12-29,189
2016-12-30,189
2016-12-31,189
2017-01-01,189
2017-01-02,189
2017-01-03,189
2017-01-04,189
2017-01-05,189
2017-01-06,189
2017-01-07,189
2017-01-08,189
2017-01-09,189
2017-01-10,189
2017-01-11,189
2017-01-12,189
2017-01-13,189
2017-01-14,189
2017-01-15,189
2017-01-16,189
2017-01-17,189
2017-01-18,189
2017-01-19,189
2017-01-20,189
2017-01-21,189
2017-01-22,189
2017-01-23,189
2017-01-27,189
2017-01-28,189
2017-01-29,189
2017-01-30,189
2017-01-31,189
2017-02-01,189
2017-02-02,189
2017-02-03,189
2017-02-04,189
2017-02-05,189
2017-02-06,189
2017-02-07,189
2017-02-08,189
2017-02-09,189
2017-02-10,189
2017-02-11,189
2017-02-12,189
2017-02-13,189
2017-02-14,189
2017-02-15,189
2017-02-16,189
2017-02-18,189
2017-02-19,189
2017-02-20,189
2017-02-21,189
2017-02-22,189
2017-02-23,189
2017-02-24,189
2017-02-25,189
2017-02-26,189
2017-02-27,189
2017-02-28,189
2017-03-01,189
2017-03-02,189
2017-03-03,189
2017-03-04,189
2017-03-05,189
2017-03-06,189
2017-03-07,189
2017-03-08,189
2017-03-09,189
2017-03-10,189
2017-03-11,189
2017-03-12,189
2017-03-13,196
2017-03-14,196
2017-03-15,196
2017-03-16,196
2017-03-17,196
2017-03-18,196
2017-03-19,196
2017-03-20,196
2017-03-21,196
2017-03-22,196
2017-03-23,196
2017-03-24,196
2017-03-25,196
2017-03-26,196
2017-03-27,196
2017-03-28,196
2017-03-29,196
2017-03-30,196
2017-03-31,196
2017-04-01,196
2017-04-02,196
2017-04-03,196
2017-04-04,196
2017-04-12,196
2017-04-13,196
2017-04-14,196
2017-04-15,196
2017-04-16,196
2017-04-17,196
2017-04-18,196
2017-04-19,196
2017-04-20,196
2017-04-21,196
2017-04-22,196
2017-04-23,196
2017-04-24,196
2017-04-25,196
2017-04-26,196
2017-04-27,196
2017-04-28,196
2017-04-29,196
2017-04-30,196
2017-05-01,196
2017-05-02,196
2017-05-03,196
2017-05-04,196
2017-05-05,196
2017-05-06,196
2017-05-07,196
2017-05-08,196
2017-05-09,196
2017-05-10,196
2017-05-11,196
2017-05-12,196
2017-05-13,196
2017-05-14,196
2017-05-15,196
2017-05-16,196
2017-05-17,196
2017-05-18,196
2017-05-19,196
2017-05-20,196
2017-05-21,196
2017-05-22,196
2017-05-23,196
2017-05-24,196
2017-05-25,196
2017-05-26,196
2017-05-27,196
2017-05-28,196
2017-05-29,196
2017-05-30,196
2017-05-31,196
2017-06-01,196
2017-06-02,196
2017-06-03,196
2017-06-04,196
2017-06-05,196
2017-06-06,196
2017-06-07,196
2017-06-08,196
2017-06-09,196
2017-06-10,196
2017-06-11,196
2017-06-12,196
2017-06-13,196
2017-06-14,196
2017-06-15,196
2017-06-16,203
2017-06-17,203
2017-06-18,203
2017-06-19,203
2017-06-20,203
2017-06-21,203
2017-06-22,203
2017-06-23,203
2017-06-24,203
2017-06-25,203
2017-06-26,203
2017-06-27,203
2017-06-28,203
2017-06-29,203
2017-06-30,203
2017-07-01,203
2017-07-02,203
2017-07-03,203
2017-07-04,203
2017-07-05,203
2017-07-06,203
2017-07-07,203
2017-07-08,203
2017-07-13,203
2017-07-14,203
2017-07-15,203
2017-07-16,203
2017-07-17,203
2017-07-18,203
2017-07-19,203
2017-07-20,203
2017-07-21,203
2017-07-22,203
2017-07-23,203
2017-07-24,203
2017-07-25,203
2017-07-26,203
2017-07-27,203
2017-07-28,203
2017-07-29,203
2017-07-30,203
2017-07-31,203
2017-08-01,203
2017-08-02,203
2017-08-03,203
2017-08-04,203
2017-08-05,203
2017-08-06,203
2017-08-09,203
2017-08-10,203
2017-08-11,203
2017-08-12,203
2017-08-13,203
2017-08-14,203
2017-08-15,203
2017-08-16,203
2017-08-17,203
2017-08-18,203
2017-08-19,203
2017-08-20,203
2017-08-21,203
2017-08-22,203
2017-08-23,203
2017-08-24,203
2017-08-25,203
2017-08-26,203
2017-08-27,203
2017-08-28,203
2017-08-29,203
2017-08-30,203
2017-08-31,203
2017-09-01,203
2017-09-02,203
2017-09-03,203
2017-09-04,203
2017-09-05,203
2017-09-06,203
2017-09-07,203
2017-09-08,203
2017-09-09,203
2017-09-10,212
2017-09-11,212
2017-09-12,212
2017-09-13,212
2017-09-14,212
2017-09-15,212
2017-09-16,212
2017-09-17,212
2017-09-18,212
2017-09-19,212
2017-09-20,212
2017-09-21,212
2017-09-22,212
2017-09-23,212
2017-09-24,212
2017-09-25,212
2017-09-26,212
2017-09-27,212
2017-09-28,212
2017-09-29,212
2017-09-30,212
2017-10-01,212
2017-10-02,212
2017-10-03,212
2017-10-04,212
2017-10-05,212
2017-10-06,212
2017-10-07,212
2017-10-08,212
2017-10-09,212
2017-10-10,212
2017-10-11,212
2017-10-12,212
2017-10-13,212
2017-10-14,212
2017-10-15,212
2017-10-16,212
2017-10-17,212
2017-10-18,212
2017-10-19,212
2017-10-20,212
2017-10-21,212
2017-10-22,212
2017-10-23,212
2017-10-24,212
2017-10-25,212
2017-10-26,212
2017-10-27,212
2017-10-28,212
2017-10-29,212
2017-10-30,212
2017-10-31,212
2017-11-01,212
2017-11-02,212
2017-11-03,212
2017-11-04,212
2017-11-05,212
2017-11-06,212
2017-11-07,212
2017-11-08,212
2017-11-09,212
2017-11-10,212
2017-11-11,212
2017-11-12,212
2017-11-13,212
2017-11-14,212
2017-11-15,212
2017-11-16,212
2017-11-17,212
2017-11-18,212
2017-11-19,212
2017-11-20,212
2017-11-21,212
2017-11-22,212
2017-11-23,212
2017-11-24,212
2017-11-25,212
2017-11-26,212
2017-11-27,212
2017-11-28,212
2017-11-29,212
2017-11-30,212
2017-12-01,212
2017-12-02,212
2017-12-03,212
2017-12-04,212
2017-12-05,212
2017-12-06,212
2017-12-07,212
2017-12-08,212
2017-12-09,212
2017-12-10,212
2017-12-11,212
2017-12-12,212
2017-12-13,212
2017-12-14,212
2017-12-15,212
2017-12-16,212
2017-12-17,212
2017-12-18,212
2017-12-19,212
2017-12-20,212
2017-12-21,212
2017-12-22,212
2017-12-23,212
2017-12-24,212
2017-12-25,219
2017-12-26,219
2017-12-27,219
2017-12-28,219
2017-12-29,219
2017-12-30,219
2017-12-31,219
2018-01-01,219
2018-01-02,219
2018-01-03,219
2018-01-04,219
2018-01-05,219
2018-01-06,219
2018-01-07,219
2018-01-08,219
2018-01-09,219
2018-01-10,219
2018-01-11,219
2018-01-12,219
2018-01-13,219
2018-01-14,219
2018-01-15,219
2018-01-16,219
2018-01-17,219
2018-01-18,219
2018-01-19,219
2018-01-20,219
2018-01-21,219
2018-01-22,219
2018-01-23,219
2018-01-24,219
2018-01-25,219
2018-01-26,219
2018-01-27,219
2018-01-28,219
2018-01-29,219
2018-01-30,219
2018-01-31,219
2018-02-01,219
2018-02-02,219
2018-02-03,219
2018-02-04,219
2018-02-05,219
2018-02-06,219
2018-02-07,219
2018-02-08,219
2018-02-09,219
2018-02-10,219
2018-02-11,219
2018-02-12,219
2018-02-13,219
2018-02-14,219
2018-02-15,219
2018-02-16,219
2018-02-17,219
2018-02-18,219
2018-02-19,219
2018-02-20,228
2018-02-21,228
2018-02-22,228
2018-02-23,228
2018-02-24,228
2018-02-25,228
2018-02-26,228
2018-02-27,228
2018-02-28,228
2018-03-01,228
2018-03-02,228
2018-03-03,228
2018-03-04,228
2018-03-05,228
2018-03-06,228
2018-03-07,228
2018-03-08,228
2018-03-09,228
2018-03-10,228
2018-03-11,228
2018-03-12,228
2018-03-13,228
2018-03-14,228
2018-03-15,228
2018-03-16,228
2018-03-17,228
2018-03-18,228
2018-03-19,228
2018-03-20,228
2018-03-21,228
2018-03-23,228
2018-03-24,228
2018-03-25,228
2018-03-26,228
2018-03-27,228
2018-03-28,228
2018-03-29,228
2018-03-30,228
2018-03-31,228
2018-04-01,228
2018-04-02,228
2018-04-03,228
2018-04-04,228
2018-04-05,228
2018-04-06,228
2018-04-07,228
2018-04-08,228
2018-04-09,228
2018-04-10,228
2018-04-11,228
2018-04-12,228
2018-04-13,228
2018-04-14,228
2018-04-15,228
2018-04-16,228
2018-04-17,228
2018-04-18,228
2018-04-19,228
2018-04-20,228
2018-04-21,228
2018-04-22,228
2018-04-23,228
2018-04-24,228
2018-04-25,228
2018-04-26,228
2018-04-27,228
2018-04-28,228
2018-04-29,228
2018-04-30,228
2018-05-01,228
2018-05-02,228
2018-05-03,228
2018-05-04,228
2018-05-05,228
2018-05-06,228
2018-05-07,228
2018-05-08,228
2018-05-09,228
2018-05-10,228
2018-05-11,228
2018-05-12,228
2018-05-13,228
2018-05-14,228
2018-05-15,228
2018-05-16,228
2018-05-17,228
2018-05-18,228
2018-05-19,228
2018-05-20,228
2018-05-21,228
2018-05-22,228
2018-05-23,228
2018-05-24,228
2018-05-25,228
2018-05-26,228
2018-05-27,228
2018-05-28,228
2018-05-29,228
2018-05-30,228
2018-05-31,228
2018-06-01,228
2018-06-02,228
2018-06-03,228
2018-06-04,228
2018-06-05,228
2018-06-06,228
2018-06-07,228
2018-06-08,228
2018-06-09,228
2018-06-10,228
2018-06-11,228
2018-06-12,228
2018-06-13,226
2018-06-14,226
2018-06-15,226
2018-06-16,226
2018-06-17,226
2018-06-18,226
2018-06-19,226
2018-06-20,226
2018-06-21,226
2018-06-22,226
2018-06-23,226
2018-06-24,226
2018-06-25,226
2018-06-26,226
2018-06-27,226
2018-06-28,226
2018-06-29,226
2018-06-30,226
2018-07-01,226
2018-07-02,226
2018-07-03,226
2018-07-04,226
2018-07-05,226
2018-07-06,226
2018-07-07,226
2018-07-08,226
2018-07-09,226
2018-07-10,226
2018-07-11,226
2018-07-12,226
2018-07-13,226
2018-07-14,226
2018-07-15,226
2018-07-16,226
2018-07-17,226
2018-07-18,226
2018-07-19,226
2018-07-20,226
2018-07-21,226
2018-07-22,226
2018-07-23,226
2018-07-24,226
2018-07-25,226
2018-07-26,226
2018-07-27,226
2018-07-28,226
2018-07-29,226
2018-07-30,226
2018-07-31,226
2018-08-01,226
2018-08-02,226
2018-08-03,226
2018-08-04,226
2018-08-05,226
2018-08-06,226
2018-08-07,226
2018-08-08,226
2018-08-09,226
2018-08-10,228
2018-08-11,228
2018-08-12,228
2018-08-14,228
2018-08-16,228
2018-08-17,228
2018-08-18,228
2018-08-19,228
2018-08-20,228
2018-08-21,228
2018-08-22,228
2018-08-23,228
2018-08-24,228
2018-08-25,228
2018-08-26,228
2018-08-27,228
2018-08-28,228
2018-08-29,228
2018-08-30,228
2018-08-31,228
2018-09-01,228
2018-09-02,228
2018-09-03,228
2018-09-04,228
2018-09-05,234
2018-09-06,234
2018-09-07,234
2018-09-08,234
2018-09-09,234
2018-09-10,234
2018-09-11,234
2018-09-12,234
2018-09-13,234
2018-09-14,234
2018-09-15,234
2018-09-16,234
2018-09-17,234
2018-09-18,234
2018-09-19,234
2018-09-20,234
2018-09-21,234
2018-09-22,234
2018-09-23,234
2018-09-24,234
2018-09-25,234
2018-09-26,234
2018-09-27,234
2018-09-28,234
2018-09-29,234
2018-09-30,234
2018-10-01,234
2018-10-02,234
2018-10-03,234
2018-10-04,234
2018-10-05,234
2018-10-06,234
2018-10-07,234
2018-10-08,234
2018-10-09,234
2018-10-10,234
2018-10-11,234
2018-10-12,234
2018-10-13,234
2018-10-14,234
2018-10-15,234
2018-10-16,245
2018-10-17,245
2018-10-18,245
2018-10-19,245
2018-10-20,245
2018-10-21,245
2018-10-22,245
2018-10-23,245
2018-10-24,245
2018-10-25,245
2018-10-26,245
2018-10-27,245
2018-10-28,245
2018-10-29,245
2018-10-30,245
2018-10-31,245
2018-11-01,245
2018-11-03,245
2018-11-04,245
2018-11-05,245
2018-11-06,245
2018-11-07,245
2018-11-08,253
2018-11-09,253
2018-11-10,253
2018-11-11,253
2018-11-12,253
2018-11-13,253
2018-11-15,253
2018-11-16,253
2018-11-17,253
2018-11-18,253
2018-11-19,253
2018-11-20,253
2018-11-21,253
2018-11-22,253
2018-11-23,263
2018-11-24,263
2018-11-25,263
2018-11-26,263
2018-11-27,263
2018-11-28,263
2018-11-29,263
2018-12-01,263
2018-12-02,263
2018-12-03,263
2018-12-04,263
2018-12-05,263
2018-12-07,263
2018-12-09,263
2018-12-10,263
2018-12-11,263
2018-12-12,275
2018-12-13,275
2018-12-14,275
2018-12-15,275
2018-12-16,275
2018-12-17,275
2018-12-18,275
2018-12-19,275
2018-12-20,275
2018-12-21,275
2018-12-22,275
2018-12-23,275
2018-12-24,275
2018-12-25,275
2018-12-26,275
2018-12-27,275
2018-12-28,275
2018-12-29,275
2018-12-30,275
2018-12-31,275
2019-01-01,275
2019-01-02,275
2019-01-03,275
2019-01-04,275
2019-01-05,275
2019-01-06,288
2019-01-08,288
2019-01-10,288
2019-01-11,288
2019-01-12,288
2019-01-13,288
2019-01-14,288
2019-01-15,288
2019-01-16,288
2019-01-17,288
2019-01-18,288
2019-01-19,288
2019-01-20,288
2019-01-21,288
2019-01-22,288
2019-01-23,288
2019-01-24,288
2019-01-25,288
2019-01-26,288
2019-01-27,288
2019-01-28,288
2019-01-29,288
2019-01-30,288
2019-01-31,288
2019-02-01,288
2019-02-02,288
2019-02-03,288
2019-02-04,288
2019-02-05,302
2019-02-06,302
2019-02-07,302
2019-02-08,302
2019-02-09,302
2019-02-10,302
2019-02-11,302
2019-02-12,302
2019-02-13,302
2019-02-14,302
2019-02-15,302
2019-02-16,302
2019-02-17,302
2019-02-18,302
2019-02-19,302
2019-02-20,302
2019-02-21,302
2019-02-22,302
2019-02-23,302
2019-02-24,302
2019-02-25,302
2019-02-26,302
2019-02-27,302
2019-02-28,302
2019-03-01,302
2019-03-02,302
2019-03-03,302
2019-03-04,302
2019-03-05,302
2019-03-06,302
2019-03-07,302
2019-03-08,302
2019-03-09,302
2019-03-10,302
2019-03-11,302
2019-03-12,302
2019-03-13,302
2019-03-14,302
2019-03-15,302
2019-03-16,302
2019-03-17,302
2019-03-18,302
2019-03-19,302
2019-03-20,302
2019-03-21,302
2019-03-22,302
2019-03-23,302
2019-03-24,302
2019-03-25,302
2019-03-26,302
2019-03-27,302
2019-03-28,302
2019-03-29,302
2019-03-30,302
2019-03-31,302
2019-04-01,317
2019-04-02,317
2019-04-03,317
2019-04-04,317
2019-04-05,317
2019-04-06,317
2019-04-07,317
2019-04-08,317
2019-04-09,317
2019-04-10,317
2019-04-11,317
2019-04-12,317
2019-04-13,317
2019-04-14,317
2019-04-15,317
2019-04-16,317
2019-04-17,317
2019-04-18,317
2019-04-19,317
2019-04-20,317
2019-04-21,317
2019-04-22,317
2019-04-23,317
2019-04-24,317
2019-04-25,317
2019-04-26,317
2019-04-27,317
2019-04-28,317
2019-04-29,317
2019-04-30,317
2019-05-01,317
2019-05-02,317
2019-05-03,317
2019-05-04,317
2019-05-05,317
2019-05-06,317
2019-05-07,331
2019-05-08,331
2019-05-09,331
2019-05-10,331
2019-05-11,331
2019-05-12,331
2019-05-13,331
2019-05-14,331
2019-05-15,331
2019-05-16,331
2019-05-17,331
2019-05-18,331
2019-05-19,331
2019-05-20,331
2019-05-21,331
2019-05-22,331
2019-05-23,331
2019-05-24,331
2019-05-25,331
2019-05-26,331
2019-05-27,331
2019-05-28,331
2019-05-29,331
2019-05-30,331
2019-05-31,331
2019-06-01,331
2019-06-02,331
2019-06-03,331
2019-06-04,331
2019-06-05,331
2019-06-06,331
2019-06-07,331
2019-06-08,331
2019-06-09,331
2019-06-10,331
2019-06-11,331
2019-06-12,331
2019-06-13,331
2019-06-14,331
2019-06-15,331
2019-06-16,331
2019-06-17,331
2019-06-18,331
2019-06-19,342
2019-06-20,342
2019-06-21,342
2019-06-22,342
2019-06-23,342
2019-06-24,342
2019-06-25,342
2019-06-26,342
2019-06-27,342
2019-06-28,342
2019-06-29,342
2019-06-30,342
2019-07-01,342
2019-07-02,342
2019-07-03,342
2019-07-04,342
2019-07-05,342
2019-07-06,342
2019-07-07,342
2019-07-08,342
2019-07-09,342
2019-07-10,342
2019-07-11,342
2019-07-12,342
2019-07-13,342
2019-07-14,342
2019-07-15,342
2019-07-16,342
2019-07-17,342
2019-07-18,342
2019-07-19,342
2019-07-20,342
2019-07-21,342
2019-07-22,342
2019-07-23,342
2019-07-24,342
2019-07-25,342
2019-07-26,342
2019-07-27,342
2019-07-28,342
2019-07-29,342
2019-07-30,342
2019-07-31,342
2019-08-01,342
2019-08-02,342
2019-08-03,342
2019-08-04,342
2019-08-05,342
2019-08-06,342
2019-08-07,342
2019-08-08,342
2019-08-09,342
2019-08-10,342
2019-08-11,356
2019-08-12,356
2019-08-13,356
2019-08-14,356
2019-08-15,356
2019-08-16,356
2019-08-17,356
2019-08-18,356
2019-08-19,356
2019-08-20,356
2019-08-21,356
2019-08-22,356
2019-08-23,356
2019-08-24,356
2019-08-24,356
2019-08-25,356
2019-08-25,356
