date_obj,Druid's%20robe%20top price
2016-02-12,1929
2016-02-13,1929
2016-02-14,1929
2016-02-15,1929
2016-02-16,1929
2016-02-17,1929
2016-02-18,1907
2016-02-19,1907
2016-02-20,1907
2016-02-21,1907
2016-02-22,1907
2016-02-23,1907
2016-02-24,1907
2016-02-25,1907
2016-02-26,1907
2016-02-27,1907
2016-02-28,1907
2016-02-29,1907
2016-03-01,1907
2016-03-02,1907
2016-03-03,1907
2016-03-04,1938
2016-03-05,1938
2016-03-06,1938
2016-03-07,1938
2016-03-08,1938
2016-03-09,1938
2016-03-10,1938
2016-03-11,1938
2016-03-12,1938
2016-03-13,1938
2016-03-14,1938
2016-03-15,1938
2016-03-16,1938
2016-03-17,1907
2016-03-18,1907
2016-03-19,1907
2016-03-20,1907
2016-03-21,1907
2016-03-22,1907
2016-03-23,1907
2016-03-24,1907
2016-03-25,1907
2016-03-26,1907
2016-03-27,1907
2016-03-28,1907
2016-03-29,1834
2016-03-30,1834
2016-03-31,1834
2016-04-01,1834
2016-04-02,1834
2016-04-04,1834
2016-04-05,1834
2016-04-06,1834
2016-04-07,1834
2016-04-08,1834
2016-04-09,1834
2016-04-10,1834
2016-04-11,1834
2016-04-12,1784
2016-04-13,1784
2016-04-14,1784
2016-04-15,1784
2016-04-16,1784
2016-04-17,1784
2016-04-18,1784
2016-04-19,1784
2016-04-20,1784
2016-04-21,1784
2016-04-22,1784
2016-04-23,1784
2016-04-24,1784
2016-04-25,1735
2016-04-26,1735
2016-04-27,1735
2016-04-28,1735
2016-04-29,1735
2016-04-30,1735
2016-05-01,1735
2016-05-02,1735
2016-05-03,1735
2016-05-04,1735
2016-05-05,1735
2016-05-06,1735
2016-05-07,1735
2016-05-08,1734
2016-05-09,1734
2016-05-10,1734
2016-05-11,1734
2016-05-12,1734
2016-05-13,1734
2016-05-14,1734
2016-05-15,1734
2016-05-16,1734
2016-05-17,1734
2016-05-18,1734
2016-05-19,1734
2016-05-22,1758
2016-05-23,1758
2016-05-24,1758
2016-05-25,1758
2016-05-26,1758
2016-05-27,1758
2016-05-28,1758
2016-05-29,1758
2016-05-30,1758
2016-05-31,1758
2016-06-01,1694
2016-06-02,1694
2016-06-03,1694
2016-06-04,1694
2016-06-05,1694
2016-06-06,1694
2016-06-07,1694
2016-06-08,1694
2016-06-09,1694
2016-06-10,1694
2016-06-11,1694
2016-06-12,1694
2016-06-13,1694
2016-06-14,1678
2016-06-15,1678
2016-06-16,1678
2016-06-17,1678
2016-06-18,1678
2016-06-19,1678
2016-06-20,1678
2016-06-21,1678
2016-06-22,1678
2016-06-23,1678
2016-06-24,1678
2016-06-25,1678
2016-06-26,1665
2016-06-27,1665
2016-06-28,1665
2016-06-29,1665
2016-06-30,1665
2016-07-01,1665
2016-07-02,1665
2016-07-03,1665
2016-07-04,1665
2016-07-05,1665
2016-07-06,1665
2016-07-07,1665
2016-07-08,1630
2016-07-09,1630
2016-07-10,1630
2016-07-11,1630
2016-07-12,1630
2016-07-13,1630
2016-07-14,1630
2016-07-15,1630
2016-07-16,1630
2016-07-17,1630
2016-07-18,1630
2016-07-23,1637
2016-07-24,1637
2016-07-25,1637
2016-07-26,1637
2016-07-27,1637
2016-07-28,1637
2016-07-29,1637
2016-07-30,1637
2016-07-31,1637
2016-08-01,1637
2016-08-02,1637
2016-08-03,1637
2016-08-04,1637
2016-08-05,1637
2016-08-06,1611
2016-08-07,1611
2016-08-08,1611
2016-08-09,1611
2016-08-10,1611
2016-08-11,1611
2016-08-12,1611
2016-08-13,1611
2016-08-14,1611
2016-08-15,1611
2016-08-16,1611
2016-08-17,1611
2016-08-18,1611
2016-08-19,1611
2016-08-20,1611
2016-08-21,1611
2016-08-22,1611
2016-08-23,1667
2016-08-24,1667
2016-08-25,1667
2016-08-26,1667
2016-08-28,1667
2016-08-31,1667
2016-09-01,1667
2016-09-02,1667
2016-09-03,1667
2016-09-04,1667
2016-09-05,1667
2016-09-06,1667
2016-09-07,1667
2016-09-08,1667
2016-09-09,1667
2016-09-10,1661
2016-09-11,1661
2016-09-12,1661
2016-09-13,1661
2016-09-14,1661
2016-09-15,1661
2016-09-16,1661
2016-09-17,1661
2016-09-18,1661
2016-09-19,1661
2016-09-20,1661
2016-09-21,1661
2016-09-22,1661
2016-09-23,1661
2016-09-24,1661
2016-09-25,1661
2016-09-26,1661
2016-09-27,1661
2016-09-28,1661
2016-09-29,1661
2016-09-30,1690
2016-10-01,1690
2016-10-02,1690
2016-10-03,1690
2016-10-04,1690
2016-10-05,1690
2016-10-06,1690
2016-10-07,1690
2016-10-08,1690
2016-10-09,1690
2016-10-10,1690
2016-10-11,1690
2016-10-12,1690
2016-10-13,1690
2016-10-14,1690
2016-10-15,1690
2016-10-16,1690
2016-10-17,1716
2016-10-18,1716
2016-10-19,1716
2016-10-20,1716
2016-10-21,1716
2016-10-22,1716
2016-10-23,1716
2016-10-24,1716
2016-10-25,1716
2016-10-26,1716
2016-10-27,1716
2016-10-28,1716
2016-10-29,1716
2016-10-30,1716
2016-10-31,1716
2016-11-01,1716
2016-11-02,1716
2016-11-03,1716
2016-11-04,1700
2016-11-05,1700
2016-11-06,1700
2016-11-07,1700
2016-11-08,1700
2016-11-09,1700
2016-11-10,1700
2016-11-11,1700
2016-11-12,1700
2016-11-13,1700
2016-11-14,1700
2016-11-15,1700
2016-12-07,1694
2016-12-08,1694
2016-12-09,1694
2016-12-10,1694
2016-12-11,1694
2016-12-12,1694
2016-12-13,1694
2016-12-14,1694
2016-12-15,1694
2016-12-16,1694
2016-12-17,1694
2016-12-18,1694
2016-12-19,1734
2016-12-20,1734
2016-12-21,1734
2016-12-22,1734
2016-12-23,1734
2016-12-24,1734
2016-12-25,1734
2016-12-26,1734
2016-12-27,1734
2016-12-28,1734
2016-12-29,1734
2016-12-30,1734
2016-12-31,1734
2017-01-01,1734
2017-01-02,1742
2017-01-03,1742
2017-01-04,1742
2017-01-05,1742
2017-01-06,1742
2017-01-07,1742
2017-01-08,1742
2017-01-09,1742
2017-01-10,1742
2017-01-11,1742
2017-01-12,1742
2017-01-13,1742
2017-01-14,1774
2017-01-15,1774
2017-01-16,1774
2017-01-17,1774
2017-01-18,1774
2017-01-19,1774
2017-01-20,1774
2017-01-21,1774
2017-01-22,1774
2017-01-23,1774
2017-01-27,1857
2017-01-28,1857
2017-01-29,1857
2017-01-30,1857
2017-01-31,1857
2017-02-01,1857
2017-02-02,1857
2017-02-03,1857
2017-02-04,1857
2017-02-05,1857
2017-02-06,1857
2017-02-07,1942
2017-02-08,1942
2017-02-09,1942
2017-02-10,1942
2017-02-11,1942
2017-02-12,1942
2017-02-13,1942
2017-02-14,1942
2017-02-15,1942
2017-02-16,1942
2017-02-18,1942
2017-02-19,1892
2017-02-20,1892
2017-02-21,1892
2017-02-22,1892
2017-02-23,1892
2017-02-24,1892
2017-02-25,1892
2017-02-26,1892
2017-02-27,1892
2017-02-28,1892
2017-03-01,1892
2017-03-02,1892
2017-03-03,1892
2017-03-04,1892
2017-03-05,1892
2017-03-06,1892
2017-03-07,1892
2017-03-08,1892
2017-03-09,1892
2017-03-10,1892
2017-03-11,1892
2017-03-12,1892
2017-03-13,1892
2017-03-14,1892
2017-03-15,1892
2017-03-16,1892
2017-03-17,1863
2017-03-18,1863
2017-03-19,1863
2017-03-20,1863
2017-03-21,1863
2017-03-22,1863
2017-03-23,1863
2017-03-24,1863
2017-03-25,1863
2017-03-26,1863
2017-03-27,1863
2017-03-28,1863
2017-03-29,1840
2017-03-30,1840
2017-03-31,1840
2017-04-01,1840
2017-04-02,1840
2017-04-03,1840
2017-04-04,1840
2017-04-12,1863
2017-04-13,1863
2017-04-14,1863
2017-04-15,1863
2017-04-16,1863
2017-04-17,1863
2017-04-18,1863
2017-04-19,1863
2017-04-20,1863
2017-04-21,1863
2017-04-22,1863
2017-04-23,1863
2017-04-24,1863
2017-04-25,1946
2017-04-26,1946
2017-04-27,1946
2017-04-28,1946
2017-04-29,1946
2017-04-30,1946
2017-05-01,1946
2017-05-02,1946
2017-05-03,1946
2017-05-04,1946
2017-05-05,1946
2017-05-06,1946
2017-05-07,1946
2017-05-08,1946
2017-05-09,1983
2017-05-10,1983
2017-05-11,1983
2017-05-12,1983
2017-05-13,1983
2017-05-14,1983
2017-05-15,1983
2017-05-16,1983
2017-05-17,1983
2017-05-18,1983
2017-05-19,1983
2017-05-20,1983
2017-05-21,1983
2017-05-22,1983
2017-05-23,1983
2017-05-24,1962
2017-05-25,1962
2017-05-26,1962
2017-05-27,1962
2017-05-28,1962
2017-05-29,1962
2017-05-30,1962
2017-05-31,1962
2017-06-01,1962
2017-06-02,1962
2017-06-03,1962
2017-06-04,1962
2017-06-05,1962
2017-06-06,1930
2017-06-07,1930
2017-06-08,1930
2017-06-09,1930
2017-06-10,1930
2017-06-11,1930
2017-06-12,1930
2017-06-13,1930
2017-06-14,1930
2017-06-15,1930
2017-06-16,1930
2017-06-17,1930
2017-06-18,1991
2017-06-19,1991
2017-06-20,1991
2017-06-21,1991
2017-06-22,1991
2017-06-23,1991
2017-06-24,1991
2017-06-25,1991
2017-06-26,1991
2017-06-27,1991
2017-06-28,1991
2017-06-29,1991
2017-06-30,1991
2017-07-01,1991
2017-07-02,1991
2017-07-03,1991
2017-07-04,2032
2017-07-05,2032
2017-07-06,2032
2017-07-07,2032
2017-07-08,2032
2017-07-13,2032
2017-07-14,2032
2017-07-15,2032
2017-07-16,2032
2017-07-17,2032
2017-07-18,2032
2017-07-19,2071
2017-07-20,2071
2017-07-21,2071
2017-07-22,2071
2017-07-23,2071
2017-07-24,2071
2017-07-25,2071
2017-07-26,2071
2017-07-27,2071
2017-07-28,2071
2017-07-29,2071
2017-07-30,2071
2017-07-31,2071
2017-08-01,2071
2017-08-02,2073
2017-08-03,2073
2017-08-04,2073
2017-08-05,2073
2017-08-06,2073
2017-08-09,2073
2017-08-10,2073
2017-08-11,2073
2017-08-12,2073
2017-08-13,2073
2017-08-14,2073
2017-08-15,2047
2017-08-16,2047
2017-08-17,2047
2017-08-18,2047
2017-08-19,2047
2017-08-20,2047
2017-08-21,2047
2017-08-22,2047
2017-08-23,2047
2017-08-24,2047
2017-08-25,2047
2017-08-26,2047
2017-08-27,2047
2017-08-28,2026
2017-08-29,2026
2017-08-30,2026
2017-08-31,2026
2017-09-01,2026
2017-09-03,2026
2017-09-04,2026
2017-09-05,2026
2017-09-06,2026
2017-09-07,2026
2017-09-08,2026
2017-09-09,2026
2017-09-10,2009
2017-09-11,2009
2017-09-12,2009
2017-09-13,2009
2017-09-14,2009
2017-09-15,2009
2017-09-16,2009
2017-09-17,2009
2017-09-18,2009
2017-09-19,2009
2017-09-20,2009
2017-09-21,2009
2017-09-22,2009
2017-09-23,2009
2017-09-24,2009
2017-09-25,2009
2017-09-26,2042
2017-09-27,2042
2017-09-28,2042
2017-09-29,2042
2017-09-30,2042
2017-10-01,2042
2017-10-02,2042
2017-10-03,2042
2017-10-04,2042
2017-10-05,2042
2017-10-06,2042
2017-10-07,2042
2017-10-08,2042
2017-10-09,2042
2017-10-10,2042
2017-10-11,2042
2017-10-12,2113
2017-10-13,2113
2017-10-14,2113
2017-10-15,2113
2017-10-16,2113
2017-10-17,2113
2017-10-18,2113
2017-10-19,2113
2017-10-20,2113
2017-10-21,2113
2017-10-22,2113
2017-10-23,2113
2017-10-24,2113
2017-10-25,2113
2017-10-26,2113
2017-10-27,2113
2017-10-28,2113
2017-10-29,2092
2017-10-30,2092
2017-10-31,2092
2017-11-01,2092
2017-11-02,2092
2017-11-03,2092
2017-11-04,2092
2017-11-05,2092
2017-11-06,2092
2017-11-07,2092
2017-11-08,2092
2017-11-09,2092
2017-11-10,2092
2017-11-11,2092
2017-11-12,2092
2017-11-13,2092
2017-11-14,2080
2017-11-15,2080
2017-11-16,2080
2017-11-17,2080
2017-11-18,2080
2017-11-19,2080
2017-11-20,2080
2017-11-21,2080
2017-11-22,2080
2017-11-23,2080
2017-11-24,2080
2017-11-25,2080
2017-11-26,2080
2017-11-27,2080
2017-11-28,2080
2017-11-29,2001
2017-11-30,2001
2017-12-01,2001
2017-12-02,2001
2017-12-03,2001
2017-12-04,2001
2017-12-05,2001
2017-12-06,2001
2017-12-07,2001
2017-12-08,2001
2017-12-09,2001
2017-12-10,2001
2017-12-11,2001
2017-12-12,1929
2017-12-13,1929
2017-12-14,1929
2017-12-15,1929
2017-12-16,1929
2017-12-17,1929
2017-12-18,1929
2017-12-19,1929
2017-12-20,1929
2017-12-21,1929
2017-12-22,1929
2017-12-23,1929
2017-12-24,1929
2017-12-25,1929
2017-12-26,1878
2017-12-27,1878
2017-12-28,1878
2017-12-29,1878
2017-12-30,1878
2017-12-31,1878
2018-01-01,1878
2018-01-02,1878
2018-01-03,1878
2018-01-04,1878
2018-01-05,1900
2018-01-06,1900
2018-01-07,1900
2018-01-08,1900
2018-01-09,1900
2018-01-10,1900
2018-01-11,1900
2018-01-12,1900
2018-01-13,1900
2018-01-14,1900
2018-01-15,1900
2018-01-16,1900
2018-01-17,1967
2018-01-18,1967
2018-01-19,1967
2018-01-20,1967
2018-01-21,1967
2018-01-22,1967
2018-01-23,1967
2018-01-25,1971
2018-01-26,1971
2018-01-27,1971
2018-01-28,1971
2018-01-29,1971
2018-01-30,1971
2018-01-31,1915
2018-02-01,1915
2018-02-02,1915
2018-02-03,1915
2018-02-04,1915
2018-02-05,1915
2018-02-06,1915
2018-02-07,1859
2018-02-08,1859
2018-02-09,1859
2018-02-10,1859
2018-02-11,1859
2018-02-12,1859
2018-02-13,1859
2018-02-14,1789
2018-02-15,1789
2018-02-16,1789
2018-02-17,1789
2018-02-18,1789
2018-02-19,1789
2018-02-20,1766
2018-02-21,1766
2018-02-22,1766
2018-02-23,1766
2018-02-24,1766
2018-02-25,1766
2018-02-26,1766
2018-02-27,1806
2018-02-28,1806
2018-03-01,1806
2018-03-02,1806
2018-03-03,1806
2018-03-04,1806
2018-03-05,1806
2018-03-06,1806
2018-03-07,1870
2018-03-09,1870
2018-03-10,1870
2018-03-11,1870
2018-03-12,1870
2018-03-13,1870
2018-03-14,1870
2018-03-15,1870
2018-03-16,1870
2018-03-17,1857
2018-03-18,1857
2018-03-20,1857
2018-03-21,1857
2018-03-23,1857
2018-03-24,1857
2018-03-25,1857
2018-03-26,1857
2018-03-27,1947
2018-03-28,1947
2018-03-29,1947
2018-03-30,1947
2018-03-31,1947
2018-04-01,1947
2018-04-02,1947
2018-04-03,1947
2018-04-04,1947
2018-04-05,1947
2018-04-06,1947
2018-04-07,2036
2018-04-08,2036
2018-04-09,2036
2018-04-10,2036
2018-04-11,2036
2018-04-12,2036
2018-04-13,2036
2018-04-14,2036
2018-04-15,2036
2018-04-16,2036
2018-04-17,2135
2018-04-18,2135
2018-04-19,2135
2018-04-20,2135
2018-04-21,2135
2018-04-22,2135
2018-04-23,2135
2018-04-24,2135
2018-04-25,2135
2018-04-26,2135
2018-04-27,2135
2018-04-28,2216
2018-04-29,2216
2018-04-30,2216
2018-05-01,2216
2018-05-03,2216
2018-05-04,2216
2018-05-05,2216
2018-05-07,2216
2018-05-08,2216
2018-05-09,2224
2018-05-10,2224
2018-05-11,2224
2018-05-12,2224
2018-05-13,2224
2018-05-14,2224
2018-05-15,2224
2018-05-16,2224
2018-05-17,2224
2018-05-18,2224
2018-05-19,2157
2018-05-20,2157
2018-05-21,2157
2018-05-22,2157
2018-05-23,2157
2018-05-24,2157
2018-05-25,2157
2018-05-26,2122
2018-05-27,2122
2018-05-28,2122
2018-05-29,2122
2018-05-30,2122
2018-05-31,2122
2018-06-01,2122
2018-06-02,2028
2018-06-03,2028
2018-06-04,2028
2018-06-05,2028
2018-06-06,2028
2018-06-07,2028
2018-06-08,2028
2018-06-09,2028
2018-06-10,1987
2018-06-11,1987
2018-06-12,1987
2018-06-13,1987
2018-06-14,1987
2018-06-15,1987
2018-06-16,1987
2018-06-17,1987
2018-06-18,1912
2018-06-19,1912
2018-06-20,1912
2018-06-21,1912
2018-06-22,1912
2018-06-23,1912
2018-06-24,1912
2018-06-25,1912
2018-06-26,1820
2018-06-27,1820
2018-06-28,1820
2018-06-29,1820
2018-06-30,1820
2018-07-01,1820
2018-07-02,1820
2018-07-03,1732
2018-07-04,1732
2018-07-05,1732
2018-07-06,1732
2018-07-07,1732
2018-07-08,1732
2018-07-09,1732
2018-07-10,1657
2018-07-11,1657
2018-07-12,1657
2018-07-13,1657
2018-07-14,1657
2018-07-15,1657
2018-07-16,1657
2018-07-17,1601
2018-07-18,1601
2018-07-19,1601
2018-07-20,1601
2018-07-21,1601
2018-07-22,1601
2018-07-23,1550
2018-07-24,1550
2018-07-25,1550
2018-07-26,1550
2018-07-27,1550
2018-07-28,1550
2018-07-29,1479
2018-07-30,1479
2018-07-31,1479
2018-08-01,1479
2018-08-02,1479
2018-08-03,1479
2018-08-04,1483
2018-08-05,1483
2018-08-06,1483
2018-08-07,1483
2018-08-08,1483
2018-08-09,1483
2018-08-10,1435
2018-08-11,1435
2018-08-12,1435
2018-08-14,1435
2018-08-16,1412
2018-08-17,1412
2018-08-18,1412
2018-08-19,1412
2018-08-20,1371
2018-08-21,1371
2018-08-22,1371
2018-08-23,1371
2018-08-24,1371
2018-08-25,1371
2018-08-26,1368
2018-08-27,1368
2018-08-28,1368
2018-08-29,1368
2018-08-30,1368
2018-08-31,1348
2018-09-01,1348
2018-09-02,1348
2018-09-03,1348
2018-09-04,1348
2018-09-05,1324
2018-09-06,1324
2018-09-07,1324
2018-09-08,1324
2018-09-09,1324
2018-09-10,1298
2018-09-11,1298
2018-09-12,1298
2018-09-13,1298
2018-09-14,1298
2018-09-15,1298
2018-09-16,1287
2018-09-17,1287
2018-09-18,1287
2018-09-19,1287
2018-09-20,1287
2018-09-21,1287
2018-09-22,1308
2018-09-23,1308
2018-09-24,1308
2018-09-25,1308
2018-09-26,1308
2018-09-27,1308
2018-09-28,1308
2018-09-29,1341
2018-09-30,1341
2018-10-01,1341
2018-10-02,1341
2018-10-03,1341
2018-10-04,1341
2018-10-05,1341
2018-10-06,1382
2018-10-07,1382
2018-10-08,1382
2018-10-09,1382
2018-10-10,1382
2018-10-11,1382
2018-10-12,1382
2018-10-13,1441
2018-10-14,1441
2018-10-15,1441
2018-10-16,1441
2018-10-17,1441
2018-10-18,1441
2018-10-19,1441
2018-10-20,1478
2018-10-21,1478
2018-10-22,1478
2018-10-23,1478
2018-10-24,1478
2018-10-25,1478
2018-10-26,1478
2018-10-27,1478
2018-10-28,1523
2018-10-29,1523
2018-10-30,1523
2018-10-31,1523
2018-11-01,1523
2018-11-03,1513
2018-11-04,1513
2018-11-05,1570
2018-11-06,1570
2018-11-07,1570
2018-11-08,1595
2018-11-09,1595
2018-11-10,1595
2018-11-11,1652
2018-11-12,1652
2018-11-13,1639
2018-11-14,1639
2018-11-15,1639
2018-11-16,1681
2018-11-17,1681
2018-11-18,1681
2018-11-19,1752
2018-11-20,1752
2018-11-21,1752
2018-11-22,1826
2018-11-23,1826
2018-11-24,1826
2018-11-25,1918
2018-11-26,1918
2018-11-27,1918
2018-11-28,2005
2018-11-29,2005
2018-12-01,2079
2018-12-02,2079
2018-12-03,2079
2018-12-04,2059
2018-12-05,2059
2018-12-07,1998
2018-12-09,1998
2018-12-10,1902
2018-12-11,1902
2018-12-12,1902
2018-12-13,1864
2018-12-14,1864
2018-12-15,1864
2018-12-16,1786
2018-12-17,1786
2018-12-18,1786
2018-12-19,1758
2018-12-20,1758
2018-12-21,1758
2018-12-22,1676
2018-12-23,1676
2018-12-24,1609
2018-12-25,1609
2018-12-26,1609
2018-12-27,1543
2018-12-28,1543
2018-12-29,1471
2018-12-30,1471
2018-12-31,1415
2019-01-01,1415
2019-01-02,1415
2019-01-03,1344
2019-01-04,1344
2019-01-05,1344
2019-01-06,1285
2019-01-08,1285
2019-01-10,1250
2019-01-11,1250
2019-01-12,1250
2019-01-13,1199
2019-01-14,1199
2019-01-15,1199
2019-01-16,1159
2019-01-17,1159
2019-01-18,1159
2019-01-19,1115
2019-01-20,1115
2019-01-21,1115
2019-01-22,1087
2019-01-23,1087
2019-01-24,1087
2019-01-25,1087
2019-01-26,1069
2019-01-27,1069
2019-01-28,1069
2019-01-29,1069
2019-01-30,1056
2019-01-31,1056
2019-02-01,1056
2019-02-02,1056
2019-02-03,1023
2019-02-04,1023
2019-02-05,1023
2019-02-06,1023
2019-02-07,1000
2019-02-08,1000
2019-02-09,1000
2019-02-10,1000
2019-02-11,962
2019-02-12,962
2019-02-13,962
2019-02-14,962
2019-02-15,965
2019-02-16,965
2019-02-17,965
2019-02-18,965
2019-02-19,960
2019-02-20,960
2019-02-21,960
2019-02-22,960
2019-02-23,960
2019-02-24,959
2019-02-25,959
2019-02-26,959
2019-02-27,959
2019-02-28,959
2019-03-01,959
2019-03-02,959
2019-03-03,959
2019-03-04,988
2019-03-05,988
2019-03-06,988
2019-03-07,988
2019-03-08,988
2019-03-09,995
2019-03-10,995
2019-03-11,995
2019-03-12,995
2019-03-13,995
2019-03-14,970
2019-03-15,970
2019-03-16,970
2019-03-17,970
2019-03-18,970
2019-03-19,953
2019-03-20,953
2019-03-21,953
2019-03-22,953
2019-03-23,953
2019-03-24,939
2019-03-25,939
2019-03-26,939
2019-03-27,939
2019-03-28,939
2019-03-29,938
2019-03-30,938
2019-03-31,938
2019-04-01,938
2019-04-02,938
2019-04-03,938
2019-04-04,906
