date_obj,Thin%20snail price
2015-11-01,1173
2015-11-02,1135
2015-11-03,1135
2015-11-04,1135
2015-11-05,1135
2015-11-06,1135
2015-11-07,1135
2015-11-08,1135
2015-11-09,1135
2015-11-10,1135
2015-11-11,1114
2015-11-12,1114
2015-11-13,1114
2015-11-14,1114
2015-11-15,1114
2015-11-16,1114
2015-11-17,1114
2015-11-18,1114
2015-11-19,1142
2015-11-20,1142
2015-11-21,1142
2015-11-22,1142
2015-11-23,1142
2015-11-24,1142
2015-11-25,1142
2015-11-26,1142
2015-11-27,1128
2015-11-28,1128
2015-11-29,1128
2015-11-30,1128
2015-12-01,1128
2015-12-02,1128
2015-12-03,1128
2015-12-04,1093
2015-12-05,1093
2015-12-06,1093
2015-12-07,1093
2015-12-08,1093
2015-12-09,1093
2015-12-10,1084
2015-12-11,1084
2015-12-13,1084
2015-12-14,1084
2015-12-15,1084
2015-12-16,1063
2015-12-17,1063
2015-12-18,1063
2015-12-19,1063
2015-12-20,1063
2015-12-21,1063
2015-12-22,1009
2015-12-23,1009
2015-12-24,1009
2015-12-25,1009
2015-12-26,1009
2015-12-27,978
2015-12-28,978
2015-12-29,978
2015-12-30,978
2015-12-31,978
2016-01-01,961
2016-01-02,961
2016-01-03,961
2016-01-04,961
2016-01-05,918
2016-01-06,918
2016-01-07,918
2016-01-08,918
2016-01-09,918
2016-01-10,935
2016-01-11,935
2016-01-12,935
2016-01-13,935
2016-01-14,935
2016-01-15,931
2016-01-16,931
2016-01-17,931
2016-01-18,931
2016-01-19,931
2016-01-20,923
2016-01-21,923
2016-01-22,923
2016-01-23,923
2016-01-24,923
2016-01-25,930
2016-01-26,930
2016-01-27,930
2016-01-28,930
2016-01-29,930
2016-01-30,930
2016-01-31,906
2016-02-01,906
2016-02-02,906
2016-02-03,906
2016-02-04,906
2016-02-05,879
2016-02-06,879
2016-02-07,879
2016-02-08,879
2016-02-09,879
2016-02-10,898
2016-02-11,898
2016-02-12,898
2016-02-13,898
2016-02-14,898
2016-02-15,924
2016-02-16,924
2016-02-17,924
2016-02-18,924
2016-02-19,924
2016-02-20,935
2016-02-21,935
2016-02-22,935
2016-02-23,935
2016-02-24,935
2016-02-25,940
2016-02-26,940
2016-02-27,940
2016-02-28,940
2016-02-29,940
2016-03-01,900
2016-03-02,900
2016-03-03,900
2016-03-04,900
2016-03-05,900
2016-03-06,855
2016-03-07,855
2016-03-08,855
2016-03-09,855
2016-03-10,855
2016-03-11,853
2016-03-12,853
2016-03-13,853
2016-03-14,853
2016-03-15,853
2016-03-16,870
2016-03-17,870
2016-03-18,870
2016-03-19,870
2016-03-20,870
2016-03-21,900
2016-03-22,900
2016-03-23,900
2016-03-24,900
2016-03-25,900
2016-03-26,859
2016-03-27,859
2016-03-28,859
2016-03-29,859
2016-03-30,859
2016-03-31,851
2016-04-01,851
2016-04-02,851
2016-04-03,851
2016-04-04,851
2016-04-05,879
2016-04-06,879
2016-04-07,879
2016-04-08,879
2016-04-09,880
2016-04-10,880
2016-04-11,880
2016-04-12,880
2016-04-13,880
2016-04-14,880
2016-04-15,880
2016-04-16,880
2016-04-17,880
2016-04-18,846
2016-04-19,846
2016-04-20,846
2016-04-21,846
2016-04-22,846
2016-04-23,846
2016-04-24,842
2016-04-25,842
2016-04-26,842
2016-04-27,842
2016-04-28,871
2016-04-29,871
2016-04-30,871
2016-05-01,871
2016-05-02,883
2016-05-03,883
2016-05-04,883
2016-05-05,883
2016-05-06,862
2016-05-07,862
2016-05-08,862
2016-05-09,862
2016-05-10,874
2016-05-11,874
2016-05-12,874
2016-05-13,874
2016-05-14,878
2016-05-15,878
2016-05-16,878
2016-05-17,878
2016-05-18,901
2016-05-19,901
2016-05-22,901
2016-05-23,911
2016-05-24,911
2016-05-25,911
2016-05-26,911
2016-05-27,867
2016-05-28,867
2016-05-29,867
2016-05-30,867
2016-05-31,823
2016-06-01,823
2016-06-02,823
2016-06-03,823
2016-06-04,785
2016-06-05,785
2016-06-06,785
2016-06-07,785
2016-06-08,795
2016-06-09,795
2016-06-10,795
2016-06-11,795
2016-06-12,786
2016-06-13,786
2016-06-14,786
2016-06-15,786
2016-06-16,786
2016-06-17,772
2016-06-18,772
2016-06-19,772
2016-06-20,772
2016-06-21,742
2016-06-22,742
2016-06-23,742
2016-06-24,742
2016-06-25,730
2016-06-26,730
2016-06-27,730
2016-06-28,730
2016-06-29,744
2016-06-30,744
2016-07-01,744
2016-07-02,744
2016-07-03,766
2016-07-04,766
2016-07-05,766
2016-07-06,764
2016-07-07,764
2016-07-08,764
2016-07-09,771
2016-07-10,771
2016-07-11,771
2016-07-12,785
2016-07-13,785
2016-07-14,785
2016-07-15,807
2016-07-16,807
2016-07-17,807
2016-07-18,838
2016-07-24,855
2016-07-25,855
2016-07-26,862
2016-07-27,862
2016-07-28,862
2016-07-29,862
2016-07-30,877
2016-07-31,877
2016-08-01,877
2016-08-02,877
2016-08-03,880
2016-08-04,880
2016-08-05,880
2016-08-06,880
2016-08-07,861
2016-08-08,861
2016-08-09,861
2016-08-10,861
2016-08-11,817
2016-08-12,817
2016-08-13,817
2016-08-14,817
2016-08-15,827
2016-08-16,827
2016-08-17,827
2016-08-18,827
2016-08-19,827
2016-08-20,792
2016-08-21,792
2016-08-22,792
2016-08-23,792
2016-08-24,786
2016-08-25,786
2016-08-26,786
2016-08-28,786
2016-08-31,777
2016-09-01,777
2016-09-02,777
2016-09-03,799
2016-09-04,799
2016-09-05,799
2016-09-06,799
2016-09-07,799
2016-09-08,799
2016-09-09,800
2016-09-10,800
2016-09-11,800
2016-09-12,800
2016-09-13,800
2016-09-14,800
2016-09-15,798
2016-09-16,798
2016-09-17,798
2016-09-18,798
2016-09-19,798
2016-09-20,798
2016-09-21,782
2016-09-22,782
2016-09-23,782
2016-09-24,782
2016-09-25,782
2016-09-26,810
2016-09-27,810
2016-09-28,810
2016-09-29,810
2016-09-30,810
2016-10-01,840
2016-10-02,840
2016-10-03,840
2016-10-04,840
2016-10-05,840
2016-10-06,840
2016-10-07,840
2016-10-08,849
2016-10-09,849
2016-10-10,849
2016-10-11,849
2016-10-12,849
2016-10-13,849
2016-10-14,871
2016-10-15,871
2016-10-16,871
2016-10-17,871
2016-10-18,871
2016-10-19,828
2016-10-20,828
2016-10-21,828
2016-10-22,828
2016-10-23,828
2016-10-24,807
2016-10-25,807
2016-10-26,807
2016-10-27,807
2016-10-28,807
2016-10-29,830
2016-10-30,830
2016-10-31,830
2016-11-01,830
2016-11-02,830
2016-11-03,845
2016-11-04,845
2016-11-05,845
2016-11-06,845
2016-11-07,845
2016-11-08,849
2016-11-09,849
2016-11-10,849
2016-11-11,849
2016-11-12,849
2016-11-13,864
2016-11-14,864
2016-12-08,764
2016-12-09,764
2016-12-10,764
2016-12-11,764
2016-12-12,775
2016-12-13,775
2016-12-14,775
2016-12-15,775
2016-12-16,775
2016-12-17,791
2016-12-18,791
2016-12-19,791
2016-12-20,791
2016-12-21,768
2016-12-22,768
2016-12-23,768
2016-12-24,768
2016-12-25,800
2016-12-26,800
2016-12-27,800
2016-12-28,800
2016-12-29,821
2016-12-30,821
2016-12-31,821
2017-01-01,821
2017-01-02,830
2017-01-03,830
2017-01-04,830
2017-01-05,830
2017-01-06,833
2017-01-07,833
2017-01-08,833
2017-01-09,804
2017-01-10,804
2017-01-11,804
2017-01-12,778
2017-01-13,778
2017-01-14,778
2017-01-15,778
2017-01-16,793
2017-01-17,793
2017-01-18,793
2017-01-19,793
2017-01-20,771
2017-01-21,771
2017-01-22,771
2017-01-27,757
2017-01-28,757
2017-01-29,757
2017-01-30,757
2017-01-31,756
2017-02-01,756
2017-02-02,756
2017-02-03,718
2017-02-04,718
2017-02-05,718
2017-02-06,683
2017-02-07,683
2017-02-08,683
2017-02-09,683
2017-02-10,685
2017-02-11,685
2017-02-12,685
2017-02-13,704
2017-02-14,704
2017-02-15,704
2017-02-16,723
2017-02-18,723
2017-02-19,723
2017-02-20,726
2017-02-21,726
2017-02-22,726
2017-02-23,726
2017-02-24,726
2017-02-25,727
2017-02-26,727
2017-02-27,727
2017-02-28,717
2017-03-01,717
2017-03-02,717
2017-03-03,717
2017-03-04,731
2017-03-05,731
2017-03-06,731
2017-03-07,731
2017-03-08,749
2017-03-09,749
2017-03-10,749
2017-03-11,768
2017-03-12,768
2017-03-13,768
2017-03-14,733
2017-03-15,733
2017-03-16,733
2017-03-17,733
2017-03-18,743
2017-03-19,743
2017-03-20,743
2017-03-21,725
2017-03-22,725
2017-03-23,725
2017-03-24,725
2017-03-25,703
2017-03-26,703
2017-03-27,703
2017-03-28,703
2017-03-29,676
2017-03-30,676
2017-03-31,676
2017-04-01,676
2017-04-02,662
2017-04-03,662
2017-04-04,662
2017-04-12,638
2017-04-13,655
2017-04-14,655
2017-04-15,655
2017-04-16,674
2017-04-17,674
2017-04-18,674
2017-04-19,694
2017-04-20,694
2017-04-21,694
2017-04-22,694
2017-04-23,715
2017-04-24,715
2017-04-25,715
2017-04-26,715
2017-04-27,721
2017-04-28,721
2017-04-29,721
2017-04-30,704
2017-05-01,704
2017-05-02,704
2017-05-03,704
2017-05-04,707
2017-05-05,707
2017-05-06,707
2017-05-07,733
2017-05-08,733
2017-05-09,733
2017-05-10,745
2017-05-11,745
2017-05-12,745
2017-05-13,744
2017-05-14,744
2017-05-15,744
2017-05-16,744
2017-05-17,744
2017-05-18,744
2017-05-19,744
2017-05-20,734
2017-05-21,734
2017-05-22,734
2017-05-23,734
2017-05-24,739
2017-05-25,739
2017-05-26,739
2017-05-27,743
2017-05-28,743
2017-05-29,743
2017-05-30,753
2017-05-31,753
2017-06-01,778
2017-06-02,778
2017-06-03,778
2017-06-06,790
2017-06-07,783
2017-06-08,783
2017-06-09,783
2017-06-10,763
2017-06-11,763
2017-06-12,763
2017-06-13,728
2017-06-14,728
2017-06-15,728
2017-06-16,728
2017-06-17,728
2017-06-18,728
2017-06-19,728
2017-06-20,740
2017-06-21,740
2017-06-22,740
2017-06-23,740
2017-06-24,747
2017-06-25,747
2017-06-26,747
2017-06-27,739
2017-06-28,739
2017-06-29,739
2017-06-30,739
2017-07-01,739
2017-07-02,739
2017-07-03,739
2017-07-04,724
2017-07-05,724
2017-07-06,724
2017-07-07,724
2017-07-08,712
2017-07-13,692
2017-07-14,701
2017-07-15,701
2017-07-16,701
2017-07-17,718
2017-07-18,718
2017-07-19,718
2017-07-20,740
2017-07-21,740
2017-07-22,740
2017-07-23,763
2017-07-24,763
2017-07-25,763
2017-07-26,760
2017-07-27,760
2017-07-28,760
2017-07-29,760
2017-07-30,777
2017-07-31,777
2017-08-01,777
2017-08-02,784
2017-08-03,784
2017-08-04,784
2017-08-05,790
2017-08-06,790
2017-08-09,761
2017-08-10,761
2017-08-11,761
2017-08-12,746
2017-08-13,746
2017-08-14,746
2017-08-15,746
2017-08-16,753
2017-08-17,753
2017-08-18,753
2017-08-19,732
2017-08-20,732
2017-08-21,732
2017-08-22,744
2017-08-23,744
2017-08-24,744
2017-08-25,744
2017-08-26,733
2017-08-27,733
2017-08-28,733
2017-08-29,733
2017-08-30,713
2017-08-31,713
2017-09-01,713
2017-09-02,723
2017-09-03,723
2017-09-04,723
2017-09-05,723
2017-09-06,733
2017-09-07,733
2017-09-08,733
2017-09-09,754
2017-09-10,754
2017-09-11,754
2017-09-12,754
2017-09-13,778
2017-09-14,778
2017-09-15,778
2017-09-16,778
2017-09-17,780
2017-09-19,780
2017-09-20,780
2017-09-21,797
2017-09-22,797
2017-09-23,797
2017-09-24,797
2017-09-25,813
2017-09-26,813
2017-09-27,813
2017-09-28,813
2017-09-29,799
2017-09-30,799
2017-10-01,799
2017-10-02,760
2017-10-03,760
2017-10-04,760
2017-10-05,760
2017-10-06,722
2017-10-07,722
2017-10-08,722
2017-10-09,723
2017-10-10,723
2017-10-11,723
2017-10-12,736
2017-10-13,736
2017-10-14,736
2017-10-15,739
2017-10-16,739
2017-10-17,739
2017-10-18,739
2017-10-19,751
2017-10-20,751
2017-10-21,751
2017-10-22,759
2017-10-23,759
2017-10-24,759
2017-10-25,724
2017-10-26,724
2017-10-27,724
2017-10-28,724
2017-10-29,695
2017-10-30,695
2017-10-31,695
2017-11-01,695
2017-11-02,661
2017-11-03,661
2017-11-04,661
2017-11-05,627
2017-11-06,627
2017-11-07,627
2017-11-08,627
2017-11-09,595
2017-11-10,595
2017-11-11,595
2017-11-12,565
2017-11-13,565
2017-11-14,565
2017-11-15,565
2017-11-16,536
2017-11-17,536
2017-11-18,536
2017-11-19,511
2017-11-20,511
2017-11-21,511
2017-11-22,485
2017-11-23,485
2017-11-24,485
2017-11-25,460
2017-11-26,460
2017-11-27,460
2017-11-28,460
2017-11-29,438
2017-11-30,438
2017-12-01,438
2017-12-02,426
2017-12-03,426
2017-12-04,426
2017-12-05,425
2017-12-06,425
2017-12-07,425
2017-12-08,425
2017-12-09,427
2017-12-10,427
2017-12-11,427
2017-12-12,430
2017-12-13,430
2017-12-14,430
2017-12-15,444
2017-12-16,444
2017-12-17,444
2017-12-18,455
2017-12-19,455
2017-12-20,455
2017-12-21,455
2017-12-22,468
2017-12-23,468
2017-12-24,468
2017-12-25,468
2017-12-26,478
2017-12-27,478
2017-12-28,478
2017-12-29,486
2017-12-30,486
2017-12-31,486
2018-01-01,490
2018-01-02,490
2018-01-03,490
2018-01-04,491
2018-01-05,491
2018-01-06,491
2018-01-07,488
2018-01-08,488
2018-01-09,488
2018-01-10,488
2018-01-11,499
2018-01-12,499
2018-01-13,499
2018-01-14,518
2018-01-15,518
2018-01-16,518
2018-01-17,534
2018-01-18,534
2018-01-19,534
2018-01-20,549
2018-01-21,549
2018-01-22,549
2018-01-23,564
2018-01-24,564
2018-01-25,581
2018-01-26,581
2018-01-27,595
2018-01-28,595
2018-01-29,609
2018-01-30,609
2018-02-01,623
2018-02-02,644
2018-02-03,663
2018-02-04,663
2018-02-05,679
2018-02-06,679
2018-02-07,684
2018-02-08,684
2018-02-09,691
2018-02-10,691
2018-02-11,704
2018-02-12,704
2018-02-13,711
2018-02-14,711
2018-02-15,722
2018-02-16,722
2018-02-17,729
2018-02-18,729
2018-02-19,714
2018-02-20,714
2018-02-21,702
2018-02-22,702
2018-02-23,713
2018-02-24,713
2018-02-25,728
2018-02-26,728
2018-02-27,727
2018-02-28,727
2018-03-01,741
2018-03-02,737
2018-03-03,737
2018-03-04,709
2018-03-05,709
2018-03-06,697
2018-03-07,697
2018-03-08,695
2018-03-09,695
2018-03-10,702
2018-03-11,702
2018-03-12,672
2018-03-13,672
2018-03-14,672
2018-03-15,672
2018-03-16,673
2018-03-17,673
2018-03-18,684
2018-03-19,684
2018-03-20,719
2018-03-21,719
2018-03-23,754
2018-03-24,792
2018-03-26,805
2018-03-27,805
2018-03-28,794
2018-03-29,794
2018-03-30,779
2018-03-31,779
2018-04-01,748
2018-04-02,748
2018-04-03,752
2018-04-04,752
2018-04-05,722
2018-04-06,722
2018-04-08,706
2018-04-09,677
2018-04-10,677
2018-04-11,684
2018-04-12,684
2018-04-13,684
2018-04-14,684
2018-04-16,708
2018-04-17,682
2018-04-18,682
2018-04-19,682
2018-04-20,691
2018-04-21,691
2018-04-22,684
2018-04-23,684
2018-04-24,677
2018-04-25,677
2018-04-26,677
2018-04-27,684
2018-04-28,684
2018-04-29,678
2018-04-30,678
2018-05-02,680
2018-05-03,680
2018-05-04,684
2018-05-05,664
2018-05-06,664
2018-05-07,664
2018-05-08,650
2018-05-09,650
2018-05-10,628
2018-05-11,628
2018-05-12,624
2018-05-13,624
2018-05-14,621
2018-05-15,621
2018-05-16,615
2018-05-17,615
2018-05-18,610
2018-05-19,610
2018-05-20,614
2018-05-21,614
2018-05-22,631
2018-05-23,651
2018-05-24,651
2018-05-25,668
2018-05-26,686
2018-05-27,686
2018-05-28,708
2018-05-29,708
2018-05-30,715
2018-05-31,715
2018-06-01,723
2018-06-02,716
2018-06-03,716
2018-06-04,703
2018-06-05,700
2018-06-06,698
2018-06-07,698
2018-06-08,703
2018-06-09,703
2018-06-10,725
2018-06-11,725
2018-06-12,693
2018-06-13,693
2018-06-14,663
2018-06-15,663
2018-06-16,649
2018-06-17,649
2018-06-18,633
2018-06-19,633
2018-06-20,636
2018-06-21,636
2018-06-22,624
2018-06-23,624
2018-06-24,644
2018-06-25,644
2018-06-26,661
2018-06-27,661
2018-06-28,660
2018-06-29,660
2018-06-30,657
2018-07-01,657
2018-07-02,654
2018-07-03,654
2018-07-04,645
2018-07-05,645
2018-07-06,628
2018-07-07,628
2018-07-08,641
2018-07-09,641
2018-07-10,609
2018-07-11,609
2018-07-12,609
2018-07-13,597
2018-07-14,596
2018-07-15,596
2018-07-16,608
2018-07-17,613
2018-07-18,613
2018-07-19,625
2018-07-20,625
2018-07-21,643
2018-07-22,643
2018-07-23,651
2018-07-24,651
2018-07-25,672
2018-07-26,672
2018-07-27,676
2018-07-28,676
2018-07-29,692
2018-07-30,692
2018-07-31,708
2018-08-01,708
2018-08-02,717
2018-08-03,717
2018-08-04,728
2018-08-05,728
2018-08-06,711
2018-08-07,711
2018-08-08,686
2018-08-09,686
2018-08-10,651
2018-08-11,651
2018-08-12,618
2018-08-14,608
2018-08-16,614
2018-08-17,602
2018-08-18,602
2018-08-19,584
2018-08-20,580
2018-08-21,580
2018-08-22,573
2018-08-23,573
2018-08-24,565
2018-08-25,569
2018-08-26,569
2018-08-27,567
2018-08-28,581
2018-08-29,581
2018-08-30,590
2018-08-31,590
2018-09-01,603
2018-09-02,603
2018-09-03,623
2018-09-04,641
2018-09-05,641
2018-09-06,641
2018-09-07,611
2018-09-08,621
2018-09-09,621
2018-09-10,638
2018-09-11,638
2018-09-12,656
2018-09-13,656
2018-09-14,672
2018-09-15,677
2018-09-16,677
2018-09-17,660
2018-09-18,628
2018-09-19,628
2018-09-20,611
2018-09-21,611
2018-09-22,611
2018-09-23,611
2018-09-24,605
2018-09-25,605
2018-09-26,597
2018-09-27,597
2018-09-28,587
2018-09-29,587
2018-09-30,558
2018-10-02,532
2018-10-03,511
2018-10-04,511
2018-10-05,523
2018-10-06,537
2018-10-07,537
2018-10-08,551
2018-10-09,551
2018-10-10,575
2018-10-11,575
2018-10-12,601
2018-10-13,617
2018-10-14,617
2018-10-15,629
2018-10-16,629
2018-10-17,613
2018-10-18,613
2018-10-19,622
2018-10-20,622
2018-10-21,643
2018-10-22,673
2018-10-23,673
2018-10-24,692
2018-10-25,692
2018-10-26,701
2018-10-27,701
2018-10-28,694
2018-10-29,694
2018-10-30,693
2018-10-31,693
2018-11-01,713
2018-11-03,733
2018-11-04,733
2018-11-05,756
2018-11-06,774
2018-11-07,774
2018-11-08,793
2018-11-09,793
2018-11-10,808
2018-11-11,808
2018-11-12,823
2018-11-13,823
2018-11-14,806
2018-11-15,797
2018-11-16,798
2018-11-17,798
2018-11-18,795
2018-11-19,807
2018-11-20,812
2018-11-21,812
2018-11-22,783
2018-11-23,790
2018-11-24,790
2018-11-25,795
2018-11-26,795
2018-11-27,776
2018-11-28,745
2018-11-29,755
2018-12-01,750
2018-12-02,721
2018-12-03,721
2018-12-05,726
2018-12-07,708
2018-12-09,674
2018-12-10,666
2018-12-11,666
2018-12-12,680
2018-12-13,686
2018-12-14,692
2018-12-15,707
2018-12-16,712
2018-12-17,712
2018-12-18,677
2018-12-19,680
2018-12-20,665
2018-12-21,658
2018-12-22,676
2018-12-23,671
2018-12-24,655
2018-12-25,655
2018-12-26,670
2018-12-27,675
2018-12-28,675
2018-12-29,690
2018-12-30,708
2018-12-31,717
2019-01-01,749
2019-01-02,740
2019-01-03,714
2019-01-04,714
2019-01-05,698
2019-01-06,675
2019-01-08,654
2019-01-10,623
2019-01-11,618
2019-01-12,609
2019-01-13,581
2019-01-14,551
2019-01-15,538
2019-01-16,539
2019-01-17,525
2019-01-18,503
2019-01-19,505
2019-01-20,517
2019-01-21,535
2019-01-22,547
2019-01-23,565
2019-01-24,539
2019-01-25,547
2019-01-26,545
2019-01-27,565
2019-01-28,584
2019-01-29,591
2019-01-30,606
2019-01-31,606
2019-02-01,588
2019-02-02,558
2019-02-03,532
2019-02-04,532
2019-02-05,548
2019-02-06,548
2019-02-07,541
2019-02-08,533
2019-02-09,527
2019-02-10,522
2019-02-11,526
2019-02-12,540
2019-02-13,539
2019-02-14,539
2019-02-15,533
2019-02-16,533
2019-02-17,551
2019-02-18,556
2019-02-19,547
2019-02-20,554
2019-02-21,573
2019-02-22,587
2019-02-23,566
2019-02-24,564
2019-02-25,578
2019-02-26,590
2019-02-27,607
2019-02-28,607
2019-03-01,620
2019-03-02,634
2019-03-03,637
2019-03-04,645
2019-03-05,652
2019-03-06,657
2019-03-07,666
2019-03-08,666
2019-03-09,663
2019-03-10,664
2019-03-11,687
2019-03-12,694
2019-03-13,694
2019-03-14,691
2019-03-15,691
2019-03-16,660
2019-03-17,658
2019-03-18,658
2019-03-19,625
2019-03-20,605
2019-03-21,614
2019-03-22,614
2019-03-23,610
2019-03-24,628
2019-03-25,628
2019-03-26,640
2019-03-27,640
2019-03-28,634
2019-03-29,627
2019-03-30,627
2019-03-31,633
2019-04-01,635
2019-04-02,635
2019-04-03,636
2019-04-04,626
2019-04-05,597
2019-04-06,597
2019-04-07,574
2019-04-08,545
2019-04-09,526
2019-04-10,535
2019-04-11,545
2019-04-12,532
2019-04-13,539
2019-04-14,541
2019-04-15,541
2019-04-16,556
2019-04-17,573
2019-04-18,587
2019-04-19,606
2019-04-20,589
2019-04-21,589
2019-04-22,593
2019-04-23,609
2019-04-24,630
2019-04-25,649
2019-04-26,668
2019-04-27,668
2019-04-28,682
2019-04-29,656
2019-04-30,624
2019-05-01,624
2019-05-02,599
2019-05-03,571
2019-05-04,550
2019-05-05,529
2019-05-06,529
2019-05-07,520
2019-05-08,520
2019-05-09,519
2019-05-10,538
2019-05-11,562
2019-05-12,559
2019-05-13,554
2019-05-14,546
2019-05-15,546
2019-05-16,556
2019-05-17,556
2019-05-18,568
2019-05-19,568
2019-05-20,569
2019-05-21,569
2019-05-22,541
2019-05-23,514
2019-05-24,518
2019-05-25,521
2019-05-26,521
2019-05-27,507
2019-05-28,497
2019-05-29,512
2019-05-30,514
2019-05-31,514
2019-06-01,525
2019-06-02,547
2019-06-03,562
2019-06-04,581
2019-06-05,567
2019-06-06,567
2019-06-07,582
2019-06-08,598
2019-06-09,617
2019-06-10,617
2019-06-11,630
2019-06-12,622
2019-06-13,594
2019-06-14,582
2019-06-15,582
2019-06-16,584
2019-06-17,600
2019-06-18,600
2019-06-19,592
2019-06-20,604
2019-06-21,604
2019-06-22,616
2019-06-23,631
2019-06-24,631
2019-06-25,650
2019-06-26,650
2019-06-27,658
2019-06-28,658
2019-06-29,678
2019-06-30,700
2019-07-01,700
2019-07-02,702
2019-07-03,687
2019-07-04,687
2019-07-05,695
2019-07-06,715
2019-07-07,735
2019-07-08,735
2019-07-09,722
2019-07-10,709
2019-07-11,709
2019-07-12,706
2019-07-13,706
2019-07-14,705
2019-07-15,705
2019-07-16,710
2019-07-17,735
2019-07-18,735
2019-07-19,760
2019-07-20,760
2019-07-21,749
2019-07-22,749
2019-07-23,749
2019-07-24,749
2019-07-25,721
2019-07-26,721
2019-07-27,700
2019-07-28,712
2019-07-29,724
2019-07-30,717
2019-07-31,706
2019-08-01,706
2019-08-02,704
2019-08-03,709
2019-08-04,709
2019-08-05,698
2019-08-06,698
2019-08-07,670
2019-08-08,670
2019-08-09,645
2019-08-10,637
2019-08-11,637
