date_obj,3rd%20age%20bow price
2015-10-22,414756069
2015-10-23,414756069
2015-10-24,414756069
2015-10-25,414756069
2015-10-26,414756069
2015-10-27,414756069
2015-10-28,414756069
2015-10-29,414756069
2015-10-30,414756069
2015-10-31,414756069
2015-11-01,414756069
2015-11-02,431798220
2015-11-03,431798220
2015-11-04,431798220
2015-11-05,431798220
2015-11-06,431798220
2015-11-07,431798220
2015-11-08,431798220
2015-11-09,431798220
2015-11-10,431798220
2015-11-11,431798220
2015-11-12,431798220
2015-11-13,431798220
2015-11-14,431798220
2015-11-15,431798220
2015-11-16,431798220
2015-11-17,431798220
2015-11-18,431798220
2015-11-19,431798220
2015-11-20,431798220
2015-11-21,431798220
2015-11-22,431798220
2015-11-23,431798220
2015-11-24,431798220
2015-11-25,431798220
2015-11-26,431798220
2015-11-27,431798220
2015-11-28,431798220
2015-11-29,431798220
2015-11-30,431798220
2015-12-01,431798220
2015-12-02,431798220
2015-12-03,431798220
2015-12-04,431798220
2015-12-05,431798220
2015-12-06,431798220
2015-12-07,431798220
2015-12-08,431798220
2015-12-09,431798220
2015-12-10,431798220
2015-12-11,431798220
2015-12-12,431798220
2015-12-13,431798220
2015-12-14,431798220
2015-12-15,431798220
2015-12-16,431798220
2015-12-17,431798220
2015-12-18,431798220
2015-12-19,431798220
2015-12-20,431798220
2015-12-21,431798220
2015-12-22,431798220
2015-12-23,431798220
2015-12-24,431798220
2015-12-25,431798220
2015-12-26,450993178
2015-12-27,450993178
2015-12-28,450993178
2015-12-29,450993178
2015-12-30,450993178
2015-12-31,450993178
2016-01-01,450993178
2016-01-02,450993178
2016-01-03,450993178
2016-01-04,450993178
2016-01-05,450993178
2016-01-06,450993178
2016-01-07,450993178
2016-01-08,450993178
2016-01-09,450993178
2016-01-10,450993178
2016-01-11,450993178
2016-01-12,450993178
2016-01-13,450993178
2016-01-14,450993178
2016-01-15,450993178
2016-01-16,450993178
2016-01-17,450993178
2016-01-18,450993178
2016-01-19,450993178
2016-01-20,450993178
2016-01-21,450993178
2016-01-22,450993178
2016-01-23,450993178
2016-01-24,450993178
2016-01-25,450993178
2016-01-26,450993178
2016-01-27,450993178
2016-01-28,450993178
2016-01-29,450993178
2016-01-30,450993178
2016-01-31,450993178
2016-02-01,450993178
2016-02-02,450993178
2016-02-03,450993178
2016-02-04,450993178
2016-02-05,450993178
2016-02-06,450993178
2016-02-07,450993178
2016-02-08,450993178
2016-02-09,450993178
2016-02-10,450993178
2016-02-11,450993178
2016-02-12,450993178
2016-02-13,450993178
2016-02-14,450993178
2016-02-15,450993178
2016-02-16,450993178
2016-02-17,450993178
2016-02-18,450993178
2016-02-19,450993178
2016-02-20,450993178
2016-02-21,450993178
2016-02-22,450993178
2016-02-23,450993178
2016-02-24,450993178
2016-02-25,450993178
2016-02-26,469053523
2016-02-27,469053523
2016-02-28,469053523
2016-02-29,469053523
2016-03-01,469053523
2016-03-02,469053523
2016-03-03,469053523
2016-03-04,469053523
2016-03-05,469053523
2016-03-06,469053523
2016-03-07,469053523
2016-03-08,469053523
2016-03-09,469053523
2016-03-10,469053523
2016-03-11,469053523
2016-03-12,469053523
2016-03-13,469053523
2016-03-14,469053523
2016-03-15,469053523
2016-03-16,469053523
2016-03-17,469053523
2016-03-18,469053523
2016-03-19,469053523
2016-03-20,469053523
2016-03-21,469053523
2016-03-22,469053523
2016-03-23,469053523
2016-03-24,469053523
2016-03-25,469053523
2016-03-26,469053523
2016-03-27,469053523
2016-03-28,469053523
2016-03-29,469053523
2016-03-30,469053523
2016-03-31,469053523
2016-04-01,469053523
2016-04-02,469053523
2016-04-03,491320823
2016-04-04,491320823
2016-04-05,491320823
2016-04-06,491320823
2016-04-07,491320823
2016-04-08,491320823
2016-04-09,491320823
2016-04-10,491320823
2016-04-11,491320823
2016-04-12,491320823
2016-04-13,491320823
2016-04-14,491320823
2016-04-15,491320823
2016-04-16,491320823
2016-04-17,491320823
2016-04-18,491320823
2016-04-19,491320823
2016-04-20,491320823
2016-04-21,491320823
2016-04-22,491320823
2016-04-23,491320823
2016-04-24,491320823
2016-04-25,491320823
2016-04-26,491320823
2016-04-27,491320823
2016-04-28,491320823
2016-04-29,491320823
2016-04-30,491320823
2016-05-01,491320823
2016-05-02,491320823
2016-05-03,491320823
2016-05-04,491320823
2016-05-05,491320823
2016-05-06,491320823
2016-05-07,491320823
2016-05-08,491320823
2016-05-09,513743680
2016-05-10,513743680
2016-05-11,513743680
2016-05-12,513743680
2016-05-13,513743680
2016-05-14,513743680
2016-05-15,513743680
2016-05-16,513743680
2016-05-17,513743680
2016-05-18,513743680
2016-05-19,513743680
2016-05-21,513743680
2016-05-22,513743680
2016-05-23,513743680
2016-05-24,513743680
2016-05-25,513743680
2016-05-26,513743680
2016-05-27,513743680
2016-05-28,513743680
2016-05-29,513743680
2016-05-30,513743680
2016-05-31,513743680
2016-06-01,513743680
2016-06-02,513743680
2016-06-03,513743680
2016-06-04,513743680
2016-06-05,513743680
2016-06-06,513743680
2016-06-07,513743680
2016-06-08,513743680
2016-06-09,513743680
2016-06-10,513743680
2016-06-11,513743680
2016-06-12,536748401
2016-06-13,536748401
2016-06-14,536748401
2016-06-15,536748401
2016-06-16,536748401
2016-06-17,536748401
2016-06-18,536748401
2016-06-19,536748401
2016-06-20,536748401
2016-06-21,536748401
2016-06-22,536748401
2016-06-23,536748401
2016-06-24,536748401
2016-06-25,536748401
2016-06-26,536748401
2016-06-27,536748401
2016-06-28,536748401
2016-06-29,536748401
2016-06-30,536748401
2016-07-01,536748401
2016-07-02,536748401
2016-07-03,536748401
2016-07-04,536748401
2016-07-05,536748401
2016-07-06,536748401
2016-07-07,536748401
2016-07-08,536748401
2016-07-09,536748401
2016-07-10,536748401
2016-07-11,536748401
2016-07-12,536748401
2016-07-13,536748401
2016-07-14,536748401
2016-07-15,536748401
2016-07-16,536748401
2016-07-17,536748401
2016-07-18,536748401
2016-07-19,536748401
2016-07-23,536748401
2016-07-24,536748401
2016-07-25,536748401
2016-07-26,541548197
2016-07-27,541548197
2016-07-28,541548197
2016-07-29,541548197
2016-07-30,541548197
2016-07-31,541548197
2016-08-01,541548197
2016-08-02,541548197
2016-08-03,541548197
2016-08-04,541548197
2016-08-05,541548197
2016-08-06,541548197
2016-08-07,541548197
2016-08-08,541548197
2016-08-09,541548197
2016-08-10,541548197
2016-08-11,541548197
2016-08-12,541548197
2016-08-13,541548197
2016-08-14,541548197
2016-08-15,541548197
2016-08-16,541548197
2016-08-17,541548197
2016-08-18,541548197
2016-08-19,541548197
2016-08-20,541548197
2016-08-21,541548197
2016-08-22,541548197
2016-08-23,541548197
2016-08-24,541548197
2016-08-25,541548197
2016-08-26,541548197
2016-08-28,541548197
2016-08-31,541548197
2016-09-01,541548197
2016-09-02,541548197
2016-09-03,541548197
2016-09-04,541548197
2016-09-05,541548197
2016-09-06,541548197
2016-09-07,541548197
2016-09-08,541548197
2016-09-09,541548197
2016-09-10,514641228
2016-09-11,514641228
2016-09-12,514641228
2016-09-13,514641228
2016-09-14,514641228
2016-09-15,514641228
2016-09-16,514641228
2016-09-17,514641228
2016-09-18,514641228
2016-09-19,514641228
2016-09-20,514641228
2016-09-21,514641228
2016-09-22,514641228
2016-09-23,514641228
2016-09-24,514641228
2016-09-25,514641228
2016-09-26,514641228
2016-09-27,514641228
2016-09-28,514641228
2016-09-29,514641228
2016-09-30,514641228
2016-10-01,514641228
2016-10-02,514641228
2016-10-03,514641228
2016-10-04,514641228
2016-10-05,514641228
2016-10-06,514641228
2016-10-07,514641228
2016-10-08,514641228
2016-10-09,514641228
2016-10-10,514641228
2016-10-11,514641228
2016-10-12,514641228
2016-10-13,514641228
2016-10-14,514641228
2016-10-15,514641228
2016-10-16,514641228
2016-10-17,514641228
2016-10-18,514641228
2016-10-19,514641228
2016-10-20,514641228
2016-10-21,514641228
2016-10-22,514641228
2016-10-23,514641228
2016-10-24,514641228
2016-10-25,514641228
2016-10-26,514641228
2016-10-27,514641228
2016-10-28,514641228
2016-10-29,513214835
2016-10-30,513214835
2016-10-31,513214835
2016-11-01,513214835
2016-11-02,513214835
2016-11-03,513214835
2016-11-04,513214835
2016-11-05,513214835
2016-11-06,513214835
2016-11-07,513214835
2016-11-08,513214835
2016-11-09,513214835
2016-11-10,513214835
2016-11-11,513214835
2016-11-12,513214835
2016-11-13,513214835
2016-11-14,513214835
2016-11-15,513214835
2016-12-07,494946124
2016-12-08,494946124
2016-12-09,494946124
2016-12-10,494946124
2016-12-11,494946124
2016-12-12,494946124
2016-12-13,494946124
2016-12-14,494946124
2016-12-15,494946124
2016-12-16,494946124
2016-12-17,494946124
2016-12-18,494946124
2016-12-19,494946124
2016-12-20,494946124
2016-12-21,494946124
2016-12-22,494946124
2016-12-23,494946124
2016-12-24,494946124
2016-12-25,494946124
2016-12-26,494946124
2016-12-27,494946124
2016-12-28,494946124
2016-12-29,494946124
2016-12-30,494946124
2016-12-31,494946124
2017-01-01,494946124
2017-01-02,494946124
2017-01-03,470198817
2017-01-04,470198817
2017-01-05,470198817
2017-01-06,470198817
2017-01-07,470198817
2017-01-08,470198817
2017-01-09,470198817
2017-01-10,470198817
2017-01-11,470198817
2017-01-12,470198817
2017-01-13,470198817
2017-01-14,470198817
2017-01-15,470198817
2017-01-16,470198817
2017-01-17,470198817
2017-01-18,446688876
2017-01-19,446688876
2017-01-20,446688876
2017-01-21,446688876
2017-01-22,446688876
2017-01-23,446688876
2017-01-27,446688876
2017-01-28,446688876
2017-01-29,446688876
2017-01-30,446688876
2017-01-31,446688876
2017-02-01,424698039
2017-02-02,424698039
2017-02-03,424698039
2017-02-04,424698039
2017-02-05,424698039
2017-02-06,424698039
2017-02-07,424698039
2017-02-08,424698039
2017-02-09,424698039
2017-02-10,424698039
2017-02-11,424698039
2017-02-12,424698039
2017-02-13,424698039
2017-02-14,424698039
2017-02-15,424698039
2017-02-16,403797400
2017-02-17,403797400
2017-02-18,403797400
2017-02-19,403797400
2017-02-20,403797400
2017-02-21,403797400
2017-02-22,403797400
2017-02-23,403797400
2017-02-24,403797400
2017-02-25,403797400
2017-02-26,403797400
2017-02-27,403797400
2017-02-28,403797400
2017-03-01,403797400
2017-03-02,403797400
2017-03-03,403797400
2017-03-04,403797400
2017-03-05,383607530
2017-03-06,383607530
2017-03-07,383607530
2017-03-08,383607530
2017-03-09,383607530
2017-03-10,383607530
2017-03-11,383607530
2017-03-12,383607530
2017-03-13,364575838
2017-03-14,364575838
2017-03-15,364575838
2017-03-16,364575838
2017-03-17,364575838
2017-03-18,364575838
2017-03-19,364575838
2017-03-20,364575838
2017-03-21,346347046
2017-03-22,346347046
2017-03-23,346347046
2017-03-24,346347046
2017-03-25,346347046
2017-03-26,346347046
2017-03-27,346347046
2017-03-28,346347046
2017-03-29,329029693
2017-03-30,329029693
2017-03-31,329029693
2017-04-01,329029693
2017-04-02,329029693
2017-04-03,329029693
2017-04-04,329029693
2017-04-05,329029693
2017-04-12,312578208
2017-04-13,312578208
2017-04-14,312578208
2017-04-15,312578208
2017-04-16,312578208
2017-04-17,312578208
2017-04-18,312578208
2017-04-19,312578208
2017-04-20,296973899
2017-04-21,296973899
2017-04-22,296973899
2017-04-23,296973899
2017-04-24,296973899
2017-04-25,240543210
2017-04-26,240543210
2017-04-27,240543210
2017-04-28,240543210
2017-04-29,240543210
2017-04-30,240543210
2017-05-01,240543210
2017-05-02,240543210
2017-05-03,240543210
2017-05-04,240543210
2017-05-05,240543210
2017-05-06,236712822
2017-05-07,236712822
2017-05-08,236712822
2017-05-09,236712822
2017-05-10,236712822
2017-05-11,236712822
2017-05-12,236712822
2017-05-13,236712822
2017-05-14,236712822
2017-05-15,236712822
2017-05-16,236712822
2017-05-17,236712822
2017-05-18,234395111
2017-05-19,234395111
2017-05-20,234395111
2017-05-21,234395111
2017-05-22,234395111
2017-05-23,234395111
2017-05-24,234395111
2017-05-25,234395111
2017-05-26,234395111
2017-05-27,234395111
2017-05-28,223679201
2017-05-29,223679201
2017-05-30,223679201
2017-05-31,223679201
2017-06-01,223679201
2017-06-02,223679201
2017-06-03,223679201
2017-06-04,223679201
2017-06-05,223679201
2017-06-06,212495240
2017-06-07,212495240
2017-06-08,212495240
2017-06-09,212495240
2017-06-10,212495240
2017-06-11,212495240
2017-06-12,212495240
2017-06-13,212495240
2017-06-14,212495240
2017-06-15,212495240
2017-06-16,212495240
2017-06-17,212495240
2017-06-18,202083165
2017-06-19,202083165
2017-06-20,202083165
2017-06-21,202083165
2017-06-22,202083165
2017-06-23,202083165
2017-06-24,202083165
2017-06-25,202083165
2017-06-26,202083165
2017-06-27,202083165
2017-06-28,202083165
2017-06-29,206758016
2017-06-30,206758016
2017-07-01,206758016
2017-07-02,206758016
2017-07-03,206758016
2017-07-04,206758016
2017-07-05,206758016
2017-07-06,206758016
2017-07-07,206758016
2017-07-08,215127282
2017-07-09,215127282
2017-07-13,215127282
2017-07-14,215127282
2017-07-15,215127282
2017-07-16,215127282
2017-07-17,215127282
2017-07-18,224217379
2017-07-19,224217379
2017-07-20,224217379
2017-07-21,224217379
2017-07-22,224217379
2017-07-23,224217379
2017-07-24,224217379
2017-07-25,224217379
2017-07-26,224217379
2017-07-27,224217379
2017-07-28,233746445
2017-07-29,233746445
2017-07-30,233746445
2017-07-31,233746445
2017-08-01,233746445
2017-08-02,233746445
2017-08-03,233746445
2017-08-04,233746445
2017-08-05,233746445
2017-08-06,233746445
2017-08-07,233746445
2017-08-08,233746445
2017-08-09,235752932
2017-08-10,235752932
2017-08-11,235752932
2017-08-12,235752932
2017-08-13,235752932
2017-08-14,235752932
2017-08-15,235752932
2017-08-16,235752932
2017-08-17,235752932
2017-08-18,235752932
2017-08-19,235752932
2017-08-20,236337147
2017-08-21,236337147
2017-08-22,236337147
2017-08-23,236337147
2017-08-24,236337147
2017-08-25,236337147
2017-08-26,236337147
2017-08-27,236337147
2017-08-28,236337147
2017-08-29,236337147
2017-08-30,243542839
2017-08-31,243542839
2017-09-01,243542839
2017-09-02,243542839
2017-09-03,243542839
2017-09-04,243542839
2017-09-05,243542839
2017-09-06,243542839
2017-09-07,243542839
2017-09-08,243542839
2017-09-09,243542839
2017-09-10,243542839
2017-09-11,243542839
2017-09-12,243542839
2017-09-13,243542839
2017-09-14,241322456
2017-09-15,241322456
2017-09-16,241322456
2017-09-17,241322456
2017-09-18,241322456
2017-09-19,241322456
2017-09-20,241322456
2017-09-21,241322456
2017-09-22,241322456
2017-09-23,241322456
2017-09-24,247998162
2017-09-25,247998162
2017-09-26,247998162
2017-09-27,247998162
2017-09-28,247998162
2017-09-29,247998162
2017-09-30,247998162
2017-10-01,247998162
2017-10-02,247998162
2017-10-03,247998162
2017-10-04,247998162
2017-10-05,247998162
2017-10-06,247998162
2017-10-07,256586294
2017-10-08,256586294
2017-10-09,256586294
2017-10-10,256586294
2017-10-11,256586294
2017-10-12,256586294
2017-10-13,256586294
2017-10-14,256586294
2017-10-15,256586294
2017-10-16,267599682
2017-10-17,267599682
2017-10-18,267599682
2017-10-19,267599682
2017-10-20,267599682
2017-10-21,267599682
2017-10-22,267599682
2017-10-23,267599682
2017-10-24,267599682
2017-10-25,267599682
2017-10-26,267599682
2017-10-27,277427140
2017-10-28,277427140
2017-10-29,277427140
2017-10-30,277427140
2017-10-31,277427140
2017-11-01,277427140
2017-11-02,277427140
2017-11-03,277427140
2017-11-04,277427140
2017-11-05,277427140
2017-11-06,277427140
2017-11-07,277427140
2017-11-08,277427140
2017-11-09,277427140
2017-11-10,277427140
2017-11-11,284537340
2017-11-12,284537340
2017-11-13,284537340
2017-11-14,284537340
2017-11-15,284537340
2017-11-16,284537340
2017-11-17,284537340
2017-11-18,284537340
2017-11-19,284537340
2017-11-20,284537340
2017-11-21,284537340
2017-11-22,284537340
2017-11-23,284537340
2017-11-24,288861559
2017-11-25,288861559
2017-11-26,288861559
2017-11-27,288861559
2017-11-28,288861559
2017-11-29,288861559
2017-11-30,288861559
2017-12-01,288861559
2017-12-02,288861559
2017-12-03,288861559
2017-12-04,296153673
2017-12-05,296153673
2017-12-06,296153673
2017-12-07,296153673
2017-12-08,296153673
2017-12-09,296153673
2017-12-10,296153673
2017-12-11,296153673
2017-12-12,296153673
2017-12-13,296153673
2017-12-14,296153673
2017-12-15,296153673
2017-12-16,296153673
2017-12-17,297959790
2017-12-18,297959790
2017-12-19,297959790
2017-12-20,297959790
2017-12-21,297959790
2017-12-22,297959790
2017-12-23,297959790
2017-12-24,297959790
2017-12-25,297959790
2017-12-26,297959790
2017-12-27,297959790
2017-12-28,297959790
2017-12-29,304059495
2017-12-30,304059495
2017-12-31,304059495
2018-01-01,304059495
2018-01-02,304059495
2018-01-03,304059495
2018-01-04,304059495
2018-01-05,304059495
2018-01-06,304059495
2018-01-07,315836359
2018-01-08,315836359
2018-01-09,315836359
2018-01-10,315836359
2018-01-11,315836359
2018-01-12,315836359
2018-01-13,315836359
2018-01-14,315836359
2018-01-15,315836359
2018-01-16,315836359
2018-01-17,325477348
2018-01-18,325477348
2018-01-19,325477348
2018-01-20,325477348
2018-01-21,325477348
2018-01-22,325477348
2018-01-23,325477348
2018-01-24,325477348
2018-01-25,325477348
2018-01-26,338746986
2018-01-27,338746986
2018-01-28,338746986
2018-01-29,338746986
2018-01-30,338746986
2018-01-31,338746986
2018-02-01,338746986
2018-02-02,338746986
2018-02-03,338746986
2018-02-04,353560082
2018-02-05,353560082
2018-02-06,353560082
2018-02-07,353560082
2018-02-08,353560082
2018-02-09,353560082
2018-02-10,353560082
2018-02-11,353560082
2018-02-12,369424448
2018-02-13,369424448
2018-02-14,369424448
2018-02-15,369424448
2018-02-16,369424448
2018-02-17,369424448
2018-02-18,369424448
2018-02-19,369424448
2018-02-20,369424448
2018-02-21,369424448
2018-02-22,369424448
2018-02-23,369424448
2018-02-24,369424448
2018-02-25,384666741
2018-02-26,384666741
2018-02-27,384666741
2018-02-28,384666741
2018-03-01,384666741
2018-03-02,384666741
2018-03-03,384666741
2018-03-04,384666741
2018-03-05,384666741
2018-03-06,384666741
2018-03-07,384666741
2018-03-08,384666741
2018-03-09,401145756
2018-03-10,401145756
2018-03-11,401145756
2018-03-12,401145756
2018-03-13,401145756
2018-03-14,401145756
2018-03-15,401145756
2018-03-16,401145756
2018-03-17,401145756
2018-03-18,401145756
2018-03-19,401145756
2018-03-20,401145756
2018-03-21,401145756
2018-03-22,401145756
2018-03-23,401145756
2018-03-24,401145756
2018-03-25,401145756
2018-03-26,417010537
2018-03-27,417010537
2018-03-28,417010537
2018-03-29,417010537
2018-03-30,417010537
2018-03-31,417010537
2018-04-01,417010537
2018-04-02,417010537
2018-04-03,417010537
2018-04-04,417010537
2018-04-05,417010537
2018-04-06,434052025
2018-04-07,434052025
2018-04-08,434052025
2018-04-09,434052025
2018-04-10,434052025
2018-04-11,434052025
2018-04-12,434052025
2018-04-13,434052025
2018-04-14,434052025
2018-04-15,434052025
2018-04-16,434052025
2018-04-17,451415357
2018-04-18,451415357
2018-04-19,451415357
2018-04-20,451415357
2018-04-21,451415357
2018-04-22,451415357
2018-04-23,451415357
2018-04-24,451415357
2018-04-25,451415357
2018-04-26,451415357
2018-04-27,451415357
2018-04-28,462323623
2018-04-29,462323623
2018-04-30,462323623
2018-05-01,462323623
2018-05-02,462323623
2018-05-03,462323623
2018-05-04,462323623
2018-05-05,462323623
2018-05-06,462323623
2018-05-07,462323623
2018-05-08,471613137
2018-05-09,471613137
2018-05-10,471613137
2018-05-11,471613137
2018-05-12,471613137
2018-05-13,471613137
2018-05-14,471613137
2018-05-15,471613137
2018-05-16,471613137
2018-05-17,471613137
2018-05-18,483695699
2018-05-19,483695699
2018-05-20,483695699
2018-05-21,483695699
2018-05-22,483695699
2018-05-23,483695699
2018-05-24,483695699
2018-05-25,483695699
2018-05-26,483695699
2018-05-27,483695699
2018-05-28,483695699
2018-05-29,483695699
2018-05-30,483695699
2018-05-31,483695699
2018-06-01,492684143
2018-06-02,492684143
2018-06-03,492684143
2018-06-04,492684143
2018-06-05,492684143
2018-06-06,492684143
2018-06-07,492684143
2018-06-08,492684143
2018-06-09,492684143
2018-06-10,492684143
2018-06-11,492684143
2018-06-12,492684143
2018-06-13,505224167
2018-06-14,505224167
2018-06-15,505224167
2018-06-16,505224167
2018-06-17,505224167
2018-06-18,505224167
2018-06-19,505224167
2018-06-20,505224167
2018-06-21,505224167
2018-06-22,505224167
2018-06-23,505224167
2018-06-24,505224167
2018-06-25,505224167
2018-06-26,505224167
2018-06-27,505224167
2018-06-28,505224167
2018-06-29,505224167
2018-06-30,505224167
2018-07-01,505224167
2018-07-02,505224167
2018-07-03,482284679
2018-07-04,482284679
2018-07-05,482284679
2018-07-06,482284679
2018-07-07,482284679
2018-07-08,482284679
2018-07-09,482284679
2018-07-10,482284679
2018-07-11,482284679
2018-07-12,482284679
2018-07-13,482284679
2018-07-14,482284679
2018-07-15,482284679
2018-07-16,482284679
2018-07-17,482284679
2018-07-18,482284679
2018-07-19,482284679
2018-07-20,482284679
2018-07-21,482284679
2018-07-22,482284679
2018-07-23,482284679
2018-07-24,482284679
2018-07-25,482284679
2018-07-26,458905721
2018-07-27,458905721
2018-07-28,458905721
2018-07-29,458905721
2018-07-30,458905721
2018-07-31,458905721
2018-08-01,458905721
2018-08-02,458905721
2018-08-03,458905721
2018-08-04,458905721
2018-08-05,458905721
2018-08-06,458905721
2018-08-07,458905721
2018-08-08,458905721
2018-08-09,436258699
2018-08-10,436258699
2018-08-11,436258699
2018-08-12,436258699
2018-08-14,436258699
2018-08-16,436258699
2018-08-17,436258699
2018-08-18,436258699
2018-08-19,436258699
2018-08-20,436258699
2018-08-21,436258699
2018-08-22,436258699
2018-08-23,436258699
2018-08-24,436258699
2018-08-25,414866527
2018-08-26,414866527
2018-08-27,414866527
2018-08-28,414866527
2018-08-29,414866527
2018-08-30,414866527
2018-08-31,414866527
2018-09-01,414866527
2018-09-02,414866527
2018-09-03,414866527
2018-09-04,414866527
2018-09-05,414866527
2018-09-06,414866527
2018-09-07,414866527
2018-09-08,414866527
2018-09-09,414866527
2018-09-10,394442401
2018-09-11,394442401
2018-09-12,394442401
2018-09-13,394442401
2018-09-14,394442401
2018-09-15,394442401
2018-09-16,394442401
2018-09-17,394442401
2018-09-18,394442401
2018-09-19,394442401
2018-09-20,394442401
2018-09-21,394442401
2018-09-22,394442401
2018-09-23,394442401
2018-09-24,394442401
2018-09-25,394442401
2018-09-26,394442401
2018-09-27,394442401
2018-09-28,394442401
2018-09-29,375313597
2018-09-30,375313597
2018-10-01,375313597
2018-10-02,375313597
2018-10-03,375313597
2018-10-04,375313597
2018-10-05,375313597
2018-10-06,375313597
2018-10-07,375313597
2018-10-08,375313597
2018-10-09,375313597
2018-10-10,375313597
2018-10-11,375313597
2018-10-12,375313597
2018-10-13,375313597
2018-10-14,375313597
2018-10-15,375313597
2018-10-16,375313597
2018-10-17,357538015
2018-10-18,357538015
2018-10-19,357538015
2018-10-20,357538015
2018-10-21,357538015
2018-10-22,357538015
2018-10-23,357538015
2018-10-24,357538015
2018-10-25,357538015
2018-10-26,357538015
2018-10-27,357538015
2018-10-28,357538015
2018-10-29,357538015
2018-10-30,357538015
2018-10-31,357538015
2018-11-01,357538015
