date_obj,Black%20platebody%20(h3) price
2019-07-24,10404
2019-07-25,10404
2019-07-26,10089
2019-07-27,10089
2019-07-28,10089
2019-07-29,10089
2019-07-30,9607
2019-07-31,9607
2019-08-01,9607
2019-08-02,9607
2019-08-03,9175
2019-08-04,9175
2019-08-05,9175
2019-08-06,9175
2019-08-07,9175
2019-08-08,8744
2019-08-09,8744
2019-08-10,8744
2019-08-11,8744
2019-08-12,8399
2019-08-13,8399
2019-08-14,8399
2019-08-15,8399
2019-08-16,8025
2019-08-17,8025
2019-08-18,8025
2019-08-19,8025
2019-08-20,8025
2019-08-21,7644
2019-08-22,7644
2019-08-23,7644
2019-08-24,7644
2019-08-24,7644
2019-08-25,7346
2019-08-25,7346
2019-08-26,7346
2019-08-26,7346
2019-08-27,7346
2019-08-27,7346
2019-08-28,7346
2019-08-29,7346
2019-08-30,7089
2019-08-31,7089
2019-09-01,7089
2019-09-02,7089
2019-09-03,7089
2019-09-04,6998
2019-09-05,6998
2019-09-06,6998
2019-09-07,6998
2019-09-08,6998
2019-09-09,6860
2019-09-10,6860
2019-09-11,6860
2019-09-12,6860
2019-09-13,6860
2019-09-14,6860
2019-09-15,6605
2019-09-16,6605
2019-09-17,6605
2019-09-18,6605
2019-09-19,6605
2019-09-20,6364
2019-09-21,6364
2019-09-22,6364
2019-09-23,6364
2019-09-24,6364
2019-09-25,6103
2019-09-26,6103
2019-09-27,6103
2019-09-28,6103
2019-09-29,6103
2019-09-30,6097
2019-10-01,6097
2019-10-02,6097
2019-10-03,6097
2019-10-04,6097
2019-10-05,6097
2019-10-06,6009
2019-10-07,6009
2019-10-08,6009
2019-10-09,6009
2019-10-10,6009
2019-10-11,6009
2019-10-12,5853
2019-10-13,5853
2019-10-14,5853
2019-10-15,5853
2019-10-16,5853
2019-10-17,5853
2019-10-18,5637
2019-10-19,5637
2019-10-20,5637
2019-10-21,5637
2019-10-22,5637
2019-10-23,5637
2019-10-24,5637
2019-10-25,5440
2019-10-26,5440
2019-10-27,5440
2019-10-28,5440
2019-10-29,5440
2019-10-30,5440
2019-10-31,5206
2019-11-01,5206
2019-11-02,5206
2019-11-03,5206
2019-11-04,5206
2019-11-05,5206
2019-11-06,4970
2019-11-07,4970
2019-11-08,4970
2019-11-09,4970
2019-11-10,4896
2019-11-11,4896
2019-11-12,4896
2019-11-13,4896
2019-11-14,4896
2019-11-15,4896
2019-11-16,4733
2019-11-17,4733
2019-11-18,4733
2019-11-19,4733
2019-11-20,4733
2019-11-21,4733
2019-11-22,4733
2019-11-23,4607
2019-11-24,4607
2019-11-25,4607
2019-11-26,4607
2019-11-27,4607
2019-11-28,4607
2019-11-29,4494
2019-11-30,4494
2019-12-01,4494
2019-12-02,4494
2019-12-03,4494
2019-12-04,4494
2019-12-05,4494
2019-12-06,4494
2019-12-07,4467
2019-12-08,4467
2019-12-09,4467
2019-12-10,4467
2019-12-11,4467
2019-12-12,4467
2019-12-13,4467
2019-12-14,4675
2019-12-15,4675
2019-12-16,4675
2019-12-17,4675
2019-12-18,4675
2019-12-19,4675
2019-12-20,4675
2019-12-21,4712
2019-12-22,4712
2019-12-23,4712
2019-12-24,4712
2019-12-25,4712
2019-12-26,4712
2019-12-27,4712
2019-12-28,4659
2019-12-29,4659
2019-12-30,4659
2019-12-31,4659
2020-01-01,4659
2020-01-02,4659
2020-01-03,4566
2020-01-04,4566
2020-01-05,4566
2020-01-06,4566
2020-01-07,4566
2020-01-08,4566
2020-01-09,4566
2020-01-10,4636
2020-01-11,4636
2020-01-12,4636
2020-01-13,4636
2020-01-14,4636
2020-01-15,4636
2020-01-16,4533
2020-01-17,4533
2020-01-18,4533
2020-01-19,4533
2020-01-20,4533
2020-01-21,4533
2020-01-22,4427
2020-01-23,4427
2020-01-24,4427
2020-01-25,4427
2020-01-26,4272
2020-01-27,4272
2020-01-28,4272
2020-01-29,4272
2020-01-30,4272
2020-01-31,4228
2020-02-01,4228
2020-02-02,4228
2020-02-03,4228
2020-02-04,4228
2020-02-05,4228
2020-02-06,4200
2020-02-07,4200
2020-02-08,4200
2020-02-09,4200
2020-02-10,4218
2020-02-11,4218
2020-02-12,4218
2020-02-13,4218
2020-02-14,4218
2020-02-15,4218
2020-02-16,4106
2020-02-17,4106
2020-02-18,4106
2020-02-19,4106
2020-02-20,4019
2020-02-21,4019
2020-02-22,4019
2020-02-23,4019
2020-02-24,4019
2020-02-25,3901
2020-02-26,3901
2020-02-27,3901
2020-02-28,3901
2020-02-29,3901
2020-03-01,3741
2020-03-02,3741
2020-03-03,3741
2020-03-04,3741
2020-03-05,3741
2020-03-06,3828
2020-03-07,3828
2020-03-08,3828
2020-03-09,3828
2020-03-10,3828
2020-03-11,3823
2020-03-12,3823
2020-03-13,3823
2020-03-14,3823
2020-03-15,3823
2020-03-16,3823
2020-03-17,3751
2020-03-18,3751
2020-03-19,3751
2020-03-20,3751
2020-03-21,3617
2020-03-22,3617
2020-03-23,3617
2020-03-24,3477
2020-03-25,3477
2020-03-26,3477
2020-03-27,3477
2020-03-28,3446
2020-03-29,3446
2020-03-30,3446
2020-03-31,3287
2020-04-01,3287
2020-04-02,3287
2020-04-03,3287
2020-04-04,3267
2020-04-05,3267
2020-04-06,3267
2020-04-07,3267
2020-04-08,3162
2020-04-09,3162
2020-04-10,3162
2020-04-11,3162
2020-04-12,3162
2020-04-13,3022
2020-04-14,3022
2020-04-15,3022
2020-04-16,3022
2020-04-17,2896
2020-04-18,2896
2020-04-19,2896
2020-04-20,2896
2020-04-21,2816
2020-04-22,2816
2020-04-23,2816
2020-04-24,2816
2020-04-25,2816
2020-04-26,2918
2020-04-27,2918
2020-04-28,2918
2020-04-29,2918
2020-04-30,2857
2020-05-01,2857
2020-05-02,2857
2020-05-03,2857
2020-05-04,2857
2020-05-05,2785
2020-05-06,2785
2020-05-07,2785
2020-05-08,2785
2020-05-09,2760
2020-05-10,2760
2020-05-11,2760
2020-05-12,2760
2020-05-13,2760
