date_obj,Godsword%20shard%201 price
2015-12-18,170214
2015-12-19,170214
2015-12-20,170214
2015-12-21,170214
2015-12-22,170214
2015-12-23,170569
2015-12-24,170569
2015-12-25,170569
2015-12-26,170569
2015-12-27,170569
2015-12-28,169706
2015-12-29,169706
2015-12-30,169706
2015-12-31,169706
2016-01-01,169706
2016-01-02,171667
2016-01-03,171667
2016-01-04,171667
2016-01-05,171667
2016-01-06,176138
2016-01-07,176138
2016-01-08,176138
2016-01-09,176138
2016-01-10,176138
2016-01-11,177632
2016-01-12,177632
2016-01-13,177632
2016-01-14,177632
2016-01-15,181288
2016-01-16,181288
2016-01-17,181288
2016-01-18,181288
2016-01-19,184990
2016-01-20,184990
2016-01-21,184990
2016-01-22,184990
2016-01-23,179035
2016-01-24,179035
2016-01-25,179035
2016-01-26,179035
2016-01-27,172747
2016-01-28,172747
2016-01-29,172747
2016-01-30,172747
2016-01-31,167604
2016-02-01,167604
2016-02-02,167604
2016-02-03,167604
2016-02-04,170018
2016-02-05,170018
2016-02-06,170018
2016-02-07,170018
2016-02-08,168580
2016-02-09,168580
2016-02-10,168580
2016-02-11,168580
2016-02-12,170474
2016-02-13,170474
2016-02-14,170474
2016-02-15,176775
2016-02-16,176775
2016-02-17,176775
2016-02-18,176775
2016-02-19,177606
2016-02-20,177606
2016-02-21,177606
2016-02-22,177606
2016-02-23,175507
2016-02-24,175507
2016-02-25,175507
2016-02-26,175507
2016-02-27,171909
2016-02-28,171909
2016-02-29,171909
2016-03-01,171909
2016-03-02,171909
2016-03-03,170936
2016-03-04,170936
2016-03-05,170936
2016-03-06,170936
2016-03-07,171916
2016-03-08,171916
2016-03-09,171916
2016-03-10,171916
2016-03-11,171916
2016-03-12,165949
2016-03-13,165949
2016-03-14,165949
2016-03-15,165949
2016-03-16,164919
2016-03-17,164919
2016-03-18,164919
2016-03-19,164919
2016-03-20,165925
2016-03-21,165925
2016-03-22,165925
2016-03-23,165925
2016-03-24,165925
2016-03-25,170270
2016-03-26,170270
2016-03-27,170270
2016-03-28,170270
2016-03-29,168091
2016-03-30,168091
2016-03-31,168091
2016-04-01,168091
2016-04-02,168091
2016-04-03,172895
2016-04-04,172895
2016-04-05,172895
2016-04-06,172895
2016-04-07,172895
2016-04-08,175030
2016-04-09,175030
2016-04-10,175030
2016-04-11,175030
2016-04-12,175030
2016-04-13,172401
2016-04-14,172401
2016-04-15,172401
2016-04-16,172401
2016-04-17,172401
2016-04-18,171108
2016-04-19,171108
2016-04-20,171108
2016-04-21,171108
2016-04-22,171108
2016-04-23,169175
2016-04-24,169175
2016-04-25,169175
2016-04-26,169175
2016-04-27,168500
2016-04-28,168500
2016-04-29,168500
2016-04-30,168500
2016-05-01,168500
2016-05-02,171206
2016-05-03,171206
2016-05-04,171206
2016-05-05,171206
2016-05-06,171206
2016-05-07,171477
2016-05-08,171477
2016-05-09,171477
2016-05-10,171477
2016-05-11,171477
2016-05-12,165855
2016-05-13,165855
2016-05-14,165855
2016-05-15,165855
2016-05-16,169287
2016-05-17,169287
2016-05-18,169287
2016-05-19,169287
2016-05-22,173501
2016-05-23,173501
2016-05-24,176598
2016-05-25,176598
2016-05-26,176598
2016-05-27,176598
2016-05-28,176598
2016-05-29,171062
2016-05-30,171062
2016-05-31,171062
2016-06-01,171062
2016-06-02,171062
2016-06-03,167507
2016-06-04,167507
2016-06-05,167507
2016-06-06,167507
2016-06-07,167507
2016-06-08,168342
2016-06-09,168342
2016-06-10,168342
2016-06-11,168342
2016-06-12,170151
2016-06-13,170151
2016-06-14,170151
2016-06-15,170151
2016-06-16,170151
2016-06-17,168796
2016-06-18,168796
2016-06-19,168796
2016-06-20,168796
2016-06-21,168796
2016-06-22,170932
2016-06-23,170932
2016-06-24,170932
2016-06-25,170932
2016-06-26,170932
2016-06-27,173245
2016-06-28,173245
2016-06-29,173245
2016-06-30,173245
2016-07-01,173245
2016-07-02,174140
2016-07-03,174140
2016-07-04,174140
2016-07-05,174140
2016-07-06,174140
2016-07-07,174140
2016-07-08,175042
2016-07-09,175042
2016-07-10,175042
2016-07-11,175042
2016-07-12,175042
2016-07-13,175042
2016-07-14,175946
2016-07-15,175946
2016-07-16,175946
2016-07-17,175946
2016-07-18,175946
2016-07-23,173700
2016-07-24,173700
2016-07-25,173700
2016-07-26,171008
2016-07-27,171008
2016-07-28,171008
2016-07-29,171008
2016-07-30,171008
2016-07-31,171008
2016-08-01,171546
2016-08-02,171546
2016-08-03,171546
2016-08-04,171546
2016-08-05,171546
2016-08-06,171546
2016-08-07,170043
2016-08-08,170043
2016-08-09,170043
2016-08-10,170043
2016-08-11,170043
2016-08-12,170043
2016-08-13,172066
2016-08-14,172066
2016-08-15,172066
2016-08-16,172066
2016-08-17,172066
2016-08-18,172066
2016-08-19,173019
2016-08-20,173019
2016-08-21,173019
2016-08-22,173019
2016-08-23,173019
2016-08-24,171665
2016-08-25,171665
2016-08-26,171665
2016-08-28,171665
2016-08-31,173336
2016-09-01,173336
2016-09-02,173336
2016-09-03,173336
2016-09-04,175197
2016-09-05,175197
2016-09-06,175197
2016-09-07,175197
2016-09-08,175197
2016-09-09,175197
2016-09-10,172392
2016-09-11,172392
2016-09-12,172392
2016-09-13,172392
2016-09-14,172392
2016-09-15,172392
2016-09-16,172392
2016-09-17,173274
2016-09-18,173274
2016-09-19,173274
2016-09-20,173274
2016-09-21,173274
2016-09-22,173274
2016-09-23,172262
2016-09-24,172262
2016-09-25,172262
2016-09-26,172262
2016-09-27,172262
2016-09-28,172262
2016-09-29,172262
2016-09-30,172585
2016-10-01,172585
2016-10-02,172585
2016-10-03,172585
2016-10-04,172585
2016-10-05,172585
2016-10-06,172985
2016-10-07,172985
2016-10-08,172985
2016-10-09,172985
2016-10-10,172985
2016-10-11,172985
2016-10-12,171536
2016-10-13,171536
2016-10-14,171536
2016-10-15,171536
2016-10-16,171536
2016-10-17,171611
2016-10-18,171611
2016-10-19,171611
2016-10-20,171611
2016-10-21,171611
2016-10-22,171611
2016-10-23,167259
2016-10-24,167259
2016-10-25,167259
2016-10-26,167259
2016-10-27,167259
2016-10-28,167259
2016-10-29,168267
2016-10-30,168267
2016-10-31,168267
2016-11-01,168267
2016-11-02,168267
2016-11-03,168267
2016-11-04,175436
2016-11-05,175436
2016-11-06,175436
2016-11-07,175436
2016-11-08,175436
2016-11-09,176992
2016-11-10,176992
2016-11-11,176992
2016-11-12,176992
2016-11-13,176992
2016-11-14,176992
2016-11-15,174421
2016-12-07,177028
2016-12-08,177028
2016-12-09,177028
2016-12-10,177028
2016-12-11,177296
2016-12-12,177296
2016-12-13,177296
2016-12-14,177296
2016-12-15,177296
2016-12-16,177296
2016-12-17,176379
2016-12-18,176379
2016-12-19,176379
2016-12-20,176379
2016-12-21,176379
2016-12-22,176379
2016-12-23,174907
2016-12-24,174907
2016-12-25,174907
2016-12-26,174907
2016-12-27,174907
2016-12-28,172803
2016-12-29,172803
2016-12-30,172803
2016-12-31,172803
2017-01-01,172803
2017-01-02,171415
2017-01-03,171415
2017-01-04,171415
2017-01-05,171415
2017-01-06,171415
2017-01-07,173205
2017-01-08,173205
2017-01-09,173205
2017-01-10,173205
2017-01-11,170779
2017-01-12,170779
2017-01-13,170779
2017-01-14,170779
2017-01-15,171808
2017-01-16,171808
2017-01-17,171808
2017-01-18,171808
2017-01-19,173817
2017-01-20,173817
2017-01-21,173817
2017-01-22,173817
2017-01-23,172307
2017-01-27,171727
2017-01-28,171727
2017-01-29,171727
2017-01-30,171727
2017-01-31,171727
2017-02-01,172339
2017-02-02,172339
2017-02-03,172339
2017-02-04,172339
2017-02-05,172339
2017-02-06,174174
2017-02-07,174174
2017-02-08,174174
2017-02-09,174174
2017-02-10,173644
2017-02-11,173644
2017-02-12,173644
2017-02-13,173644
2017-02-14,173509
2017-02-15,173509
2017-02-16,173509
2017-02-18,173509
2017-02-19,174199
2017-02-20,174199
2017-02-21,174199
2017-02-22,174199
2017-02-23,174199
2017-02-24,174199
2017-02-25,174199
2017-02-26,170673
2017-02-27,170673
2017-02-28,170673
2017-03-01,170673
2017-03-02,170673
2017-03-03,173833
2017-03-04,173833
2017-03-05,173833
2017-03-06,173833
2017-03-07,173833
2017-03-08,173946
2017-03-09,173946
2017-03-10,173946
2017-03-11,173946
2017-03-12,173946
2017-03-13,172363
2017-03-14,172363
2017-03-15,172363
2017-03-16,172363
2017-03-17,172363
2017-03-18,170564
2017-03-19,170564
2017-03-20,170564
2017-03-21,170564
2017-03-22,170564
2017-03-23,167687
2017-03-24,167687
2017-03-25,167687
2017-03-26,167687
2017-03-27,167687
2017-03-28,169445
2017-03-29,169445
2017-03-30,169445
2017-03-31,169445
2017-04-01,169445
2017-04-02,169445
2017-04-03,170196
2017-04-04,170196
2017-04-12,171412
2017-04-13,171412
2017-04-14,171412
2017-04-15,172310
2017-04-16,172310
2017-04-17,172310
2017-04-18,172310
2017-04-19,172310
2017-04-20,170898
2017-04-21,170898
2017-04-22,170898
2017-04-23,170898
2017-04-24,170898
2017-04-25,174482
2017-04-26,174482
2017-04-27,174482
2017-04-28,174482
2017-04-29,174482
2017-04-30,174821
2017-05-01,174821
2017-05-02,174821
2017-05-03,174821
2017-05-04,174821
2017-05-05,173796
2017-05-06,173796
2017-05-07,173796
2017-05-08,173796
2017-05-09,173796
2017-05-10,174076
2017-05-11,174076
2017-05-12,174076
2017-05-13,174076
2017-05-14,174076
2017-05-15,174076
2017-05-16,175283
2017-05-17,175283
2017-05-18,175283
2017-05-19,175283
2017-05-20,175283
2017-05-21,175074
2017-05-22,175074
2017-05-23,175074
2017-05-24,175074
2017-05-25,175074
2017-05-26,170372
2017-05-27,170372
2017-05-28,170372
2017-05-29,170372
2017-05-30,170372
2017-05-31,161856
2017-06-01,161856
2017-06-02,161856
2017-06-03,161856
2017-06-04,156398
2017-06-05,156398
2017-06-06,156398
2017-06-07,156398
2017-06-08,156398
2017-06-09,157290
2017-06-10,157290
2017-06-11,157290
2017-06-12,157290
2017-06-13,151504
2017-06-14,151504
2017-06-15,151504
2017-06-16,151504
2017-06-17,151504
2017-06-18,151828
2017-06-19,151828
2017-06-20,151828
2017-06-21,151828
2017-06-22,151828
2017-06-23,151828
2017-06-24,149992
2017-06-25,149992
2017-06-26,149992
2017-06-27,149992
2017-06-28,149992
2017-06-29,151592
2017-06-30,151592
2017-07-01,151592
2017-07-02,151592
2017-07-03,151592
2017-07-04,151592
2017-07-05,150990
2017-07-06,150990
2017-07-07,150990
2017-07-08,150990
2017-07-13,151981
2017-07-14,151981
2017-07-15,151981
2017-07-16,151981
2017-07-17,150891
2017-07-18,150891
2017-07-19,150891
2017-07-20,150891
2017-07-21,150891
2017-07-22,153866
2017-07-23,153866
2017-07-24,153866
2017-07-25,153866
2017-07-26,153866
2017-07-27,156148
2017-07-28,156148
2017-07-29,156148
2017-07-30,156148
2017-07-31,156148
2017-08-01,159394
2017-08-02,159394
2017-08-03,159394
2017-08-04,159394
2017-08-05,162462
2017-08-06,162462
2017-08-09,162462
2017-08-10,156618
2017-08-11,156618
2017-08-12,156618
2017-08-13,156618
2017-08-14,156618
2017-08-15,154229
2017-08-16,154229
2017-08-17,154229
2017-08-18,154229
2017-08-19,154229
2017-08-20,153156
2017-08-21,153156
2017-08-22,153156
2017-08-23,153156
2017-08-24,153156
2017-08-25,153156
2017-08-26,151567
2017-08-27,151567
2017-08-28,151567
2017-08-29,151567
2017-08-30,151567
2017-08-31,150340
2017-09-01,150340
2017-09-02,150340
2017-09-03,150340
2017-09-04,150340
2017-09-05,153631
2017-09-06,153631
2017-09-07,153631
2017-09-08,153631
2017-09-09,153631
2017-09-10,153786
2017-09-11,153786
2017-09-12,153786
2017-09-13,153786
2017-09-14,153786
2017-09-15,153786
2017-09-16,151579
2017-09-17,151579
2017-09-18,151579
2017-09-19,151579
2017-09-20,151579
2017-09-21,151105
2017-09-22,151105
2017-09-23,151105
2017-09-24,151105
2017-09-25,151105
2017-09-26,151796
2017-09-27,151796
2017-09-28,151796
2017-09-29,151796
2017-09-30,151796
2017-10-01,151796
2017-10-02,151230
2017-10-03,151230
2017-10-04,151230
2017-10-05,151230
2017-10-06,151230
2017-10-07,151230
2017-10-08,153418
2017-10-09,153418
2017-10-10,153418
2017-10-11,153418
2017-10-12,153418
2017-10-13,151824
2017-10-14,151824
2017-10-15,151824
2017-10-16,151824
2017-10-17,151824
2017-10-18,150294
2017-10-19,150294
2017-10-20,150294
2017-10-21,150294
2017-10-22,150294
2017-10-23,152663
2017-10-24,152663
2017-10-25,152663
2017-10-26,152663
2017-10-27,152663
2017-10-28,153847
2017-10-29,153847
2017-10-30,153847
2017-10-31,153847
2017-11-01,153847
2017-11-02,151866
2017-11-03,151866
2017-11-04,151866
2017-11-05,151866
2017-11-06,151866
2017-11-07,151609
2017-11-08,151609
2017-11-09,151609
2017-11-10,151609
2017-11-11,151609
2017-11-12,152203
2017-11-13,152203
2017-11-14,152203
2017-11-15,152203
2017-11-16,152203
2017-11-17,151897
2017-11-18,151897
2017-11-19,151897
2017-11-20,151897
2017-11-21,151897
2017-11-22,151256
2017-11-23,151256
2017-11-24,151256
2017-11-25,151256
2017-11-26,152236
2017-11-27,152236
2017-11-28,152236
2017-11-29,152236
2017-11-30,152236
2017-12-01,151938
2017-12-02,151938
2017-12-03,151938
2017-12-04,151938
2017-12-05,151938
2017-12-06,152632
2017-12-07,152632
2017-12-08,152632
2017-12-09,152632
2017-12-10,152632
2017-12-11,154076
2017-12-12,154076
2017-12-13,154076
2017-12-14,154076
2017-12-15,154076
2017-12-16,154076
2017-12-17,155166
2017-12-18,155166
2017-12-19,155166
2017-12-20,155166
2017-12-21,155166
2017-12-22,155329
2017-12-23,155329
2017-12-24,155329
2017-12-25,155329
2017-12-26,155329
2017-12-27,155864
2017-12-28,155864
2017-12-29,155864
2017-12-30,155864
2017-12-31,155913
2018-01-01,155913
2018-01-02,155913
2018-01-03,155913
2018-01-04,158027
2018-01-05,158027
2018-01-06,158027
2018-01-07,158027
2018-01-08,154186
2018-01-09,154186
2018-01-10,154186
2018-01-11,154186
2018-01-12,155217
2018-01-13,155217
2018-01-14,155217
2018-01-15,155217
2018-01-16,152488
2018-01-17,152488
2018-01-18,152488
2018-01-19,152488
2018-01-20,154644
2018-01-21,154644
2018-01-22,154644
2018-01-23,154644
2018-01-24,154582
2018-01-25,154582
2018-01-26,154582
2018-01-27,153962
2018-01-28,153962
2018-01-29,151549
2018-01-30,151549
2018-01-31,151549
2018-02-01,152426
2018-02-02,152426
2018-02-03,150324
2018-02-04,150324
2018-02-05,150324
2018-02-06,152296
2018-02-07,152296
2018-02-08,152296
2018-02-09,151800
2018-02-10,151800
2018-02-11,151800
2018-02-12,150539
2018-02-13,150539
2018-02-14,150539
2018-02-15,150055
2018-02-16,150055
2018-02-17,150055
2018-02-18,151447
2018-02-19,151447
2018-02-20,151447
2018-02-21,149577
2018-02-22,149577
2018-02-23,149577
2018-02-24,150119
2018-02-25,150119
2018-02-26,150119
2018-02-27,149452
2018-02-28,149452
2018-03-01,149452
2018-03-02,151264
2018-03-03,151264
2018-03-04,151264
2018-03-05,152366
2018-03-06,152366
2018-03-07,152366
2018-03-08,152663
2018-03-09,152663
2018-03-10,152663
2018-03-11,151035
2018-03-12,151035
2018-03-13,151035
2018-03-14,151742
2018-03-15,151742
2018-03-16,151742
2018-03-17,153371
2018-03-18,153371
2018-03-19,153371
2018-03-20,156953
2018-03-21,156953
2018-03-23,156953
2018-03-24,154801
2018-03-25,154801
2018-03-26,154801
2018-03-27,154962
2018-03-28,154962
2018-03-29,154962
2018-03-30,154348
2018-03-31,154348
2018-04-01,154348
2018-04-02,160430
2018-04-03,160430
2018-04-04,160430
2018-04-05,161008
2018-04-06,161008
2018-04-07,161008
2018-04-08,155511
2018-04-09,155511
2018-04-10,155511
2018-04-11,155760
2018-04-12,155760
2018-04-13,155760
2018-04-14,156095
2018-04-15,156095
2018-04-16,156095
2018-04-17,155535
2018-04-18,155535
2018-04-19,155535
2018-04-20,153235
2018-04-21,153235
2018-04-22,153235
2018-04-23,154172
2018-04-24,154172
2018-04-25,154172
2018-04-26,154172
2018-04-27,155490
2018-04-28,155490
2018-04-29,152388
2018-04-30,152388
2018-05-01,152388
2018-05-03,155208
2018-05-04,155208
2018-05-05,158694
2018-05-06,158694
2018-05-07,158694
2018-05-08,155837
2018-05-09,155837
2018-05-10,155963
2018-05-11,155963
2018-05-12,155963
2018-05-13,154455
2018-05-14,154455
2018-05-15,154455
2018-05-16,152802
2018-05-17,152802
2018-05-18,152957
2018-05-19,152957
2018-05-20,152957
2018-05-21,157174
2018-05-22,157174
2018-05-23,157174
2018-05-24,162327
2018-05-25,162327
2018-05-26,161765
2018-05-27,161765
2018-05-28,161765
2018-05-29,162023
2018-05-30,162023
2018-05-31,162023
2018-06-01,160428
2018-06-02,160428
2018-06-03,160428
2018-06-04,155206
2018-06-05,155206
2018-06-06,153004
2018-06-07,153004
2018-06-08,153004
2018-06-09,155323
2018-06-10,155323
2018-06-11,152274
2018-06-12,152274
2018-06-13,152274
2018-06-14,153827
2018-06-15,153827
2018-06-16,153827
2018-06-17,154513
2018-06-18,154513
2018-06-19,153643
2018-06-20,153643
2018-06-21,153643
2018-06-22,152222
2018-06-23,152222
2018-06-24,152222
2018-06-25,152222
2018-06-26,153052
2018-06-27,153052
2018-06-28,153052
2018-06-29,153112
2018-06-30,153112
2018-07-01,153112
2018-07-02,150906
2018-07-03,150906
2018-07-04,150906
2018-07-05,151681
2018-07-06,151681
2018-07-07,151681
2018-07-08,151464
2018-07-09,151464
2018-07-10,151464
2018-07-11,151236
2018-07-12,151236
2018-07-13,151236
2018-07-14,151525
2018-07-15,151525
2018-07-16,151525
2018-07-17,154810
2018-07-18,154810
2018-07-19,154810
2018-07-20,156897
2018-07-21,156897
2018-07-22,160456
2018-07-23,160456
2018-07-24,160456
2018-07-25,161804
2018-07-26,161804
2018-07-27,162209
2018-07-28,162209
2018-07-29,162209
2018-07-30,163139
2018-07-31,163139
2018-08-01,163139
2018-08-02,163823
2018-08-03,163823
2018-08-04,163823
2018-08-05,165686
2018-08-06,165686
2018-08-07,165686
2018-08-08,165422
2018-08-09,165422
2018-08-10,165422
2018-08-11,161353
2018-08-12,161353
2018-08-14,158460
2018-08-16,158460
2018-08-17,157520
2018-08-18,157520
2018-08-19,157520
2018-08-20,152895
2018-08-21,152895
2018-08-22,152895
2018-08-23,152895
2018-08-24,153531
2018-08-25,153531
2018-08-26,153531
2018-08-27,154628
2018-08-28,154628
2018-08-29,154628
2018-08-30,159985
2018-08-31,159985
2018-09-01,160444
2018-09-02,160444
2018-09-03,160444
2018-09-04,160437
2018-09-05,160437
2018-09-06,160437
2018-09-07,160522
2018-09-08,160522
2018-09-09,160522
2018-09-10,160561
2018-09-11,160561
2018-09-12,160561
2018-09-13,160561
2018-09-14,161669
2018-09-15,161669
2018-09-16,161669
2018-09-17,161669
2018-09-18,161100
2018-09-19,161100
2018-09-20,161100
2018-09-21,161100
2018-09-22,154309
2018-09-23,154309
2018-09-24,154309
2018-09-25,154309
2018-09-26,154005
2018-09-27,154005
2018-09-28,154005
2018-09-29,155330
2018-09-30,155330
2018-10-01,155330
2018-10-02,154497
2018-10-03,154497
2018-10-04,154497
2018-10-05,153473
2018-10-06,153473
2018-10-07,153473
2018-10-08,153066
2018-10-09,153066
2018-10-10,153066
2018-10-11,153931
2018-10-12,153931
2018-10-13,153931
2018-10-14,155477
2018-10-15,155477
2018-10-16,155477
2018-10-17,154097
2018-10-18,154097
2018-10-19,154097
2018-10-20,154097
2018-10-21,153746
2018-10-22,153746
2018-10-23,153746
2018-10-24,155794
2018-10-25,155794
2018-10-26,155794
2018-10-27,156371
2018-10-28,156371
2018-10-29,156371
2018-10-30,154507
2018-10-31,154507
2018-11-01,154507
2018-11-03,152832
2018-11-04,152832
2018-11-05,153309
2018-11-06,153309
2018-11-07,153309
2018-11-08,155588
2018-11-09,155588
2018-11-10,155588
2018-11-11,153613
2018-11-12,153613
2018-11-13,152230
2018-11-14,152230
2018-11-15,152230
2018-11-16,152330
2018-11-17,152330
2018-11-18,152330
2018-11-19,152876
2018-11-20,152876
2018-11-21,152876
2018-11-22,153476
2018-11-23,153476
2018-11-24,153476
2018-11-25,152588
2018-11-26,152588
2018-11-27,152588
2018-11-28,152075
2018-11-29,152075
2018-12-01,153215
2018-12-02,153215
2018-12-03,153215
2018-12-04,154886
2018-12-05,154886
2018-12-07,151879
2018-12-09,151514
2018-12-10,151514
2018-12-11,151228
2018-12-12,151228
2018-12-13,151228
2018-12-14,152700
2018-12-15,152700
2018-12-16,151098
2018-12-17,151098
2018-12-18,151098
2018-12-19,151020
2018-12-20,151020
2018-12-21,152400
2018-12-22,152400
2018-12-23,152296
2018-12-24,152296
2018-12-25,152236
2018-12-26,152236
2018-12-27,154681
2018-12-28,154681
2018-12-29,157888
2018-12-30,157888
2018-12-31,155320
2019-01-01,155320
2019-01-02,152051
2019-01-03,152051
2019-01-04,153912
2019-01-05,153912
2019-01-06,154961
2019-01-08,155961
2019-01-10,154730
2019-01-11,154730
2019-01-12,153919
2019-01-13,153919
2019-01-14,153353
2019-01-15,153353
2019-01-16,151795
2019-01-17,151795
2019-01-18,153515
2019-01-19,153515
2019-01-20,153577
2019-01-21,153577
2019-01-22,152862
2019-01-23,152862
2019-01-24,152176
2019-01-25,152176
2019-01-26,152483
2019-01-27,152483
2019-01-28,154129
2019-01-29,154129
2019-01-30,154237
2019-01-31,154237
2019-02-01,155191
2019-02-02,155191
2019-02-03,155377
2019-02-04,155377
2019-02-05,158087
2019-02-06,158087
2019-02-07,156370
2019-02-08,156370
2019-02-09,157352
2019-02-10,157352
2019-02-11,157174
2019-02-12,157174
2019-02-13,156874
2019-02-14,156874
2019-02-15,153044
2019-02-16,153044
2019-02-17,153530
2019-02-18,153530
2019-02-19,153007
2019-02-20,153007
2019-02-21,152995
2019-02-22,152995
2019-02-23,152157
2019-02-24,152157
2019-02-25,153293
2019-02-26,153293
2019-02-27,153293
2019-02-28,153293
2019-03-01,157451
2019-03-02,157451
2019-03-03,154172
2019-03-04,154172
2019-03-05,153868
2019-03-06,153868
2019-03-07,157258
2019-03-08,157258
2019-03-09,157258
2019-03-10,157974
2019-03-11,157974
2019-03-12,155382
2019-03-13,155382
2019-03-14,154189
2019-03-15,154189
2019-03-16,153526
2019-03-17,156329
2019-03-18,156329
2019-03-19,156329
2019-03-20,157224
2019-03-21,157224
2019-03-22,158714
2019-03-23,158714
2019-03-24,157381
