date_obj,Green%20cape price
2015-09-08,569
2015-09-10,596
2015-09-14,619
2015-09-16,619
2015-09-22,634
2015-09-23,634
2015-09-24,634
2015-09-25,645
2015-09-27,645
2015-09-28,645
2015-09-29,645
2015-09-30,672
2015-10-05,696
2015-10-06,696
2015-10-07,696
2015-10-08,696
2015-10-09,696
2015-10-10,716
2015-10-11,716
2015-10-12,716
2015-10-13,716
2015-10-14,716
2015-10-15,728
2015-10-16,728
2015-10-17,728
2015-10-18,728
2015-10-19,728
2015-10-20,755
2015-10-22,755
2015-10-23,755
2015-10-24,755
2015-10-25,764
2015-10-26,764
2015-10-27,764
2015-10-29,764
2015-10-30,784
2015-10-31,784
2015-11-01,784
2015-11-02,784
2015-11-03,784
2015-11-04,804
2015-11-05,804
2015-11-06,804
2015-11-07,804
2015-11-08,804
2015-11-09,814
2015-11-10,814
2015-11-11,814
2015-11-12,814
2015-11-13,814
2015-11-14,822
2015-11-15,822
2015-11-16,822
2015-11-17,822
2015-11-18,822
2015-11-19,839
2015-11-20,839
2015-11-21,839
2015-11-22,839
2015-11-23,839
2015-11-24,844
2015-11-25,844
2015-11-26,844
2015-11-27,844
2015-11-28,844
2015-11-29,858
2015-11-30,858
2015-12-01,858
2015-12-02,858
2015-12-03,858
2015-12-04,863
2015-12-05,863
2015-12-06,863
2015-12-07,863
2015-12-08,863
2015-12-09,855
2015-12-10,855
2015-12-11,855
2015-12-12,855
2015-12-13,855
2015-12-14,872
2015-12-15,872
2015-12-16,872
2015-12-17,872
2015-12-18,851
2015-12-19,851
2015-12-20,851
2015-12-21,851
2015-12-22,824
2015-12-23,824
2015-12-24,824
2015-12-25,824
2015-12-26,824
2015-12-27,809
2015-12-28,809
2015-12-29,809
2015-12-30,809
2015-12-31,807
2016-01-01,807
2016-01-02,807
2016-01-03,807
2016-01-04,768
2016-01-05,768
2016-01-06,768
2016-01-07,768
2016-01-08,767
2016-01-09,767
2016-01-10,767
2016-01-11,767
2016-01-12,778
2016-01-13,778
2016-01-14,778
2016-01-15,778
2016-01-16,790
2016-01-17,790
2016-01-18,790
2016-01-19,790
2016-01-20,772
2016-01-21,772
2016-01-22,772
2016-01-23,772
2016-01-24,749
2016-01-25,749
2016-01-26,749
2016-01-27,749
2016-01-28,741
2016-01-29,741
2016-01-30,741
2016-01-31,741
2016-02-01,732
2016-02-02,732
2016-02-03,732
2016-02-04,732
2016-02-05,732
2016-02-06,717
2016-02-07,717
2016-02-08,717
2016-02-09,717
2016-02-10,708
2016-02-11,708
2016-02-12,708
2016-02-13,708
2016-02-14,708
2016-02-15,681
2016-02-16,681
2016-02-17,681
2016-02-18,681
2016-02-19,681
2016-02-20,696
2016-02-21,696
2016-02-22,696
2016-02-23,696
2016-02-24,671
2016-02-25,671
2016-02-26,671
2016-02-27,640
2016-02-28,640
2016-02-29,640
2016-03-01,640
2016-03-02,615
2016-03-03,615
2016-03-04,615
2016-03-05,615
2016-03-06,617
2016-03-07,617
2016-03-08,617
2016-03-09,617
2016-03-10,628
2016-03-11,628
2016-03-12,628
2016-03-13,628
2016-03-14,609
2016-03-15,609
2016-03-16,609
2016-03-17,609
2016-03-18,615
2016-03-19,615
2016-03-20,615
2016-03-21,615
2016-03-22,605
2016-03-23,605
2016-03-24,605
2016-03-25,580
2016-03-26,580
2016-03-27,580
2016-03-28,579
2016-03-29,579
2016-03-30,579
2016-03-31,579
2016-04-01,572
2016-04-02,572
2016-04-03,572
2016-04-04,572
2016-04-05,579
2016-04-06,579
2016-04-07,579
2016-04-08,579
2016-04-09,561
2016-04-10,561
2016-04-11,561
2016-04-12,561
2016-04-13,572
2016-04-14,572
2016-04-15,572
2016-04-16,572
2016-04-17,577
2016-04-18,577
2016-04-19,577
2016-04-20,577
2016-04-21,549
2016-04-22,549
2016-04-23,549
2016-04-24,549
2016-04-25,542
2016-04-26,542
2016-04-27,542
2016-04-28,542
2016-04-29,515
2016-04-30,515
2016-05-01,515
2016-05-02,515
2016-05-03,489
2016-05-04,489
2016-05-05,489
2016-05-06,489
2016-05-07,464
2016-05-08,464
2016-05-09,464
2016-05-10,464
2016-05-11,442
2016-05-12,442
2016-05-13,442
2016-05-14,431
2016-05-15,431
2016-05-16,431
2016-05-17,431
2016-05-18,431
2016-05-19,431
2016-05-22,438
2016-05-23,438
2016-05-24,451
2016-05-25,451
2016-05-26,451
2016-05-27,451
2016-05-28,467
2016-05-29,467
2016-05-30,467
2016-05-31,467
2016-06-01,477
2016-06-02,477
2016-06-03,477
2016-06-04,477
2016-06-05,477
2016-06-06,488
2016-06-07,488
2016-06-08,488
2016-06-09,488
2016-06-10,477
2016-06-11,477
2016-06-12,477
2016-06-13,477
2016-06-14,469
2016-06-15,469
2016-06-16,469
2016-06-17,469
2016-06-18,464
2016-06-19,464
2016-06-20,464
2016-06-21,464
2016-06-22,445
2016-06-23,445
2016-06-24,445
2016-06-25,445
2016-06-26,422
2016-06-27,422
2016-06-28,422
2016-06-29,422
2016-06-30,411
2016-07-01,411
2016-07-02,411
2016-07-03,411
2016-07-04,411
2016-07-05,411
2016-07-06,411
2016-07-07,411
2016-07-08,391
2016-07-09,391
2016-07-10,391
2016-07-11,391
2016-07-12,406
2016-07-13,406
2016-07-14,406
2016-07-15,406
2016-07-16,416
2016-07-17,416
2016-07-18,416
2016-07-23,417
2016-07-24,417
2016-07-25,419
2016-07-26,419
2016-07-27,419
2016-07-28,419
2016-07-29,419
2016-07-30,414
2016-07-31,414
2016-08-01,414
2016-08-02,414
2016-08-03,414
2016-08-04,419
2016-08-05,419
2016-08-06,419
2016-08-07,419
2016-08-08,419
2016-08-09,436
2016-08-10,436
2016-08-11,436
2016-08-12,436
2016-08-13,436
2016-08-14,436
2016-08-15,447
2016-08-16,447
2016-08-17,447
2016-08-18,447
2016-08-19,447
2016-08-20,431
2016-08-21,431
2016-08-22,431
2016-08-23,431
2016-08-24,431
2016-08-25,410
2016-08-26,410
2016-08-28,410
2016-08-31,389
2016-09-01,389
2016-09-02,389
2016-09-03,389
2016-09-04,369
2016-09-05,369
2016-09-06,369
2016-09-07,369
2016-09-08,369
2016-09-09,350
2016-09-10,350
2016-09-11,350
2016-09-12,350
2016-09-13,332
2016-09-14,332
2016-09-15,332
2016-09-16,332
2016-09-17,332
2016-09-18,317
2016-09-19,317
2016-09-20,317
2016-09-21,317
2016-09-22,317
2016-09-23,328
2016-09-24,328
2016-09-25,328
2016-09-26,328
2016-09-27,328
2016-09-28,314
2016-09-29,314
2016-09-30,314
2016-10-01,314
2016-10-02,301
2016-10-03,301
2016-10-04,301
2016-10-05,301
2016-10-06,315
2016-10-07,315
2016-10-08,315
2016-10-09,315
2016-10-10,315
2016-10-11,330
2016-10-12,330
2016-10-13,330
2016-10-14,330
2016-10-15,343
2016-10-16,343
2016-10-17,343
2016-10-18,343
2016-10-19,357
2016-10-20,357
2016-10-21,357
2016-10-22,357
2016-10-23,368
2016-10-24,368
2016-10-25,368
2016-10-26,368
2016-10-27,368
2016-10-28,377
2016-10-29,377
2016-10-30,377
2016-10-31,377
2016-11-01,386
2016-11-02,386
2016-11-03,386
2016-11-04,386
2016-11-05,401
2016-11-06,401
2016-11-07,401
2016-11-08,401
2016-11-09,401
2016-11-10,420
2016-11-11,420
2016-11-12,420
2016-11-13,420
2016-11-14,420
2016-11-15,425
2016-12-07,464
2016-12-08,464
2016-12-09,464
2016-12-10,464
2016-12-11,486
2016-12-12,486
2016-12-13,486
2016-12-14,486
2016-12-15,486
2016-12-16,499
2016-12-17,499
2016-12-18,499
2016-12-19,499
2016-12-20,478
2016-12-21,478
2016-12-22,478
2016-12-23,478
2016-12-24,469
2016-12-25,469
2016-12-26,469
2016-12-27,469
2016-12-28,448
2016-12-29,448
2016-12-30,448
2016-12-31,448
2017-01-01,452
2017-01-02,452
2017-01-03,452
2017-01-04,452
2017-01-05,445
2017-01-06,445
2017-01-07,445
2017-01-08,445
2017-01-09,422
2017-01-10,422
2017-01-11,422
2017-01-12,438
2017-01-13,438
2017-01-14,438
2017-01-15,438
2017-01-16,452
2017-01-17,452
2017-01-18,452
2017-01-19,452
2017-01-20,472
2017-01-21,472
2017-01-22,472
2017-01-23,485
2017-01-27,498
2017-01-28,498
2017-01-29,498
2017-01-30,505
2017-01-31,505
2017-02-01,505
2017-02-02,527
2017-02-03,527
2017-02-04,527
2017-02-05,527
2017-02-06,536
2017-02-07,536
2017-02-08,536
2017-02-09,536
2017-02-10,535
2017-02-11,535
2017-02-12,535
2017-02-13,535
2017-02-14,542
2017-02-15,542
2017-02-16,542
2017-02-18,556
2017-02-19,556
2017-02-20,556
2017-02-21,568
2017-02-22,568
2017-02-23,568
2017-02-24,568
2017-02-25,568
2017-02-26,580
2017-02-27,580
2017-02-28,580
2017-03-01,580
2017-03-02,595
2017-03-03,595
2017-03-04,595
2017-03-05,595
2017-03-06,609
2017-03-07,609
2017-03-08,609
2017-03-09,609
2017-03-10,613
2017-03-11,613
2017-03-12,613
2017-03-13,613
2017-03-14,630
2017-03-15,630
2017-03-16,630
2017-03-17,630
2017-03-18,628
2017-03-19,628
2017-03-20,628
2017-03-21,647
2017-03-22,647
2017-03-23,647
2017-03-24,647
2017-03-25,647
2017-03-26,648
2017-03-27,648
2017-03-28,648
2017-03-29,648
2017-03-30,642
2017-03-31,642
2017-04-01,642
2017-04-02,642
2017-04-03,646
2017-04-04,646
2017-04-12,608
2017-04-13,608
2017-04-14,608
2017-04-15,608
2017-04-16,607
2017-04-17,607
2017-04-18,607
2017-04-19,607
2017-04-20,620
2017-04-21,620
2017-04-22,620
2017-04-23,620
2017-04-24,640
2017-04-25,640
2017-04-26,640
2017-04-27,640
2017-04-28,627
2017-04-29,627
2017-04-30,627
2017-05-01,627
2017-05-02,598
2017-05-03,598
2017-05-04,598
2017-05-05,598
2017-05-06,599
2017-05-07,599
2017-05-08,599
2017-05-09,599
2017-05-10,589
2017-05-11,589
2017-05-12,589
2017-05-13,589
2017-05-14,582
2017-05-15,582
2017-05-16,582
2017-05-17,582
2017-05-18,591
2017-05-19,591
2017-05-20,591
2017-05-21,591
2017-05-22,591
2017-05-23,611
2017-05-24,611
2017-05-25,611
2017-05-26,611
2017-05-27,625
2017-05-28,625
2017-05-29,625
2017-05-30,625
2017-05-31,625
2017-06-01,634
2017-06-02,634
2017-06-03,634
2017-06-04,634
2017-06-05,659
2017-06-06,659
2017-06-07,659
2017-06-08,659
2017-06-09,672
2017-06-10,672
2017-06-11,672
2017-06-12,672
2017-06-13,695
2017-06-14,695
2017-06-15,695
2017-06-16,695
2017-06-17,717
2017-06-18,717
2017-06-19,717
2017-06-20,717
2017-06-21,715
2017-06-22,715
2017-06-23,715
2017-06-24,715
2017-06-25,715
2017-06-26,717
2017-06-27,717
2017-06-28,717
2017-06-29,717
2017-06-30,730
2017-07-01,730
2017-07-02,730
2017-07-03,730
2017-07-04,730
2017-07-05,749
2017-07-06,749
2017-07-07,749
2017-07-08,749
2017-07-13,756
2017-07-14,751
2017-07-15,751
2017-07-16,751
2017-07-17,751
2017-07-18,751
2017-07-19,745
2017-07-20,745
2017-07-21,745
2017-07-22,745
2017-07-23,730
2017-07-24,730
2017-07-25,730
2017-07-26,730
2017-07-27,738
2017-07-28,738
2017-07-29,738
2017-07-30,738
2017-07-31,726
2017-08-01,726
2017-08-02,726
2017-08-03,726
2017-08-04,736
2017-08-05,736
2017-08-06,736
2017-08-09,743
2017-08-10,743
2017-08-11,743
2017-08-12,758
2017-08-13,758
2017-08-14,758
2017-08-15,758
2017-08-16,766
2017-08-17,766
2017-08-18,766
2017-08-19,766
2017-08-20,755
2017-08-21,755
2017-08-22,755
2017-08-23,755
2017-08-24,770
2017-08-25,770
2017-08-26,770
2017-08-27,770
2017-08-28,770
2017-08-29,770
2017-08-30,770
2017-08-31,770
2017-09-01,770
2017-09-02,766
2017-09-03,766
2017-09-04,766
2017-09-05,766
2017-09-06,761
2017-09-07,761
2017-09-08,761
2017-09-09,761
2017-09-10,744
2017-09-11,744
2017-09-12,744
2017-09-13,744
2017-09-14,741
2017-09-15,741
2017-09-16,741
2017-09-17,741
2017-09-18,726
2017-09-19,726
2017-09-20,726
2017-09-21,726
2017-09-22,709
2017-09-23,709
2017-09-24,709
2017-09-25,709
2017-09-26,701
2017-09-27,701
2017-09-28,701
2017-09-29,701
2017-09-30,682
2017-10-01,682
2017-10-02,682
2017-10-03,682
2017-10-04,682
2017-10-05,672
2017-10-06,672
2017-10-07,672
2017-10-08,672
2017-10-09,655
2017-10-10,655
2017-10-11,655
2017-10-12,655
2017-10-13,626
2017-10-14,626
2017-10-15,626
2017-10-16,626
2017-10-17,626
2017-10-18,620
2017-10-19,620
2017-10-20,620
2017-10-21,620
2017-10-22,603
2017-10-23,603
2017-10-24,603
2017-10-25,603
2017-10-26,602
2017-10-27,602
2017-10-28,602
2017-10-29,602
2017-10-30,606
2017-10-31,606
2017-11-01,606
2017-11-02,606
2017-11-03,591
2017-11-04,591
2017-11-05,591
2017-11-06,584
2017-11-07,584
2017-11-08,584
2017-11-09,584
2017-11-10,580
2017-11-11,580
2017-11-12,580
2017-11-13,580
2017-11-14,576
2017-11-15,576
2017-11-16,576
2017-11-17,576
2017-11-18,577
2017-11-19,577
2017-11-20,577
2017-11-21,577
2017-11-22,559
2017-11-23,559
2017-11-24,559
2017-11-25,559
2017-11-26,531
2017-11-27,531
2017-11-28,531
2017-11-29,531
2017-11-30,505
2017-12-01,505
2017-12-02,505
2017-12-03,490
2017-12-04,490
2017-12-05,490
2017-12-06,472
2017-12-07,472
2017-12-08,472
2017-12-09,472
2017-12-10,456
2017-12-11,456
2017-12-12,456
2017-12-13,456
2017-12-14,436
2017-12-15,436
2017-12-16,436
2017-12-17,436
2017-12-18,421
2017-12-19,421
2017-12-20,421
2017-12-21,421
2017-12-22,409
2017-12-23,409
2017-12-24,409
2017-12-25,409
2017-12-26,402
2017-12-27,402
2017-12-28,402
2017-12-29,402
2017-12-30,390
2017-12-31,390
2018-01-01,390
2018-01-02,390
2018-01-03,386
2018-01-04,386
2018-01-05,386
2018-01-06,373
2018-01-07,373
2018-01-08,373
2018-01-09,373
2018-01-10,359
2018-01-11,359
2018-01-12,359
2018-01-13,346
2018-01-14,346
2018-01-15,346
2018-01-16,330
2018-01-17,330
2018-01-18,330
2018-01-19,330
2018-01-20,316
2018-01-21,316
2018-01-22,316
2018-01-23,300
2018-01-25,300
2018-01-26,285
2018-01-27,285
2018-01-28,271
2018-01-29,271
2018-01-30,271
2018-01-31,260
2018-02-01,260
2018-02-02,260
2018-02-03,260
2018-02-04,260
2018-02-05,260
2018-02-06,258
2018-02-07,258
2018-02-08,258
2018-02-09,264
2018-02-10,264
2018-02-11,264
2018-02-12,274
2018-02-13,274
2018-02-14,274
2018-02-15,286
2018-02-16,286
2018-02-17,286
2018-02-18,296
2018-02-19,296
2018-02-20,297
2018-02-21,297
2018-02-22,297
2018-02-23,306
2018-02-24,306
2018-02-25,306
2018-02-26,315
2018-02-27,315
2018-02-28,315
2018-03-01,324
2018-03-02,324
2018-03-03,337
2018-03-04,337
2018-03-05,337
2018-03-06,353
2018-03-07,353
2018-03-08,353
2018-03-09,370
2018-03-10,370
2018-03-11,370
2018-03-12,388
2018-03-13,388
2018-03-14,388
2018-03-15,389
2018-03-16,389
2018-03-17,389
2018-03-18,404
2018-03-19,404
2018-03-20,404
2018-03-21,404
2018-03-23,400
2018-03-24,400
2018-03-25,404
2018-03-26,404
2018-03-27,404
2018-03-28,407
2018-03-29,407
2018-03-30,407
2018-03-31,413
2018-04-01,413
2018-04-02,413
2018-04-03,409
2018-04-04,409
2018-04-05,409
2018-04-06,420
2018-04-07,420
2018-04-08,420
2018-04-09,430
2018-04-10,430
2018-04-11,430
2018-04-12,435
2018-04-13,435
2018-04-14,435
2018-04-15,444
2018-04-16,444
2018-04-17,444
2018-04-18,454
2018-04-19,454
2018-04-20,454
2018-04-21,452
2018-04-22,452
2018-04-23,452
2018-04-24,452
2018-04-25,463
2018-04-26,463
2018-04-27,463
2018-04-28,463
2018-04-29,476
2018-04-30,476
2018-05-01,476
2018-05-04,467
2018-05-05,476
2018-05-06,476
2018-05-07,476
2018-05-08,476
2018-05-09,490
2018-05-10,490
2018-05-11,490
2018-05-12,498
2018-05-13,498
2018-05-14,498
2018-05-15,494
2018-05-16,494
2018-05-17,494
2018-05-18,497
2018-05-19,497
2018-05-20,497
2018-05-21,507
2018-05-22,507
2018-05-23,507
2018-05-24,501
2018-05-25,501
2018-05-26,501
2018-05-27,507
2018-05-28,507
2018-05-29,507
2018-05-30,508
2018-05-31,508
2018-06-01,508
2018-06-02,498
2018-06-03,498
2018-06-04,498
2018-06-05,493
2018-06-06,493
2018-06-07,493
2018-06-08,497
2018-06-09,497
2018-06-10,497
2018-06-11,490
2018-06-12,490
2018-06-13,487
2018-06-14,487
2018-06-15,487
2018-06-16,478
2018-06-17,478
2018-06-18,478
2018-06-19,458
2018-06-20,458
2018-06-21,458
2018-06-22,435
2018-06-23,435
2018-06-24,435
2018-06-25,415
2018-06-26,415
2018-06-27,415
2018-06-28,396
2018-06-29,396
2018-06-30,396
2018-07-01,376
2018-07-02,376
2018-07-03,376
2018-07-04,362
2018-07-05,362
2018-07-06,362
2018-07-07,362
2018-07-08,362
2018-07-09,362
2018-07-10,369
2018-07-11,369
2018-07-12,369
2018-07-13,369
2018-07-14,374
2018-07-15,374
2018-07-16,374
2018-07-17,376
2018-07-18,376
2018-07-19,376
2018-07-20,389
2018-07-21,389
2018-07-22,391
2018-07-23,391
2018-07-24,392
2018-07-25,392
2018-07-26,392
2018-07-27,401
2018-07-28,401
2018-07-29,401
2018-07-30,420
2018-07-31,420
2018-08-01,429
2018-08-02,429
2018-08-03,429
2018-08-04,441
2018-08-05,441
2018-08-06,441
2018-08-07,447
2018-08-08,447
2018-08-09,446
2018-08-10,446
2018-08-11,446
2018-08-12,447
2018-08-14,469
2018-08-16,469
2018-08-17,467
2018-08-18,467
2018-08-19,467
2018-08-20,471
2018-08-21,471
2018-08-22,471
2018-08-23,479
2018-08-24,479
2018-08-25,461
2018-08-26,461
2018-08-27,461
2018-08-28,466
2018-08-29,466
2018-08-30,466
2018-08-31,473
2018-09-01,473
2018-09-02,479
2018-09-03,479
2018-09-04,495
2018-09-05,495
2018-09-06,495
2018-09-07,485
2018-09-08,485
2018-09-09,474
2018-09-10,474
2018-09-11,450
2018-09-12,450
2018-09-13,427
2018-09-14,427
2018-09-15,405
2018-09-16,405
2018-09-17,405
2018-09-18,384
2018-09-19,384
2018-09-20,371
2018-09-21,371
2018-09-22,369
2018-09-23,369
2018-09-24,364
2018-09-25,364
2018-09-26,374
2018-09-27,374
2018-09-28,374
2018-09-29,380
2018-09-30,380
2018-10-01,393
2018-10-02,393
2018-10-03,408
2018-10-04,408
2018-10-05,408
2018-10-06,424
2018-10-07,424
2018-10-08,424
2018-10-09,422
2018-10-10,422
2018-10-11,414
2018-10-12,414
2018-10-13,414
2018-10-14,423
2018-10-15,423
2018-10-16,423
2018-10-17,436
2018-10-18,436
2018-10-19,455
2018-10-20,455
2018-10-21,455
2018-10-22,478
2018-10-23,478
2018-10-24,478
2018-10-25,499
2018-10-26,499
2018-10-27,499
2018-10-28,514
2018-10-29,514
2018-10-30,530
2018-10-31,555
2018-11-01,579
2018-11-03,601
2018-11-04,618
2018-11-05,624
2018-11-06,597
2018-11-07,575
2018-11-08,549
2018-11-09,525
2018-11-10,502
2018-11-11,483
2018-11-12,471
2018-11-13,473
2018-11-14,473
2018-11-15,453
2018-11-16,450
2018-11-17,454
2018-11-18,452
2018-11-19,442
2018-11-20,431
2018-11-21,431
2018-11-22,412
2018-11-23,415
2018-11-24,410
2018-11-25,406
2018-11-26,406
2018-11-27,407
2018-11-28,408
2018-11-29,423
2018-12-01,420
2018-12-02,409
2018-12-03,409
2018-12-04,402
2018-12-05,399
2018-12-07,412
2018-12-09,417
2018-12-10,433
2018-12-11,433
2018-12-12,411
2018-12-13,391
2018-12-14,391
2018-12-15,396
2018-12-16,400
2018-12-17,400
2018-12-18,393
2018-12-19,393
2018-12-20,391
2018-12-21,391
2018-12-22,387
2018-12-23,378
2018-12-24,361
2018-12-25,361
2018-12-26,342
2018-12-27,330
2018-12-28,330
2018-12-29,343
2018-12-30,343
2018-12-31,354
2019-01-01,354
2019-01-02,365
2019-01-03,365
2019-01-04,371
2019-01-05,382
2019-01-06,397
2019-01-08,413
2019-01-10,420
2019-01-11,420
2019-01-12,437
2019-01-13,437
2019-01-14,443
2019-01-15,443
2019-01-16,450
2019-01-17,450
2019-01-18,462
2019-01-19,463
2019-01-20,463
2019-01-21,457
2019-01-22,463
2019-01-23,463
2019-01-24,470
2019-01-25,470
2019-01-26,476
2019-01-27,476
2019-01-28,499
2019-01-29,508
2019-01-30,508
2019-01-31,504
2019-02-01,503
2019-02-02,503
2019-02-03,484
2019-02-04,484
2019-02-05,487
2019-02-06,487
2019-02-07,496
2019-02-08,496
2019-02-09,504
2019-02-10,504
2019-02-11,512
2019-02-12,512
2019-02-13,507
2019-02-14,507
2019-02-15,519
2019-02-16,519
2019-02-17,504
2019-02-18,504
2019-02-19,500
2019-02-20,500
2019-02-21,492
2019-02-22,492
2019-02-23,495
2019-02-24,495
2019-02-25,504
2019-02-26,504
2019-02-27,499
2019-02-28,499
2019-03-01,487
2019-03-02,487
2019-03-03,475
2019-03-04,475
2019-03-05,476
2019-03-06,476
2019-03-07,471
2019-03-08,471
2019-03-09,471
2019-03-10,488
2019-03-11,488
2019-03-12,480
2019-03-13,480
2019-03-14,464
2019-03-15,464
2019-03-16,465
2019-03-17,464
2019-03-18,464
2019-03-19,464
2019-03-20,469
2019-03-21,469
2019-03-22,490
2019-03-23,502
2019-03-24,502
2019-03-25,510
2019-03-26,510
2019-03-27,510
2019-03-28,523
2019-03-29,523
2019-03-30,538
2019-03-31,538
2019-04-01,556
2019-04-02,556
2019-04-03,580
2019-04-04,580
2019-04-05,580
2019-04-06,580
2019-04-07,591
2019-04-08,591
2019-04-09,599
2019-04-10,599
2019-04-11,606
2019-04-12,606
2019-04-13,589
2019-04-14,589
2019-04-15,585
2019-04-16,585
2019-04-17,571
2019-04-18,571
2019-04-19,569
2019-04-20,569
2019-04-21,577
2019-04-22,577
2019-04-23,558
2019-04-24,558
2019-04-25,546
2019-04-26,546
2019-04-27,536
2019-04-28,536
2019-04-29,515
2019-04-30,515
2019-05-01,505
2019-05-02,505
2019-05-03,506
2019-05-04,506
2019-05-05,508
2019-05-06,508
2019-05-07,493
2019-05-08,493
2019-05-09,481
2019-05-10,481
2019-05-11,484
2019-05-12,484
2019-05-13,468
2019-05-14,468
2019-05-15,468
2019-05-16,471
2019-05-17,471
2019-05-18,466
2019-05-19,466
2019-05-20,479
2019-05-21,479
2019-05-22,479
2019-05-23,476
2019-05-24,476
2019-05-25,479
2019-05-26,479
2019-05-27,479
2019-05-28,479
2019-05-29,481
2019-05-30,481
2019-05-31,481
2019-06-01,488
2019-06-02,488
2019-06-03,487
2019-06-04,487
2019-06-05,490
2019-06-06,490
2019-06-07,495
2019-06-08,495
2019-06-09,489
2019-06-10,489
2019-06-11,489
2019-06-12,489
2019-06-13,489
2019-06-14,493
2019-06-15,493
2019-06-16,490
2019-06-17,490
2019-06-18,504
2019-06-19,504
2019-06-20,508
2019-06-21,508
2019-06-22,508
2019-06-23,524
2019-06-24,524
2019-06-25,536
2019-06-26,536
2019-06-27,538
2019-06-28,538
2019-06-29,538
2019-06-30,549
2019-07-01,549
2019-07-02,571
2019-07-03,571
2019-07-04,571
2019-07-05,593
2019-07-06,593
2019-07-07,610
2019-07-08,610
2019-07-09,621
2019-07-10,621
2019-07-11,621
2019-07-12,621
2019-07-13,608
2019-07-14,608
2019-07-15,603
2019-07-16,603
2019-07-17,581
2019-07-18,581
2019-07-19,581
2019-07-20,572
2019-07-21,572
2019-07-22,574
2019-07-23,574
2019-07-24,574
2019-07-25,564
2019-07-26,564
2019-07-27,572
2019-07-28,572
2019-07-29,563
2019-07-30,563
2019-07-31,565
2019-08-01,565
2019-08-02,565
2019-08-03,569
2019-08-04,569
2019-08-05,569
2019-08-06,578
2019-08-07,578
2019-08-08,594
2019-08-09,594
2019-08-10,607
2019-08-11,607
2019-08-12,627
2019-08-13,627
2019-08-14,652
2019-08-15,652
2019-08-16,685
2019-08-17,685
2019-08-18,685
2019-08-19,700
2019-08-20,700
2019-08-21,700
