date_obj,Kyatt%20legs price
2016-05-09,54447
2016-05-10,51820
2016-05-11,51820
2016-05-12,51820
2016-05-13,51820
2016-05-14,51820
2016-05-15,51820
2016-05-16,51820
2016-05-17,51820
2016-05-18,51820
2016-05-19,51820
2016-05-22,51820
2016-05-23,51820
2016-05-24,51820
2016-05-25,51820
2016-05-26,51820
2016-05-27,51820
2016-05-28,51820
2016-05-29,51820
2016-05-30,51820
2016-05-31,51820
2016-06-01,51820
2016-06-02,51820
2016-06-03,51820
2016-06-04,51820
2016-06-05,51820
2016-06-06,51820
2016-06-07,51820
2016-06-08,51820
2016-06-09,49290
2016-06-10,49290
2016-06-11,49290
2016-06-12,49290
2016-06-13,49290
2016-06-14,49290
2016-06-15,49290
2016-06-16,49290
2016-06-17,49290
2016-06-18,49290
2016-06-19,49290
2016-06-20,49290
2016-06-21,49290
2016-06-22,49290
2016-06-23,49290
2016-06-24,49290
2016-06-25,49290
2016-06-26,49290
2016-06-27,49290
2016-06-28,49290
2016-06-29,49290
2016-06-30,49290
2016-07-01,49290
2016-07-02,49290
2016-07-03,49290
2016-07-04,49290
2016-07-05,47165
2016-07-06,47165
2016-07-07,47165
2016-07-08,47165
2016-07-09,47165
2016-07-10,47165
2016-07-11,47165
2016-07-12,47165
2016-07-13,47165
2016-07-14,47165
2016-07-15,47165
2016-07-16,47165
2016-07-17,47165
2016-07-18,47165
2016-07-23,47165
2016-07-24,47165
2016-07-25,47165
2016-07-26,47165
2016-07-27,47165
2016-07-28,47165
2016-07-29,47165
2016-07-30,47165
2016-07-31,47165
2016-08-01,47165
2016-08-02,47165
2016-08-03,47165
2016-08-04,44820
2016-08-05,44820
2016-08-06,44820
2016-08-07,44820
2016-08-08,44820
2016-08-09,44820
2016-08-10,44820
2016-08-11,44820
2016-08-12,44820
2016-08-13,44820
2016-08-14,44820
2016-08-15,44820
2016-08-16,44820
2016-08-17,44820
2016-08-18,44820
2016-08-19,44820
2016-08-20,44820
2016-08-21,44820
2016-08-22,44820
2016-08-23,44820
2016-08-24,44820
2016-08-25,44820
2016-08-26,44820
2016-08-28,44820
2016-08-31,44820
2016-09-01,44820
2016-09-02,44820
2016-09-03,44820
2016-09-04,44820
2016-09-05,44820
2016-09-06,44820
2016-09-07,42583
2016-09-08,40581
2016-09-09,38666
2016-09-10,37125
2016-09-11,37125
2016-09-12,35429
2016-09-13,35429
2016-09-14,33701
2016-09-15,33701
2016-09-16,33701
2016-09-17,33701
2016-09-18,32039
2016-09-19,32039
2016-09-20,32039
2016-09-21,32039
2016-09-22,32039
2016-09-23,32039
2016-09-24,32039
2016-09-25,30498
2016-09-26,30498
2016-09-27,30498
2016-09-28,30498
2016-09-29,30498
2016-09-30,30498
2016-10-01,30498
2016-10-02,30498
2016-10-03,30498
2016-10-04,30498
2016-10-05,29014
2016-10-06,29014
2016-10-07,29014
2016-10-08,29014
2016-10-09,29014
2016-10-10,29014
2016-10-11,29014
2016-10-12,29014
2016-10-13,29014
2016-10-14,29014
2016-10-15,29014
2016-10-16,29014
2016-10-17,29014
2016-10-18,27581
2016-10-19,27581
2016-10-20,27581
2016-10-21,27581
2016-10-22,27581
2016-10-23,27581
2016-10-24,27581
2016-10-25,27581
2016-10-26,27581
2016-10-27,27581
2016-10-28,27581
2016-10-29,27581
2016-10-30,27581
2016-10-31,27581
2016-11-01,26249
2016-11-02,26249
2016-11-03,26249
2016-11-04,26249
2016-11-05,26249
2016-11-06,26249
2016-11-07,26249
2016-11-08,26249
2016-11-09,26249
2016-11-10,26249
2016-11-11,26249
2016-11-12,26249
2016-11-13,26249
2016-11-14,26249
2016-12-07,23771
2016-12-08,23771
2016-12-09,22605
2016-12-10,22605
2016-12-11,22605
2016-12-12,22605
2016-12-13,22605
2016-12-14,22605
2016-12-15,22605
2016-12-16,22605
2016-12-17,22605
2016-12-18,22605
2016-12-19,22605
2016-12-20,22605
2016-12-21,22605
2016-12-22,22605
2016-12-23,21494
2016-12-24,21494
2016-12-25,21494
2016-12-26,21494
2016-12-27,21494
2016-12-28,21494
2016-12-29,21494
2016-12-30,21494
2016-12-31,21494
2017-01-01,21494
2017-01-02,21494
2017-01-03,21494
2017-01-04,21494
2017-01-05,21494
2017-01-06,21494
2017-01-07,20482
2017-01-08,20482
2017-01-09,20482
2017-01-10,20482
2017-01-11,20482
2017-01-12,20482
2017-01-13,20482
2017-01-14,20482
2017-01-15,20482
2017-01-16,20482
2017-01-17,20482
2017-01-18,20482
2017-01-19,20482
2017-01-20,19482
2017-01-21,19482
2017-01-22,19482
2017-01-27,19482
2017-01-28,19482
2017-01-29,19482
2017-01-30,19482
2017-01-31,19482
2017-02-01,19482
2017-02-02,18517
2017-02-03,18517
2017-02-04,18517
2017-02-05,18517
2017-02-06,18517
2017-02-07,18517
2017-02-08,18517
2017-02-09,18517
2017-02-10,18517
2017-02-11,18517
2017-02-12,18517
2017-02-13,18517
2017-02-14,18517
2017-02-15,18517
2017-02-16,17626
2017-02-18,17626
2017-02-19,17626
2017-02-20,17626
2017-02-21,17626
2017-02-22,17626
2017-02-23,17626
2017-02-24,17626
2017-02-25,17626
2017-02-26,17626
2017-02-27,17626
2017-02-28,17626
2017-03-01,17626
2017-03-02,17626
2017-03-03,17626
2017-03-04,16757
2017-03-05,16757
2017-03-06,16757
2017-03-07,16757
2017-03-08,16757
2017-03-09,16757
2017-03-10,16757
2017-03-11,16757
2017-03-12,16757
2017-03-13,16757
2017-03-14,16757
2017-03-15,16757
2017-03-16,16757
2017-03-17,16757
2017-03-18,16757
2017-03-19,16757
2017-03-20,15934
2017-03-21,15934
2017-03-22,15934
2017-03-23,15934
2017-03-24,15934
2017-03-25,15934
2017-03-26,15934
2017-03-27,15934
2017-03-28,15934
2017-03-29,15934
2017-03-30,15934
2017-03-31,15934
2017-04-01,15934
2017-04-02,15934
2017-04-03,15158
2017-04-04,15158
2017-04-12,15158
2017-04-13,15158
2017-04-14,15158
2017-04-15,15158
2017-04-16,15158
2017-04-17,15158
2017-04-18,14406
2017-04-19,14406
2017-04-20,14406
2017-04-21,14406
2017-04-22,14406
2017-04-23,14406
2017-04-24,14406
2017-04-25,14406
2017-04-26,14406
2017-04-27,14406
2017-04-28,14406
2017-04-29,14406
2017-04-30,14406
2017-05-01,14406
2017-05-02,14406
2017-05-03,13704
2017-05-04,13704
2017-05-05,13704
2017-05-06,13704
2017-05-07,13704
2017-05-08,13704
2017-05-09,13704
2017-05-10,13704
2017-05-11,13704
2017-05-12,13704
2017-05-13,13704
2017-05-14,13704
2017-05-15,13704
2017-05-16,13704
2017-05-17,13704
2017-05-18,13030
2017-05-19,13030
2017-05-20,13030
2017-05-21,13030
2017-05-22,13030
2017-05-23,13030
2017-05-24,13030
2017-05-25,13030
2017-05-26,13030
2017-05-27,13030
2017-05-28,13030
2017-05-29,13030
2017-05-30,13030
2017-05-31,13030
2017-06-01,12389
2017-06-02,12389
2017-06-03,12389
2017-06-04,12389
2017-06-06,12389
2017-06-07,12389
2017-06-08,12389
2017-06-09,12389
2017-06-10,12389
2017-06-11,12389
2017-06-12,12389
2017-06-13,12389
2017-06-14,11793
2017-06-15,11793
2017-06-16,11793
2017-06-17,11793
2017-06-18,11793
2017-06-19,11793
2017-06-20,11793
2017-06-21,11793
2017-06-22,11793
2017-06-23,11793
2017-06-24,11793
2017-06-25,11793
2017-06-26,11793
2017-06-27,11793
2017-06-28,11793
2017-06-29,11216
2017-06-30,11216
2017-07-01,11216
2017-07-02,11216
2017-07-03,11216
2017-07-04,11216
2017-07-05,11216
2017-07-06,11216
2017-07-07,11216
2017-07-08,11216
2017-07-13,11216
2017-07-14,10688
2017-07-15,10688
2017-07-16,10688
2017-07-17,10688
2017-07-18,10688
2017-07-19,10688
2017-07-20,10688
2017-07-21,10688
2017-07-22,10688
2017-07-23,10688
2017-07-24,10688
2017-07-25,10688
2017-07-26,10688
2017-07-27,10688
2017-07-28,10161
2017-07-29,10161
2017-07-30,10161
2017-07-31,10161
2017-08-01,10161
2017-08-02,10161
2017-08-03,10161
2017-08-04,10161
2017-08-05,10161
2017-08-06,10161
2017-08-09,10161
2017-08-10,10161
2017-08-11,9666
2017-08-12,9666
2017-08-13,9666
2017-08-14,9666
2017-08-15,9666
2017-08-17,9666
2017-08-18,9666
2017-08-19,9666
2017-08-20,9666
2017-08-21,9666
2017-08-22,9666
2017-08-23,9666
2017-08-24,9666
2017-08-25,9666
2017-08-26,9275
2017-08-27,9275
2017-08-28,9275
2017-08-29,9275
2017-08-30,9275
2017-08-31,9275
2017-09-01,9275
2017-09-02,9275
2017-09-03,9275
2017-09-04,9275
2017-09-05,9275
2017-09-06,9275
2017-09-07,9275
2017-09-08,9275
2017-09-09,8831
2017-09-10,8831
2017-09-11,8831
2017-09-12,8831
2017-09-13,8831
2017-09-14,8831
2017-09-15,8831
2017-09-16,8831
2017-09-17,8831
2017-09-19,8831
2017-09-20,8831
2017-09-21,8831
2017-09-22,8831
2017-09-23,8831
2017-09-24,8831
2017-09-25,8415
2017-09-26,8415
2017-09-27,8415
2017-09-28,8415
2017-09-29,8415
2017-09-30,8415
2017-10-01,8415
2017-10-02,8415
2017-10-03,8415
2017-10-04,8415
2017-10-05,8415
2017-10-06,8415
2017-10-07,8415
2017-10-08,8415
2017-10-09,8415
2017-10-10,8082
2017-10-11,8082
2017-10-12,8082
2017-10-13,8082
2017-10-14,8082
2017-10-15,8082
2017-10-16,8082
2017-10-17,8082
2017-10-18,8082
2017-10-19,8082
2017-10-20,8082
2017-10-21,8082
2017-10-22,8082
2017-10-23,8082
2017-10-24,8082
2017-10-25,8082
2017-10-26,7752
2017-10-27,7752
2017-10-28,7752
2017-10-29,7752
2017-10-30,7752
2017-10-31,7752
2017-11-01,7752
2017-11-02,7752
2017-11-03,7752
2017-11-04,7752
2017-11-05,7752
2017-11-06,7752
2017-11-07,7752
2017-11-08,7752
2017-11-09,7752
2017-11-10,7407
2017-11-11,7407
2017-11-12,7407
2017-11-13,7407
2017-11-14,7407
2017-11-15,7407
2017-11-16,7407
2017-11-17,7407
2017-11-18,7407
2017-11-19,7407
2017-11-20,7407
2017-11-21,7407
2017-11-22,7407
2017-11-23,7407
2017-11-24,7407
2017-11-25,7108
2017-11-26,7108
2017-11-27,7108
2017-11-28,7108
2017-11-29,7108
2017-11-30,7108
2017-12-01,7108
2017-12-02,7108
2017-12-03,7108
2017-12-04,7108
2017-12-05,7108
2017-12-06,7108
2017-12-07,7108
2017-12-08,7108
2017-12-09,7108
2017-12-10,6818
2017-12-11,6818
2017-12-12,6818
2017-12-14,6818
2017-12-15,6818
2017-12-16,6818
2017-12-17,6818
2017-12-18,6818
2017-12-19,6818
2017-12-20,6818
2017-12-21,6818
2017-12-22,6818
2017-12-23,6818
2017-12-24,6818
2017-12-25,6818
2017-12-26,6640
2017-12-27,6640
2017-12-28,6640
2017-12-29,6640
2017-12-30,6640
2017-12-31,6640
2018-01-01,6640
2018-01-02,6640
2018-01-03,6640
2018-01-04,6640
2018-01-05,6640
2018-01-06,6640
2018-01-07,6640
2018-01-08,6328
2018-01-09,6328
2018-01-10,6328
2018-01-11,6328
2018-01-12,6328
2018-01-13,6328
2018-01-14,6328
2018-01-15,6328
2018-01-16,6328
2018-01-17,6328
2018-01-18,6328
2018-01-19,6328
2018-01-20,6328
2018-01-21,6328
2018-01-22,6036
2018-01-23,6036
2018-01-25,6036
2018-01-26,6036
2018-01-27,6036
2018-01-28,6036
2018-01-29,5787
2018-01-31,5787
2018-02-01,5787
2018-02-02,5787
2018-02-03,5787
2018-02-04,5787
2018-02-05,5787
2018-02-06,5787
2018-02-07,5497
2018-02-08,5497
2018-02-09,5497
2018-02-10,5497
2018-02-11,5497
2018-02-12,5497
2018-02-13,5497
2018-02-14,5497
2018-02-15,5222
2018-02-16,5222
2018-02-17,5222
2018-02-18,5222
2018-02-19,5222
2018-02-20,5222
2018-02-21,5222
2018-02-22,5222
2018-02-23,4960
2018-02-24,4960
2018-02-25,4960
2018-02-26,4960
2018-02-27,4960
2018-02-28,4960
2018-03-01,4960
2018-03-02,4960
2018-03-03,4712
2018-03-04,4712
2018-03-05,4712
2018-03-06,4712
2018-03-07,4712
2018-03-08,4712
2018-03-09,4712
2018-03-10,4712
2018-03-11,4482
2018-03-12,4482
2018-03-13,4482
2018-03-14,4482
2018-03-15,4482
2018-03-16,4482
2018-03-17,4482
2018-03-18,4482
2018-03-19,4316
2018-03-20,4316
2018-03-21,4316
2018-03-23,4316
2018-03-24,4316
2018-03-25,4316
2018-03-26,4316
2018-03-27,4105
2018-03-28,4105
2018-03-29,4105
2018-03-30,4105
2018-03-31,4105
2018-04-01,4105
2018-04-02,4105
2018-04-03,4105
2018-04-04,4105
2018-04-05,3913
2018-04-06,3913
2018-04-07,3913
2018-04-08,3913
2018-04-09,3913
2018-04-10,3913
2018-04-11,3913
2018-04-12,3913
2018-04-13,3913
2018-04-14,3873
2018-04-15,3873
2018-04-16,3873
2018-04-17,3873
2018-04-18,3873
2018-04-19,3873
2018-04-20,3873
2018-04-21,3873
2018-04-22,3873
2018-04-23,3763
2018-04-24,3763
2018-04-25,3763
2018-04-26,3763
2018-04-27,3763
2018-04-28,3763
2018-04-29,3763
2018-04-30,3763
2018-05-01,3603
2018-05-04,3603
2018-05-05,3603
2018-05-06,3603
2018-05-08,3603
2018-05-09,3603
2018-05-10,3430
2018-05-11,3430
2018-05-12,3430
2018-05-13,3430
2018-05-14,3430
2018-05-15,3430
2018-05-16,3430
2018-05-17,3430
2018-05-18,3430
2018-05-19,3344
2018-05-20,3344
2018-05-21,3344
2018-05-22,3344
2018-05-23,3344
2018-05-24,3344
2018-05-25,3344
2018-05-26,3344
2018-05-27,3344
2018-05-28,3209
2018-05-29,3209
2018-05-30,3209
2018-05-31,3209
2018-06-01,3209
2018-06-02,3209
2018-06-03,3209
2018-06-04,3209
2018-06-05,3075
2018-06-06,3075
2018-06-07,3075
2018-06-08,3075
2018-06-09,3075
2018-06-10,3075
2018-06-11,3075
2018-06-12,3075
2018-06-13,3064
2018-06-14,3064
2018-06-15,3064
2018-06-16,3064
2018-06-17,3064
2018-06-18,3064
2018-06-19,3064
2018-06-20,3064
2018-06-21,3064
2018-06-22,3117
2018-06-23,3117
2018-06-24,3117
2018-06-25,3117
2018-06-26,3117
2018-06-27,3117
2018-06-28,3117
2018-06-29,3117
2018-06-30,3117
2018-07-01,3139
2018-07-02,3139
2018-07-03,3139
2018-07-04,3139
2018-07-05,3139
2018-07-06,3139
2018-07-07,3139
2018-07-08,3139
2018-07-09,3139
2018-07-10,3139
2018-07-11,2993
2018-07-12,2993
2018-07-13,2993
2018-07-14,2993
2018-07-15,2993
2018-07-16,2993
2018-07-17,2993
2018-07-18,2993
2018-07-19,2993
2018-07-20,2926
2018-07-21,2926
2018-07-22,2926
2018-07-23,2926
2018-07-24,2926
2018-07-25,2926
2018-07-26,2926
2018-07-27,2893
2018-07-28,2893
2018-07-29,2893
2018-07-30,2893
2018-07-31,2893
2018-08-01,2893
2018-08-02,2893
2018-08-03,2856
2018-08-04,2856
2018-08-05,2856
2018-08-06,2856
2018-08-07,2856
2018-08-08,2856
2018-08-09,2776
2018-08-10,2776
2018-08-11,2776
2018-08-12,2776
2018-08-14,2776
2018-08-16,2712
2018-08-17,2712
2018-08-18,2712
2018-08-19,2712
2018-08-20,2712
2018-08-21,2712
2018-08-22,2712
2018-08-23,2604
2018-08-24,2604
2018-08-25,2604
2018-08-26,2604
2018-08-27,2604
2018-08-28,2604
2018-08-29,2600
2018-08-30,2600
2018-08-31,2600
2018-09-01,2600
2018-09-02,2600
2018-09-03,2600
2018-09-04,2600
2018-09-05,2600
2018-09-06,2600
2018-09-07,2600
2018-09-08,2600
2018-09-09,2600
2018-09-10,2600
2018-09-11,2472
2018-09-12,2472
2018-09-13,2472
2018-09-14,2472
2018-09-15,2472
2018-09-16,2472
2018-09-17,2472
2018-09-18,2434
2018-09-19,2434
2018-09-20,2434
2018-09-21,2434
2018-09-22,2434
2018-09-23,2434
2018-09-24,2368
2018-09-25,2368
2018-09-26,2368
2018-09-27,2368
2018-09-28,2368
2018-09-29,2368
2018-09-30,2368
2018-10-02,2277
2018-10-03,2277
2018-10-04,2277
2018-10-05,2277
2018-10-06,2277
2018-10-07,2277
2018-10-08,2230
2018-10-09,2230
2018-10-10,2230
2018-10-11,2230
2018-10-12,2230
2018-10-13,2230
2018-10-14,2230
2018-10-15,2233
2018-10-16,2233
2018-10-17,2233
2018-10-18,2233
2018-10-19,2233
2018-10-20,2233
2018-10-21,2233
2018-10-22,2241
2018-10-23,2241
2018-10-24,2241
2018-10-25,2241
2018-10-26,2241
2018-10-27,2241
2018-10-28,2241
2018-10-29,2241
2018-10-30,2210
2018-10-31,2210
2018-11-01,2210
2018-11-03,2210
2018-11-04,2210
2018-11-05,2163
2018-11-06,2163
2018-11-07,2163
2018-11-08,2163
2018-11-09,2163
2018-11-10,2163
2018-11-11,2124
2018-11-12,2124
2018-11-13,2124
2018-11-14,2124
2018-11-15,2124
2018-11-16,2036
2018-11-17,2036
2018-11-18,2036
2018-11-19,2036
2018-11-20,2036
2018-11-21,2036
2018-11-22,2041
2018-11-23,2041
2018-11-24,2041
2018-11-25,2041
2018-11-26,2041
2018-11-27,1981
2018-11-28,1981
2018-11-29,1981
2018-12-01,1977
2018-12-02,1977
2018-12-03,1977
2018-12-04,1977
2018-12-05,2069
2018-12-07,2069
2018-12-09,2069
2018-12-11,2149
2018-12-12,2149
2018-12-13,2149
2018-12-14,2149
2018-12-15,2149
2018-12-16,2211
2018-12-17,2211
2018-12-18,2211
2018-12-19,2211
2018-12-20,2211
2018-12-21,2211
2018-12-22,2252
2018-12-23,2252
2018-12-24,2252
2018-12-25,2252
2018-12-26,2252
2018-12-27,2252
2018-12-28,2229
2018-12-29,2229
2018-12-30,2229
2018-12-31,2229
2019-01-01,2229
2019-01-02,2229
2019-01-03,2253
2019-01-04,2253
2019-01-05,2253
2019-01-06,2253
2019-01-08,2267
2019-01-10,2267
2019-01-11,2267
2019-01-12,2267
2019-01-13,2267
2019-01-14,2363
2019-01-15,2363
2019-01-16,2363
2019-01-17,2363
2019-01-18,2363
2019-01-19,2363
2019-01-20,2269
2019-01-21,2269
2019-01-22,2269
2019-01-23,2269
2019-01-24,2269
2019-01-25,2269
2019-01-26,2248
2019-01-27,2248
2019-01-28,2248
2019-01-29,2248
2019-01-30,2248
2019-01-31,2214
2019-02-01,2214
2019-02-02,2214
2019-02-03,2214
2019-02-04,2214
2019-02-05,2237
2019-02-06,2237
2019-02-07,2237
2019-02-08,2237
2019-02-09,2237
2019-02-10,2237
2019-02-11,2186
2019-02-12,2186
2019-02-13,2186
2019-02-14,2186
2019-02-15,2186
2019-02-16,2186
2019-02-17,2151
2019-02-18,2151
2019-02-19,2151
2019-02-20,2151
2019-02-21,2151
2019-02-22,2151
2019-02-23,2075
2019-02-24,2075
2019-02-25,2075
2019-02-26,2075
2019-02-27,2075
2019-02-28,2075
2019-03-01,2075
2019-03-02,2075
2019-03-03,2075
2019-03-04,2016
2019-03-05,2016
2019-03-06,2016
2019-03-07,2016
2019-03-08,2016
2019-03-09,2016
2019-03-10,2016
2019-03-11,1964
2019-03-12,1964
2019-03-13,1964
2019-03-14,1964
2019-03-15,1964
2019-03-16,1964
2019-03-17,1923
2019-03-18,1923
2019-03-19,1923
2019-03-20,1923
2019-03-21,1923
2019-03-22,1923
2019-03-23,1899
2019-03-24,1899
2019-03-25,1899
2019-03-26,1899
2019-03-27,1899
2019-03-28,1899
2019-03-29,1899
2019-03-30,1899
2019-03-31,1850
2019-04-01,1850
2019-04-02,1850
2019-04-03,1850
2019-04-04,1850
2019-04-05,1850
