date_obj,Phoenix%20necklace price
2016-06-18,2304
2016-06-19,2368
2016-06-20,2368
2016-06-21,2380
2016-06-22,2356
2016-06-23,2316
2016-06-24,2316
2016-06-25,2313
2016-06-26,2313
2016-06-27,2274
2016-06-28,2267
2016-06-29,2267
2016-06-30,2289
2016-07-01,2289
2016-07-02,2289
2016-07-03,2365
2016-07-04,2361
2016-07-05,2361
2016-07-06,2353
2016-07-07,2353
2016-07-08,2394
2016-07-09,2445
2016-07-10,2495
2016-07-11,2567
2016-07-12,2567
2016-07-13,2501
2016-07-14,2437
2016-07-15,2437
2016-07-16,2418
2016-07-17,2418
2016-07-18,2375
2016-07-23,2349
2016-07-24,2384
2016-07-25,2469
2016-07-26,2469
2016-07-27,2509
2016-07-28,2509
2016-07-29,2516
2016-07-30,2452
2016-07-31,2452
2016-08-01,2369
2016-08-02,2439
2016-08-03,2503
2016-08-04,2503
2016-08-05,2482
2016-08-06,2377
2016-08-07,2381
2016-08-08,2381
2016-08-09,2389
2016-08-10,2415
2016-08-11,2415
2016-08-12,2397
2016-08-13,2397
2016-08-14,2413
2016-08-15,2437
2016-08-16,2437
2016-08-17,2476
2016-08-18,2476
2016-08-19,2516
2016-08-20,2502
2016-08-21,2502
2016-08-22,2432
2016-08-23,2495
2016-08-24,2495
2016-08-25,2442
2016-08-26,2442
2016-08-28,2427
2016-08-31,2346
2016-09-01,2380
2016-09-02,2380
2016-09-03,2357
2016-09-04,2355
2016-09-05,2430
2016-09-06,2407
2016-09-07,2407
2016-09-08,2422
2016-09-09,2422
2016-09-10,2431
2016-09-11,2431
2016-09-12,2499
2016-09-13,2502
2016-09-14,2502
2016-09-15,2519
2016-09-16,2519
2016-09-17,2472
2016-09-18,2367
2016-09-19,2309
2016-09-20,2309
2016-09-21,2339
2016-09-22,2363
2016-09-23,2418
2016-09-24,2418
2016-09-25,2393
2016-09-26,2393
2016-09-27,2348
2016-09-28,2348
2016-09-29,2377
2016-09-30,2380
2016-10-01,2374
2016-10-02,2374
2016-10-03,2350
2016-10-04,2350
2016-10-05,2369
2016-10-06,2369
2016-10-07,2389
2016-10-08,2375
2016-10-09,2375
2016-10-10,2374
2016-10-11,2373
2016-10-12,2373
2016-10-13,2427
2016-10-14,2477
2016-10-15,2540
2016-10-16,2545
2016-10-17,2504
2016-10-18,2504
2016-10-19,2505
2016-10-20,2505
2016-10-21,2495
2016-10-22,2495
2016-10-23,2437
2016-10-24,2514
2016-10-25,2514
2016-10-26,2640
2016-10-27,2640
2016-10-28,2772
2016-10-29,2911
2016-10-30,2936
2016-10-31,3083
2016-11-01,3083
2016-11-02,3238
2016-11-03,3400
2016-11-04,3570
2016-11-05,3570
2016-11-06,3749
2016-11-07,3937
2016-11-08,4086
2016-11-09,4163
2016-11-10,4331
2016-11-11,4148
2016-11-12,3942
2016-11-13,3776
2016-11-14,3611
2016-12-07,2998
2016-12-08,3125
2016-12-09,3274
2016-12-10,3312
2016-12-11,3266
2016-12-12,3264
2016-12-13,3125
2016-12-14,3052
2016-12-15,3052
2016-12-16,2993
2016-12-17,2987
2016-12-18,2987
2016-12-19,2989
2016-12-20,3028
2016-12-21,3001
2016-12-22,3001
2016-12-23,3096
2016-12-24,3096
2016-12-25,3129
2016-12-26,3081
2016-12-27,3071
2016-12-28,2948
2016-12-29,2809
2016-12-30,2743
2016-12-31,2789
2017-01-01,2924
2017-01-02,2914
2017-01-03,3041
2017-01-04,3115
2017-01-05,3035
2017-01-06,2886
2017-01-07,2783
2017-01-08,2679
2017-01-09,2545
2017-01-10,2447
2017-01-11,2354
2017-01-12,2309
2017-01-13,2291
2017-01-14,2253
2017-01-15,2309
2017-01-16,2288
2017-01-17,2279
2017-01-18,2316
2017-01-19,2249
2017-01-20,2194
2017-01-21,2256
2017-01-22,2273
2017-01-27,2281
2017-01-28,2242
2017-01-29,2201
2017-01-30,2201
2017-01-31,2211
2017-02-01,2223
2017-02-02,2240
2017-02-03,2263
2017-02-04,2305
2017-02-05,2295
2017-02-06,2310
2017-02-07,2282
2017-02-08,2303
2017-02-09,2303
2017-02-10,2298
2017-02-11,2260
2017-02-12,2303
2017-02-13,2340
2017-02-14,2307
2017-02-15,2290
2017-02-16,2256
2017-02-18,2261
2017-02-19,2256
2017-02-20,2258
2017-02-21,2273
2017-02-22,2273
2017-02-23,2273
2017-02-24,2273
2017-02-25,2247
2017-02-26,2254
2017-02-27,2247
2017-02-28,2269
2017-03-01,2256
2017-03-02,2260
2017-03-03,2265
2017-03-04,2254
2017-03-05,2248
2017-03-06,2252
2017-03-07,2255
2017-03-08,2258
2017-03-09,2257
2017-03-10,2249
2017-03-11,2246
2017-03-12,2251
2017-03-13,2254
2017-03-14,2284
2017-03-15,2238
2017-03-16,2272
2017-03-17,2314
2017-03-18,2275
2017-03-19,2258
2017-03-20,2286
2017-03-21,2285
2017-03-22,2285
2017-03-23,2278
2017-03-24,2264
2017-03-25,2264
2017-03-26,2266
2017-03-27,2249
2017-03-28,2199
2017-03-29,2212
2017-03-30,2291
2017-03-31,2328
2017-04-01,2326
2017-04-02,2309
2017-04-03,2295
2017-04-04,2309
2017-04-12,2257
2017-04-13,2251
2017-04-14,2253
2017-04-15,2287
2017-04-16,2379
2017-04-17,2469
2017-04-18,2437
2017-04-19,2355
2017-04-20,2373
2017-04-21,2378
2017-04-22,2387
2017-04-23,2388
2017-04-24,2400
2017-04-25,2366
2017-04-26,2366
2017-04-27,2377
2017-04-28,2362
2017-04-29,2318
2017-04-30,2306
2017-05-01,2398
2017-05-02,2393
2017-05-03,2406
2017-05-04,2411
2017-05-05,2404
2017-05-06,2379
2017-05-07,2389
2017-05-08,2328
2017-05-09,2382
2017-05-10,2366
2017-05-11,2326
2017-05-12,2319
2017-05-13,2352
2017-05-14,2344
2017-05-15,2336
2017-05-16,2315
2017-05-17,2371
2017-05-18,2390
2017-05-19,2390
2017-05-20,2396
2017-05-21,2396
2017-05-22,2388
2017-05-23,2380
2017-05-24,2380
2017-05-25,2395
2017-05-26,2357
2017-05-27,2336
2017-05-28,2329
2017-05-29,2332
2017-05-30,2306
2017-05-31,2276
2017-06-01,2226
2017-06-02,2243
2017-06-03,2243
2017-06-06,2268
2017-06-07,2265
2017-06-08,2265
2017-06-09,2275
2017-06-10,2238
2017-06-11,2288
2017-06-12,2288
2017-06-13,2335
2017-06-14,2293
2017-06-15,2304
2017-06-16,2323
2017-06-17,2350
2017-06-18,2293
2017-06-19,2293
2017-06-20,2259
2017-06-21,2284
2017-06-22,2284
2017-06-23,2328
2017-06-24,2315
2017-06-25,2353
2017-06-26,2398
2017-06-27,2418
2017-06-28,2391
2017-06-29,2467
2017-06-30,2435
2017-07-01,2435
2017-07-02,2387
2017-07-03,2326
2017-07-04,2331
2017-07-05,2331
2017-07-06,2285
2017-07-07,2285
2017-07-08,2323
2017-07-13,2335
2017-07-14,2356
2017-07-15,2356
2017-07-16,2333
2017-07-17,2341
2017-07-18,2429
2017-07-19,2391
2017-07-20,2381
2017-07-21,2412
2017-07-22,2399
2017-07-23,2447
2017-07-24,2542
2017-07-25,2464
2017-07-26,2489
2017-07-27,2558
2017-07-28,2444
2017-07-29,2444
2017-07-30,2452
2017-07-31,2452
2017-08-01,2448
2017-08-02,2445
2017-08-03,2408
2017-08-04,2408
2017-08-05,2393
2017-08-06,2393
2017-08-09,2341
2017-08-10,2340
2017-08-11,2362
2017-08-12,2373
2017-08-13,2463
2017-08-14,2421
2017-08-15,2351
2017-08-17,2325
2017-08-18,2325
2017-08-19,2334
2017-08-20,2348
2017-08-22,2284
2017-08-23,2206
2017-08-24,2228
2017-08-25,2228
2017-08-26,2307
2017-08-27,2305
2017-08-28,2299
2017-08-29,2299
2017-08-30,2295
2017-08-31,2295
2017-09-01,2335
2017-09-02,2333
2017-09-03,2333
2017-09-04,2388
2017-09-05,2276
2017-09-06,2290
2017-09-07,2339
2017-09-08,2339
2017-09-09,2393
2017-09-10,2380
2017-09-11,2367
2017-09-12,2367
2017-09-13,2394
2017-09-14,2390
2017-09-15,2390
2017-09-16,2376
2017-09-17,2422
2017-09-19,2473
2017-09-20,2456
2017-09-21,2502
2017-09-22,2549
2017-09-23,2549
2017-09-24,2546
2017-09-25,2550
2017-09-26,2422
2017-09-27,2422
2017-09-28,2444
2017-09-29,2440
2017-09-30,2478
2017-10-01,2456
2017-10-02,2412
2017-10-03,2412
2017-10-04,2358
2017-10-05,2418
2017-10-06,2392
2017-10-07,2413
2017-10-08,2358
2017-10-09,2324
2017-10-10,2307
2017-10-11,2307
2017-10-12,2375
2017-10-13,2384
2017-10-14,2370
2017-10-15,2370
2017-10-16,2330
2017-10-17,2330
2017-10-18,2314
2017-10-19,2381
2017-10-20,2382
2017-10-21,2420
2017-10-22,2377
2017-10-23,2339
2017-10-24,2355
2017-10-25,2304
2017-10-26,2227
2017-10-27,2286
2017-10-28,2286
2017-10-29,2325
2017-10-30,2359
2017-10-31,2345
2017-11-01,2345
2017-11-02,2342
2017-11-03,2344
2017-11-04,2353
2017-11-05,2397
2017-11-06,2386
2017-11-07,2386
2017-11-08,2445
2017-11-09,2494
2017-11-10,2540
2017-11-11,2488
2017-11-12,2403
2017-11-13,2322
2017-11-14,2283
2017-11-15,2335
2017-11-16,2288
2017-11-17,2292
2017-11-18,2292
2017-11-19,2353
2017-11-20,2318
2017-11-21,2346
2017-11-22,2347
2017-11-23,2380
2017-11-24,2370
2017-11-25,2342
2017-11-26,2379
2017-11-27,2379
2017-11-28,2372
2017-11-29,2378
2017-11-30,2369
2017-12-01,2365
2017-12-02,2368
2017-12-03,2376
2017-12-04,2362
2017-12-05,2367
2017-12-06,2317
2017-12-07,2349
2017-12-08,2349
2017-12-09,2330
2017-12-10,2357
2017-12-11,2355
2017-12-12,2333
2017-12-14,2327
2017-12-15,2347
2017-12-16,2328
2017-12-17,2321
2017-12-18,2316
2017-12-19,2334
2017-12-20,2309
2017-12-21,2324
2017-12-22,2370
2017-12-23,2363
2017-12-24,2331
2017-12-25,2286
2017-12-26,2310
2017-12-27,2351
2017-12-28,2345
2017-12-29,2346
2017-12-30,2373
2017-12-31,2373
2018-01-01,2333
2018-01-02,2333
2018-01-03,2339
2018-01-04,2354
2018-01-05,2357
2018-01-06,2335
2018-01-07,2342
2018-01-08,2423
2018-01-09,2346
2018-01-10,2303
2018-01-11,2350
2018-01-12,2361
2018-01-13,2305
2018-01-14,2360
2018-01-15,2354
2018-01-16,2356
2018-01-17,2345
2018-01-18,2350
2018-01-19,2350
2018-01-20,2290
2018-01-21,2294
2018-01-22,2279
2018-01-23,2267
2018-01-24,2271
2018-01-25,2281
2018-01-26,2262
2018-01-27,2252
2018-01-28,2301
2018-01-29,2272
2018-01-31,2319
2018-02-01,2250
2018-02-02,2277
2018-02-03,2308
2018-02-04,2322
2018-02-05,2278
2018-02-06,2263
2018-02-07,2253
2018-02-08,2294
2018-02-09,2268
2018-02-10,2306
2018-02-11,2308
2018-02-12,2368
2018-02-13,2359
2018-02-14,2317
2018-02-15,2323
2018-02-16,2307
2018-02-17,2309
2018-02-18,2314
2018-02-19,2322
2018-02-20,2312
2018-02-21,2299
2018-02-22,2305
2018-02-23,2287
2018-02-24,2294
2018-02-25,2265
2018-02-26,2257
2018-02-27,2251
2018-03-01,2286
2018-03-02,2271
2018-03-03,2269
2018-03-04,2266
2018-03-05,2295
2018-03-06,2303
2018-03-07,2303
2018-03-08,2301
2018-03-09,2302
2018-03-10,2311
2018-03-11,2315
2018-03-12,2326
2018-03-13,2362
2018-03-14,2404
2018-03-15,2392
2018-03-16,2382
2018-03-17,2370
2018-03-18,2385
2018-03-19,2337
2018-03-20,2373
2018-03-21,2350
2018-03-23,2362
2018-03-24,2372
2018-03-26,2337
2018-03-27,2328
2018-03-28,2310
2018-03-29,2308
2018-03-30,2293
2018-03-31,2307
2018-04-01,2299
2018-04-02,2303
2018-04-03,2278
2018-04-04,2284
2018-04-05,2280
2018-04-06,2294
2018-04-08,2293
2018-04-09,2249
2018-04-10,2245
2018-04-11,2261
2018-04-12,2273
2018-04-13,2247
2018-04-14,2275
2018-04-15,2272
2018-04-16,2275
2018-04-17,2267
2018-04-18,2272
2018-04-19,2263
2018-04-20,2257
2018-04-21,2258
2018-04-22,2271
2018-04-23,2276
2018-04-24,2248
2018-04-25,2317
2018-04-26,2276
2018-04-27,2242
2018-04-28,2245
2018-04-29,2258
2018-04-30,2259
2018-05-01,2264
2018-05-02,2274
2018-05-03,2256
2018-05-04,2248
2018-05-05,2262
2018-05-06,2204
2018-05-07,2277
2018-05-08,2303
2018-05-09,2361
2018-05-10,2360
2018-05-11,2381
2018-05-12,2295
2018-05-13,2273
2018-05-14,2263
2018-05-15,2314
2018-05-16,2343
2018-05-17,2348
2018-05-18,2384
2018-05-19,2347
2018-05-20,2348
2018-05-21,2369
2018-05-22,2406
2018-05-23,2438
2018-05-24,2523
2018-05-25,2530
2018-05-26,2473
2018-05-27,2420
2018-05-28,2368
2018-05-29,2344
2018-05-30,2362
2018-05-31,2302
2018-06-01,2287
2018-06-02,2265
2018-06-03,2271
2018-06-04,2296
2018-06-05,2304
2018-06-06,2253
2018-06-07,2290
2018-06-08,2264
2018-06-09,2290
2018-06-10,2272
2018-06-11,2271
2018-06-12,2293
2018-06-13,2286
2018-06-14,2244
2018-06-15,2218
2018-06-16,2241
2018-06-17,2219
2018-06-18,2280
2018-06-19,2346
2018-06-20,2368
2018-06-21,2375
2018-06-22,2398
2018-06-23,2365
2018-06-24,2372
2018-06-25,2409
2018-06-26,2394
2018-06-27,2426
2018-06-28,2377
2018-06-29,2330
2018-06-30,2356
2018-07-01,2397
2018-07-02,2429
2018-07-03,2366
2018-07-04,2287
2018-07-05,2263
2018-07-06,2298
2018-07-07,2331
2018-07-08,2337
2018-07-09,2321
2018-07-10,2303
2018-07-11,2303
2018-07-12,2302
2018-07-13,2304
2018-07-14,2331
2018-07-15,2368
2018-07-16,2364
2018-07-17,2399
2018-07-18,2368
2018-07-19,2369
2018-07-20,2382
2018-07-21,2478
2018-07-22,2466
2018-07-23,2437
2018-07-24,2410
2018-07-25,2392
2018-07-26,2417
2018-07-27,2346
2018-07-28,2322
2018-07-29,2303
2018-07-30,2324
2018-07-31,2332
2018-08-01,2323
2018-08-02,2333
2018-08-03,2308
2018-08-04,2283
2018-08-05,2259
2018-08-06,2312
2018-08-07,2318
2018-08-08,2283
2018-08-09,2292
2018-08-10,2292
2018-08-11,2318
2018-08-12,2268
2018-08-14,2250
2018-08-16,2322
2018-08-17,2294
2018-08-18,2254
2018-08-19,2251
2018-08-20,2251
2018-08-21,2273
2018-08-22,2280
2018-08-23,2294
2018-08-24,2323
2018-08-25,2309
2018-08-26,2287
2018-08-27,2287
2018-08-28,2293
2018-08-29,2269
2018-08-30,2252
2018-08-31,2258
2018-09-01,2247
2018-09-02,2250
2018-09-03,2252
2018-09-04,2276
2018-09-05,2264
2018-09-06,2240
2018-09-07,2237
2018-09-08,2259
2018-09-09,2254
2018-09-10,2252
2018-09-11,2242
2018-09-12,2243
2018-09-13,2255
2018-09-14,2259
2018-09-15,2252
2018-09-16,2273
2018-09-17,2251
2018-09-18,2263
2018-09-19,2262
2018-09-20,2267
2018-09-21,2260
2018-09-22,2246
2018-09-23,2252
2018-09-24,2266
2018-09-25,2290
2018-09-26,2313
2018-09-27,2256
2018-09-28,2273
2018-09-29,2289
2018-09-30,2304
2018-10-02,2287
2018-10-03,2292
2018-10-04,2291
2018-10-05,2294
2018-10-06,2293
2018-10-07,2296
2018-10-08,2294
2018-10-09,2293
2018-10-10,2292
2018-10-11,2235
2018-10-12,2242
2018-10-13,2258
2018-10-14,2266
2018-10-15,2233
2018-10-16,2267
2018-10-17,2262
2018-10-18,2265
2018-10-19,2262
2018-10-20,2261
2018-10-21,2266
2018-10-22,2270
2018-10-23,2284
2018-10-24,2293
2018-10-25,2298
2018-10-26,2314
2018-10-27,2286
2018-10-28,2293
2018-10-29,2294
2018-10-30,2292
2018-10-31,2294
2018-11-01,2305
2018-11-03,2279
2018-11-04,2279
2018-11-05,2285
2018-11-06,2281
2018-11-07,2264
2018-11-08,2276
2018-11-09,2277
2018-11-10,2266
2018-11-11,2311
2018-11-12,2334
2018-11-13,2269
2018-11-15,2308
2018-11-16,2302
2018-11-17,2290
2018-11-18,2295
2018-11-19,2279
2018-11-20,2265
2018-11-21,2235
2018-11-22,2257
2018-11-23,2281
2018-11-24,2285
2018-11-25,2285
2018-11-26,2282
2018-11-27,2265
2018-11-28,2259
2018-11-29,2257
2018-12-01,2233
2018-12-02,2231
2018-12-03,2210
2018-12-04,2222
2018-12-05,2215
2018-12-07,2247
2018-12-09,2295
2018-12-10,2269
2018-12-11,2267
2018-12-12,2257
2018-12-13,2255
2018-12-14,2294
2018-12-15,2318
2018-12-16,2286
2018-12-17,2262
2018-12-18,2259
2018-12-19,2290
2018-12-20,2276
2018-12-21,2264
2018-12-22,2251
2018-12-23,2251
2018-12-24,2253
2018-12-25,2278
2018-12-26,2250
2018-12-27,2235
2018-12-28,2249
2018-12-29,2254
2018-12-30,2247
2018-12-31,2217
2019-01-01,2217
2019-01-02,2228
2019-01-03,2245
2019-01-04,2248
2019-01-05,2253
2019-01-06,2252
2019-01-08,2246
2019-01-10,2243
2019-01-11,2236
2019-01-12,2250
2019-01-13,2234
2019-01-14,2239
2019-01-15,2239
2019-01-16,2246
2019-01-17,2222
2019-01-18,2200
2019-01-19,2254
2019-01-20,2260
2019-01-21,2271
2019-01-22,2278
2019-01-23,2249
2019-01-24,2245
2019-01-25,2229
2019-01-26,2202
2019-01-27,2194
2019-01-28,2197
2019-01-29,2216
2019-01-30,2222
2019-01-31,2233
2019-02-01,2229
2019-02-02,2237
2019-02-03,2237
2019-02-04,2220
2019-02-05,2234
2019-02-06,2232
2019-02-07,2244
2019-02-08,2273
2019-02-09,2285
2019-02-10,2282
2019-02-11,2266
2019-02-12,2274
2019-02-13,2266
2019-02-14,2282
2019-02-15,2283
2019-02-16,2244
2019-02-17,2236
2019-02-18,2248
2019-02-19,2248
2019-02-20,2244
2019-02-21,2226
2019-02-22,2232
2019-02-23,2243
2019-02-24,2251
2019-02-25,2243
2019-02-26,2251
2019-02-27,2228
2019-02-28,2263
2019-03-01,2240
2019-03-02,2238
2019-03-03,2248
2019-03-04,2278
2019-03-05,2278
2019-03-06,2270
2019-03-07,2275
2019-03-08,2282
2019-03-09,2261
2019-03-10,2255
2019-03-11,2265
2019-03-12,2283
2019-03-13,2279
2019-03-14,2270
2019-03-15,2242
2019-03-16,2252
2019-03-17,2267
2019-03-18,2301
2019-03-19,2281
2019-03-20,2292
2019-03-21,2269
2019-03-22,2229
2019-03-23,2300
2019-03-24,2328
2019-03-25,2282
2019-03-26,2267
2019-03-27,2316
2019-03-28,2263
2019-03-29,2256
2019-03-30,2249
2019-03-31,2254
2019-04-01,2252
2019-04-02,2235
2019-04-03,2221
2019-04-04,2225
2019-04-05,2225
2019-04-06,2234
2019-04-07,2258
