date_obj,Lumberyard%20teleport price
2015-08-02,4211
2015-08-03,4211
2015-08-04,4250
2015-08-05,4250
2015-08-06,4203
2015-08-07,4203
2015-08-08,4073
2015-08-09,4073
2015-08-10,4038
2015-08-11,4038
2015-08-12,4181
2015-08-13,4181
2015-08-14,4357
2015-08-15,4357
2015-08-16,4575
2015-08-17,4575
2015-08-18,4782
2015-08-19,4782
2015-08-20,5021
2015-08-21,5021
2015-08-22,4918
2015-08-23,4918
2015-08-24,4677
2015-08-25,4677
2015-08-26,4708
2015-08-27,4604
2015-08-28,4604
2015-08-29,4825
2015-08-30,4825
2015-08-31,4916
2015-09-01,4916
2015-09-02,4938
2015-09-03,4938
2015-09-04,4706
2015-09-05,4706
2015-09-06,4714
2015-09-07,4714
2015-09-08,4835
2015-09-09,4835
2015-09-10,4835
2015-09-11,4979
2015-09-12,4979
2015-09-13,5118
2015-09-14,5118
2015-09-15,5081
2015-09-16,5081
2015-09-17,5001
2015-09-18,5001
2015-09-19,5002
2015-09-20,5002
2015-09-21,5168
2015-09-22,5425
2015-09-23,5463
2015-09-24,5463
2015-09-25,5236
2015-09-27,5009
2015-09-28,4794
2015-09-29,4794
2015-09-30,4824
2015-10-05,4459
2015-10-06,4304
2015-10-07,4304
2015-10-08,4171
2015-10-09,4149
2015-10-10,4149
2015-10-11,4187
2015-10-12,4187
2015-10-13,4397
2015-10-14,4397
2015-10-15,4617
2015-10-16,4689
2015-10-17,4689
2015-10-18,4616
2015-10-19,4443
2015-10-20,4315
2015-10-22,4368
2015-10-23,4383
2015-10-24,4383
2015-10-25,4535
2015-10-26,4726
2015-10-27,4726
2015-10-29,4807
2015-10-30,4882
2015-10-31,4928
2015-11-01,4928
2015-11-02,5009
2015-11-03,5009
2015-11-04,4845
2015-11-05,4641
2015-11-06,4641
2015-11-07,4503
2015-11-08,4503
2015-11-09,4518
2015-11-10,4518
2015-11-11,4688
2015-11-12,4688
2015-11-13,4902
2015-11-14,4902
2015-11-15,5108
2015-11-16,5108
2015-11-17,5217
2015-11-18,5217
2015-11-19,5223
2015-11-20,5390
2015-11-21,5390
2015-11-22,5620
2015-11-23,5620
2015-11-24,5873
2015-11-25,6121
2015-11-26,6121
2015-11-27,6194
2015-11-28,6194
2015-11-29,6167
2015-11-30,6077
2015-12-01,6077
2015-12-02,6277
2015-12-03,6583
2015-12-04,6583
2015-12-05,6913
2015-12-06,7254
2015-12-07,7254
2015-12-08,7617
2015-12-09,7993
2015-12-10,7993
2015-12-11,8393
2015-12-12,8393
2015-12-13,8813
2015-12-14,8813
2015-12-15,9254
2015-12-16,9708
2015-12-17,9708
2015-12-18,10169
2015-12-19,10169
2015-12-20,10136
2015-12-21,10136
2015-12-22,9652
2015-12-23,9169
2015-12-24,9169
2015-12-25,8721
2015-12-26,8721
2015-12-27,8777
2015-12-28,8777
2015-12-29,8904
2015-12-30,8689
2015-12-31,8689
2016-01-01,8637
2016-01-02,8383
2016-01-03,8073
2016-01-04,8136
2016-01-05,7805
2016-01-06,7710
2016-01-07,7710
2016-01-08,7462
2016-01-09,7462
2016-01-10,7148
2016-01-11,6835
2016-01-12,6658
2016-01-13,6658
2016-01-14,6473
2016-01-15,6556
2016-01-16,6557
2016-01-17,6369
2016-01-18,6462
2016-01-19,6462
2016-01-20,6469
2016-01-21,6469
2016-01-22,6561
2016-01-23,6561
2016-01-24,6572
2016-01-25,6469
2016-01-26,6469
2016-01-27,6443
2016-01-28,6443
2016-01-29,6357
2016-01-30,6357
2016-01-31,6261
2016-02-01,6182
2016-02-02,6182
2016-02-03,6128
2016-02-04,6128
2016-02-05,6262
2016-02-06,6429
2016-02-07,6429
2016-02-08,6517
2016-02-09,6373
2016-02-10,6439
2016-02-11,6439
2016-02-12,6299
2016-02-13,6316
2016-02-14,6316
2016-02-15,6313
2016-02-16,6232
2016-02-17,6202
2016-02-18,6202
2016-02-19,6190
2016-02-20,6253
2016-02-21,6224
2016-02-22,6224
2016-02-23,5967
2016-02-24,5884
2016-02-25,6168
2016-02-26,6168
2016-02-27,6000
2016-02-28,5797
2016-02-29,5657
2016-03-01,5695
2016-03-02,5695
2016-03-03,5960
2016-03-04,5995
2016-03-05,6291
2016-03-06,6515
2016-03-07,6515
2016-03-08,6602
2016-03-09,6493
2016-03-10,6363
2016-03-11,6303
2016-03-12,6418
2016-03-13,6418
2016-03-14,6362
2016-03-15,6341
2016-03-16,6240
2016-03-17,6287
2016-03-18,6231
2016-03-19,6092
2016-03-20,6080
2016-03-21,6080
2016-03-22,5915
2016-03-23,5793
2016-03-24,5611
2016-03-25,5582
2016-03-26,5669
2016-03-27,5766
2016-03-28,5765
2016-03-29,5793
2016-03-30,5793
2016-03-31,5683
2016-04-01,5772
2016-04-02,5538
2016-04-03,5555
2016-04-04,5468
2016-04-05,5394
2016-04-06,5425
2016-04-07,5432
2016-04-08,5531
2016-04-09,5504
2016-04-10,5588
2016-04-11,5588
2016-04-12,5548
2016-04-13,5556
2016-04-14,5715
2016-04-15,5734
2016-04-16,5682
2016-04-17,5827
2016-04-18,5913
2016-04-19,6075
2016-04-20,6126
2016-04-21,6202
2016-04-22,6202
2016-04-23,6209
2016-04-24,6210
2016-04-25,6082
2016-04-26,6080
2016-04-27,6204
2016-04-28,6160
2016-04-29,6111
2016-04-30,6075
2016-05-01,5934
2016-05-02,5669
2016-05-03,5608
2016-05-04,5709
2016-05-05,5621
2016-05-06,5621
2016-05-07,5568
2016-05-08,5527
2016-05-09,5462
2016-05-10,5623
2016-05-11,5664
2016-05-12,5679
2016-05-13,5572
2016-05-14,5549
2016-05-15,5546
2016-05-16,5628
2016-05-17,5641
2016-05-18,5613
2016-05-19,5845
2016-05-22,6558
2016-05-23,6451
2016-05-24,6184
2016-05-25,6174
2016-05-26,6455
2016-05-27,6778
2016-05-28,6778
2016-05-29,7077
2016-05-30,7077
2016-05-31,7431
2016-06-01,7803
2016-06-02,7982
2016-06-03,8090
2016-06-04,8062
2016-06-05,8087
2016-06-06,8150
2016-06-07,8150
2016-06-08,8371
2016-06-09,8745
2016-06-10,8921
2016-06-11,8964
2016-06-12,9179
2016-06-13,9106
2016-06-14,9459
2016-06-15,9728
2016-06-16,9564
2016-06-17,9111
2016-06-18,8668
2016-06-19,8234
2016-06-20,7822
2016-06-21,7434
2016-06-22,7062
2016-06-23,6708
2016-06-24,6372
2016-06-25,6060
2016-06-26,5843
2016-06-27,5640
2016-06-28,5587
2016-06-29,5604
2016-06-30,5637
2016-07-01,5666
2016-07-02,5832
2016-07-03,5880
2016-07-04,6040
2016-07-05,6154
2016-07-06,6286
2016-07-07,6281
2016-07-08,6367
2016-07-09,6534
2016-07-10,6700
2016-07-11,6567
2016-07-12,6471
2016-07-13,6354
2016-07-14,6386
2016-07-15,6392
2016-07-16,6184
2016-07-17,6004
2016-07-18,6025
2016-07-23,6404
2016-07-24,6243
2016-07-25,6318
2016-07-26,6275
2016-07-27,6168
2016-07-28,6068
2016-07-29,6080
2016-07-30,6099
2016-07-31,6099
2016-08-01,6047
2016-08-02,6083
2016-08-03,6108
2016-08-04,6153
2016-08-05,6153
2016-08-06,6168
2016-08-07,6206
2016-08-08,6206
2016-08-09,6211
2016-08-10,6252
2016-08-11,6238
2016-08-12,6347
2016-08-13,6252
2016-08-14,6343
2016-08-15,6401
2016-08-16,6460
2016-08-17,6444
2016-08-18,6370
2016-08-19,6179
2016-08-20,6151
2016-08-21,6238
2016-08-22,6335
2016-08-23,6559
2016-08-24,6283
2016-08-25,6094
2016-08-26,6094
2016-08-28,5921
2016-08-31,5744
2016-09-01,5762
2016-09-02,5762
2016-09-03,5981
2016-09-04,6262
2016-09-05,6576
2016-09-06,6905
2016-09-07,7242
2016-09-08,7242
2016-09-09,7605
2016-09-10,7825
2016-09-11,7825
2016-09-12,7660
2016-09-13,7664
2016-09-14,7664
2016-09-15,7583
2016-09-16,7583
2016-09-17,7504
2016-09-18,7375
2016-09-19,7369
2016-09-20,7369
2016-09-21,7399
2016-09-22,7349
2016-09-23,7332
2016-09-24,7332
2016-09-25,7412
2016-09-26,7412
2016-09-27,7348
2016-09-28,7329
2016-09-29,7329
2016-09-30,7229
2016-10-01,7166
2016-10-02,7166
2016-10-03,6966
2016-10-04,6701
2016-10-05,6579
2016-10-06,6470
2016-10-07,6470
2016-10-08,6400
2016-10-09,6400
2016-10-10,6494
2016-10-11,6549
2016-10-12,6549
2016-10-13,6751
2016-10-14,6765
2016-10-15,6777
2016-10-16,6928
2016-10-17,7267
2016-10-18,7267
2016-10-19,7475
2016-10-20,7657
2016-10-21,7863
2016-10-22,7863
2016-10-23,7876
2016-10-24,7891
2016-10-25,7891
2016-10-26,8122
2016-10-27,8122
2016-10-28,8438
2016-10-29,8536
2016-10-30,8519
2016-10-31,8458
2016-11-01,8458
2016-11-02,8201
2016-11-03,8201
2016-11-04,8427
2016-11-05,8427
2016-11-06,8722
2016-11-07,8737
2016-11-08,8646
2016-11-09,8689
2016-11-10,8711
2016-11-11,8799
2016-11-12,8702
2016-11-13,8757
2016-11-14,8720
2016-12-07,8835
2016-12-08,8751
2016-12-09,8726
2016-12-10,8868
2016-12-11,8852
2016-12-12,8904
2016-12-13,9075
2016-12-14,9170
2016-12-15,9170
2016-12-16,9167
2016-12-17,9249
2016-12-18,9281
2016-12-19,9285
2016-12-20,9355
2016-12-21,9388
2016-12-22,9473
2016-12-23,9467
2016-12-24,9484
2016-12-25,9515
2016-12-26,9352
2016-12-27,9329
2016-12-28,9333
2016-12-29,9342
2016-12-30,9409
2016-12-31,9314
2017-01-01,9145
2017-01-02,9330
2017-01-03,9336
2017-01-04,9247
2017-01-05,8945
2017-01-06,8572
2017-01-07,8405
2017-01-08,8123
2017-01-09,8136
2017-01-10,8327
2017-01-11,8375
2017-01-12,8683
2017-01-13,8581
2017-01-14,8690
2017-01-15,8546
2017-01-16,8503
2017-01-17,8451
2017-01-18,8498
2017-01-19,8535
2017-01-20,8462
2017-01-21,8728
2017-01-22,8796
2017-01-27,7951
2017-01-28,8090
2017-01-29,8239
2017-01-30,8227
2017-01-31,8290
2017-02-01,8232
2017-02-02,8003
2017-02-03,7814
2017-02-04,7949
2017-02-05,7954
2017-02-06,7985
2017-02-07,8029
2017-02-08,8013
2017-02-09,8013
2017-02-10,7775
2017-02-11,7813
2017-02-12,8000
2017-02-13,8090
2017-02-14,7962
2017-02-15,7850
2017-02-16,7845
2017-02-18,7610
2017-02-19,7772
2017-02-20,7891
2017-02-21,7679
2017-02-22,7879
2017-02-23,8004
2017-02-24,7815
2017-02-25,7832
2017-02-26,7576
2017-02-27,7613
2017-02-28,7592
2017-03-01,7576
2017-03-02,7638
2017-03-03,8005
2017-03-04,8405
2017-03-05,8641
2017-03-06,8674
2017-03-07,8560
2017-03-08,8587
2017-03-09,8376
2017-03-10,8358
2017-03-11,8211
2017-03-12,8325
2017-03-13,8444
2017-03-14,8235
2017-03-15,8069
2017-03-16,7984
2017-03-17,8046
2017-03-18,8207
2017-03-19,8319
2017-03-20,8108
2017-03-21,8129
2017-03-22,8254
2017-03-23,8173
2017-03-24,8096
2017-03-25,8096
2017-03-26,8134
2017-03-27,7901
2017-03-28,7642
2017-03-29,7320
2017-03-30,7021
2017-03-31,7028
2017-04-01,6909
2017-04-02,6867
2017-04-03,6852
2017-04-04,6839
2017-04-12,7177
2017-04-13,7505
2017-04-14,7862
2017-04-15,8082
2017-04-16,8351
2017-04-17,8129
2017-04-18,7722
2017-04-19,7490
2017-04-20,7316
2017-04-21,7421
2017-04-22,7397
2017-04-23,7348
2017-04-24,6996
2017-04-25,6684
2017-04-26,6677
2017-04-27,6870
2017-04-28,7034
2017-04-29,7359
2017-04-30,7727
2017-05-01,7997
2017-05-02,8143
2017-05-03,8132
2017-05-04,8101
2017-05-05,8066
2017-05-06,8208
2017-05-07,8374
2017-05-08,8556
2017-05-09,8631
2017-05-10,8464
2017-05-11,8353
2017-05-12,7952
2017-05-13,7716
2017-05-14,7592
2017-05-15,7574
2017-05-16,7584
2017-05-17,7334
2017-05-18,7498
2017-05-19,7556
2017-05-20,7610
2017-05-21,7610
2017-05-22,7617
2017-05-23,7995
2017-05-24,8312
2017-05-25,8529
2017-05-26,8564
2017-05-27,8308
2017-05-28,8399
2017-05-29,8428
2017-05-30,8486
2017-05-31,8317
2017-06-01,8104
2017-06-02,7897
2017-06-03,7747
2017-06-06,7799
2017-06-07,7835
2017-06-08,7853
2017-06-09,7779
2017-06-10,7742
2017-06-11,7576
2017-06-12,7393
2017-06-13,7235
2017-06-14,7201
2017-06-15,7254
2017-06-16,7184
2017-06-17,7136
2017-06-18,6944
2017-06-19,6944
2017-06-20,6765
2017-06-21,6781
2017-06-22,6842
2017-06-23,6872
2017-06-24,7044
2017-06-25,7235
2017-06-26,7254
2017-06-27,7419
2017-06-28,7790
2017-06-29,7939
2017-06-30,7903
2017-07-01,7903
2017-07-02,7649
2017-07-03,7514
2017-07-04,7453
2017-07-05,7453
2017-07-06,7398
2017-07-07,7378
2017-07-08,7639
2017-07-13,7775
2017-07-14,7589
2017-07-15,7839
2017-07-16,8023
2017-07-17,7905
2017-07-18,7838
2017-07-19,7861
2017-07-20,7759
2017-07-21,7829
2017-07-22,7933
2017-07-23,8132
2017-07-24,8409
2017-07-25,8448
2017-07-26,8475
2017-07-27,8554
2017-07-28,8529
2017-07-29,8516
2017-07-30,8633
2017-07-31,8633
2017-08-01,8880
2017-08-02,8915
2017-08-03,8685
2017-08-04,8572
2017-08-05,8500
2017-08-06,8479
2017-08-09,8271
2017-08-10,8356
2017-08-11,8559
2017-08-12,8821
2017-08-13,9024
2017-08-14,9090
2017-08-15,9222
2017-08-16,9388
2017-08-17,9585
2017-08-18,9585
2017-08-19,9947
2017-08-20,10391
2017-08-21,10911
2017-08-22,10780
2017-08-23,10550
2017-08-24,10443
2017-08-25,10236
2017-08-26,9930
2017-08-27,9681
2017-08-28,9455
2017-08-29,9159
2017-08-30,9252
2017-08-31,9707
2017-09-01,10099
2017-09-02,10333
2017-09-03,9881
2017-09-04,9583
2017-09-05,9595
2017-09-06,9592
2017-09-07,10057
2017-09-08,10560
2017-09-09,11088
2017-09-10,11643
2017-09-11,12224
2017-09-12,12622
2017-09-13,13254
2017-09-14,13917
2017-09-15,14596
2017-09-16,15142
2017-09-17,15564
2017-09-19,14798
2017-09-20,14447
2017-09-21,14608
2017-09-22,14524
2017-09-23,13818
2017-09-24,13395
2017-09-25,12927
2017-09-26,12402
2017-09-27,12501
2017-09-28,12411
2017-09-29,12390
2017-09-30,12382
2017-10-01,12095
2017-10-02,11947
2017-10-03,11827
2017-10-04,11664
2017-10-05,12119
2017-10-06,12322
2017-10-07,11965
2017-10-08,11539
2017-10-09,11390
2017-10-10,11328
2017-10-11,11328
2017-10-12,11698
2017-10-13,12279
2017-10-14,12525
2017-10-15,12395
2017-10-16,12068
2017-10-17,12228
2017-10-18,12096
2017-10-19,12127
2017-10-20,12067
2017-10-21,12174
2017-10-22,12284
2017-10-23,12398
2017-10-24,12278
2017-10-25,12177
2017-10-26,11813
2017-10-27,11571
2017-10-28,11571
2017-10-29,11483
2017-10-30,11519
2017-10-31,11586
2017-11-01,11538
2017-11-02,11603
2017-11-03,11715
2017-11-04,12074
2017-11-05,12564
2017-11-06,12376
2017-11-07,12057
2017-11-08,11965
2017-11-09,12296
2017-11-10,12747
2017-11-11,12692
2017-11-12,12260
2017-11-13,12237
2017-11-14,12260
2017-11-15,12660
2017-11-16,12524
2017-11-17,12397
2017-11-18,12285
2017-11-19,12337
2017-11-20,11980
2017-11-21,11760
2017-11-22,11630
2017-11-23,11561
2017-11-24,11514
2017-11-25,11455
2017-11-26,11396
2017-11-27,11396
2017-11-28,11137
2017-11-29,10906
2017-11-30,10499
2017-12-01,10053
2017-12-02,9550
2017-12-03,9072
2017-12-04,8620
2017-12-05,8450
2017-12-06,8357
2017-12-07,8356
2017-12-08,8322
2017-12-09,8201
2017-12-10,7923
2017-12-11,7889
2017-12-12,8284
2017-12-14,8994
2017-12-15,9184
2017-12-16,9254
2017-12-17,9177
2017-12-18,9090
2017-12-19,8948
2017-12-20,9074
2017-12-21,9287
2017-12-22,9413
2017-12-23,9415
2017-12-24,9564
2017-12-25,9927
2017-12-26,10278
2017-12-27,10091
2017-12-28,9630
2017-12-29,9690
2017-12-30,9672
2017-12-31,9620
2018-01-01,10056
2018-01-02,10356
2018-01-03,10399
2018-01-04,10620
2018-01-05,10612
2018-01-06,10667
2018-01-07,10794
2018-01-08,11020
2018-01-09,11210
2018-01-10,11143
2018-01-11,11061
2018-01-12,10993
2018-01-13,11461
2018-01-14,12001
2018-01-15,12554
2018-01-16,12890
2018-01-17,13325
2018-01-18,13881
2018-01-19,14480
2018-01-20,15051
2018-01-21,14451
2018-01-22,13865
2018-01-23,13231
2018-01-25,11943
2018-01-26,11345
2018-01-27,11031
2018-01-28,11307
2018-01-29,11314
2018-01-31,11404
2018-02-01,11279
2018-02-02,11038
2018-02-03,10861
2018-02-04,10317
2018-02-05,9847
2018-02-06,10003
2018-02-07,9784
2018-02-08,9763
2018-02-09,9782
2018-02-10,9759
2018-02-11,9724
2018-02-12,9820
2018-02-13,9835
2018-02-14,9821
2018-02-15,9785
2018-02-16,9781
2018-02-17,9804
2018-02-18,9822
2018-02-19,9874
2018-02-20,10278
2018-02-21,10792
2018-02-22,11126
2018-02-23,11119
2018-02-24,11419
2018-02-25,11429
2018-02-26,11351
2018-02-27,10848
2018-02-28,10643
2018-03-01,10657
2018-03-02,10658
2018-03-03,10288
2018-03-04,10227
2018-03-05,10051
2018-03-06,9968
2018-03-07,10002
2018-03-08,10033
2018-03-09,10362
2018-03-10,10750
2018-03-11,10883
2018-03-12,11072
2018-03-13,11606
2018-03-14,11367
2018-03-15,10865
2018-03-16,10676
2018-03-17,10693
2018-03-18,10728
2018-03-19,10604
2018-03-20,10536
2018-03-21,10408
2018-03-23,10357
2018-03-24,10349
2018-03-26,10339
2018-03-27,10377
2018-03-28,10410
2018-03-29,10668
2018-03-30,11050
2018-03-31,11543
2018-04-01,11949
2018-04-02,12547
2018-04-03,13128
2018-04-04,13027
2018-04-05,12847
2018-04-06,12542
2018-04-07,12307
2018-04-08,12448
2018-04-09,12112
2018-04-10,11506
2018-04-11,10936
2018-04-12,10486
2018-04-13,10179
2018-04-14,10217
2018-04-15,10141
2018-04-16,10083
2018-04-17,10183
2018-04-18,10160
2018-04-19,10171
2018-04-20,10352
2018-04-21,10416
2018-04-22,10357
2018-04-23,10663
2018-04-24,10596
2018-04-25,10670
2018-04-26,10667
2018-04-27,10598
2018-04-28,10579
2018-04-29,10401
2018-04-30,10125
2018-05-01,10199
2018-05-04,10255
2018-05-05,10261
2018-05-06,10270
2018-05-07,10156
2018-05-08,10211
2018-05-09,10260
2018-05-10,10304
2018-05-11,10244
2018-05-12,10241
2018-05-13,10189
2018-05-14,10135
2018-05-15,10085
2018-05-16,10203
2018-05-17,10285
2018-05-18,10067
2018-05-19,9961
2018-05-20,10041
2018-05-21,10013
2018-05-22,9999
2018-05-23,9854
2018-05-24,9716
2018-05-25,9939
2018-05-26,9480
2018-05-27,9187
2018-05-28,9009
2018-05-29,8850
2018-05-30,8824
2018-05-31,8653
2018-06-01,8391
2018-06-02,8338
2018-06-03,8321
2018-06-04,8194
2018-06-05,8130
2018-06-06,7897
2018-06-07,7684
2018-06-08,7424
2018-06-09,7379
2018-06-10,7363
2018-06-11,7257
2018-06-12,7010
2018-06-13,6758
2018-06-14,6735
2018-06-15,6627
2018-06-16,6622
2018-06-17,6569
2018-06-18,6451
2018-06-19,6303
2018-06-20,6112
2018-06-21,5990
2018-06-22,6252
2018-06-23,6491
2018-06-24,6749
2018-06-25,6709
2018-06-26,6373
2018-06-27,6054
2018-06-28,5766
2018-06-29,5565
2018-06-30,5315
2018-07-01,5370
2018-07-02,5632
2018-07-03,5914
2018-07-04,6081
2018-07-05,6373
2018-07-06,6692
2018-07-07,6991
2018-07-08,7015
2018-07-09,7068
2018-07-10,7005
2018-07-11,6820
2018-07-12,6633
2018-07-13,6794
2018-07-14,7090
2018-07-15,7445
2018-07-16,7774
2018-07-17,7803
2018-07-18,7634
2018-07-19,7609
2018-07-20,7372
2018-07-21,7113
2018-07-22,6892
2018-07-23,6738
2018-07-24,6887
2018-07-25,6974
2018-07-26,6717
2018-07-27,6611
2018-07-28,6719
2018-07-29,6920
2018-07-30,6700
2018-07-31,6626
2018-08-01,6303
2018-08-02,6206
2018-08-03,6147
2018-08-04,6413
2018-08-05,6520
2018-08-06,6502
2018-08-07,6688
2018-08-08,6688
2018-08-09,6542
2018-08-10,6523
2018-08-11,6585
2018-08-12,6641
2018-08-14,6941
2018-08-16,6733
2018-08-17,6891
2018-08-18,6956
2018-08-19,6857
2018-08-20,7155
2018-08-21,7103
2018-08-22,7274
2018-08-23,7535
2018-08-24,7887
2018-08-25,8102
2018-08-26,7740
2018-08-27,7546
2018-08-28,7483
2018-08-29,7722
2018-08-30,8109
2018-08-31,8203
2018-09-01,8103
2018-09-02,8339
2018-09-03,8328
2018-09-04,8580
2018-09-05,8887
2018-09-06,9031
2018-09-07,9227
2018-09-08,9516
2018-09-09,9791
2018-09-10,10080
2018-09-11,10311
2018-09-12,10123
2018-09-13,9715
2018-09-14,9415
2018-09-15,9594
2018-09-16,9656
2018-09-17,9472
2018-09-18,9432
2018-09-19,9109
2018-09-20,9038
2018-09-21,8814
2018-09-22,8734
2018-09-23,8783
2018-09-24,9184
2018-09-25,9602
2018-09-26,9934
2018-09-27,9926
2018-09-28,9706
2018-09-29,9562
2018-09-30,9543
2018-10-02,10453
2018-10-03,10912
2018-10-04,11177
2018-10-05,11038
2018-10-06,11025
2018-10-07,10850
2018-10-08,10508
2018-10-09,10236
2018-10-10,10046
2018-10-11,10180
2018-10-12,10614
2018-10-13,11024
2018-10-14,11308
2018-10-15,11529
2018-10-16,11128
2018-10-17,10966
2018-10-18,10838
2018-10-19,10745
2018-10-20,10893
2018-10-21,11432
2018-10-22,12004
2018-10-23,12561
2018-10-24,12573
2018-10-25,12506
2018-10-26,11894
2018-10-27,11512
2018-10-28,11056
2018-10-29,10524
2018-10-30,10294
2018-10-31,10419
2018-11-01,10286
2018-11-03,10003
2018-11-04,9885
2018-11-05,10096
2018-11-06,10404
2018-11-07,10902
2018-11-08,11389
2018-11-09,11953
2018-11-10,12440
2018-11-11,13062
2018-11-12,13657
2018-11-13,13335
2018-11-14,12886
2018-11-15,12306
2018-11-16,11902
2018-11-17,11648
2018-11-18,11175
2018-11-19,10616
2018-11-20,10339
2018-11-21,10241
2018-11-22,10406
2018-11-23,10593
2018-11-24,10568
2018-11-25,10845
2018-11-26,10889
2018-11-27,10817
2018-11-28,10821
2018-11-29,10724
2018-12-01,10591
2018-12-02,10901
2018-12-03,10912
2018-12-04,11053
2018-12-05,11229
2018-12-07,11456
2018-12-09,10862
2018-12-10,10746
2018-12-11,10486
2018-12-12,10173
2018-12-13,10158
2018-12-14,10034
2018-12-15,9985
2018-12-16,9961
2018-12-17,9991
2018-12-18,10013
2018-12-19,9917
2018-12-20,9708
2018-12-21,9680
2018-12-22,9752
2018-12-23,9756
2018-12-24,9877
2018-12-25,10148
2018-12-26,10203
2018-12-27,10148
2018-12-28,10014
2018-12-29,9766
2018-12-30,9981
2018-12-31,10201
2019-01-01,10594
2019-01-02,11123
2019-01-03,11629
2019-01-04,11945
2019-01-05,12437
2019-01-06,12861
2019-01-08,13666
2019-01-10,12404
2019-01-11,11783
2019-01-12,11207
2019-01-13,10741
2019-01-14,10395
2019-01-15,10370
2019-01-16,10231
2019-01-17,10110
2019-01-18,9842
2019-01-19,9676
2019-01-20,9938
2019-01-21,10435
2019-01-22,10957
2019-01-23,11319
2019-01-24,11064
2019-01-25,10984
2019-01-26,10876
2019-01-27,10897
2019-01-28,10900
2019-01-29,10859
2019-01-30,10726
2019-01-31,11087
2019-02-01,11110
2019-02-02,11117
2019-02-03,10996
2019-02-04,10955
2019-02-05,10947
2019-02-06,11044
2019-02-07,11251
2019-02-08,11779
2019-02-09,12350
2019-02-10,12777
2019-02-11,13411
2019-02-12,13620
2019-02-13,13840
2019-02-14,14130
2019-02-15,13755
2019-02-16,13734
2019-02-17,14242
2019-02-18,14942
2019-02-19,15683
2019-02-20,16467
2019-02-21,16991
2019-02-22,16815
2019-02-23,17038
2019-02-24,17108
2019-02-25,16837
2019-02-26,16753
2019-02-27,17031
2019-02-28,17276
2019-03-01,17394
2019-03-02,17307
2019-03-03,17436
2019-03-04,17579
2019-03-05,17593
2019-03-06,18181
2019-03-07,18914
2019-03-08,18991
2019-03-09,18937
2019-03-10,18744
2019-03-11,18701
2019-03-12,18978
2019-03-13,18613
2019-03-14,18138
2019-03-15,17283
2019-03-16,16770
2019-03-17,16721
2019-03-18,16646
2019-03-19,17479
2019-03-20,18002
2019-03-21,17370
2019-03-22,17043
2019-03-23,16844
2019-03-24,16880
2019-03-25,17231
2019-03-26,17495
2019-03-27,17387
2019-03-28,17085
2019-03-29,17473
2019-03-30,17805
2019-03-31,17802
2019-04-01,17665
2019-04-02,17533
2019-04-03,17541
2019-04-04,17960
