date_obj,Shirt%20(yellow) price
2015-08-12,4581
2015-08-13,4581
2015-08-14,4581
2015-08-15,4581
2015-08-16,4581
2015-08-17,4581
2015-08-18,4581
2015-08-19,4581
2015-08-20,4581
2015-08-21,4581
2015-08-22,4581
2015-08-23,4399
2015-08-24,4399
2015-08-25,4399
2015-08-26,4399
2015-08-27,4399
2015-08-28,4399
2015-08-29,4399
2015-08-30,4399
2015-08-31,4399
2015-09-01,4399
2015-09-02,4399
2015-09-03,4399
2015-09-04,4399
2015-09-05,4399
2015-09-06,4399
2015-09-07,4399
2015-09-08,4399
2015-09-09,4399
2015-09-10,4399
2015-09-11,4399
2015-09-12,4399
2015-09-13,4399
2015-09-14,4399
2015-09-15,4399
2015-09-16,4399
2015-09-17,4399
2015-09-18,4399
2015-09-19,4399
2015-09-20,4399
2015-09-21,4399
2015-09-22,4399
2015-09-23,4399
2015-09-24,4399
2015-09-25,4208
2015-09-26,4208
2015-09-27,4208
2015-09-28,4208
2015-09-29,4208
2015-09-30,4208
2015-10-01,4208
2015-10-02,4208
2015-10-03,4208
2015-10-04,4208
2015-10-05,4208
2015-10-06,4208
2015-10-07,4208
2015-10-08,4208
2015-10-09,4208
2015-10-10,4208
2015-10-11,4208
2015-10-12,4208
2015-10-13,4208
2015-10-14,4208
2015-10-15,4208
2015-10-16,4208
2015-10-17,4208
2015-10-18,4208
2015-10-19,4208
2015-10-20,4208
2015-10-21,4208
2015-10-22,4208
2015-10-23,4208
2015-10-24,4208
2015-10-25,4208
2015-10-26,4208
2015-10-27,4208
2015-10-28,4147
2015-10-29,4147
2015-10-30,4147
2015-10-31,4147
2015-11-01,4147
2015-11-02,4147
2015-11-03,4147
2015-11-04,4147
2015-11-05,4147
2015-11-06,4147
2015-11-07,4147
2015-11-08,4147
2015-11-09,4147
2015-11-10,4147
2015-11-11,4147
2015-11-12,4147
2015-11-13,4147
2015-11-14,4147
2015-11-15,4147
2015-11-16,4147
2015-11-17,4147
2015-11-18,4147
2015-11-19,4147
2015-11-20,4147
2015-11-21,4147
2015-11-22,4147
2015-11-23,4147
2015-11-24,4147
2015-11-25,4147
2015-11-26,4147
2015-11-27,4147
2015-11-28,4147
2015-11-29,4147
2015-11-30,4147
2015-12-01,4147
2015-12-02,4147
2015-12-03,4147
2015-12-04,4147
2015-12-05,4008
2015-12-06,4008
2015-12-07,4008
2015-12-08,4008
2015-12-09,4008
2015-12-10,4008
2015-12-11,4008
2015-12-12,4008
2015-12-13,4008
2015-12-14,4008
2015-12-15,4008
2015-12-16,4008
2015-12-17,4008
2015-12-18,4008
2015-12-19,4008
2015-12-20,4008
2015-12-21,4008
2015-12-22,4008
2015-12-23,4008
2015-12-24,4008
2015-12-25,4008
2015-12-26,4008
2015-12-27,4008
2015-12-28,4008
2015-12-29,4008
2015-12-30,4008
2015-12-31,4008
2016-01-01,4008
2016-01-02,4008
2016-01-03,4008
2016-01-04,4008
2016-01-05,3815
2016-01-06,3815
2016-01-07,3815
2016-01-08,3815
2016-01-09,3815
2016-01-10,3815
2016-01-11,3815
2016-01-12,3815
2016-01-13,3815
2016-01-14,3815
2016-01-15,3815
2016-01-16,3815
2016-01-17,3815
2016-01-18,3815
2016-01-19,3815
2016-01-20,3815
2016-01-21,3815
2016-01-22,3815
2016-01-23,3815
2016-01-24,3815
2016-01-25,3815
2016-01-26,3815
2016-01-27,3815
2016-01-28,3815
2016-01-29,3815
2016-01-30,3815
2016-01-31,3815
2016-02-01,3815
2016-02-02,3815
2016-02-03,3815
2016-02-04,3808
2016-02-05,3808
2016-02-06,3808
2016-02-07,3808
2016-02-08,3808
2016-02-09,3808
2016-02-10,3808
2016-02-11,3808
2016-02-12,3808
2016-02-13,3808
2016-02-14,3808
2016-02-15,3808
2016-02-16,3808
2016-02-17,3808
2016-02-18,3808
2016-02-19,3808
2016-02-20,3808
2016-02-21,3808
2016-02-22,3808
2016-02-23,3808
2016-02-24,3808
2016-02-25,3808
2016-02-26,3808
2016-02-27,3808
2016-02-28,3808
2016-02-29,3808
2016-03-01,3808
2016-03-02,3808
2016-03-03,3808
2016-03-04,3808
2016-03-05,3808
2016-03-06,3808
2016-03-07,3808
2016-03-08,3732
2016-03-09,3732
2016-03-10,3732
2016-03-11,3732
2016-03-12,3732
2016-03-13,3732
2016-03-14,3732
2016-03-15,3732
2016-03-16,3732
2016-03-17,3732
2016-03-18,3732
2016-03-19,3732
2016-03-20,3732
2016-03-21,3732
2016-03-22,3732
2016-03-23,3732
2016-03-24,3732
2016-03-25,3732
2016-03-26,3732
2016-03-27,3732
2016-03-28,3732
2016-03-29,3732
2016-03-30,3732
2016-03-31,3732
2016-04-01,3732
2016-04-02,3732
2016-04-03,3732
2016-04-04,3732
2016-04-05,3732
2016-04-06,3732
2016-04-07,3732
2016-04-08,3732
2016-04-09,3732
2016-04-10,3732
2016-04-11,3686
2016-04-12,3686
2016-04-13,3686
2016-04-14,3686
2016-04-15,3686
2016-04-16,3686
2016-04-17,3686
2016-04-18,3686
2016-04-19,3686
2016-04-20,3686
2016-04-21,3686
2016-04-22,3686
2016-04-23,3686
2016-04-24,3686
2016-04-25,3686
2016-04-26,3686
2016-04-27,3686
2016-04-28,3686
2016-04-29,3686
2016-04-30,3686
2016-05-01,3686
2016-05-02,3686
2016-05-03,3686
2016-05-04,3686
2016-05-05,3686
2016-05-06,3686
2016-05-07,3686
2016-05-08,3686
2016-05-09,3686
2016-05-10,3686
2016-05-11,3571
2016-05-12,3571
2016-05-13,3571
2016-05-14,3571
2016-05-15,3571
2016-05-16,3571
2016-05-17,3571
2016-05-18,3571
2016-05-19,3571
2016-05-20,3571
2016-05-21,3571
2016-05-22,3571
2016-05-23,3571
2016-05-24,3571
2016-05-25,3571
2016-05-26,3571
2016-05-27,3571
2016-05-28,3571
2016-05-29,3571
2016-05-30,3571
2016-05-31,3571
2016-06-01,3571
2016-06-02,3571
2016-06-03,3571
2016-06-04,3422
2016-06-05,3422
2016-06-06,3422
2016-06-07,3422
2016-06-08,3422
2016-06-09,3422
2016-06-10,3422
2016-06-11,3422
2016-06-12,3422
2016-06-13,3422
2016-06-14,3422
2016-06-15,3422
2016-06-16,3422
2016-06-17,3422
2016-06-18,3422
2016-06-19,3422
2016-06-20,3422
2016-06-21,3422
2016-06-22,3422
2016-06-23,3422
2016-06-24,3288
2016-06-25,3288
2016-06-26,3288
2016-06-27,3288
2016-06-28,3288
2016-06-29,3288
2016-06-30,3288
2016-07-01,3288
2016-07-02,3288
2016-07-03,3288
2016-07-04,3288
2016-07-05,3288
2016-07-06,3288
2016-07-07,3288
2016-07-08,3288
2016-07-09,3288
2016-07-10,3288
2016-07-11,3288
2016-07-13,3288
2016-07-14,3247
2016-07-15,3247
2016-07-16,3247
2016-07-17,3247
2016-07-18,3247
2016-07-19,3247
2016-07-20,3247
2016-07-21,3247
2016-07-22,3247
2016-07-23,3247
2016-07-24,3247
2016-07-25,3247
2016-07-26,3247
2016-07-27,3247
2016-07-28,3247
2016-07-29,3247
2016-07-30,3247
2016-07-31,3247
2016-08-01,3247
2016-08-02,3247
2016-08-03,3247
2016-08-04,3247
2016-08-05,3247
2016-08-06,3247
2016-08-07,3247
2016-08-08,3247
2016-08-09,3247
2016-08-10,3247
2016-08-11,3273
2016-08-12,3273
2016-08-13,3273
2016-08-14,3273
2016-08-15,3273
2016-08-16,3273
2016-08-17,3273
2016-08-18,3273
2016-08-19,3273
2016-08-20,3273
2016-08-21,3273
2016-08-22,3273
2016-08-23,3273
2016-08-24,3273
2016-08-25,3273
2016-08-26,3273
2016-08-27,3273
2016-08-28,3273
2016-08-29,3273
2016-08-30,3273
2016-08-31,3273
2016-09-01,3273
2016-09-02,3273
2016-09-03,3273
2016-09-04,3273
2016-09-05,3273
2016-09-06,3247
2016-09-07,3247
2016-09-08,3247
2016-09-09,3247
2016-09-10,3247
2016-09-11,3247
2016-09-12,3247
2016-09-13,3247
2016-09-14,3247
2016-09-15,3247
2016-09-16,3247
2016-09-17,3247
2016-09-18,3247
2016-09-19,3247
2016-09-20,3247
2016-09-21,3247
2016-09-22,3247
2016-09-23,3247
2016-09-24,3247
2016-09-25,3247
2016-09-26,3247
2016-09-27,3247
2016-09-28,3247
2016-09-29,3247
2016-09-30,3247
2016-10-01,3247
2016-10-02,3247
2016-10-03,3247
2016-10-04,3297
2016-10-05,3297
2016-10-06,3297
2016-10-07,3297
2016-10-08,3297
2016-10-09,3297
2016-10-10,3297
2016-10-11,3297
2016-10-12,3297
2016-10-13,3297
2016-10-14,3297
2016-10-15,3297
2016-10-16,3297
2016-10-17,3297
2016-10-18,3297
2016-10-19,3297
2016-10-20,3297
2016-10-21,3297
2016-10-22,3297
2016-10-23,3297
2016-10-24,3297
2016-10-25,3297
2016-10-26,3297
2016-10-27,3297
2016-10-28,3297
2016-10-29,3297
2016-10-30,3297
2016-10-31,3297
2016-11-01,3297
2016-11-02,3297
2016-11-03,3297
2016-11-04,3297
2016-11-05,3297
2016-11-06,3297
2016-11-07,3203
2016-11-08,3203
2016-11-09,3203
2016-11-10,3203
2016-11-11,3203
2016-11-12,3203
2016-11-13,3203
2016-11-14,3203
2016-11-15,3203
2016-11-16,3203
2016-11-17,3203
2016-11-18,3203
2016-11-19,3203
2016-11-20,3203
2016-11-21,3203
2016-11-22,3203
2016-11-23,3203
2016-11-24,3203
2016-11-25,3203
2016-11-26,3203
2016-11-27,3203
2016-11-28,3203
2016-11-29,3203
2016-11-30,3203
2016-12-01,3203
2016-12-02,3203
2016-12-03,3203
2016-12-04,3203
2016-12-05,3203
2016-12-06,3203
2016-12-07,3203
2016-12-08,3203
2016-12-09,3203
2016-12-10,3203
2016-12-11,3203
2016-12-12,3203
2016-12-13,3203
2016-12-14,3203
2016-12-15,3203
2016-12-16,3203
2016-12-17,3181
2016-12-18,3181
2016-12-19,3181
2016-12-20,3181
2016-12-21,3181
2016-12-22,3181
2016-12-23,3181
2016-12-24,3181
2016-12-25,3181
2016-12-26,3181
2016-12-27,3181
2016-12-28,3181
2016-12-29,3181
2016-12-30,3181
2016-12-31,3181
2017-01-01,3181
2017-01-02,3181
2017-01-03,3181
2017-01-04,3181
2017-01-05,3181
2017-01-06,3181
2017-01-07,3181
2017-01-08,3181
2017-01-09,3181
2017-01-10,3181
2017-01-11,3181
2017-01-12,3181
2017-01-13,3181
2017-01-14,3181
2017-01-15,3181
2017-01-16,3181
2017-01-17,3181
2017-01-18,3146
2017-01-19,3146
2017-01-20,3146
2017-01-21,3146
2017-01-22,3146
2017-01-23,3146
2017-01-24,3146
2017-01-25,3146
2017-01-26,3146
2017-01-27,3146
2017-01-28,3146
2017-01-29,3146
2017-01-30,3146
2017-01-31,3146
2017-02-01,3146
2017-02-02,3146
2017-02-03,3146
2017-02-04,3146
2017-02-05,3146
2017-02-06,3146
2017-02-07,3146
2017-02-08,3146
2017-02-09,3146
2017-02-10,3146
2017-02-11,3146
2017-02-12,3146
2017-02-13,3146
2017-02-14,3146
2017-02-15,3146
2017-02-16,3068
2017-02-17,3068
2017-02-18,3068
2017-02-19,3068
2017-02-20,3068
2017-02-21,3068
2017-02-22,3068
2017-02-23,3068
2017-02-24,3068
2017-02-25,3068
2017-02-26,3068
2017-02-27,3068
2017-02-28,3068
2017-03-01,3068
2017-03-02,3068
2017-03-03,3068
2017-03-04,3068
2017-03-05,3068
2017-03-06,3068
2017-03-07,3068
2017-03-08,3068
2017-03-09,3068
2017-03-10,3068
2017-03-11,3068
2017-03-12,3068
2017-03-13,3068
2017-03-14,3068
2017-03-15,3068
2017-03-16,3068
2017-03-17,3068
2017-03-18,2997
2017-03-19,2997
2017-03-20,2997
2017-03-21,2997
2017-03-22,2997
2017-03-23,2997
2017-03-24,2997
2017-03-25,2997
2017-03-26,2997
2017-03-27,2997
2017-03-28,2997
2017-03-29,2997
2017-03-30,2997
2017-03-31,2997
2017-04-01,2997
2017-04-02,2997
2017-04-03,2997
2017-04-04,2997
2017-04-05,2997
2017-04-06,2997
2017-04-07,2997
2017-04-08,2997
2017-04-09,2997
2017-04-10,2997
2017-04-11,2997
2017-04-12,2997
2017-04-13,2997
2017-04-14,2997
2017-04-15,2997
2017-04-16,2997
2017-04-17,2997
2017-04-18,2941
2017-04-19,2941
2017-04-20,2941
2017-04-21,2941
2017-04-22,2941
2017-04-23,2941
2017-04-24,2941
2017-04-25,2941
2017-04-26,2941
2017-04-27,2941
2017-04-28,2941
2017-04-29,2941
2017-04-30,2941
2017-05-01,2941
2017-05-02,2941
2017-05-03,2941
2017-05-04,2941
2017-05-05,2941
2017-05-06,2941
2017-05-07,2941
2017-05-08,2941
2017-05-09,2941
2017-05-10,2941
2017-05-11,2941
2017-05-12,2941
2017-05-13,2941
2017-05-14,2941
2017-05-15,2941
2017-05-16,2849
2017-05-17,2849
2017-05-18,2849
2017-05-19,2849
2017-05-20,2849
2017-05-21,2849
2017-05-22,2849
2017-05-23,2849
2017-05-24,2849
2017-05-25,2849
2017-05-26,2849
2017-05-27,2849
2017-05-28,2849
2017-05-29,2849
2017-05-30,2849
2017-05-31,2849
2017-06-01,2849
2017-06-02,2849
2017-06-03,2849
2017-06-04,2849
2017-06-05,2849
2017-06-06,2849
2017-06-07,2849
2017-06-08,2792
2017-06-09,2792
2017-06-10,2792
2017-06-11,2792
2017-06-12,2792
2017-06-13,2792
2017-06-14,2792
2017-06-15,2792
2017-06-16,2792
2017-06-17,2792
2017-06-18,2792
2017-06-19,2792
2017-06-20,2792
2017-06-21,2792
2017-06-22,2792
2017-06-23,2792
2017-06-24,2792
2017-06-25,2792
2017-06-26,2792
2017-06-27,2792
2017-06-28,2792
2017-06-29,2792
2017-06-30,2792
2017-07-01,2792
2017-07-02,2792
2017-07-03,2760
2017-07-04,2760
2017-07-05,2760
2017-07-06,2760
2017-07-07,2760
2017-07-08,2760
2017-07-09,2760
2017-07-10,2760
2017-07-11,2760
2017-07-12,2760
2017-07-13,2760
2017-07-14,2760
2017-07-15,2760
2017-07-16,2760
2017-07-17,2760
2017-07-18,2760
2017-07-19,2760
2017-07-20,2760
2017-07-21,2760
2017-07-22,2760
2017-07-23,2760
2017-07-24,2760
2017-07-25,2760
2017-07-26,2760
2017-07-27,2760
2017-07-28,2760
2017-07-29,2760
2017-07-30,2760
2017-07-31,2760
2017-08-01,2760
2017-08-02,2758
2017-08-03,2758
2017-08-04,2758
2017-08-05,2758
2017-08-06,2758
2017-08-07,2758
2017-08-08,2758
2017-08-09,2758
2017-08-10,2758
2017-08-11,2758
2017-08-12,2758
2017-08-13,2758
2017-08-14,2758
2017-08-15,2758
2017-08-16,2758
2017-08-17,2758
2017-08-18,2758
2017-08-19,2758
2017-08-20,2758
2017-08-21,2758
2017-08-22,2758
2017-08-23,2758
2017-08-24,2758
2017-08-25,2758
2017-08-26,2758
2017-08-27,2758
2017-08-28,2758
2017-08-29,2758
2017-08-30,2758
2017-08-31,2758
2017-09-01,2758
2017-09-02,2758
2017-09-03,2758
2017-09-04,2730
2017-09-05,2730
2017-09-06,2730
2017-09-07,2730
2017-09-08,2730
2017-09-09,2730
2017-09-10,2730
2017-09-11,2730
2017-09-12,2730
2017-09-13,2730
2017-09-14,2730
2017-09-15,2730
2017-09-16,2730
2017-09-17,2730
2017-09-18,2730
2017-09-19,2730
2017-09-20,2730
2017-09-21,2730
2017-09-22,2730
2017-09-23,2730
2017-09-24,2730
2017-09-25,2730
2017-09-26,2730
2017-09-27,2730
2017-09-28,2730
2017-09-29,2730
2017-09-30,2730
2017-10-01,2730
2017-10-02,2730
2017-10-03,2730
2017-10-04,2730
2017-10-05,2730
2017-10-06,2730
2017-10-07,2730
2017-10-08,2730
2017-10-09,2613
2017-10-10,2613
2017-10-11,2613
2017-10-12,2613
2017-10-13,2613
2017-10-14,2613
2017-10-15,2613
2017-10-16,2613
2017-10-17,2613
2017-10-18,2613
2017-10-19,2613
2017-10-20,2613
2017-10-21,2613
2017-10-22,2613
2017-10-23,2613
2017-10-24,2613
2017-10-25,2613
2017-10-26,2613
2017-10-27,2613
2017-10-28,2613
2017-10-29,2613
2017-10-30,2613
2017-10-31,2613
2017-11-01,2613
2017-11-02,2613
2017-11-03,2613
2017-11-04,2613
2017-11-05,2613
2017-11-06,2613
2017-11-07,2613
2017-11-08,2613
2017-11-09,2613
2017-11-10,2613
2017-11-11,2565
2017-11-12,2565
2017-11-13,2565
2017-11-14,2565
2017-11-15,2565
2017-11-16,2565
2017-11-17,2565
2017-11-18,2565
2017-11-19,2565
2017-11-20,2565
2017-11-21,2565
2017-11-22,2565
2017-11-23,2565
2017-11-24,2565
2017-11-25,2565
2017-11-26,2565
2017-11-27,2565
2017-11-28,2565
2017-11-29,2565
2017-11-30,2565
2017-12-01,2565
2017-12-02,2565
2017-12-03,2565
2017-12-04,2565
2017-12-05,2565
2017-12-06,2565
2017-12-07,2565
2017-12-08,2565
2017-12-09,2565
2017-12-10,2565
2017-12-11,2565
2017-12-12,2565
2017-12-13,2565
2017-12-14,2565
2017-12-15,2565
2017-12-16,2565
2017-12-17,2565
2017-12-18,2565
2017-12-19,2565
2017-12-20,2514
2017-12-21,2514
2017-12-22,2514
2017-12-23,2514
2017-12-24,2514
2017-12-25,2514
2017-12-26,2514
2017-12-27,2514
2017-12-28,2514
2017-12-29,2514
2017-12-30,2514
2017-12-31,2514
2018-01-01,2514
2018-01-02,2514
2018-01-03,2514
2018-01-04,2514
2018-01-05,2514
2018-01-06,2514
2018-01-07,2514
2018-01-08,2514
2018-01-09,2514
2018-01-10,2514
2018-01-11,2514
2018-01-12,2514
2018-01-13,2514
2018-01-14,2514
2018-01-15,2514
2018-01-16,2514
2018-01-17,2514
2018-01-18,2514
2018-01-19,2514
2018-01-20,2461
2018-01-21,2461
2018-01-22,2461
2018-01-23,2461
2018-01-24,2461
2018-01-25,2461
2018-01-26,2461
2018-01-27,2461
2018-01-28,2461
2018-01-29,2461
2018-01-30,2461
2018-02-01,2461
2018-02-02,2461
2018-02-03,2461
2018-02-04,2461
2018-02-05,2461
2018-02-06,2461
2018-02-07,2461
2018-02-08,2408
2018-02-09,2408
2018-02-10,2408
2018-02-11,2408
2018-02-12,2408
2018-02-13,2408
2018-02-14,2408
2018-02-15,2408
2018-02-16,2408
2018-02-17,2408
2018-02-18,2408
2018-02-19,2408
2018-02-20,2408
2018-02-21,2408
2018-02-22,2408
2018-02-23,2408
2018-02-24,2408
2018-02-25,2408
2018-02-26,2408
2018-02-27,2337
2018-02-28,2337
2018-03-01,2337
2018-03-02,2337
2018-03-03,2337
2018-03-04,2337
2018-03-05,2337
2018-03-06,2337
2018-03-07,2337
2018-03-08,2337
2018-03-09,2337
2018-03-10,2337
2018-03-11,2337
2018-03-12,2337
2018-03-13,2337
2018-03-14,2337
2018-03-15,2337
2018-03-16,2337
2018-03-17,2337
2018-03-18,2379
2018-03-19,2379
2018-03-20,2379
2018-03-21,2379
2018-03-23,2379
2018-03-24,2379
2018-03-26,2379
2018-03-27,2379
2018-03-28,2379
2018-03-29,2379
2018-03-30,2379
2018-03-31,2379
2018-04-01,2379
2018-04-02,2379
2018-04-03,2379
2018-04-04,2379
2018-04-05,2379
2018-04-06,2361
2018-04-08,2361
2018-04-09,2361
2018-04-10,2361
2018-04-11,2361
2018-04-12,2361
2018-04-13,2361
2018-04-14,2361
2018-04-16,2361
2018-04-17,2361
2018-04-18,2361
2018-04-19,2361
2018-04-20,2361
2018-04-21,2361
2018-04-22,2361
2018-04-23,2361
2018-04-24,2361
2018-04-25,2361
2018-04-26,2347
2018-04-27,2347
2018-04-28,2347
2018-04-29,2347
2018-04-30,2347
2018-05-01,2347
2018-05-02,2347
2018-05-03,2347
2018-05-04,2347
2018-05-05,2347
2018-05-06,2347
2018-05-07,2347
2018-05-08,2347
2018-05-09,2347
2018-05-10,2347
2018-05-11,2347
2018-05-12,2347
2018-05-13,2347
2018-05-14,2347
2018-05-15,2347
2018-05-16,2347
2018-05-17,2347
2018-05-18,2347
2018-05-19,2403
2018-05-20,2403
2018-05-21,2403
2018-05-22,2403
2018-05-23,2403
2018-05-24,2403
2018-05-25,2403
2018-05-26,2403
2018-05-27,2403
2018-05-28,2403
2018-05-29,2403
2018-05-30,2403
2018-05-31,2403
2018-06-01,2403
2018-06-02,2403
2018-06-03,2403
2018-06-04,2403
2018-06-05,2403
2018-06-06,2403
2018-06-07,2359
2018-06-08,2359
2018-06-09,2359
2018-06-10,2359
2018-06-11,2359
2018-06-12,2359
2018-06-13,2359
2018-06-14,2359
2018-06-15,2359
2018-06-16,2359
2018-06-17,2359
2018-06-18,2359
2018-06-19,2359
2018-06-20,2359
2018-06-21,2359
2018-06-22,2359
2018-06-23,2359
2018-06-24,2359
2018-06-25,2349
2018-06-26,2349
2018-06-27,2349
2018-06-28,2349
2018-06-29,2349
2018-06-30,2349
2018-07-01,2349
2018-07-02,2349
2018-07-03,2349
2018-07-04,2349
2018-07-05,2349
2018-07-06,2349
2018-07-07,2349
2018-07-08,2349
2018-07-09,2349
2018-07-10,2349
2018-07-11,2349
2018-07-12,2349
2018-07-13,2349
2018-07-14,2349
2018-07-15,2349
2018-07-16,2349
2018-07-17,2349
2018-07-18,2349
2018-07-19,2349
2018-07-20,2349
2018-07-21,2349
2018-07-22,2349
2018-07-23,2349
2018-07-24,2349
2018-07-25,2349
2018-07-26,2349
2018-07-27,2349
2018-07-28,2308
2018-07-29,2308
2018-07-30,2308
2018-07-31,2308
2018-08-01,2308
2018-08-02,2308
2018-08-03,2308
2018-08-04,2308
2018-08-05,2308
2018-08-06,2308
2018-08-07,2308
2018-08-08,2308
2018-08-09,2308
2018-08-10,2308
2018-08-11,2308
2018-08-12,2308
2018-08-14,2308
2018-08-16,2242
2018-08-17,2242
2018-08-18,2242
2018-08-19,2242
2018-08-20,2242
2018-08-21,2242
2018-08-22,2242
2018-08-23,2242
2018-08-24,2242
2018-08-25,2242
2018-08-26,2242
2018-08-27,2242
2018-08-28,2242
2018-08-29,2242
2018-08-30,2242
2018-08-31,2242
2018-09-01,2232
2018-09-02,2232
2018-09-03,2232
2018-09-04,2232
2018-09-05,2232
2018-09-06,2232
2018-09-07,2232
2018-09-08,2232
2018-09-09,2232
2018-09-10,2232
2018-09-11,2232
2018-09-12,2232
2018-09-13,2232
2018-09-14,2232
2018-09-15,2232
2018-09-16,2179
2018-09-17,2179
2018-09-18,2179
2018-09-19,2179
2018-09-20,2179
2018-09-21,2179
2018-09-22,2179
2018-09-23,2179
2018-09-24,2179
2018-09-25,2179
2018-09-26,2179
2018-09-27,2179
2018-09-28,2179
2018-09-29,2179
2018-09-30,2179
2018-10-02,2179
2018-10-03,2120
2018-10-04,2120
2018-10-05,2120
2018-10-06,2120
2018-10-07,2120
2018-10-08,2120
2018-10-09,2120
2018-10-10,2120
2018-10-11,2120
2018-10-12,2120
2018-10-13,2120
2018-10-14,2120
2018-10-15,2120
2018-10-16,2120
2018-10-17,2120
2018-10-18,2120
2018-10-19,2120
2018-10-20,2089
2018-10-21,2089
2018-10-22,2089
2018-10-23,2089
2018-10-24,2089
2018-10-25,2089
2018-10-26,2089
2018-10-27,2089
2018-10-28,2089
2018-10-29,2089
2018-10-30,2089
2018-10-31,2089
2018-11-01,2089
2018-11-03,2089
2018-11-04,2129
2018-11-05,2129
2018-11-06,2129
2018-11-07,2129
2018-11-08,2129
2018-11-09,2129
2018-11-10,2129
2018-11-11,2129
2018-11-12,2129
2018-11-13,2129
2018-11-14,2129
2018-11-15,2111
2018-11-16,2111
2018-11-17,2111
2018-11-18,2111
2018-11-19,2111
2018-11-20,2111
2018-11-21,2111
2018-11-22,2111
2018-11-23,2111
2018-11-24,2111
2018-11-25,2030
2018-11-26,2030
2018-11-27,2030
2018-11-28,2030
2018-11-29,2030
2018-12-01,2030
2018-12-02,2030
2018-12-03,2030
2018-12-04,2030
2018-12-05,2030
2018-12-07,1931
2018-12-09,1931
2018-12-10,1931
2018-12-11,1931
2018-12-12,1931
2018-12-13,1931
2018-12-14,1931
2018-12-15,1931
2018-12-16,1838
2018-12-17,1838
2018-12-18,1838
2018-12-19,1838
2018-12-20,1838
2018-12-21,1838
2018-12-22,1838
2018-12-23,1838
2018-12-24,1838
2018-12-25,1838
2018-12-26,1751
2018-12-27,1751
2018-12-28,1751
2018-12-29,1751
2018-12-30,1751
2018-12-31,1751
2019-01-01,1751
2019-01-02,1751
2019-01-03,1751
