date_obj,Rabbit%20foot price
2017-01-20,5893
2017-01-21,5893
2017-01-22,5893
2017-01-27,5893
2017-01-28,5794
2017-01-29,5794
2017-01-30,5794
2017-01-31,5794
2017-02-01,5794
2017-02-02,5794
2017-02-03,5794
2017-02-04,5794
2017-02-05,5794
2017-02-06,5794
2017-02-07,5794
2017-02-08,5794
2017-02-09,5794
2017-02-10,5794
2017-02-11,5794
2017-02-12,5794
2017-02-13,5794
2017-02-14,5523
2017-02-15,5523
2017-02-16,5523
2017-02-18,5523
2017-02-19,5523
2017-02-20,5523
2017-02-21,5523
2017-02-22,5523
2017-02-23,5523
2017-02-24,5523
2017-02-25,5523
2017-02-26,5523
2017-02-27,5523
2017-02-28,5523
2017-03-01,5523
2017-03-02,5523
2017-03-03,5523
2017-03-04,5523
2017-03-05,5523
2017-03-06,5268
2017-03-07,5268
2017-03-08,5268
2017-03-09,5268
2017-03-10,5268
2017-03-11,5268
2017-03-12,5268
2017-03-13,5268
2017-03-14,5268
2017-03-15,5268
2017-03-16,5268
2017-03-17,5268
2017-03-18,5268
2017-03-19,5268
2017-03-20,5268
2017-03-21,5056
2017-03-22,5056
2017-03-23,5056
2017-03-24,5056
2017-03-25,5056
2017-03-26,5056
2017-03-27,5056
2017-03-28,5056
2017-03-29,5056
2017-03-30,5056
2017-03-31,5056
2017-04-01,5056
2017-04-02,5056
2017-04-03,5056
2017-04-04,5056
2017-04-12,4834
2017-04-13,4834
2017-04-14,4834
2017-04-15,4834
2017-04-16,4834
2017-04-17,4834
2017-04-18,4834
2017-04-19,4834
2017-04-20,4834
2017-04-21,4834
2017-04-22,4834
2017-04-23,4834
2017-04-24,4834
2017-04-25,4594
2017-04-26,4594
2017-04-27,4594
2017-04-28,4594
2017-04-29,4594
2017-04-30,4594
2017-05-01,4594
2017-05-02,4594
2017-05-03,4594
2017-05-04,4594
2017-05-05,4594
2017-05-06,4594
2017-05-07,4594
2017-05-08,4594
2017-05-09,4594
2017-05-10,4594
2017-05-11,4444
2017-05-12,4444
2017-05-13,4444
2017-05-14,4444
2017-05-15,4444
2017-05-16,4444
2017-05-17,4444
2017-05-18,4444
2017-05-19,4444
2017-05-20,4444
2017-05-21,4444
2017-05-22,4272
2017-05-23,4272
2017-05-24,4272
2017-05-25,4272
2017-05-26,4272
2017-05-27,4272
2017-05-28,4212
2017-05-29,4212
2017-05-30,4212
2017-05-31,4212
2017-06-01,4212
2017-06-02,4212
2017-06-03,4212
2017-06-06,4077
2017-06-07,4077
2017-06-08,4077
2017-06-09,4077
2017-06-10,4077
2017-06-11,4077
2017-06-12,4077
2017-06-13,4077
2017-06-14,4077
2017-06-15,4077
2017-06-16,4077
2017-06-17,4039
2017-06-18,4039
2017-06-19,4039
2017-06-20,4039
2017-06-21,4039
2017-06-22,4039
2017-06-23,4039
2017-06-24,4039
2017-06-25,4039
2017-06-26,4039
2017-06-27,4039
2017-06-28,4039
2017-06-29,4039
2017-06-30,4039
2017-07-01,4039
2017-07-02,4039
2017-07-03,4039
2017-07-04,4039
2017-07-05,4039
2017-07-06,3927
2017-07-07,3927
2017-07-08,3927
2017-07-13,3927
2017-07-14,3927
2017-07-15,3927
2017-07-16,3927
2017-07-17,3927
2017-07-18,3927
2017-07-19,3927
2017-07-20,3927
2017-07-21,3927
2017-07-22,3927
2017-07-23,3927
2017-07-24,3927
2017-07-25,3927
2017-07-26,3927
2017-07-27,3927
2017-07-28,3762
2017-07-29,3762
2017-07-30,3762
2017-07-31,3762
2017-08-01,3762
2017-08-02,3762
2017-08-03,3762
2017-08-04,3762
2017-08-05,3762
2017-08-06,3762
2017-08-09,3762
2017-08-10,3762
2017-08-11,3762
2017-08-12,3762
2017-08-13,3598
2017-08-14,3598
2017-08-15,3598
2017-08-16,3598
2017-08-17,3598
2017-08-18,3598
2017-08-19,3598
2017-08-20,3598
2017-08-22,3598
2017-08-23,3598
2017-08-24,3598
2017-08-25,3598
2017-08-26,3598
2017-08-27,3598
2017-08-28,3598
2017-08-29,3598
2017-08-30,3598
2017-08-31,3598
2017-09-01,3598
2017-09-02,3598
2017-09-03,3598
2017-09-04,3452
2017-09-05,3452
2017-09-06,3452
2017-09-07,3452
2017-09-08,3452
2017-09-09,3452
2017-09-10,3452
2017-09-11,3452
2017-09-12,3452
2017-09-13,3452
2017-09-14,3452
2017-09-15,3452
2017-09-16,3452
2017-09-17,3452
2017-09-19,3452
2017-09-20,3452
2017-09-21,3452
2017-09-22,3452
2017-09-23,3452
2017-09-24,3452
2017-09-25,3403
2017-09-26,3403
2017-09-27,3403
2017-09-28,3403
2017-09-29,3403
2017-09-30,3403
2017-10-01,3403
2017-10-02,3403
2017-10-03,3403
2017-10-04,3403
2017-10-05,3403
2017-10-06,3403
2017-10-07,3403
2017-10-08,3403
2017-10-09,3403
2017-10-10,3403
2017-10-11,3403
2017-10-12,3403
2017-10-13,3403
2017-10-14,3403
2017-10-15,3403
2017-10-16,3403
2017-10-17,3239
2017-10-18,3239
2017-10-19,3239
2017-10-20,3239
2017-10-21,3239
2017-10-22,3239
2017-10-23,3239
2017-10-24,3239
2017-10-25,3239
2017-10-26,3239
2017-10-27,3239
2017-10-28,3239
2017-10-29,3239
2017-10-30,3239
2017-10-31,3239
2017-11-01,3239
2017-11-02,3239
2017-11-03,3239
2017-11-04,3081
2017-11-05,3081
2017-11-06,3081
2017-11-07,3081
2017-11-08,3081
2017-11-09,3081
2017-11-10,3081
2017-11-11,3081
2017-11-12,3081
2017-11-13,3081
2017-11-14,3081
2017-11-15,3081
2017-11-16,3081
2017-11-17,3081
2017-11-18,3081
2017-11-19,3081
2017-11-20,3081
2017-11-21,3081
2017-11-22,3081
2017-11-23,3081
2017-11-24,3081
2017-11-25,3081
2017-11-26,3081
2017-11-27,3081
2017-11-28,3081
2017-11-29,3081
2017-11-30,3081
2017-12-01,3081
2017-12-02,3081
2017-12-03,2979
2017-12-04,2979
2017-12-05,2979
2017-12-06,2979
2017-12-07,2979
2017-12-08,2979
2017-12-09,2979
2017-12-10,2979
2017-12-11,2979
2017-12-12,2979
2017-12-14,2979
2017-12-15,2979
2017-12-16,2979
2017-12-17,2979
2017-12-18,2979
2017-12-19,2979
2017-12-20,2979
2017-12-21,2979
2017-12-22,2979
2017-12-23,2979
2017-12-24,2836
2017-12-25,2836
2017-12-26,2836
2017-12-27,2836
2017-12-28,2836
2017-12-29,2836
2017-12-30,2836
2017-12-31,2836
2018-01-01,2836
2018-01-02,2836
2018-01-03,2836
2018-01-04,2836
2018-01-05,2836
2018-01-06,2836
2018-01-07,2732
2018-01-08,2732
2018-01-09,2732
2018-01-10,2732
2018-01-11,2732
2018-01-12,2732
2018-01-13,2732
2018-01-14,2732
2018-01-15,2732
2018-01-16,2732
2018-01-17,2732
2018-01-18,2732
2018-01-19,2732
2018-01-20,2732
2018-01-21,2732
2018-01-22,2732
2018-01-23,2732
2018-01-24,2732
2018-01-25,2732
2018-01-26,2732
2018-01-27,2687
2018-01-28,2687
2018-01-29,2687
2018-01-31,2687
2018-02-01,2687
2018-02-02,2687
2018-02-03,2687
2018-02-04,2687
2018-02-05,2687
2018-02-06,2687
2018-02-07,2687
2018-02-08,2687
2018-02-09,2687
2018-02-10,2687
2018-02-11,2687
2018-02-12,2665
2018-02-13,2665
2018-02-14,2665
2018-02-15,2665
2018-02-16,2665
2018-02-17,2665
2018-02-18,2665
2018-02-19,2665
2018-02-20,2665
2018-02-21,2665
2018-02-22,2665
2018-02-23,2665
2018-02-24,2665
2018-02-25,2665
2018-02-26,2665
2018-02-27,2645
2018-02-28,2645
2018-03-01,2645
2018-03-02,2645
2018-03-03,2645
2018-03-04,2645
2018-03-05,2645
2018-03-06,2645
2018-03-07,2645
2018-03-08,2645
2018-03-09,2645
2018-03-10,2645
2018-03-11,2645
2018-03-12,2645
2018-03-13,2645
2018-03-14,2645
2018-03-15,2645
2018-03-16,2645
2018-03-17,2645
2018-03-18,2726
2018-03-19,2726
2018-03-20,2726
2018-03-21,2726
2018-03-23,2726
2018-03-24,2726
2018-03-26,2726
2018-03-27,2726
2018-03-28,2726
2018-03-29,2726
2018-03-30,2726
2018-03-31,2726
2018-04-01,2726
2018-04-02,2784
2018-04-03,2784
2018-04-04,2784
2018-04-05,2784
2018-04-06,2784
2018-04-08,2784
2018-04-09,2784
2018-04-10,2784
2018-04-11,2784
2018-04-12,2784
2018-04-13,2784
2018-04-14,2784
2018-04-15,2784
2018-04-16,2784
2018-04-17,2784
2018-04-18,2784
2018-04-19,2784
2018-04-20,2784
2018-04-21,2784
2018-04-22,2784
2018-04-23,2784
2018-04-24,2784
2018-04-25,2784
2018-04-26,2784
2018-04-27,2784
2018-04-28,2784
2018-04-29,2671
2018-04-30,2671
2018-05-01,2671
2018-05-02,2671
2018-05-03,2671
2018-05-04,2671
2018-05-05,2671
2018-05-06,2671
2018-05-07,2671
2018-05-08,2671
2018-05-09,2671
2018-05-10,2671
2018-05-11,2671
2018-05-12,2671
2018-05-13,2671
2018-05-14,2671
2018-05-15,2671
2018-05-16,2671
2018-05-17,2671
2018-05-18,2671
2018-05-19,2671
2018-05-20,2671
2018-05-21,2671
2018-05-22,2671
2018-05-23,2671
2018-05-24,2551
2018-05-25,2551
2018-05-26,2551
2018-05-27,2551
2018-05-28,2551
2018-05-29,2551
2018-05-30,2551
2018-05-31,2551
2018-06-01,2551
2018-06-02,2551
2018-06-03,2551
2018-06-04,2551
2018-06-05,2551
2018-06-06,2551
2018-06-07,2551
2018-06-08,2551
2018-06-09,2551
2018-06-10,2551
2018-06-11,2551
2018-06-12,2551
2018-06-13,2551
2018-06-14,2439
2018-06-15,2439
2018-06-16,2439
2018-06-17,2439
2018-06-18,2439
2018-06-19,2439
2018-06-20,2439
2018-06-21,2439
2018-06-22,2439
2018-06-23,2439
2018-06-24,2439
2018-06-25,2439
2018-06-26,2439
2018-06-27,2439
2018-06-28,2439
2018-06-29,2439
2018-06-30,2359
2018-07-01,2359
2018-07-02,2359
2018-07-03,2359
2018-07-04,2359
2018-07-05,2359
2018-07-06,2359
2018-07-07,2359
2018-07-08,2359
2018-07-09,2359
2018-07-10,2359
2018-07-11,2359
2018-07-12,2359
2018-07-13,2359
2018-07-14,2359
2018-07-15,2359
2018-07-16,2359
2018-07-17,2359
2018-07-18,2359
2018-07-19,2359
2018-07-20,2359
2018-07-21,2359
2018-07-22,2359
2018-07-23,2359
2018-07-24,2359
2018-07-25,2359
2018-07-26,2359
2018-07-27,2359
2018-07-28,2359
2018-07-29,2291
2018-07-30,2291
2018-07-31,2291
2018-08-01,2291
2018-08-02,2291
2018-08-03,2291
2018-08-04,2291
2018-08-05,2291
2018-08-06,2291
2018-08-07,2291
2018-08-08,2291
2018-08-09,2291
2018-08-10,2291
2018-08-11,2291
2018-08-12,2291
2018-08-14,2291
2018-08-16,2196
2018-08-17,2196
2018-08-18,2196
2018-08-19,2196
2018-08-20,2196
2018-08-21,2196
2018-08-22,2196
2018-08-23,2196
2018-08-24,2196
2018-08-25,2196
2018-08-26,2196
2018-08-27,2138
2018-08-28,2138
2018-08-29,2138
2018-08-30,2138
2018-08-31,2138
2018-09-01,2138
2018-09-02,2138
2018-09-03,2138
2018-09-04,2138
2018-09-05,2138
2018-09-06,2138
2018-09-07,2138
2018-09-08,2138
2018-09-09,2070
2018-09-10,2070
2018-09-11,2070
2018-09-12,2070
2018-09-13,2070
2018-09-14,2070
2018-09-15,2070
2018-09-16,2070
2018-09-17,2070
2018-09-18,2070
2018-09-19,2070
2018-09-20,2070
2018-09-21,2070
2018-09-22,2070
2018-09-23,2070
2018-09-24,2070
2018-09-25,2070
2018-09-26,2070
2018-09-27,2070
2018-09-28,2070
2018-09-29,2070
2018-09-30,2016
2018-10-02,2016
2018-10-03,2016
2018-10-04,2016
2018-10-05,2016
2018-10-06,2016
2018-10-07,2016
2018-10-08,2016
2018-10-09,2016
2018-10-10,2016
2018-10-11,2016
2018-10-12,2016
2018-10-13,2016
2018-10-14,2016
2018-10-15,2016
2018-10-16,2016
2018-10-17,2016
2018-10-18,2016
2018-10-19,2016
2018-10-20,2016
2018-10-21,2016
2018-10-22,1970
2018-10-23,1970
2018-10-24,1970
2018-10-25,1970
2018-10-26,1970
2018-10-27,1970
2018-10-28,1970
2018-10-29,1970
2018-10-30,1970
2018-10-31,1970
2018-11-01,1970
2018-11-03,1970
2018-11-04,1970
2018-11-05,1970
2018-11-06,1944
2018-11-07,1944
2018-11-08,1944
2018-11-09,1944
2018-11-10,1944
2018-11-11,1944
2018-11-12,1944
2018-11-13,1944
2018-11-14,1944
2018-11-15,1944
2018-11-16,1944
2018-11-17,1944
2018-11-18,1944
2018-11-19,1944
2018-11-20,1865
2018-11-21,1865
2018-11-22,1865
2018-11-23,1865
2018-11-24,1865
2018-11-25,1946
2018-11-26,1946
2018-11-27,1946
2018-11-28,1946
2018-11-29,1946
2018-12-01,2042
2018-12-02,2042
2018-12-03,2042
2018-12-04,2042
2018-12-05,2042
2018-12-07,2131
2018-12-09,2131
2018-12-10,2131
2018-12-11,2131
2018-12-12,2131
2018-12-13,2131
2018-12-14,2227
2018-12-15,2227
2018-12-16,2227
2018-12-17,2227
2018-12-18,2227
2018-12-19,2227
2018-12-20,2227
2018-12-21,2227
2018-12-22,2227
2018-12-23,2227
2018-12-24,2202
2018-12-25,2202
2018-12-26,2202
2018-12-27,2202
2018-12-28,2202
2018-12-29,2202
2018-12-30,2202
2018-12-31,2202
2019-01-01,2202
2019-01-02,2202
2019-01-03,2202
2019-01-04,2097
2019-01-05,2097
2019-01-06,2097
2019-01-08,2097
2019-01-10,2097
2019-01-11,2097
2019-01-12,2097
2019-01-13,2097
2019-01-14,2007
2019-01-15,2007
2019-01-16,2007
2019-01-17,2007
2019-01-18,2007
2019-01-19,2007
2019-01-20,2007
2019-01-21,2007
2019-01-22,2007
2019-01-23,1943
2019-01-24,1943
2019-01-25,1943
2019-01-26,1943
2019-01-27,1943
2019-01-28,1943
2019-01-29,1943
2019-01-30,1943
2019-01-31,1943
2019-02-01,1907
2019-02-02,1907
2019-02-03,1907
2019-02-04,1907
2019-02-05,1907
2019-02-06,1907
2019-02-07,1907
2019-02-08,1907
2019-02-09,1907
2019-02-10,1907
2019-02-11,1840
2019-02-12,1840
2019-02-13,1840
2019-02-14,1840
2019-02-15,1840
2019-02-16,1840
2019-02-17,1840
2019-02-18,1840
2019-02-19,1840
2019-02-20,1840
2019-02-21,1804
2019-02-22,1804
2019-02-23,1804
2019-02-24,1804
2019-02-25,1804
2019-02-26,1804
2019-02-27,1804
2019-02-28,1804
2019-03-01,1804
2019-03-02,1804
2019-03-03,1804
2019-03-04,1804
2019-03-05,1804
2019-03-06,1804
2019-03-07,1804
2019-03-08,1882
2019-03-09,1882
2019-03-10,1882
2019-03-11,1882
2019-03-12,1882
2019-03-13,1882
2019-03-14,1882
2019-03-15,1882
2019-03-16,1882
2019-03-17,1882
2019-03-18,1882
2019-03-19,1882
2019-03-20,1882
2019-03-21,1882
2019-03-22,1882
2019-03-23,1927
2019-03-24,1927
2019-03-25,1927
2019-03-26,1927
2019-03-27,1927
2019-03-28,1927
2019-03-29,1927
2019-03-30,1927
2019-03-31,1927
2019-04-01,1927
2019-04-02,1927
2019-04-03,1927
2019-04-04,1927
