date_obj,Adamant%20helm%20(h5) price
2016-05-06,4754
2016-05-07,4940
2016-05-08,4940
2016-05-09,4940
2016-05-10,4890
2016-05-11,4890
2016-05-12,4890
2016-05-13,4845
2016-05-14,4845
2016-05-15,4975
2016-05-16,4975
2016-05-17,4975
2016-05-18,5048
2016-05-19,5048
2016-05-21,5026
2016-05-22,5010
2016-05-23,5010
2016-05-24,4986
2016-05-25,4986
2016-05-26,5019
2016-05-27,5019
2016-05-28,4966
2016-05-29,5166
2016-05-30,5166
2016-05-31,5166
2016-06-01,5425
2016-06-02,5425
2016-06-03,5425
2016-06-04,5269
2016-06-05,5269
2016-06-06,5159
2016-06-07,5159
2016-06-08,5159
2016-06-09,5074
2016-06-10,5074
2016-06-11,5074
2016-06-12,4822
2016-06-13,4822
2016-06-14,4615
2016-06-15,4615
2016-06-16,4404
2016-06-17,4195
2016-06-18,4195
2016-06-19,4132
2016-06-20,4132
2016-06-21,4055
2016-06-22,4055
2016-06-23,3996
2016-06-24,3996
2016-06-25,3962
2016-06-26,3962
2016-06-27,3962
2016-06-28,3801
2016-06-29,3801
2016-06-30,3801
2016-07-01,3713
2016-07-02,3713
2016-07-03,3713
2016-07-04,3548
2016-07-05,3548
2016-07-06,3429
2016-07-07,3429
2016-07-08,3344
2016-07-09,3344
2016-07-10,3239
2016-07-11,3239
2016-07-12,3089
2016-07-13,3089
2016-07-14,3051
2016-07-15,3051
2016-07-16,3053
2016-07-17,3053
2016-07-18,2909
2016-07-23,2765
2016-07-24,2765
2016-07-25,2770
2016-07-26,2770
2016-07-27,2770
2016-07-28,2714
2016-07-29,2714
2016-07-30,2747
2016-07-31,2747
2016-08-01,2723
2016-08-02,2723
2016-08-03,2745
2016-08-04,2745
2016-08-05,2745
2016-08-06,2850
2016-08-07,2850
2016-08-08,2850
2016-08-09,2993
2016-08-10,2993
2016-08-11,2993
2016-08-12,3110
2016-08-13,3110
2016-08-14,3110
2016-08-15,3192
2016-08-16,3192
2016-08-17,3192
2016-08-18,3192
2016-08-19,3111
2016-08-20,3111
2016-08-21,3111
2016-08-22,3070
2016-08-23,3070
2016-08-24,3070
2016-08-25,3122
2016-08-26,3122
2016-08-28,3263
2016-08-31,3243
2016-09-01,3243
2016-09-02,3243
2016-09-03,3228
2016-09-04,3228
2016-09-05,3228
2016-09-06,3212
2016-09-07,3212
2016-09-08,3212
2016-09-09,3212
2016-09-10,3260
2016-09-11,3260
2016-09-12,3260
2016-09-13,3260
2016-09-14,3204
2016-09-15,3204
2016-09-16,3204
2016-09-17,3258
2016-09-18,3258
2016-09-19,3258
2016-09-20,3144
2016-09-21,3144
2016-09-22,3144
2016-09-23,3075
2016-09-24,3075
2016-09-25,3075
2016-09-26,3075
2016-09-27,3012
2016-09-28,3012
2016-09-29,3012
2016-09-30,2902
2016-10-01,2902
2016-10-02,2902
2016-10-03,2902
2016-10-04,2779
2016-10-05,2779
2016-10-06,2779
2016-10-07,2779
2016-10-08,2864
2016-10-09,2864
2016-10-10,2864
2016-10-11,2864
2016-10-12,2821
2016-10-13,2821
2016-10-14,2821
2016-10-15,2947
2016-10-16,2947
2016-10-17,2947
2016-10-18,2988
2016-10-19,2988
2016-10-20,2988
2016-10-21,3028
2016-10-22,3028
2016-10-23,3028
2016-10-24,3173
2016-10-25,3173
2016-10-26,3173
2016-10-27,3242
2016-10-28,3242
2016-10-29,3242
2016-10-30,3129
2016-10-31,3129
2016-11-01,3129
2016-11-02,3168
2016-11-03,3168
2016-11-04,3168
2016-11-05,3168
2016-11-06,3236
2016-11-07,3236
2016-11-08,3236
2016-11-09,3236
2016-11-10,3391
2016-11-11,3391
2016-11-12,3391
2016-11-13,3555
2016-11-14,3555
2016-11-15,3555
2016-12-07,4552
2016-12-08,4552
2016-12-09,4552
2016-12-10,4458
2016-12-11,4458
2016-12-12,4458
2016-12-13,4492
2016-12-14,4492
2016-12-15,4492
2016-12-16,4492
2016-12-17,4470
2016-12-18,4470
2016-12-19,4470
2016-12-20,4649
2016-12-21,4649
2016-12-22,4649
2016-12-23,4646
2016-12-24,4646
2016-12-25,4646
2016-12-26,4646
2016-12-27,4424
2016-12-28,4424
2016-12-29,4424
2016-12-30,4424
2016-12-31,4273
2017-01-01,4273
2017-01-02,4125
2017-01-03,4125
2017-01-04,4204
2017-01-05,4204
2017-01-06,4204
2017-01-07,4273
2017-01-08,4273
2017-01-09,4485
2017-01-10,4485
2017-01-11,4485
2017-01-12,4405
2017-01-13,4405
2017-01-14,4405
2017-01-15,4498
2017-01-16,4498
2017-01-17,4665
2017-01-18,4665
2017-01-19,4665
2017-01-20,4899
2017-01-21,4899
2017-01-22,5135
2017-01-23,5135
2017-01-27,5139
2017-01-28,5016
2017-01-29,5016
2017-01-30,4885
2017-01-31,4885
2017-02-01,4893
2017-02-02,4893
2017-02-03,4893
2017-02-04,5002
2017-02-05,5002
2017-02-06,5002
2017-02-07,4800
2017-02-08,4800
2017-02-09,4800
2017-02-10,4580
2017-02-11,4580
2017-02-12,4626
2017-02-13,4626
2017-02-14,4412
2017-02-15,4412
2017-02-16,4199
2017-02-17,4199
2017-02-18,4199
2017-02-19,4015
2017-02-20,4015
2017-02-21,3833
2017-02-22,3833
2017-02-23,3833
2017-02-24,3678
2017-02-25,3678
2017-02-26,3800
2017-02-27,3800
2017-02-28,3984
2017-03-01,3984
2017-03-02,4158
2017-03-03,4158
2017-03-04,4158
2017-03-05,4261
2017-03-06,4261
2017-03-07,4285
2017-03-08,4285
2017-03-09,4285
2017-03-10,4283
2017-03-11,4283
2017-03-12,4498
2017-03-13,4498
2017-03-14,4565
2017-03-15,4565
2017-03-16,4770
2017-03-17,4770
2017-03-18,4862
2017-03-19,4862
2017-03-20,4882
2017-03-21,4882
2017-03-22,5110
2017-03-23,5110
2017-03-24,5260
2017-03-25,5260
2017-03-26,5260
2017-03-27,5333
2017-03-28,5333
2017-03-29,5574
2017-03-30,5574
2017-03-31,5594
2017-04-01,5594
2017-04-02,5524
2017-04-03,5470
2017-04-04,5470
2017-04-05,5470
2017-04-12,5857
2017-04-13,5943
2017-04-14,5943
2017-04-15,5943
2017-04-16,5990
2017-04-17,5990
2017-04-18,6129
2017-04-19,6129
2017-04-20,6290
2017-04-21,6290
2017-04-22,6290
2017-04-23,6215
2017-04-24,6215
2017-04-25,6258
2017-04-26,6258
2017-04-27,6258
2017-04-28,6232
2017-04-29,6232
2017-04-30,5947
2017-05-01,5947
2017-05-02,5678
2017-05-03,5678
2017-05-04,5415
2017-05-05,5415
2017-05-06,5415
2017-05-07,5382
2017-05-08,5382
2017-05-09,5513
2017-05-10,5513
2017-05-11,5513
2017-05-12,5523
2017-05-13,5523
2017-05-14,5264
2017-05-15,5264
2017-05-16,5297
2017-05-17,5297
2017-05-18,5160
2017-05-19,5160
2017-05-20,4946
2017-05-21,4946
2017-05-22,4752
2017-05-23,4752
2017-05-24,4713
2017-05-25,4713
2017-05-26,4713
2017-05-27,4766
2017-05-28,4766
2017-05-29,4766
2017-05-30,4760
2017-05-31,4760
2017-06-01,4536
2017-06-02,4536
2017-06-03,4334
2017-06-04,4334
2017-06-05,4173
2017-06-06,4173
2017-06-07,4080
2017-06-08,4080
2017-06-09,4080
2017-06-10,4009
2017-06-11,4009
2017-06-12,4009
2017-06-13,3909
2017-06-14,3909
2017-06-15,3729
2017-06-16,3729
2017-06-17,3729
2017-06-18,3614
2017-06-19,3614
2017-06-20,3614
2017-06-21,3486
2017-06-22,3486
2017-06-23,3486
2017-06-24,3486
2017-06-25,3428
2017-06-26,3428
2017-06-27,3280
2017-06-28,3280
2017-06-29,3147
2017-06-30,3147
2017-07-01,3147
2017-07-02,3076
2017-07-03,3076
2017-07-04,2997
2017-07-05,2997
2017-07-06,2997
2017-07-07,2997
2017-07-08,2965
2017-07-09,2965
2017-07-13,2835
2017-07-14,2737
2017-07-15,2737
2017-07-16,2737
2017-07-17,2601
2017-07-18,2601
2017-07-19,2601
2017-07-20,2525
2017-07-21,2525
2017-07-22,2478
2017-07-23,2478
2017-07-24,2429
2017-07-25,2429
2017-07-26,2431
2017-07-27,2431
2017-07-28,2431
2017-07-29,2442
2017-07-30,2442
2017-07-31,2442
2017-08-01,2557
2017-08-02,2557
2017-08-03,2573
2017-08-04,2573
2017-08-05,2631
2017-08-06,2631
2017-08-07,2631
2017-08-08,2761
2017-08-09,2761
2017-08-10,2843
2017-08-11,2843
2017-08-12,2843
2017-08-13,2780
2017-08-14,2780
2017-08-15,2780
2017-08-16,2786
2017-08-17,2786
2017-08-18,2910
2017-08-19,2910
2017-08-20,3020
2017-08-21,3020
2017-08-22,3020
2017-08-23,3005
2017-08-24,3005
2017-08-25,3005
2017-08-26,3113
2017-08-27,3113
2017-08-28,3113
2017-08-29,3269
2017-08-30,3269
2017-08-31,3269
2017-09-01,3430
2017-09-02,3430
2017-09-03,3430
2017-09-04,3427
2017-09-05,3427
2017-09-06,3427
2017-09-07,3453
2017-09-08,3453
2017-09-09,3453
2017-09-10,3362
2017-09-11,3362
2017-09-12,3362
2017-09-13,3487
2017-09-14,3487
2017-09-15,3487
2017-09-16,3625
2017-09-17,3625
2017-09-18,3774
2017-09-19,3774
2017-09-20,3774
2017-09-21,3844
2017-09-22,3844
2017-09-23,3844
2017-09-24,4023
2017-09-25,4023
2017-09-26,4023
2017-09-27,4023
2017-09-28,4121
2017-09-29,4121
2017-09-30,4121
2017-10-01,4255
2017-10-02,4255
2017-10-03,4255
2017-10-04,4375
2017-10-05,4375
2017-10-06,4375
2017-10-07,4578
2017-10-08,4578
2017-10-09,4578
2017-10-10,4562
2017-10-11,4562
2017-10-12,4562
2017-10-13,4627
2017-10-14,4627
2017-10-15,4627
2017-10-16,4841
2017-10-17,4841
2017-10-18,4841
2017-10-19,4841
2017-10-20,4945
2017-10-21,4945
2017-10-22,4945
2017-10-23,4877
2017-10-24,4877
2017-10-25,4877
2017-10-26,4647
2017-10-27,4647
2017-10-28,4647
2017-10-29,4448
2017-10-30,4448
2017-10-31,4241
2017-11-01,4241
2017-11-02,4241
2017-11-03,4085
2017-11-04,4085
2017-11-05,4290
2017-11-06,4290
2017-11-07,4290
2017-11-08,4369
2017-11-09,4369
2017-11-10,4369
2017-11-11,4348
2017-11-12,4348
2017-11-13,4189
2017-11-14,4189
2017-11-15,4189
2017-11-16,4052
2017-11-17,4052
2017-11-18,4052
2017-11-19,3856
2017-11-20,3856
2017-11-21,3678
2017-11-22,3678
2017-11-23,3595
2017-11-24,3595
2017-11-25,3595
2017-11-26,3719
2017-11-27,3719
2017-11-28,3719
2017-11-29,3625
2017-11-30,3625
2017-12-01,3493
2017-12-02,3493
2017-12-03,3493
2017-12-04,3337
2017-12-05,3337
2017-12-06,3196
2017-12-07,3196
2017-12-08,3196
2017-12-09,3084
2017-12-10,3084
2017-12-11,2954
2017-12-12,2954
2017-12-13,2954
2017-12-14,2845
2017-12-15,2845
2017-12-16,2845
2017-12-17,2715
2017-12-18,2715
2017-12-19,2693
2017-12-20,2693
2017-12-21,2636
2017-12-22,2636
2017-12-23,2636
2017-12-24,2659
2017-12-25,2659
2017-12-26,2659
2017-12-27,2538
2017-12-28,2538
2017-12-29,2418
2017-12-30,2418
2017-12-31,2309
2018-01-01,2309
2018-01-02,2196
2018-01-03,2196
2018-01-04,2167
2018-01-05,2167
2018-01-06,2216
2018-01-07,2216
2018-01-08,2167
2018-01-09,2167
2018-01-10,2112
2018-01-11,2112
2018-01-12,2039
2018-01-13,2039
2018-01-14,2064
2018-01-15,2064
2018-01-16,1980
2018-01-17,1901
2018-01-18,1901
2018-01-19,1886
2018-01-20,1886
2018-01-21,1846
2018-01-22,1846
2018-01-23,1789
2018-01-24,1789
2018-01-25,1812
2018-01-26,1812
2018-01-27,1781
2018-01-28,1781
2018-01-29,1801
2018-01-30,1801
2018-01-31,1813
2018-02-01,1813
2018-02-02,1813
2018-02-03,1787
2018-02-04,1787
2018-02-05,1811
2018-02-06,1811
2018-02-07,1750
2018-02-08,1750
2018-02-09,1690
2018-02-10,1690
2018-02-11,1688
2018-02-12,1730
2018-02-13,1730
2018-02-14,1742
2018-02-15,1742
2018-02-16,1736
2018-02-17,1749
2018-02-18,1749
2018-02-19,1768
2018-02-20,1768
2018-02-21,1800
2018-02-22,1800
2018-02-23,1871
2018-02-24,1871
2018-02-25,1872
2018-02-26,1872
2018-02-27,1885
2018-02-28,1885
2018-03-01,1885
2018-03-02,1896
2018-03-03,1896
2018-03-04,1896
2018-03-05,1877
2018-03-06,1877
2018-03-07,1876
2018-03-08,1876
2018-03-09,1900
2018-03-10,1900
2018-03-11,1877
2018-03-12,1877
2018-03-13,1883
2018-03-14,1883
2018-03-15,1883
2018-03-16,1874
2018-03-17,1874
2018-03-18,1874
2018-03-19,1874
2018-03-20,1853
2018-03-21,1853
2018-03-22,1853
2018-03-23,1916
2018-03-24,1916
2018-03-25,1898
2018-03-26,1898
2018-03-27,1907
2018-03-28,1907
2018-03-29,1907
2018-03-30,1916
2018-03-31,1916
2018-04-01,1916
2018-04-02,1876
2018-04-03,1876
2018-04-04,1901
2018-04-05,1901
2018-04-06,1901
2018-04-07,1920
2018-04-08,1920
2018-04-09,1857
2018-04-10,1857
2018-04-11,1894
2018-04-12,1894
2018-04-13,1883
2018-04-14,1883
2018-04-15,1886
2018-04-16,1886
2018-04-17,1886
2018-04-18,1862
2018-04-19,1862
2018-04-20,1903
2018-04-21,1903
2018-04-22,1903
2018-04-23,1871
2018-04-24,1871
2018-04-25,1871
2018-04-26,1882
2018-04-27,1882
2018-04-28,1873
2018-04-29,1873
2018-04-30,1892
2018-05-01,1892
2018-05-02,1910
2018-05-03,1910
2018-05-04,1910
2018-05-05,1954
2018-05-06,1954
2018-05-07,1954
2018-05-08,2034
2018-05-09,2034
2018-05-10,1987
2018-05-11,1987
2018-05-12,2087
2018-05-13,2087
2018-05-14,2155
2018-05-15,2155
2018-05-16,2155
2018-05-17,2263
2018-05-18,2263
2018-05-19,2377
2018-05-20,2377
2018-05-21,2481
2018-05-22,2481
2018-05-23,2520
2018-05-24,2520
2018-05-25,2520
2018-05-26,2616
2018-05-27,2616
2018-05-28,2659
2018-05-29,2659
2018-05-30,2652
2018-05-31,2652
2018-06-01,2779
2018-06-02,2764
2018-06-03,2764
2018-06-04,2764
2018-06-05,2660
2018-06-06,2660
2018-06-07,2533
2018-06-08,2533
2018-06-09,2533
2018-06-10,2423
2018-06-11,2423
2018-06-12,2318
2018-06-13,2318
2018-06-14,2292
2018-06-15,2292
2018-06-16,2294
2018-06-17,2294
2018-06-18,2409
2018-06-19,2409
2018-06-20,2409
2018-06-21,2528
2018-06-22,2528
2018-06-23,2564
2018-06-24,2564
2018-06-25,2621
2018-06-26,2621
2018-06-27,2621
2018-06-28,2698
2018-06-29,2698
2018-06-30,2740
2018-07-01,2740
2018-07-02,2740
2018-07-03,2690
2018-07-04,2690
2018-07-05,2690
2018-07-06,2609
2018-07-07,2609
2018-07-08,2651
2018-07-09,2651
2018-07-10,2755
2018-07-11,2755
2018-07-12,2755
2018-07-13,2864
2018-07-14,2864
2018-07-15,2896
2018-07-16,2896
2018-07-17,3026
2018-07-18,3026
2018-07-19,3026
2018-07-20,3071
2018-07-21,3071
2018-07-22,2975
2018-07-23,2862
2018-07-24,2862
2018-07-25,2742
2018-07-26,2742
2018-07-27,2695
2018-07-28,2695
2018-07-29,2821
2018-07-30,2821
2018-07-31,2839
2018-08-01,2839
2018-08-02,2749
2018-08-03,2749
2018-08-04,2887
2018-08-05,2887
2018-08-06,2994
2018-08-07,2994
2018-08-08,3044
2018-08-09,3044
2018-08-10,3044
2018-08-11,3042
2018-08-12,3042
2018-08-14,3058
2018-08-16,3197
2018-08-17,3320
2018-08-18,3320
2018-08-19,3320
2018-08-20,3277
2018-08-21,3277
2018-08-22,3441
2018-08-23,3441
2018-08-24,3504
2018-08-25,3457
2018-08-26,3457
2018-08-27,3497
2018-08-28,3497
2018-08-29,3549
2018-08-30,3549
2018-08-31,3618
2018-09-01,3618
2018-09-02,3519
2018-09-03,3519
2018-09-04,3514
2018-09-05,3514
2018-09-06,3432
2018-09-07,3305
2018-09-08,3183
2018-09-09,3183
2018-09-10,3199
2018-09-11,3199
2018-09-12,3345
2018-09-13,3345
2018-09-14,3479
2018-09-15,3479
2018-09-16,3536
2018-09-17,3536
2018-09-18,3541
2018-09-19,3541
2018-09-20,3631
2018-09-21,3631
2018-09-22,3813
2018-09-23,3813
2018-09-24,4004
2018-09-25,4004
2018-09-26,4119
2018-09-27,4119
2018-09-28,4130
2018-09-29,4130
2018-09-30,4177
2018-10-01,4177
2018-10-02,4016
2018-10-03,3839
2018-10-04,3839
2018-10-05,3741
2018-10-06,3686
2018-10-07,3686
2018-10-08,3871
2018-10-09,3871
2018-10-10,4065
2018-10-11,4065
2018-10-12,4127
2018-10-13,4152
2018-10-14,4152
2018-10-15,4147
2018-10-16,4147
2018-10-17,4106
2018-10-18,4106
2018-10-19,4108
2018-10-20,4108
2018-10-21,4143
2018-10-22,4143
2018-10-23,4246
2018-10-24,4246
2018-10-25,4266
2018-10-26,4266
2018-10-27,4182
2018-10-28,4182
2018-10-29,4118
2018-10-30,4118
2018-10-31,4133
2018-11-01,4174
2018-11-03,4142
2018-11-04,4221
2018-11-05,4231
2018-11-06,4201
2018-11-07,4201
2018-11-08,4196
2018-11-09,4246
2018-11-10,4294
2018-11-11,4322
2018-11-12,4234
2018-11-13,4348
2018-11-14,4411
2018-11-15,4305
2018-11-16,4180
2018-11-17,4337
2018-11-18,4252
2018-11-19,4150
2018-11-20,4181
2018-11-21,4181
2018-11-22,4335
2018-11-23,4335
2018-11-24,4256
2018-11-25,4354
2018-11-26,4354
2018-11-27,4290
2018-11-28,4267
2018-11-29,4155
2018-12-01,4150
2018-12-02,4139
2018-12-03,4139
2018-12-04,4136
2018-12-05,4115
2018-12-07,4161
2018-12-09,4144
2018-12-10,4149
2018-12-11,4149
2018-12-12,4121
2018-12-13,4125
2018-12-14,4125
2018-12-15,4113
2018-12-16,4109
2018-12-17,4109
2018-12-18,4104
2018-12-19,4114
2018-12-20,4141
2018-12-21,4143
2018-12-22,4143
2018-12-23,4133
2018-12-24,4133
2018-12-25,4118
2018-12-26,4118
2018-12-27,4122
2018-12-28,4122
2018-12-29,4137
2018-12-30,4137
2018-12-31,4118
2019-01-01,4118
2019-01-02,4139
2019-01-03,4120
2019-01-04,4120
2019-01-05,4112
2019-01-06,4122
2019-01-08,4107
2019-01-10,4107
2019-01-11,4107
2019-01-12,4139
2019-01-13,4139
2019-01-14,4081
2019-01-15,3877
2019-01-16,3877
2019-01-17,3717
2019-01-18,3556
2019-01-19,3407
2019-01-20,3310
2019-01-21,3310
2019-01-22,3210
2019-01-23,3127
2019-01-24,3166
2019-01-25,3101
2019-01-26,3050
2019-01-27,2913
2019-01-28,2796
2019-01-29,2744
2019-01-30,2744
2019-01-31,2675
2019-02-01,2541
2019-02-02,2541
2019-02-03,2452
2019-02-04,2452
2019-02-05,2358
2019-02-06,2358
2019-02-07,2275
2019-02-08,2172
2019-02-09,2087
2019-02-10,2001
2019-02-11,1966
2019-02-12,1966
2019-02-13,1980
2019-02-14,1980
2019-02-15,2079
2019-02-16,2079
2019-02-17,2183
2019-02-18,2183
2019-02-19,2293
2019-02-20,2293
2019-02-21,2266
2019-02-22,2266
2019-02-23,2303
2019-02-24,2414
2019-02-25,2530
2019-02-26,2607
2019-02-27,2607
2019-02-28,2607
2019-03-01,2736
2019-03-02,2710
2019-03-03,2591
2019-03-04,2494
2019-03-05,2516
2019-03-06,2642
2019-03-07,2768
2019-03-08,2768
2019-03-09,2906
2019-03-10,3046
2019-03-11,2974
2019-03-12,2981
2019-03-13,2981
2019-03-14,2831
