date_obj,Eclectic%20impling%20jar price
2016-06-20,5855
2016-06-21,5733
2016-06-22,5557
2016-06-23,5538
2016-06-24,5538
2016-06-25,5348
2016-06-26,5348
2016-06-27,5094
2016-06-28,5094
2016-06-29,4909
2016-06-30,4909
2016-07-01,5134
2016-07-02,5134
2016-07-03,5315
2016-07-04,5580
2016-07-05,5859
2016-07-06,5775
2016-07-07,6042
2016-07-08,6315
2016-07-09,6519
2016-07-10,6502
2016-07-11,6203
2016-07-12,6008
2016-07-13,6078
2016-07-14,6109
2016-07-15,6017
2016-07-16,5890
2016-07-17,5712
2016-07-18,5485
2016-07-23,5556
2016-07-24,5725
2016-07-25,5600
2016-07-26,5621
2016-07-27,5520
2016-07-28,5400
2016-07-29,5194
2016-07-30,5056
2016-07-31,4891
2016-08-01,4923
2016-08-02,5133
2016-08-03,5052
2016-08-04,4814
2016-08-05,4742
2016-08-06,4754
2016-08-07,4966
2016-08-08,5075
2016-08-09,4949
2016-08-10,4791
2016-08-11,4807
2016-08-12,4833
2016-08-13,4862
2016-08-14,4850
2016-08-15,4778
2016-08-16,4638
2016-08-17,4583
2016-08-18,4393
2016-08-19,4426
2016-08-20,4355
2016-08-21,4207
2016-08-22,4326
2016-08-23,4186
2016-08-24,4079
2016-08-25,4003
2016-08-26,4003
2016-08-28,3889
2016-08-31,4115
2016-09-01,4166
2016-09-02,4166
2016-09-03,4074
2016-09-04,4141
2016-09-05,4315
2016-09-06,4404
2016-09-07,4404
2016-09-08,4375
2016-09-09,4375
2016-09-10,4160
2016-09-11,4160
2016-09-12,4028
2016-09-13,4142
2016-09-14,4142
2016-09-15,4229
2016-09-16,4229
2016-09-17,4067
2016-09-18,4067
2016-09-19,3951
2016-09-20,3951
2016-09-21,3926
2016-09-22,3959
2016-09-23,3959
2016-09-24,3959
2016-09-25,4008
2016-09-26,4008
2016-09-27,4003
2016-09-28,4003
2016-09-29,3965
2016-09-30,3965
2016-10-01,3969
2016-10-02,3969
2016-10-03,3969
2016-10-04,3909
2016-10-05,3909
2016-10-06,3877
2016-10-07,3877
2016-10-08,3803
2016-10-09,3803
2016-10-10,3755
2016-10-11,3755
2016-10-12,3791
2016-10-13,3791
2016-10-14,3864
2016-10-15,3864
2016-10-16,4032
2016-10-17,4143
2016-10-18,4143
2016-10-19,4305
2016-10-20,4305
2016-10-21,4300
2016-10-22,4300
2016-10-23,4177
2016-10-24,4177
2016-10-25,4045
2016-10-26,4110
2016-10-27,4110
2016-10-28,4110
2016-10-29,4164
2016-10-30,4164
2016-10-31,4341
2016-11-01,4341
2016-11-02,4470
2016-11-03,4470
2016-11-04,4392
2016-11-05,4392
2016-11-06,4383
2016-11-07,4383
2016-11-08,4441
2016-11-09,4441
2016-11-10,4305
2016-11-11,4305
2016-11-12,4105
2016-11-13,4105
2016-11-14,3998
2016-11-15,3998
2016-12-07,4431
2016-12-08,4356
2016-12-09,4257
2016-12-10,4214
2016-12-11,4141
2016-12-12,4041
2016-12-13,3993
2016-12-14,3967
2016-12-15,3967
2016-12-16,3917
2016-12-17,3946
2016-12-18,3946
2016-12-19,3931
2016-12-20,3852
2016-12-21,3700
2016-12-22,3700
2016-12-23,3627
2016-12-24,3627
2016-12-25,3675
2016-12-26,3763
2016-12-27,3716
2016-12-28,3676
2016-12-29,3640
2016-12-30,3608
2016-12-31,3560
2017-01-01,3646
2017-01-02,3829
2017-01-03,4006
2017-01-04,4058
2017-01-05,4058
2017-01-06,3864
2017-01-07,3693
2017-01-08,3651
2017-01-09,3517
2017-01-10,3376
2017-01-11,3294
2017-01-12,3279
2017-01-13,3279
2017-01-14,3234
2017-01-15,3328
2017-01-16,3446
2017-01-17,3558
2017-01-18,3622
2017-01-19,3622
2017-01-20,3668
2017-01-21,3580
2017-01-22,3540
2017-01-23,3597
2017-01-27,3442
2017-01-28,3372
2017-01-29,3375
2017-01-30,3370
2017-01-31,3362
2017-02-01,3370
2017-02-02,3456
2017-02-03,3420
2017-02-04,3403
2017-02-05,3410
2017-02-06,3385
2017-02-07,3488
2017-02-08,3596
2017-02-09,3596
2017-02-10,3714
2017-02-11,3805
2017-02-12,3805
2017-02-13,3763
2017-02-14,3579
2017-02-15,3442
2017-02-16,3400
2017-02-18,3417
2017-02-19,3452
2017-02-20,3463
2017-02-21,3581
2017-02-22,3671
2017-02-23,3608
2017-02-24,3645
2017-02-25,3756
2017-02-26,3929
2017-02-27,4018
2017-02-28,4033
2017-03-01,3990
2017-03-02,3924
2017-03-03,3844
2017-03-04,3777
2017-03-05,3673
2017-03-06,3612
2017-03-07,3561
2017-03-08,3534
2017-03-09,3485
2017-03-10,3518
2017-03-11,3572
2017-03-12,3553
2017-03-13,3544
2017-03-14,3633
2017-03-15,3662
2017-03-16,3619
2017-03-17,3576
2017-03-18,3566
2017-03-19,3574
2017-03-20,3577
2017-03-21,3606
2017-03-22,3597
2017-03-23,3562
2017-03-24,3554
2017-03-25,3548
2017-03-26,3520
2017-03-27,3472
2017-03-28,3422
2017-03-29,3393
2017-03-30,3383
2017-03-31,3326
2017-04-01,3306
2017-04-02,3294
2017-04-03,3288
2017-04-04,3277
2017-04-12,3051
2017-04-13,3026
2017-04-14,3042
2017-04-15,2994
2017-04-16,2977
2017-04-17,2944
2017-04-18,2951
2017-04-19,2964
2017-04-20,2959
2017-04-21,2957
2017-04-22,2962
2017-04-23,2971
2017-04-24,3003
2017-04-25,2987
2017-04-26,2961
2017-04-27,2924
2017-04-28,2879
2017-04-29,2858
2017-04-30,2834
2017-05-01,2812
2017-05-02,2805
2017-05-03,2765
2017-05-04,2692
2017-05-05,2622
2017-05-06,2585
2017-05-07,2620
2017-05-08,2721
2017-05-09,2794
2017-05-10,2843
2017-05-11,2867
2017-05-12,3005
2017-05-13,3140
2017-05-14,3297
2017-05-16,3267
2017-05-17,3116
2017-05-18,2980
2017-05-19,2834
2017-05-20,2871
2017-05-21,2911
2017-05-22,2923
2017-05-23,2917
2017-05-24,2916
2017-05-25,2847
2017-05-26,2782
2017-05-27,2705
2017-05-28,2700
2017-05-29,2695
2017-05-30,2681
2017-05-31,2604
2017-06-01,2551
2017-06-02,2448
2017-06-03,2456
2017-06-04,2508
2017-06-05,2485
2017-06-06,2495
2017-06-07,2475
2017-06-08,2464
2017-06-09,2442
2017-06-10,2352
2017-06-11,2289
2017-06-12,2202
2017-06-13,2101
2017-06-14,2094
2017-06-15,2172
2017-06-16,2235
2017-06-17,2274
2017-06-18,2358
2017-06-19,2358
2017-06-20,2369
2017-06-21,2311
2017-06-22,2332
2017-06-23,2314
2017-06-24,2269
2017-06-25,2280
2017-06-26,2306
2017-06-27,2325
2017-06-28,2346
2017-06-29,2318
2017-06-30,2292
2017-07-01,2292
2017-07-02,2296
2017-07-03,2303
2017-07-04,2324
2017-07-05,2324
2017-07-06,2252
2017-07-07,2252
2017-07-08,2210
2017-07-13,2658
2017-07-14,2747
2017-07-15,2664
2017-07-16,2560
2017-07-17,2465
2017-07-18,2493
2017-07-19,2547
2017-07-20,2668
2017-07-21,2709
2017-07-22,2649
2017-07-23,2675
2017-07-24,2675
2017-07-25,2782
2017-07-26,2916
2017-07-27,3061
2017-07-28,3206
2017-07-29,3367
2017-07-30,3525
2017-07-31,3525
2017-08-01,3681
2017-08-02,3580
2017-08-03,3471
2017-08-04,3446
2017-08-05,3390
2017-08-06,3240
2017-08-09,3458
2017-08-10,3503
2017-08-11,3473
2017-08-12,3418
2017-08-14,3516
2017-08-15,3450
2017-08-16,3361
2017-08-17,3232
2017-08-18,3089
2017-08-19,2955
2017-08-20,3067
2017-08-21,3173
2017-08-22,3107
2017-08-23,3061
2017-08-24,3072
2017-08-25,3055
2017-08-26,3092
2017-08-27,3247
2017-08-28,3410
2017-08-29,3581
2017-08-30,3761
2017-08-31,3816
2017-09-01,3810
2017-09-03,3849
2017-09-04,4038
2017-09-05,4222
2017-09-06,4080
2017-09-07,3876
2017-09-08,3682
2017-09-09,3532
2017-09-10,3553
2017-09-11,3433
2017-09-12,3506
2017-09-13,3548
2017-09-14,3501
2017-09-15,3501
2017-09-16,3446
2017-09-17,3463
2017-09-18,3458
2017-09-19,3447
2017-09-20,3438
2017-09-21,3418
2017-09-22,3395
2017-09-23,3375
2017-09-24,3362
2017-09-25,3261
2017-09-26,3221
2017-09-27,3133
2017-09-28,3024
2017-09-29,3064
2017-09-30,3057
2017-10-01,3028
2017-10-02,3025
2017-10-03,3036
2017-10-04,3046
2017-10-05,3030
2017-10-06,3020
2017-10-07,2998
2017-10-08,2984
2017-10-09,3000
2017-10-10,3020
2017-10-11,2994
2017-10-12,3011
2017-10-13,2981
2017-10-14,2906
2017-10-15,2906
2017-10-16,2906
2017-10-17,2906
2017-10-18,2932
2017-10-19,2919
2017-10-20,2906
2017-10-21,3014
2017-10-22,3099
2017-10-23,3030
2017-10-24,2983
2017-10-25,2943
2017-10-26,2918
2017-10-27,2802
2017-10-28,2802
2017-10-29,2754
2017-10-30,2681
2017-10-31,2570
2017-11-01,2570
2017-11-02,2528
2017-11-03,2566
2017-11-04,2478
2017-11-05,2552
2017-11-06,2610
2017-11-07,2563
2017-11-08,2679
2017-11-09,2762
2017-11-10,2672
2017-11-11,2599
2017-11-12,2635
2017-11-13,2646
2017-11-14,2672
2017-11-15,2684
2017-11-16,2657
2017-11-17,2675
2017-11-18,2654
2017-11-19,2697
2017-11-20,2771
2017-11-21,2743
2017-11-22,2702
2017-11-23,2624
2017-11-24,2594
2017-11-25,2568
2017-11-26,2604
2017-11-27,2604
2017-11-28,2583
2017-11-29,2556
2017-11-30,2543
2017-12-01,2527
2017-12-02,2523
2017-12-03,2536
2017-12-04,2536
2017-12-05,2520
2017-12-06,2508
2017-12-07,2513
2017-12-08,2530
2017-12-09,2564
2017-12-10,2560
2017-12-11,2536
2017-12-12,2515
2017-12-13,2486
2017-12-14,2427
2017-12-15,2344
2017-12-16,2369
2017-12-17,2402
2017-12-18,2363
2017-12-19,2307
2017-12-20,2348
2017-12-21,2326
2017-12-22,2302
2017-12-23,2319
2017-12-24,2370
2017-12-25,2444
2017-12-26,2423
2017-12-27,2480
2017-12-28,2480
2017-12-29,2461
2017-12-30,2499
2017-12-31,2584
2018-01-01,2694
2018-01-02,2810
2018-01-03,2946
2018-01-04,2960
2018-01-05,2975
2018-01-06,2935
2018-01-07,2947
2018-01-08,2869
2018-01-09,2787
2018-01-10,2815
2018-01-11,2847
2018-01-12,2869
2018-01-13,2889
2018-01-14,2954
2018-01-15,3024
2018-01-16,3003
2018-01-17,3104
2018-01-18,3048
2018-01-19,2996
2018-01-20,2954
2018-01-21,3071
2018-01-22,3075
2018-01-23,3043
2018-01-25,2953
2018-01-26,2951
2018-01-27,2897
2018-01-28,2833
2018-01-29,2733
2018-01-30,2830
2018-01-31,2888
2018-02-01,2820
2018-02-02,2801
2018-02-03,2813
2018-02-04,2898
2018-02-05,2941
2018-02-06,2934
2018-02-07,2896
2018-02-08,2870
2018-02-09,2843
2018-02-10,2758
2018-02-11,2786
2018-02-12,2786
2018-02-13,2706
2018-02-14,2618
2018-02-15,2621
2018-02-16,2623
2018-02-17,2646
2018-02-18,2644
2018-02-19,2675
2018-02-20,2634
2018-02-21,2636
2018-02-22,2673
2018-02-23,2682
2018-02-24,2606
2018-02-25,2686
2018-02-26,2713
2018-02-27,2761
2018-02-28,2777
2018-03-01,2742
2018-03-02,2681
2018-03-03,2660
2018-03-04,2704
2018-03-05,2663
2018-03-06,2659
2018-03-07,2678
2018-03-09,2665
2018-03-10,2699
2018-03-11,2751
2018-03-12,2862
2018-03-13,2945
2018-03-14,2890
2018-03-15,2931
2018-03-16,2879
2018-03-17,2835
2018-03-18,2818
2018-03-20,2707
2018-03-21,2664
2018-03-23,2595
2018-03-24,2599
2018-03-25,2665
2018-03-26,2656
2018-03-27,2600
2018-03-28,2583
2018-03-29,2604
2018-03-30,2617
2018-03-31,2628
2018-04-01,2656
2018-04-02,2725
2018-04-03,2723
2018-04-04,2715
2018-04-05,2680
2018-04-06,2653
2018-04-07,2646
2018-04-08,2676
2018-04-09,2706
2018-04-10,2705
2018-04-11,2760
2018-04-12,2724
2018-04-13,2726
2018-04-14,2746
2018-04-15,2804
2018-04-16,2841
2018-04-17,2868
2018-04-18,2973
2018-04-19,3068
2018-04-20,2946
2018-04-21,2880
2018-04-22,2867
2018-04-23,2970
2018-04-24,2933
2018-04-25,2920
2018-04-26,2901
2018-04-27,2893
2018-04-28,2909
2018-04-29,2997
2018-04-30,2964
2018-05-01,3027
2018-05-03,3120
2018-05-04,3120
2018-05-05,3106
2018-05-07,3095
2018-05-08,3227
2018-05-09,3192
2018-05-10,3122
2018-05-11,3075
2018-05-12,3124
2018-05-13,3275
2018-05-14,3427
2018-05-15,3580
2018-05-16,3554
2018-05-17,3376
2018-05-18,3310
2018-05-19,3430
2018-05-20,3501
2018-05-21,3550
2018-05-22,3614
2018-05-23,3717
2018-05-24,3686
2018-05-25,3603
2018-05-26,3585
2018-05-27,3600
2018-05-28,3570
2018-05-29,3540
2018-05-30,3655
2018-05-31,3824
2018-06-01,3776
2018-06-02,3745
2018-06-03,3743
2018-06-04,3738
2018-06-05,3714
2018-06-06,3628
2018-06-07,3466
2018-06-08,3304
2018-06-09,3281
2018-06-10,3295
2018-06-11,3255
2018-06-12,3221
2018-06-13,3140
2018-06-14,3061
2018-06-15,2954
2018-06-16,2838
2018-06-17,2838
2018-06-18,2908
2018-06-19,2955
2018-06-20,2960
2018-06-21,2912
2018-06-22,2848
2018-06-23,2825
2018-06-24,2796
2018-06-25,2835
2018-06-26,2837
2018-06-27,2832
2018-06-28,2843
2018-06-29,2823
2018-06-30,2794
2018-07-01,2758
2018-07-02,2711
2018-07-03,2701
2018-07-04,2728
2018-07-05,2728
2018-07-06,2838
2018-07-07,2860
2018-07-08,2778
2018-07-09,2776
2018-07-10,2825
2018-07-11,2905
2018-07-12,2999
2018-07-13,3120
2018-07-14,3193
2018-07-15,3327
2018-07-16,3354
2018-07-17,3462
2018-07-18,3556
2018-07-19,3570
2018-07-20,3670
2018-07-21,3696
2018-07-22,3653
2018-07-23,3736
2018-07-24,3789
2018-07-25,3844
2018-07-26,3837
2018-07-27,3950
2018-07-28,4068
2018-07-29,4132
2018-07-30,4315
2018-07-31,4289
2018-08-01,4160
2018-08-02,3957
2018-08-03,3776
2018-08-04,3811
2018-08-05,3789
2018-08-06,3817
2018-08-07,3744
2018-08-08,3608
2018-08-09,3430
2018-08-10,3264
2018-08-11,3206
2018-08-12,3357
2018-08-14,3391
2018-08-16,3321
2018-08-17,3286
2018-08-18,3283
2018-08-19,3366
2018-08-20,3443
2018-08-21,3436
2018-08-22,3398
2018-08-23,3360
2018-08-24,3309
2018-08-25,3271
2018-08-26,3245
2018-08-27,3247
2018-08-28,3256
2018-08-29,3271
2018-08-30,3259
2018-08-31,3279
2018-09-01,3350
2018-09-02,3470
2018-09-03,3610
2018-09-04,3762
2018-09-05,3746
2018-09-06,3664
2018-09-07,3721
2018-09-08,3762
2018-09-09,3782
2018-09-10,3745
2018-09-11,3606
2018-09-12,3547
2018-09-13,3453
2018-09-14,3405
2018-09-15,3426
2018-09-16,3511
2018-09-17,3469
2018-09-18,3405
2018-09-19,3425
2018-09-20,3439
2018-09-21,3412
2018-09-22,3395
2018-09-23,3401
2018-09-24,3392
2018-09-25,3370
2018-09-26,3382
2018-09-27,3364
2018-09-28,3380
2018-09-29,3404
2018-09-30,3469
2018-10-01,3551
2018-10-02,3721
2018-10-03,3807
2018-10-04,3765
2018-10-05,3718
2018-10-06,3816
2018-10-07,3840
2018-10-08,3813
2018-10-09,3780
2018-10-10,3744
2018-10-11,3701
2018-10-12,3612
2018-10-13,3581
2018-10-14,3595
2018-10-15,3651
2018-10-16,3699
2018-10-17,3759
2018-10-18,3695
2018-10-19,3666
2018-10-20,3605
2018-10-21,3569
2018-10-22,3550
2018-10-23,3479
2018-10-24,3560
2018-10-25,3536
2018-10-26,3542
2018-10-27,3602
2018-10-28,3725
2018-10-29,3781
2018-10-30,3760
2018-10-31,3762
2018-11-01,3770
2018-11-03,3842
2018-11-04,3892
2018-11-05,3885
2018-11-06,3896
2018-11-07,3874
2018-11-08,3872
2018-11-09,3838
2018-11-10,3894
2018-11-11,3951
2018-11-12,4074
2018-11-13,4052
2018-11-14,3980
2018-11-15,3872
2018-11-16,3773
2018-11-17,3780
2018-11-18,3754
2018-11-19,3755
2018-11-20,3725
2018-11-21,3665
2018-11-22,3534
2018-11-23,3462
2018-11-24,3421
2018-11-25,3392
2018-11-26,3385
2018-11-27,3439
2018-11-28,3415
2018-11-29,3391
2018-12-01,3361
2018-12-02,3426
2018-12-03,3465
2018-12-04,3567
2018-12-05,3615
2018-12-07,3651
2018-12-09,3708
2018-12-10,3691
2018-12-11,3646
2018-12-12,3614
2018-12-13,3521
2018-12-14,3478
2018-12-15,3435
2018-12-16,3467
2018-12-17,3471
2018-12-18,3460
2018-12-19,3452
2018-12-20,3424
2018-12-21,3412
2018-12-22,3389
2018-12-23,3468
2018-12-24,3623
2018-12-25,3805
2018-12-26,3810
2018-12-27,3741
2018-12-28,3664
2018-12-29,3632
2018-12-30,3681
2018-12-31,3843
2019-01-01,4033
2019-01-02,4100
2019-01-03,4084
2019-01-04,4042
2019-01-05,3913
2019-01-06,3750
2019-01-08,3680
2019-01-10,3553
2019-01-11,3416
2019-01-12,3407
2019-01-13,3392
2019-01-14,3320
2019-01-15,3278
2019-01-16,3231
2019-01-17,3221
2019-01-18,3215
2019-01-19,3223
2019-01-20,3223
2019-01-21,3267
2019-01-22,3294
2019-01-23,3400
2019-01-24,3336
2019-01-25,3283
2019-01-26,3243
2019-01-27,3230
2019-01-28,3223
2019-01-29,3230
2019-01-30,3257
2019-01-31,3233
2019-02-01,3222
2019-02-02,3202
2019-02-03,3228
2019-02-04,3208
2019-02-05,3232
2019-02-06,3248
2019-02-07,3236
2019-02-08,3198
2019-02-09,3108
2019-02-10,3133
2019-02-11,3139
2019-02-12,3148
2019-02-13,3156
2019-02-14,3131
2019-02-15,3103
2019-02-16,3074
2019-02-17,3093
2019-02-18,3140
2019-02-19,3171
2019-02-20,3138
2019-02-21,3143
2019-02-22,3264
2019-02-23,3403
2019-02-24,3457
2019-02-25,3481
2019-02-26,3350
2019-02-27,3207
2019-02-28,3234
2019-03-01,3343
2019-03-02,3355
2019-03-03,3315
2019-03-04,3322
2019-03-05,3267
2019-03-06,3305
2019-03-07,3445
2019-03-08,3618
2019-03-09,3735
2019-03-10,3905
2019-03-11,3951
2019-03-12,3777
2019-03-13,3593
2019-03-14,3485
2019-03-15,3484
2019-03-16,3578
2019-03-17,3576
2019-03-18,3529
2019-03-19,3528
2019-03-20,3543
2019-03-21,3496
2019-03-22,3514
2019-03-23,3503
2019-03-24,3551
2019-03-25,3633
2019-03-26,3810
2019-03-27,3965
2019-03-28,3788
2019-03-29,3708
2019-03-30,3769
2019-03-31,3875
