date_obj,Guthix%20dragonhide%20set price
2019-03-18,633760
2019-03-19,630709
2019-03-20,617780
2019-03-21,615357
2019-03-22,623344
2019-03-23,615403
2019-03-24,617094
2019-03-25,617094
2019-03-26,616823
2019-03-27,616823
2019-03-28,609089
2019-03-29,604579
2019-03-30,604579
2019-03-31,603817
2019-04-01,614001
2019-04-02,611110
2019-04-03,602482
2019-04-04,610991
2019-04-05,617497
2019-04-06,613358
2019-04-07,621118
2019-04-08,622685
2019-04-09,620036
2019-04-10,619255
2019-04-11,624779
2019-04-12,622661
2019-04-13,637272
2019-04-14,638339
2019-04-15,638339
2019-04-16,641632
2019-04-17,644658
2019-04-18,649254
2019-04-19,641400
2019-04-20,647556
2019-04-21,651261
2019-04-22,645617
2019-04-23,629128
2019-04-24,608179
2019-04-25,589271
2019-04-26,577159
2019-04-27,576655
2019-04-28,576214
2019-04-29,576426
2019-04-30,576119
2019-05-01,576119
2019-05-02,567822
2019-05-03,561319
2019-05-04,558321
2019-05-05,555557
2019-05-06,553893
2019-05-07,548027
2019-05-08,554472
2019-05-09,556132
2019-05-10,547399
2019-05-11,547861
2019-05-12,545483
2019-05-13,539537
2019-05-14,526885
2019-05-15,526885
2019-05-16,521285
2019-05-17,517838
2019-05-18,516308
2019-05-19,511070
2019-05-20,509744
2019-05-21,509744
2019-05-22,509279
2019-05-23,520986
2019-05-24,522808
2019-05-25,515411
2019-05-26,524367
2019-05-27,537843
2019-05-28,552349
2019-05-29,555212
2019-05-30,553340
2019-05-31,553340
2019-06-01,557041
2019-06-02,568986
2019-06-03,576687
2019-06-04,581242
2019-06-05,596128
2019-06-06,609631
2019-06-07,615439
2019-06-08,621494
2019-06-09,611882
2019-06-10,611882
2019-06-11,600564
2019-06-12,598426
2019-06-13,596705
2019-06-14,604412
2019-06-15,604412
2019-06-16,606978
2019-06-17,596879
2019-06-18,596879
2019-06-19,592539
2019-06-20,581099
2019-06-21,576210
2019-06-22,576210
2019-06-23,568144
2019-06-24,568144
2019-06-25,562313
2019-06-26,554842
2019-06-27,546307
2019-06-28,546307
2019-06-29,541816
2019-06-30,536899
2019-07-01,536899
2019-07-02,531111
2019-07-03,529458
2019-07-04,533985
2019-07-05,544867
2019-07-06,537483
2019-07-07,530520
2019-07-08,527713
2019-07-09,526384
2019-07-10,521280
2019-07-11,521280
2019-07-12,514613
2019-07-13,514613
2019-07-14,507916
2019-07-15,507916
2019-07-16,502978
2019-07-17,498199
2019-07-18,498199
2019-07-19,495086
2019-07-20,495580
2019-07-21,501530
2019-07-22,508527
2019-07-23,494072
2019-07-24,494072
2019-07-25,485183
2019-07-26,479961
2019-07-27,475024
2019-07-28,470304
2019-07-29,461485
2019-07-30,457628
2019-07-31,455289
2019-08-01,449488
2019-08-02,449488
2019-08-03,448518
2019-08-04,441634
2019-08-05,440120
2019-08-06,440120
2019-08-07,446357
2019-08-08,446357
2019-08-09,454746
2019-08-10,467965
2019-08-11,467965
2019-08-12,474332
2019-08-13,487100
2019-08-14,496882
2019-08-15,503136
2019-08-16,520332
2019-08-17,520332
2019-08-18,533852
2019-08-19,525349
2019-08-20,523096
2019-08-21,519417
2019-08-22,521439
2019-08-23,521439
2019-08-24,529040
2019-08-24,529040
2019-08-25,529040
2019-08-25,529040
2019-08-26,543662
2019-08-26,543662
2019-08-27,543662
2019-08-27,543662
2019-08-28,551460
2019-08-29,551460
2019-08-30,555006
2019-08-31,555006
2019-09-01,561843
2019-09-02,561843
2019-09-03,575783
2019-09-04,588294
2019-09-05,604439
2019-09-06,604439
2019-09-07,614672
2019-09-08,608698
2019-09-09,608698
2019-09-10,596988
2019-09-11,581712
2019-09-12,581712
2019-09-13,571632
2019-09-14,578271
2019-09-15,595905
2019-09-16,594542
2019-09-17,594542
2019-09-18,598148
2019-09-19,598148
2019-09-20,604188
2019-09-21,614532
2019-09-22,600979
2019-09-23,591837
2019-09-24,591837
2019-09-25,584264
2019-09-26,582706
2019-09-27,582706
2019-09-28,587174
2019-09-29,587174
2019-09-30,581569
2019-10-01,579708
2019-10-02,579708
2019-10-03,577485
2019-10-04,577485
2019-10-05,576105
2019-10-06,567831
2019-10-07,562933
2019-10-08,550129
2019-10-09,550129
2019-10-10,560141
2019-10-11,560141
2019-10-12,571265
2019-10-13,570381
2019-10-14,559630
2019-10-15,559630
2019-10-16,551552
2019-10-17,551552
2019-10-18,548980
2019-10-19,541027
2019-10-20,541027
2019-10-21,540281
2019-10-22,540281
2019-10-23,538968
2019-10-24,538968
2019-10-25,531016
2019-10-26,525159
2019-10-27,525159
2019-10-28,517547
2019-10-29,517547
2019-10-30,517119
2019-10-31,521862
2019-11-01,535292
2019-11-02,540153
2019-11-03,533153
2019-11-04,520067
2019-11-05,520067
2019-11-06,512050
2019-11-07,512050
2019-11-08,507006
2019-11-09,509638
2019-11-10,505766
2019-11-11,495271
2019-11-12,495271
2019-11-13,488818
2019-11-14,488818
2019-11-15,493825
2019-11-16,494410
2019-11-17,494410
2019-11-18,498612
2019-11-19,498612
2019-11-20,489808
2019-11-21,489808
2019-11-22,488816
2019-11-23,498013
2019-11-24,497443
2019-11-25,491238
2019-11-26,488083
2019-11-27,488083
2019-11-28,483150
2019-11-29,483150
2019-11-30,485139
2019-12-01,505481
2019-12-02,505481
2019-12-03,510547
2019-12-04,526144
2019-12-05,526144
2019-12-06,522417
2019-12-07,537694
2019-12-08,537694
2019-12-09,541687
2019-12-10,539120
2019-12-11,539120
2019-12-12,536690
2019-12-13,529724
2019-12-14,534484
2019-12-15,541722
2019-12-16,553669
2019-12-17,548589
2019-12-18,548589
2019-12-19,547118
2019-12-20,547265
2019-12-21,551377
2019-12-22,560292
2019-12-23,571513
2019-12-24,580128
2019-12-25,578075
2019-12-26,585082
2019-12-27,597880
2019-12-28,611850
2019-12-29,611850
2019-12-30,624875
2019-12-31,634380
2020-01-01,632699
2020-01-02,628541
2020-01-03,628541
2020-01-04,641017
2020-01-05,653879
2020-01-06,653879
2020-01-07,648975
2020-01-08,648975
2020-01-09,638406
2020-01-10,629421
2020-01-11,625648
2020-01-12,618421
2020-01-13,618421
2020-01-14,627185
2020-01-15,622022
2020-01-16,609398
2020-01-17,598896
2020-01-18,598896
2020-01-19,603123
2020-01-20,600134
2020-01-21,600134
2020-01-22,587409
2020-01-23,588050
2020-01-24,582042
2020-01-25,596763
2020-01-26,589697
2020-01-27,582730
2020-01-28,582730
2020-01-29,564570
2020-01-30,550264
2020-01-31,549762
2020-02-01,546621
2020-02-02,544795
2020-02-03,544795
2020-02-04,534975
2020-02-05,525595
2020-02-06,523214
2020-02-07,519750
2020-02-08,524299
2020-02-09,524166
2020-02-10,514162
2020-02-11,514162
2020-02-12,503775
2020-02-13,503775
2020-02-14,495485
2020-02-15,495485
2020-02-16,489888
2020-02-17,479233
2020-02-18,480081
2020-02-19,480081
2020-02-20,470544
2020-02-21,470544
2020-02-22,467002
2020-02-23,462275
2020-02-24,459691
2020-02-25,449554
2020-02-26,444687
2020-02-27,449217
2020-02-28,453162
2020-02-29,453162
2020-03-01,456993
2020-03-02,459762
2020-03-03,473997
2020-03-04,473997
2020-03-05,475945
2020-03-06,475148
2020-03-07,486801
2020-03-08,493767
2020-03-09,485663
2020-03-10,479732
2020-03-11,474605
2020-03-12,472971
2020-03-13,469161
2020-03-14,463881
2020-03-15,458566
2020-03-16,455059
2020-03-17,460460
2020-03-18,466729
2020-03-19,470926
2020-03-20,474068
2020-03-21,489941
2020-03-22,491500
2020-03-23,488235
2020-03-24,480002
2020-03-25,480820
2020-03-26,485690
2020-03-27,491968
2020-03-28,503631
2020-03-29,505859
2020-03-30,510484
2020-03-31,518781
2020-04-01,517294
2020-04-02,520142
2020-04-03,520142
2020-04-04,518256
2020-04-05,518863
2020-04-06,513840
2020-04-07,517896
2020-04-08,525818
2020-04-09,523862
2020-04-10,529913
2020-04-11,530053
2020-04-12,538710
2020-04-13,541945
2020-04-14,538336
2020-04-15,539073
2020-04-16,543314
2020-04-17,555525
2020-04-18,570241
2020-04-19,586343
2020-04-20,589186
2020-04-21,581482
2020-04-22,577529
2020-04-23,579517
2020-04-24,569142
2020-04-25,580219
2020-04-26,597902
2020-04-27,615820
2020-04-28,627595
2020-04-29,630847
2020-04-30,618331
2020-05-01,612574
2020-05-02,603189
2020-05-03,592475
2020-05-04,590052
2020-05-05,588855
2020-05-06,587923
2020-05-07,593803
2020-05-08,598683
2020-05-09,596329
2020-05-10,595544
2020-05-11,596891
2020-05-12,604288
2020-05-13,596578
