date_obj,Topaz%20bolts price
2015-08-25,23
2015-08-26,23
2015-08-27,23
2015-08-28,23
2015-08-29,23
2015-08-30,23
2015-08-31,23
2015-09-01,23
2015-09-02,23
2015-09-03,23
2015-09-04,23
2015-09-05,23
2015-09-06,23
2015-09-07,25
2015-09-08,25
2015-09-09,25
2015-09-10,25
2015-09-11,25
2015-09-12,25
2015-09-13,25
2015-09-14,25
2015-09-15,25
2015-09-16,25
2015-09-17,25
2015-09-18,25
2015-09-19,25
2015-09-20,25
2015-09-21,25
2015-09-22,25
2015-09-23,25
2015-09-24,25
2015-09-25,25
2015-09-27,27
2015-09-28,27
2015-09-29,27
2015-09-30,27
2015-10-05,27
2015-10-06,27
2015-10-07,27
2015-10-08,27
2015-10-09,27
2015-10-10,27
2015-10-11,27
2015-10-12,27
2015-10-13,27
2015-10-14,29
2015-10-15,29
2015-10-16,29
2015-10-17,29
2015-10-18,29
2015-10-19,29
2015-10-20,29
2015-10-22,29
2015-10-23,29
2015-10-24,29
2015-10-25,29
2015-10-26,29
2015-10-27,29
2015-10-29,29
2015-10-30,29
2015-10-31,29
2015-11-01,29
2015-11-02,29
2015-11-03,31
2015-11-04,31
2015-11-05,31
2015-11-06,31
2015-11-07,31
2015-11-08,31
2015-11-09,31
2015-11-10,31
2015-11-11,31
2015-11-12,31
2015-11-13,31
2015-11-14,31
2015-11-15,31
2015-11-16,31
2015-11-17,31
2015-11-18,31
2015-11-19,31
2015-11-20,31
2015-11-21,31
2015-11-22,31
2015-11-23,31
2015-11-24,33
2015-11-25,33
2015-11-26,33
2015-11-27,33
2015-11-28,33
2015-11-29,33
2015-11-30,33
2015-12-01,33
2015-12-02,33
2015-12-03,33
2015-12-04,33
2015-12-05,33
2015-12-06,33
2015-12-07,33
2015-12-08,33
2015-12-09,33
2015-12-10,33
2015-12-11,33
2015-12-13,33
2015-12-14,33
2015-12-15,35
2015-12-16,35
2015-12-17,35
2015-12-18,35
2015-12-19,35
2015-12-20,35
2015-12-21,35
2015-12-22,35
2015-12-23,35
2015-12-24,35
2015-12-25,35
2015-12-26,35
2015-12-27,35
2015-12-28,35
2015-12-29,35
2015-12-30,35
2015-12-31,35
2016-01-01,35
2016-01-02,35
2016-01-03,37
2016-01-04,37
2016-01-05,37
2016-01-06,37
2016-01-07,37
2016-01-08,37
2016-01-09,37
2016-01-10,37
2016-01-11,37
2016-01-12,37
2016-01-13,37
2016-01-14,37
2016-01-15,37
2016-01-16,37
2016-01-17,37
2016-01-18,37
2016-01-19,37
2016-01-20,39
2016-01-21,39
2016-01-22,39
2016-01-23,39
2016-01-24,39
2016-01-25,39
2016-01-26,39
2016-01-27,39
2016-01-28,39
2016-01-29,39
2016-01-30,39
2016-01-31,39
2016-02-01,39
2016-02-02,39
2016-02-03,39
2016-02-04,39
2016-02-05,39
2016-02-06,39
2016-02-07,39
2016-02-08,41
2016-02-09,41
2016-02-10,41
2016-02-11,41
2016-02-12,41
2016-02-13,41
2016-02-14,41
2016-02-15,41
2016-02-16,41
2016-02-17,41
2016-02-18,41
2016-02-19,41
2016-02-20,41
2016-02-21,41
2016-02-22,41
2016-02-23,41
2016-02-24,41
2016-02-25,41
2016-02-26,43
2016-02-27,43
2016-02-28,43
2016-02-29,43
2016-03-01,43
2016-03-02,43
2016-03-03,43
2016-03-04,43
2016-03-05,43
2016-03-06,43
2016-03-07,43
2016-03-08,43
2016-03-09,43
2016-03-10,43
2016-03-11,43
2016-03-12,43
2016-03-13,43
2016-03-14,43
2016-03-15,43
2016-03-16,45
2016-03-17,45
2016-03-18,45
2016-03-19,45
2016-03-20,45
2016-03-21,45
2016-03-22,45
2016-03-23,45
2016-03-24,45
2016-03-25,45
2016-03-26,45
2016-03-27,45
2016-03-28,45
2016-03-29,45
2016-03-30,48
2016-03-31,48
2016-04-01,48
2016-04-02,48
2016-04-03,48
2016-04-04,48
2016-04-05,48
2016-04-06,48
2016-04-07,48
2016-04-08,50
2016-04-09,50
2016-04-10,50
2016-04-11,50
2016-04-12,50
2016-04-13,50
2016-04-14,50
2016-04-15,50
2016-04-16,50
2016-04-17,50
2016-04-18,52
2016-04-19,52
2016-04-20,52
2016-04-21,52
2016-04-22,52
2016-04-23,52
2016-04-24,52
2016-04-25,52
2016-04-26,52
2016-04-27,52
2016-04-28,54
2016-04-29,54
2016-04-30,54
2016-05-01,54
2016-05-02,54
2016-05-03,54
2016-05-04,54
2016-05-05,54
2016-05-06,54
2016-05-07,54
2016-05-08,56
2016-05-09,56
2016-05-10,56
2016-05-11,56
2016-05-12,56
2016-05-13,56
2016-05-14,56
2016-05-15,56
2016-05-16,56
2016-05-17,56
2016-05-18,56
2016-05-19,58
2016-05-22,58
2016-05-23,58
2016-05-24,58
2016-05-25,58
2016-05-26,58
2016-05-27,58
2016-05-28,60
2016-05-29,60
2016-05-30,60
2016-05-31,60
2016-06-01,60
2016-06-02,60
2016-06-03,60
2016-06-04,60
2016-06-05,60
2016-06-06,60
2016-06-07,60
2016-06-08,62
2016-06-09,62
2016-06-10,62
2016-06-11,62
2016-06-12,62
2016-06-13,62
2016-06-14,62
2016-06-15,62
2016-06-16,63
2016-06-17,63
2016-06-18,63
2016-06-19,63
2016-06-20,63
2016-06-21,63
2016-06-22,66
2016-06-23,66
2016-06-24,66
2016-06-25,66
2016-06-26,66
2016-06-27,66
2016-06-28,69
2016-06-29,69
2016-06-30,69
2016-07-01,69
2016-07-02,69
2016-07-03,69
2016-07-04,73
2016-07-05,73
2016-07-06,73
2016-07-07,73
2016-07-08,73
2016-07-09,73
2016-07-10,73
2016-07-11,73
2016-07-12,73
2016-07-13,76
2016-07-14,76
2016-07-15,76
2016-07-16,76
2016-07-17,76
2016-07-18,76
2016-07-24,76
2016-07-25,79
2016-07-26,79
2016-07-27,79
2016-07-28,79
2016-07-29,79
2016-07-30,79
2016-07-31,79
2016-08-01,79
2016-08-02,79
2016-08-03,79
2016-08-04,79
2016-08-05,79
2016-08-06,79
2016-08-07,79
2016-08-08,79
2016-08-09,79
2016-08-10,79
2016-08-11,82
2016-08-12,82
2016-08-13,82
2016-08-14,82
2016-08-15,82
2016-08-16,82
2016-08-17,82
2016-08-18,82
2016-08-19,82
2016-08-20,82
2016-08-21,82
2016-08-22,82
2016-08-23,82
2016-08-24,82
2016-08-25,82
2016-08-26,82
2016-08-28,82
2016-08-31,86
2016-09-01,86
2016-09-02,86
2016-09-03,86
2016-09-04,86
2016-09-05,86
2016-09-06,86
2016-09-07,86
2016-09-08,86
2016-09-09,86
2016-09-10,86
2016-09-11,86
2016-09-12,86
2016-09-13,86
2016-09-14,86
2016-09-15,86
2016-09-16,86
2016-09-17,90
2016-09-18,90
2016-09-19,90
2016-09-20,90
2016-09-21,90
2016-09-22,90
2016-09-23,90
2016-09-24,90
2016-09-25,90
2016-09-26,90
2016-09-27,90
2016-09-28,90
2016-09-29,90
2016-09-30,90
2016-10-01,90
2016-10-02,90
2016-10-03,90
2016-10-04,90
2016-10-05,92
2016-10-06,92
2016-10-07,92
2016-10-08,92
2016-10-09,92
2016-10-10,92
2016-10-11,92
2016-10-12,92
2016-10-13,92
2016-10-14,92
2016-10-15,92
2016-10-16,92
2016-10-17,92
2016-10-18,92
2016-10-19,92
2016-10-20,92
2016-10-21,95
2016-10-22,95
2016-10-23,95
2016-10-24,95
2016-10-25,95
2016-10-26,95
2016-10-27,95
2016-10-28,95
2016-10-29,95
2016-10-30,95
2016-10-31,95
2016-11-01,95
2016-11-02,95
2016-11-03,95
2016-11-04,95
2016-11-05,95
2016-11-06,95
2016-11-07,95
2016-11-08,97
2016-11-09,97
2016-11-10,97
2016-11-11,97
2016-11-12,97
2016-11-13,97
2016-11-14,97
2016-12-08,100
2016-12-09,100
2016-12-10,100
2016-12-11,103
2016-12-12,103
2016-12-13,103
2016-12-14,103
2016-12-15,103
2016-12-16,103
2016-12-17,103
2016-12-18,103
2016-12-19,103
2016-12-20,103
2016-12-21,103
2016-12-22,103
2016-12-23,103
2016-12-24,103
2016-12-25,103
2016-12-26,103
2016-12-27,103
2016-12-28,105
2016-12-29,105
2016-12-30,105
2016-12-31,105
2017-01-01,105
2017-01-02,105
2017-01-03,105
2017-01-04,105
2017-01-05,105
2017-01-06,105
2017-01-07,105
2017-01-08,105
2017-01-09,107
2017-01-10,107
2017-01-11,107
2017-01-12,107
2017-01-13,107
2017-01-14,107
2017-01-15,107
2017-01-16,107
2017-01-17,107
2017-01-18,107
2017-01-19,107
2017-01-20,107
2017-01-21,108
2017-01-22,108
2017-01-27,108
2017-01-28,108
2017-01-29,108
2017-01-30,108
2017-01-31,108
2017-02-01,108
2017-02-02,110
2017-02-03,110
2017-02-04,110
2017-02-05,110
2017-02-06,110
2017-02-07,110
2017-02-08,110
2017-02-09,110
2017-02-10,110
2017-02-11,110
2017-02-12,110
2017-02-13,110
2017-02-14,113
2017-02-15,113
2017-02-16,113
2017-02-18,113
2017-02-19,113
2017-02-20,113
2017-02-21,113
2017-02-22,113
2017-02-23,113
2017-02-24,113
2017-02-25,113
2017-02-26,113
2017-02-27,113
2017-02-28,117
2017-03-01,117
2017-03-02,117
2017-03-03,117
2017-03-04,117
2017-03-05,117
2017-03-06,117
2017-03-07,117
2017-03-08,117
2017-03-09,117
2017-03-10,117
2017-03-11,117
2017-03-12,117
2017-03-13,121
2017-03-14,121
2017-03-15,121
2017-03-16,121
2017-03-17,121
2017-03-18,121
2017-03-19,121
2017-03-20,121
2017-03-21,121
2017-03-22,121
2017-03-23,121
2017-03-24,121
2017-03-25,121
2017-03-26,125
2017-03-27,125
2017-03-28,125
2017-03-29,125
2017-03-30,125
2017-03-31,125
2017-04-01,125
2017-04-02,125
2017-04-03,125
2017-04-04,125
2017-04-12,129
2017-04-13,129
2017-04-14,129
2017-04-15,129
2017-04-16,129
2017-04-17,129
2017-04-18,129
2017-04-19,129
2017-04-20,129
2017-04-21,129
2017-04-22,134
2017-04-23,134
2017-04-24,134
2017-04-25,134
2017-04-26,134
2017-04-27,134
2017-04-28,134
2017-04-29,134
2017-04-30,134
2017-05-01,134
2017-05-02,134
2017-05-03,134
2017-05-04,139
2017-05-05,139
2017-05-06,139
2017-05-07,139
2017-05-08,139
2017-05-09,139
2017-05-10,139
2017-05-11,139
2017-05-12,139
2017-05-13,139
2017-05-14,139
2017-05-15,139
2017-05-16,143
2017-05-17,143
2017-05-18,143
2017-05-19,143
2017-05-20,143
2017-05-21,143
2017-05-22,143
2017-05-23,143
2017-05-24,143
2017-05-25,143
2017-05-26,143
2017-05-27,143
2017-05-28,143
2017-05-29,143
2017-05-30,143
2017-05-31,147
2017-06-01,147
2017-06-02,147
2017-06-03,147
2017-06-06,147
2017-06-07,147
2017-06-08,147
2017-06-09,147
2017-06-10,147
2017-06-11,147
2017-06-12,151
2017-06-13,151
2017-06-14,151
2017-06-15,151
2017-06-16,151
2017-06-17,151
2017-06-18,151
2017-06-19,151
2017-06-20,151
2017-06-21,151
2017-06-22,151
2017-06-23,151
2017-06-24,151
2017-06-25,151
2017-06-26,151
2017-06-27,152
2017-06-28,152
2017-06-29,152
2017-06-30,152
2017-07-01,152
2017-07-02,152
2017-07-03,152
2017-07-04,152
2017-07-05,152
2017-07-06,152
2017-07-07,152
2017-07-08,152
2017-07-13,155
2017-07-14,155
2017-07-15,155
2017-07-16,155
2017-07-17,155
2017-07-18,155
2017-07-19,155
2017-07-20,155
2017-07-21,155
2017-07-22,155
2017-07-23,155
2017-07-24,155
2017-07-25,155
2017-07-26,155
2017-07-27,160
2017-07-28,160
2017-07-29,160
2017-07-30,160
2017-07-31,160
2017-08-01,160
2017-08-02,160
2017-08-03,160
2017-08-04,160
2017-08-05,160
2017-08-06,160
2017-08-09,160
2017-08-10,167
2017-08-11,167
2017-08-12,167
2017-08-13,167
2017-08-14,167
2017-08-15,167
2017-08-16,167
2017-08-17,167
2017-08-18,167
2017-08-19,167
2017-08-20,167
2017-08-21,167
2017-08-22,167
2017-08-23,176
2017-08-24,176
2017-08-25,176
2017-08-26,176
2017-08-27,176
2017-08-28,176
2017-08-29,176
2017-08-30,176
2017-08-31,176
2017-09-01,176
2017-09-02,176
2017-09-03,176
2017-09-04,183
2017-09-05,183
2017-09-06,183
2017-09-07,183
2017-09-08,183
2017-09-09,183
2017-09-10,183
2017-09-11,183
2017-09-12,183
2017-09-13,183
2017-09-14,183
2017-09-15,183
2017-09-16,183
2017-09-17,191
2017-09-19,191
2017-09-20,191
2017-09-21,191
2017-09-22,191
2017-09-23,191
2017-09-24,191
2017-09-25,191
2017-09-26,191
2017-09-27,191
2017-09-28,191
2017-09-29,191
2017-09-30,191
2017-10-01,193
2017-10-02,193
2017-10-03,193
2017-10-04,193
2017-10-05,193
2017-10-06,193
2017-10-07,193
2017-10-08,193
2017-10-09,193
2017-10-10,193
2017-10-11,193
2017-10-12,193
2017-10-13,193
2017-10-14,200
2017-10-15,200
2017-10-16,200
2017-10-17,200
2017-10-18,200
2017-10-19,200
2017-10-20,200
2017-10-21,200
2017-10-22,200
2017-10-23,200
2017-10-24,200
2017-10-25,200
2017-10-26,200
2017-10-27,200
2017-10-28,200
2017-10-29,207
2017-10-30,207
2017-10-31,207
2017-11-01,207
2017-11-02,207
2017-11-03,207
2017-11-04,207
2017-11-05,207
2017-11-06,207
2017-11-07,207
2017-11-08,207
2017-11-09,207
2017-11-10,207
2017-11-11,207
2017-11-12,207
2017-11-13,207
2017-11-14,212
2017-11-15,212
2017-11-16,212
2017-11-17,212
2017-11-18,212
2017-11-19,212
2017-11-20,212
2017-11-21,212
2017-11-22,212
2017-11-23,212
2017-11-24,212
2017-11-25,212
2017-11-26,212
2017-11-27,219
2017-11-28,219
2017-11-29,219
2017-11-30,219
2017-12-01,219
2017-12-02,219
2017-12-03,219
2017-12-04,219
2017-12-05,219
2017-12-06,219
2017-12-07,219
2017-12-08,219
2017-12-09,219
2017-12-10,219
2017-12-11,227
2017-12-12,227
2017-12-13,227
2017-12-14,227
2017-12-15,227
2017-12-16,227
2017-12-17,227
2017-12-18,227
2017-12-19,227
2017-12-20,227
2017-12-21,227
2017-12-22,227
2017-12-23,227
2017-12-24,227
2017-12-25,237
2017-12-26,237
2017-12-27,237
2017-12-28,237
2017-12-29,237
2017-12-30,237
2017-12-31,237
2018-01-01,237
2018-01-02,237
2018-01-03,237
2018-01-04,248
2018-01-05,248
2018-01-06,248
2018-01-07,248
2018-01-08,248
2018-01-09,248
2018-01-10,248
2018-01-11,248
2018-01-12,248
2018-01-13,248
2018-01-14,249
2018-01-15,249
2018-01-16,249
2018-01-17,249
2018-01-18,249
2018-01-19,249
2018-01-20,249
2018-01-21,249
2018-01-22,249
2018-01-23,250
2018-01-24,250
2018-01-25,250
2018-01-26,255
2018-01-27,255
2018-01-28,255
2018-01-29,263
2018-01-30,263
2018-02-01,275
2018-02-02,275
2018-02-03,275
2018-02-04,284
2018-02-05,284
2018-02-06,284
2018-02-07,294
2018-02-08,294
2018-02-09,294
2018-02-10,294
2018-02-11,304
2018-02-12,304
2018-02-13,304
2018-02-14,304
2018-02-15,315
2018-02-16,315
2018-02-17,315
2018-02-18,328
2018-02-19,328
2018-02-20,328
2018-02-21,328
2018-02-22,328
2018-02-23,339
2018-02-24,339
2018-02-25,339
2018-02-26,339
2018-02-27,339
2018-02-28,339
2018-03-01,339
2018-03-02,351
2018-03-03,351
2018-03-04,351
2018-03-05,351
2018-03-06,351
2018-03-07,351
2018-03-08,351
2018-03-09,360
2018-03-10,360
2018-03-11,360
2018-03-12,360
2018-03-13,360
2018-03-14,360
2018-03-15,360
2018-03-16,370
2018-03-17,370
2018-03-18,370
2018-03-19,370
2018-03-20,370
2018-03-21,370
2018-03-23,377
2018-03-24,377
2018-03-26,377
2018-03-27,377
2018-03-28,377
2018-03-29,377
2018-03-30,377
2018-03-31,382
2018-04-01,382
2018-04-02,382
2018-04-03,382
2018-04-04,382
2018-04-05,381
2018-04-06,381
2018-04-08,381
2018-04-09,381
2018-04-10,381
2018-04-11,389
2018-04-12,389
2018-04-13,389
2018-04-14,389
2018-04-16,389
2018-04-17,389
2018-04-18,393
2018-04-19,393
2018-04-20,393
2018-04-21,393
2018-04-22,393
2018-04-23,393
2018-04-24,393
2018-04-25,393
2018-04-26,401
2018-04-27,401
2018-04-28,401
2018-04-29,401
2018-04-30,401
2018-05-01,401
2018-05-02,412
2018-05-03,412
2018-05-04,412
2018-05-05,412
2018-05-06,412
2018-05-07,412
2018-05-08,412
2018-05-09,418
2018-05-10,418
2018-05-11,418
2018-05-12,418
2018-05-13,418
2018-05-14,418
2018-05-15,422
2018-05-16,422
2018-05-17,422
2018-05-18,422
2018-05-19,422
2018-05-20,422
2018-05-21,421
2018-05-22,421
2018-05-23,421
2018-05-24,421
2018-05-25,421
2018-05-26,421
2018-05-27,421
2018-05-28,429
2018-05-29,429
2018-05-30,429
2018-05-31,429
2018-06-01,429
2018-06-02,429
2018-06-03,429
2018-06-04,436
2018-06-05,436
2018-06-06,436
2018-06-07,436
2018-06-08,436
2018-06-09,436
2018-06-10,436
2018-06-11,436
2018-06-12,449
2018-06-13,449
2018-06-14,449
2018-06-15,449
2018-06-16,449
2018-06-17,449
2018-06-18,449
2018-06-19,461
2018-06-20,461
2018-06-21,461
2018-06-22,461
2018-06-23,461
2018-06-24,461
2018-06-25,461
2018-06-26,461
2018-06-27,471
2018-06-28,471
2018-06-29,471
2018-06-30,471
2018-07-01,471
2018-07-02,471
2018-07-03,471
2018-07-04,482
2018-07-05,482
2018-07-06,482
2018-07-07,482
2018-07-08,482
2018-07-09,499
2018-07-10,499
2018-07-11,499
2018-07-12,499
2018-07-13,499
2018-07-14,499
2018-07-15,499
2018-07-16,499
2018-07-17,507
2018-07-18,507
2018-07-19,507
2018-07-20,507
2018-07-21,507
2018-07-22,507
2018-07-23,507
2018-07-24,518
2018-07-25,518
2018-07-26,518
2018-07-27,518
2018-07-28,518
2018-07-29,518
2018-07-30,518
2018-07-31,514
2018-08-01,514
2018-08-02,514
2018-08-03,514
2018-08-04,514
2018-08-05,530
2018-08-06,530
2018-08-07,530
2018-08-08,530
2018-08-09,530
2018-08-10,530
2018-08-11,540
2018-08-12,540
2018-08-14,540
2018-08-16,550
2018-08-17,550
2018-08-18,550
2018-08-19,550
2018-08-20,553
2018-08-21,553
2018-08-22,553
2018-08-23,553
2018-08-24,553
2018-08-25,551
2018-08-26,551
2018-08-27,551
2018-08-28,551
2018-08-29,550
2018-08-30,550
2018-08-31,550
2018-09-01,550
2018-09-02,550
2018-09-03,542
2018-09-04,542
2018-09-05,542
2018-09-06,542
2018-09-07,542
2018-09-08,532
2018-09-09,532
2018-09-10,532
2018-09-11,532
2018-09-12,532
2018-09-13,539
2018-09-14,539
2018-09-15,539
2018-09-16,539
2018-09-17,539
2018-09-18,545
2018-09-19,545
2018-09-20,545
2018-09-21,545
2018-09-22,549
2018-09-23,549
2018-09-24,549
2018-09-25,549
2018-09-26,543
2018-09-27,543
2018-09-28,543
2018-09-29,543
2018-09-30,551
2018-10-02,551
2018-10-03,538
2018-10-04,538
2018-10-05,538
2018-10-06,528
2018-10-07,528
2018-10-08,528
2018-10-09,528
2018-10-10,505
2018-10-11,505
2018-10-12,505
2018-10-13,505
2018-10-14,489
2018-10-15,489
2018-10-16,489
2018-10-17,489
2018-10-18,477
2018-10-19,477
2018-10-20,477
2018-10-21,477
2018-10-22,465
2018-10-23,465
2018-10-24,465
2018-10-25,465
2018-10-26,463
2018-10-27,463
2018-10-28,463
2018-10-29,463
2018-10-30,463
2018-10-31,449
2018-11-01,449
2018-11-03,450
2018-11-04,450
2018-11-05,456
2018-11-06,456
2018-11-07,456
2018-11-08,461
2018-11-09,461
2018-11-10,475
2018-11-11,475
2018-11-12,488
2018-11-13,488
2018-11-14,506
2018-11-15,506
2018-11-16,519
2018-11-17,519
2018-11-18,524
2018-11-19,524
2018-11-20,514
2018-11-21,514
2018-11-22,506
2018-11-23,506
2018-11-24,499
2018-11-25,499
2018-11-26,488
2018-11-27,488
2018-11-28,477
2018-11-29,477
2018-12-01,480
2018-12-02,480
2018-12-03,480
2018-12-04,480
2018-12-05,479
2018-12-07,481
2018-12-09,474
2018-12-10,488
2018-12-11,488
2018-12-12,488
2018-12-13,488
2018-12-14,488
2018-12-15,497
2018-12-16,505
2018-12-17,505
2018-12-18,499
2018-12-19,499
2018-12-20,496
2018-12-21,496
2018-12-22,492
2018-12-23,492
2018-12-24,482
2018-12-25,482
2018-12-26,482
2018-12-27,478
2018-12-28,478
2018-12-29,484
2018-12-30,484
2018-12-31,468
2019-01-01,468
2019-01-02,467
2019-01-03,467
2019-01-04,467
2019-01-05,468
2019-01-06,468
2019-01-08,474
2019-01-10,488
2019-01-11,488
2019-01-12,487
2019-01-13,487
2019-01-14,482
2019-01-15,482
2019-01-16,473
2019-01-17,473
2019-01-18,473
2019-01-19,478
2019-01-20,478
2019-01-21,479
2019-01-22,479
2019-01-23,487
2019-01-24,487
2019-01-25,487
2019-01-26,489
2019-01-27,489
2019-01-28,489
2019-01-29,483
2019-01-30,483
2019-01-31,483
2019-02-01,468
2019-02-02,468
2019-02-03,465
2019-02-04,465
2019-02-05,465
2019-02-06,444
2019-02-07,444
2019-02-08,426
2019-02-09,426
2019-02-10,414
2019-02-11,414
2019-02-12,414
2019-02-13,406
2019-02-14,406
2019-02-15,406
2019-02-16,387
2019-02-17,387
2019-02-18,387
2019-02-19,382
2019-02-20,382
2019-02-21,382
2019-02-22,374
2019-02-23,374
2019-02-24,374
2019-02-25,366
2019-02-26,366
2019-02-27,366
2019-02-28,366
2019-03-01,366
2019-03-02,360
2019-03-03,360
2019-03-04,360
2019-03-05,360
2019-03-06,360
2019-03-07,360
2019-03-08,360
2019-03-09,356
2019-03-10,356
2019-03-11,356
2019-03-12,353
2019-03-13,353
2019-03-14,353
2019-03-15,353
2019-03-16,345
2019-03-17,345
2019-03-18,345
2019-03-19,345
2019-03-20,345
2019-03-21,345
2019-03-22,345
2019-03-23,352
2019-03-24,352
2019-03-25,352
2019-03-26,352
2019-03-27,359
2019-03-28,359
2019-03-29,359
2019-03-30,359
2019-03-31,365
2019-04-01,365
2019-04-02,365
2019-04-03,370
2019-04-04,370
2019-04-05,370
2019-04-06,370
2019-04-07,370
2019-04-08,360
2019-04-09,360
2019-04-10,360
2019-04-11,349
2019-04-12,349
2019-04-13,349
2019-04-14,344
2019-04-15,344
2019-04-16,344
2019-04-17,344
2019-04-18,346
2019-04-19,346
2019-04-20,346
2019-04-21,346
2019-04-22,347
2019-04-23,347
2019-04-24,347
2019-04-25,347
2019-04-26,346
2019-04-27,346
2019-04-28,346
2019-04-29,346
2019-04-30,358
2019-05-01,358
2019-05-02,358
2019-05-03,358
2019-05-04,358
2019-05-05,366
2019-05-06,366
2019-05-07,366
2019-05-08,366
2019-05-09,367
2019-05-10,367
2019-05-11,367
2019-05-12,367
2019-05-13,361
2019-05-14,361
2019-05-15,361
2019-05-16,361
2019-05-17,361
2019-05-18,359
2019-05-19,359
2019-05-20,359
2019-05-21,359
2019-05-22,359
2019-05-23,361
2019-05-24,361
2019-05-25,361
2019-05-26,361
2019-05-27,361
2019-05-28,371
2019-05-29,371
2019-05-30,371
2019-05-31,371
2019-06-01,371
2019-06-02,378
2019-06-03,378
2019-06-04,378
2019-06-05,378
2019-06-06,385
2019-06-07,385
2019-06-08,385
2019-06-09,385
2019-06-10,384
2019-06-11,384
2019-06-12,384
2019-06-13,384
2019-06-14,385
2019-06-15,385
2019-06-16,385
2019-06-17,385
2019-06-18,393
2019-06-19,393
2019-06-20,393
2019-06-21,393
2019-06-22,393
2019-06-23,394
2019-06-24,394
2019-06-25,394
2019-06-26,394
2019-06-27,394
2019-06-28,400
2019-06-29,400
2019-06-30,400
2019-07-01,400
2019-07-02,400
2019-07-03,397
2019-07-04,397
2019-07-05,397
2019-07-06,397
2019-07-07,397
2019-07-08,403
2019-07-09,403
2019-07-10,403
2019-07-11,403
2019-07-12,407
2019-07-13,407
2019-07-14,407
2019-07-15,407
2019-07-16,407
2019-07-17,409
2019-07-18,409
2019-07-19,409
2019-07-20,409
2019-07-21,415
2019-07-22,415
2019-07-23,415
2019-07-24,415
2019-07-25,415
2019-07-26,415
2019-07-27,416
2019-07-28,416
2019-07-29,416
2019-07-30,416
2019-07-31,416
2019-08-01,418
2019-08-02,418
2019-08-03,418
2019-08-04,418
2019-08-05,418
2019-08-06,413
2019-08-07,413
2019-08-08,413
2019-08-09,413
2019-08-10,409
2019-08-11,409
2019-08-12,409
2019-08-13,409
2019-08-14,409
2019-08-15,413
2019-08-16,413
2019-08-17,413
2019-08-18,413
2019-08-19,422
2019-08-20,422
2019-08-21,422
2019-08-22,422
2019-08-23,422
2019-08-24,418
2019-08-24,418
2019-08-25,418
2019-08-25,418
2019-08-26,418
2019-08-26,418
2019-08-27,418
2019-08-27,418
2019-08-28,418
2019-08-29,410
2019-08-30,410
2019-08-31,410
2019-09-01,410
2019-09-02,423
2019-09-03,423
2019-09-04,423
