date_obj,Watchtower%20teleport%20(tablet) price
2015-07-25,823
2015-07-26,823
2015-07-27,823
2015-07-28,823
2015-07-29,823
2015-07-30,823
2015-07-31,795
2015-08-01,795
2015-08-02,795
2015-08-03,795
2015-08-04,795
2015-08-05,827
2015-08-06,827
2015-08-07,827
2015-08-08,827
2015-08-09,827
2015-08-10,827
2015-08-11,839
2015-08-12,839
2015-08-13,839
2015-08-14,839
2015-08-15,839
2015-08-16,839
2015-08-17,839
2015-08-18,839
2015-08-19,839
2015-08-20,848
2015-08-21,848
2015-08-22,848
2015-08-23,848
2015-08-24,848
2015-08-25,848
2015-08-26,848
2015-08-27,848
2015-08-28,848
2015-08-29,827
2015-08-30,827
2015-08-31,827
2015-09-02,827
2015-09-07,827
2015-09-08,838
2015-09-10,838
2015-09-14,838
2015-09-16,838
2015-09-22,832
2015-09-23,832
2015-09-24,832
2015-09-25,832
2015-09-27,832
2015-09-28,833
2015-09-29,833
2015-09-30,833
2015-10-05,833
2015-10-06,833
2015-10-07,833
2015-10-08,798
2015-10-09,798
2015-10-10,798
2015-10-11,798
2015-10-12,798
2015-10-13,798
2015-10-14,798
2015-10-15,798
2015-10-16,798
2015-10-17,798
2015-10-18,758
2015-10-19,758
2015-10-20,758
2015-10-22,758
2015-10-23,758
2015-10-24,758
2015-10-25,758
2015-10-26,727
2015-10-27,727
2015-10-29,727
2015-10-30,727
2015-10-31,727
2015-11-01,727
2015-11-02,727
2015-11-03,727
2015-11-04,727
2015-11-05,727
2015-11-06,700
2015-11-07,700
2015-11-08,700
2015-11-09,700
2015-11-10,700
2015-11-11,700
2015-11-12,700
2015-11-13,700
2015-11-14,700
2015-11-15,700
2015-11-16,700
2015-11-17,665
2015-11-18,665
2015-11-19,665
2015-11-20,665
2015-11-21,665
2015-11-22,665
2015-11-23,665
2015-11-24,665
2015-11-25,665
2015-11-26,665
2015-11-27,633
2015-11-28,633
2015-11-29,633
2015-11-30,633
2015-12-01,633
2015-12-02,633
2015-12-03,633
2015-12-04,633
2015-12-05,633
2015-12-06,633
2015-12-07,601
2015-12-08,601
2015-12-09,601
2015-12-10,601
2015-12-11,601
2015-12-13,601
2015-12-14,601
2015-12-15,601
2015-12-16,605
2015-12-17,605
2015-12-18,605
2015-12-19,605
2015-12-20,605
2015-12-21,605
2015-12-22,605
2015-12-23,605
2015-12-24,605
2015-12-25,631
2015-12-26,631
2015-12-27,631
2015-12-28,631
2015-12-29,631
2015-12-30,631
2015-12-31,631
2016-01-01,660
2016-01-02,660
2016-01-03,660
2016-01-04,660
2016-01-05,660
2016-01-06,660
2016-01-07,660
2016-01-08,660
2016-01-09,687
2016-01-10,687
2016-01-11,687
2016-01-12,687
2016-01-13,687
2016-01-14,687
2016-01-15,687
2016-01-16,720
2016-01-17,720
2016-01-18,720
2016-01-19,720
2016-01-20,720
2016-01-21,720
2016-01-22,720
2016-01-23,720
2016-01-24,754
2016-01-25,754
2016-01-26,754
2016-01-27,754
2016-01-28,754
2016-01-29,754
2016-01-30,754
2016-01-31,791
2016-02-01,791
2016-02-02,791
2016-02-03,791
2016-02-04,791
2016-02-05,791
2016-02-06,791
2016-02-07,791
2016-02-08,828
2016-02-09,828
2016-02-10,828
2016-02-11,828
2016-02-12,828
2016-02-13,828
2016-02-14,828
2016-02-15,828
2016-02-16,867
2016-02-17,867
2016-02-18,867
2016-02-19,867
2016-02-20,867
2016-02-21,867
2016-02-22,867
2016-02-23,854
2016-02-24,854
2016-02-25,854
2016-02-26,854
2016-02-27,854
2016-02-28,854
2016-02-29,854
2016-03-01,869
2016-03-02,869
2016-03-03,869
2016-03-04,869
2016-03-05,869
2016-03-06,869
2016-03-07,869
2016-03-08,859
2016-03-09,859
2016-03-10,859
2016-03-11,859
2016-03-12,859
2016-03-13,859
2016-03-14,859
2016-03-15,822
2016-03-16,822
2016-03-17,822
2016-03-18,822
2016-03-19,822
2016-03-20,822
2016-03-21,786
2016-03-22,786
2016-03-23,786
2016-03-24,786
2016-03-25,786
2016-03-26,786
2016-03-27,786
2016-03-28,795
2016-03-29,795
2016-03-30,795
2016-03-31,795
2016-04-01,795
2016-04-02,795
2016-04-03,795
2016-04-04,823
2016-04-05,823
2016-04-06,823
2016-04-07,823
2016-04-08,823
2016-04-09,823
2016-04-10,833
2016-04-11,833
2016-04-12,833
2016-04-13,833
2016-04-14,833
2016-04-15,833
2016-04-16,802
2016-04-17,802
2016-04-18,802
2016-04-19,802
2016-04-20,802
2016-04-21,802
2016-04-22,777
2016-04-23,777
2016-04-24,777
2016-04-25,777
2016-04-26,777
2016-04-27,777
2016-04-28,780
2016-04-29,780
2016-04-30,780
2016-05-01,780
2016-05-02,780
2016-05-03,780
2016-05-04,779
2016-05-05,779
2016-05-06,779
2016-05-07,779
2016-05-08,779
2016-05-09,779
2016-05-10,787
2016-05-11,787
2016-05-12,787
2016-05-13,787
2016-05-14,787
2016-05-15,787
2016-05-16,773
2016-05-17,773
2016-05-18,773
2016-05-19,773
2016-05-22,789
2016-05-23,789
2016-05-24,789
2016-05-25,789
2016-05-26,789
2016-05-27,804
2016-05-28,804
2016-05-29,804
2016-05-30,804
2016-05-31,804
2016-06-01,804
2016-06-02,841
2016-06-03,841
2016-06-04,841
2016-06-05,841
2016-06-06,841
2016-06-07,841
2016-06-08,878
2016-06-09,878
2016-06-10,878
2016-06-11,878
2016-06-12,878
2016-06-13,878
2016-06-14,908
2016-06-15,908
2016-06-16,908
2016-06-17,908
2016-06-18,908
2016-06-19,908
2016-06-20,900
2016-06-21,900
2016-06-22,900
2016-06-23,900
2016-06-24,900
2016-06-25,881
2016-06-26,881
2016-06-27,881
2016-06-28,881
2016-06-29,881
2016-06-30,881
2016-07-01,868
2016-07-02,868
2016-07-03,868
2016-07-04,868
2016-07-05,868
2016-07-06,868
2016-07-07,835
2016-07-08,835
2016-07-09,835
2016-07-10,835
2016-07-11,835
2016-07-12,810
2016-07-13,810
2016-07-14,810
2016-07-15,810
2016-07-16,810
2016-07-17,810
2016-07-18,808
2016-07-24,837
2016-07-25,837
2016-07-26,837
2016-07-27,837
2016-07-28,837
2016-07-29,837
2016-07-30,822
2016-07-31,822
2016-08-01,822
2016-08-02,822
2016-08-03,822
2016-08-04,822
2016-08-05,822
2016-08-06,780
2016-08-07,780
2016-08-08,780
2016-08-09,780
2016-08-10,780
2016-08-11,780
2016-08-12,798
2016-08-13,798
2016-08-14,798
2016-08-15,798
2016-08-16,798
2016-08-17,798
2016-08-18,798
2016-08-19,836
2016-08-20,836
2016-08-21,836
2016-08-22,836
2016-08-23,836
2016-08-24,836
2016-08-25,855
2016-08-26,855
2016-08-28,855
2016-08-31,855
2016-09-01,812
2016-09-02,812
2016-09-03,812
2016-09-04,812
2016-09-05,812
2016-09-06,812
2016-09-07,812
2016-09-08,774
2016-09-09,774
2016-09-10,774
2016-09-11,774
2016-09-12,774
2016-09-13,774
2016-09-14,774
2016-09-15,748
2016-09-16,748
2016-09-17,748
2016-09-18,748
2016-09-19,748
2016-09-20,748
2016-09-21,748
2016-09-22,748
2016-09-23,730
2016-09-24,730
2016-09-25,730
2016-09-26,730
2016-09-27,730
2016-09-28,730
2016-09-29,730
2016-09-30,730
2016-10-01,713
2016-10-02,713
2016-10-03,713
2016-10-04,713
2016-10-05,713
2016-10-06,713
2016-10-07,713
2016-10-08,713
2016-10-09,713
2016-10-10,689
2016-10-11,689
2016-10-12,689
2016-10-13,689
2016-10-14,689
2016-10-15,689
2016-10-16,689
2016-10-17,690
2016-10-18,690
2016-10-19,690
2016-10-20,690
2016-10-21,690
2016-10-22,690
2016-10-23,690
2016-10-24,706
2016-10-25,706
2016-10-26,706
2016-10-27,706
2016-10-28,706
2016-10-29,706
2016-10-30,706
2016-10-31,706
2016-11-01,706
2016-11-02,713
2016-11-03,713
2016-11-04,713
2016-11-05,713
2016-11-06,713
2016-11-07,713
2016-11-08,713
2016-11-09,713
2016-11-10,677
2016-11-11,677
2016-11-12,677
2016-11-13,677
2016-11-14,677
2016-12-08,653
2016-12-09,653
2016-12-10,653
2016-12-11,653
2016-12-12,653
2016-12-13,653
2016-12-14,654
2016-12-15,654
2016-12-16,654
2016-12-17,654
2016-12-18,654
2016-12-19,654
2016-12-20,654
2016-12-21,667
2016-12-22,667
2016-12-23,667
2016-12-24,667
2016-12-25,667
2016-12-26,667
2016-12-27,676
2016-12-28,676
2016-12-29,676
2016-12-30,676
2016-12-31,676
2017-01-01,676
2017-01-02,673
2017-01-03,673
2017-01-04,673
2017-01-05,673
2017-01-06,673
2017-01-07,673
2017-01-08,650
2017-01-09,650
2017-01-10,650
2017-01-11,650
2017-01-12,650
2017-01-13,650
2017-01-14,618
2017-01-15,618
2017-01-16,618
2017-01-17,618
2017-01-18,618
2017-01-19,587
2017-01-20,587
2017-01-21,587
2017-01-22,587
2017-01-27,560
2017-01-28,560
2017-01-29,540
2017-01-30,540
2017-01-31,540
2017-02-01,540
2017-02-02,540
2017-02-03,540
2017-02-04,544
2017-02-05,544
2017-02-06,544
2017-02-07,544
2017-02-08,544
2017-02-09,544
2017-02-10,554
2017-02-11,554
2017-02-12,554
2017-02-13,554
2017-02-14,554
2017-02-15,554
2017-02-16,568
2017-02-18,568
2017-02-19,568
2017-02-20,568
2017-02-21,568
2017-02-22,568
2017-02-23,593
2017-02-24,593
2017-02-25,593
2017-02-26,593
2017-02-27,593
2017-02-28,593
2017-03-01,615
2017-03-02,615
2017-03-03,615
2017-03-04,615
2017-03-05,615
2017-03-06,615
2017-03-07,623
2017-03-08,623
2017-03-09,623
2017-03-10,623
2017-03-11,623
2017-03-12,623
2017-03-13,625
2017-03-14,625
2017-03-15,625
2017-03-16,625
2017-03-17,625
2017-03-18,625
2017-03-19,636
2017-03-20,636
2017-03-21,636
2017-03-22,636
2017-03-23,636
2017-03-24,636
2017-03-25,623
2017-03-26,623
2017-03-27,623
2017-03-28,623
2017-03-29,623
2017-03-30,631
2017-03-31,631
2017-04-01,631
2017-04-02,631
2017-04-03,631
2017-04-04,650
2017-04-12,639
2017-04-13,639
2017-04-14,639
2017-04-15,639
2017-04-16,650
2017-04-17,650
2017-04-18,650
2017-04-19,650
2017-04-20,650
2017-04-21,653
2017-04-22,653
2017-04-23,653
2017-04-24,653
2017-04-25,653
2017-04-26,653
2017-04-27,621
2017-04-28,621
2017-04-29,621
2017-04-30,621
2017-05-01,621
2017-05-02,621
2017-05-03,589
2017-05-04,589
2017-05-05,589
2017-05-06,589
2017-05-07,589
2017-05-08,589
2017-05-09,559
2017-05-10,559
2017-05-11,559
2017-05-12,559
2017-05-13,559
2017-05-14,559
2017-05-15,559
2017-05-16,532
2017-05-17,532
2017-05-18,532
2017-05-19,532
2017-05-20,532
2017-05-21,532
2017-05-22,535
2017-05-23,535
2017-05-24,535
2017-05-25,535
2017-05-26,535
2017-05-27,535
2017-05-28,535
2017-05-29,533
2017-05-30,533
2017-05-31,533
2017-06-01,533
2017-06-02,533
2017-06-03,533
2017-06-06,510
2017-06-07,510
2017-06-08,510
2017-06-09,490
2017-06-10,490
2017-06-11,490
2017-06-12,490
2017-06-13,490
2017-06-14,481
2017-06-15,481
2017-06-16,481
2017-06-17,481
2017-06-18,481
2017-06-19,481
2017-06-20,494
2017-06-21,494
2017-06-22,494
2017-06-23,494
2017-06-24,494
2017-06-25,494
2017-06-26,512
2017-06-27,512
2017-06-28,512
2017-06-29,512
2017-06-30,512
2017-07-01,512
2017-07-02,524
2017-07-03,524
2017-07-04,524
2017-07-05,524
2017-07-06,524
2017-07-07,524
2017-07-08,543
2017-07-13,543
2017-07-14,552
2017-07-15,552
2017-07-16,552
2017-07-17,552
2017-07-18,552
2017-07-19,552
2017-07-20,568
2017-07-21,568
2017-07-22,568
2017-07-23,568
2017-07-24,568
2017-07-25,568
2017-07-26,570
2017-07-27,570
2017-07-28,570
2017-07-29,570
2017-07-30,570
2017-07-31,570
2017-08-01,584
2017-08-02,584
2017-08-03,584
2017-08-04,584
2017-08-05,584
2017-08-06,601
2017-08-09,601
2017-08-10,601
2017-08-11,601
2017-08-12,586
2017-08-13,586
2017-08-14,586
2017-08-15,586
2017-08-16,586
2017-08-17,586
2017-08-18,599
2017-08-19,599
2017-08-20,599
2017-08-21,599
2017-08-22,599
2017-08-23,599
2017-08-24,588
2017-08-25,588
2017-08-26,588
2017-08-27,588
2017-08-28,588
2017-08-29,588
2017-08-30,594
2017-08-31,594
2017-09-01,594
2017-09-02,594
2017-09-03,594
2017-09-04,594
2017-09-05,594
2017-09-06,594
2017-09-07,594
2017-09-08,594
2017-09-09,594
2017-09-10,594
2017-09-11,590
2017-09-12,590
2017-09-13,590
2017-09-14,590
2017-09-15,590
2017-09-16,590
2017-09-17,561
2017-09-18,561
2017-09-19,561
2017-09-20,561
2017-09-21,561
2017-09-22,561
2017-09-23,561
2017-09-24,557
2017-09-25,557
2017-09-26,557
2017-09-27,557
2017-09-28,557
2017-09-29,557
2017-09-30,557
2017-10-01,558
2017-10-02,558
2017-10-03,558
2017-10-04,558
2017-10-05,558
2017-10-06,558
2017-10-07,558
2017-10-08,560
2017-10-09,560
2017-10-10,560
2017-10-11,560
2017-10-12,560
2017-10-13,560
2017-10-14,562
2017-10-15,562
2017-10-16,562
2017-10-17,562
2017-10-18,562
2017-10-19,562
2017-10-20,562
2017-10-21,562
2017-10-22,553
2017-10-23,553
2017-10-24,553
2017-10-25,553
2017-10-26,553
2017-10-27,553
2017-10-28,553
2017-10-29,547
2017-10-30,547
2017-10-31,547
2017-11-01,547
2017-11-02,547
2017-11-03,547
2017-11-04,547
2017-11-05,545
2017-11-06,545
2017-11-07,545
2017-11-08,545
2017-11-09,545
2017-11-10,545
2017-11-11,545
2017-11-12,545
2017-11-13,545
2017-11-14,545
2017-11-15,545
2017-11-16,545
2017-11-17,545
2017-11-18,545
2017-11-19,555
2017-11-20,555
2017-11-21,555
2017-11-22,555
2017-11-23,555
2017-11-24,555
2017-11-25,555
2017-11-26,537
2017-11-27,537
2017-11-28,537
2017-11-29,537
2017-11-30,537
2017-12-01,537
2017-12-02,537
2017-12-03,513
2017-12-04,513
2017-12-05,513
2017-12-06,513
2017-12-07,513
2017-12-08,513
2017-12-09,513
2017-12-10,501
2017-12-11,501
2017-12-12,501
2017-12-13,501
2017-12-14,501
2017-12-15,501
2017-12-16,501
2017-12-17,478
2017-12-18,478
2017-12-19,478
2017-12-20,478
2017-12-21,478
2017-12-22,478
2017-12-23,462
2017-12-24,462
2017-12-25,462
2017-12-26,462
2017-12-27,462
2017-12-28,462
2017-12-29,455
2017-12-30,455
2017-12-31,455
2018-01-01,455
2018-01-02,455
2018-01-03,454
2018-01-04,454
2018-01-05,454
2018-01-06,454
2018-01-07,454
2018-01-08,441
2018-01-09,441
2018-01-10,441
2018-01-11,441
2018-01-12,441
2018-01-13,442
2018-01-14,442
2018-01-15,442
2018-01-16,442
2018-01-17,442
2018-01-18,435
2018-01-19,435
2018-01-20,435
2018-01-21,435
2018-01-22,435
2018-01-23,451
2018-01-24,451
2018-01-25,451
2018-01-26,451
2018-01-27,451
2018-01-28,443
2018-01-29,443
2018-01-30,443
2018-02-01,443
2018-02-02,443
2018-02-03,443
2018-02-04,443
2018-02-05,443
2018-02-06,443
2018-02-07,443
2018-02-08,448
2018-02-09,448
2018-02-10,448
2018-02-11,448
2018-02-12,448
2018-02-13,459
2018-02-14,459
2018-02-15,459
2018-02-16,459
2018-02-17,459
2018-02-18,448
2018-02-19,448
2018-02-20,448
2018-02-21,448
2018-02-22,448
2018-02-23,438
2018-02-24,438
2018-02-25,438
2018-02-26,438
2018-02-27,438
2018-02-28,432
2018-03-01,432
2018-03-02,432
2018-03-03,432
2018-03-04,432
2018-03-05,447
2018-03-06,447
2018-03-07,447
2018-03-08,447
2018-03-09,447
2018-03-10,449
2018-03-11,449
2018-03-12,449
2018-03-13,449
2018-03-14,449
2018-03-15,449
2018-03-16,449
2018-03-17,449
2018-03-18,449
2018-03-19,449
2018-03-20,426
2018-03-21,426
2018-03-23,426
2018-03-24,426
2018-03-26,422
2018-03-27,422
2018-03-28,422
2018-03-29,422
2018-03-30,422
2018-03-31,431
2018-04-01,431
2018-04-02,431
2018-04-03,431
2018-04-04,431
2018-04-05,431
2018-04-06,414
2018-04-08,414
2018-04-09,414
2018-04-10,414
2018-04-11,414
2018-04-12,416
2018-04-13,416
2018-04-14,416
2018-04-16,416
2018-04-17,416
2018-04-18,416
2018-04-19,423
2018-04-20,423
2018-04-21,423
2018-04-22,423
2018-04-23,423
2018-04-24,423
2018-04-25,425
2018-04-26,425
2018-04-27,425
2018-04-28,425
2018-04-29,425
2018-04-30,425
2018-05-01,430
2018-05-02,430
2018-05-03,430
2018-05-04,430
2018-05-05,430
2018-05-06,430
2018-05-07,430
2018-05-08,427
2018-05-09,427
2018-05-10,427
2018-05-11,427
2018-05-12,427
2018-05-13,431
2018-05-14,431
2018-05-15,431
2018-05-16,431
2018-05-17,431
2018-05-18,420
2018-05-19,420
2018-05-20,420
2018-05-21,420
2018-05-22,420
2018-05-23,414
2018-05-24,414
2018-05-25,414
2018-05-26,414
2018-05-27,414
2018-05-28,423
2018-05-29,423
2018-05-30,423
2018-05-31,423
2018-06-01,423
2018-06-02,432
2018-06-03,432
2018-06-04,432
2018-06-05,432
2018-06-06,432
2018-06-07,435
2018-06-08,435
2018-06-09,435
2018-06-10,435
2018-06-11,435
2018-06-12,425
2018-06-13,425
2018-06-14,425
2018-06-15,425
2018-06-16,425
2018-06-17,427
2018-06-18,427
2018-06-19,427
2018-06-20,427
2018-06-21,427
2018-06-22,425
2018-06-23,425
2018-06-24,425
2018-06-25,425
2018-06-26,425
2018-06-27,425
2018-06-28,431
2018-06-29,431
2018-06-30,431
2018-07-01,431
2018-07-02,431
2018-07-03,438
2018-07-04,438
2018-07-05,438
2018-07-06,438
2018-07-07,438
2018-07-08,435
2018-07-09,435
2018-07-10,435
2018-07-11,435
2018-07-12,435
2018-07-13,435
2018-07-14,435
2018-07-15,435
2018-07-16,429
2018-07-17,429
2018-07-18,429
2018-07-19,429
2018-07-20,429
2018-07-21,442
2018-07-22,442
2018-07-23,442
2018-07-24,442
2018-07-25,442
2018-07-26,442
2018-07-27,442
2018-07-28,442
2018-07-29,450
2018-07-30,450
2018-07-31,450
2018-08-01,450
2018-08-02,455
2018-08-03,455
2018-08-04,455
2018-08-05,455
2018-08-06,465
2018-08-07,465
2018-08-08,465
2018-08-09,465
2018-08-10,478
2018-08-11,478
2018-08-12,478
2018-08-14,498
2018-08-16,498
2018-08-17,511
2018-08-18,511
2018-08-19,511
2018-08-20,511
2018-08-21,498
2018-08-22,498
2018-08-23,498
2018-08-24,498
2018-08-25,481
2018-08-26,481
2018-08-27,481
2018-08-28,481
2018-08-29,481
2018-08-30,491
2018-08-31,491
2018-09-01,491
2018-09-02,491
2018-09-03,501
2018-09-04,501
2018-09-05,501
2018-09-06,501
2018-09-07,510
2018-09-08,510
2018-09-09,510
2018-09-10,510
2018-09-11,510
2018-09-12,498
2018-09-13,498
2018-09-14,498
2018-09-15,498
2018-09-16,499
2018-09-17,499
2018-09-18,499
2018-09-19,499
2018-09-20,509
2018-09-21,509
2018-09-22,509
2018-09-23,509
2018-09-24,512
2018-09-25,512
2018-09-26,512
2018-09-27,512
2018-09-28,512
2018-09-29,505
2018-09-30,505
2018-10-02,505
2018-10-03,514
2018-10-04,514
2018-10-05,514
2018-10-06,514
2018-10-07,514
2018-10-08,522
2018-10-09,522
2018-10-10,522
2018-10-11,522
2018-10-12,522
2018-10-13,526
2018-10-14,526
2018-10-15,526
2018-10-16,526
2018-10-17,526
2018-10-18,528
2018-10-19,528
2018-10-20,528
2018-10-21,528
2018-10-22,526
2018-10-23,526
2018-10-24,526
2018-10-25,526
2018-10-26,526
2018-10-27,528
2018-10-28,528
2018-10-29,528
2018-10-30,528
2018-10-31,528
2018-11-01,528
2018-11-03,542
2018-11-04,542
2018-11-05,550
2018-11-06,550
2018-11-07,550
2018-11-08,556
2018-11-09,556
2018-11-10,572
2018-11-11,572
2018-11-12,582
2018-11-13,582
2018-11-14,582
2018-11-15,593
2018-11-16,593
2018-11-17,593
2018-11-18,607
2018-11-19,607
2018-11-20,608
2018-11-21,608
2018-11-22,608
2018-11-23,597
2018-11-24,597
2018-11-25,596
2018-11-26,596
2018-11-27,596
2018-11-28,589
2018-11-29,589
2018-12-01,592
2018-12-02,592
2018-12-03,592
2018-12-04,596
2018-12-05,596
2018-12-07,599
2018-12-09,607
2018-12-10,607
2018-12-11,607
2018-12-12,604
2018-12-13,604
2018-12-14,604
2018-12-15,602
2018-12-16,602
2018-12-17,602
2018-12-18,588
2018-12-19,588
2018-12-20,588
2018-12-21,591
2018-12-22,591
2018-12-23,591
2018-12-24,602
2018-12-25,602
2018-12-26,602
2018-12-27,606
2018-12-28,606
2018-12-29,613
2018-12-30,613
2018-12-31,613
2019-01-01,623
2019-01-02,623
2019-01-03,623
2019-01-04,646
2019-01-05,646
2019-01-06,653
2019-01-08,653
2019-01-10,678
2019-01-11,678
2019-01-12,703
2019-01-13,703
2019-01-14,721
2019-01-15,721
2019-01-16,721
2019-01-17,729
2019-01-18,729
2019-01-19,729
2019-01-20,705
2019-01-21,705
2019-01-22,705
2019-01-23,684
2019-01-24,684
2019-01-25,684
2019-01-26,650
2019-01-27,650
2019-01-28,650
2019-01-29,622
2019-01-30,622
2019-01-31,622
2019-02-01,595
2019-02-02,595
2019-02-03,595
2019-02-04,586
2019-02-05,586
2019-02-06,586
2019-02-07,572
2019-02-08,572
2019-02-09,572
2019-02-10,576
2019-02-11,576
2019-02-12,576
2019-02-13,577
2019-02-14,577
2019-02-15,577
2019-02-16,565
2019-02-17,565
2019-02-18,565
2019-02-19,551
2019-02-20,551
2019-02-21,551
2019-02-22,546
2019-02-23,546
2019-02-24,546
2019-02-25,542
2019-02-26,542
2019-02-27,542
2019-02-28,542
2019-03-01,542
2019-03-02,534
2019-03-03,534
2019-03-04,510
2019-03-05,510
2019-03-06,510
2019-03-07,497
2019-03-08,497
2019-03-09,497
2019-03-10,500
2019-03-11,500
2019-03-12,500
2019-03-13,521
2019-03-14,521
2019-03-15,521
2019-03-16,539
2019-03-17,539
2019-03-18,539
2019-03-19,551
2019-03-20,551
2019-03-21,551
2019-03-22,577
2019-03-23,577
2019-03-24,597
2019-03-25,597
2019-03-26,597
2019-03-27,597
2019-03-28,590
2019-03-29,590
2019-03-30,590
2019-03-31,590
2019-04-01,577
2019-04-02,577
2019-04-03,577
2019-04-04,586
2019-04-05,586
2019-04-06,586
2019-04-07,586
2019-04-08,582
2019-04-09,582
2019-04-10,582
2019-04-11,579
2019-04-12,579
2019-04-13,601
2019-04-14,601
2019-04-15,601
2019-04-16,613
2019-04-17,613
2019-04-18,613
2019-04-19,611
2019-04-20,611
2019-04-21,611
2019-04-22,631
2019-04-23,631
2019-04-24,631
2019-04-25,606
2019-04-26,606
2019-04-27,606
2019-04-28,610
2019-04-29,610
2019-04-30,610
2019-05-01,610
2019-05-02,583
2019-05-03,583
2019-05-04,556
2019-05-05,556
2019-05-06,556
2019-05-07,556
2019-05-08,531
2019-05-09,531
2019-05-10,531
2019-05-11,531
2019-05-12,504
2019-05-13,504
2019-05-14,504
2019-05-15,482
2019-05-16,482
2019-05-17,482
2019-05-18,457
2019-05-19,457
2019-05-20,457
2019-05-21,457
2019-05-22,445
2019-05-23,445
2019-05-24,445
2019-05-25,441
2019-05-26,441
2019-05-27,441
2019-05-28,442
2019-05-29,442
2019-05-30,442
2019-05-31,460
2019-06-01,460
2019-06-02,460
2019-06-03,460
2019-06-04,483
2019-06-05,483
2019-06-06,483
2019-06-07,505
2019-06-08,505
2019-06-09,505
2019-06-10,505
2019-06-11,521
2019-06-12,521
2019-06-13,521
2019-06-14,532
2019-06-15,532
2019-06-16,532
2019-06-17,539
2019-06-18,539
2019-06-19,539
2019-06-20,517
2019-06-21,517
2019-06-22,517
2019-06-23,517
2019-06-24,493
2019-06-25,493
2019-06-26,493
2019-06-27,493
2019-06-28,477
2019-06-29,477
2019-06-30,477
2019-07-01,477
2019-07-02,457
2019-07-03,457
2019-07-04,457
2019-07-05,457
2019-07-06,449
2019-07-07,449
2019-07-08,449
2019-07-09,449
2019-07-10,443
2019-07-11,443
2019-07-12,443
2019-07-13,443
2019-07-14,449
2019-07-15,449
2019-07-16,449
2019-07-17,449
2019-07-18,438
2019-07-19,438
2019-07-20,438
2019-07-21,438
2019-07-22,430
2019-07-23,430
2019-07-24,430
2019-07-25,430
2019-07-26,420
2019-07-27,420
2019-07-28,420
2019-07-29,420
2019-07-30,411
2019-07-31,411
2019-08-01,411
2019-08-02,411
2019-08-03,407
2019-08-04,407
2019-08-05,407
2019-08-06,407
2019-08-07,403
2019-08-08,403
2019-08-09,403
2019-08-10,403
2019-08-11,412
2019-08-12,412
2019-08-13,412
2019-08-14,412
2019-08-15,410
2019-08-16,410
2019-08-17,410
2019-08-18,410
2019-08-19,397
2019-08-20,397
2019-08-21,397
2019-08-22,397
2019-08-23,402
2019-08-24,402
2019-08-24,402
2019-08-25,402
2019-08-25,402
2019-08-26,402
2019-08-26,402
2019-08-27,410
