date_obj,Toktz-mej-tal price
2016-08-28,194805
2016-08-31,194805
2016-09-01,194805
2016-09-02,194805
2016-09-03,194805
2016-09-04,194805
2016-09-05,194805
2016-09-06,194805
2016-09-07,194805
2016-09-08,194805
2016-09-09,194805
2016-09-10,194805
2016-09-11,194805
2016-09-12,194805
2016-09-13,194805
2016-09-14,194805
2016-09-15,194805
2016-09-16,194805
2016-09-17,194805
2016-09-18,194805
2016-09-19,194805
2016-09-20,194805
2016-09-21,194805
2016-09-22,203931
2016-09-23,203931
2016-09-24,203931
2016-09-25,203931
2016-09-26,203931
2016-09-27,203931
2016-09-28,203931
2016-09-29,203931
2016-09-30,203931
2016-10-01,203931
2016-10-02,203931
2016-10-03,203931
2016-10-04,203931
2016-10-05,203931
2016-10-06,203931
2016-10-07,203931
2016-10-08,203931
2016-10-09,203931
2016-10-10,203931
2016-10-11,203931
2016-10-12,203931
2016-10-13,203931
2016-10-14,203931
2016-10-15,203931
2016-10-16,203931
2016-10-17,203931
2016-10-18,203931
2016-10-19,203931
2016-10-20,203931
2016-10-21,203931
2016-10-22,203931
2016-10-23,203931
2016-10-24,203931
2016-10-25,203931
2016-10-26,213748
2016-10-27,213748
2016-10-28,213748
2016-10-29,213748
2016-10-30,213748
2016-10-31,213748
2016-11-01,213748
2016-11-02,213748
2016-11-03,213748
2016-11-04,213748
2016-11-05,213748
2016-11-06,213748
2016-11-07,213748
2016-11-08,213748
2016-11-09,213748
2016-11-10,213748
2016-11-11,213748
2016-11-12,213748
2016-11-13,213748
2016-11-14,213748
2016-12-08,223662
2016-12-09,223662
2016-12-10,223662
2016-12-11,223662
2016-12-12,223662
2016-12-13,223662
2016-12-14,223662
2016-12-15,223662
2016-12-16,223662
2016-12-17,223662
2016-12-18,223662
2016-12-19,223662
2016-12-20,223662
2016-12-21,223662
2016-12-22,223662
2016-12-23,223662
2016-12-24,223662
2016-12-25,223662
2016-12-26,223662
2016-12-27,223662
2016-12-28,223662
2016-12-29,223662
2016-12-30,223662
2016-12-31,233772
2017-01-01,233772
2017-01-02,233772
2017-01-03,233772
2017-01-04,233772
2017-01-05,233772
2017-01-06,233772
2017-01-07,233772
2017-01-08,233772
2017-01-09,233772
2017-01-10,233772
2017-01-11,233772
2017-01-12,233772
2017-01-13,233772
2017-01-14,233772
2017-01-15,233772
2017-01-16,233772
2017-01-17,233772
2017-01-18,233772
2017-01-19,233772
2017-01-20,233772
2017-01-21,233772
2017-01-22,233772
2017-01-27,244735
2017-01-28,244735
2017-01-29,244735
2017-01-30,244735
2017-01-31,244735
2017-02-01,244735
2017-02-02,244735
2017-02-03,244735
2017-02-04,244735
2017-02-05,244735
2017-02-06,244735
2017-02-07,244735
2017-02-08,244735
2017-02-09,244735
2017-02-10,244735
2017-02-11,244735
2017-02-12,244735
2017-02-13,244735
2017-02-14,244735
2017-02-15,244735
2017-02-16,244735
2017-02-18,244735
2017-02-19,244735
2017-02-20,244735
2017-02-21,244735
2017-02-22,244735
2017-02-23,256202
2017-02-24,256202
2017-02-25,256202
2017-02-26,256202
2017-02-27,256202
2017-02-28,256202
2017-03-01,256202
2017-03-02,256202
2017-03-03,256202
2017-03-04,256202
2017-03-05,256202
2017-03-06,256202
2017-03-07,256202
2017-03-08,256202
2017-03-09,256202
2017-03-10,256202
2017-03-11,256202
2017-03-12,256202
2017-03-13,256202
2017-03-14,256202
2017-03-15,256202
2017-03-16,256202
2017-03-17,256202
2017-03-18,256202
2017-03-19,256202
2017-03-20,256202
2017-03-21,256202
2017-03-22,256202
2017-03-23,256202
2017-03-24,268275
2017-03-25,268275
2017-03-26,268275
2017-03-27,268275
2017-03-28,268275
2017-03-29,268275
2017-03-30,268275
2017-03-31,268275
2017-04-01,268275
2017-04-02,268275
2017-04-03,268275
2017-04-04,268275
2017-04-12,268275
2017-04-13,268275
2017-04-14,268275
2017-04-15,268275
2017-04-16,268275
2017-04-17,268275
2017-04-18,268275
2017-04-19,268275
2017-04-20,268275
2017-04-21,280849
2017-04-22,280849
2017-04-23,280849
2017-04-24,280849
2017-04-25,280849
2017-04-26,280849
2017-04-27,280849
2017-04-28,280849
2017-04-29,280849
2017-04-30,280849
2017-05-01,280849
2017-05-02,280849
2017-05-03,280849
2017-05-04,280849
2017-05-05,280849
2017-05-06,280849
2017-05-07,280849
2017-05-08,280849
2017-05-09,280849
2017-05-10,280849
2017-05-11,280849
2017-05-12,280849
2017-05-13,280849
2017-05-14,280849
2017-05-15,280849
2017-05-16,280849
2017-05-17,280849
2017-05-18,280849
2017-05-19,294160
2017-05-20,294160
2017-05-21,294160
2017-05-22,294160
2017-05-23,294160
2017-05-24,294160
2017-05-25,294160
2017-05-26,294160
2017-05-27,294160
2017-05-28,294160
2017-05-29,294160
2017-05-30,294160
2017-05-31,294160
2017-06-01,294160
2017-06-02,294160
2017-06-03,294160
2017-06-06,294160
2017-06-07,294160
2017-06-08,294160
2017-06-09,307597
2017-06-10,307597
2017-06-11,307597
2017-06-12,307597
2017-06-13,307597
2017-06-14,307597
2017-06-15,307597
2017-06-16,307597
2017-06-17,307597
2017-06-18,307597
2017-06-19,307597
2017-06-20,307597
2017-06-21,307597
2017-06-22,307597
2017-06-23,307597
2017-06-24,307597
2017-06-25,307597
2017-06-26,307597
2017-06-27,307597
2017-06-28,307597
2017-06-29,307597
2017-06-30,307597
2017-07-01,307597
2017-07-02,307597
2017-07-03,307597
2017-07-04,307597
2017-07-05,307597
2017-07-06,307597
2017-07-07,307597
2017-07-08,307597
2017-07-13,322345
2017-07-14,322345
2017-07-15,322345
2017-07-16,322345
2017-07-17,322345
2017-07-18,322345
2017-07-19,322345
2017-07-20,322345
2017-07-21,322345
2017-07-22,322345
2017-07-23,322345
2017-07-24,322345
2017-07-25,322345
2017-07-26,322345
2017-07-27,322345
2017-07-28,322345
2017-07-29,322345
2017-07-30,322345
2017-07-31,322345
2017-08-01,322345
2017-08-02,322345
2017-08-03,322345
2017-08-04,322345
2017-08-05,322345
2017-08-06,322345
2017-08-09,337580
2017-08-10,337580
2017-08-11,337580
2017-08-12,337580
2017-08-13,337580
2017-08-14,337580
2017-08-15,337580
2017-08-16,337580
2017-08-17,337580
2017-08-18,337580
2017-08-19,337580
2017-08-20,337580
2017-08-21,337580
2017-08-22,337580
2017-08-23,337580
2017-08-24,337580
2017-08-25,337580
2017-08-26,337580
2017-08-27,337580
2017-08-28,337580
2017-08-29,337580
2017-08-30,337580
2017-08-31,337580
2017-09-01,337580
2017-09-02,337580
2017-09-03,337580
2017-09-04,337580
2017-09-05,337580
2017-09-06,337580
2017-09-07,353249
2017-09-08,353249
2017-09-09,353249
2017-09-10,353249
2017-09-11,353249
2017-09-12,353249
2017-09-13,353249
2017-09-14,353249
2017-09-15,353249
2017-09-16,353249
2017-09-17,353249
2017-09-19,353249
2017-09-20,353249
2017-09-21,353249
2017-09-22,353249
2017-09-23,353249
2017-09-24,353249
2017-09-25,353249
2017-09-26,353249
2017-09-27,353249
2017-09-28,353249
2017-09-29,353249
2017-09-30,353249
2017-10-01,353249
2017-10-02,353249
2017-10-03,353249
2017-10-04,353249
2017-10-05,353249
2017-10-06,353249
2017-10-07,353249
2017-10-08,353249
2017-10-09,353249
2017-10-10,353249
2017-10-11,353249
2017-10-12,370212
2017-10-13,370212
2017-10-14,370212
2017-10-15,370212
2017-10-16,370212
2017-10-17,370212
2017-10-18,370212
2017-10-19,370212
2017-10-20,370212
2017-10-21,370212
2017-10-22,370212
2017-10-23,370212
2017-10-24,370212
2017-10-25,370212
2017-10-26,370212
2017-10-27,370212
2017-10-28,370212
2017-10-29,370212
2017-10-30,370212
2017-10-31,370212
2017-11-01,370212
2017-11-02,370212
2017-11-03,370212
2017-11-04,370212
2017-11-05,370212
2017-11-06,370212
2017-11-07,370212
2017-11-08,370212
2017-11-09,387231
2017-11-10,387231
2017-11-11,387231
2017-11-12,387231
2017-11-13,387231
2017-11-14,387231
2017-11-15,387231
2017-11-16,387231
2017-11-17,387231
2017-11-18,387231
2017-11-19,387231
2017-11-20,387231
2017-11-21,387231
2017-11-22,387231
2017-11-23,387231
2017-11-24,387231
2017-11-25,387231
2017-11-26,387231
2017-11-27,387231
2017-11-28,387231
2017-11-29,387231
2017-11-30,387231
2017-12-01,387231
2017-12-02,387231
2017-12-03,387231
2017-12-04,387231
2017-12-05,405773
2017-12-06,405773
2017-12-07,405773
2017-12-08,405773
2017-12-09,405773
2017-12-10,405773
2017-12-11,405773
2017-12-12,405773
2017-12-13,405773
2017-12-14,405773
2017-12-15,405773
2017-12-16,405773
2017-12-17,405773
2017-12-18,405773
2017-12-19,405773
2017-12-20,405773
2017-12-21,405773
2017-12-22,405773
2017-12-23,405773
2017-12-24,405773
2017-12-25,405773
2017-12-26,405773
2017-12-27,405773
2017-12-28,405773
2017-12-29,405773
2017-12-30,425241
2017-12-31,425241
2018-01-01,425241
2018-01-02,425241
2018-01-03,425241
2018-01-04,425241
2018-01-05,425241
2018-01-06,425241
2018-01-07,425241
2018-01-08,425241
2018-01-09,425241
2018-01-10,425241
2018-01-11,425241
2018-01-12,425241
2018-01-13,425241
2018-01-14,425241
2018-01-15,425241
2018-01-16,425241
2018-01-17,425241
2018-01-18,425241
2018-01-19,425241
2018-01-20,425241
2018-01-21,425241
2018-01-22,425241
2018-01-23,445307
2018-01-24,445307
2018-01-25,445307
2018-01-26,445307
2018-01-27,445307
2018-01-28,445307
2018-01-29,445307
2018-01-30,445307
2018-02-01,445307
2018-02-02,445307
2018-02-03,445307
2018-02-04,445307
2018-02-05,445307
2018-02-06,466191
2018-02-07,466191
2018-02-08,466191
2018-02-09,466191
2018-02-10,466191
2018-02-11,466191
2018-02-12,466191
2018-02-13,466191
2018-02-14,466191
2018-02-15,466191
2018-02-16,466191
2018-02-17,466191
2018-02-18,466191
2018-02-19,479750
2018-02-20,479750
2018-02-21,479750
2018-02-22,479750
2018-02-23,479750
2018-02-24,479750
2018-02-25,479750
2018-02-26,479750
2018-02-27,479750
2018-02-28,479750
2018-03-01,479750
2018-03-02,498297
2018-03-03,498297
2018-03-04,498297
2018-03-05,498297
2018-03-06,498297
2018-03-07,498297
2018-03-08,498297
2018-03-09,498297
2018-03-10,498297
2018-03-11,498297
2018-03-12,498297
2018-03-13,518876
2018-03-14,518876
2018-03-15,518876
2018-03-16,518876
2018-03-17,518876
2018-03-18,518876
2018-03-19,518876
2018-03-20,518876
2018-03-21,518876
2018-03-23,518876
2018-03-24,518876
2018-03-26,518876
2018-03-27,532937
2018-03-28,532937
2018-03-29,532937
2018-03-30,532937
2018-03-31,532937
2018-04-01,532937
2018-04-02,532937
2018-04-03,532937
2018-04-04,532937
2018-04-05,532937
2018-04-06,532937
2018-04-08,532937
2018-04-09,543646
2018-04-10,543646
2018-04-11,543646
2018-04-12,543646
2018-04-13,543646
2018-04-14,543646
2018-04-16,543646
2018-04-17,543646
2018-04-18,543646
2018-04-19,543646
2018-04-20,543646
2018-04-21,543646
2018-04-22,551593
2018-04-23,551593
2018-04-24,551593
2018-04-25,551593
2018-04-26,551593
2018-04-27,551593
2018-04-28,551593
2018-04-29,551593
2018-04-30,551593
2018-05-02,551593
2018-05-03,551593
2018-05-04,551593
2018-05-05,551593
2018-05-06,551593
2018-05-07,545814
2018-05-08,545814
2018-05-09,545814
2018-05-10,545814
2018-05-11,545814
2018-05-12,545814
2018-05-13,545814
2018-05-14,545814
2018-05-15,545814
2018-05-16,545814
2018-05-17,545814
2018-05-18,545814
2018-05-19,545814
2018-05-20,545814
2018-05-21,554231
2018-05-22,554231
2018-05-23,554231
2018-05-24,554231
2018-05-25,554231
2018-05-26,554231
2018-05-27,554231
2018-05-28,554231
2018-05-29,554231
2018-05-30,554231
2018-05-31,554231
2018-06-01,554231
2018-06-02,554231
2018-06-03,537758
2018-06-04,537758
2018-06-05,537758
2018-06-06,537758
2018-06-07,537758
2018-06-08,537758
2018-06-09,537758
2018-06-10,537758
2018-06-11,537758
2018-06-12,537758
2018-06-13,537758
2018-06-14,537758
2018-06-15,535716
2018-06-16,535716
2018-06-17,535716
2018-06-18,535716
2018-06-19,535716
2018-06-20,535716
2018-06-21,535716
2018-06-22,535716
2018-06-23,535716
2018-06-24,535716
2018-06-25,535716
2018-06-26,535716
2018-06-27,535716
2018-06-28,535716
2018-06-29,535716
2018-06-30,535716
2018-07-01,523405
2018-07-02,523405
2018-07-03,523405
2018-07-04,523405
2018-07-05,523405
2018-07-06,523405
2018-07-07,523405
2018-07-08,523405
2018-07-09,523405
2018-07-10,523405
2018-07-11,523405
2018-07-12,523405
2018-07-13,523405
2018-07-14,523405
2018-07-15,523405
2018-07-16,523405
2018-07-17,523405
2018-07-18,523405
2018-07-19,523405
2018-07-20,523405
2018-07-21,535862
2018-07-22,535862
2018-07-23,535862
2018-07-24,535862
2018-07-25,535862
2018-07-26,535862
2018-07-27,535862
2018-07-28,535862
2018-07-29,535862
2018-07-30,535862
2018-07-31,546229
2018-08-01,546229
2018-08-02,546229
2018-08-03,546229
2018-08-04,546229
2018-08-05,546229
2018-08-06,546229
2018-08-07,546229
2018-08-08,546229
2018-08-09,546229
2018-08-10,546229
2018-08-11,562691
2018-08-12,562691
2018-08-14,562691
2018-08-16,562691
2018-08-17,562691
2018-08-18,562691
2018-08-19,562691
2018-08-20,562691
2018-08-21,559106
2018-08-22,559106
2018-08-23,559106
2018-08-24,559106
2018-08-25,559106
2018-08-26,559106
2018-08-27,559106
2018-08-28,559106
2018-08-29,559106
2018-08-30,559106
2018-08-31,559106
2018-09-01,558751
2018-09-02,558751
2018-09-03,558751
2018-09-04,558751
2018-09-05,558751
2018-09-06,558751
2018-09-07,558751
2018-09-08,558751
2018-09-09,558751
2018-09-10,558751
2018-09-11,558751
2018-09-12,558751
2018-09-13,567380
2018-09-14,567380
2018-09-15,567380
2018-09-16,567380
2018-09-17,567380
2018-09-18,567380
2018-09-19,567380
2018-09-20,567380
2018-09-21,567380
2018-09-22,567380
2018-09-23,567380
2018-09-24,574354
2018-09-25,574354
2018-09-26,574354
2018-09-27,574354
2018-09-28,574354
2018-09-29,574354
2018-09-30,574354
2018-10-02,574354
2018-10-03,574354
2018-10-04,574354
2018-10-05,574354
2018-10-06,575940
2018-10-07,575940
2018-10-08,575940
2018-10-09,575940
2018-10-10,575940
2018-10-11,575940
2018-10-12,575940
2018-10-13,575940
2018-10-14,575940
2018-10-15,575940
2018-10-16,575940
2018-10-17,575940
2018-10-18,575346
2018-10-19,575346
2018-10-20,575346
2018-10-21,575346
2018-10-22,575346
2018-10-23,575346
2018-10-24,575346
2018-10-25,575346
2018-10-26,575346
2018-10-27,575346
2018-10-28,575346
2018-10-29,575346
2018-10-30,564150
2018-10-31,564150
2018-11-01,564150
2018-11-03,564150
2018-11-04,564150
2018-11-05,564150
2018-11-06,564150
2018-11-07,564150
2018-11-08,564489
2018-11-09,564489
2018-11-10,564489
2018-11-11,564489
2018-11-12,564489
2018-11-13,588839
2018-11-14,588839
2018-11-15,588839
2018-11-16,588839
2018-11-17,588839
2018-11-18,588839
2018-11-19,588839
2018-11-20,582568
2018-11-21,582568
2018-11-22,582568
2018-11-23,582568
2018-11-24,582568
2018-11-25,582568
2018-11-26,562459
2018-11-27,562459
2018-11-28,562459
2018-11-29,562459
2018-12-01,562459
2018-12-02,561200
2018-12-03,561200
2018-12-04,561200
2018-12-05,561200
2018-12-07,561200
2018-12-09,551971
2018-12-10,551971
2018-12-11,551971
2018-12-12,551971
2018-12-13,551971
2018-12-14,540049
2018-12-15,540049
2018-12-16,540049
2018-12-17,540049
2018-12-18,540049
2018-12-19,540049
2018-12-20,531417
2018-12-21,531417
2018-12-22,531417
2018-12-23,531417
2018-12-24,531417
2018-12-25,531417
2018-12-26,531232
2018-12-27,531232
2018-12-28,531232
2018-12-29,531232
2018-12-30,531232
2018-12-31,531232
2019-01-01,544845
2019-01-02,544845
2019-01-03,544845
2019-01-04,544845
2019-01-05,544845
2019-01-06,547735
2019-01-08,547735
2019-01-10,547735
2019-01-11,547735
2019-01-12,557800
2019-01-13,557800
2019-01-14,557800
2019-01-15,557800
2019-01-16,557800
2019-01-17,554843
2019-01-18,554843
2019-01-19,554843
2019-01-20,554843
2019-01-21,554843
2019-01-22,554843
2019-01-23,557113
2019-01-24,557113
2019-01-25,557113
2019-01-26,557113
2019-01-27,557113
2019-01-28,557113
2019-01-29,555815
2019-01-30,555815
2019-01-31,555815
2019-02-01,555815
2019-02-02,555815
2019-02-03,555815
2019-02-04,569751
2019-02-05,569751
2019-02-06,569751
2019-02-07,569751
2019-02-08,569751
2019-02-09,569751
2019-02-10,569751
2019-02-11,547549
2019-02-12,547549
2019-02-13,547549
2019-02-14,547549
2019-02-15,547549
2019-02-16,547549
2019-02-17,547549
2019-02-18,528628
2019-02-19,528628
2019-02-20,528628
2019-02-21,528628
2019-02-22,528628
2019-02-23,528628
2019-02-24,528628
2019-02-25,526427
2019-02-26,526427
2019-02-27,526427
2019-02-28,526427
2019-03-01,526427
2019-03-02,526427
2019-03-03,526427
2019-03-04,526427
2019-03-05,526427
2019-03-06,516239
2019-03-07,516239
2019-03-08,516239
2019-03-09,516239
2019-03-10,516239
2019-03-11,516239
2019-03-12,516239
2019-03-13,516239
2019-03-14,526203
2019-03-15,526203
2019-03-16,526203
2019-03-17,526203
2019-03-18,526203
2019-03-19,526203
2019-03-20,526203
2019-03-21,526203
2019-03-22,531555
2019-03-23,531555
2019-03-24,531555
2019-03-25,531555
2019-03-26,531555
2019-03-27,531555
2019-03-28,531555
2019-03-29,531555
2019-03-30,534194
2019-03-31,534194
2019-04-01,534194
2019-04-02,534194
2019-04-03,534194
2019-04-04,534194
2019-04-05,534194
2019-04-06,519200
