date_obj,Torstol%20potion%20(unf) price
2016-01-27,6311
2016-01-28,6311
2016-01-29,6311
2016-01-30,6311
2016-01-31,6311
2016-02-01,6311
2016-02-02,6311
2016-02-03,6372
2016-02-04,6372
2016-02-05,6372
2016-02-06,6372
2016-02-07,6372
2016-02-08,6372
2016-02-09,6372
2016-02-10,6372
2016-02-11,6372
2016-02-12,6372
2016-02-13,6372
2016-02-14,6372
2016-02-15,6372
2016-02-16,6372
2016-02-17,6372
2016-02-18,6372
2016-02-19,6372
2016-02-20,6372
2016-02-21,6372
2016-02-22,6372
2016-02-23,6372
2016-02-24,6372
2016-02-25,6372
2016-02-26,6372
2016-02-27,6372
2016-02-28,6372
2016-02-29,6602
2016-03-01,6602
2016-03-02,6602
2016-03-03,6602
2016-03-04,6602
2016-03-05,6602
2016-03-06,6602
2016-03-07,6602
2016-03-08,6602
2016-03-09,6602
2016-03-10,6602
2016-03-11,6602
2016-03-12,6602
2016-03-13,6602
2016-03-14,6602
2016-03-15,6602
2016-03-16,6602
2016-03-17,6602
2016-03-18,6602
2016-03-19,6602
2016-03-20,6602
2016-03-21,6602
2016-03-22,6602
2016-03-23,6602
2016-03-24,6602
2016-03-25,6602
2016-03-26,6602
2016-03-27,6602
2016-03-28,6890
2016-03-29,6890
2016-03-30,6890
2016-03-31,6890
2016-04-01,6890
2016-04-02,6890
2016-04-03,6890
2016-04-04,6890
2016-04-05,6890
2016-04-06,6890
2016-04-07,6890
2016-04-08,6890
2016-04-09,6890
2016-04-10,6890
2016-04-11,6890
2016-04-12,6890
2016-04-13,6890
2016-04-14,6890
2016-04-15,6890
2016-04-16,6890
2016-04-17,6890
2016-04-18,6890
2016-04-19,6890
2016-04-20,6890
2016-04-21,6890
2016-04-22,6890
2016-04-23,6890
2016-04-24,6890
2016-04-25,6890
2016-04-26,6890
2016-04-27,7084
2016-04-28,7084
2016-04-29,7084
2016-04-30,7084
2016-05-01,7084
2016-05-02,7084
2016-05-03,7084
2016-05-04,7084
2016-05-05,7084
2016-05-06,7084
2016-05-07,7084
2016-05-08,7084
2016-05-09,7084
2016-05-10,7084
2016-05-11,7084
2016-05-12,7084
2016-05-13,7084
2016-05-14,7084
2016-05-15,7084
2016-05-16,7084
2016-05-17,7084
2016-05-18,7084
2016-05-19,7084
2016-05-22,7084
2016-05-23,7084
2016-05-24,6983
2016-05-25,6983
2016-05-26,6983
2016-05-27,6983
2016-05-28,6983
2016-05-29,6983
2016-05-30,6983
2016-05-31,6983
2016-06-01,6983
2016-06-02,6983
2016-06-03,6983
2016-06-04,6983
2016-06-05,6983
2016-06-06,6983
2016-06-07,6983
2016-06-08,6983
2016-06-09,6983
2016-06-10,6983
2016-06-11,6983
2016-06-12,6983
2016-06-13,6983
2016-06-14,6983
2016-06-15,6983
2016-06-16,7096
2016-06-17,7096
2016-06-18,7096
2016-06-19,7096
2016-06-20,7096
2016-06-21,7096
2016-06-22,7096
2016-06-23,7096
2016-06-24,7096
2016-06-25,7096
2016-06-26,7096
2016-06-27,7096
2016-06-28,7096
2016-06-29,7096
2016-06-30,7096
2016-07-01,7096
2016-07-02,7096
2016-07-03,7096
2016-07-04,7096
2016-07-05,7096
2016-07-06,7096
2016-07-07,7096
2016-07-08,7096
2016-07-09,7096
2016-07-10,7096
2016-07-11,7202
2016-07-12,7202
2016-07-13,7202
2016-07-14,7202
2016-07-15,7202
2016-07-16,7202
2016-07-17,7202
2016-07-18,7202
2016-07-24,7202
2016-07-25,7202
2016-07-26,7202
2016-07-27,7202
2016-07-28,7202
2016-07-29,7202
2016-07-30,7202
2016-07-31,7202
2016-08-01,7202
2016-08-02,7202
2016-08-03,7202
2016-08-04,7202
2016-08-05,7202
2016-08-06,7202
2016-08-07,7202
2016-08-08,7202
2016-08-09,7202
2016-08-10,7193
2016-08-11,7193
2016-08-12,7193
2016-08-13,7193
2016-08-14,7193
2016-08-15,7193
2016-08-16,7193
2016-08-17,7193
2016-08-18,7193
2016-08-19,7193
2016-08-20,7193
2016-08-21,7193
2016-08-22,7193
2016-08-23,7193
2016-08-24,7193
2016-08-25,7193
2016-08-26,7193
2016-08-28,7193
2016-08-31,7193
2016-09-01,7193
2016-09-02,7193
2016-09-03,7193
2016-09-04,7193
2016-09-05,7246
2016-09-06,7246
2016-09-07,7246
2016-09-08,7246
2016-09-09,7246
2016-09-10,7246
2016-09-11,7246
2016-09-12,7246
2016-09-13,7246
2016-09-14,7246
2016-09-15,7246
2016-09-16,7246
2016-09-17,7246
2016-09-18,7246
2016-09-19,7246
2016-09-20,7246
2016-09-21,7246
2016-09-22,7246
2016-09-23,7246
2016-09-24,7246
2016-09-25,7246
2016-09-26,7246
2016-09-27,7246
2016-09-28,7246
2016-09-29,7246
2016-09-30,7246
2016-10-01,7246
2016-10-02,7246
2016-10-03,7246
2016-10-04,7246
2016-10-05,7246
2016-10-06,7328
2016-10-07,7328
2016-10-08,7328
2016-10-09,7328
2016-10-10,7328
2016-10-11,7328
2016-10-12,7328
2016-10-13,7328
2016-10-14,7328
2016-10-15,7328
2016-10-16,7328
2016-10-17,7328
2016-10-18,7328
2016-10-19,7328
2016-10-20,7328
2016-10-21,7328
2016-10-22,7328
2016-10-23,7328
2016-10-24,7328
2016-10-25,7328
2016-10-26,7328
2016-10-27,7328
2016-10-28,7328
2016-10-29,7328
2016-10-30,7328
2016-10-31,7328
2016-11-01,7328
2016-11-02,7328
2016-11-03,7328
2016-11-04,7375
2016-11-05,7375
2016-11-06,7375
2016-11-07,7375
2016-11-08,7375
2016-11-09,7375
2016-11-10,7375
2016-11-11,7375
2016-11-12,7375
2016-11-13,7375
2016-11-14,7375
2016-12-08,7349
2016-12-09,7349
2016-12-10,7349
2016-12-11,7349
2016-12-12,7349
2016-12-13,7349
2016-12-14,7349
2016-12-15,7349
2016-12-16,7349
2016-12-17,7349
2016-12-18,7349
2016-12-19,7349
2016-12-20,7349
2016-12-21,7349
2016-12-22,7349
2016-12-23,7349
2016-12-24,7349
2016-12-25,7349
2016-12-26,7349
2016-12-27,7349
2016-12-28,7349
2016-12-29,7349
2016-12-30,7218
2016-12-31,7218
2017-01-01,7218
2017-01-02,7218
2017-01-03,7218
2017-01-04,7218
2017-01-05,7218
2017-01-06,7218
2017-01-07,7218
2017-01-08,7218
2017-01-09,7218
2017-01-10,7218
2017-01-11,7218
2017-01-12,7057
2017-01-13,7057
2017-01-14,7057
2017-01-15,7057
2017-01-16,7057
2017-01-17,7057
2017-01-18,7057
2017-01-19,7057
2017-01-20,7057
2017-01-21,7057
2017-01-22,7057
2017-01-27,7057
2017-01-28,7057
2017-01-29,7057
2017-01-30,7057
2017-01-31,6849
2017-02-01,6849
2017-02-02,6849
2017-02-03,6849
2017-02-04,6849
2017-02-05,6849
2017-02-06,6849
2017-02-07,6849
2017-02-08,6849
2017-02-09,6849
2017-02-10,6849
2017-02-11,6849
2017-02-12,6849
2017-02-13,6849
2017-02-14,6849
2017-02-15,6849
2017-02-16,6849
2017-02-18,6849
2017-02-19,6849
2017-02-20,6535
2017-02-21,6535
2017-02-22,6535
2017-02-23,6535
2017-02-24,6535
2017-02-25,6535
2017-02-26,6535
2017-02-27,6535
2017-02-28,6535
2017-03-01,6535
2017-03-02,6535
2017-03-03,6535
2017-03-04,6535
2017-03-05,6535
2017-03-06,6535
2017-03-07,6535
2017-03-08,6535
2017-03-09,6535
2017-03-10,6535
2017-03-11,6535
2017-03-12,6209
2017-03-13,6209
2017-03-14,6209
2017-03-15,6209
2017-03-16,6209
2017-03-17,6209
2017-03-18,6209
2017-03-19,6209
2017-03-20,6209
2017-03-21,6209
2017-03-22,6209
2017-03-23,6209
2017-03-24,6209
2017-03-25,6209
2017-03-26,6209
2017-03-27,6209
2017-03-28,6209
2017-03-29,6209
2017-03-30,5907
2017-03-31,5907
2017-04-01,5907
2017-04-02,5907
2017-04-03,5907
2017-04-04,5907
2017-04-12,5907
2017-04-13,5907
2017-04-14,5907
2017-04-15,5907
2017-04-16,5907
2017-04-17,5612
2017-04-18,5612
2017-04-19,5612
2017-04-20,5612
2017-04-21,5612
2017-04-22,5612
2017-04-23,5612
2017-04-24,5612
2017-04-25,5612
2017-04-26,5612
2017-04-27,5612
2017-04-28,5612
2017-04-29,5612
2017-04-30,5612
2017-05-01,5612
2017-05-02,5612
2017-05-03,5612
2017-05-04,5612
2017-05-05,5612
2017-05-06,5464
2017-05-07,5464
2017-05-08,5464
2017-05-09,5464
2017-05-10,5464
2017-05-11,5464
2017-05-12,5464
2017-05-13,5464
2017-05-14,5464
2017-05-15,5464
2017-05-16,5464
2017-05-17,5464
2017-05-18,5464
2017-05-19,5464
2017-05-20,5464
2017-05-21,5464
2017-05-22,5464
2017-05-23,5464
2017-05-24,5464
2017-05-25,5261
2017-05-26,5261
2017-05-27,5261
2017-05-28,5261
2017-05-29,5261
2017-05-30,5261
2017-05-31,5261
2017-06-01,5261
2017-06-02,5261
2017-06-03,5261
2017-06-06,5261
2017-06-07,5261
2017-06-08,5261
2017-06-09,5261
2017-06-10,5047
2017-06-11,5047
2017-06-12,5047
2017-06-13,5047
2017-06-14,5047
2017-06-15,5047
2017-06-16,5047
2017-06-17,5047
2017-06-18,5047
2017-06-19,5047
2017-06-20,5047
2017-06-21,5047
2017-06-22,5047
2017-06-23,5047
2017-06-24,5047
2017-06-25,5047
2017-06-26,4833
2017-06-27,4833
2017-06-28,4833
2017-06-29,4833
2017-06-30,4833
2017-07-01,4833
2017-07-02,4833
2017-07-03,4833
2017-07-04,4833
2017-07-05,4833
2017-07-06,4833
2017-07-07,4833
2017-07-08,4833
2017-07-13,4833
2017-07-14,4641
2017-07-15,4641
2017-07-16,4641
2017-07-17,4641
2017-07-18,4641
2017-07-19,4641
2017-07-20,4641
2017-07-21,4641
2017-07-22,4641
2017-07-23,4641
2017-07-24,4641
2017-07-25,4641
2017-07-26,4641
2017-07-27,4641
2017-07-28,4641
2017-07-29,4641
2017-07-30,4641
2017-07-31,4641
2017-08-01,4641
2017-08-02,4641
2017-08-03,4529
2017-08-04,4529
2017-08-05,4529
2017-08-06,4529
2017-08-09,4529
2017-08-10,4529
2017-08-11,4529
2017-08-12,4529
2017-08-13,4529
2017-08-14,4529
2017-08-15,4529
2017-08-16,4529
2017-08-17,4529
2017-08-18,4529
2017-08-19,4529
2017-08-20,4529
2017-08-21,4529
2017-08-22,4577
2017-08-23,4577
2017-08-24,4577
2017-08-25,4577
2017-08-26,4577
2017-08-27,4577
2017-08-28,4577
2017-08-29,4577
2017-08-30,4577
2017-08-31,4577
2017-09-01,4577
2017-09-02,4577
2017-09-03,4577
2017-09-04,4577
2017-09-05,4577
2017-09-06,4577
2017-09-07,4577
2017-09-08,4577
2017-09-09,4577
2017-09-10,4667
2017-09-11,4667
2017-09-12,4667
2017-09-13,4667
2017-09-14,4667
2017-09-15,4667
2017-09-16,4667
2017-09-17,4667
2017-09-19,4667
2017-09-20,4667
2017-09-21,4667
2017-09-22,4667
2017-09-23,4667
2017-09-24,4667
2017-09-25,4667
2017-09-26,4667
2017-09-27,4667
2017-09-28,4667
2017-09-29,4603
2017-09-30,4603
2017-10-01,4603
2017-10-02,4603
2017-10-03,4603
2017-10-04,4603
2017-10-05,4603
2017-10-06,4603
2017-10-07,4603
2017-10-08,4603
2017-10-09,4603
2017-10-10,4603
2017-10-11,4603
2017-10-12,4603
2017-10-13,4603
2017-10-14,4603
2017-10-15,4603
2017-10-16,4603
2017-10-17,4603
2017-10-18,4603
2017-10-19,4603
2017-10-20,4603
2017-10-21,4621
2017-10-22,4621
2017-10-23,4621
2017-10-24,4621
2017-10-25,4621
2017-10-26,4621
2017-10-27,4621
2017-10-28,4621
2017-10-29,4621
2017-10-30,4621
2017-10-31,4621
2017-11-01,4621
2017-11-02,4621
2017-11-03,4621
2017-11-04,4621
2017-11-05,4621
2017-11-06,4621
2017-11-07,4621
2017-11-08,4727
2017-11-09,4727
2017-11-10,4727
2017-11-11,4727
2017-11-12,4727
2017-11-13,4727
2017-11-14,4727
2017-11-15,4727
2017-11-16,4727
2017-11-17,4727
2017-11-18,4727
2017-11-19,4727
2017-11-20,4727
2017-11-21,4727
2017-11-22,4727
2017-11-23,4727
2017-11-24,4727
2017-11-25,4810
2017-11-26,4810
2017-11-27,4810
2017-11-28,4810
2017-11-29,4810
2017-11-30,4810
2017-12-01,4810
2017-12-02,4810
2017-12-03,4810
2017-12-04,4810
2017-12-05,4810
2017-12-06,4810
2017-12-07,4810
2017-12-08,4810
2017-12-09,4810
2017-12-10,4974
2017-12-11,4974
2017-12-12,4974
2017-12-13,4974
2017-12-14,4974
2017-12-15,4974
2017-12-16,4974
2017-12-17,4974
2017-12-18,4974
2017-12-19,4974
2017-12-20,4974
2017-12-21,4974
2017-12-22,4974
2017-12-23,4974
2017-12-24,4974
2017-12-25,4974
2017-12-26,4974
2017-12-27,5178
2017-12-28,5178
2017-12-29,5178
2017-12-30,5178
2017-12-31,5178
2018-01-01,5178
2018-01-02,5178
2018-01-03,5178
2018-01-04,5178
2018-01-05,5178
2018-01-06,5178
2018-01-07,5178
2018-01-08,5178
2018-01-09,5388
2018-01-10,5388
2018-01-11,5388
2018-01-12,5388
2018-01-13,5388
2018-01-14,5388
2018-01-15,5388
2018-01-16,5388
2018-01-17,5388
2018-01-18,5388
2018-01-19,5388
2018-01-20,5388
2018-01-21,5388
2018-01-22,5624
2018-01-23,5624
2018-01-24,5624
2018-01-25,5624
2018-01-26,5624
2018-01-27,5624
2018-01-28,5624
2018-01-29,5893
2018-01-30,5893
2018-02-01,5893
2018-02-02,5893
2018-02-03,5893
2018-02-04,5893
2018-02-05,5893
2018-02-06,5893
2018-02-07,6144
2018-02-08,6144
2018-02-09,6144
2018-02-10,6144
2018-02-11,6144
2018-02-12,6144
2018-02-13,6144
2018-02-14,6144
2018-02-15,6374
2018-02-16,6374
2018-02-17,6374
2018-02-18,6374
2018-02-19,6374
2018-02-20,6374
2018-02-21,6374
2018-02-22,6630
2018-02-23,6630
2018-02-24,6630
2018-02-25,6630
2018-02-26,6630
2018-02-27,6630
2018-02-28,6630
2018-03-01,6630
2018-03-02,6868
2018-03-03,6868
2018-03-04,6868
2018-03-05,6868
2018-03-06,6868
2018-03-07,6868
2018-03-08,6868
2018-03-09,7201
2018-03-10,7201
2018-03-11,7201
2018-03-12,7201
2018-03-13,7201
2018-03-14,7201
2018-03-15,7201
2018-03-16,7201
2018-03-17,7201
2018-03-18,7533
2018-03-19,7533
2018-03-20,7533
2018-03-21,7533
2018-03-23,7533
2018-03-24,7533
2018-03-26,7533
2018-03-27,7892
2018-03-28,7892
2018-03-29,7892
2018-03-30,7892
2018-03-31,7892
2018-04-01,7892
2018-04-02,7892
2018-04-03,7892
2018-04-04,7892
2018-04-05,7892
2018-04-06,8091
2018-04-08,8091
2018-04-09,8091
2018-04-10,8091
2018-04-11,8091
2018-04-12,8091
2018-04-13,8091
2018-04-14,8091
2018-04-16,8091
2018-04-17,8364
2018-04-18,8364
2018-04-19,8364
2018-04-20,8364
2018-04-21,8364
2018-04-22,8364
2018-04-23,8364
2018-04-24,8364
2018-04-25,8364
2018-04-26,8364
2018-04-27,8364
2018-04-28,8662
2018-04-29,8662
2018-04-30,8662
2018-05-01,8662
2018-05-02,8662
2018-05-03,8662
2018-05-04,8662
2018-05-05,8662
2018-05-06,8662
2018-05-08,8662
2018-05-09,8662
2018-05-10,8983
2018-05-11,8983
2018-05-12,8983
2018-05-13,8983
2018-05-14,8983
2018-05-15,8983
2018-05-16,8983
2018-05-17,8983
2018-05-18,8983
2018-05-19,8624
2018-05-20,8624
2018-05-21,8624
2018-05-22,8624
2018-05-23,8624
2018-05-24,8624
2018-05-25,8624
2018-05-26,8624
2018-05-27,8624
2018-05-28,8290
2018-05-29,8290
2018-05-30,8290
2018-05-31,8290
2018-06-01,8290
2018-06-02,8290
2018-06-03,8290
2018-06-04,8290
2018-06-05,7976
2018-06-06,7976
2018-06-07,7976
2018-06-08,7976
2018-06-09,7976
2018-06-10,7976
2018-06-11,7976
2018-06-12,7976
2018-06-13,7799
2018-06-14,7799
2018-06-15,7799
2018-06-16,7799
2018-06-17,7799
2018-06-18,7799
2018-06-19,7799
2018-06-20,7799
2018-06-21,7799
2018-06-22,7498
2018-06-23,7498
2018-06-24,7498
2018-06-25,7498
2018-06-26,7498
2018-06-27,7498
2018-06-28,7498
2018-06-29,7498
2018-06-30,7498
2018-07-01,7453
2018-07-02,7453
2018-07-03,7453
2018-07-04,7453
2018-07-05,7453
2018-07-06,7453
2018-07-07,7453
2018-07-08,7453
2018-07-09,7453
2018-07-10,7453
2018-07-11,7758
2018-07-12,7758
2018-07-13,7758
2018-07-14,7758
2018-07-15,7758
2018-07-16,7758
2018-07-17,7758
2018-07-18,7758
2018-07-19,7758
2018-07-20,7958
2018-07-21,7958
2018-07-22,7958
2018-07-23,7958
2018-07-24,7958
2018-07-25,7958
2018-07-26,7958
2018-07-27,7917
2018-07-28,7917
2018-07-29,7917
2018-07-30,7917
2018-07-31,7917
2018-08-01,7917
2018-08-02,7917
2018-08-03,7917
2018-08-04,7836
2018-08-05,7836
2018-08-06,7836
2018-08-07,7836
2018-08-08,7836
2018-08-09,7836
2018-08-10,7836
2018-08-11,7836
2018-08-12,7944
2018-08-14,7944
2018-08-16,7944
2018-08-17,7944
2018-08-18,7944
2018-08-19,7944
2018-08-20,7944
2018-08-21,7849
2018-08-22,7849
2018-08-23,7849
2018-08-24,7849
2018-08-25,7849
2018-08-26,7849
2018-08-27,7849
2018-08-28,7849
2018-08-29,7693
2018-08-30,7693
2018-08-31,7693
2018-09-01,7693
2018-09-02,7693
2018-09-03,7693
2018-09-04,7693
2018-09-05,7617
2018-09-06,7617
2018-09-07,7617
2018-09-08,7617
2018-09-09,7617
2018-09-10,7617
2018-09-11,7617
2018-09-12,7617
2018-09-13,7817
2018-09-14,7817
2018-09-15,7817
2018-09-16,7817
2018-09-17,7817
2018-09-18,7817
2018-09-19,7817
2018-09-20,7817
2018-09-21,7817
2018-09-22,8157
2018-09-23,8157
2018-09-24,8157
2018-09-25,8157
2018-09-26,8157
2018-09-27,8157
2018-09-28,8157
2018-09-29,8157
2018-09-30,8233
2018-10-02,8233
2018-10-03,8233
2018-10-04,8233
2018-10-05,8233
2018-10-06,8233
2018-10-07,8233
2018-10-08,8312
2018-10-09,8312
2018-10-10,8312
2018-10-11,8312
2018-10-12,8312
2018-10-13,8312
2018-10-14,8312
2018-10-15,8312
2018-10-16,8262
2018-10-17,8262
2018-10-18,8262
2018-10-19,8262
2018-10-20,8262
2018-10-21,8262
2018-10-22,8262
2018-10-23,8262
2018-10-24,8258
2018-10-25,8258
2018-10-26,8258
2018-10-27,8258
2018-10-28,8258
2018-10-29,8258
2018-10-30,8258
2018-10-31,8258
2018-11-01,8256
2018-11-03,8256
2018-11-04,8256
2018-11-05,8256
2018-11-06,8256
2018-11-07,8256
2018-11-08,8528
2018-11-09,8528
2018-11-10,8528
2018-11-11,8528
2018-11-12,8528
2018-11-13,8528
2018-11-14,8831
2018-11-15,8831
2018-11-16,8831
2018-11-17,8831
2018-11-18,8831
2018-11-19,8831
2018-11-20,8842
2018-11-21,8842
2018-11-22,8842
2018-11-23,8842
2018-11-24,8842
2018-11-25,8842
2018-11-26,8842
2018-11-27,8731
2018-11-28,8731
2018-11-29,8731
2018-12-01,8731
2018-12-02,8731
2018-12-03,8861
2018-12-05,8861
2018-12-07,8861
2018-12-09,8861
2018-12-10,9172
2018-12-11,9172
2018-12-12,9172
2018-12-13,9172
2018-12-14,9172
2018-12-15,9172
2018-12-16,9172
2018-12-17,9172
2018-12-18,9225
2018-12-19,9225
2018-12-20,9225
2018-12-21,9225
2018-12-22,9225
2018-12-23,9225
2018-12-24,9225
2018-12-25,9225
2018-12-26,9104
2018-12-27,9104
2018-12-28,9104
2018-12-29,9104
2018-12-30,9104
2018-12-31,9104
2019-01-01,9064
2019-01-02,9064
2019-01-03,9064
2019-01-04,9064
2019-01-05,9064
2019-01-06,8872
2019-01-08,8872
2019-01-10,8872
2019-01-11,8872
2019-01-12,8602
2019-01-13,8602
2019-01-14,8602
2019-01-15,8602
2019-01-16,8530
2019-01-17,8530
2019-01-18,8530
2019-01-19,8530
2019-01-20,8808
2019-01-21,8808
2019-01-22,8808
2019-01-23,8808
2019-01-24,8808
2019-01-25,8778
2019-01-26,8778
2019-01-27,8778
2019-01-28,8778
2019-01-29,8778
2019-01-30,8485
2019-01-31,8485
2019-02-01,8485
2019-02-02,8485
2019-02-03,8485
2019-02-04,8476
2019-02-05,8476
2019-02-06,8476
2019-02-07,8476
2019-02-08,8191
2019-02-09,8191
2019-02-10,8191
2019-02-11,8191
2019-02-12,8191
2019-02-13,8267
2019-02-14,8267
2019-02-15,8267
2019-02-16,8267
2019-02-17,8267
2019-02-18,7979
2019-02-19,7979
2019-02-20,7979
2019-02-21,7979
2019-02-22,7979
2019-02-23,7825
2019-02-24,7825
2019-02-25,7825
2019-02-26,7825
2019-02-27,7825
2019-02-28,7825
2019-03-01,7825
2019-03-02,7825
2019-03-03,7825
2019-03-04,7929
2019-03-05,7929
2019-03-06,7929
2019-03-07,7929
2019-03-08,7929
2019-03-09,7929
2019-03-10,7780
2019-03-11,7780
2019-03-12,7780
2019-03-13,7780
2019-03-14,7780
2019-03-15,7638
2019-03-16,7638
2019-03-17,7638
2019-03-18,7638
2019-03-19,7638
2019-03-20,7357
2019-03-21,7357
2019-03-22,7357
2019-03-23,7357
2019-03-24,7357
2019-03-25,7357
2019-03-26,7161
2019-03-27,7161
2019-03-28,7161
2019-03-29,7161
2019-03-30,7161
2019-03-31,7161
2019-04-01,6897
2019-04-02,6897
2019-04-03,6897
2019-04-04,6897
2019-04-05,6897
2019-04-06,6897
