date_obj,Teak%20dining%20bench%20(flatpack) price
2015-12-26,2386
2015-12-27,2386
2015-12-28,2386
2015-12-29,2386
2015-12-30,2386
2015-12-31,2386
2016-01-01,2275
2016-01-02,2275
2016-01-03,2275
2016-01-04,2275
2016-01-05,2275
2016-01-06,2275
2016-01-07,2275
2016-01-08,2275
2016-01-09,2275
2016-01-10,2275
2016-01-11,2275
2016-01-12,2275
2016-01-13,2275
2016-01-14,2275
2016-01-15,2275
2016-01-16,2275
2016-01-17,2275
2016-01-18,2275
2016-01-19,2275
2016-01-20,2275
2016-01-21,2275
2016-01-22,2275
2016-01-23,2275
2016-01-24,2275
2016-01-25,2275
2016-01-26,2275
2016-01-27,2275
2016-01-28,2275
2016-01-29,2275
2016-01-30,2275
2016-01-31,2275
2016-02-01,2275
2016-02-02,2275
2016-02-03,2275
2016-02-04,2275
2016-02-05,2275
2016-02-06,2275
2016-02-07,2275
2016-02-08,2275
2016-02-09,2275
2016-02-10,2275
2016-02-11,2275
2016-02-12,2275
2016-02-13,2275
2016-02-14,2275
2016-02-15,2275
2016-02-16,2275
2016-02-17,2275
2016-02-18,2275
2016-02-19,2275
2016-02-20,2275
2016-02-21,2275
2016-02-22,2275
2016-02-23,2275
2016-02-24,2275
2016-02-25,2275
2016-02-26,2275
2016-02-27,2275
2016-02-28,2275
2016-02-29,2275
2016-03-01,2275
2016-03-02,2275
2016-03-03,2275
2016-03-04,2275
2016-03-05,2275
2016-03-06,2275
2016-03-07,2275
2016-03-08,2275
2016-03-09,2275
2016-03-10,2275
2016-03-11,2275
2016-03-12,2275
2016-03-13,2275
2016-03-14,2275
2016-03-15,2275
2016-03-16,2275
2016-03-17,2275
2016-03-18,2275
2016-03-19,2275
2016-03-20,2275
2016-03-21,2275
2016-03-22,2275
2016-03-23,2275
2016-03-24,2275
2016-03-25,2275
2016-03-26,2275
2016-03-27,2275
2016-03-28,2275
2016-03-29,2275
2016-03-30,2275
2016-03-31,2275
2016-04-01,2275
2016-04-02,2275
2016-04-03,2275
2016-04-04,2275
2016-04-05,2275
2016-04-06,2275
2016-04-07,2275
2016-04-08,2275
2016-04-09,2275
2016-04-10,2275
2016-04-11,2275
2016-04-12,2275
2016-04-13,2275
2016-04-14,2275
2016-04-15,2275
2016-04-16,2275
2016-04-17,2275
2016-04-18,2275
2016-04-19,2275
2016-04-20,2275
2016-04-21,2275
2016-04-22,2275
2016-04-23,2275
2016-04-24,2275
2016-04-25,2275
2016-04-26,2275
2016-04-27,2275
2016-04-28,2275
2016-04-29,2275
2016-04-30,2275
2016-05-01,2275
2016-05-02,2275
2016-05-03,2275
2016-05-04,2275
2016-05-05,2275
2016-05-06,2275
2016-05-07,2275
2016-05-08,2275
2016-05-09,2275
2016-05-10,2275
2016-05-11,2275
2016-05-12,2275
2016-05-13,2275
2016-05-14,2275
2016-05-15,2275
2016-05-16,2275
2016-05-17,2275
2016-05-18,2275
2016-05-19,2275
2016-05-22,2275
2016-05-23,2275
2016-05-24,2275
2016-05-25,2275
2016-05-26,2275
2016-05-27,2275
2016-05-28,2275
2016-05-29,2275
2016-05-30,2275
2016-05-31,2275
2016-06-01,2275
2016-06-02,2275
2016-06-03,2275
2016-06-04,2275
2016-06-05,2275
2016-06-06,2275
2016-06-07,2275
2016-06-08,2167
2016-06-09,2167
2016-06-10,2167
2016-06-11,2167
2016-06-12,2167
2016-06-13,2167
2016-06-14,2167
2016-06-15,2167
2016-06-16,2167
2016-06-17,2167
2016-06-18,2167
2016-06-19,2167
2016-06-20,2167
2016-06-21,2167
2016-06-22,2167
2016-06-23,2167
2016-06-24,2167
2016-06-25,2167
2016-06-26,2167
2016-06-27,2167
2016-06-28,2167
2016-06-29,2167
2016-06-30,2167
2016-07-01,2167
2016-07-02,2167
2016-07-03,2167
2016-07-04,2167
2016-07-05,2167
2016-07-06,2167
2016-07-07,2167
2016-07-08,2167
2016-07-09,2167
2016-07-10,2167
2016-07-11,2167
2016-07-12,2167
2016-07-13,2167
2016-07-14,2167
2016-07-15,2167
2016-07-16,2167
2016-07-17,2167
2016-07-18,2167
2016-07-24,2167
2016-07-25,2167
2016-07-26,2167
2016-07-27,2167
2016-07-28,2167
2016-07-29,2167
2016-07-30,2167
2016-07-31,2167
2016-08-01,2167
2016-08-02,2167
2016-08-03,2167
2016-08-04,2167
2016-08-05,2167
2016-08-06,2167
2016-08-07,2167
2016-08-08,2167
2016-08-09,2167
2016-08-10,2167
2016-08-11,2167
2016-08-12,2167
2016-08-13,2167
2016-08-14,2167
2016-08-15,2167
2016-08-16,2167
2016-08-17,2167
2016-08-18,2167
2016-08-19,2167
2016-08-20,2167
2016-08-21,2167
2016-08-22,2167
2016-08-23,2167
2016-08-24,2167
2016-08-25,2167
2016-08-26,2167
2016-08-28,2167
2016-08-31,2167
2016-09-01,2167
2016-09-02,2167
2016-09-03,2167
2016-09-04,2167
2016-09-05,2167
2016-09-06,2167
2016-09-07,2167
2016-09-08,2167
2016-09-09,2167
2016-09-10,2167
2016-09-11,2167
2016-09-12,2167
2016-09-13,2167
2016-09-14,2167
2016-09-15,2167
2016-09-16,2167
2016-09-17,2167
2016-09-18,2167
2016-09-19,2167
2016-09-20,2167
2016-09-21,2167
2016-09-22,2167
2016-09-23,2167
2016-09-24,2167
2016-09-25,2167
2016-09-26,2167
2016-09-27,2167
2016-09-28,2167
2016-09-29,2167
2016-09-30,2167
2016-10-01,2167
2016-10-02,2167
2016-10-03,2167
2016-10-04,2167
2016-10-05,2167
2016-10-06,2167
2016-10-07,2167
2016-10-08,2167
2016-10-09,2167
2016-10-10,2167
2016-10-11,2167
2016-10-12,2167
2016-10-13,2167
2016-10-14,2167
2016-10-15,2167
2016-10-16,2167
2016-10-17,2167
2016-10-18,2167
2016-10-19,2167
2016-10-20,2167
2016-10-21,2167
2016-10-22,2167
2016-10-23,2167
2016-10-24,2167
2016-10-25,2167
2016-10-26,2167
2016-10-27,2167
2016-10-28,2167
2016-10-29,2167
2016-10-30,2167
2016-10-31,2167
2016-11-01,2167
2016-11-02,2167
2016-11-03,2167
2016-11-04,2167
2016-11-05,2167
2016-11-06,2062
2016-11-07,2062
2016-11-08,2062
2016-11-09,2062
2016-11-10,2062
2016-11-11,2062
2016-11-12,2062
2016-11-13,2062
2016-11-14,2062
2016-12-08,2062
2016-12-09,2062
2016-12-10,2062
2016-12-11,2062
2016-12-12,2062
2016-12-13,2062
2016-12-14,2062
2016-12-15,2062
2016-12-16,2062
2016-12-17,2062
2016-12-18,2062
2016-12-19,2062
2016-12-20,2062
2016-12-21,2062
2016-12-22,2062
2016-12-23,2062
2016-12-24,2062
2016-12-25,2062
2016-12-26,2062
2016-12-27,2062
2016-12-28,2062
2016-12-29,2062
2016-12-30,2062
2016-12-31,2062
2017-01-01,2062
2017-01-02,2062
2017-01-03,2062
2017-01-04,2062
2017-01-05,2062
2017-01-06,2062
2017-01-07,2062
2017-01-08,2062
2017-01-09,2062
2017-01-10,2062
2017-01-11,2062
2017-01-12,2062
2017-01-13,2062
2017-01-14,2062
2017-01-15,2062
2017-01-16,2062
2017-01-17,2062
2017-01-18,2062
2017-01-19,2062
2017-01-20,2062
2017-01-21,2062
2017-01-22,2062
2017-01-27,2062
2017-01-28,2062
2017-01-29,2062
2017-01-30,2062
2017-01-31,2062
2017-02-01,2062
2017-02-02,2062
2017-02-03,2062
2017-02-04,2062
2017-02-05,2062
2017-02-06,2062
2017-02-07,2062
2017-02-08,2062
2017-02-09,2062
2017-02-10,2062
2017-02-11,2062
2017-02-12,2062
2017-02-13,2062
2017-02-14,2062
2017-02-15,2062
2017-02-16,2062
2017-02-18,2062
2017-02-19,2062
2017-02-20,2062
2017-02-21,2062
2017-02-22,2062
2017-02-23,2062
2017-02-24,2062
2017-02-25,1960
2017-02-26,1960
2017-02-27,1960
2017-02-28,1960
2017-03-01,1960
2017-03-02,1960
2017-03-03,1960
2017-03-04,1960
2017-03-05,1960
2017-03-06,1960
2017-03-07,1960
2017-03-08,1960
2017-03-09,1960
2017-03-10,1960
2017-03-11,1960
2017-03-12,1960
2017-03-13,1960
2017-03-14,1960
2017-03-15,1960
2017-03-16,1960
2017-03-17,1960
2017-03-18,1960
2017-03-19,1960
2017-03-20,1960
2017-03-21,1960
2017-03-22,1960
2017-03-23,1960
2017-03-24,1960
2017-03-25,1960
2017-03-26,1960
2017-03-27,1960
2017-03-28,1960
2017-03-29,1960
2017-03-30,1960
2017-03-31,1960
2017-04-01,1960
2017-04-02,1960
2017-04-03,1960
2017-04-04,1960
2017-04-12,1960
2017-04-13,1960
2017-04-14,1960
2017-04-15,1960
2017-04-16,1960
2017-04-17,1960
2017-04-18,1960
2017-04-19,1960
2017-04-20,1960
2017-04-21,1960
2017-04-22,1960
2017-04-23,1960
2017-04-24,1960
2017-04-25,1960
2017-04-26,1960
2017-04-27,1960
2017-04-28,1960
2017-04-29,1960
2017-04-30,1960
2017-05-01,1960
2017-05-02,1960
2017-05-03,1960
2017-05-04,1960
2017-05-05,1960
2017-05-06,1960
2017-05-07,1960
2017-05-08,1960
2017-05-09,1960
2017-05-10,1960
2017-05-11,1960
2017-05-12,1960
2017-05-13,1960
2017-05-14,1960
2017-05-15,1960
2017-05-16,1960
2017-05-17,1960
2017-05-18,1960
2017-05-19,1960
2017-05-20,1960
2017-05-21,1960
2017-05-22,1960
2017-05-23,1960
2017-05-24,1960
2017-05-25,1960
2017-05-26,1960
2017-05-27,1960
2017-05-28,1960
2017-05-29,1960
2017-05-30,1960
2017-05-31,1960
2017-06-01,1960
2017-06-02,1960
2017-06-03,1960
2017-06-06,1960
2017-06-07,1960
2017-06-08,1960
2017-06-09,1960
2017-06-10,1960
2017-06-11,1960
2017-06-12,1960
2017-06-13,1960
2017-06-14,1960
2017-06-15,1960
2017-06-16,1960
2017-06-17,1960
2017-06-18,1960
2017-06-19,1960
2017-06-20,1960
2017-06-21,1960
2017-06-22,1960
2017-06-23,1960
2017-06-24,1960
2017-06-25,1960
2017-06-26,1960
2017-06-27,1960
2017-06-28,1960
2017-06-29,1960
2017-06-30,1960
2017-07-01,1960
2017-07-02,1960
2017-07-03,1960
2017-07-04,1960
2017-07-05,1960
2017-07-06,1960
2017-07-07,1960
2017-07-08,1960
2017-07-13,1960
2017-07-14,1960
2017-07-15,1960
2017-07-16,1960
2017-07-17,1960
2017-07-18,1960
2017-07-19,1960
2017-07-20,1960
2017-07-21,1960
2017-07-22,1864
2017-07-23,1864
2017-07-24,1864
2017-07-25,1864
2017-07-26,1864
2017-07-27,1864
2017-07-28,1864
2017-07-29,1864
2017-07-30,1864
2017-07-31,1864
2017-08-01,1864
2017-08-02,1864
2017-08-03,1864
2017-08-04,1864
2017-08-05,1864
2017-08-06,1864
2017-08-09,1864
2017-08-10,1864
2017-08-11,1864
2017-08-12,1864
2017-08-13,1864
2017-08-14,1864
2017-08-15,1864
2017-08-16,1864
2017-08-17,1864
2017-08-18,1864
2017-08-19,1864
2017-08-20,1864
2017-08-21,1864
2017-08-22,1864
2017-08-23,1864
2017-08-24,1864
2017-08-25,1864
2017-08-26,1864
2017-08-27,1864
2017-08-28,1864
2017-08-29,1864
2017-08-30,1864
2017-08-31,1864
2017-09-01,1864
2017-09-02,1864
2017-09-03,1864
2017-09-04,1864
2017-09-05,1864
2017-09-06,1864
2017-09-07,1864
2017-09-08,1864
2017-09-09,1864
2017-09-10,1864
2017-09-11,1864
2017-09-12,1864
2017-09-13,1864
2017-09-14,1864
2017-09-15,1864
2017-09-16,1864
2017-09-17,1864
2017-09-19,1864
2017-09-20,1864
2017-09-21,1864
2017-09-22,1864
2017-09-23,1864
2017-09-24,1864
2017-09-25,1864
2017-09-26,1864
2017-09-27,1864
2017-09-28,1864
2017-09-29,1864
2017-09-30,1864
2017-10-01,1864
2017-10-02,1864
2017-10-03,1864
2017-10-04,1864
2017-10-05,1864
2017-10-06,1864
2017-10-07,1864
2017-10-08,1864
2017-10-09,1864
2017-10-10,1864
2017-10-11,1864
2017-10-12,1864
2017-10-13,1864
2017-10-14,1864
2017-10-15,1864
2017-10-16,1864
2017-10-17,1864
2017-10-18,1864
2017-10-19,1864
2017-10-20,1864
2017-10-21,1864
2017-10-22,1864
2017-10-23,1864
2017-10-24,1864
2017-10-25,1864
2017-10-26,1864
2017-10-27,1864
2017-10-28,1864
2017-10-29,1864
2017-10-30,1864
2017-10-31,1864
2017-11-01,1864
2017-11-02,1771
2017-11-03,1771
2017-11-04,1771
2017-11-05,1771
2017-11-06,1771
2017-11-07,1771
2017-11-08,1771
2017-11-09,1771
2017-11-10,1771
2017-11-11,1771
2017-11-12,1771
2017-11-13,1771
2017-11-14,1771
2017-11-15,1771
2017-11-16,1771
2017-11-17,1771
2017-11-18,1771
2017-11-19,1771
2017-11-20,1771
2017-11-21,1771
2017-11-22,1771
2017-11-23,1771
2017-11-24,1771
2017-11-25,1771
2017-11-26,1771
2017-11-27,1771
2017-11-28,1771
2017-11-29,1771
2017-11-30,1771
2017-12-01,1771
2017-12-02,1771
2017-12-03,1771
2017-12-04,1771
2017-12-05,1771
2017-12-06,1771
2017-12-07,1771
2017-12-08,1771
2017-12-09,1771
2017-12-10,1771
2017-12-11,1771
2017-12-12,1771
2017-12-13,1771
2017-12-14,1771
2017-12-15,1771
2017-12-16,1771
2017-12-17,1771
2017-12-18,1771
2017-12-19,1771
2017-12-20,1771
2017-12-21,1771
2017-12-22,1771
2017-12-23,1771
2017-12-24,1771
2017-12-25,1771
2017-12-26,1771
2017-12-27,1771
2017-12-28,1771
2017-12-29,1771
2017-12-30,1771
2017-12-31,1771
2018-01-01,1771
2018-01-02,1771
2018-01-03,1771
2018-01-04,1771
2018-01-05,1771
2018-01-06,1771
2018-01-07,1771
2018-01-08,1771
2018-01-09,1771
2018-01-10,1771
2018-01-11,1771
2018-01-12,1771
2018-01-13,1771
2018-01-14,1771
2018-01-15,1771
2018-01-16,1771
2018-01-17,1771
2018-01-18,1771
2018-01-19,1771
2018-01-20,1771
2018-01-21,1771
2018-01-22,1771
2018-01-23,1771
2018-01-24,1706
2018-01-25,1706
2018-01-26,1706
2018-01-27,1706
2018-01-28,1706
2018-01-29,1706
2018-01-30,1706
2018-02-01,1706
2018-02-02,1706
2018-02-03,1706
2018-02-04,1706
2018-02-05,1706
2018-02-06,1706
2018-02-07,1706
2018-02-08,1706
2018-02-09,1706
2018-02-10,1706
2018-02-11,1706
2018-02-12,1706
2018-02-13,1706
2018-02-14,1706
2018-02-15,1706
2018-02-16,1706
2018-02-17,1706
2018-02-18,1706
2018-02-19,1706
2018-02-20,1706
2018-02-21,1706
2018-02-22,1706
2018-02-23,1706
2018-02-24,1706
2018-02-25,1706
2018-02-26,1706
2018-02-27,1706
2018-02-28,1706
2018-03-01,1706
2018-03-02,1706
2018-03-03,1706
2018-03-04,1706
2018-03-05,1706
2018-03-06,1706
2018-03-07,1706
2018-03-08,1706
2018-03-09,1706
2018-03-10,1706
2018-03-11,1706
2018-03-12,1706
2018-03-13,1706
2018-03-14,1706
2018-03-15,1706
2018-03-16,1706
2018-03-17,1706
2018-03-18,1706
2018-03-19,1706
2018-03-20,1706
2018-03-21,1706
2018-03-23,1706
2018-03-24,1706
2018-03-26,1706
2018-03-27,1706
2018-03-28,1706
2018-03-29,1706
2018-03-30,1706
2018-03-31,1706
2018-04-01,1706
2018-04-02,1706
2018-04-03,1706
2018-04-04,1627
2018-04-05,1627
2018-04-06,1627
2018-04-08,1627
2018-04-09,1627
2018-04-10,1627
2018-04-11,1627
2018-04-12,1627
2018-04-13,1627
2018-04-14,1627
2018-04-16,1627
2018-04-17,1627
2018-04-18,1627
2018-04-19,1627
2018-04-20,1627
2018-04-21,1627
2018-04-22,1627
2018-04-23,1627
2018-04-24,1627
2018-04-25,1627
2018-04-26,1627
2018-04-27,1627
2018-04-28,1627
2018-04-29,1627
2018-04-30,1627
2018-05-02,1627
2018-05-03,1627
2018-05-04,1627
2018-05-05,1627
2018-05-06,1627
2018-05-07,1627
2018-05-08,1627
2018-05-09,1627
2018-05-10,1627
2018-05-11,1627
2018-05-12,1627
2018-05-13,1627
2018-05-14,1627
2018-05-15,1627
2018-05-16,1627
2018-05-17,1627
2018-05-18,1627
2018-05-19,1627
2018-05-20,1627
2018-05-21,1627
2018-05-22,1627
2018-05-23,1627
2018-05-24,1627
2018-05-25,1627
2018-05-26,1627
2018-05-27,1627
2018-05-28,1547
2018-05-29,1547
2018-05-30,1547
2018-05-31,1547
2018-06-01,1547
2018-06-02,1547
2018-06-03,1547
2018-06-04,1547
2018-06-05,1547
2018-06-06,1547
2018-06-07,1547
2018-06-08,1547
2018-06-09,1547
2018-06-10,1547
2018-06-11,1547
2018-06-12,1547
2018-06-13,1547
2018-06-14,1547
2018-06-15,1547
2018-06-16,1547
2018-06-17,1547
2018-06-18,1547
2018-06-19,1547
2018-06-20,1547
2018-06-21,1547
2018-06-22,1547
2018-06-23,1547
2018-06-24,1547
2018-06-25,1547
2018-06-26,1547
2018-06-27,1547
2018-06-28,1547
2018-06-29,1547
2018-06-30,1547
2018-07-01,1547
2018-07-02,1547
2018-07-03,1547
2018-07-04,1547
2018-07-05,1547
2018-07-06,1547
2018-07-07,1547
2018-07-08,1547
2018-07-09,1547
2018-07-10,1547
2018-07-11,1547
2018-07-12,1547
2018-07-13,1547
2018-07-14,1547
2018-07-15,1547
2018-07-16,1547
2018-07-17,1547
2018-07-18,1547
2018-07-19,1547
2018-07-20,1547
2018-07-21,1547
2018-07-22,1547
2018-07-23,1547
2018-07-24,1547
2018-07-25,1547
2018-07-26,1547
2018-07-27,1547
2018-07-28,1547
2018-07-29,1547
2018-07-30,1547
2018-07-31,1547
2018-08-01,1547
2018-08-02,1547
2018-08-03,1547
2018-08-04,1547
2018-08-05,1547
2018-08-06,1547
2018-08-07,1547
2018-08-08,1547
2018-08-09,1547
2018-08-10,1547
2018-08-11,1547
2018-08-12,1547
2018-08-14,1547
2018-08-16,1547
2018-08-17,1547
2018-08-18,1547
2018-08-19,1547
2018-08-20,1547
2018-08-21,1547
2018-08-22,1547
2018-08-23,1476
2018-08-24,1476
2018-08-25,1476
2018-08-26,1476
2018-08-27,1476
2018-08-28,1476
2018-08-29,1476
2018-08-30,1476
2018-08-31,1476
2018-09-01,1476
2018-09-02,1476
2018-09-03,1476
2018-09-04,1476
2018-09-05,1476
2018-09-06,1476
2018-09-07,1476
2018-09-08,1476
2018-09-09,1476
2018-09-10,1476
2018-09-11,1476
2018-09-12,1476
2018-09-13,1476
2018-09-14,1476
2018-09-15,1476
2018-09-16,1476
2018-09-17,1476
2018-09-18,1476
2018-09-19,1476
2018-09-20,1476
2018-09-21,1476
2018-09-22,1476
2018-09-23,1476
2018-09-24,1408
2018-09-25,1408
2018-09-26,1408
2018-09-27,1408
2018-09-28,1408
2018-09-29,1408
2018-09-30,1408
2018-10-02,1408
2018-10-03,1408
2018-10-04,1408
2018-10-05,1408
2018-10-06,1408
2018-10-07,1408
2018-10-08,1408
2018-10-09,1408
2018-10-10,1408
2018-10-11,1408
2018-10-12,1408
2018-10-13,1408
2018-10-14,1408
2018-10-15,1408
2018-10-16,1408
2018-10-17,1408
2018-10-18,1408
2018-10-19,1408
2018-10-20,1408
2018-10-21,1408
2018-10-22,1408
2018-10-23,1408
2018-10-24,1408
2018-10-25,1408
2018-10-26,1408
2018-10-27,1408
2018-10-28,1408
2018-10-29,1408
2018-10-30,1408
2018-10-31,1408
2018-11-01,1408
2018-11-03,1340
2018-11-04,1340
2018-11-05,1340
2018-11-06,1340
2018-11-07,1340
2018-11-08,1340
2018-11-09,1340
2018-11-10,1340
2018-11-11,1340
2018-11-12,1340
2018-11-13,1340
2018-11-14,1340
2018-11-15,1340
2018-11-16,1340
2018-11-17,1340
2018-11-18,1340
2018-11-19,1340
2018-11-20,1340
2018-11-21,1340
2018-11-22,1340
2018-11-23,1340
2018-11-24,1340
2018-11-25,1340
2018-11-26,1340
2018-11-27,1275
2018-11-28,1275
2018-11-29,1275
2018-12-01,1275
2018-12-02,1275
2018-12-03,1275
2018-12-04,1275
2018-12-05,1275
2018-12-07,1275
2018-12-09,1275
2018-12-10,1275
2018-12-11,1275
2018-12-12,1275
2018-12-13,1275
2018-12-14,1275
2018-12-15,1275
2018-12-16,1275
2018-12-17,1275
2018-12-18,1224
2018-12-19,1224
2018-12-20,1224
2018-12-21,1224
2018-12-22,1224
2018-12-23,1224
2018-12-24,1224
2018-12-25,1224
2018-12-26,1224
2018-12-27,1224
2018-12-28,1224
2018-12-29,1224
2018-12-30,1224
2018-12-31,1224
2019-01-01,1224
2019-01-02,1224
2019-01-03,1224
2019-01-04,1167
2019-01-05,1167
2019-01-06,1167
2019-01-08,1167
2019-01-10,1167
2019-01-11,1167
2019-01-12,1167
2019-01-13,1167
2019-01-14,1167
2019-01-15,1167
2019-01-16,1167
2019-01-17,1167
2019-01-18,1167
2019-01-19,1167
2019-01-20,1118
2019-01-21,1118
2019-01-22,1118
2019-01-23,1118
2019-01-24,1118
2019-01-25,1118
2019-01-26,1118
2019-01-27,1118
2019-01-28,1118
2019-01-29,1118
2019-01-30,1118
2019-01-31,1118
2019-02-01,1118
2019-02-02,1118
2019-02-03,1118
2019-02-04,1118
2019-02-05,1118
2019-02-06,1118
2019-02-07,1118
2019-02-08,1118
2019-02-09,1118
2019-02-10,1064
2019-02-11,1064
2019-02-12,1064
2019-02-13,1064
2019-02-14,1064
2019-02-15,1064
2019-02-16,1064
2019-02-17,1064
2019-02-18,1064
2019-02-19,1064
2019-02-20,1064
2019-02-21,1064
2019-02-22,1064
2019-02-23,1064
2019-02-24,1064
2019-02-25,1064
2019-02-26,1064
2019-02-27,1064
2019-02-28,1064
2019-03-01,1064
2019-03-02,1064
2019-03-03,1064
2019-03-04,1064
2019-03-05,1064
2019-03-06,1064
2019-03-07,1064
2019-03-08,1064
2019-03-09,1064
2019-03-10,1064
2019-03-11,1064
2019-03-12,1064
2019-03-13,1064
2019-03-14,1064
2019-03-15,1064
2019-03-16,1064
2019-03-17,1012
2019-03-18,1012
2019-03-19,1012
2019-03-20,1012
2019-03-21,1012
2019-03-22,1012
2019-03-23,1012
2019-03-24,1012
2019-03-25,1012
2019-03-26,1012
2019-03-27,1012
2019-03-28,1012
2019-03-29,1012
