date_obj,Guthix%20armour%20set%20(sk) price
2016-05-10,186456
2016-05-11,186456
2016-05-12,186456
2016-05-13,186456
2016-05-14,186456
2016-05-15,186456
2016-05-16,186456
2016-05-17,186456
2016-05-18,186456
2016-05-19,186456
2016-05-22,186456
2016-05-23,186456
2016-05-24,186456
2016-05-25,186456
2016-05-26,185249
2016-05-27,185249
2016-05-28,185249
2016-05-29,185249
2016-05-30,185249
2016-05-31,185249
2016-06-01,185249
2016-06-02,185249
2016-06-03,185249
2016-06-04,185249
2016-06-05,185249
2016-06-06,185249
2016-06-07,185249
2016-06-08,185249
2016-06-09,185249
2016-06-10,185249
2016-06-11,185249
2016-06-12,185249
2016-06-13,185249
2016-06-14,185249
2016-06-15,178840
2016-06-16,178840
2016-06-17,178840
2016-06-18,178840
2016-06-19,178840
2016-06-20,178840
2016-06-21,178840
2016-06-22,178840
2016-06-23,178840
2016-06-24,178840
2016-06-25,178840
2016-06-26,178840
2016-06-27,178840
2016-06-28,178840
2016-06-29,178840
2016-06-30,178840
2016-07-01,178840
2016-07-02,178840
2016-07-03,178840
2016-07-04,178840
2016-07-05,178840
2016-07-06,170595
2016-07-07,170595
2016-07-08,170595
2016-07-09,170595
2016-07-10,170595
2016-07-11,170595
2016-07-12,170595
2016-07-13,170595
2016-07-14,170595
2016-07-15,170595
2016-07-16,170595
2016-07-17,170595
2016-07-18,170595
2016-07-23,170595
2016-07-24,170595
2016-07-25,170595
2016-07-26,170595
2016-07-27,170595
2016-07-28,170595
2016-07-29,170595
2016-07-30,163130
2016-07-31,163130
2016-08-01,163130
2016-08-02,163130
2016-08-03,163130
2016-08-04,163130
2016-08-05,163130
2016-08-06,163130
2016-08-07,163130
2016-08-08,163130
2016-08-09,163130
2016-08-10,163130
2016-08-11,163130
2016-08-12,163130
2016-08-13,163130
2016-08-14,163130
2016-08-15,163130
2016-08-16,163130
2016-08-17,163130
2016-08-18,163130
2016-08-19,163130
2016-08-20,163130
2016-08-21,161777
2016-08-22,161777
2016-08-23,161777
2016-08-24,161777
2016-08-25,161777
2016-08-26,161777
2016-08-28,161777
2016-08-31,161777
2016-09-01,161777
2016-09-02,161777
2016-09-03,161777
2016-09-04,161777
2016-09-05,161777
2016-09-06,161777
2016-09-07,161777
2016-09-08,161777
2016-09-09,161777
2016-09-10,161777
2016-09-11,161777
2016-09-12,162817
2016-09-13,162817
2016-09-14,162817
2016-09-15,162817
2016-09-16,162817
2016-09-17,162817
2016-09-18,162817
2016-09-19,162817
2016-09-20,162817
2016-09-21,162817
2016-09-22,162817
2016-09-23,162817
2016-09-24,162817
2016-09-25,162817
2016-09-26,162817
2016-09-27,162817
2016-09-28,162817
2016-09-29,162817
2016-09-30,162817
2016-10-01,162817
2016-10-02,162817
2016-10-03,162817
2016-10-04,162817
2016-10-05,162817
2016-10-06,165669
2016-10-07,165669
2016-10-08,165669
2016-10-09,165669
2016-10-10,165669
2016-10-11,165669
2016-10-12,165669
2016-10-13,165669
2016-10-14,165669
2016-10-15,165669
2016-10-16,165669
2016-10-17,165669
2016-10-18,165669
2016-10-19,165669
2016-10-20,165669
2016-10-21,165669
2016-10-22,165669
2016-10-23,165669
2016-10-24,165669
2016-10-25,165669
2016-10-26,165669
2016-10-27,165669
2016-10-28,168731
2016-10-29,168731
2016-10-30,168731
2016-10-31,168731
2016-11-01,168731
2016-11-02,168731
2016-11-03,168731
2016-11-04,168731
2016-11-05,168731
2016-11-06,168731
2016-11-07,168731
2016-11-08,168731
2016-11-09,168731
2016-11-10,168731
2016-11-11,168731
2016-11-12,168731
2016-11-13,168731
2016-11-14,168731
2016-11-15,168731
2016-12-07,171677
2016-12-08,171677
2016-12-09,171677
2016-12-10,171677
2016-12-11,171677
2016-12-12,171677
2016-12-13,171677
2016-12-14,174966
2016-12-15,174966
2016-12-16,174966
2016-12-17,174966
2016-12-18,174966
2016-12-19,174966
2016-12-20,174966
2016-12-21,174966
2016-12-22,174966
2016-12-23,174966
2016-12-24,174966
2016-12-25,174966
2016-12-26,174966
2016-12-27,174966
2016-12-28,174966
2016-12-29,174966
2016-12-30,174966
2016-12-31,174966
2017-01-01,174966
2017-01-02,175715
2017-01-03,175715
2017-01-04,175715
2017-01-05,175715
2017-01-06,175715
2017-01-07,175715
2017-01-08,175715
2017-01-09,175715
2017-01-10,175715
2017-01-11,175715
2017-01-12,175715
2017-01-13,175715
2017-01-14,175715
2017-01-15,175715
2017-01-16,175715
2017-01-17,175715
2017-01-18,175715
2017-01-19,175715
2017-01-20,170373
2017-01-21,170373
2017-01-22,170373
2017-01-23,170373
2017-01-27,170373
2017-01-28,170373
2017-01-29,170373
2017-01-30,170373
2017-01-31,170373
2017-02-01,170373
2017-02-02,170373
2017-02-03,170373
2017-02-04,170373
2017-02-05,170373
2017-02-06,170373
2017-02-07,170373
2017-02-08,170373
2017-02-09,170373
2017-02-10,170373
2017-02-11,170373
2017-02-12,174806
2017-02-13,174806
2017-02-14,174806
2017-02-15,174806
2017-02-16,174806
2017-02-18,174806
2017-02-19,174806
2017-02-20,174806
2017-02-21,174806
2017-02-22,174806
2017-02-23,174806
2017-02-24,174806
2017-02-25,174806
2017-02-26,174806
2017-02-27,174806
2017-02-28,174806
2017-03-01,174806
2017-03-02,174806
2017-03-03,174534
2017-03-04,174534
2017-03-05,174534
2017-03-06,174534
2017-03-07,174534
2017-03-08,174534
2017-03-09,174534
2017-03-10,174534
2017-03-11,174534
2017-03-12,174534
2017-03-13,174534
2017-03-14,174534
2017-03-15,174534
2017-03-16,174534
2017-03-17,174534
2017-03-18,174534
2017-03-19,174534
2017-03-20,174534
2017-03-21,174534
2017-03-22,175607
2017-03-23,175607
2017-03-24,175607
2017-03-25,175607
2017-03-26,175607
2017-03-27,175607
2017-03-28,175607
2017-03-29,175607
2017-03-30,175607
2017-03-31,175607
2017-04-01,175607
2017-04-02,175607
2017-04-03,175607
2017-04-04,175607
2017-04-12,180257
2017-04-13,180257
2017-04-14,180257
2017-04-15,180257
2017-04-16,180257
2017-04-17,180257
2017-04-18,180257
2017-04-19,180257
2017-04-20,180257
2017-04-21,180257
2017-04-22,180257
2017-04-23,180257
2017-04-24,180257
2017-04-25,180257
2017-04-26,180257
2017-04-27,180257
2017-04-28,180257
2017-04-29,178428
2017-04-30,178428
2017-05-01,178428
2017-05-02,178428
2017-05-03,178428
2017-05-04,178428
2017-05-05,178428
2017-05-06,178428
2017-05-07,178428
2017-05-08,178428
2017-05-09,178428
2017-05-10,178428
2017-05-11,178428
2017-05-12,178428
2017-05-13,178428
2017-05-14,178428
2017-05-15,178428
2017-05-16,178428
2017-05-17,178428
2017-05-18,178428
2017-05-19,178428
2017-05-20,178428
2017-05-21,178428
2017-05-22,175799
2017-05-23,175799
2017-05-24,175799
2017-05-25,175799
2017-05-26,175799
2017-05-27,175799
2017-05-28,175799
2017-05-29,175799
2017-05-30,175799
2017-05-31,175799
2017-06-01,175799
2017-06-02,175799
2017-06-03,175799
2017-06-04,175799
2017-06-05,175799
2017-06-06,175799
2017-06-07,175799
2017-06-08,175799
2017-06-09,175799
2017-06-10,175799
2017-06-11,175799
2017-06-12,176442
2017-06-13,176442
2017-06-14,176442
2017-06-15,176442
2017-06-16,176442
2017-06-17,176442
2017-06-18,176442
2017-06-19,176442
2017-06-20,176442
2017-06-21,176442
2017-06-22,176442
2017-06-23,176442
2017-06-24,176442
2017-06-25,176442
2017-06-26,176442
2017-06-27,176442
2017-06-28,176442
2017-06-29,176442
2017-06-30,176442
2017-07-01,176442
2017-07-02,176442
2017-07-03,176442
2017-07-04,176442
2017-07-05,176442
2017-07-06,176442
2017-07-07,176442
2017-07-08,176442
2017-07-13,173028
2017-07-14,173028
2017-07-15,173028
2017-07-16,173028
2017-07-17,173028
2017-07-18,173028
2017-07-19,173028
2017-07-20,173028
2017-07-21,173028
2017-07-22,173028
2017-07-23,173028
2017-07-24,173028
2017-07-25,173028
2017-07-26,174039
2017-07-27,174039
2017-07-28,174039
2017-07-29,174039
2017-07-30,174039
2017-07-31,174039
2017-08-01,174039
2017-08-02,174039
2017-08-03,174039
2017-08-04,174039
2017-08-05,174039
2017-08-06,174039
2017-08-09,174039
2017-08-10,174039
2017-08-11,174039
2017-08-12,174039
2017-08-13,174039
2017-08-14,174039
2017-08-15,174039
2017-08-16,174039
2017-08-17,173125
2017-08-18,173125
2017-08-19,173125
2017-08-20,173125
2017-08-21,173125
2017-08-22,173125
2017-08-23,173125
2017-08-24,173125
2017-08-25,173125
2017-08-26,173125
2017-08-27,173125
2017-08-28,173125
2017-08-29,173125
2017-08-30,173125
2017-08-31,173125
2017-09-01,173125
2017-09-02,173125
2017-09-03,173125
2017-09-04,173125
2017-09-05,173125
2017-09-06,173125
2017-09-07,173125
2017-09-08,173125
2017-09-09,173125
2017-09-10,168109
2017-09-11,168109
2017-09-12,168109
2017-09-13,168109
2017-09-14,168109
2017-09-15,168109
2017-09-16,168109
2017-09-17,168109
2017-09-18,168109
2017-09-19,168109
2017-09-20,168109
2017-09-21,168109
2017-09-22,168109
2017-09-23,168109
2017-09-24,168109
2017-09-25,168109
2017-09-26,168109
2017-09-27,168109
2017-09-28,168109
2017-09-29,168109
2017-09-30,168109
2017-10-01,168109
2017-10-02,168109
2017-10-03,170554
2017-10-04,170554
2017-10-05,170554
2017-10-06,170554
2017-10-07,170554
2017-10-08,170554
2017-10-09,170554
2017-10-10,170554
2017-10-11,170554
2017-10-12,170554
2017-10-13,170554
2017-10-14,170554
2017-10-15,170554
2017-10-16,170554
2017-10-17,170554
2017-10-18,170554
2017-10-19,170554
2017-10-20,170554
2017-10-21,170554
2017-10-22,170554
2017-10-23,170554
2017-10-24,170554
2017-10-25,170554
2017-10-26,170554
2017-10-27,171995
2017-10-28,171995
2017-10-29,171995
2017-10-30,171995
2017-10-31,171995
2017-11-01,171995
2017-11-02,171995
2017-11-03,171995
2017-11-04,171995
2017-11-05,171995
2017-11-06,171995
2017-11-07,171995
2017-11-08,171995
2017-11-09,171995
2017-11-10,171995
2017-11-11,171995
2017-11-12,171995
2017-11-13,171995
2017-11-14,171995
2017-11-15,171995
2017-11-16,171995
2017-11-17,171995
2017-11-18,171995
2017-11-19,171995
2017-11-20,170904
2017-11-21,170904
2017-11-22,170904
2017-11-23,170904
2017-11-24,170904
2017-11-25,170904
2017-11-26,170904
2017-11-27,170904
2017-11-28,170904
2017-11-29,170904
2017-11-30,170904
2017-12-01,170904
2017-12-02,170904
2017-12-03,170904
2017-12-04,170904
2017-12-05,170904
2017-12-06,170904
2017-12-07,170904
2017-12-08,170904
2017-12-09,170904
2017-12-10,170904
2017-12-11,170904
2017-12-12,170904
2017-12-13,169228
2017-12-14,169228
2017-12-15,169228
2017-12-16,169228
2017-12-17,169228
2017-12-18,169228
2017-12-19,169228
2017-12-20,169228
2017-12-21,169228
2017-12-22,169228
2017-12-23,169228
2017-12-24,169228
2017-12-25,169228
2017-12-26,169228
2017-12-27,169228
2017-12-28,169228
2017-12-29,169228
2017-12-30,169228
2017-12-31,166526
2018-01-01,166526
2018-01-02,166526
2018-01-03,166526
2018-01-04,166526
2018-01-05,166526
2018-01-06,166526
2018-01-07,166526
2018-01-08,166526
2018-01-09,166526
2018-01-10,166526
2018-01-11,166526
2018-01-12,166526
2018-01-13,166526
2018-01-14,166526
2018-01-15,166526
2018-01-16,166526
2018-01-17,166526
2018-01-18,166526
2018-01-19,166526
2018-01-20,165264
2018-01-21,165264
2018-01-22,165264
2018-01-23,165264
2018-01-25,165264
2018-01-26,165264
2018-01-27,165264
2018-01-28,168866
2018-01-29,168866
2018-01-30,168866
2018-01-31,168866
2018-02-01,168866
2018-02-02,168866
2018-02-03,168866
2018-02-04,168866
2018-02-05,168866
2018-02-06,165634
2018-02-07,165634
2018-02-08,165634
2018-02-09,165634
2018-02-10,165634
2018-02-11,165634
2018-02-12,165634
2018-02-13,165634
2018-02-14,165634
2018-02-15,165634
2018-02-16,165465
2018-02-17,165465
2018-02-18,165465
2018-02-19,165465
2018-02-20,165465
2018-02-21,165465
2018-02-22,165465
2018-02-23,165465
2018-02-24,165465
2018-02-25,165465
2018-02-26,162521
2018-02-27,162521
2018-02-28,162521
2018-03-01,162521
2018-03-02,162521
2018-03-03,162521
2018-03-04,162521
2018-03-05,162521
2018-03-06,162521
2018-03-07,162028
2018-03-08,162028
2018-03-09,162028
2018-03-10,162028
2018-03-11,162028
2018-03-12,162028
2018-03-13,162028
2018-03-14,161684
2018-03-15,161684
2018-03-16,161684
2018-03-17,161684
2018-03-18,161684
2018-03-19,161684
2018-03-20,161684
2018-03-21,161684
2018-03-23,161684
2018-03-24,162073
2018-03-25,162073
2018-03-26,162073
2018-03-27,162073
2018-03-28,162073
2018-03-29,162073
2018-03-30,162073
2018-03-31,162073
2018-04-01,162073
2018-04-02,162073
2018-04-03,161785
2018-04-04,161785
2018-04-05,161785
2018-04-06,161785
2018-04-07,161785
2018-04-08,161785
2018-04-09,161785
2018-04-10,161785
2018-04-11,160207
2018-04-12,160207
2018-04-13,160207
2018-04-14,160207
2018-04-15,160207
2018-04-16,160207
2018-04-17,160207
2018-04-18,160207
2018-04-19,160748
2018-04-20,160748
2018-04-21,160748
2018-04-22,160748
2018-04-23,160748
2018-04-24,160748
2018-04-25,160748
2018-04-26,160748
2018-04-27,159267
2018-04-28,159267
2018-04-29,159267
2018-04-30,159267
2018-05-01,159267
2018-05-03,159267
2018-05-04,159267
2018-05-05,157960
2018-05-06,157960
2018-05-07,157960
2018-05-08,157960
2018-05-09,157960
2018-05-10,157960
2018-05-11,157960
2018-05-12,159389
2018-05-13,159389
2018-05-14,159389
2018-05-15,159389
2018-05-16,159389
2018-05-17,159389
2018-05-18,159389
2018-05-19,159389
2018-05-20,160153
2018-05-21,160153
2018-05-22,160153
2018-05-23,160153
2018-05-24,160153
2018-05-25,160153
2018-05-26,155399
2018-05-27,155399
2018-05-28,155399
2018-05-29,155399
2018-05-30,155399
2018-05-31,155399
2018-06-01,155399
2018-06-02,155399
2018-06-03,156841
2018-06-04,156841
2018-06-05,156841
2018-06-06,156841
2018-06-07,156841
2018-06-08,156841
2018-06-09,156841
2018-06-10,156841
2018-06-11,156841
2018-06-12,160128
2018-06-13,160128
2018-06-14,160128
2018-06-15,160128
2018-06-16,160128
2018-06-17,160128
2018-06-18,160128
2018-06-19,160128
2018-06-20,160128
2018-06-21,162750
2018-06-22,162750
2018-06-23,162750
2018-06-24,162750
2018-06-25,162750
2018-06-26,162750
2018-06-27,162750
2018-06-28,162750
2018-06-29,162750
2018-06-30,162750
2018-07-01,158839
2018-07-02,158839
2018-07-03,158839
2018-07-04,158839
2018-07-05,158839
2018-07-06,158839
2018-07-07,158839
2018-07-08,158839
2018-07-09,158839
2018-07-10,158839
2018-07-11,153993
2018-07-12,153993
2018-07-13,153993
2018-07-14,153993
2018-07-15,153993
2018-07-16,153993
2018-07-17,153993
2018-07-18,154689
2018-07-19,154689
2018-07-20,154689
2018-07-21,154689
2018-07-22,154689
2018-07-23,154689
2018-07-24,154689
2018-07-25,157058
2018-07-26,157058
2018-07-27,157058
2018-07-28,157058
2018-07-29,157058
2018-07-30,157058
2018-07-31,157058
2018-08-01,160921
2018-08-02,160921
2018-08-03,160921
2018-08-04,160921
2018-08-05,160921
2018-08-06,160921
2018-08-07,160921
2018-08-08,160921
2018-08-09,160921
2018-08-10,160921
2018-08-11,166044
2018-08-12,166044
2018-08-14,166044
2018-08-16,166044
2018-08-17,166044
2018-08-18,166044
2018-08-19,165961
2018-08-20,165961
2018-08-21,165961
2018-08-22,165961
2018-08-23,165961
2018-08-24,165961
2018-08-25,165410
2018-08-26,165410
2018-08-27,165410
2018-08-28,165410
2018-08-29,165410
2018-08-30,165410
2018-08-31,165410
2018-09-01,165410
2018-09-02,165410
2018-09-03,159527
2018-09-04,159527
2018-09-05,159527
2018-09-06,159527
2018-09-07,159527
2018-09-08,159527
2018-09-09,162781
2018-09-10,162781
2018-09-11,162781
2018-09-12,162781
2018-09-13,162781
2018-09-14,162781
2018-09-15,162781
2018-09-16,162781
2018-09-17,167118
2018-09-18,167118
2018-09-19,167118
2018-09-20,167118
2018-09-21,167118
2018-09-22,167118
2018-09-23,167912
2018-09-24,167912
2018-09-25,167912
2018-09-26,167912
2018-09-27,167912
2018-09-28,167912
2018-09-29,167912
2018-09-30,172495
2018-10-01,172495
2018-10-02,172495
2018-10-03,172495
2018-10-04,172495
2018-10-05,172495
2018-10-06,172495
2018-10-07,175792
2018-10-08,175792
2018-10-09,175792
2018-10-10,175792
2018-10-11,175792
2018-10-12,175792
2018-10-13,175792
2018-10-14,175792
2018-10-15,174762
2018-10-16,174762
2018-10-17,174762
2018-10-18,174762
2018-10-19,174762
2018-10-20,174762
2018-10-21,174762
2018-10-22,174762
2018-10-23,174762
2018-10-24,173580
2018-10-25,173580
2018-10-26,173580
2018-10-27,173580
2018-10-28,173580
2018-10-29,173580
2018-10-30,173087
2018-10-31,173087
2018-11-01,173087
2018-11-03,178111
2018-11-04,178111
2018-11-05,178111
2018-11-06,184342
2018-11-07,184342
2018-11-08,184342
2018-11-09,192284
2018-11-10,192284
2018-11-11,200225
2018-11-12,200225
2018-11-13,209347
2018-11-14,209347
2018-11-15,218459
2018-11-16,218459
2018-11-17,227471
2018-11-18,227471
2018-11-19,227471
2018-11-20,236856
2018-11-21,236856
2018-11-22,236856
2018-11-23,245747
2018-11-24,245747
2018-11-25,255734
2018-11-26,255734
2018-11-27,255734
2018-11-28,255734
2018-11-29,265320
2018-12-01,265320
2018-12-02,265320
2018-12-03,265320
2018-12-04,274124
2018-12-05,274124
2018-12-07,274124
2018-12-09,280405
2018-12-10,280405
2018-12-11,280405
2018-12-12,280405
2018-12-13,277729
2018-12-14,277729
2018-12-15,277729
2018-12-16,277729
2018-12-17,277729
2018-12-18,273577
2018-12-19,273577
2018-12-20,273577
2018-12-21,273577
2018-12-22,273577
2018-12-23,266758
2018-12-24,266758
2018-12-25,266758
2018-12-26,266758
2018-12-27,257979
2018-12-28,257979
2018-12-29,257979
2018-12-30,257979
2018-12-31,250436
2019-01-01,250436
2019-01-02,250436
2019-01-03,250436
2019-01-04,242313
2019-01-05,242313
2019-01-06,242313
2019-01-07,233180
2019-01-08,233180
2019-01-10,233180
2019-01-11,233180
2019-01-12,221607
2019-01-13,221607
2019-01-14,221607
2019-01-15,212359
2019-01-16,212359
2019-01-17,212359
2019-01-18,212359
2019-01-19,202678
2019-01-20,202678
2019-01-21,202678
2019-01-22,194224
2019-01-23,194224
2019-01-24,194224
2019-01-25,194224
2019-01-26,194224
2019-01-27,184806
2019-01-28,184806
2019-01-29,184806
2019-01-30,184806
2019-01-31,184806
2019-02-01,176203
2019-02-02,176203
2019-02-03,176203
2019-02-04,176203
2019-02-05,176203
2019-02-06,176203
2019-02-07,172395
2019-02-08,172395
2019-02-09,172395
2019-02-10,172395
2019-02-11,171315
2019-02-12,171315
2019-02-13,171315
2019-02-14,171315
2019-02-15,171315
2019-02-16,171315
2019-02-17,173785
2019-02-18,173785
2019-02-19,173785
2019-02-20,173785
2019-02-21,173785
2019-02-22,173785
2019-02-23,173785
2019-02-24,176490
2019-02-25,176490
2019-02-26,176490
2019-02-27,176490
2019-02-28,176490
2019-03-01,176490
2019-03-02,176490
2019-03-03,176490
2019-03-04,174126
2019-03-05,174126
2019-03-06,174126
2019-03-07,174126
2019-03-08,174126
2019-03-09,174126
2019-03-10,171122
2019-03-11,171122
2019-03-12,171122
2019-03-13,171122
2019-03-14,171122
2019-03-15,171122
2019-03-16,166008
2019-03-17,166008
2019-03-18,166008
2019-03-19,166008
2019-03-20,166008
2019-03-21,166008
2019-03-22,166008
2019-03-23,168586
2019-03-24,168586
