date_obj,Dagannoth%20hide price
2015-08-11,121
2015-08-12,121
2015-08-13,115
2015-08-14,115
2015-08-15,115
2015-08-16,115
2015-08-17,115
2015-08-18,115
2015-08-19,117
2015-08-20,117
2015-08-21,117
2015-08-22,117
2015-08-23,117
2015-08-24,117
2015-08-25,117
2015-08-26,123
2015-08-27,123
2015-08-28,123
2015-08-29,123
2015-08-30,123
2015-08-31,123
2015-09-01,130
2015-09-02,130
2015-09-03,130
2015-09-04,130
2015-09-05,130
2015-09-06,130
2015-09-07,130
2015-09-08,137
2015-09-09,137
2015-09-10,137
2015-09-11,137
2015-09-12,137
2015-09-13,137
2015-09-14,144
2015-09-15,144
2015-09-16,144
2015-09-17,144
2015-09-18,144
2015-09-19,144
2015-09-20,144
2015-09-21,152
2015-09-22,152
2015-09-23,152
2015-09-24,152
2015-09-25,152
2015-09-27,152
2015-09-28,152
2015-09-29,152
2015-09-30,152
2015-10-05,152
2015-10-06,152
2015-10-07,152
2015-10-08,152
2015-10-09,152
2015-10-10,152
2015-10-11,152
2015-10-12,152
2015-10-13,152
2015-10-14,152
2015-10-15,152
2015-10-16,152
2015-10-17,152
2015-10-18,152
2015-10-19,152
2015-10-20,152
2015-10-22,150
2015-10-23,150
2015-10-24,150
2015-10-25,150
2015-10-26,150
2015-10-27,145
2015-10-29,145
2015-10-30,145
2015-10-31,145
2015-11-01,145
2015-11-02,145
2015-11-03,145
2015-11-04,145
2015-11-05,146
2015-11-06,146
2015-11-07,146
2015-11-08,146
2015-11-09,146
2015-11-10,146
2015-11-11,146
2015-11-12,138
2015-11-13,138
2015-11-14,138
2015-11-15,138
2015-11-16,138
2015-11-17,138
2015-11-18,138
2015-11-19,132
2015-11-20,132
2015-11-21,132
2015-11-22,132
2015-11-23,132
2015-11-24,132
2015-11-25,126
2015-11-26,126
2015-11-27,126
2015-11-28,126
2015-11-29,126
2015-11-30,120
2015-12-01,120
2015-12-02,120
2015-12-03,120
2015-12-04,120
2015-12-05,115
2015-12-06,115
2015-12-07,115
2015-12-08,115
2015-12-09,109
2015-12-10,109
2015-12-11,109
2015-12-12,109
2015-12-13,109
2015-12-14,109
2015-12-15,104
2015-12-16,104
2015-12-17,104
2015-12-18,104
2015-12-19,104
2015-12-20,104
2015-12-21,100
2015-12-22,100
2015-12-23,100
2015-12-24,100
2015-12-25,100
2015-12-26,100
2015-12-27,100
2015-12-28,103
2015-12-29,103
2015-12-30,103
2015-12-31,103
2016-01-01,103
2016-01-02,103
2016-01-03,101
2016-01-04,101
2016-01-05,101
2016-01-06,101
2016-01-07,101
2016-01-08,96
2016-01-09,96
2016-01-10,96
2016-01-11,96
2016-01-12,96
2016-01-13,96
2016-01-14,95
2016-01-15,95
2016-01-16,95
2016-01-17,95
2016-01-18,95
2016-01-19,95
2016-01-20,100
2016-01-21,100
2016-01-22,100
2016-01-23,100
2016-01-24,100
2016-01-25,100
2016-01-26,102
2016-01-27,102
2016-01-28,102
2016-01-29,102
2016-01-30,102
2016-01-31,102
2016-02-01,102
2016-02-02,108
2016-02-03,108
2016-02-04,108
2016-02-05,108
2016-02-06,108
2016-02-07,108
2016-02-08,108
2016-02-09,108
2016-02-10,112
2016-02-11,112
2016-02-12,112
2016-02-13,112
2016-02-14,112
2016-02-15,112
2016-02-16,112
2016-02-17,118
2016-02-18,118
2016-02-19,118
2016-02-20,118
2016-02-21,118
2016-02-22,118
2016-02-23,118
2016-02-24,121
2016-02-25,121
2016-02-26,121
2016-02-27,121
2016-02-28,121
2016-03-01,127
2016-03-02,127
2016-03-03,127
2016-03-04,127
2016-03-05,127
2016-03-06,127
2016-03-07,134
2016-03-08,134
2016-03-09,134
2016-03-10,134
2016-03-11,134
2016-03-12,134
2016-03-13,134
2016-03-14,141
2016-03-15,141
2016-03-16,141
2016-03-17,141
2016-03-18,141
2016-03-19,141
2016-03-20,149
2016-03-21,149
2016-03-22,149
2016-03-23,149
2016-03-24,149
2016-03-25,149
2016-03-26,157
2016-03-27,157
2016-03-28,157
2016-03-29,157
2016-03-30,157
2016-03-31,157
2016-04-01,157
2016-04-02,157
2016-04-03,165
2016-04-04,165
2016-04-05,165
2016-04-06,165
2016-04-07,165
2016-04-08,165
2016-04-09,165
2016-04-10,174
2016-04-11,174
2016-04-12,174
2016-04-13,174
2016-04-14,174
2016-04-15,174
2016-04-16,174
2016-04-17,183
2016-04-18,183
2016-04-19,183
2016-04-20,183
2016-04-21,183
2016-04-22,183
2016-04-23,193
2016-04-24,193
2016-04-25,193
2016-04-26,193
2016-04-27,193
2016-04-28,193
2016-04-29,201
2016-04-30,201
2016-05-01,201
2016-05-02,201
2016-05-03,201
2016-05-04,201
2016-05-05,206
2016-05-06,206
2016-05-07,206
2016-05-08,206
2016-05-09,206
2016-05-10,206
2016-05-11,211
2016-05-12,211
2016-05-13,211
2016-05-14,211
2016-05-15,211
2016-05-16,212
2016-05-17,212
2016-05-18,212
2016-05-19,212
2016-05-22,206
2016-05-23,206
2016-05-24,206
2016-05-25,206
2016-05-26,206
2016-05-27,205
2016-05-28,205
2016-05-29,205
2016-05-30,205
2016-05-31,205
2016-06-01,205
2016-06-02,205
2016-06-03,205
2016-06-04,205
2016-06-05,205
2016-06-06,205
2016-06-07,205
2016-06-08,210
2016-06-09,210
2016-06-10,210
2016-06-11,210
2016-06-12,210
2016-06-13,210
2016-06-14,210
2016-06-15,210
2016-06-16,210
2016-06-17,210
2016-06-18,215
2016-06-19,215
2016-06-20,215
2016-06-21,215
2016-06-22,215
2016-06-23,226
2016-06-24,226
2016-06-25,226
2016-06-26,226
2016-06-27,226
2016-06-28,226
2016-06-29,226
2016-06-30,238
2016-07-01,238
2016-07-02,238
2016-07-03,238
2016-07-04,238
2016-07-05,238
2016-07-06,250
2016-07-07,250
2016-07-08,250
2016-07-09,250
2016-07-10,262
2016-07-11,262
2016-07-12,262
2016-07-13,262
2016-07-14,262
2016-07-15,271
2016-07-16,271
2016-07-17,271
2016-07-18,271
2016-07-23,277
2016-07-24,277
2016-07-25,277
2016-07-26,277
2016-07-27,291
2016-07-28,291
2016-07-29,291
2016-07-30,291
2016-07-31,291
2016-08-01,291
2016-08-02,305
2016-08-03,305
2016-08-04,305
2016-08-05,305
2016-08-06,305
2016-08-07,305
2016-08-08,321
2016-08-09,321
2016-08-10,321
2016-08-11,321
2016-08-12,321
2016-08-13,321
2016-08-14,321
2016-08-15,316
2016-08-16,316
2016-08-17,316
2016-08-18,316
2016-08-19,316
2016-08-20,316
2016-08-21,331
2016-08-22,331
2016-08-23,331
2016-08-24,331
2016-08-25,331
2016-08-26,331
2016-08-28,348
2016-08-31,348
2016-09-01,348
2016-09-02,348
2016-09-03,348
2016-09-04,365
2016-09-05,365
2016-09-06,365
2016-09-07,365
2016-09-08,365
2016-09-09,365
2016-09-10,365
2016-09-11,384
2016-09-12,384
2016-09-13,384
2016-09-14,384
2016-09-15,384
2016-09-16,384
2016-09-17,384
2016-09-18,382
2016-09-19,382
2016-09-20,382
2016-09-21,382
2016-09-22,382
2016-09-23,382
2016-09-24,382
2016-09-25,376
2016-09-26,376
2016-09-27,376
2016-09-28,376
2016-09-29,376
2016-09-30,376
2016-10-01,367
2016-10-02,367
2016-10-03,367
2016-10-04,367
2016-10-05,367
2016-10-06,367
2016-10-07,367
2016-10-08,367
2016-10-09,374
2016-10-10,374
2016-10-11,374
2016-10-12,374
2016-10-13,374
2016-10-14,374
2016-10-15,374
2016-10-16,389
2016-10-17,389
2016-10-18,389
2016-10-19,389
2016-10-20,389
2016-10-21,389
2016-10-22,389
2016-10-23,400
2016-10-24,400
2016-10-25,400
2016-10-26,400
2016-10-27,400
2016-10-28,400
2016-10-29,413
2016-10-30,413
2016-10-31,413
2016-11-01,413
2016-11-02,413
2016-11-03,413
2016-11-04,409
2016-11-05,409
2016-11-06,409
2016-11-07,409
2016-11-08,409
2016-11-09,409
2016-11-10,409
2016-11-11,424
2016-11-12,424
2016-11-13,424
2016-11-14,424
2016-11-15,424
2016-12-07,431
2016-12-08,431
2016-12-09,431
2016-12-10,431
2016-12-11,431
2016-12-12,431
2016-12-13,438
2016-12-14,438
2016-12-15,438
2016-12-16,438
2016-12-17,438
2016-12-18,438
2016-12-19,438
2016-12-20,433
2016-12-21,433
2016-12-22,433
2016-12-23,433
2016-12-24,433
2016-12-25,433
2016-12-26,433
2016-12-27,442
2016-12-28,442
2016-12-29,442
2016-12-30,442
2016-12-31,442
2017-01-01,442
2017-01-02,438
2017-01-03,438
2017-01-04,438
2017-01-05,438
2017-01-06,438
2017-01-07,438
2017-01-08,440
2017-01-09,440
2017-01-10,440
2017-01-11,440
2017-01-12,442
2017-01-13,442
2017-01-14,442
2017-01-15,442
2017-01-16,442
2017-01-17,447
2017-01-18,447
2017-01-19,447
2017-01-20,447
2017-01-21,447
2017-01-22,447
2017-01-23,465
2017-01-27,465
2017-01-28,485
2017-01-29,485
2017-01-30,485
2017-01-31,485
2017-02-01,485
2017-02-02,485
2017-02-03,509
2017-02-04,509
2017-02-05,509
2017-02-06,509
2017-02-07,509
2017-02-08,487
2017-02-09,487
2017-02-10,487
2017-02-11,487
2017-02-12,487
2017-02-13,486
2017-02-14,486
2017-02-15,486
2017-02-16,486
2017-02-18,486
2017-02-19,462
2017-02-20,462
2017-02-21,462
2017-02-22,462
2017-02-23,444
2017-02-24,444
2017-02-25,444
2017-02-26,444
2017-02-27,441
2017-02-28,441
2017-03-01,441
2017-03-02,441
2017-03-03,441
2017-03-04,460
2017-03-05,460
2017-03-06,460
2017-03-07,460
2017-03-08,460
2017-03-09,460
2017-03-10,460
2017-03-11,460
2017-03-12,460
2017-03-13,460
2017-03-14,482
2017-03-15,482
2017-03-16,482
2017-03-17,482
2017-03-18,482
2017-03-19,478
2017-03-20,478
2017-03-21,478
2017-03-22,478
2017-03-23,478
2017-03-24,489
2017-03-25,489
2017-03-27,489
2017-03-28,489
2017-03-29,467
2017-03-30,467
2017-03-31,467
2017-04-01,467
2017-04-02,467
2017-04-03,460
2017-04-04,460
2017-04-12,460
2017-04-13,465
2017-04-14,465
2017-04-15,465
2017-04-16,465
2017-04-17,450
2017-04-18,450
2017-04-19,450
2017-04-20,450
2017-04-21,450
2017-04-22,450
2017-04-23,469
2017-04-24,469
2017-04-25,469
2017-04-26,469
2017-04-27,469
2017-04-28,474
2017-04-29,474
2017-04-30,474
2017-05-01,474
2017-05-02,474
2017-05-03,483
2017-05-04,483
2017-05-05,483
2017-05-06,483
2017-05-07,483
2017-05-08,487
2017-05-09,487
2017-05-10,487
2017-05-11,487
2017-05-12,463
2017-05-13,463
2017-05-14,463
2017-05-15,463
2017-05-16,442
2017-05-17,442
2017-05-18,442
2017-05-19,442
2017-05-20,442
2017-05-21,441
2017-05-22,441
2017-05-23,441
2017-05-24,441
2017-05-25,441
2017-05-26,452
2017-05-27,452
2017-05-28,452
2017-05-29,452
2017-05-30,452
2017-05-31,450
2017-06-01,450
2017-06-02,450
2017-06-03,450
2017-06-04,450
2017-06-05,448
2017-06-06,448
2017-06-07,448
2017-06-08,448
2017-06-09,448
2017-06-10,438
2017-06-11,438
2017-06-12,438
2017-06-13,438
2017-06-14,438
2017-06-15,419
2017-06-16,419
2017-06-17,419
2017-06-18,419
2017-06-19,419
2017-06-20,413
2017-06-21,413
2017-06-22,413
2017-06-23,413
2017-06-24,413
2017-06-25,413
2017-06-26,406
2017-06-27,406
2017-06-28,406
2017-06-29,406
2017-06-30,401
2017-07-01,401
2017-07-02,401
2017-07-03,401
2017-07-04,401
2017-07-05,381
2017-07-06,381
2017-07-07,381
2017-07-08,381
2017-07-13,362
2017-07-14,362
2017-07-15,362
2017-07-16,367
2017-07-17,367
2017-07-18,367
2017-07-19,367
2017-07-20,367
2017-07-21,349
2017-07-22,349
2017-07-23,349
2017-07-24,349
2017-07-25,349
2017-07-26,338
2017-07-27,338
2017-07-28,338
2017-07-29,338
2017-07-30,338
2017-07-31,338
2017-08-01,337
2017-08-02,337
2017-08-03,337
2017-08-04,337
2017-08-05,337
2017-08-06,327
2017-08-09,327
2017-08-10,327
2017-08-11,314
2017-08-12,314
2017-08-13,314
2017-08-14,314
2017-08-15,314
2017-08-16,314
2017-08-17,316
2017-08-18,316
2017-08-19,316
2017-08-20,316
2017-08-21,316
2017-08-22,307
2017-08-23,307
2017-08-24,307
2017-08-25,307
2017-08-26,307
2017-08-27,292
2017-08-28,292
2017-08-29,292
2017-08-30,292
2017-08-31,292
2017-09-01,280
2017-09-03,280
2017-09-04,280
2017-09-05,280
2017-09-06,280
2017-09-07,266
2017-09-08,266
2017-09-09,266
2017-09-10,266
2017-09-11,253
2017-09-12,253
2017-09-13,253
2017-09-14,253
2017-09-15,253
2017-09-16,242
2017-09-17,242
2017-09-18,242
2017-09-19,242
2017-09-20,242
2017-09-21,231
2017-09-22,231
2017-09-23,231
2017-09-24,231
2017-09-25,231
2017-09-26,220
2017-09-27,220
2017-09-28,220
2017-09-29,220
2017-09-30,220
2017-10-01,220
2017-10-02,212
2017-10-03,212
2017-10-04,212
2017-10-05,212
2017-10-06,212
2017-10-07,212
2017-10-08,212
2017-10-09,221
2017-10-10,221
2017-10-11,221
2017-10-12,221
2017-10-13,221
2017-10-14,221
2017-10-15,224
2017-10-16,224
2017-10-17,224
2017-10-18,224
2017-10-19,224
2017-10-20,224
2017-10-21,224
2017-10-22,236
2017-10-23,236
2017-10-24,236
2017-10-25,236
2017-10-26,236
2017-10-27,236
2017-10-28,248
2017-10-29,248
2017-10-30,248
2017-10-31,248
2017-11-01,248
2017-11-02,246
2017-11-03,246
2017-11-04,246
2017-11-05,246
2017-11-06,246
2017-11-07,246
2017-11-08,256
2017-11-09,256
2017-11-10,256
2017-11-11,256
2017-11-12,256
2017-11-13,256
2017-11-14,260
2017-11-15,260
2017-11-16,260
2017-11-17,260
2017-11-18,260
2017-11-19,260
2017-11-20,252
2017-11-21,252
2017-11-22,252
2017-11-23,252
2017-11-24,252
2017-11-25,241
2017-11-26,241
2017-11-27,241
2017-11-28,241
2017-11-29,241
2017-11-30,239
2017-12-01,239
2017-12-02,239
2017-12-03,239
2017-12-04,239
2017-12-05,229
2017-12-06,229
2017-12-07,229
2017-12-08,229
2017-12-09,218
2017-12-10,218
2017-12-11,218
2017-12-12,218
2017-12-13,220
2017-12-14,220
2017-12-15,220
2017-12-16,220
2017-12-17,220
2017-12-18,213
2017-12-19,213
2017-12-20,213
2017-12-21,213
2017-12-22,213
2017-12-23,202
2017-12-24,202
2017-12-25,202
2017-12-26,202
2017-12-27,191
2017-12-28,191
2017-12-29,191
2017-12-30,191
2017-12-31,181
2018-01-01,181
2018-01-02,181
2018-01-03,181
2018-01-04,171
2018-01-05,171
2018-01-06,171
2018-01-07,162
2018-01-08,162
2018-01-09,162
2018-01-10,162
2018-01-11,163
2018-01-12,163
2018-01-13,163
2018-01-14,163
2018-01-15,154
2018-01-16,154
2018-01-17,154
2018-01-18,152
2018-01-19,152
2018-01-20,152
2018-01-21,152
2018-01-22,145
2018-01-23,145
2018-01-24,139
2018-01-25,139
2018-01-26,134
2018-01-27,134
2018-01-28,127
2018-01-29,127
2018-01-30,120
2018-01-31,120
2018-02-01,120
2018-02-02,120
2018-02-03,122
2018-02-04,122
2018-02-05,122
2018-02-06,121
2018-02-07,121
2018-02-08,121
2018-02-09,115
2018-02-10,115
2018-02-11,115
2018-02-12,109
2018-02-13,109
2018-02-14,105
2018-02-15,105
2018-02-16,105
2018-02-17,101
2018-02-18,101
2018-02-19,96
2018-02-20,96
2018-02-21,96
2018-02-22,101
2018-02-23,101
2018-02-24,101
2018-02-25,99
2018-02-26,99
2018-02-27,99
2018-02-28,97
2018-03-01,97
2018-03-02,97
2018-03-03,98
2018-03-04,98
2018-03-05,98
2018-03-06,102
2018-03-07,102
2018-03-08,102
2018-03-09,108
2018-03-10,108
2018-03-11,108
2018-03-12,112
2018-03-13,112
2018-03-14,112
2018-03-15,109
2018-03-16,109
2018-03-17,106
2018-03-18,106
2018-03-19,106
2018-03-20,101
2018-03-21,101
2018-03-23,96
2018-03-24,96
2018-03-25,92
2018-03-26,92
2018-03-27,90
2018-03-28,90
2018-03-29,90
2018-03-30,86
2018-03-31,86
2018-04-01,86
2018-04-02,82
2018-04-03,82
2018-04-04,82
2018-04-05,84
2018-04-06,84
2018-04-07,84
2018-04-08,89
2018-04-09,89
2018-04-10,89
2018-04-11,94
2018-04-12,94
2018-04-13,94
2018-04-14,94
2018-04-15,99
2018-04-16,99
2018-04-17,99
2018-04-18,99
2018-04-19,104
2018-04-20,104
2018-04-21,104
2018-04-22,104
2018-04-23,105
2018-04-24,105
2018-04-25,105
2018-04-26,105
2018-04-27,111
2018-04-28,111
2018-04-29,111
2018-04-30,117
2018-05-01,117
2018-05-03,117
2018-05-04,123
2018-05-05,123
2018-05-07,123
2018-05-08,130
2018-05-09,130
2018-05-10,130
2018-05-11,137
2018-05-12,137
2018-05-13,137
2018-05-14,144
2018-05-15,144
2018-05-16,144
2018-05-17,144
2018-05-18,152
2018-05-19,152
2018-05-20,152
2018-05-21,160
2018-05-22,160
2018-05-23,160
2018-05-24,160
2018-05-25,168
2018-05-26,168
2018-05-27,168
2018-05-28,177
2018-05-29,177
2018-05-30,177
2018-05-31,180
2018-06-01,180
2018-06-02,180
2018-06-03,175
2018-06-04,175
2018-06-05,175
2018-06-06,173
2018-06-07,173
2018-06-08,173
2018-06-09,173
2018-06-10,176
2018-06-11,176
2018-06-12,176
2018-06-13,182
2018-06-14,182
2018-06-15,182
2018-06-16,182
2018-06-17,184
2018-06-18,184
2018-06-19,184
2018-06-20,184
2018-06-21,180
2018-06-22,180
2018-06-23,180
2018-06-24,177
2018-06-25,177
2018-06-26,177
2018-06-27,177
2018-06-28,176
2018-06-29,176
2018-06-30,176
2018-07-01,180
2018-07-02,180
2018-07-03,180
2018-07-04,180
2018-07-05,188
2018-07-06,188
2018-07-07,188
2018-07-08,184
2018-07-09,184
2018-07-10,184
2018-07-11,182
2018-07-12,182
2018-07-13,182
2018-07-14,181
2018-07-15,181
2018-07-16,181
2018-07-17,182
2018-07-18,182
2018-07-19,182
2018-07-20,178
2018-07-21,178
2018-07-22,173
2018-07-23,173
2018-07-24,166
2018-07-25,166
2018-07-26,166
2018-07-27,159
2018-07-28,159
2018-07-29,159
2018-07-30,154
2018-07-31,154
2018-08-01,154
2018-08-02,157
2018-08-03,157
2018-08-04,157
2018-08-05,162
2018-08-06,162
2018-08-07,162
2018-08-08,171
2018-08-09,171
2018-08-10,171
2018-08-11,170
2018-08-12,170
2018-08-14,166
2018-08-16,166
2018-08-17,175
2018-08-18,175
2018-08-19,175
2018-08-20,184
2018-08-21,184
2018-08-22,184
2018-08-23,184
2018-08-24,194
2018-08-25,194
2018-08-26,194
2018-08-27,196
2018-08-28,196
2018-08-29,196
2018-08-30,187
2018-08-31,187
2018-09-01,186
2018-09-02,186
2018-09-03,186
2018-09-04,196
2018-09-05,196
2018-09-06,196
2018-09-07,206
2018-09-08,206
2018-09-09,206
2018-09-10,217
2018-09-11,217
2018-09-12,217
2018-09-13,217
2018-09-14,228
2018-09-15,228
2018-09-16,228
2018-09-17,240
2018-09-18,240
2018-09-19,240
2018-09-20,252
2018-09-21,252
2018-09-22,252
2018-09-23,265
2018-09-24,265
2018-09-25,265
2018-09-26,279
2018-09-27,279
2018-09-28,279
2018-09-29,293
2018-09-30,293
2018-10-01,293
2018-10-02,305
2018-10-03,305
2018-10-04,319
2018-10-05,319
2018-10-06,327
2018-10-07,327
2018-10-08,327
2018-10-09,344
2018-10-10,344
2018-10-11,362
2018-10-12,362
2018-10-13,381
2018-10-14,381
2018-10-15,381
2018-10-16,401
2018-10-17,401
2018-10-18,422
2018-10-19,422
2018-10-20,422
2018-10-21,444
2018-10-22,444
2018-10-23,444
2018-10-24,467
2018-10-25,467
2018-10-26,467
2018-10-27,491
2018-10-28,491
2018-10-29,491
2018-10-30,516
2018-10-31,516
2018-11-01,516
2018-11-03,542
2018-11-04,570
2018-11-05,570
2018-11-06,599
2018-11-07,599
2018-11-08,599
2018-11-09,629
2018-11-10,629
2018-11-11,658
2018-11-12,658
2018-11-13,628
2018-11-14,628
2018-11-15,616
2018-11-16,616
2018-11-17,624
2018-11-18,624
2018-11-19,595
2018-11-20,585
2018-11-21,585
2018-11-22,556
2018-11-23,556
2018-11-24,539
2018-11-25,522
2018-11-26,522
2018-11-27,504
2018-11-28,504
2018-11-29,530
2018-12-01,557
2018-12-02,557
2018-12-03,584
2018-12-04,584
2018-12-05,606
2018-12-07,588
2018-12-09,592
2018-12-10,613
2018-12-11,613
2018-12-12,595
2018-12-13,595
2018-12-14,614
2018-12-15,614
2018-12-16,645
2018-12-17,645
2018-12-18,678
2018-12-19,678
2018-12-20,712
2018-12-21,712
2018-12-22,735
2018-12-23,735
2018-12-24,734
2018-12-25,734
2018-12-26,734
2018-12-27,733
2018-12-28,733
2018-12-29,697
2018-12-30,683
2018-12-31,669
2019-01-01,669
2019-01-02,664
2019-01-03,664
2019-01-04,635
2019-01-05,611
2019-01-06,596
2019-01-08,619
2019-01-10,620
2019-01-11,592
2019-01-12,562
2019-01-13,533
2019-01-14,506
2019-01-15,480
2019-01-16,463
2019-01-17,440
2019-01-18,419
2019-01-19,398
2019-01-20,378
2019-01-21,378
2019-01-22,392
2019-01-23,382
2019-01-24,382
2019-01-25,386
2019-01-26,386
2019-01-27,405
2019-01-28,405
2019-01-29,411
2019-01-30,411
2019-01-31,410
2019-02-01,419
2019-02-02,419
2019-02-03,426
2019-02-04,426
2019-02-05,425
2019-02-06,425
2019-02-07,423
2019-02-08,423
2019-02-09,422
2019-02-10,422
2019-02-11,424
2019-02-12,424
2019-02-13,428
2019-02-14,428
2019-02-15,425
2019-02-16,425
2019-02-17,425
2019-02-18,425
2019-02-19,440
2019-02-20,440
2019-02-21,462
2019-02-22,462
2019-02-23,446
2019-02-24,429
2019-02-25,428
2019-02-26,428
2019-02-27,428
2019-02-28,428
2019-03-01,420
2019-03-02,420
2019-03-03,423
2019-03-04,424
2019-03-05,421
2019-03-06,420
2019-03-07,420
2019-03-08,419
2019-03-09,419
2019-03-10,426
2019-03-11,426
2019-03-12,419
2019-03-13,419
2019-03-14,422
2019-03-15,422
2019-03-16,437
2019-03-17,431
2019-03-18,431
2019-03-19,423
2019-03-20,424
2019-03-21,424
2019-03-22,425
2019-03-23,422
2019-03-24,419
2019-03-25,419
2019-03-26,420
2019-03-27,420
2019-03-28,423
2019-03-29,419
2019-03-30,419
2019-03-31,422
2019-04-01,422
2019-04-02,420
2019-04-03,428
2019-04-04,428
2019-04-05,417
2019-04-06,417
2019-04-07,402
2019-04-08,402
2019-04-09,383
2019-04-10,383
2019-04-11,372
2019-04-12,353
2019-04-13,340
2019-04-14,338
2019-04-15,338
2019-04-16,355
2019-04-17,355
2019-04-18,373
2019-04-19,373
2019-04-20,392
2019-04-21,392
2019-04-22,412
2019-04-23,433
2019-04-24,433
2019-04-25,455
2019-04-26,478
2019-04-27,478
2019-04-28,502
2019-04-29,502
2019-04-30,528
2019-05-01,528
2019-05-02,555
2019-05-03,583
2019-05-04,613
2019-05-05,613
2019-05-06,644
2019-05-07,677
2019-05-08,677
2019-05-09,711
2019-05-10,747
2019-05-11,747
2019-05-12,785
2019-05-13,825
2019-05-14,825
2019-05-15,867
2019-05-16,911
2019-05-17,911
2019-05-18,957
2019-05-19,957
2019-05-20,1005
2019-05-21,1005
2019-05-22,1056
2019-05-23,1109
2019-05-24,1165
2019-05-25,1224
2019-05-26,1224
2019-05-27,1286
2019-05-28,1351
2019-05-29,1419
2019-05-30,1490
2019-05-31,1490
2019-06-01,1565
2019-06-02,1606
2019-06-03,1618
2019-06-04,1608
2019-06-05,1607
2019-06-06,1535
2019-06-07,1469
2019-06-08,1408
2019-06-09,1337
2019-06-10,1279
2019-06-11,1223
2019-06-12,1168
2019-06-13,1112
2019-06-14,1056
2019-06-15,1011
2019-06-16,960
2019-06-17,912
2019-06-18,876
2019-06-19,835
2019-06-20,813
2019-06-21,813
2019-06-22,849
2019-06-23,883
2019-06-24,883
2019-06-25,884
2019-06-26,884
2019-06-27,884
2019-06-28,884
2019-06-29,912
2019-06-30,916
2019-07-01,916
2019-07-02,915
2019-07-03,944
2019-07-04,944
2019-07-05,992
2019-07-06,1042
2019-07-07,1077
2019-07-08,1058
2019-07-09,1009
2019-07-10,965
2019-07-11,949
2019-07-12,912
2019-07-13,912
2019-07-14,944
2019-07-15,944
2019-07-16,992
2019-07-17,1042
2019-07-18,1042
2019-07-19,1095
2019-07-20,1150
2019-07-21,1208
2019-07-22,1269
2019-07-23,1285
2019-07-24,1285
2019-07-25,1220
2019-07-26,1159
2019-07-27,1102
2019-07-28,1057
2019-07-29,1024
2019-07-30,976
2019-07-31,931
2019-08-01,888
2019-08-02,860
2019-08-03,818
2019-08-04,781
2019-08-05,778
2019-08-06,778
2019-08-07,752
2019-08-08,752
2019-08-09,720
2019-08-10,684
2019-08-11,684
2019-08-12,670
2019-08-13,670
2019-08-14,676
2019-08-15,671
2019-08-16,669
2019-08-17,669
2019-08-18,660
2019-08-19,647
2019-08-20,647
2019-08-21,629
2019-08-22,599
2019-08-23,573
2019-08-24,559
2019-08-24,559
