date_obj,Bagged%20plant%203 price
2015-03-26,10500
2015-03-27,10500
2015-03-28,10500
2015-03-29,10500
2015-03-30,10500
2015-03-31,10500
2015-04-01,10500
2015-04-02,10500
2015-04-03,10500
2015-04-04,10500
2015-04-05,10500
2015-04-06,10500
2015-04-07,10500
2015-04-08,10500
2015-04-09,10500
2015-04-10,10500
2015-04-11,10500
2015-04-12,10500
2015-04-13,10500
2015-04-14,10846
2015-04-15,10846
2015-04-16,10846
2015-04-17,10846
2015-04-18,10846
2015-04-19,10846
2015-04-20,10846
2015-04-21,10846
2015-04-22,10846
2015-04-23,10846
2015-04-24,10846
2015-04-25,10846
2015-04-26,10846
2015-04-27,10846
2015-04-28,10846
2015-04-29,10846
2015-04-30,10846
2015-05-01,10846
2015-05-02,10846
2015-05-03,10846
2015-05-04,10846
2015-05-05,10846
2015-05-06,10846
2015-05-07,10846
2015-05-08,10846
2015-05-09,10846
2015-05-10,10846
2015-05-11,10846
2015-05-12,10846
2015-05-13,10846
2015-05-14,10846
2015-05-15,10846
2015-05-16,10846
2015-05-17,10846
2015-05-18,10846
2015-05-19,10846
2015-05-20,10846
2015-05-21,10846
2015-05-22,10846
2015-05-23,10846
2015-05-24,10846
2015-05-25,11196
2015-05-26,11196
2015-05-27,11196
2015-05-28,11196
2015-05-29,11196
2015-05-30,11196
2015-05-31,11196
2015-06-01,11196
2015-06-02,11196
2015-06-03,11196
2015-06-04,11196
2015-06-05,11196
2015-06-06,11196
2015-06-07,11196
2015-06-08,11196
2015-06-09,11196
2015-06-10,11196
2015-06-11,11196
2015-06-12,11196
2015-06-13,11196
2015-06-14,11196
2015-06-15,11196
2015-06-16,11196
2015-06-17,11196
2015-06-18,11196
2015-06-19,11196
2015-06-20,11196
2015-06-21,11196
2015-06-22,11196
2015-06-23,11196
2015-06-24,11196
2015-06-25,11196
2015-06-26,11196
2015-06-27,11196
2015-06-28,11583
2015-06-29,11583
2015-06-30,11583
2015-07-01,11583
2015-07-02,11583
2015-07-03,11583
2015-07-04,11583
2015-07-05,11583
2015-07-06,11583
2015-07-07,11583
2015-07-08,11583
2015-07-09,11583
2015-07-10,11583
2015-07-11,11583
2015-07-12,11583
2015-07-13,11583
2015-07-14,11583
2015-07-15,11583
2015-07-16,11583
2015-07-17,11583
2015-07-18,11583
2015-07-19,11583
2015-07-20,11583
2015-07-21,11583
2015-07-22,11583
2015-07-23,11583
2015-07-24,11583
2015-07-25,11583
2015-07-26,11583
2015-07-27,11583
2015-07-28,11583
2015-07-29,11583
2015-07-30,11583
2015-07-31,11583
2015-08-01,11583
2015-08-02,12047
2015-08-03,12047
2015-08-04,12047
2015-08-05,12047
2015-08-06,12047
2015-08-07,12047
2015-08-08,12047
2015-08-09,12047
2015-08-10,12047
2015-08-11,12047
2015-08-12,12047
2015-08-13,12047
2015-08-14,12047
2015-08-15,12047
2015-08-16,12047
2015-08-17,12047
2015-08-18,12047
2015-08-19,12047
2015-08-20,12047
2015-08-21,12047
2015-08-22,12047
2015-08-23,12047
2015-08-24,12047
2015-08-25,12047
2015-08-26,12047
2015-08-27,12047
2015-08-28,12047
2015-08-29,12047
2015-08-30,12047
2015-08-31,12047
2015-09-01,12047
2015-09-02,12047
2015-09-03,12047
2015-09-04,12047
2015-09-05,12047
2015-09-06,12047
2015-09-07,12047
2015-09-08,12047
2015-09-09,12047
2015-09-10,12047
2015-09-11,12047
2015-09-12,12047
2015-09-13,12047
2015-09-14,12047
2015-09-15,12047
2015-09-16,12320
2015-09-17,12320
2015-09-18,12320
2015-09-19,12320
2015-09-20,12320
2015-09-21,12320
2015-09-22,12320
2015-09-23,12320
2015-09-24,12320
2015-09-25,12320
2015-09-27,12320
2015-09-28,12320
2015-09-29,12320
2015-09-30,12320
2015-10-05,12320
2015-10-06,12320
2015-10-07,12320
2015-10-08,12320
2015-10-09,12320
2015-10-10,12320
2015-10-11,12320
2015-10-12,12320
2015-10-13,12320
2015-10-14,12320
2015-10-15,12320
2015-10-16,12320
2015-10-17,12320
2015-10-18,12320
2015-10-19,12320
2015-10-20,12320
2015-10-22,12320
2015-10-23,12320
2015-10-24,12320
2015-10-25,12320
2015-10-26,12320
2015-10-27,12320
2015-10-28,12320
2015-10-29,12320
2015-10-30,12320
2015-10-31,12320
2015-11-01,12320
2015-11-02,12320
2015-11-03,12320
2015-11-04,12320
2015-11-05,12516
2015-11-06,12516
2015-11-07,12516
2015-11-08,12516
2015-11-09,12516
2015-11-10,12516
2015-11-11,12516
2015-11-12,12516
2015-11-13,12516
2015-11-14,12516
2015-11-15,12516
2015-11-16,12516
2015-11-17,12516
2015-11-18,12516
2015-11-19,12516
2015-11-20,12516
2015-11-21,12516
2015-11-22,12516
2015-11-23,12516
2015-11-24,12516
2015-11-25,12516
2015-11-26,12516
2015-11-27,12516
2015-11-28,12516
2015-11-29,12516
2015-11-30,12516
2015-12-01,12516
2015-12-02,12516
2015-12-03,12516
2015-12-04,12516
2015-12-05,12516
2015-12-06,12516
2015-12-07,12516
2015-12-08,12516
2015-12-09,12516
2015-12-10,12516
2015-12-11,12516
2015-12-12,12516
2015-12-13,12516
2015-12-14,12516
2015-12-15,12516
2015-12-16,12516
2015-12-17,12516
2015-12-18,12516
2015-12-19,12516
2015-12-20,12516
2015-12-21,12516
2015-12-22,12516
2015-12-23,12516
2015-12-24,12516
2015-12-25,12516
2015-12-26,12516
2015-12-27,12770
2015-12-28,12770
2015-12-29,12770
2015-12-30,12770
2015-12-31,12770
2016-01-01,12770
2016-01-02,12770
2016-01-03,12770
2016-01-04,12770
2016-01-05,12770
2016-01-06,12770
2016-01-07,12770
2016-01-08,12770
2016-01-09,12770
2016-01-10,12770
2016-01-11,12770
2016-01-12,12770
2016-01-13,12770
2016-01-14,12770
2016-01-15,12770
2016-01-16,12770
2016-01-17,12770
2016-01-18,12770
2016-01-19,12770
2016-01-20,12770
2016-01-21,12770
2016-01-22,12770
2016-01-23,12770
2016-01-24,12770
2016-01-25,12770
2016-01-26,12770
2016-01-27,12770
2016-01-28,12770
2016-01-29,12770
2016-01-30,12770
2016-01-31,12770
2016-02-01,12770
2016-02-02,12770
2016-02-03,12770
2016-02-04,12770
2016-02-05,12770
2016-02-06,12770
2016-02-07,12770
2016-02-08,12770
2016-02-09,12922
2016-02-10,12922
2016-02-11,12922
2016-02-12,12922
2016-02-13,12922
2016-02-14,12922
2016-02-15,12922
2016-02-16,12922
2016-02-17,12922
2016-02-18,12922
2016-02-19,12922
2016-02-20,12922
2016-02-21,12922
2016-02-22,12922
2016-02-23,12922
2016-02-24,12922
2016-02-25,12922
2016-02-26,12922
2016-02-27,12922
2016-02-28,12922
2016-02-29,12922
2016-03-01,12922
2016-03-02,12922
2016-03-03,12922
2016-03-04,12922
2016-03-05,12922
2016-03-06,12922
2016-03-07,12922
2016-03-08,12922
2016-03-09,12922
2016-03-10,12922
2016-03-11,12922
2016-03-12,12922
2016-03-13,12922
2016-03-14,12922
2016-03-15,12922
2016-03-16,12922
2016-03-17,12922
2016-03-18,12922
2016-03-19,12922
2016-03-20,12922
2016-03-21,12922
2016-03-22,12922
2016-03-23,13050
2016-03-24,13050
2016-03-25,13050
2016-03-26,13050
2016-03-27,13050
2016-03-28,13050
2016-03-29,13050
2016-03-30,13050
2016-03-31,13050
2016-04-01,13050
2016-04-02,13050
2016-04-03,13050
2016-04-04,13050
2016-04-05,13050
2016-04-06,13050
2016-04-07,13050
2016-04-08,13050
2016-04-09,13050
2016-04-10,13050
2016-04-11,13050
2016-04-12,13050
2016-04-13,13050
2016-04-14,13050
2016-04-15,13050
2016-04-16,13050
2016-04-17,13050
2016-04-18,13050
2016-04-19,13050
2016-04-20,13050
2016-04-21,13050
2016-04-22,13050
2016-04-23,13050
2016-04-24,13050
2016-04-25,13050
2016-04-26,13050
2016-04-27,13050
2016-04-28,13050
2016-04-29,13050
2016-04-30,13050
2016-05-01,13050
2016-05-02,13050
2016-05-03,13245
2016-05-04,13245
2016-05-05,13245
2016-05-06,13245
2016-05-07,13245
2016-05-08,13245
2016-05-09,13245
2016-05-10,13245
2016-05-11,13245
2016-05-12,13245
2016-05-13,13245
2016-05-14,13245
2016-05-15,13245
2016-05-16,13245
2016-05-17,13245
2016-05-18,13245
2016-05-19,13245
2016-05-22,13245
2016-05-23,13245
2016-05-24,13245
2016-05-25,13245
2016-05-26,13245
2016-05-27,13245
2016-05-28,13245
2016-05-29,13245
2016-05-30,13245
2016-05-31,13245
2016-06-01,13245
2016-06-02,13245
2016-06-03,13245
2016-06-04,13245
2016-06-05,13245
2016-06-06,13245
2016-06-07,13245
2016-06-08,13245
2016-06-09,13343
2016-06-10,13343
2016-06-11,13343
2016-06-12,13343
2016-06-13,13343
2016-06-14,13343
2016-06-15,13343
2016-06-16,13343
2016-06-17,13343
2016-06-18,13343
2016-06-19,13343
2016-06-20,13343
2016-06-21,13343
2016-06-22,13343
2016-06-23,13343
2016-06-24,13343
2016-06-25,13343
2016-06-26,13343
2016-06-27,13343
2016-06-28,13343
2016-06-29,13343
2016-06-30,13343
2016-07-01,13343
2016-07-02,13343
2016-07-03,13343
2016-07-04,13343
2016-07-05,13343
2016-07-06,13343
2016-07-07,13343
2016-07-08,13343
2016-07-09,13343
2016-07-10,13343
2016-07-11,13343
2016-07-12,13343
2016-07-13,13343
2016-07-14,13343
2016-07-15,13343
2016-07-16,13343
2016-07-17,13494
2016-07-18,13494
2016-07-23,13494
2016-07-24,13494
2016-07-25,13494
2016-07-26,13494
2016-07-27,13494
2016-07-28,13494
2016-07-29,13494
2016-07-30,13494
2016-07-31,13494
2016-08-01,13494
2016-08-02,13494
2016-08-03,13494
2016-08-04,13494
2016-08-05,13494
2016-08-06,13494
2016-08-07,13494
2016-08-08,13494
2016-08-09,13494
2016-08-10,13494
2016-08-11,13494
2016-08-12,13494
2016-08-13,13494
2016-08-14,13494
2016-08-15,13494
2016-08-16,13494
2016-08-17,13494
2016-08-18,13494
2016-08-19,13494
2016-08-20,13494
2016-08-21,13494
2016-08-22,13494
2016-08-23,13494
2016-08-24,13494
2016-08-25,13270
2016-08-26,13270
2016-08-28,13270
2016-08-31,13270
2016-09-01,13270
2016-09-02,13270
2016-09-03,13270
2016-09-04,13270
2016-09-05,13270
2016-09-06,13270
2016-09-07,13270
2016-09-08,13270
2016-09-09,13270
2016-09-10,13270
2016-09-11,13270
2016-09-12,13270
2016-09-13,13270
2016-09-14,13270
2016-09-15,13419
2016-09-16,13419
2016-09-17,13419
2016-09-18,13419
2016-09-19,13419
2016-09-20,13419
2016-09-21,13419
2016-09-22,13419
2016-09-23,13419
2016-09-24,13419
2016-09-25,13419
2016-09-26,13419
2016-09-27,13419
2016-09-28,13419
2016-09-29,13419
2016-09-30,13419
2016-10-01,13419
2016-10-02,13419
2016-10-03,13419
2016-10-04,13419
2016-10-05,13419
2016-10-06,13419
2016-10-07,13419
2016-10-08,13419
2016-10-09,13419
2016-10-10,13419
2016-10-11,13586
2016-10-12,13586
2016-10-13,13586
2016-10-14,13586
2016-10-15,13586
2016-10-16,13586
2016-10-17,13586
2016-10-18,13586
2016-10-19,13586
2016-10-20,13586
2016-10-21,13586
2016-10-22,13586
2016-10-23,13586
2016-10-24,13586
2016-10-25,13586
2016-10-26,13586
2016-10-27,13586
2016-10-28,13586
2016-10-29,13586
2016-10-30,13586
2016-10-31,13586
2016-11-01,13586
2016-11-02,13586
2016-11-03,13586
2016-11-04,13586
2016-11-05,13586
2016-11-06,13698
2016-11-07,13698
2016-11-08,13698
2016-11-09,13698
2016-11-10,13698
2016-11-11,13698
2016-11-12,13698
2016-11-13,13698
2016-11-14,13698
2016-11-15,13698
2016-12-07,13751
2016-12-08,13751
2016-12-09,13751
2016-12-10,13751
2016-12-11,13751
2016-12-12,13751
2016-12-13,13751
2016-12-14,13751
2016-12-15,13751
2016-12-16,13751
2016-12-17,13751
2016-12-18,13751
2016-12-19,13751
2016-12-20,13751
2016-12-21,13751
2016-12-22,13751
2016-12-23,13751
2016-12-24,13751
2016-12-25,13751
2016-12-26,13751
2016-12-27,13442
2016-12-28,13442
2016-12-29,13442
2016-12-30,13442
2016-12-31,13442
2017-01-01,13442
2017-01-02,13442
2017-01-03,13442
2017-01-04,13442
2017-01-05,13442
2017-01-06,13442
2017-01-07,13442
2017-01-08,13442
2017-01-09,13442
2017-01-10,13442
2017-01-11,13442
2017-01-12,13442
2017-01-13,13442
2017-01-14,13442
2017-01-15,13479
2017-01-16,13479
2017-01-17,13479
2017-01-18,13479
2017-01-19,13479
2017-01-20,13479
2017-01-21,13479
2017-01-22,13479
2017-01-23,13479
2017-01-27,13479
2017-01-28,13479
2017-01-29,13479
2017-01-30,13479
2017-01-31,13479
2017-02-01,13479
2017-02-02,13479
2017-02-03,13479
2017-02-04,13295
2017-02-05,13295
2017-02-06,13295
2017-02-07,13295
2017-02-08,13295
2017-02-09,13295
2017-02-10,13295
2017-02-11,13295
2017-02-12,13295
2017-02-13,13295
2017-02-14,13295
2017-02-15,13295
2017-02-16,13295
2017-02-18,13295
2017-02-19,13295
2017-02-20,13295
2017-02-21,13295
2017-02-22,13295
2017-02-23,13295
2017-02-24,13219
2017-02-25,13219
2017-02-26,13219
2017-02-27,13219
2017-02-28,13219
2017-03-01,13219
2017-03-02,13219
2017-03-03,13219
