date_obj,Torstol price
2019-03-11,7498
2019-03-12,7479
2019-03-13,7411
2019-03-14,7358
2019-03-15,7309
2019-03-16,7289
2019-03-17,7271
2019-03-18,7288
2019-03-19,7263
2019-03-20,7228
2019-03-21,7231
2019-03-22,7209
2019-03-23,7160
2019-03-24,7117
2019-03-25,7113
2019-03-26,7083
2019-03-27,6904
2019-03-28,6782
2019-03-29,6844
2019-03-30,6899
2019-03-31,6936
2019-04-01,6862
2019-04-02,6816
2019-04-03,6836
2019-04-04,6976
2019-04-05,7105
2019-04-06,7209
2019-04-07,7207
2019-04-08,7231
2019-04-09,7195
2019-04-10,7091
2019-04-11,6990
2019-04-12,6953
2019-04-13,6924
2019-04-14,6908
2019-04-15,6881
2019-04-16,6850
2019-04-17,6847
2019-04-18,6644
2019-04-19,6696
2019-04-20,6726
2019-04-21,6733
2019-04-22,6658
2019-04-23,6613
2019-04-24,6632
2019-04-25,6737
2019-04-26,6750
2019-04-27,6776
2019-04-28,6756
2019-04-29,6775
2019-04-30,6712
2019-05-01,6633
2019-05-02,6587
2019-05-03,6636
2019-05-04,6696
2019-05-05,6718
2019-05-06,6816
2019-05-07,6879
2019-05-08,6927
2019-05-09,6908
2019-05-10,6851
2019-05-11,6820
2019-05-12,6853
2019-05-13,6982
2019-05-14,7008
2019-05-15,7111
2019-05-16,7133
2019-05-17,7084
2019-05-18,7129
2019-05-19,7198
2019-05-20,7360
2019-05-21,7332
2019-05-22,7245
2019-05-23,7373
2019-05-24,7458
2019-05-25,7474
2019-05-26,7434
2019-05-27,7321
2019-05-28,7300
2019-05-29,7209
2019-05-30,7176
2019-05-31,7172
2019-06-01,7156
2019-06-02,7096
2019-06-03,7130
2019-06-04,7102
2019-06-05,7080
2019-06-06,7089
2019-06-07,7049
2019-06-08,6994
2019-06-09,6989
2019-06-10,6989
2019-06-11,7027
2019-06-12,7012
2019-06-13,7006
2019-06-14,7037
2019-06-15,6973
2019-06-16,6844
2019-06-17,6721
2019-06-18,6728
2019-06-19,6726
2019-06-20,6806
2019-06-21,6747
2019-06-22,6685
2019-06-23,6732
2019-06-24,6780
2019-06-25,6775
2019-06-26,6833
2019-06-27,6844
2019-06-28,6883
2019-06-29,6912
2019-06-30,6970
2019-07-01,6984
2019-07-02,6999
2019-07-03,7128
2019-07-04,7091
2019-07-05,7146
2019-07-06,7086
2019-07-07,7116
2019-07-08,7145
2019-07-09,7189
2019-07-10,7304
2019-07-11,7310
2019-07-12,7435
2019-07-13,7600
2019-07-14,7588
2019-07-15,7526
2019-07-16,7469
2019-07-17,7353
2019-07-18,7253
2019-07-19,7258
2019-07-20,7331
2019-07-21,7361
2019-07-22,7497
2019-07-23,7660
2019-07-24,7700
2019-07-25,7720
2019-07-26,7468
2019-07-27,7334
2019-07-28,7313
2019-07-29,7310
2019-07-30,7288
2019-07-31,7334
2019-08-01,7401
2019-08-02,7468
2019-08-03,7483
2019-08-04,7457
2019-08-05,7419
2019-08-06,7460
2019-08-07,7530
2019-08-08,7570
2019-08-09,7631
2019-08-10,7668
2019-08-11,7680
2019-08-12,7645
2019-08-13,7620
2019-08-14,7603
2019-08-15,7606
2019-08-16,7642
2019-08-17,7618
2019-08-18,7614
2019-08-19,7591
2019-08-20,7495
2019-08-21,7500
2019-08-22,7545
2019-08-23,7539
2019-08-24,7604
2019-08-24,7604
2019-08-25,7720
2019-08-25,7720
2019-08-26,7661
2019-08-26,7661
2019-08-27,7641
2019-08-27,7641
2019-08-28,7642
2019-08-29,7606
2019-08-30,7539
2019-08-31,7504
2019-09-01,7520
2019-09-02,7441
2019-09-03,7501
2019-09-04,7555
2019-09-05,7555
2019-09-06,7555
2019-09-07,7554
2019-09-08,7505
2019-09-09,7532
2019-09-10,7530
2019-09-11,7513
2019-09-12,7480
2019-09-13,7448
2019-09-14,7466
2019-09-15,7481
2019-09-16,7507
2019-09-17,7542
2019-09-18,7583
2019-09-19,7558
2019-09-20,7558
2019-09-21,7570
2019-09-22,7610
2019-09-23,7637
2019-09-24,7637
2019-09-25,7713
2019-09-26,7721
2019-09-27,7717
2019-09-28,7626
2019-09-29,7616
2019-09-30,7644
2019-10-01,7724
2019-10-02,7724
2019-10-03,7671
2019-10-04,7601
2019-10-05,7603
2019-10-06,7649
2019-10-07,7690
2019-10-08,7671
2019-10-09,7671
2019-10-10,7682
2019-10-11,7575
2019-10-12,7483
2019-10-13,7537
2019-10-14,7568
2019-10-15,7543
2019-10-16,7537
2019-10-17,7595
2019-10-18,7650
2019-10-19,7504
2019-10-20,7527
2019-10-21,7531
2019-10-22,7484
2019-10-23,7491
2019-10-24,7503
2019-10-25,7502
2019-10-26,7492
2019-10-27,7533
2019-10-28,7662
2019-10-29,7662
2019-10-30,7552
2019-10-31,7617
2019-11-01,7792
2019-11-02,7870
2019-11-03,7871
2019-11-04,7733
2019-11-05,7733
2019-11-06,7679
2019-11-07,7699
2019-11-08,7731
2019-11-09,7712
2019-11-10,7695
2019-11-11,7664
2019-11-12,7672
2019-11-13,7673
2019-11-14,7629
2019-11-15,7640
2019-11-16,7721
2019-11-17,7721
2019-11-18,7948
2019-11-19,8049
2019-11-20,8074
2019-11-21,8074
2019-11-22,7991
2019-11-23,7971
2019-11-24,7947
2019-11-25,7976
2019-11-26,8046
2019-11-27,8046
2019-11-28,8056
2019-11-29,8176
2019-11-30,8102
2019-12-01,8088
2019-12-02,8116
2019-12-03,8152
2019-12-04,8302
2019-12-05,8302
2019-12-06,8205
2019-12-07,8272
2019-12-08,8130
2019-12-09,8077
2019-12-10,8035
2019-12-11,7974
2019-12-12,7965
2019-12-13,7839
2019-12-14,7766
2019-12-15,7751
2019-12-16,7801
2019-12-17,7911
2019-12-18,7929
2019-12-19,7922
2019-12-20,7965
2019-12-21,8078
2019-12-22,8073
2019-12-23,8051
2019-12-24,8134
2019-12-25,8210
2019-12-26,8219
2019-12-27,8305
2019-12-28,8284
2019-12-29,8264
2019-12-30,8238
2019-12-31,8252
2020-01-01,8333
2020-01-02,8305
2020-01-03,8276
2020-01-04,8246
2020-01-05,8180
2020-01-06,8121
2020-01-07,8073
2020-01-08,8073
2020-01-09,8065
2020-01-10,8046
2020-01-11,8045
2020-01-12,8059
2020-01-13,8059
2020-01-14,8080
2020-01-15,8153
2020-01-16,8247
2020-01-17,8403
2020-01-18,8380
2020-01-19,8284
2020-01-20,8137
2020-01-21,8149
2020-01-22,8092
2020-01-23,8101
2020-01-24,8098
2020-01-25,8149
2020-01-26,8096
2020-01-27,8011
2020-01-28,8015
2020-01-29,7959
2020-01-30,7929
2020-01-31,7958
2020-02-01,8022
2020-02-02,8007
2020-02-03,7971
2020-02-04,7983
2020-02-05,7994
2020-02-06,7946
2020-02-07,7916
2020-02-08,7986
2020-02-09,8045
2020-02-10,8018
2020-02-11,8024
2020-02-12,7951
2020-02-13,7907
2020-02-14,7972
2020-02-15,8035
2020-02-16,8052
2020-02-17,8084
2020-02-18,8050
2020-02-19,8010
2020-02-20,7983
2020-02-21,7983
2020-02-22,7987
2020-02-23,7978
2020-02-24,7956
2020-02-25,7963
2020-02-26,7950
2020-02-27,7932
2020-02-28,7895
2020-02-29,7895
2020-03-01,7920
2020-03-02,7935
2020-03-03,7937
2020-03-04,7936
2020-03-05,7897
2020-03-06,7752
2020-03-07,7761
2020-03-08,7744
2020-03-09,7736
2020-03-10,7774
2020-03-11,7817
2020-03-12,7813
2020-03-13,7744
2020-03-14,7767
2020-03-15,7744
2020-03-16,7777
2020-03-17,7795
2020-03-18,7808
2020-03-19,7830
2020-03-20,7835
2020-03-21,7845
2020-03-22,7821
2020-03-23,7824
2020-03-24,7919
2020-03-25,7961
2020-03-26,8053
2020-03-27,8242
2020-03-28,8311
2020-03-29,8302
2020-03-30,8232
2020-03-31,8210
2020-04-01,8253
2020-04-02,8368
2020-04-03,8425
2020-04-04,8493
2020-04-05,8444
2020-04-06,8401
2020-04-07,8394
2020-04-08,8410
2020-04-09,8292
2020-04-10,8212
2020-04-11,8117
2020-04-12,7982
2020-04-13,7974
2020-04-14,8005
2020-04-15,8141
2020-04-16,8173
2020-04-17,8214
2020-04-18,8278
2020-04-19,8271
2020-04-20,8222
2020-04-21,8199
2020-04-22,8179
2020-04-23,8218
2020-04-24,8329
2020-04-25,8355
2020-04-26,8322
2020-04-27,8266
2020-04-28,8268
2020-04-29,8278
2020-04-30,8317
2020-05-01,8427
2020-05-02,8371
2020-05-03,8334
2020-05-04,8336
2020-05-05,8404
2020-05-06,8447
2020-05-07,8385
2020-05-08,8342
2020-05-09,8326
2020-05-10,8334
2020-05-11,8309
2020-05-12,8314
2020-05-13,8313
