date_obj,Rune%20trimmed%20set%20(sk) price
2017-02-10,182570
2017-02-11,182570
2017-02-12,182570
2017-02-13,182570
2017-02-14,182570
2017-02-15,182570
2017-02-16,182570
2017-02-18,182570
2017-02-19,182570
2017-02-20,182570
2017-02-21,182570
2017-02-22,182570
2017-02-23,182570
2017-02-24,182570
2017-02-25,182570
2017-02-26,182570
2017-02-27,182570
2017-02-28,182570
2017-03-01,182570
2017-03-02,182570
2017-03-03,182570
2017-03-04,182570
2017-03-05,182570
2017-03-06,182570
2017-03-07,182570
2017-03-08,182570
2017-03-09,182570
2017-03-10,182570
2017-03-11,182570
2017-03-12,182570
2017-03-13,182570
2017-03-14,184631
2017-03-15,184631
2017-03-16,184631
2017-03-17,184631
2017-03-18,184631
2017-03-19,184631
2017-03-20,184631
2017-03-21,184631
2017-03-22,184631
2017-03-23,184631
2017-03-24,184631
2017-03-25,184631
2017-03-26,184631
2017-03-27,184631
2017-03-28,184631
2017-03-29,184631
2017-03-30,184631
2017-03-31,184631
2017-04-01,184631
2017-04-02,184631
2017-04-03,184631
2017-04-04,184631
2017-04-12,184631
2017-04-13,188570
2017-04-14,188570
2017-04-15,188570
2017-04-16,188570
2017-04-17,188570
2017-04-18,188570
2017-04-19,188570
2017-04-20,188570
2017-04-21,188570
2017-04-22,188570
2017-04-23,188570
2017-04-24,188570
2017-04-25,188570
2017-04-26,188570
2017-04-27,188570
2017-04-28,188570
2017-04-29,188570
2017-04-30,188570
2017-05-01,188570
2017-05-02,188570
2017-05-03,188570
2017-05-04,188570
2017-05-05,188570
2017-05-06,188570
2017-05-07,188570
2017-05-08,188570
2017-05-09,188570
2017-05-10,188570
2017-05-11,188570
2017-05-12,188570
2017-05-13,188570
2017-05-14,188570
2017-05-15,188570
2017-05-16,186846
2017-05-17,186846
2017-05-18,186846
2017-05-19,186846
2017-05-20,186846
2017-05-21,186846
2017-05-22,186846
2017-05-23,186846
2017-05-24,186846
2017-05-25,186846
2017-05-26,186846
2017-05-27,186846
2017-05-28,186846
2017-05-29,186846
2017-05-30,186846
2017-06-01,186846
2017-06-02,186846
2017-06-03,186846
2017-06-06,186846
2017-06-07,186846
2017-06-08,186846
2017-06-09,186846
2017-06-10,186846
2017-06-11,186846
2017-06-12,186846
2017-06-13,186846
2017-06-14,179511
2017-06-15,179511
2017-06-16,179511
2017-06-17,179511
2017-06-18,179511
2017-06-19,179511
2017-06-20,179511
2017-06-21,179511
2017-06-22,179511
2017-06-23,179511
2017-06-24,179511
2017-06-25,179511
2017-06-26,179511
2017-06-27,179511
2017-06-28,179511
2017-06-29,179511
2017-06-30,179511
2017-07-01,179511
2017-07-02,179511
2017-07-03,179511
2017-07-04,179511
2017-07-05,179511
2017-07-06,179511
2017-07-07,179511
2017-07-08,179511
2017-07-13,179511
2017-07-14,179511
2017-07-15,179511
2017-07-16,179511
2017-07-17,179511
2017-07-18,179511
2017-07-19,179511
2017-07-20,177510
2017-07-21,177510
2017-07-22,177510
2017-07-23,177510
2017-07-24,177510
2017-07-25,177510
2017-07-26,177510
2017-07-27,177510
2017-07-28,177510
2017-07-29,177510
2017-07-30,177510
2017-07-31,177510
2017-08-01,177510
2017-08-02,177510
2017-08-03,177510
2017-08-04,177510
2017-08-05,177510
2017-08-06,177510
2017-08-09,177510
2017-08-10,177510
2017-08-11,177510
2017-08-12,177510
2017-08-13,177510
2017-08-14,177510
2017-08-15,177510
2017-08-17,176464
2017-08-18,176464
2017-08-19,176464
2017-08-20,176464
2017-08-21,176464
2017-08-22,176464
2017-08-23,176464
2017-08-24,176464
2017-08-25,176464
2017-08-26,176464
2017-08-27,176464
2017-08-28,176464
2017-08-29,176464
2017-08-30,176464
2017-08-31,176464
2017-09-01,176464
2017-09-02,176464
2017-09-03,176464
2017-09-04,176464
2017-09-05,176464
2017-09-06,176464
2017-09-07,176464
2017-09-08,176464
2017-09-09,176464
2017-09-10,176464
2017-09-11,176464
2017-09-12,176464
2017-09-13,176464
2017-09-14,176464
2017-09-15,176464
2017-09-16,176464
2017-09-17,176464
2017-09-19,176464
2017-09-20,176464
2017-09-21,176464
2017-09-22,176464
2017-09-23,176464
2017-09-24,180516
2017-09-25,180516
2017-09-26,180516
2017-09-27,180516
2017-09-28,180516
2017-09-29,180516
2017-09-30,180516
2017-10-01,180516
2017-10-02,180516
2017-10-03,180516
2017-10-04,180516
2017-10-05,180516
2017-10-06,180516
2017-10-07,180516
2017-10-08,180516
2017-10-09,180516
2017-10-10,180516
2017-10-11,180516
2017-10-12,180516
2017-10-13,180516
2017-10-14,180516
2017-10-15,180516
2017-10-16,180516
2017-10-17,180516
2017-10-18,180516
2017-10-19,180516
2017-10-20,180516
2017-10-21,180516
2017-10-22,180516
2017-10-23,180516
2017-10-24,180516
2017-10-25,180516
2017-10-26,180516
2017-10-27,180516
2017-10-28,180516
2017-10-29,184559
2017-10-30,184559
2017-10-31,184559
2017-11-01,184559
2017-11-02,184559
2017-11-03,184559
2017-11-04,184559
2017-11-05,184559
2017-11-06,184559
2017-11-07,184559
2017-11-08,184559
2017-11-09,184559
2017-11-10,184559
2017-11-11,184559
2017-11-12,184559
2017-11-13,184559
2017-11-14,184559
2017-11-15,184559
2017-11-16,184559
2017-11-17,184559
2017-11-18,184559
2017-11-19,184559
2017-11-20,184559
2017-11-21,184559
2017-11-22,184559
2017-11-23,184559
2017-11-24,184559
2017-11-25,184559
2017-11-26,184559
2017-11-27,184559
2017-11-28,184559
2017-11-29,184559
2017-11-30,182940
2017-12-01,182940
2017-12-02,182940
2017-12-03,182940
2017-12-04,182940
2017-12-05,182940
2017-12-06,182940
2017-12-07,182940
2017-12-08,182940
2017-12-09,182940
2017-12-10,182940
2017-12-11,182940
2017-12-12,182940
2017-12-13,182940
2017-12-14,182940
2017-12-15,182940
2017-12-16,182940
2017-12-17,182940
2017-12-18,182940
2017-12-19,182940
2017-12-20,182940
2017-12-21,182940
2017-12-22,182940
2017-12-23,182940
2017-12-24,181529
2017-12-25,181529
2017-12-26,181529
2017-12-27,181529
2017-12-28,181529
2017-12-29,181529
2017-12-30,181529
2017-12-31,181529
2018-01-01,181529
2018-01-02,181529
2018-01-03,181529
2018-01-04,181529
2018-01-05,181529
2018-01-06,181529
2018-01-07,181529
2018-01-08,181529
2018-01-09,181529
2018-01-10,181529
2018-01-11,181529
2018-01-12,181529
2018-01-13,181529
2018-01-14,181529
2018-01-15,181529
2018-01-16,181529
2018-01-17,175620
2018-01-18,175620
2018-01-19,175620
2018-01-20,175620
2018-01-21,175620
2018-01-22,175620
2018-01-23,175620
2018-01-24,175620
2018-01-25,175620
2018-01-26,175620
2018-01-27,175620
2018-01-28,175620
2018-01-29,175620
2018-01-30,176167
2018-02-01,176167
2018-02-02,176167
2018-02-03,176167
2018-02-04,176167
2018-02-05,176167
2018-02-06,176167
2018-02-07,176167
2018-02-08,176167
2018-02-09,176167
2018-02-10,176167
2018-02-11,176167
2018-02-12,176773
2018-02-13,176773
2018-02-14,176773
2018-02-15,176773
2018-02-16,176773
2018-02-17,176773
2018-02-18,176773
2018-02-19,176773
2018-02-20,176773
2018-02-21,174931
2018-02-22,174931
2018-02-23,174931
2018-02-24,174931
2018-02-25,174931
2018-02-26,174931
2018-02-27,174931
2018-02-28,174931
2018-03-01,174931
2018-03-02,174931
2018-03-03,174931
2018-03-04,176941
2018-03-05,176941
2018-03-06,176941
2018-03-07,176941
2018-03-08,176941
2018-03-09,176941
2018-03-10,176941
2018-03-11,176941
2018-03-12,176941
2018-03-13,176941
2018-03-14,176941
2018-03-15,170071
2018-03-16,170071
2018-03-17,170071
2018-03-18,170071
2018-03-19,170071
2018-03-20,170071
2018-03-21,170071
2018-03-23,170071
2018-03-24,170071
2018-03-26,170071
2018-03-27,170071
2018-03-28,167072
2018-03-29,167072
2018-03-30,167072
2018-03-31,167072
2018-04-01,167072
2018-04-02,167072
2018-04-03,167072
2018-04-04,167072
2018-04-05,167072
2018-04-06,167072
2018-04-08,168182
2018-04-09,168182
2018-04-10,168182
2018-04-11,168182
2018-04-12,168182
2018-04-13,168182
2018-04-14,168182
2018-04-15,168182
2018-04-16,168182
2018-04-17,170995
2018-04-18,170995
2018-04-19,170995
2018-04-20,170995
2018-04-21,170995
2018-04-22,170995
2018-04-23,170995
2018-04-24,170995
2018-04-25,170995
2018-04-26,170995
2018-04-27,170995
2018-04-28,170995
2018-04-29,170995
2018-04-30,173484
2018-05-01,173484
2018-05-02,173484
2018-05-03,173484
2018-05-04,173484
2018-05-05,173484
2018-05-06,173484
2018-05-07,173484
2018-05-08,173484
2018-05-09,173484
2018-05-10,176485
2018-05-11,176485
2018-05-12,176485
2018-05-13,176485
2018-05-14,176485
2018-05-15,176485
2018-05-16,176485
2018-05-17,176485
2018-05-18,177747
2018-05-19,177747
2018-05-20,177747
2018-05-21,177747
2018-05-22,177747
2018-05-23,177747
2018-05-24,177747
2018-05-25,177747
2018-05-26,177747
2018-05-27,177747
2018-05-28,177747
2018-05-29,173366
2018-05-30,173366
2018-05-31,173366
2018-06-01,173366
2018-06-02,173366
2018-06-03,173366
2018-06-04,173366
2018-06-05,173366
2018-06-06,168399
2018-06-07,168399
2018-06-08,168399
2018-06-09,168399
2018-06-10,168399
2018-06-11,168399
2018-06-12,168399
2018-06-13,168399
2018-06-14,168399
2018-06-15,168399
2018-06-16,168399
2018-06-17,163234
2018-06-18,163234
2018-06-19,163234
2018-06-20,163234
2018-06-21,163234
2018-06-22,163234
2018-06-23,163234
2018-06-24,163234
2018-06-25,163234
2018-06-26,163234
2018-06-27,163234
2018-06-28,163234
2018-06-29,163234
2018-06-30,163234
2018-07-01,163234
2018-07-02,165241
2018-07-03,165241
2018-07-04,165241
2018-07-05,165241
2018-07-06,165241
2018-07-07,165241
2018-07-08,165241
2018-07-09,165241
2018-07-10,165241
2018-07-11,165241
2018-07-12,165241
2018-07-13,165241
2018-07-14,165241
2018-07-15,165241
2018-07-16,165241
2018-07-17,165241
2018-07-18,165241
2018-07-19,165241
2018-07-20,163213
2018-07-21,163213
2018-07-22,163213
2018-07-23,163213
2018-07-24,163213
2018-07-25,163213
2018-07-26,163213
2018-07-27,163213
2018-07-28,162986
2018-07-29,162986
2018-07-30,162986
2018-07-31,162986
2018-08-01,162986
2018-08-02,162986
2018-08-03,162986
2018-08-04,162986
2018-08-05,162986
2018-08-06,162986
2018-08-07,167585
2018-08-08,167585
2018-08-09,167585
2018-08-10,167585
2018-08-11,167585
2018-08-12,167585
2018-08-14,167585
2018-08-16,169609
2018-08-17,169609
2018-08-18,169609
2018-08-19,169609
2018-08-20,169609
2018-08-21,169609
2018-08-22,169609
2018-08-23,169609
2018-08-24,172061
2018-08-25,172061
2018-08-26,172061
2018-08-27,172061
2018-08-28,172061
2018-08-29,172061
2018-08-30,172061
2018-08-31,172061
2018-09-01,172061
2018-09-02,172061
2018-09-03,176465
2018-09-04,176465
2018-09-05,176465
2018-09-06,176465
2018-09-07,176465
2018-09-08,176465
2018-09-09,176465
2018-09-10,176465
2018-09-11,176668
2018-09-12,176668
2018-09-13,176668
2018-09-14,176668
2018-09-15,176668
2018-09-16,176668
2018-09-17,176668
2018-09-18,176917
2018-09-19,176917
2018-09-20,176917
2018-09-21,176917
2018-09-22,176917
2018-09-23,176917
2018-09-24,176917
2018-09-25,176917
2018-09-26,176917
2018-09-27,176917
2018-09-28,179472
2018-09-29,179472
2018-09-30,179472
2018-10-02,179472
2018-10-03,179472
2018-10-04,179472
2018-10-05,179472
2018-10-06,179472
2018-10-07,179472
2018-10-08,179472
2018-10-09,180422
2018-10-10,180422
2018-10-11,180422
2018-10-12,180422
2018-10-13,180422
2018-10-14,180422
2018-10-15,180422
2018-10-16,180422
2018-10-17,180422
2018-10-18,179401
2018-10-19,179401
2018-10-20,179401
2018-10-21,179401
2018-10-22,179401
2018-10-23,179401
2018-10-24,179401
2018-10-25,179401
2018-10-26,179401
2018-10-27,180450
2018-10-28,180450
2018-10-29,180450
2018-10-30,180450
2018-10-31,180450
2018-11-01,179156
2018-11-03,179156
2018-11-04,179156
2018-11-05,183548
2018-11-06,183548
2018-11-07,183548
2018-11-08,190240
2018-11-09,190240
2018-11-10,190240
2018-11-11,198252
2018-11-12,198252
2018-11-13,205476
2018-11-14,205476
2018-11-15,205476
2018-11-16,213935
2018-11-17,213935
2018-11-18,213935
2018-11-19,213935
2018-11-20,222457
2018-11-21,222457
2018-11-22,222457
2018-11-23,222457
2018-11-24,231147
2018-11-25,231147
2018-11-26,231147
2018-11-27,231147
2018-11-28,240674
2018-11-29,240674
2018-12-01,250065
2018-12-02,250065
2018-12-03,250065
2018-12-04,250065
2018-12-05,259459
2018-12-07,259459
2018-12-09,259459
2018-12-10,259459
2018-12-11,259459
2018-12-12,265708
2018-12-13,265708
2018-12-14,265708
2018-12-15,265708
2018-12-16,265708
2018-12-17,265708
2018-12-18,265708
2018-12-19,267010
2018-12-20,267010
2018-12-21,267010
2018-12-22,267010
2018-12-23,267010
2018-12-24,261656
2018-12-25,261656
2018-12-26,261656
2018-12-27,261656
2018-12-28,261656
2018-12-29,261656
2018-12-30,261656
2018-12-31,258996
2019-01-01,258996
2019-01-02,258996
2019-01-03,258996
2019-01-04,258996
2019-01-05,248539
2019-01-06,248539
2019-01-08,248539
2019-01-10,237300
2019-01-11,237300
2019-01-12,237300
2019-01-13,237300
2019-01-14,227880
2019-01-15,227880
2019-01-16,227880
2019-01-17,227880
2019-01-18,227880
2019-01-19,219029
2019-01-20,219029
2019-01-21,219029
2019-01-22,219029
2019-01-23,219029
2019-01-24,209382
2019-01-25,209382
2019-01-26,209382
2019-01-27,209382
2019-01-28,209382
2019-01-29,200091
2019-01-30,200091
2019-01-31,200091
2019-02-01,200091
2019-02-02,200091
2019-02-03,193677
2019-02-04,193677
2019-02-05,193677
2019-02-06,193677
2019-02-07,193677
2019-02-08,193677
2019-02-09,193677
2019-02-10,185378
2019-02-11,185378
2019-02-12,185378
2019-02-13,185378
2019-02-14,185378
2019-02-15,185378
2019-02-16,181902
2019-02-17,181902
2019-02-18,181902
2019-02-19,181902
2019-02-20,181902
2019-02-21,181902
2019-02-22,179014
2019-02-23,179014
2019-02-24,179014
2019-02-25,179014
2019-02-26,179014
2019-02-27,179014
2019-02-28,179014
2019-03-01,179014
2019-03-02,179014
2019-03-03,179014
2019-03-04,179014
2019-03-05,176835
2019-03-06,176835
2019-03-07,176835
2019-03-08,176835
2019-03-09,176835
2019-03-10,176835
2019-03-11,176835
2019-03-12,177040
2019-03-13,177040
2019-03-14,177040
2019-03-15,177040
2019-03-16,177040
2019-03-17,177040
2019-03-18,177040
2019-03-19,172796
2019-03-20,172796
2019-03-21,172796
2019-03-22,172796
2019-03-23,172796
2019-03-24,172969
2019-03-25,172969
2019-03-26,172969
2019-03-27,172969
2019-03-28,172969
2019-03-29,172969
2019-03-30,172969
2019-03-31,172969
2019-04-01,168376
2019-04-02,168376
2019-04-03,168376
