date_obj,Proboscis price
2015-11-30,199
2015-12-01,199
2015-12-02,199
2015-12-03,199
2015-12-04,199
2015-12-05,199
2015-12-06,200
2015-12-07,200
2015-12-08,200
2015-12-09,200
2015-12-10,200
2015-12-11,200
2015-12-12,200
2015-12-13,200
2015-12-14,200
2015-12-15,201
2015-12-16,201
2015-12-17,201
2015-12-18,201
2015-12-19,201
2015-12-20,201
2015-12-21,201
2015-12-22,201
2015-12-23,201
2015-12-24,212
2015-12-25,212
2015-12-26,212
2015-12-27,212
2015-12-28,212
2015-12-29,212
2015-12-30,212
2015-12-31,212
2016-01-01,220
2016-01-02,220
2016-01-03,220
2016-01-04,220
2016-01-05,220
2016-01-06,220
2016-01-07,220
2016-01-08,220
2016-01-09,220
2016-01-10,229
2016-01-11,229
2016-01-12,229
2016-01-13,229
2016-01-14,229
2016-01-15,229
2016-01-16,229
2016-01-17,229
2016-01-18,234
2016-01-19,234
2016-01-20,234
2016-01-21,234
2016-01-22,234
2016-01-23,234
2016-01-24,234
2016-01-25,234
2016-01-26,234
2016-01-27,224
2016-01-28,224
2016-01-29,224
2016-01-30,224
2016-01-31,224
2016-02-01,224
2016-02-02,224
2016-02-03,224
2016-02-04,227
2016-02-05,227
2016-02-06,227
2016-02-07,227
2016-02-08,227
2016-02-09,227
2016-02-10,227
2016-02-11,227
2016-02-12,239
2016-02-13,239
2016-02-14,239
2016-02-15,239
2016-02-16,239
2016-02-17,239
2016-02-18,239
2016-02-19,239
2016-02-20,251
2016-02-21,251
2016-02-22,251
2016-02-23,251
2016-02-24,251
2016-02-25,251
2016-02-26,251
2016-02-27,251
2016-02-28,256
2016-02-29,256
2016-03-01,256
2016-03-02,256
2016-03-03,256
2016-03-04,256
2016-03-05,256
2016-03-06,256
2016-03-07,256
2016-03-08,267
2016-03-09,267
2016-03-10,267
2016-03-11,267
2016-03-12,267
2016-03-13,267
2016-03-14,267
2016-03-15,267
2016-03-16,267
2016-03-17,281
2016-03-18,281
2016-03-19,281
2016-03-20,281
2016-03-21,281
2016-03-22,281
2016-03-23,281
2016-03-24,281
2016-03-25,290
2016-03-26,290
2016-03-27,290
2016-03-28,290
2016-03-29,290
2016-03-30,290
2016-03-31,290
2016-04-01,290
2016-04-02,305
2016-04-03,305
2016-04-04,305
2016-04-05,305
2016-04-06,305
2016-04-07,305
2016-04-08,305
2016-04-09,321
2016-04-10,321
2016-04-11,321
2016-04-12,321
2016-04-13,321
2016-04-14,321
2016-04-15,321
2016-04-16,334
2016-04-17,334
2016-04-18,334
2016-04-19,334
2016-04-20,334
2016-04-21,334
2016-04-22,334
2016-04-23,336
2016-04-24,336
2016-04-25,336
2016-04-26,336
2016-04-27,336
2016-04-28,336
2016-04-29,336
2016-04-30,332
2016-05-01,332
2016-05-02,332
2016-05-03,332
2016-05-04,332
2016-05-05,332
2016-05-06,332
2016-05-07,340
2016-05-08,340
2016-05-09,340
2016-05-10,340
2016-05-11,340
2016-05-12,340
2016-05-13,340
2016-05-14,349
2016-05-15,349
2016-05-16,349
2016-05-17,349
2016-05-18,349
2016-05-19,349
2016-05-22,351
2016-05-23,351
2016-05-24,351
2016-05-25,351
2016-05-26,351
2016-05-27,359
2016-05-28,359
2016-05-29,359
2016-05-30,359
2016-05-31,359
2016-06-01,359
2016-06-02,361
2016-06-03,361
2016-06-04,361
2016-06-05,361
2016-06-06,361
2016-06-07,361
2016-06-08,370
2016-06-09,370
2016-06-10,370
2016-06-11,370
2016-06-12,370
2016-06-13,370
2016-06-14,389
2016-06-15,389
2016-06-16,389
2016-06-17,389
2016-06-18,389
2016-06-19,405
2016-06-20,405
2016-06-21,405
2016-06-22,405
2016-06-23,405
2016-06-24,405
2016-06-25,388
2016-06-26,388
2016-06-27,388
2016-06-28,388
2016-06-29,388
2016-06-30,388
2016-07-01,369
2016-07-02,369
2016-07-03,369
2016-07-04,369
2016-07-05,369
2016-07-06,369
2016-07-07,351
2016-07-08,351
2016-07-09,351
2016-07-10,351
2016-07-11,335
2016-07-12,335
2016-07-13,335
2016-07-14,335
2016-07-15,335
2016-07-16,335
2016-07-17,320
2016-07-18,320
2016-07-23,306
2016-07-24,306
2016-07-25,306
2016-07-26,306
2016-07-27,306
2016-07-28,306
2016-07-29,290
2016-07-30,290
2016-07-31,290
2016-08-01,290
2016-08-02,290
2016-08-03,290
2016-08-04,290
2016-08-05,281
2016-08-06,281
2016-08-07,281
2016-08-08,281
2016-08-09,281
2016-08-10,281
2016-08-11,281
2016-08-12,291
2016-08-13,291
2016-08-14,291
2016-08-15,291
2016-08-16,291
2016-08-17,291
2016-08-18,291
2016-08-19,288
2016-08-20,288
2016-08-21,288
2016-08-22,288
2016-08-23,288
2016-08-24,288
2016-08-25,288
2016-08-26,288
2016-08-28,280
2016-08-31,280
2016-09-01,280
2016-09-02,280
2016-09-03,280
2016-09-04,266
2016-09-05,266
2016-09-06,266
2016-09-07,266
2016-09-08,266
2016-09-09,266
2016-09-10,266
2016-09-11,266
2016-09-12,253
2016-09-13,253
2016-09-14,253
2016-09-15,253
2016-09-16,253
2016-09-17,253
2016-09-18,253
2016-09-19,253
2016-09-20,253
2016-09-21,245
2016-09-22,245
2016-09-23,245
2016-09-24,245
2016-09-25,245
2016-09-26,245
2016-09-27,245
2016-09-28,245
2016-09-29,245
2016-09-30,244
2016-10-01,244
2016-10-02,244
2016-10-03,244
2016-10-04,244
2016-10-05,244
2016-10-06,244
2016-10-07,244
2016-10-08,244
2016-10-09,244
2016-10-10,244
2016-10-11,232
2016-10-12,232
2016-10-13,232
2016-10-14,232
2016-10-15,232
2016-10-16,232
2016-10-17,232
2016-10-18,232
2016-10-19,236
2016-10-20,236
2016-10-21,236
2016-10-22,236
2016-10-23,236
2016-10-24,236
2016-10-25,236
2016-10-26,240
2016-10-27,240
2016-10-28,240
2016-10-29,240
2016-10-30,240
2016-10-31,240
2016-11-01,240
2016-11-02,240
2016-11-03,240
2016-11-04,229
2016-11-05,229
2016-11-06,229
2016-11-07,229
2016-11-08,229
2016-11-09,229
2016-11-10,229
2016-11-11,229
2016-11-12,218
2016-11-13,218
2016-11-14,218
2016-12-08,227
2016-12-09,227
2016-12-10,227
2016-12-11,227
2016-12-12,230
2016-12-13,230
2016-12-14,230
2016-12-15,230
2016-12-16,230
2016-12-17,230
2016-12-18,232
2016-12-19,232
2016-12-20,232
2016-12-21,232
2016-12-22,232
2016-12-23,232
2016-12-24,224
2016-12-25,224
2016-12-26,224
2016-12-27,224
2016-12-28,224
2016-12-29,224
2016-12-30,212
2016-12-31,212
2017-01-01,212
2017-01-02,212
2017-01-03,212
2017-01-04,204
2017-01-05,204
2017-01-06,204
2017-01-07,204
2017-01-08,204
2017-01-09,205
2017-01-10,205
2017-01-11,205
2017-01-12,205
2017-01-13,205
2017-01-14,205
2017-01-15,202
2017-01-16,202
2017-01-17,202
2017-01-18,202
2017-01-19,202
2017-01-20,199
2017-01-21,199
2017-01-22,199
2017-01-27,197
2017-01-28,197
2017-01-29,197
2017-01-30,197
2017-01-31,201
2017-02-01,201
2017-02-02,201
2017-02-03,201
2017-02-04,201
2017-02-05,203
2017-02-06,203
2017-02-07,203
2017-02-08,203
2017-02-09,203
2017-02-10,203
2017-02-11,207
2017-02-12,207
2017-02-13,207
2017-02-14,207
2017-02-15,207
2017-02-16,207
2017-02-18,203
2017-02-19,203
2017-02-20,203
2017-02-21,203
2017-02-22,203
2017-02-23,203
2017-02-24,206
2017-02-25,206
2017-02-26,206
2017-02-27,206
2017-02-28,206
2017-03-01,206
2017-03-02,206
2017-03-03,206
2017-03-04,206
2017-03-05,206
2017-03-06,200
2017-03-07,200
2017-03-08,200
2017-03-09,200
2017-03-10,200
2017-03-11,200
2017-03-12,199
2017-03-13,199
2017-03-14,199
2017-03-15,199
2017-03-16,199
2017-03-17,204
2017-03-18,204
2017-03-19,204
2017-03-20,204
2017-03-21,204
2017-03-22,209
2017-03-23,209
2017-03-24,209
2017-03-25,209
2017-03-26,209
2017-03-27,209
2017-03-28,217
2017-03-29,217
2017-03-30,217
2017-03-31,217
2017-04-01,217
2017-04-02,217
2017-04-03,217
2017-04-04,217
2017-04-12,219
2017-04-13,226
2017-04-14,226
2017-04-15,226
2017-04-16,226
2017-04-17,226
2017-04-18,225
2017-04-19,225
2017-04-20,225
2017-04-21,225
2017-04-22,225
2017-04-23,225
2017-04-24,224
2017-04-25,224
2017-04-26,224
2017-04-27,224
2017-04-28,224
2017-04-29,222
2017-04-30,222
2017-05-01,222
2017-05-02,222
2017-05-03,222
2017-05-04,218
2017-05-05,218
2017-05-06,218
2017-05-07,218
2017-05-08,218
2017-05-09,219
2017-05-10,219
2017-05-11,219
2017-05-12,219
2017-05-13,219
2017-05-14,219
2017-05-15,213
2017-05-16,213
2017-05-17,213
2017-05-18,213
2017-05-19,213
2017-05-20,205
2017-05-21,205
2017-05-22,205
2017-05-23,205
2017-05-24,205
2017-05-25,205
2017-05-26,205
2017-05-27,205
2017-05-28,205
2017-05-29,205
2017-05-30,205
2017-05-31,205
2017-06-01,205
2017-06-02,213
2017-06-03,213
2017-06-06,213
2017-06-07,223
2017-06-08,223
2017-06-09,223
2017-06-10,223
2017-06-11,223
2017-06-12,223
2017-06-13,229
2017-06-14,229
2017-06-15,229
2017-06-16,229
2017-06-17,229
2017-06-18,229
2017-06-19,234
2017-06-20,234
2017-06-21,234
2017-06-22,234
2017-06-23,234
2017-06-24,234
2017-06-25,233
2017-06-26,233
2017-06-27,233
2017-06-28,233
2017-06-29,233
2017-06-30,233
2017-07-01,233
2017-07-02,233
2017-07-03,233
2017-07-04,233
2017-07-05,233
2017-07-06,234
2017-07-07,234
2017-07-08,234
2017-07-13,228
2017-07-14,228
2017-07-15,228
2017-07-16,228
2017-07-17,228
2017-07-18,234
2017-07-19,234
2017-07-20,234
2017-07-21,234
2017-07-22,234
2017-07-23,234
2017-07-24,234
2017-07-25,234
2017-07-26,234
2017-07-27,234
2017-07-28,234
2017-07-29,225
2017-07-30,225
2017-07-31,225
2017-08-01,225
2017-08-02,225
2017-08-03,214
2017-08-04,214
2017-08-05,214
2017-08-06,214
2017-08-09,204
2017-08-10,204
2017-08-11,204
2017-08-12,204
2017-08-13,194
2017-08-14,194
2017-08-15,194
2017-08-16,194
2017-08-17,194
2017-08-18,185
2017-08-19,185
2017-08-20,185
2017-08-22,185
2017-08-23,177
2017-08-24,177
2017-08-25,177
2017-08-26,177
2017-08-27,177
2017-08-28,177
2017-08-29,177
2017-08-30,183
2017-08-31,183
2017-09-01,183
2017-09-02,183
2017-09-03,183
2017-09-04,193
2017-09-05,193
2017-09-06,193
2017-09-07,197
2017-09-08,197
2017-09-09,197
2017-09-10,197
2017-09-11,201
2017-09-12,201
2017-09-13,201
2017-09-14,201
2017-09-15,201
2017-09-16,209
2017-09-17,209
2017-09-19,209
2017-09-20,209
2017-09-21,214
2017-09-22,214
2017-09-23,214
2017-09-24,214
2017-09-25,214
2017-09-26,213
2017-09-27,213
2017-09-28,213
2017-09-29,213
2017-09-30,213
2017-10-01,210
2017-10-02,210
2017-10-03,210
2017-10-04,210
2017-10-05,210
2017-10-06,210
2017-10-07,202
2017-10-08,202
2017-10-09,202
2017-10-10,202
2017-10-11,202
2017-10-12,202
2017-10-13,193
2017-10-14,193
2017-10-15,193
2017-10-16,193
2017-10-17,193
2017-10-18,193
2017-10-19,188
2017-10-20,188
2017-10-21,188
2017-10-22,188
2017-10-23,188
2017-10-24,188
2017-10-25,179
2017-10-26,179
2017-10-27,179
2017-10-28,179
2017-10-29,179
2017-10-30,179
2017-10-31,179
2017-11-01,170
2017-11-02,170
2017-11-03,170
2017-11-04,170
2017-11-05,170
2017-11-06,170
2017-11-07,162
2017-11-08,162
2017-11-09,162
2017-11-10,162
2017-11-11,162
2017-11-12,160
2017-11-13,160
2017-11-14,160
2017-11-15,160
2017-11-16,160
2017-11-17,160
2017-11-18,160
2017-11-19,154
2017-11-20,154
2017-11-21,154
2017-11-22,154
2017-11-23,154
2017-11-24,154
2017-11-25,160
2017-11-26,160
2017-11-27,160
2017-11-28,160
2017-11-29,160
2017-11-30,160
2017-12-01,161
2017-12-02,161
2017-12-03,161
2017-12-04,161
2017-12-05,161
2017-12-06,161
2017-12-07,161
2017-12-08,157
2017-12-09,157
2017-12-10,157
2017-12-11,157
2017-12-12,157
2017-12-14,153
2017-12-15,153
2017-12-16,153
2017-12-17,153
2017-12-18,153
2017-12-19,153
2017-12-20,152
2017-12-21,152
2017-12-22,152
2017-12-23,152
2017-12-24,152
2017-12-25,152
2017-12-26,152
2017-12-27,145
2017-12-28,145
2017-12-29,145
2017-12-30,145
2017-12-31,145
2018-01-01,147
2018-01-02,147
2018-01-03,147
2018-01-04,147
2018-01-05,151
2018-01-06,151
2018-01-07,151
2018-01-08,151
2018-01-09,151
2018-01-10,155
2018-01-11,155
2018-01-12,155
2018-01-13,155
2018-01-14,155
2018-01-15,158
2018-01-16,158
2018-01-17,158
2018-01-18,161
2018-01-19,161
2018-01-20,161
2018-01-21,161
2018-01-22,157
2018-01-23,157
2018-01-24,157
2018-01-25,149
2018-01-26,149
2018-01-27,149
2018-01-28,142
2018-01-29,142
2018-01-31,139
2018-02-01,139
2018-02-02,139
2018-02-03,132
2018-02-04,132
2018-02-05,132
2018-02-06,128
2018-02-07,128
2018-02-08,128
2018-02-09,122
2018-02-10,122
2018-02-11,122
2018-02-13,122
2018-02-14,122
2018-02-15,121
2018-02-16,121
2018-02-17,121
2018-02-18,114
2018-02-19,114
2018-02-20,114
2018-02-21,116
2018-02-22,116
2018-02-23,116
2018-02-24,116
2018-02-25,118
2018-02-26,118
2018-02-27,118
2018-02-28,118
2018-03-01,118
2018-03-02,118
2018-03-03,117
2018-03-04,117
2018-03-05,117
2018-03-06,118
2018-03-07,118
2018-03-08,118
2018-03-09,117
2018-03-10,117
2018-03-11,117
2018-03-12,121
2018-03-13,121
2018-03-14,121
2018-03-15,121
2018-03-16,119
2018-03-17,119
2018-03-18,119
2018-03-19,120
2018-03-20,120
2018-03-21,120
2018-03-23,123
2018-03-24,123
2018-03-26,124
2018-03-27,124
2018-03-28,127
2018-03-29,127
2018-03-30,127
2018-03-31,129
2018-04-01,129
2018-04-02,129
2018-04-03,134
2018-04-04,134
2018-04-05,134
2018-04-06,139
2018-04-08,139
2018-04-09,144
2018-04-10,144
2018-04-11,144
2018-04-12,146
2018-04-13,146
2018-04-14,146
2018-04-15,146
2018-04-16,146
2018-04-17,146
2018-04-18,146
2018-04-19,147
2018-04-20,147
2018-04-21,147
2018-04-22,149
2018-04-23,149
2018-04-24,149
2018-04-25,149
2018-04-26,155
2018-04-27,155
2018-04-28,155
2018-04-29,155
2018-04-30,157
2018-05-01,157
2018-05-02,157
2018-05-03,157
2018-05-04,156
2018-05-05,156
2018-05-06,156
2018-05-07,158
2018-05-08,158
2018-05-09,158
2018-05-10,156
2018-05-11,156
2018-05-12,156
2018-05-13,156
2018-05-14,152
2018-05-15,152
2018-05-16,152
2018-05-17,152
2018-05-18,152
2018-05-19,152
2018-05-20,152
2018-05-21,148
2018-05-22,148
2018-05-23,148
2018-05-24,148
2018-05-25,146
2018-05-26,146
2018-05-27,146
2018-05-28,147
2018-05-29,147
2018-05-30,147
2018-05-31,150
2018-06-01,150
2018-06-02,150
2018-06-03,153
2018-06-04,153
2018-06-05,153
2018-06-06,151
2018-06-07,151
2018-06-08,151
2018-06-09,151
2018-06-10,149
2018-06-11,149
2018-06-12,149
2018-06-13,152
2018-06-14,152
2018-06-15,152
2018-06-16,152
2018-06-17,150
2018-06-18,150
2018-06-19,150
2018-06-20,150
2018-06-21,149
2018-06-22,149
2018-06-23,149
2018-06-24,152
2018-06-25,152
2018-06-26,152
2018-06-27,152
2018-06-28,154
2018-06-29,154
2018-06-30,154
2018-07-01,151
2018-07-02,151
2018-07-03,151
2018-07-04,151
2018-07-05,155
2018-07-06,155
2018-07-07,155
2018-07-08,157
2018-07-09,157
2018-07-10,157
2018-07-11,154
2018-07-12,154
2018-07-13,154
2018-07-14,158
2018-07-15,158
2018-07-16,158
2018-07-17,160
2018-07-18,160
2018-07-19,160
2018-07-20,160
2018-07-21,160
2018-07-22,160
2018-07-23,156
2018-07-24,156
2018-07-25,156
2018-07-26,157
2018-07-27,157
2018-07-28,157
2018-07-29,156
2018-07-30,156
2018-07-31,152
2018-08-01,152
2018-08-02,152
2018-08-03,149
2018-08-04,149
2018-08-05,151
2018-08-06,151
2018-08-07,151
2018-08-08,146
2018-08-09,146
2018-08-10,146
2018-08-11,139
2018-08-12,139
2018-08-14,133
2018-08-16,127
2018-08-17,127
2018-08-18,127
2018-08-19,122
2018-08-20,122
2018-08-21,119
2018-08-22,119
2018-08-23,119
2018-08-24,120
2018-08-25,120
2018-08-26,120
2018-08-27,122
2018-08-28,122
2018-08-29,122
2018-08-30,124
2018-08-31,124
2018-09-01,127
2018-09-02,127
2018-09-03,127
2018-09-04,129
2018-09-05,129
2018-09-06,129
2018-09-07,130
2018-09-08,130
2018-09-09,130
2018-09-10,131
2018-09-11,131
2018-09-12,131
2018-09-13,131
2018-09-14,136
2018-09-15,136
2018-09-16,136
2018-09-17,142
2018-09-18,142
2018-09-19,142
2018-09-20,149
2018-09-21,149
2018-09-22,156
2018-09-23,156
2018-09-24,156
2018-09-25,158
2018-09-26,158
2018-09-27,158
2018-09-28,162
2018-09-29,162
2018-09-30,162
2018-10-02,165
2018-10-03,164
2018-10-04,164
2018-10-05,164
2018-10-06,159
2018-10-07,159
2018-10-08,159
2018-10-09,156
2018-10-10,156
2018-10-11,156
2018-10-12,164
2018-10-13,164
2018-10-14,170
2018-10-15,170
2018-10-16,170
2018-10-17,173
2018-10-18,173
2018-10-19,176
2018-10-20,176
2018-10-21,176
2018-10-22,181
2018-10-23,181
2018-10-24,181
2018-10-25,188
2018-10-26,188
2018-10-27,188
2018-10-28,188
2018-10-29,188
2018-10-30,188
2018-10-31,188
2018-11-01,188
2018-11-03,188
2018-11-04,188
2018-11-05,187
2018-11-06,187
2018-11-07,187
2018-11-08,192
2018-11-09,192
2018-11-10,188
2018-11-11,188
2018-11-12,187
2018-11-13,187
2018-11-14,191
2018-11-15,191
2018-11-16,199
2018-11-17,199
2018-11-18,208
2018-11-19,208
2018-11-20,207
2018-11-21,207
2018-11-22,205
2018-11-23,205
2018-11-24,203
2018-11-25,206
2018-11-26,206
2018-11-27,209
2018-11-28,209
2018-11-29,204
2018-12-01,195
2018-12-02,195
2018-12-03,191
2018-12-04,191
2018-12-05,187
2018-12-07,181
2018-12-09,177
2018-12-10,172
2018-12-11,172
2018-12-12,171
2018-12-13,171
2018-12-14,172
2018-12-15,172
2018-12-16,175
2018-12-17,175
2018-12-18,177
2018-12-19,177
2018-12-20,178
2018-12-21,178
2018-12-22,174
2018-12-23,171
2018-12-24,171
2018-12-25,173
2018-12-26,173
2018-12-27,172
2018-12-28,172
2018-12-29,175
2018-12-30,175
2018-12-31,179
2019-01-01,179
2019-01-02,178
2019-01-03,178
2019-01-04,174
2019-01-05,170
2019-01-06,171
2019-01-08,170
2019-01-10,168
2019-01-11,168
2019-01-12,167
2019-01-14,166
2019-01-15,160
2019-01-16,160
2019-01-17,162
2019-01-18,162
2019-01-19,166
2019-01-20,168
2019-01-21,168
2019-01-22,160
2019-01-23,160
2019-01-24,155
2019-01-25,155
2019-01-26,150
2019-01-27,146
2019-01-28,146
2019-01-29,143
2019-01-30,143
2019-01-31,140
2019-02-01,138
2019-02-02,138
2019-02-03,137
2019-02-04,137
2019-02-05,144
2019-02-06,144
2019-02-07,148
2019-02-08,148
2019-02-09,151
2019-02-10,151
2019-02-11,156
2019-02-12,156
2019-02-13,159
2019-02-14,159
2019-02-15,156
2019-02-16,156
2019-02-17,153
2019-02-18,153
2019-02-19,151
2019-02-20,151
2019-02-21,154
2019-02-22,154
2019-02-23,153
2019-02-24,153
2019-02-25,151
2019-02-26,151
2019-02-27,149
2019-02-28,149
2019-03-01,143
2019-03-02,143
2019-03-03,140
2019-03-04,140
2019-03-05,138
2019-03-06,138
2019-03-07,137
2019-03-08,137
2019-03-09,137
2019-03-10,139
2019-03-11,139
2019-03-12,146
2019-03-13,146
2019-03-14,154
2019-03-15,154
2019-03-16,159
2019-03-17,161
2019-03-18,161
2019-03-19,161
2019-03-20,154
2019-03-21,154
2019-03-22,149
2019-03-23,146
2019-03-24,146
2019-03-25,145
2019-03-26,145
2019-03-27,151
2019-03-28,151
2019-03-29,153
2019-03-30,153
2019-03-31,153
2019-04-01,155
2019-04-02,155
2019-04-03,153
2019-04-04,153
2019-04-05,152
2019-04-06,152
2019-04-07,152
2019-04-08,152
2019-04-09,152
2019-04-10,149
2019-04-11,149
2019-04-12,150
2019-04-13,150
2019-04-14,154
2019-04-15,154
2019-04-16,161
2019-04-17,161
2019-04-18,166
2019-04-19,166
2019-04-20,171
2019-04-21,171
2019-04-22,175
2019-04-23,175
2019-04-24,174
2019-04-25,174
2019-04-26,171
2019-04-27,171
2019-04-28,168
2019-04-29,168
2019-04-30,173
2019-05-01,173
2019-05-02,175
2019-05-03,175
2019-05-04,170
2019-05-05,170
2019-05-06,173
2019-05-07,173
2019-05-08,172
2019-05-09,172
2019-05-10,169
2019-05-11,169
2019-05-12,169
2019-05-13,169
2019-05-14,173
2019-05-15,173
2019-05-16,173
2019-05-17,177
2019-05-18,177
2019-05-19,180
2019-05-20,180
2019-05-21,182
2019-05-22,182
2019-05-23,182
2019-05-24,182
2019-05-25,181
2019-05-26,181
2019-05-27,181
2019-05-28,181
2019-05-29,180
2019-05-30,180
2019-05-31,180
2019-06-01,180
2019-06-02,182
2019-06-03,182
2019-06-04,185
2019-06-05,185
2019-06-06,186
2019-06-07,186
2019-06-08,186
2019-06-09,186
2019-06-10,186
2019-06-11,188
2019-06-12,188
2019-06-13,187
2019-06-14,187
2019-06-15,185
2019-06-16,185
2019-06-17,185
2019-06-18,185
2019-06-19,184
2019-06-20,184
2019-06-21,184
2019-06-22,184
2019-06-23,185
2019-06-24,185
2019-06-25,185
2019-06-26,188
2019-06-27,188
2019-06-28,188
2019-06-29,189
2019-06-30,189
2019-07-01,189
2019-07-02,189
2019-07-03,190
2019-07-04,190
2019-07-05,190
2019-07-06,191
2019-07-07,191
2019-07-08,182
2019-07-09,182
2019-07-10,179
2019-07-11,179
2019-07-12,177
2019-07-13,177
2019-07-14,178
2019-07-15,178
2019-07-16,178
2019-07-17,184
2019-07-18,184
2019-07-19,184
2019-07-20,188
2019-07-21,188
2019-07-22,181
2019-07-23,181
2019-07-24,181
2019-07-25,177
2019-07-26,177
2019-07-27,177
2019-07-28,177
2019-07-29,177
2019-07-30,176
2019-07-31,176
2019-08-01,176
2019-08-02,178
2019-08-03,178
2019-08-04,179
2019-08-05,179
2019-08-06,179
2019-08-07,179
2019-08-08,179
2019-08-09,179
2019-08-10,175
2019-08-11,175
2019-08-12,176
2019-08-13,176
2019-08-14,176
2019-08-15,179
2019-08-16,179
2019-08-17,179
2019-08-18,179
2019-08-19,179
2019-08-20,179
2019-08-21,176
2019-08-22,176
2019-08-23,174
2019-08-24,174
2019-08-24,174
2019-08-25,175
2019-08-25,175
2019-08-26,175
2019-08-26,175
2019-08-27,175
2019-08-27,175
2019-08-28,180
2019-08-29,180
2019-08-30,180
2019-08-31,188
2019-09-01,188
2019-09-02,187
2019-09-03,187
2019-09-04,183
2019-09-05,183
