date_obj,Spectral%20sigil price
2015-07-10,36949927
2015-07-11,36949927
2015-07-12,36949927
2015-07-13,36949927
2015-07-14,36949927
2015-07-15,36949927
2015-07-16,36949927
2015-07-17,36949927
2015-07-18,36949927
2015-07-19,36949927
2015-07-20,36949927
2015-07-21,36949927
2015-07-22,36949927
2015-07-23,36949927
2015-07-24,36949927
2015-07-25,36949927
2015-07-26,36949927
2015-07-27,36949927
2015-07-28,36949927
2015-07-29,36949927
2015-07-30,36949927
2015-07-31,36949927
2015-08-01,36949927
2015-08-02,35233509
2015-08-03,35233509
2015-08-04,35233509
2015-08-05,35233509
2015-08-06,35233509
2015-08-07,35233509
2015-08-08,35233509
2015-08-09,35233509
2015-08-10,35233509
2015-08-11,35233509
2015-08-12,35233509
2015-08-13,35233509
2015-08-14,35233509
2015-08-15,35233509
2015-08-16,35233509
2015-08-17,35233509
2015-08-18,35233509
2015-08-19,34458467
2015-08-20,34458467
2015-08-21,34458467
2015-08-22,34458467
2015-08-23,34458467
2015-08-24,35910366
2015-08-25,35910366
2015-08-26,35910366
2015-08-27,37345169
2015-08-28,37345169
2015-08-29,37345169
2015-08-30,37345169
2015-08-31,39052991
2015-09-01,39052991
2015-09-02,39052991
2015-09-03,39052991
2015-09-04,39052991
2015-09-05,39052991
2015-09-06,39052991
2015-09-07,39052991
2015-09-08,40640375
2015-09-09,40640375
2015-09-10,40640375
2015-09-11,40640375
2015-09-12,40640375
2015-09-13,40640375
2015-09-14,40640375
2015-09-15,40640375
2015-09-16,40640375
2015-09-17,42399625
2015-09-18,42399625
2015-09-19,42399625
2015-09-20,42399625
2015-09-21,42399625
2015-09-22,42399625
2015-09-23,42399625
2015-09-24,42399625
2015-09-25,42399625
2015-09-27,44194233
2015-09-28,44194233
2015-09-29,44194233
2015-09-30,44194233
2015-10-05,44194233
2015-10-06,44194233
2015-10-07,44194233
2015-10-08,44194233
2015-10-09,44194233
2015-10-10,44194233
2015-10-11,44194233
2015-10-12,46170310
2015-10-13,46170310
2015-10-14,46170310
2015-10-15,46170310
2015-10-16,46170310
2015-10-17,46170310
2015-10-18,46170310
2015-10-19,46170310
2015-10-20,46170310
2015-10-22,46170310
2015-10-23,46170310
2015-10-24,46170310
2015-10-25,48166576
2015-10-26,48166576
2015-10-27,48166576
2015-10-29,48166576
2015-10-30,48166576
2015-10-31,48166576
2015-11-01,48166576
2015-11-02,48166576
2015-11-03,48166576
2015-11-04,48166576
2015-11-05,48166576
2015-11-06,48166576
2015-11-07,48166576
2015-11-08,48166576
2015-11-09,48166576
2015-11-10,48166576
2015-11-11,48166576
2015-11-12,48166576
2015-11-13,48166576
2015-11-14,48166576
2015-11-15,47820759
2015-11-16,47820759
2015-11-17,47820759
2015-11-18,47820759
2015-11-19,47820759
2015-11-20,47820759
2015-11-21,47820759
2015-11-22,47820759
2015-11-23,47820759
2015-11-24,47820759
2015-11-25,47820759
2015-11-26,47820759
2015-11-27,47820759
2015-11-28,47820759
2015-11-29,47820759
2015-11-30,47820759
2015-12-01,47820759
2015-12-02,47820759
2015-12-03,47820759
2015-12-04,47820759
2015-12-05,47820759
2015-12-06,47820759
2015-12-07,47820759
2015-12-08,47820759
2015-12-09,47820759
2015-12-10,47820759
2015-12-11,46542917
2015-12-12,46542917
2015-12-13,46542917
2015-12-14,46542917
2015-12-15,46542917
2015-12-16,46542917
2015-12-17,46542917
2015-12-18,46542917
2015-12-19,46542917
2015-12-20,46542917
2015-12-21,46542917
2015-12-22,46542917
2015-12-23,46542917
2015-12-24,46542917
2015-12-25,46542917
2015-12-26,47967899
2015-12-27,47967899
2015-12-28,47967899
2015-12-29,47967899
2015-12-30,47967899
2015-12-31,47967899
2016-01-01,47967899
2016-01-02,47967899
2016-01-03,47967899
2016-01-04,47967899
2016-01-05,49994107
2016-01-06,49994107
2016-01-07,49994107
2016-01-08,49994107
2016-01-09,49994107
2016-01-10,49994107
2016-01-11,49994107
2016-01-12,49994107
2016-01-13,49994107
2016-01-14,49994107
2016-01-15,49994107
2016-01-16,49994107
2016-01-17,49994107
2016-01-18,52062715
2016-01-19,52062715
2016-01-20,52062715
2016-01-21,52062715
2016-01-22,52062715
2016-01-23,52062715
2016-01-24,52062715
2016-01-25,52062715
2016-01-26,52062715
2016-01-27,52062715
2016-01-28,52062715
2016-01-29,53152141
2016-01-30,53152141
2016-01-31,53152141
2016-02-01,53152141
2016-02-02,53152141
2016-02-03,53152141
2016-02-04,53152141
2016-02-05,53152141
2016-02-06,53152141
2016-02-07,53152141
2016-02-08,53152141
2016-02-09,54087700
2016-02-10,54087700
2016-02-11,54087700
2016-02-12,54087700
2016-02-13,54087700
2016-02-14,54087700
2016-02-15,54087700
2016-02-16,54087700
2016-02-17,54087700
2016-02-18,54087700
2016-02-19,54087700
2016-02-20,54087700
2016-02-21,54087700
2016-02-22,54087700
2016-02-23,54087700
2016-02-24,54087700
2016-02-25,54087700
2016-02-26,54087700
2016-02-27,53505713
2016-02-28,53505713
2016-02-29,53505713
2016-03-01,53505713
2016-03-02,53505713
2016-03-03,53505713
2016-03-04,53505713
2016-03-05,53505713
2016-03-06,53505713
2016-03-07,53505713
2016-03-08,53505713
2016-03-09,53505713
2016-03-10,53505713
2016-03-11,53505713
2016-03-12,53505713
2016-03-13,53505713
2016-03-14,53505713
2016-03-15,53505713
2016-03-16,52306947
2016-03-17,52306947
2016-03-18,52306947
2016-03-19,52306947
2016-03-20,52306947
2016-03-21,52306947
2016-03-22,52306947
2016-03-23,52306947
2016-03-24,52306947
2016-03-25,52306947
2016-03-26,52306947
2016-03-27,52306947
2016-03-28,52306947
2016-03-29,52306947
2016-03-30,52306947
2016-03-31,52306947
2016-04-01,52306947
2016-04-02,52306947
2016-04-03,52306947
2016-04-04,52306947
2016-04-05,52306947
2016-04-06,52306947
2016-04-07,52306947
2016-04-08,51260846
2016-04-09,51260846
2016-04-10,51260846
2016-04-11,51260846
2016-04-12,51260846
2016-04-13,51260846
2016-04-14,51260846
2016-04-15,51260846
2016-04-16,51260846
2016-04-17,51260846
2016-04-18,51260846
2016-04-19,51260846
2016-04-20,51260846
2016-04-21,51260846
2016-04-22,51260846
2016-04-23,51260846
2016-04-24,51260846
2016-04-25,51260846
2016-04-26,51260846
2016-04-27,51260846
2016-04-28,50175930
2016-04-29,50175930
2016-04-30,50175930
2016-05-01,50175930
2016-05-02,50175930
2016-05-03,50175930
2016-05-04,50175930
2016-05-05,50175930
2016-05-06,50175930
2016-05-07,50175930
2016-05-08,50175930
2016-05-09,52115153
2016-05-10,52115153
2016-05-11,52115153
2016-05-12,52115153
2016-05-13,52115153
2016-05-14,52115153
2016-05-15,52115153
2016-05-16,52115153
2016-05-17,52115153
2016-05-18,52115153
2016-05-19,52115153
2016-05-22,53661012
2016-05-23,53661012
2016-05-24,53661012
2016-05-25,53661012
2016-05-26,53661012
2016-05-27,53661012
2016-05-28,53661012
2016-05-29,55348014
2016-05-30,55348014
2016-05-31,55348014
2016-06-01,55348014
2016-06-02,55348014
2016-06-03,55348014
2016-06-04,55348014
2016-06-05,55348014
2016-06-06,55348014
2016-06-07,55348014
2016-06-08,55348014
2016-06-09,55348014
2016-06-10,55348014
2016-06-11,56702108
2016-06-12,56702108
2016-06-13,56702108
2016-06-14,56702108
2016-06-15,56702108
2016-06-16,56702108
2016-06-17,56702108
2016-06-18,56702108
2016-06-19,56702108
2016-06-20,56702108
2016-06-21,56702108
2016-06-22,56702108
2016-06-23,56702108
2016-06-24,56702108
2016-06-25,56702108
2016-06-26,56702108
2016-06-27,56702108
2016-06-28,56702108
2016-06-29,56702108
2016-06-30,56237554
2016-07-01,56237554
2016-07-02,56237554
2016-07-03,56237554
2016-07-04,56237554
2016-07-05,56237554
2016-07-06,56237554
2016-07-07,56237554
2016-07-08,56237554
2016-07-09,56237554
2016-07-10,56237554
2016-07-11,56237554
2016-07-12,56237554
2016-07-13,56237554
2016-07-14,56237554
2016-07-15,56237554
2016-07-16,56237554
2016-07-17,56237554
2016-07-18,56237554
2016-07-24,55207496
2016-07-25,55207496
2016-07-26,55207496
2016-07-27,55207496
2016-07-28,55207496
2016-07-29,55207496
2016-07-30,55207496
2016-07-31,55207496
2016-08-01,55207496
2016-08-02,55207496
2016-08-03,55207496
2016-08-04,55207496
2016-08-05,55207496
2016-08-06,55207496
2016-08-07,54263699
2016-08-08,54263699
2016-08-09,54263699
2016-08-10,54263699
2016-08-11,54263699
2016-08-12,54263699
2016-08-13,54263699
2016-08-14,54263699
2016-08-15,54263699
2016-08-16,54263699
2016-08-17,54263699
2016-08-18,54263699
2016-08-19,54263699
2016-08-20,54263699
2016-08-21,54263699
2016-08-22,54905031
2016-08-23,54905031
2016-08-24,54905031
2016-08-25,54905031
2016-08-26,54905031
2016-08-28,54905031
2016-08-31,54905031
2016-09-01,54905031
2016-09-02,54905031
2016-09-03,52977645
2016-09-04,52977645
2016-09-05,52977645
2016-09-06,52977645
2016-09-07,52977645
2016-09-08,52977645
2016-09-09,52977645
2016-09-10,52977645
2016-09-11,52977645
2016-09-12,52977645
2016-09-13,52977645
2016-09-14,52977645
2016-09-15,52977645
2016-09-16,52977645
2016-09-17,52977645
2016-09-18,52977645
2016-09-19,51246273
2016-09-20,51246273
2016-09-21,51246273
2016-09-22,51246273
2016-09-23,51246273
2016-09-24,51246273
2016-09-25,51246273
2016-09-26,51246273
2016-09-27,51246273
2016-09-28,51246273
2016-09-29,51246273
2016-09-30,51246273
2016-10-01,51962883
2016-10-02,51962883
2016-10-03,51962883
2016-10-04,51962883
2016-10-05,51962883
2016-10-06,51962883
2016-10-07,51962883
2016-10-08,51962883
2016-10-09,51962883
2016-10-11,51962883
2016-10-12,51962883
2016-10-13,51962883
2016-10-14,51962883
2016-10-15,51962883
2016-10-16,51962883
2016-10-17,51962883
2016-10-18,51962883
2016-10-19,51962883
2016-10-20,49654761
2016-10-21,49654761
2016-10-22,49654761
2016-10-23,49654761
2016-10-24,49654761
2016-10-25,49654761
2016-10-26,49654761
2016-10-27,49654761
2016-10-28,49654761
2016-10-29,49654761
2016-10-30,49654761
2016-10-31,49654761
2016-11-01,49654761
2016-11-02,49654761
2016-11-03,49654761
2016-11-04,48366592
2016-11-05,48366592
2016-11-06,48366592
2016-11-07,48366592
2016-11-08,48366592
2016-11-09,48366592
2016-11-10,48366592
2016-11-11,48366592
2016-11-12,48366592
2016-11-13,48366592
2016-11-14,48366592
2016-12-08,44606523
2016-12-09,44606523
2016-12-10,44606523
2016-12-11,44606523
2016-12-12,44606523
2016-12-13,44606523
2016-12-14,44606523
2016-12-15,44606523
2016-12-16,44606523
2016-12-17,43730295
2016-12-18,43730295
2016-12-19,43730295
2016-12-20,43730295
2016-12-21,43730295
2016-12-22,43730295
2016-12-23,43730295
2016-12-24,43730295
2016-12-25,45394653
2016-12-26,45394653
2016-12-27,45394653
2016-12-28,45394653
2016-12-29,45394653
2016-12-30,45394653
2016-12-31,45394653
2017-01-01,45394653
2017-01-02,45394653
2017-01-03,45394653
2017-01-04,47004505
2017-01-05,47004505
2017-01-06,47004505
2017-01-07,47004505
2017-01-08,47004505
2017-01-09,47004505
2017-01-10,47004505
2017-01-11,47004505
2017-01-12,47004505
2017-01-13,47004505
2017-01-14,47004505
2017-01-15,47004505
2017-01-16,47004505
2017-01-17,47004505
2017-01-18,47004505
2017-01-19,47004505
2017-01-20,47004505
2017-01-21,47004505
2017-01-22,44822448
2017-01-27,44822448
2017-01-28,44822448
2017-01-29,44822448
2017-01-30,44822448
2017-01-31,44822448
2017-02-01,44822448
2017-02-02,44822448
2017-02-03,44822448
2017-02-04,44395194
2017-02-05,44395194
2017-02-06,44395194
2017-02-07,46348448
2017-02-08,46348448
2017-02-09,46348448
2017-02-10,46348448
2017-02-11,46348448
2017-02-12,46348448
2017-02-13,46348448
2017-02-14,47531365
2017-02-15,47531365
2017-02-16,47531365
2017-02-18,47531365
2017-02-19,47531365
2017-02-20,47531365
2017-02-21,47531365
2017-02-22,47531365
2017-02-23,47531365
2017-02-24,47531365
2017-02-25,47531365
2017-02-26,47531365
2017-02-27,47531365
2017-02-28,47681749
2017-03-01,47681749
2017-03-02,47681749
2017-03-03,47681749
2017-03-04,47681749
2017-03-05,47681749
2017-03-06,47681749
2017-03-07,47681749
2017-03-08,47681749
2017-03-09,47681749
2017-03-10,47681749
2017-03-11,47681749
2017-03-12,47681749
2017-03-13,47681749
2017-03-14,47681749
2017-03-15,47681749
2017-03-16,47681749
2017-03-17,47681749
2017-03-18,47681749
2017-03-19,47681749
2017-03-20,47681749
2017-03-21,47681749
2017-03-22,47681749
2017-03-23,47681749
2017-03-24,47681749
2017-03-25,47681749
2017-03-26,47681749
2017-03-27,47681749
2017-03-28,45404811
2017-03-29,45404811
2017-03-30,45404811
2017-03-31,45404811
2017-04-01,45404811
2017-04-02,45404811
2017-04-03,45404811
2017-04-04,45404811
2017-04-12,45404811
2017-04-13,45404811
2017-04-14,45404811
2017-04-15,45404811
2017-04-16,45404811
2017-04-17,45404811
2017-04-18,45404811
2017-04-19,45404811
2017-04-20,45404811
2017-04-21,45404811
2017-04-22,45404811
2017-04-23,45404811
2017-04-24,45404811
2017-04-25,43306380
2017-04-26,43306380
2017-04-27,43306380
2017-04-28,43306380
2017-04-29,43306380
2017-04-30,43306380
2017-05-01,43306380
2017-05-02,43306380
2017-05-03,43306380
2017-05-04,43306380
2017-05-05,43306380
2017-05-06,43306380
2017-05-07,43306380
2017-05-08,43306380
2017-05-09,43306380
2017-05-10,43306380
2017-05-11,43306380
2017-05-12,43306380
2017-05-13,43306380
2017-05-14,43306380
2017-05-15,43306380
2017-05-16,43306380
2017-05-17,43306380
2017-05-18,42084556
2017-05-19,42084556
2017-05-20,42084556
2017-05-21,42084556
2017-05-22,42084556
2017-05-23,42084556
2017-05-24,42084556
2017-05-25,42084556
2017-05-26,42084556
2017-05-27,42084556
2017-05-28,42084556
2017-05-29,42084556
2017-05-30,42810206
2017-05-31,42810206
2017-06-01,42810206
2017-06-02,42810206
2017-06-03,42810206
2017-06-06,42810206
2017-06-07,42810206
2017-06-08,42810206
2017-06-09,42810206
2017-06-10,42810206
2017-06-11,42810206
2017-06-12,42810206
2017-06-13,42810206
2017-06-14,42810206
2017-06-15,41750751
2017-06-16,41750751
2017-06-17,41750751
2017-06-18,41750751
2017-06-19,41750751
2017-06-20,41750751
2017-06-21,41750751
2017-06-22,41750751
2017-06-23,41750751
2017-06-24,41750751
2017-06-25,41750751
2017-06-26,41750751
2017-06-27,41750751
2017-06-28,41750751
2017-06-29,41750751
2017-06-30,41750751
2017-07-01,41750751
2017-07-02,41750751
2017-07-03,41750751
2017-07-04,41750751
2017-07-05,41750751
2017-07-06,41750751
2017-07-07,41750751
2017-07-08,41750751
2017-07-13,40397581
2017-07-14,40397581
2017-07-15,40397581
2017-07-16,40397581
2017-07-17,40397581
2017-07-18,40397581
2017-07-19,40397581
2017-07-20,40397581
2017-07-21,40397581
2017-07-22,40397581
2017-07-23,40397581
2017-07-24,40397581
2017-07-25,40397581
2017-07-26,40397581
2017-07-27,40696489
2017-07-28,40696489
2017-07-29,40696489
2017-07-30,40696489
2017-07-31,40696489
2017-08-01,40696489
2017-08-02,40696489
2017-08-03,40696489
2017-08-04,40696489
2017-08-05,40696489
2017-08-06,41854107
2017-08-09,41854107
2017-08-10,41854107
2017-08-11,41854107
2017-08-12,41854107
2017-08-13,41854107
2017-08-14,41854107
2017-08-15,41854107
2017-08-17,43137040
2017-08-18,43137040
2017-08-19,43137040
2017-08-20,43137040
2017-08-21,43137040
2017-08-22,43137040
2017-08-23,43137040
2017-08-24,43137040
2017-08-25,43137040
2017-08-26,43137040
2017-08-27,43137040
2017-08-28,43137040
2017-08-29,43137040
2017-08-30,43137040
2017-08-31,43137040
2017-09-01,43137040
2017-09-02,44195341
2017-09-03,44195341
2017-09-04,44195341
2017-09-05,44195341
2017-09-06,44195341
2017-09-07,44195341
2017-09-08,44195341
2017-09-09,44195341
2017-09-10,44195341
2017-09-11,44195341
2017-09-12,44195341
2017-09-13,44195341
2017-09-14,44195341
2017-09-15,44195341
2017-09-16,44195341
2017-09-17,44195341
2017-09-19,44195341
2017-09-20,44195341
2017-09-21,44348993
2017-09-22,44348993
2017-09-23,44348993
2017-09-24,44348993
2017-09-25,44348993
2017-09-26,44348993
2017-09-27,44348993
2017-09-28,44348993
2017-09-29,44348993
2017-09-30,44348993
2017-10-01,44348993
2017-10-02,44348993
2017-10-03,44348993
2017-10-04,44348993
2017-10-05,44348993
2017-10-06,44348993
2017-10-07,44348993
2017-10-08,44329207
2017-10-09,44329207
2017-10-10,44329207
2017-10-11,44329207
2017-10-12,44329207
2017-10-13,44329207
2017-10-14,44329207
2017-10-15,44329207
2017-10-16,44329207
2017-10-17,44329207
2017-10-18,44329207
2017-10-19,44329207
2017-10-20,44329207
2017-10-21,44329207
2017-10-22,45099581
2017-10-23,45099581
2017-10-24,45099581
2017-10-25,45099581
2017-10-26,45099581
2017-10-27,45099581
2017-10-28,45099581
2017-10-29,45099581
2017-10-30,45099581
2017-10-31,45099581
2017-11-01,45099581
2017-11-02,46007038
2017-11-03,46007038
2017-11-04,46007038
2017-11-05,46007038
2017-11-06,46007038
2017-11-07,46007038
2017-11-08,46007038
2017-11-09,46007038
2017-11-10,46007038
2017-11-11,46007038
2017-11-12,46007038
2017-11-13,46007038
2017-11-14,46007038
2017-11-15,46007038
2017-11-16,46007038
2017-11-17,46007038
2017-11-18,46986026
2017-11-19,46986026
2017-11-20,46986026
2017-11-21,46986026
2017-11-22,46986026
2017-11-23,46986026
2017-11-24,46986026
2017-11-25,46986026
2017-11-26,46986026
2017-11-27,46986026
2017-11-28,46986026
2017-11-29,46986026
2017-11-30,46986026
2017-12-01,46654815
2017-12-02,46654815
2017-12-03,46654815
2017-12-04,46654815
2017-12-05,46654815
2017-12-06,46654815
2017-12-07,46654815
2017-12-08,46654815
2017-12-09,46654815
2017-12-10,46654815
2017-12-11,46654815
2017-12-12,46654815
2017-12-13,46654815
2017-12-14,46654815
2017-12-15,46654815
2017-12-16,46654815
2017-12-17,46654815
2017-12-18,45047436
2017-12-19,45047436
2017-12-20,45047436
2017-12-21,45047436
2017-12-22,45047436
2017-12-23,45047436
2017-12-24,45047436
2017-12-25,45047436
2017-12-26,45047436
2017-12-27,45047436
2017-12-28,45047436
2017-12-29,45547051
2017-12-30,45547051
2017-12-31,45547051
2018-01-01,45547051
2018-01-02,45547051
2018-01-03,45547051
2018-01-04,45547051
2018-01-05,45547051
2018-01-06,45547051
2018-01-07,45547051
2018-01-08,45547051
2018-01-09,45547051
2018-01-10,45547051
2018-01-11,45547051
2018-01-12,45547051
2018-01-13,45322801
2018-01-14,45322801
2018-01-15,45322801
2018-01-16,45322801
2018-01-17,45322801
2018-01-18,45322801
2018-01-19,45322801
2018-01-20,45322801
2018-01-21,45322801
2018-01-22,45322801
2018-01-23,45322801
2018-01-24,45322801
2018-01-25,45322801
2018-01-26,45322801
2018-01-27,45322801
2018-01-28,45322801
2018-01-29,45322801
2018-01-30,44260128
2018-02-01,44260128
2018-02-02,44260128
2018-02-04,44260128
2018-02-05,44260128
2018-02-06,44260128
2018-02-07,44260128
2018-02-08,45358264
2018-02-09,45358264
2018-02-10,45358264
2018-02-11,45358264
2018-02-12,45358264
2018-02-13,45358264
2018-02-14,45358264
2018-02-15,45358264
2018-02-16,45358264
2018-02-17,45358264
2018-02-18,45358264
2018-02-19,45358264
2018-02-20,45358264
2018-02-21,45358264
2018-02-22,45358264
2018-02-23,45148774
2018-02-24,45148774
2018-02-25,45148774
2018-02-26,45148774
2018-02-27,45148774
2018-02-28,45148774
2018-03-01,46559493
2018-03-02,46559493
2018-03-03,46559493
2018-03-04,46559493
2018-03-05,46559493
2018-03-06,46559493
2018-03-07,46559493
2018-03-08,46559493
2018-03-09,46559493
2018-03-10,47784411
2018-03-11,47784411
2018-03-12,47784411
2018-03-13,47784411
2018-03-14,47784411
2018-03-15,47784411
2018-03-16,47784411
2018-03-17,47784411
2018-03-18,47784411
2018-03-19,47784411
2018-03-20,49240929
2018-03-21,49240929
2018-03-23,49240929
2018-03-24,49240929
2018-03-26,49240929
2018-03-27,50817397
2018-03-28,50817397
2018-03-29,50817397
2018-03-30,50817397
2018-03-31,50817397
2018-04-01,50817397
2018-04-02,50817397
2018-04-03,50817397
2018-04-04,50817397
2018-04-05,50817397
2018-04-06,52124675
2018-04-08,52124675
2018-04-09,52124675
2018-04-10,52124675
2018-04-11,52124675
2018-04-12,52124675
2018-04-13,52124675
2018-04-14,52124675
2018-04-16,53819066
2018-04-17,53819066
2018-04-18,53819066
2018-04-19,53819066
2018-04-20,56017812
2018-04-21,56017812
2018-04-22,56017812
2018-04-23,56017812
2018-04-24,56017812
2018-04-25,56017812
2018-04-26,56017812
2018-04-27,56017812
2018-04-28,56017812
2018-04-29,56017812
2018-04-30,57695400
2018-05-01,57695400
2018-05-02,57695400
2018-05-03,57695400
2018-05-04,57695400
2018-05-05,57695400
2018-05-06,57695400
2018-05-07,59591365
2018-05-08,59591365
2018-05-09,59591365
2018-05-10,59591365
2018-05-11,59591365
2018-05-12,59591365
2018-05-13,59591365
2018-05-14,59591365
2018-05-15,59591365
2018-05-16,59591365
2018-05-17,59591365
2018-05-18,61104980
2018-05-19,61104980
2018-05-20,61104980
2018-05-21,61104980
2018-05-22,61104980
2018-05-23,61104980
2018-05-24,61104980
2018-05-25,61104980
2018-05-26,63462554
2018-05-27,63462554
2018-05-28,63462554
2018-05-29,63462554
2018-05-30,63462554
2018-05-31,63462554
2018-06-01,63462554
2018-06-02,63462554
2018-06-03,63462554
2018-06-04,63462554
2018-06-05,63462554
2018-06-06,63462554
2018-06-07,63462554
2018-06-08,63462554
2018-06-09,63462554
2018-06-10,63462554
2018-06-11,63462554
2018-06-12,63462554
2018-06-13,63462554
2018-06-14,62624284
2018-06-15,62624284
2018-06-16,62624284
2018-06-17,62624284
2018-06-18,62624284
2018-06-19,62624284
2018-06-20,62624284
2018-06-21,62624284
2018-06-22,62624284
2018-06-23,62624284
2018-06-24,62624284
2018-06-25,62624284
2018-06-26,62624284
2018-06-27,62624284
2018-06-28,62624284
2018-06-29,62624284
2018-06-30,62624284
2018-07-01,62624284
2018-07-02,62624284
2018-07-03,62624284
2018-07-04,62624284
2018-07-05,62624284
2018-07-06,62624284
2018-07-07,62624284
2018-07-08,62624284
2018-07-09,62624284
2018-07-10,62624284
2018-07-11,62624284
2018-07-12,62624284
2018-07-13,62624284
2018-07-14,62624284
2018-07-15,62624284
2018-07-16,62624284
2018-07-17,62624284
2018-07-18,62624284
2018-07-19,62624284
2018-07-20,62624284
2018-07-21,62624284
2018-07-22,62624284
2018-07-23,62624284
2018-07-24,62624284
2018-07-25,62624284
2018-07-26,62624284
2018-07-27,62624284
2018-07-28,62624284
2018-07-29,62624284
2018-07-30,62624284
2018-07-31,62624284
2018-08-01,62624284
2018-08-02,62624284
2018-08-03,62624284
2018-08-04,62624284
2018-08-05,62624284
2018-08-06,60196675
2018-08-07,60196675
2018-08-08,60196675
2018-08-09,60196675
2018-08-10,60196675
2018-08-11,60196675
2018-08-12,60196675
2018-08-14,60196675
2018-08-16,60196675
2018-08-17,60196675
2018-08-18,60196675
2018-08-19,60196675
2018-08-20,60196675
2018-08-21,60196675
2018-08-22,60196675
2018-08-23,60196675
2018-08-24,60196675
2018-08-25,57508039
2018-08-26,57508039
2018-08-27,57508039
2018-08-28,57508039
2018-08-29,57508039
2018-08-30,57508039
2018-08-31,57508039
2018-09-01,57508039
2018-09-02,57508039
2018-09-03,57508039
2018-09-04,57508039
2018-09-05,57508039
2018-09-06,57508039
2018-09-07,57508039
2018-09-08,57508039
2018-09-09,57508039
2018-09-10,57508039
2018-09-11,57508039
2018-09-12,57508039
2018-09-13,57508039
2018-09-14,57508039
2018-09-15,57508039
2018-09-16,57508039
2018-09-17,57508039
2018-09-18,54797877
2018-09-19,54797877
2018-09-20,54797877
2018-09-21,54797877
2018-09-22,54797877
2018-09-23,54797877
2018-09-24,54797877
2018-09-25,54797877
2018-09-26,54797877
2018-09-27,54797877
2018-09-28,54797877
2018-09-29,54797877
2018-09-30,54797877
2018-10-02,54797877
2018-10-03,54797877
2018-10-04,54797877
2018-10-05,54797877
2018-10-06,54797877
2018-10-07,54797877
2018-10-08,54797877
2018-10-09,54797877
2018-10-10,54797877
2018-10-11,54797877
2018-10-12,54797877
2018-10-13,52763528
2018-10-14,52763528
2018-10-15,52763528
2018-10-16,52763528
2018-10-17,52763528
2018-10-18,52763528
2018-10-19,52763528
2018-10-20,52763528
2018-10-21,52763528
2018-10-22,52763528
2018-10-23,52763528
2018-10-24,52763528
2018-10-25,52763528
2018-10-26,52763528
2018-10-27,52860769
2018-10-28,52860769
2018-10-29,52860769
2018-10-30,52860769
2018-10-31,52860769
2018-11-01,52860769
2018-11-03,52860769
2018-11-04,52860769
2018-11-05,54033332
2018-11-06,54033332
2018-11-07,54033332
2018-11-08,54033332
2018-11-09,54033332
2018-11-10,54033332
2018-11-11,54033332
2018-11-12,54033332
2018-11-13,54033332
2018-11-14,54033332
2018-11-15,54033332
2018-11-16,54033332
2018-11-17,54033332
2018-11-18,54033332
2018-11-19,54033332
2018-11-20,54290779
2018-11-21,54290779
2018-11-22,54290779
2018-11-23,54290779
2018-11-24,54290779
2018-11-25,54290779
2018-11-26,54290779
