date_obj,Fremennik%20teal%20cloak price
2015-11-09,6237
2015-11-10,6237
2015-11-11,5936
2015-11-12,5936
2015-11-13,5936
2015-11-14,5936
2015-11-15,5936
2015-11-16,5936
2015-11-17,5936
2015-11-18,5936
2015-11-19,5936
2015-11-20,5936
2015-11-21,5936
2015-11-22,5936
2015-11-23,5936
2015-11-24,5936
2015-11-25,5936
2015-11-26,5936
2015-11-27,5936
2015-11-28,5936
2015-11-29,5936
2015-11-30,5936
2015-12-01,5936
2015-12-02,5666
2015-12-03,5666
2015-12-04,5666
2015-12-05,5666
2015-12-06,5666
2015-12-07,5666
2015-12-08,5666
2015-12-09,5666
2015-12-10,5666
2015-12-11,5666
2015-12-12,5666
2015-12-13,5666
2015-12-14,5666
2015-12-15,5666
2015-12-16,5666
2015-12-17,5666
2015-12-18,5384
2015-12-19,5384
2015-12-20,5384
2015-12-21,5384
2015-12-22,5384
2015-12-23,5384
2015-12-24,5384
2015-12-25,5384
2015-12-26,5384
2015-12-27,5384
2015-12-28,5384
2015-12-29,5384
2015-12-30,5384
2015-12-31,5384
2016-01-01,5384
2016-01-02,5384
2016-01-03,5384
2016-01-04,5384
2016-01-05,5384
2016-01-06,5115
2016-01-07,5115
2016-01-08,5115
2016-01-09,5115
2016-01-10,5115
2016-01-11,5115
2016-01-12,5115
2016-01-13,5115
2016-01-14,5115
2016-01-15,5115
2016-01-16,5115
2016-01-17,5115
2016-01-18,5115
2016-01-19,5115
2016-01-20,5115
2016-01-21,4873
2016-01-22,4873
2016-01-23,4873
2016-01-24,4873
2016-01-25,4873
2016-01-26,4873
2016-01-27,4873
2016-01-28,4873
2016-01-29,4873
2016-01-30,4873
2016-01-31,4873
2016-02-01,4873
2016-02-02,4873
2016-02-03,4873
2016-02-04,4873
2016-02-05,4873
2016-02-06,4873
2016-02-07,4873
2016-02-08,4630
2016-02-09,4630
2016-02-10,4630
2016-02-11,4630
2016-02-12,4630
2016-02-13,4630
2016-02-14,4630
2016-02-15,4630
2016-02-16,4630
2016-02-17,4630
2016-02-18,4630
2016-02-19,4630
2016-02-20,4630
2016-02-21,4630
2016-02-22,4403
2016-02-23,4403
2016-02-24,4403
2016-02-25,4403
2016-02-26,4403
2016-02-27,4403
2016-02-28,4403
2016-02-29,4403
2016-03-01,4403
2016-03-02,4403
2016-03-03,4403
2016-03-04,4403
2016-03-05,4403
2016-03-06,4403
2016-03-07,4403
2016-03-08,4403
2016-03-09,4186
2016-03-10,4186
2016-03-11,4186
2016-03-12,4186
2016-03-13,4186
2016-03-14,4186
2016-03-15,4186
2016-03-16,4186
2016-03-17,4186
2016-03-18,4186
2016-03-19,4186
2016-03-20,4186
2016-03-21,4186
2016-03-22,4186
2016-03-23,4186
2016-03-24,4186
2016-03-25,4186
2016-03-26,3985
2016-03-27,3985
2016-03-28,3985
2016-03-29,3985
2016-03-30,3985
2016-03-31,3985
2016-04-01,3985
2016-04-02,3985
2016-04-03,3985
2016-04-04,3985
2016-04-05,3985
2016-04-06,3985
2016-04-07,3985
2016-04-08,3985
2016-04-09,3985
2016-04-10,3985
2016-04-11,3985
2016-04-12,3799
2016-04-13,3799
2016-04-14,3799
2016-04-15,3799
2016-04-16,3799
2016-04-17,3799
2016-04-18,3799
2016-04-19,3799
2016-04-20,3799
2016-04-21,3799
2016-04-22,3799
2016-04-23,3799
2016-04-24,3799
2016-04-25,3799
2016-04-26,3799
2016-04-27,3799
2016-04-28,3616
2016-04-29,3616
2016-04-30,3616
2016-05-01,3616
2016-05-02,3616
2016-05-03,3616
2016-05-04,3616
2016-05-05,3616
2016-05-06,3616
2016-05-07,3616
2016-05-08,3616
2016-05-09,3616
2016-05-10,3616
2016-05-11,3616
2016-05-12,3616
2016-05-13,3616
2016-05-14,3616
2016-05-15,3616
2016-05-16,3437
2016-05-17,3437
2016-05-18,3437
2016-05-19,3437
2016-05-22,3437
2016-05-23,3437
2016-05-24,3437
2016-05-25,3437
2016-05-26,3437
2016-05-27,3437
2016-05-28,3437
2016-05-29,3437
2016-05-30,3437
2016-05-31,3437
2016-06-01,3270
2016-06-02,3270
2016-06-03,3270
2016-06-04,3270
2016-06-05,3270
2016-06-06,3270
2016-06-07,3270
2016-06-08,3270
2016-06-09,3270
2016-06-10,3270
2016-06-11,3270
2016-06-12,3270
2016-06-13,3270
2016-06-14,3270
2016-06-15,3270
2016-06-16,3270
2016-06-17,3110
2016-06-18,3110
2016-06-19,3110
2016-06-20,3110
2016-06-21,3110
2016-06-22,3110
2016-06-23,3110
2016-06-24,3110
2016-06-25,3110
2016-06-26,3110
2016-06-27,3110
2016-06-28,3110
2016-06-29,3110
2016-06-30,3110
2016-07-01,3110
2016-07-02,3110
2016-07-03,3110
2016-07-04,2959
2016-07-05,2959
2016-07-06,2959
2016-07-07,2959
2016-07-08,2959
2016-07-09,2959
2016-07-10,2959
2016-07-11,2959
2016-07-12,2959
2016-07-13,2959
2016-07-14,2959
2016-07-15,2959
2016-07-16,2959
2016-07-17,2959
2016-07-18,2959
2016-07-23,2812
2016-07-24,2812
2016-07-25,2812
2016-07-26,2812
2016-07-27,2812
2016-07-28,2812
2016-07-29,2812
2016-07-30,2812
2016-07-31,2812
2016-08-01,2812
2016-08-02,2812
2016-08-03,2812
2016-08-04,2812
2016-08-05,2812
2016-08-06,2812
2016-08-07,2812
2016-08-08,2812
2016-08-09,2812
2016-08-10,2812
2016-08-11,2812
2016-08-12,2812
2016-08-13,2672
2016-08-14,2672
2016-08-15,2672
2016-08-16,2672
2016-08-17,2672
2016-08-18,2672
2016-08-19,2672
2016-08-20,2672
2016-08-21,2672
2016-08-22,2672
2016-08-23,2672
2016-08-24,2672
2016-08-25,2672
2016-08-26,2672
2016-08-28,2672
2016-08-31,2672
2016-09-01,2672
2016-09-02,2672
2016-09-03,2556
2016-09-04,2556
2016-09-05,2556
2016-09-06,2556
2016-09-07,2556
2016-09-08,2556
2016-09-09,2556
2016-09-10,2556
2016-09-11,2556
2016-09-12,2556
2016-09-13,2556
2016-09-14,2556
2016-09-15,2556
2016-09-16,2556
2016-09-17,2556
2016-09-18,2556
2016-09-19,2556
2016-09-20,2556
2016-09-21,2556
2016-09-22,2556
2016-09-23,2556
2016-09-24,2556
2016-09-25,2556
2016-09-26,2556
2016-09-27,2556
2016-09-28,2556
2016-09-29,2428
2016-09-30,2428
2016-10-01,2428
2016-10-02,2428
2016-10-03,2428
2016-10-04,2428
2016-10-05,2428
2016-10-06,2428
2016-10-07,2428
2016-10-08,2428
2016-10-09,2428
2016-10-10,2428
2016-10-11,2428
2016-10-12,2428
2016-10-13,2428
2016-10-14,2428
2016-10-15,2428
2016-10-16,2428
2016-10-17,2428
2016-10-18,2428
2016-10-19,2428
2016-10-20,2428
2016-10-21,2428
2016-10-22,2428
2016-10-23,2428
2016-10-24,2309
2016-10-25,2309
2016-10-26,2309
2016-10-27,2309
2016-10-28,2309
2016-10-29,2309
2016-10-30,2309
2016-10-31,2309
2016-11-01,2309
2016-11-02,2309
2016-11-03,2309
2016-11-04,2309
2016-11-05,2309
2016-11-06,2309
2016-11-07,2309
2016-11-08,2309
2016-11-09,2309
2016-11-10,2309
2016-11-11,2309
2016-11-12,2309
2016-11-13,2309
2016-11-14,2309
2016-11-15,2309
2016-12-07,2198
2016-12-08,2198
2016-12-09,2198
2016-12-10,2089
2016-12-11,2089
2016-12-12,2089
2016-12-13,2089
2016-12-14,2089
2016-12-15,2089
2016-12-16,2089
2016-12-17,2089
2016-12-18,2089
2016-12-19,2089
2016-12-20,2089
2016-12-21,2089
2016-12-22,2089
2016-12-23,2089
2016-12-24,2089
2016-12-25,2089
2016-12-26,2089
2016-12-27,2089
2016-12-28,1989
2016-12-29,1989
2016-12-30,1989
2016-12-31,1989
2017-01-01,1989
2017-01-02,1989
2017-01-03,1989
2017-01-04,1989
2017-01-05,1989
2017-01-06,1989
2017-01-07,1989
2017-01-08,1989
2017-01-09,1989
2017-01-10,1989
2017-01-11,1989
2017-01-12,1892
2017-01-13,1892
2017-01-14,1892
2017-01-15,1892
2017-01-16,1892
2017-01-17,1892
2017-01-18,1892
2017-01-19,1892
2017-01-20,1892
2017-01-21,1892
2017-01-22,1892
2017-01-23,1892
2017-01-27,1892
2017-01-28,1892
2017-01-29,1805
2017-01-30,1805
2017-01-31,1805
2017-02-01,1805
2017-02-02,1805
2017-02-03,1805
2017-02-04,1805
2017-02-05,1805
2017-02-06,1805
2017-02-07,1805
2017-02-08,1805
2017-02-09,1805
2017-02-10,1805
2017-02-11,1805
2017-02-12,1805
2017-02-13,1715
2017-02-14,1715
2017-02-15,1715
2017-02-16,1715
2017-02-18,1715
2017-02-19,1715
2017-02-20,1715
2017-02-21,1715
2017-02-22,1715
2017-02-23,1715
2017-02-24,1715
2017-02-25,1715
2017-02-26,1715
2017-02-27,1715
2017-02-28,1715
2017-03-01,1715
2017-03-02,1715
2017-03-03,1715
2017-03-04,1715
2017-03-05,1630
2017-03-06,1630
2017-03-07,1630
2017-03-08,1630
2017-03-09,1630
2017-03-10,1630
2017-03-11,1630
2017-03-12,1630
2017-03-13,1630
2017-03-14,1630
2017-03-15,1630
2017-03-16,1630
2017-03-17,1630
2017-03-18,1630
2017-03-19,1630
2017-03-20,1550
2017-03-21,1550
2017-03-22,1550
2017-03-23,1550
2017-03-24,1550
2017-03-25,1550
2017-03-26,1550
2017-03-27,1550
2017-03-28,1550
2017-03-29,1550
2017-03-30,1550
2017-03-31,1550
2017-04-01,1550
2017-04-02,1550
2017-04-03,1550
2017-04-04,1491
2017-04-12,1491
2017-04-13,1491
2017-04-14,1491
2017-04-15,1491
2017-04-16,1491
2017-04-17,1491
2017-04-18,1491
2017-04-19,1491
2017-04-20,1491
2017-04-21,1460
2017-04-22,1460
2017-04-23,1460
2017-04-24,1460
2017-04-25,1460
2017-04-26,1460
2017-04-27,1460
2017-04-28,1460
2017-04-29,1460
2017-04-30,1460
2017-05-01,1460
2017-05-02,1460
2017-05-03,1460
2017-05-04,1460
2017-05-05,1460
2017-05-06,1460
2017-05-07,1460
2017-05-08,1460
2017-05-09,1401
2017-05-10,1401
2017-05-11,1401
2017-05-12,1401
2017-05-13,1401
2017-05-14,1401
2017-05-15,1401
2017-05-16,1401
2017-05-17,1401
2017-05-18,1401
2017-05-19,1401
2017-05-20,1401
2017-05-21,1401
2017-05-22,1401
2017-05-23,1401
2017-05-24,1401
2017-05-25,1401
2017-05-26,1401
2017-05-27,1401
2017-05-28,1401
2017-05-29,1401
2017-05-30,1401
2017-05-31,1401
2017-06-01,1401
2017-06-02,1397
2017-06-03,1397
2017-06-04,1397
2017-06-05,1397
2017-06-06,1397
2017-06-07,1397
2017-06-08,1397
2017-06-09,1397
2017-06-10,1397
2017-06-11,1397
2017-06-12,1397
2017-06-13,1397
2017-06-14,1397
2017-06-15,1397
2017-06-16,1397
2017-06-17,1397
2017-06-18,1397
2017-06-19,1397
2017-06-20,1397
2017-06-21,1397
2017-06-22,1397
2017-06-23,1397
2017-06-24,1378
2017-06-25,1378
2017-06-26,1378
2017-06-27,1378
2017-06-28,1378
2017-06-29,1378
2017-06-30,1378
2017-07-01,1378
2017-07-02,1378
2017-07-03,1378
2017-07-04,1378
2017-07-05,1378
2017-07-06,1378
2017-07-07,1378
2017-07-08,1378
2017-07-13,1378
2017-07-14,1378
2017-07-15,1378
2017-07-16,1378
2017-07-17,1378
2017-07-18,1339
2017-07-19,1339
2017-07-20,1339
2017-07-21,1339
2017-07-22,1339
2017-07-23,1339
2017-07-24,1339
2017-07-25,1339
2017-07-26,1339
2017-07-27,1339
2017-07-28,1339
2017-07-29,1339
2017-07-30,1339
2017-07-31,1339
2017-08-01,1339
2017-08-02,1339
2017-08-03,1339
2017-08-04,1339
2017-08-05,1339
2017-08-06,1339
2017-08-09,1331
2017-08-10,1331
2017-08-11,1331
2017-08-12,1331
2017-08-13,1331
2017-08-14,1331
2017-08-15,1331
2017-08-16,1331
2017-08-17,1331
2017-08-18,1331
2017-08-19,1331
2017-08-20,1331
2017-08-21,1331
2017-08-22,1331
2017-08-23,1331
2017-08-24,1331
2017-08-25,1331
2017-08-26,1331
2017-08-27,1331
2017-08-28,1331
2017-08-29,1331
2017-08-30,1331
2017-08-31,1331
2017-09-01,1331
2017-09-02,1316
2017-09-03,1316
2017-09-04,1316
2017-09-05,1316
2017-09-06,1316
2017-09-07,1316
2017-09-08,1316
2017-09-09,1316
2017-09-10,1316
2017-09-11,1316
2017-09-12,1316
2017-09-13,1316
2017-09-14,1316
2017-09-15,1316
2017-09-16,1316
2017-09-17,1316
2017-09-18,1316
2017-09-19,1316
2017-09-20,1316
2017-09-21,1316
2017-09-22,1316
2017-09-23,1316
2017-09-24,1312
2017-09-25,1312
2017-09-26,1312
2017-09-27,1312
2017-09-28,1312
2017-09-29,1312
2017-09-30,1312
2017-10-01,1312
2017-10-02,1312
2017-10-03,1312
2017-10-04,1312
2017-10-05,1312
2017-10-06,1312
2017-10-07,1312
2017-10-08,1312
2017-10-09,1312
2017-10-10,1312
2017-10-11,1312
2017-10-12,1312
2017-10-13,1312
2017-10-14,1312
2017-10-15,1312
2017-10-16,1312
2017-10-17,1312
2017-10-18,1312
2017-10-19,1295
2017-10-20,1295
2017-10-21,1295
2017-10-22,1295
2017-10-23,1295
2017-10-24,1295
2017-10-25,1295
2017-10-26,1295
2017-10-27,1295
2017-10-28,1295
2017-10-29,1295
2017-10-30,1295
2017-10-31,1295
2017-11-01,1295
2017-11-02,1295
2017-11-03,1295
2017-11-04,1295
2017-11-05,1295
2017-11-06,1295
2017-11-07,1295
2017-11-08,1295
2017-11-09,1295
2017-11-10,1295
2017-11-11,1295
2017-11-12,1295
2017-11-13,1295
2017-11-14,1295
2017-11-15,1295
2017-11-16,1289
2017-11-17,1289
2017-11-18,1289
2017-11-19,1289
2017-11-20,1289
2017-11-21,1289
2017-11-22,1289
2017-11-23,1289
2017-11-24,1289
2017-11-25,1289
2017-11-26,1289
2017-11-27,1289
2017-11-28,1289
2017-11-29,1289
2017-11-30,1289
2017-12-01,1289
2017-12-02,1289
2017-12-03,1289
2017-12-04,1289
2017-12-05,1289
2017-12-06,1289
2017-12-07,1289
2017-12-08,1289
2017-12-09,1289
2017-12-10,1289
2017-12-11,1289
2017-12-12,1289
2017-12-13,1286
2017-12-14,1286
2017-12-15,1286
2017-12-16,1286
2017-12-17,1286
2017-12-18,1286
2017-12-19,1286
2017-12-20,1286
2017-12-21,1286
2017-12-22,1286
2017-12-23,1286
2017-12-24,1286
2017-12-25,1286
2017-12-26,1286
2017-12-27,1286
2017-12-28,1286
2017-12-29,1286
2017-12-30,1286
2017-12-31,1286
2018-01-01,1286
2018-01-02,1286
2018-01-03,1286
2018-01-04,1286
2018-01-05,1286
2018-01-06,1286
2018-01-07,1286
2018-01-08,1283
2018-01-09,1283
2018-01-10,1283
2018-01-11,1283
2018-01-12,1283
2018-01-13,1283
2018-01-14,1283
2018-01-15,1283
2018-01-16,1283
2018-01-17,1283
2018-01-18,1283
2018-01-19,1283
2018-01-20,1283
2018-01-21,1283
2018-01-22,1283
2018-01-23,1283
2018-01-24,1236
2018-01-25,1236
2018-01-26,1236
2018-01-27,1236
2018-01-28,1236
2018-01-29,1236
2018-01-30,1236
2018-01-31,1236
2018-02-01,1236
2018-02-02,1236
2018-02-03,1236
2018-02-04,1182
2018-02-05,1182
2018-02-06,1182
2018-02-07,1182
2018-02-08,1182
2018-02-09,1182
2018-02-10,1182
2018-02-11,1182
2018-02-12,1177
2018-02-13,1177
2018-02-14,1177
2018-02-15,1177
2018-02-16,1177
2018-02-17,1177
2018-02-18,1177
2018-02-19,1177
2018-02-20,1177
2018-02-21,1196
2018-02-22,1196
2018-02-23,1196
2018-02-24,1196
2018-02-25,1196
2018-02-26,1196
2018-02-27,1196
2018-02-28,1159
2018-03-01,1159
2018-03-02,1159
2018-03-03,1159
2018-03-04,1159
2018-03-05,1159
2018-03-06,1105
2018-03-07,1105
2018-03-08,1105
2018-03-09,1105
2018-03-10,1105
2018-03-11,1105
2018-03-12,1105
2018-03-13,1105
2018-03-14,1099
2018-03-15,1099
2018-03-16,1099
2018-03-17,1099
2018-03-18,1099
2018-03-20,1099
2018-03-21,1099
2018-03-23,1099
2018-03-24,1061
2018-03-25,1061
2018-03-26,1061
2018-03-27,1061
2018-03-28,1061
2018-03-29,1061
2018-03-30,1061
2018-03-31,1045
2018-04-01,1045
2018-04-02,1045
2018-04-03,1045
2018-04-04,1045
2018-04-05,1045
2018-04-06,1045
2018-04-07,1045
2018-04-08,1045
2018-04-09,993
2018-04-10,993
2018-04-11,993
2018-04-12,993
2018-04-13,993
2018-04-14,993
2018-04-15,993
2018-04-16,993
2018-04-17,998
2018-04-18,998
2018-04-19,998
2018-04-20,998
2018-04-21,998
2018-04-22,998
2018-04-23,998
2018-04-24,998
2018-04-25,998
2018-04-26,998
2018-04-27,998
2018-04-28,1016
2018-04-29,1016
2018-04-30,1016
2018-05-01,1016
2018-05-02,1016
2018-05-03,1016
2018-05-04,1016
2018-05-05,1016
2018-05-06,1016
2018-05-07,1023
2018-05-08,1023
2018-05-09,1023
2018-05-10,1023
2018-05-11,1023
2018-05-12,1023
2018-05-13,1023
2018-05-14,1023
2018-05-15,1030
2018-05-16,1030
2018-05-17,1030
2018-05-18,1030
2018-05-19,1030
2018-05-20,1030
2018-05-21,1030
2018-05-22,1030
2018-05-23,1030
2018-05-24,1019
2018-05-25,1019
2018-05-26,1019
2018-05-27,1019
2018-05-28,1019
2018-05-29,1019
2018-05-30,1019
2018-05-31,1019
2018-06-01,1019
2018-06-02,1019
2018-06-03,1025
2018-06-04,1025
2018-06-05,1025
2018-06-06,1025
2018-06-07,1025
2018-06-08,1025
2018-06-09,1025
2018-06-10,1025
2018-06-11,1025
2018-06-12,1025
2018-06-13,1025
2018-06-14,1025
2018-06-15,1025
2018-06-16,1034
2018-06-17,1034
2018-06-18,1034
2018-06-19,1034
2018-06-20,1034
2018-06-21,1034
2018-06-22,1034
2018-06-23,1034
2018-06-24,1034
2018-06-25,1034
2018-06-26,1034
2018-06-27,1034
2018-06-28,1034
2018-06-29,1024
2018-06-30,1024
2018-07-01,1024
2018-07-02,1024
2018-07-03,1024
2018-07-04,1024
2018-07-05,1024
2018-07-06,1024
2018-07-07,1024
2018-07-08,1024
2018-07-09,1024
2018-07-10,1024
2018-07-11,1024
2018-07-12,1024
2018-07-13,1024
2018-07-14,1024
2018-07-15,1024
2018-07-16,1024
2018-07-17,1024
2018-07-18,1024
2018-07-19,1024
2018-07-20,1024
2018-07-21,1024
2018-07-22,1022
2018-07-23,1022
2018-07-24,1022
2018-07-25,1022
2018-07-26,1022
2018-07-27,1022
2018-07-28,1022
2018-07-29,1022
2018-07-30,996
2018-07-31,996
2018-08-01,996
2018-08-02,996
2018-08-03,996
2018-08-04,996
2018-08-05,996
2018-08-06,996
2018-08-07,979
2018-08-08,979
2018-08-09,979
2018-08-10,979
2018-08-11,979
2018-08-12,979
2018-08-14,979
2018-08-16,979
2018-08-17,972
2018-08-18,972
2018-08-19,972
2018-08-20,972
2018-08-21,972
2018-08-22,972
2018-08-23,972
2018-08-24,972
2018-08-25,978
2018-08-26,978
2018-08-27,978
2018-08-28,978
2018-08-29,978
2018-08-30,978
2018-08-31,978
2018-09-01,978
2018-09-02,978
2018-09-03,991
2018-09-04,991
2018-09-05,991
2018-09-06,991
2018-09-07,991
2018-09-08,991
2018-09-09,991
2018-09-10,991
2018-09-11,991
2018-09-12,967
2018-09-13,967
2018-09-14,967
2018-09-15,967
2018-09-16,967
2018-09-17,967
2018-09-18,967
2018-09-19,967
2018-09-20,940
2018-09-21,940
2018-09-22,940
2018-09-23,940
2018-09-24,940
2018-09-25,940
2018-09-26,940
2018-09-27,940
2018-09-28,924
2018-09-29,924
2018-09-30,924
2018-10-01,924
2018-10-02,924
2018-10-03,924
2018-10-04,924
2018-10-05,924
2018-10-06,924
2018-10-07,924
2018-10-08,890
2018-10-09,890
2018-10-10,890
2018-10-11,890
2018-10-12,890
2018-10-13,890
2018-10-14,890
2018-10-15,890
2018-10-16,890
2018-10-17,890
2018-10-18,893
2018-10-19,893
2018-10-20,893
2018-10-21,893
2018-10-22,893
2018-10-23,893
2018-10-24,893
2018-10-25,893
2018-10-26,893
2018-10-27,893
2018-10-28,910
2018-10-29,910
2018-10-30,910
2018-10-31,910
2018-11-01,910
2018-11-03,910
2018-11-04,942
2018-11-05,942
2018-11-06,942
2018-11-07,942
2018-11-08,941
2018-11-09,941
2018-11-10,941
2018-11-11,941
2018-11-12,941
2018-11-13,967
2018-11-14,967
2018-11-15,967
2018-11-16,967
2018-11-17,993
2018-11-18,993
2018-11-19,993
2018-11-20,993
2018-11-21,1028
2018-11-22,1028
2018-11-23,1028
2018-11-24,1028
2018-11-25,1035
2018-11-26,1035
2018-11-27,1035
2018-11-28,1035
2018-11-29,1035
2018-12-01,1031
2018-12-02,1031
2018-12-03,1031
2018-12-05,1067
2018-12-07,1067
2018-12-09,1067
2018-12-10,1073
2018-12-11,1073
2018-12-12,1073
2018-12-13,1073
2018-12-14,1073
2018-12-15,1073
2018-12-16,1021
2018-12-17,1021
2018-12-18,1021
2018-12-19,1021
2018-12-20,1021
2018-12-21,1021
2018-12-22,981
2018-12-23,981
2018-12-24,981
2018-12-25,981
2018-12-26,978
2018-12-27,978
2018-12-28,978
2018-12-29,978
2018-12-30,978
2018-12-31,956
2019-01-01,956
2019-01-02,956
2019-01-03,956
2019-01-04,956
2019-01-05,960
2019-01-06,960
2019-01-08,960
2019-01-10,937
2019-01-11,937
2019-01-12,937
2019-01-13,937
2019-01-14,937
2019-01-15,913
2019-01-16,913
2019-01-17,913
2019-01-18,913
2019-01-19,913
2019-01-20,913
2019-01-21,868
2019-01-22,868
2019-01-23,868
2019-01-24,868
2019-01-25,868
2019-01-26,885
2019-01-27,885
2019-01-28,885
2019-01-29,885
2019-01-30,885
2019-01-31,885
2019-02-01,901
2019-02-02,901
2019-02-03,901
2019-02-04,901
2019-02-05,901
2019-02-06,901
2019-02-07,901
2019-02-08,901
2019-02-09,939
2019-02-10,939
2019-02-11,939
2019-02-12,939
2019-02-13,939
2019-02-14,939
2019-02-15,946
2019-02-16,946
2019-02-17,946
2019-02-18,946
2019-02-19,946
2019-02-20,946
2019-02-21,946
2019-02-22,914
2019-02-23,914
2019-02-24,914
2019-02-25,914
2019-02-26,914
2019-02-27,914
2019-02-28,914
2019-03-01,914
2019-03-02,914
2019-03-03,914
2019-03-04,892
2019-03-05,892
2019-03-06,892
2019-03-07,892
2019-03-08,892
2019-03-09,892
2019-03-10,892
2019-03-11,869
2019-03-12,869
2019-03-13,869
2019-03-14,869
2019-03-15,869
2019-03-16,869
2019-03-17,869
2019-03-18,869
2019-03-19,861
2019-03-20,861
2019-03-21,861
2019-03-22,861
2019-03-23,861
2019-03-24,861
2019-03-25,861
2019-03-26,857
2019-03-27,857
2019-03-28,857
2019-03-29,857
2019-03-30,857
2019-03-31,857
2019-04-01,857
2019-04-02,816
2019-04-03,816
2019-04-04,816
2019-04-05,816
2019-04-06,816
2019-04-07,816
2019-04-08,781
2019-04-09,781
2019-04-10,781
