date_obj,Doogle%20leaves price
2015-12-16,72
2015-12-17,72
2015-12-18,73
2015-12-19,73
2015-12-20,73
2015-12-21,73
2015-12-22,73
2015-12-23,75
2015-12-24,75
2015-12-25,75
2015-12-26,75
2015-12-27,75
2015-12-28,75
2015-12-29,76
2015-12-30,76
2015-12-31,76
2016-01-01,76
2016-01-02,76
2016-01-03,78
2016-01-04,78
2016-01-05,78
2016-01-06,78
2016-01-07,80
2016-01-08,80
2016-01-09,80
2016-01-10,80
2016-01-11,80
2016-01-12,80
2016-01-13,80
2016-01-14,80
2016-01-15,80
2016-01-16,80
2016-01-17,81
2016-01-18,81
2016-01-19,81
2016-01-20,81
2016-01-21,82
2016-01-22,82
2016-01-23,82
2016-01-24,82
2016-01-25,85
2016-01-26,85
2016-01-27,85
2016-01-28,85
2016-01-29,85
2016-01-30,86
2016-01-31,86
2016-02-01,86
2016-02-02,86
2016-02-03,90
2016-02-04,90
2016-02-05,90
2016-02-06,90
2016-02-07,90
2016-02-08,93
2016-02-09,93
2016-02-10,93
2016-02-11,93
2016-02-12,93
2016-02-13,96
2016-02-14,96
2016-02-15,96
2016-02-16,96
2016-02-17,96
2016-02-18,99
2016-02-19,99
2016-02-20,99
2016-02-21,102
2016-02-22,102
2016-02-23,102
2016-02-24,102
2016-02-25,106
2016-02-26,106
2016-02-27,106
2016-02-28,106
2016-02-29,107
2016-03-01,107
2016-03-02,107
2016-03-03,107
2016-03-04,110
2016-03-05,110
2016-03-06,110
2016-03-07,110
2016-03-08,113
2016-03-09,113
2016-03-10,113
2016-03-11,113
2016-03-12,116
2016-03-13,116
2016-03-14,116
2016-03-15,116
2016-03-16,120
2016-03-17,120
2016-03-18,120
2016-03-19,120
2016-03-20,124
2016-03-21,124
2016-03-22,124
2016-03-23,124
2016-03-24,124
2016-03-25,127
2016-03-26,127
2016-03-27,127
2016-03-28,127
2016-03-29,132
2016-03-30,132
2016-03-31,132
2016-04-01,132
2016-04-02,132
2016-04-03,134
2016-04-04,134
2016-04-05,134
2016-04-06,134
2016-04-07,138
2016-04-08,138
2016-04-09,138
2016-04-10,141
2016-04-11,141
2016-04-12,141
2016-04-13,141
2016-04-14,141
2016-04-15,143
2016-04-16,143
2016-04-17,143
2016-04-18,143
2016-04-19,145
2016-04-20,145
2016-04-21,145
2016-04-22,145
2016-04-23,145
2016-04-24,149
2016-04-25,149
2016-04-26,149
2016-04-27,149
2016-04-28,153
2016-04-29,153
2016-04-30,153
2016-05-01,153
2016-05-02,154
2016-05-03,154
2016-05-04,154
2016-05-05,154
2016-05-06,157
2016-05-07,157
2016-05-08,157
2016-05-09,157
2016-05-10,161
2016-05-11,161
2016-05-12,161
2016-05-13,161
2016-05-14,162
2016-05-15,162
2016-05-16,162
2016-05-17,162
2016-05-18,162
2016-05-19,162
2016-05-22,160
2016-05-23,160
2016-05-24,160
2016-05-25,160
2016-05-26,158
2016-05-27,158
2016-05-28,158
2016-05-29,161
2016-05-30,161
2016-05-31,161
2016-06-01,161
2016-06-02,162
2016-06-03,162
2016-06-04,162
2016-06-05,162
2016-06-06,162
2016-06-07,162
2016-06-08,162
2016-06-09,162
2016-06-10,162
2016-06-11,162
2016-06-12,162
2016-06-13,162
2016-06-14,161
2016-06-15,161
2016-06-16,161
2016-06-17,161
2016-06-18,159
2016-06-19,159
2016-06-20,159
2016-06-21,160
2016-06-22,160
2016-06-23,160
2016-06-24,160
2016-06-25,160
2016-06-26,160
2016-06-27,160
2016-06-28,160
2016-06-29,160
2016-06-30,160
2016-07-01,160
2016-07-02,160
2016-07-03,161
2016-07-04,161
2016-07-05,161
2016-07-06,159
2016-07-07,159
2016-07-08,159
2016-07-09,159
2016-07-10,160
2016-07-11,160
2016-07-12,160
2016-07-13,160
2016-07-14,158
2016-07-15,158
2016-07-16,158
2016-07-17,158
2016-07-18,150
2016-07-23,155
2016-07-24,155
2016-07-25,155
2016-07-26,155
2016-07-27,157
2016-07-28,157
2016-07-29,157
2016-07-30,157
2016-07-31,157
2016-08-01,163
2016-08-02,163
2016-08-03,163
2016-08-04,163
2016-08-05,163
2016-08-06,170
2016-08-07,170
2016-08-08,170
2016-08-09,170
2016-08-10,175
2016-08-11,175
2016-08-12,175
2016-08-13,175
2016-08-14,175
2016-08-15,175
2016-08-16,180
2016-08-17,180
2016-08-18,180
2016-08-19,180
2016-08-20,180
2016-08-21,184
2016-08-22,184
2016-08-23,184
2016-08-24,184
2016-08-25,184
2016-08-26,184
2016-08-28,189
2016-08-31,189
2016-09-01,189
2016-09-02,189
2016-09-03,189
2016-09-04,189
2016-09-05,189
2016-09-06,194
2016-09-07,194
2016-09-08,194
2016-09-09,194
2016-09-10,194
2016-09-11,194
2016-09-12,196
2016-09-13,196
2016-09-14,196
2016-09-15,196
2016-09-16,196
2016-09-17,196
2016-09-18,199
2016-09-19,199
2016-09-20,199
2016-09-21,199
2016-09-22,199
2016-09-23,199
2016-09-24,201
2016-09-25,201
2016-09-26,201
2016-09-27,201
2016-09-28,201
2016-09-29,201
2016-09-30,204
2016-10-01,204
2016-10-02,204
2016-10-03,204
2016-10-04,204
2016-10-05,204
2016-10-06,203
2016-10-07,203
2016-10-08,203
2016-10-09,203
2016-10-10,203
2016-10-11,197
2016-10-12,197
2016-10-13,197
2016-10-14,197
2016-10-15,197
2016-10-16,196
2016-10-17,196
2016-10-18,196
2016-10-19,196
2016-10-20,196
2016-10-21,195
2016-10-22,195
2016-10-23,195
2016-10-24,195
2016-10-25,195
2016-10-26,194
2016-10-27,194
2016-10-28,194
2016-10-29,194
2016-10-30,194
2016-10-31,194
2016-11-01,191
2016-11-02,191
2016-11-03,191
2016-11-04,191
2016-11-05,191
2016-11-06,191
2016-11-07,191
2016-11-08,191
2016-11-09,191
2016-11-10,191
2016-11-11,195
2016-11-12,195
2016-11-13,195
2016-11-14,195
2016-11-15,197
2016-12-07,195
2016-12-08,194
2016-12-09,194
2016-12-10,194
2016-12-11,194
2016-12-12,194
2016-12-13,194
2016-12-14,194
2016-12-15,194
2016-12-16,194
2016-12-17,195
2016-12-18,195
2016-12-19,195
2016-12-20,195
2016-12-21,197
2016-12-22,197
2016-12-23,197
2016-12-24,197
2016-12-25,198
2016-12-26,198
2016-12-27,198
2016-12-28,198
2016-12-29,199
2016-12-30,199
2016-12-31,199
2017-01-01,199
2017-01-02,196
2017-01-03,196
2017-01-04,196
2017-01-05,196
2017-01-06,196
2017-01-07,196
2017-01-08,196
2017-01-09,191
2017-01-10,191
2017-01-11,191
2017-01-12,184
2017-01-13,184
2017-01-14,184
2017-01-15,184
2017-01-16,181
2017-01-17,181
2017-01-18,181
2017-01-19,181
2017-01-20,177
2017-01-21,177
2017-01-22,177
2017-01-23,178
2017-01-27,178
2017-01-28,178
2017-01-29,178
2017-01-30,178
2017-01-31,178
2017-02-01,178
2017-02-02,178
2017-02-03,178
2017-02-04,178
2017-02-05,179
2017-02-06,179
2017-02-07,179
2017-02-08,179
2017-02-09,177
2017-02-10,177
2017-02-11,177
2017-02-12,177
2017-02-13,177
2017-02-14,177
2017-02-15,177
2017-02-16,176
2017-02-18,176
2017-02-19,176
2017-02-20,176
2017-02-21,176
2017-02-22,176
2017-02-23,176
2017-02-24,176
2017-02-25,179
2017-02-26,179
2017-02-27,179
2017-02-28,179
2017-03-01,177
2017-03-02,177
2017-03-03,177
2017-03-04,177
2017-03-05,180
2017-03-06,180
2017-03-07,180
2017-03-08,180
2017-03-09,180
2017-03-10,183
2017-03-11,183
2017-03-12,183
2017-03-13,183
2017-03-14,181
2017-03-15,181
2017-03-16,181
2017-03-17,181
2017-03-18,180
2017-03-19,180
2017-03-20,180
2017-03-21,180
2017-03-22,178
2017-03-23,178
2017-03-24,178
2017-03-25,178
2017-03-26,175
2017-03-27,175
2017-03-28,175
2017-03-29,175
2017-03-30,172
2017-03-31,172
2017-04-01,172
2017-04-02,172
2017-04-03,169
2017-04-04,169
2017-04-12,161
2017-04-13,161
2017-04-14,161
2017-04-15,161
2017-04-16,160
2017-04-17,160
2017-04-18,160
2017-04-19,160
2017-04-20,157
2017-04-21,157
2017-04-22,157
2017-04-23,157
2017-04-24,157
2017-04-25,153
2017-04-26,153
2017-04-27,153
2017-04-28,153
2017-04-29,152
2017-04-30,152
2017-05-01,152
2017-05-02,152
2017-05-03,153
2017-05-04,153
2017-05-05,153
2017-05-06,153
2017-05-07,150
2017-05-08,150
2017-05-09,150
2017-05-10,150
2017-05-11,150
2017-05-12,146
2017-05-13,146
2017-05-14,146
2017-05-15,146
2017-05-16,145
2017-05-17,145
2017-05-18,145
2017-05-19,145
2017-05-20,142
2017-05-21,142
2017-05-22,142
2017-05-23,142
2017-05-24,142
2017-05-25,142
2017-05-26,142
2017-05-27,142
2017-05-28,142
2017-05-29,142
2017-05-30,141
2017-05-31,141
2017-06-01,141
2017-06-02,141
2017-06-03,141
2017-06-04,141
2017-06-05,141
2017-06-06,141
2017-06-07,141
2017-06-08,137
2017-06-09,137
2017-06-10,137
2017-06-11,132
2017-06-12,132
2017-06-13,132
2017-06-14,132
2017-06-15,132
2017-06-16,131
2017-06-17,131
2017-06-18,131
2017-06-19,131
2017-06-20,133
2017-06-21,133
2017-06-22,133
2017-06-23,133
2017-06-24,133
2017-06-25,131
2017-06-26,131
2017-06-27,131
2017-06-28,131
2017-06-29,127
2017-06-30,127
2017-07-01,127
2017-07-02,127
2017-07-03,127
2017-07-04,125
2017-07-05,125
2017-07-06,125
2017-07-07,125
2017-07-08,125
2017-07-13,123
2017-07-14,122
2017-07-15,122
2017-07-16,122
2017-07-17,122
2017-07-18,122
2017-07-19,120
2017-07-20,120
2017-07-21,120
2017-07-22,120
2017-07-23,120
2017-07-24,120
2017-07-25,120
2017-07-26,120
2017-07-27,120
2017-07-28,120
2017-07-29,120
2017-07-30,120
2017-07-31,120
2017-08-01,120
2017-08-02,120
2017-08-03,120
2017-08-04,120
2017-08-05,120
2017-08-06,120
2017-08-09,120
2017-08-10,119
2017-08-11,119
2017-08-12,119
2017-08-13,119
2017-08-14,119
2017-08-15,119
2017-08-16,119
2017-08-17,119
2017-08-18,119
2017-08-19,119
2017-08-20,120
2017-08-21,120
2017-08-22,120
2017-08-23,120
2017-08-24,120
2017-08-25,120
2017-08-26,120
2017-08-27,120
2017-08-28,120
2017-08-29,122
2017-08-30,122
2017-08-31,122
2017-09-01,122
2017-09-03,121
2017-09-04,121
2017-09-05,121
2017-09-06,121
2017-09-07,119
2017-09-08,119
2017-09-09,119
2017-09-10,119
2017-09-11,115
2017-09-12,115
2017-09-13,115
2017-09-14,115
2017-09-15,115
2017-09-16,109
2017-09-17,109
2017-09-18,109
2017-09-19,109
2017-09-20,111
2017-09-21,111
2017-09-22,111
2017-09-23,111
2017-09-24,111
2017-09-25,113
2017-09-26,113
2017-09-27,113
2017-09-28,113
2017-09-29,113
2017-09-30,114
2017-10-01,114
2017-10-02,114
2017-10-03,114
2017-10-04,114
2017-10-05,114
2017-10-06,114
2017-10-07,114
2017-10-08,114
2017-10-09,114
2017-10-10,114
2017-10-11,114
2017-10-12,114
2017-10-13,114
2017-10-14,114
2017-10-15,115
2017-10-16,115
2017-10-17,115
2017-10-18,115
2017-10-19,115
2017-10-20,116
2017-10-21,116
2017-10-22,116
2017-10-23,116
2017-10-24,116
2017-10-25,117
2017-10-26,117
2017-10-27,117
2017-10-28,117
2017-10-29,117
2017-10-30,117
2017-10-31,116
2017-11-01,116
2017-11-02,116
2017-11-03,116
2017-11-04,116
2017-11-05,116
2017-11-06,114
2017-11-07,114
2017-11-08,114
2017-11-09,114
2017-11-10,114
2017-11-11,114
2017-11-12,114
2017-11-13,114
2017-11-14,114
2017-11-15,114
2017-11-16,114
2017-11-17,114
2017-11-18,115
2017-11-19,115
2017-11-20,115
2017-11-21,115
2017-11-22,115
2017-11-23,113
2017-11-24,113
2017-11-25,113
2017-11-26,113
2017-11-27,113
2017-11-28,109
2017-11-29,109
2017-11-30,109
2017-12-01,109
2017-12-02,109
2017-12-03,109
2017-12-04,109
2017-12-05,109
2017-12-06,109
2017-12-07,109
2017-12-08,109
2017-12-09,108
2017-12-10,108
2017-12-11,108
2017-12-12,108
2017-12-13,108
2017-12-14,108
2017-12-15,107
2017-12-16,107
2017-12-17,107
2017-12-18,107
2017-12-19,107
2017-12-20,107
2017-12-21,107
2017-12-22,107
2017-12-23,107
2017-12-24,107
2017-12-25,107
2017-12-26,108
2017-12-27,108
2017-12-28,108
2017-12-29,108
2017-12-30,108
2017-12-31,108
2018-01-01,108
2018-01-02,108
2018-01-03,108
2018-01-04,108
2018-01-05,103
2018-01-06,103
2018-01-07,103
2018-01-08,103
2018-01-09,104
2018-01-10,104
2018-01-11,104
2018-01-12,104
2018-01-13,104
2018-01-14,104
2018-01-15,104
2018-01-16,104
2018-01-17,105
2018-01-18,105
2018-01-19,105
2018-01-20,105
2018-01-21,105
2018-01-22,106
2018-01-23,106
2018-01-25,105
2018-01-26,105
2018-01-27,105
2018-01-28,105
2018-01-29,106
2018-01-30,106
2018-01-31,106
2018-02-01,106
2018-02-02,102
2018-02-03,102
2018-02-04,102
2018-02-05,101
2018-02-06,101
2018-02-07,101
2018-02-08,101
2018-02-09,99
2018-02-10,99
2018-02-11,99
2018-02-12,99
2018-02-13,99
2018-02-14,99
2018-02-15,99
2018-02-16,99
2018-02-17,101
2018-02-18,101
2018-02-19,101
2018-02-20,101
2018-02-21,102
2018-02-22,102
2018-02-23,102
2018-02-24,102
2018-02-25,105
2018-02-26,105
2018-02-27,105
2018-02-28,105
2018-03-01,102
2018-03-02,102
2018-03-03,102
2018-03-04,102
2018-03-05,102
2018-03-06,102
2018-03-07,100
2018-03-08,100
2018-03-09,100
2018-03-10,100
2018-03-11,101
2018-03-12,101
2018-03-13,101
2018-03-14,101
2018-03-15,100
2018-03-16,100
2018-03-17,100
2018-03-18,100
2018-03-19,102
2018-03-20,102
2018-03-21,102
2018-03-23,104
2018-03-24,104
2018-03-25,104
2018-03-26,104
2018-03-27,105
2018-03-28,105
2018-03-29,105
2018-03-30,105
2018-03-31,105
2018-04-01,105
2018-04-02,105
2018-04-03,106
2018-04-04,106
2018-04-05,106
2018-04-06,106
2018-04-07,104
2018-04-08,104
2018-04-09,104
2018-04-10,104
2018-04-11,103
2018-04-12,103
2018-04-13,103
2018-04-14,103
2018-04-15,104
2018-04-16,104
2018-04-17,104
2018-04-18,104
2018-04-19,104
2018-04-20,103
2018-04-21,103
2018-04-22,103
2018-04-23,103
2018-04-24,102
2018-04-25,102
2018-04-26,102
2018-04-27,102
2018-04-28,102
2018-04-29,101
2018-04-30,101
2018-05-01,101
2018-05-03,101
2018-05-04,99
2018-05-05,99
2018-05-07,99
2018-05-08,101
2018-05-09,101
2018-05-10,101
2018-05-11,101
2018-05-12,100
2018-05-13,100
2018-05-14,100
2018-05-15,100
2018-05-16,100
2018-05-17,101
2018-05-18,101
2018-05-19,101
2018-05-20,102
2018-05-21,102
2018-05-22,102
2018-05-23,100
2018-05-24,100
2018-05-25,100
2018-05-26,100
2018-05-27,102
2018-05-28,102
2018-05-29,102
2018-05-30,103
2018-05-31,103
2018-06-01,103
2018-06-02,104
2018-06-03,104
2018-06-04,104
2018-06-05,104
2018-06-06,106
2018-06-07,106
2018-06-08,106
2018-06-09,106
2018-06-10,106
2018-06-11,106
2018-06-12,106
2018-06-13,106
2018-06-14,106
2018-06-15,106
2018-06-16,106
2018-06-17,106
2018-06-18,107
2018-06-19,107
2018-06-20,107
2018-06-21,107
2018-06-22,106
2018-06-23,106
2018-06-24,106
2018-06-25,106
2018-06-26,104
2018-06-27,104
2018-06-28,104
2018-06-29,104
2018-06-30,104
2018-07-01,104
2018-07-02,104
2018-07-03,104
2018-07-04,104
2018-07-05,104
2018-07-06,104
2018-07-07,104
2018-07-08,105
2018-07-09,105
2018-07-10,105
2018-07-11,104
2018-07-12,104
2018-07-13,104
2018-07-14,105
2018-07-15,105
2018-07-16,105
2018-07-17,107
2018-07-18,107
2018-07-19,107
2018-07-20,107
2018-07-21,108
2018-07-22,108
2018-07-23,108
2018-07-24,109
2018-07-25,109
2018-07-26,109
2018-07-27,108
2018-07-28,108
2018-07-29,108
2018-07-30,105
2018-07-31,105
2018-08-01,105
2018-08-02,102
2018-08-03,102
2018-08-04,102
2018-08-05,99
2018-08-06,99
2018-08-07,99
2018-08-08,98
2018-08-09,98
2018-08-10,98
2018-08-11,96
2018-08-12,96
2018-08-14,96
2018-08-16,96
2018-08-17,95
2018-08-18,95
2018-08-19,95
2018-08-20,92
2018-08-21,92
2018-08-22,92
2018-08-23,90
2018-08-24,90
2018-08-25,91
2018-08-26,91
2018-08-27,91
2018-08-28,89
2018-08-29,89
2018-08-30,89
2018-08-31,88
2018-09-01,88
2018-09-02,88
2018-09-03,86
2018-09-04,86
2018-09-05,85
2018-09-06,85
2018-09-07,85
2018-09-08,82
2018-09-09,82
2018-09-10,82
2018-09-11,81
2018-09-12,81
2018-09-13,81
2018-09-14,81
2018-09-15,81
2018-09-16,81
2018-09-17,83
2018-09-18,83
2018-09-19,83
2018-09-20,81
2018-09-21,81
2018-09-22,81
2018-09-23,81
2018-09-24,81
2018-09-25,81
2018-09-26,79
2018-09-27,79
2018-09-28,79
2018-09-29,82
2018-09-30,82
2018-10-01,82
2018-10-02,85
2018-10-03,85
2018-10-04,85
2018-10-05,88
2018-10-06,88
2018-10-07,88
2018-10-08,91
2018-10-09,91
2018-10-10,91
2018-10-11,94
2018-10-12,94
2018-10-13,94
2018-10-14,96
2018-10-15,96
2018-10-16,96
2018-10-17,96
2018-10-18,99
2018-10-19,99
2018-10-20,99
2018-10-21,100
2018-10-22,100
2018-10-23,100
2018-10-24,101
2018-10-25,101
2018-10-26,101
2018-10-27,100
2018-10-28,100
2018-10-29,100
2018-10-30,102
2018-10-31,102
2018-11-01,102
2018-11-03,100
2018-11-04,98
2018-11-05,98
2018-11-06,98
2018-11-07,98
2018-11-08,97
2018-11-09,97
2018-11-10,97
2018-11-11,97
2018-11-12,98
2018-11-13,98
2018-11-14,96
2018-11-15,96
2018-11-16,96
2018-11-17,96
2018-11-18,95
2018-11-19,95
2018-11-20,92
2018-11-21,92
2018-11-22,89
2018-11-23,89
2018-11-24,85
2018-11-25,82
2018-11-26,82
2018-11-27,79
2018-11-28,79
2018-11-29,76
2018-12-01,75
2018-12-02,75
2018-12-03,74
2018-12-04,74
2018-12-05,74
2018-12-07,77
2018-12-09,79
2018-12-10,80
2018-12-11,80
2018-12-12,79
2018-12-13,79
2018-12-14,77
2018-12-15,77
2018-12-16,78
2018-12-17,78
2018-12-18,80
2018-12-19,80
2018-12-20,80
2018-12-21,80
2018-12-22,82
2018-12-23,84
2018-12-24,84
2018-12-25,86
2018-12-26,86
2018-12-27,84
2018-12-28,84
2018-12-29,84
2018-12-30,84
2018-12-31,84
2019-01-01,84
2019-01-02,83
2019-01-03,83
2019-01-04,80
2019-01-05,79
2019-01-06,79
2019-01-08,77
2019-01-10,75
2019-01-11,75
2019-01-12,73
2019-01-13,73
2019-01-14,73
2019-01-15,73
2019-01-16,72
2019-01-17,72
2019-01-18,71
2019-01-19,71
2019-01-20,69
2019-01-21,69
2019-01-22,67
2019-01-23,67
2019-01-24,67
2019-01-25,67
2019-01-26,67
2019-01-27,67
2019-01-28,66
2019-01-29,66
2019-01-30,64
2019-01-31,64
2019-02-01,63
2019-02-02,63
2019-02-03,62
2019-02-04,62
2019-02-05,63
2019-02-06,63
2019-02-07,61
2019-02-08,61
2019-02-09,61
2019-02-10,61
2019-02-11,59
2019-02-12,59
2019-02-13,60
2019-02-14,60
2019-02-15,61
2019-02-16,61
2019-02-17,61
2019-02-18,61
2019-02-19,60
2019-02-20,60
2019-02-21,60
2019-02-22,60
2019-02-23,62
2019-02-24,62
2019-02-25,63
2019-02-26,63
2019-02-27,63
2019-02-28,63
2019-03-01,63
2019-03-02,64
2019-03-03,64
2019-03-04,63
2019-03-05,63
2019-03-06,62
2019-03-07,62
2019-03-08,62
2019-03-09,63
2019-03-10,63
2019-03-11,64
2019-03-12,64
2019-03-13,65
2019-03-14,65
2019-03-15,66
2019-03-16,66
2019-03-17,68
2019-03-18,68
2019-03-19,68
2019-03-20,69
2019-03-21,69
2019-03-22,69
2019-03-23,71
2019-03-24,71
2019-03-25,71
2019-03-26,74
2019-03-27,74
2019-03-28,74
2019-03-29,76
2019-03-30,76
2019-03-31,76
2019-04-01,75
2019-04-02,75
2019-04-03,75
2019-04-04,78
2019-04-05,78
2019-04-06,78
2019-04-07,81
2019-04-08,81
2019-04-09,81
2019-04-10,84
2019-04-11,84
2019-04-12,86
2019-04-13,86
2019-04-14,88
2019-04-15,88
2019-04-16,88
2019-04-17,88
2019-04-18,88
2019-04-19,88
2019-04-20,91
2019-04-21,91
2019-04-22,91
2019-04-23,91
2019-04-24,91
2019-04-25,91
2019-04-26,92
2019-04-27,92
2019-04-28,92
2019-04-29,94
2019-04-30,94
2019-05-01,95
2019-05-02,95
2019-05-03,97
2019-05-04,97
2019-05-05,100
2019-05-06,100
2019-05-07,102
2019-05-08,102
2019-05-09,102
2019-05-10,102
2019-05-11,102
2019-05-12,104
2019-05-13,104
2019-05-14,103
2019-05-15,103
2019-05-16,103
2019-05-17,102
2019-05-18,100
2019-05-19,100
2019-05-20,100
2019-05-21,100
2019-05-22,100
2019-05-23,100
2019-05-24,100
2019-05-25,100
2019-05-26,99
2019-05-27,99
2019-05-28,95
2019-05-29,95
2019-05-30,95
2019-05-31,95
2019-06-01,95
2019-06-02,91
2019-06-03,91
2019-06-04,88
2019-06-05,88
2019-06-06,88
2019-06-07,88
2019-06-08,85
2019-06-09,85
2019-06-10,85
2019-06-11,87
2019-06-12,87
2019-06-13,86
2019-06-14,86
2019-06-15,86
2019-06-16,89
2019-06-17,89
2019-06-18,92
2019-06-19,92
2019-06-20,95
2019-06-21,95
2019-06-22,97
2019-06-23,97
2019-06-24,98
2019-06-25,98
2019-06-26,99
2019-06-27,99
2019-06-28,100
2019-06-29,100
2019-06-30,100
2019-07-01,100
2019-07-02,101
2019-07-03,101
2019-07-04,103
2019-07-05,103
2019-07-06,105
2019-07-07,105
2019-07-08,106
2019-07-09,106
2019-07-10,106
2019-07-11,106
2019-07-12,106
2019-07-13,106
2019-07-14,105
2019-07-15,105
2019-07-16,105
2019-07-17,106
2019-07-18,106
2019-07-19,106
2019-07-20,103
2019-07-21,103
2019-07-22,101
2019-07-23,101
2019-07-24,101
2019-07-25,103
2019-07-26,103
2019-07-27,103
2019-07-28,103
2019-07-29,103
2019-07-30,104
2019-07-31,104
2019-08-01,104
2019-08-02,106
2019-08-03,106
2019-08-04,104
2019-08-05,104
2019-08-06,104
2019-08-07,105
2019-08-08,105
2019-08-09,105
2019-08-10,102
2019-08-11,102
2019-08-12,102
2019-08-13,96
2019-08-14,96
2019-08-15,95
2019-08-16,95
2019-08-17,95
2019-08-18,96
2019-08-19,96
2019-08-20,96
2019-08-21,97
2019-08-22,97
2019-08-23,97
