date_obj,Steel%20trimmed%20set%20(sk) price
2017-04-23,176346
2017-04-24,176346
2017-04-25,176346
2017-04-26,176346
2017-04-27,176346
2017-04-28,176346
2017-04-29,176346
2017-04-30,176346
2017-05-01,176346
2017-05-02,176346
2017-05-03,176346
2017-05-04,176346
2017-05-05,176346
2017-05-06,176346
2017-05-07,176346
2017-05-08,176346
2017-05-09,176346
2017-05-10,176346
2017-05-11,176346
2017-05-12,176346
2017-05-13,176346
2017-05-14,176346
2017-05-15,176346
2017-05-16,176346
2017-05-17,176346
2017-05-18,176346
2017-05-19,176346
2017-05-20,176346
2017-05-21,176346
2017-05-22,176346
2017-05-23,176346
2017-05-24,176346
2017-05-25,176346
2017-05-26,176346
2017-05-27,176346
2017-05-28,176346
2017-05-29,176346
2017-05-30,176346
2017-05-31,176346
2017-06-01,176346
2017-06-02,176346
2017-06-03,176346
2017-06-06,176346
2017-06-07,176346
2017-06-08,176346
2017-06-09,176346
2017-06-10,176346
2017-06-11,176346
2017-06-12,176346
2017-06-13,176346
2017-06-14,176346
2017-06-15,176346
2017-06-16,176346
2017-06-17,176346
2017-06-18,176346
2017-06-19,176346
2017-06-20,176346
2017-06-21,176346
2017-06-22,176346
2017-06-23,176346
2017-06-24,176346
2017-06-25,176346
2017-06-26,176346
2017-06-27,176346
2017-06-28,176346
2017-06-29,176346
2017-06-30,176346
2017-07-01,176346
2017-07-02,176346
2017-07-03,176346
2017-07-04,176346
2017-07-05,176346
2017-07-06,176346
2017-07-07,176346
2017-07-08,176346
2017-07-13,176346
2017-07-14,176346
2017-07-15,176346
2017-07-16,167692
2017-07-17,167692
2017-07-18,167692
2017-07-19,167692
2017-07-20,167692
2017-07-21,167692
2017-07-22,167692
2017-07-23,167692
2017-07-24,167692
2017-07-25,167692
2017-07-26,167692
2017-07-27,167692
2017-07-28,167692
2017-07-29,167692
2017-07-30,167692
2017-07-31,167692
2017-08-01,167692
2017-08-02,167692
2017-08-03,167692
2017-08-04,167692
2017-08-05,167692
2017-08-06,167692
2017-08-09,167692
2017-08-10,167692
2017-08-11,167692
2017-08-12,167692
2017-08-13,167692
2017-08-14,167692
2017-08-15,167692
2017-08-17,167692
2017-08-18,167692
2017-08-19,167692
2017-08-20,167692
2017-08-21,167692
2017-08-22,167692
2017-08-23,167692
2017-08-24,167692
2017-08-25,167692
2017-08-26,167692
2017-08-27,167692
2017-08-28,167692
2017-08-29,167692
2017-08-30,167692
2017-08-31,167692
2017-09-01,167692
2017-09-02,167692
2017-09-03,167692
2017-09-04,167692
2017-09-05,167692
2017-09-06,167692
2017-09-07,159746
2017-09-08,159746
2017-09-09,159746
2017-09-10,159746
2017-09-11,159746
2017-09-12,159746
2017-09-13,159746
2017-09-14,159746
2017-09-15,159746
2017-09-16,159746
2017-09-17,159746
2017-09-19,159746
2017-09-20,159746
2017-09-21,159746
2017-09-22,159746
2017-09-23,159746
2017-09-24,152218
2017-09-25,152218
2017-09-26,152218
2017-09-27,152218
2017-09-28,152218
2017-09-29,152218
2017-09-30,152218
2017-10-01,152218
2017-10-02,152218
2017-10-03,152218
2017-10-04,152218
2017-10-05,152218
2017-10-06,152218
2017-10-07,152218
2017-10-08,152218
2017-10-09,152218
2017-10-10,152218
2017-10-11,152218
2017-10-12,152218
2017-10-13,152218
2017-10-14,152218
2017-10-15,152218
2017-10-16,152218
2017-10-17,152218
2017-10-18,152218
2017-10-19,152218
2017-10-20,152218
2017-10-21,152218
2017-10-22,152218
2017-10-23,152218
2017-10-24,152218
2017-10-25,152218
2017-10-26,152218
2017-10-27,152218
2017-10-28,152218
2017-10-29,152218
2017-10-30,152218
2017-10-31,152218
2017-11-01,152218
2017-11-02,152218
2017-11-03,152218
2017-11-04,152218
2017-11-05,152218
2017-11-06,152218
2017-11-07,144937
2017-11-08,144937
2017-11-09,144937
2017-11-10,144937
2017-11-11,144937
2017-11-12,144937
2017-11-13,144937
2017-11-14,144937
2017-11-15,144937
2017-11-16,144937
2017-11-17,144937
2017-11-18,144937
2017-11-19,144937
2017-11-20,144937
2017-11-21,144937
2017-11-22,144937
2017-11-23,144937
2017-11-24,144937
2017-11-25,144937
2017-11-26,144937
2017-11-27,144937
2017-11-28,144937
2017-11-29,144937
2017-11-30,144937
2017-12-01,144937
2017-12-02,144937
2017-12-03,144937
2017-12-04,144937
2017-12-05,144937
2017-12-06,144937
2017-12-07,144937
2017-12-08,144937
2017-12-09,144937
2017-12-10,144937
2017-12-11,144937
2017-12-12,144937
2017-12-13,144937
2017-12-14,144937
2017-12-15,144937
2017-12-16,144937
2017-12-17,144937
2017-12-18,144937
2017-12-19,144937
2017-12-20,144937
2017-12-21,144937
2017-12-22,144937
2017-12-23,144937
2017-12-24,144937
2017-12-25,144937
2017-12-26,144937
2017-12-27,144937
2017-12-28,144937
2017-12-29,144937
2017-12-30,144937
2017-12-31,144937
2018-01-01,144937
2018-01-02,144937
2018-01-03,144937
2018-01-04,144937
2018-01-05,144937
2018-01-06,144937
2018-01-07,144937
2018-01-08,144937
2018-01-09,144937
2018-01-10,144937
2018-01-11,144937
2018-01-12,144937
2018-01-13,144937
2018-01-14,144937
2018-01-15,144937
2018-01-16,144937
2018-01-17,144937
2018-01-18,144937
2018-01-19,144937
2018-01-20,144937
2018-01-21,144937
2018-01-22,144937
2018-01-23,138395
2018-01-24,138395
2018-01-25,138395
2018-01-26,138395
2018-01-27,138395
2018-01-28,138395
2018-01-29,138395
2018-01-30,138395
2018-02-01,138395
2018-02-02,138395
2018-02-03,138395
2018-02-04,138395
2018-02-05,138395
2018-02-06,138395
2018-02-07,138395
2018-02-08,138395
2018-02-09,138395
2018-02-10,138395
2018-02-11,138395
2018-02-12,138395
2018-02-13,138395
2018-02-14,138395
2018-02-15,138395
2018-02-16,138395
2018-02-17,138395
2018-02-18,138395
2018-02-19,138395
2018-02-20,138395
2018-02-21,138395
2018-02-22,138395
2018-02-23,131968
2018-02-24,131968
2018-02-25,131968
2018-02-26,131968
2018-02-27,131968
2018-02-28,131968
2018-03-01,131968
2018-03-02,131968
2018-03-03,131968
2018-03-04,131968
2018-03-05,131968
2018-03-06,131968
2018-03-07,131968
2018-03-08,131968
2018-03-09,131968
2018-03-10,131968
2018-03-11,131968
2018-03-12,131968
2018-03-13,131968
2018-03-14,131968
2018-03-15,131968
2018-03-16,131968
2018-03-17,131968
2018-03-18,131968
2018-03-19,131968
2018-03-20,131968
2018-03-21,131968
2018-03-23,131968
2018-03-24,126146
2018-03-26,126146
2018-03-27,126146
2018-03-28,126146
2018-03-29,126146
2018-03-30,126146
2018-03-31,126146
2018-04-01,126146
2018-04-02,126146
2018-04-03,126146
2018-04-04,126146
2018-04-05,126146
2018-04-06,126146
2018-04-08,126146
2018-04-09,126146
2018-04-10,126146
2018-04-11,126146
2018-04-12,126146
2018-04-13,126146
2018-04-14,126146
2018-04-16,126146
2018-04-17,126146
2018-04-18,126146
2018-04-19,126146
2018-04-20,126146
2018-04-21,126146
2018-04-22,126146
2018-04-23,126146
2018-04-24,126146
2018-04-25,126146
2018-04-26,126146
2018-04-27,126146
2018-04-28,126146
2018-04-29,126146
2018-04-30,126146
2018-05-01,126146
2018-05-02,126146
2018-05-03,126146
2018-05-04,126146
2018-05-05,126146
2018-05-06,126146
2018-05-07,126146
2018-05-08,126146
2018-05-09,126146
2018-05-10,120779
2018-05-11,120779
2018-05-12,120779
2018-05-13,120779
2018-05-14,120779
2018-05-15,120779
2018-05-16,120779
2018-05-17,120779
2018-05-18,120779
2018-05-19,120779
2018-05-20,120779
2018-05-21,120779
2018-05-22,120779
2018-05-23,120779
2018-05-24,120779
2018-05-25,120779
2018-05-26,120779
2018-05-27,120779
2018-05-28,120779
2018-05-29,120779
2018-05-30,120779
2018-05-31,120779
2018-06-01,120779
2018-06-02,120779
2018-06-03,120779
2018-06-04,120779
2018-06-05,120779
2018-06-06,120779
2018-06-07,120779
2018-06-08,120779
2018-06-09,120779
2018-06-10,120779
2018-06-11,120779
2018-06-12,120779
2018-06-13,120779
2018-06-14,120779
2018-06-15,120779
2018-06-16,120779
2018-06-17,120779
2018-06-18,120779
2018-06-19,120779
2018-06-20,120779
2018-06-21,120779
2018-06-22,120779
2018-06-23,120779
2018-06-24,120779
2018-06-25,120779
2018-06-26,115081
2018-06-27,115081
2018-06-28,115081
2018-06-29,115081
2018-06-30,115081
2018-07-01,115081
2018-07-02,115081
2018-07-03,115081
2018-07-04,115081
2018-07-05,115081
2018-07-06,115081
2018-07-07,115081
2018-07-08,115081
2018-07-09,115081
2018-07-10,115081
2018-07-11,115081
2018-07-12,115081
2018-07-13,115081
2018-07-14,115081
2018-07-15,115081
2018-07-16,115081
2018-07-17,115081
2018-07-18,115081
2018-07-19,115081
2018-07-20,115081
2018-07-21,115081
2018-07-22,115081
2018-07-23,115081
2018-07-24,115081
2018-07-25,115081
2018-07-26,115081
2018-07-27,115081
2018-07-28,115081
2018-07-29,115081
2018-07-30,115081
2018-07-31,115081
2018-08-01,115081
2018-08-02,115081
2018-08-03,115081
2018-08-04,115081
2018-08-05,115081
2018-08-06,115081
2018-08-07,115081
2018-08-08,115081
2018-08-09,115081
2018-08-10,109768
2018-08-11,109768
2018-08-12,109768
2018-08-14,109768
2018-08-16,109768
2018-08-17,109768
2018-08-18,109768
2018-08-19,109768
2018-08-20,109768
2018-08-21,109768
2018-08-22,109768
2018-08-23,109768
2018-08-24,109768
2018-08-25,109768
2018-08-26,109768
2018-08-27,109768
2018-08-28,109768
2018-08-29,109768
2018-08-30,109768
2018-08-31,105917
2018-09-01,105917
2018-09-02,105917
2018-09-03,105917
2018-09-04,105917
2018-09-05,105917
2018-09-06,105917
2018-09-07,105917
2018-09-08,105917
2018-09-09,105917
2018-09-10,105917
2018-09-11,105917
2018-09-12,105917
2018-09-13,105917
2018-09-14,105917
2018-09-15,105917
2018-09-16,105917
2018-09-17,105917
2018-09-18,105917
2018-09-19,105917
2018-09-20,105917
2018-09-21,105917
2018-09-22,102281
2018-09-23,102281
2018-09-24,102281
2018-09-25,102281
2018-09-26,102281
2018-09-27,102281
2018-09-28,102281
2018-09-29,102281
2018-09-30,102281
2018-10-02,102281
2018-10-03,102281
2018-10-04,102281
2018-10-05,102281
2018-10-06,102281
2018-10-07,102281
2018-10-08,102281
2018-10-09,102281
2018-10-10,102281
2018-10-11,97782
2018-10-12,97782
2018-10-13,97782
2018-10-14,97782
2018-10-15,97782
2018-10-16,97782
2018-10-17,97782
2018-10-18,97782
2018-10-19,97782
2018-10-20,97782
2018-10-21,97782
2018-10-22,97782
2018-10-23,97782
2018-10-24,97782
2018-10-25,97782
2018-10-26,97782
2018-10-27,97782
2018-10-28,97782
2018-10-29,97782
2018-10-30,97782
2018-10-31,97782
2018-11-01,97782
2018-11-03,94965
2018-11-04,94965
2018-11-05,94965
2018-11-06,94965
2018-11-07,94965
2018-11-08,94965
2018-11-09,94965
2018-11-10,94965
2018-11-11,95549
2018-11-12,95549
2018-11-13,95549
2018-11-14,95549
2018-11-15,95549
2018-11-16,95549
2018-11-17,95549
2018-11-18,95549
2018-11-19,95549
2018-11-20,97578
2018-11-21,97578
2018-11-22,97578
2018-11-23,97578
2018-11-24,97578
2018-11-25,97578
2018-11-26,97578
2018-11-27,97578
2018-11-28,97578
2018-11-29,97578
2018-12-01,97578
2018-12-02,97578
2018-12-03,97578
2018-12-04,97578
2018-12-05,99548
2018-12-07,99548
2018-12-09,99548
2018-12-10,99548
2018-12-11,99548
2018-12-12,99548
2018-12-13,99548
2018-12-14,99548
2018-12-15,99548
2018-12-16,99548
2018-12-17,99548
2018-12-18,99548
2018-12-19,99548
2018-12-20,99548
2018-12-21,99548
2018-12-22,98021
2018-12-23,98021
2018-12-24,98021
2018-12-25,98021
2018-12-26,98021
2018-12-27,98021
2018-12-28,98021
2018-12-29,98021
2018-12-30,98021
2018-12-31,98021
2019-01-01,98021
2019-01-02,98021
2019-01-03,93796
2019-01-04,93796
2019-01-05,93796
2019-01-06,93796
2019-01-08,93796
2019-01-10,93796
2019-01-11,89954
2019-01-12,89954
2019-01-13,89954
2019-01-14,89954
2019-01-15,89954
2019-01-16,89954
2019-01-17,89954
2019-01-18,89954
2019-01-19,89954
2019-01-20,89954
2019-01-21,89954
2019-01-22,85860
2019-01-23,85860
2019-01-24,85860
2019-01-25,85860
2019-01-26,85860
2019-01-27,85860
2019-01-28,85860
2019-01-29,85860
2019-01-30,85860
2019-01-31,85860
2019-02-01,85860
2019-02-02,82177
2019-02-03,82177
2019-02-04,82177
2019-02-05,82177
2019-02-06,82177
2019-02-07,82177
2019-02-08,82177
2019-02-09,82177
2019-02-10,82177
2019-02-11,82177
2019-02-12,82177
2019-02-13,82177
2019-02-14,82177
2019-02-15,82177
2019-02-16,82177
2019-02-17,78953
2019-02-18,78953
2019-02-19,78953
2019-02-20,78953
2019-02-21,78953
2019-02-22,78953
2019-02-23,78953
2019-02-24,78953
2019-02-25,78953
2019-02-26,78953
2019-02-27,78953
2019-02-28,78953
2019-03-01,78953
2019-03-02,78953
2019-03-03,78953
2019-03-04,78953
2019-03-05,78953
2019-03-06,78953
2019-03-07,78953
2019-03-08,78953
2019-03-09,78953
2019-03-10,78953
2019-03-11,78953
2019-03-12,78953
2019-03-13,78953
2019-03-14,78953
2019-03-15,78953
2019-03-16,78953
2019-03-17,75453
2019-03-18,75453
2019-03-19,75453
2019-03-20,75453
2019-03-21,75453
2019-03-22,75453
2019-03-23,75453
2019-03-24,75453
2019-03-25,75453
2019-03-26,75453
2019-03-27,75453
2019-03-28,75453
2019-03-29,75453
2019-03-30,75453
2019-03-31,75453
2019-04-01,75453
2019-04-02,75453
2019-04-03,75453
2019-04-04,75453
2019-04-05,75453
2019-04-06,75453
2019-04-07,72615
2019-04-08,72615
2019-04-09,72615
2019-04-10,72615
2019-04-11,72615
2019-04-12,72615
2019-04-13,72615
2019-04-14,72615
2019-04-15,72615
2019-04-16,72615
2019-04-17,72615
2019-04-18,72615
2019-04-19,72615
2019-04-20,69565
2019-04-21,69565
2019-04-22,69565
2019-04-23,69565
2019-04-24,69565
2019-04-25,69565
2019-04-26,66415
2019-04-27,66415
2019-04-28,66415
2019-04-29,66415
2019-04-30,66415
2019-05-01,66415
2019-05-02,66415
2019-05-03,63696
2019-05-04,63696
2019-05-05,63696
2019-05-06,63696
2019-05-07,63696
2019-05-08,63696
2019-05-09,63696
2019-05-10,63696
2019-05-11,63696
2019-05-12,63696
2019-05-13,60848
2019-05-14,60848
2019-05-15,60848
2019-05-16,60848
2019-05-17,60848
2019-05-18,60848
2019-05-19,60848
2019-05-20,60848
2019-05-21,60848
2019-05-22,58310
2019-05-23,58310
2019-05-24,58310
2019-05-25,58310
2019-05-26,58310
2019-05-27,58310
2019-05-28,58310
2019-05-29,58310
2019-05-30,58310
2019-05-31,58310
2019-06-01,58310
2019-06-02,58310
2019-06-03,58310
2019-06-04,55688
2019-06-05,55688
2019-06-06,55688
2019-06-07,55688
2019-06-08,55688
2019-06-09,55688
2019-06-10,55688
2019-06-11,55688
2019-06-12,55688
2019-06-13,55688
2019-06-14,55688
2019-06-15,55688
2019-06-16,55688
2019-06-17,55688
2019-06-18,55688
2019-06-19,55688
2019-06-20,55688
2019-06-21,55688
2019-06-22,55688
2019-06-23,55688
2019-06-24,55688
2019-06-25,53171
2019-06-26,53171
2019-06-27,53171
2019-06-28,53171
2019-06-29,53171
2019-06-30,53171
2019-07-01,53171
2019-07-02,53171
2019-07-03,53171
2019-07-04,53171
2019-07-05,53171
2019-07-06,53171
2019-07-07,53171
2019-07-08,53171
2019-07-09,53171
2019-07-10,53171
2019-07-11,53171
2019-07-12,53171
2019-07-13,53171
2019-07-14,53171
2019-07-15,53171
2019-07-16,53171
2019-07-17,53171
2019-07-18,50649
2019-07-19,50649
2019-07-20,50649
2019-07-21,50649
2019-07-22,50649
2019-07-23,50649
2019-07-24,50649
2019-07-25,50649
2019-07-26,50649
2019-07-27,50649
2019-07-28,50649
2019-07-29,50649
2019-07-30,50649
2019-07-31,50649
2019-08-01,50649
2019-08-02,50649
2019-08-03,49461
2019-08-04,49461
2019-08-05,49461
2019-08-06,49461
2019-08-07,49461
2019-08-08,49461
2019-08-09,49461
2019-08-10,49461
2019-08-11,49461
2019-08-12,49461
2019-08-13,49461
2019-08-14,49461
2019-08-15,49461
2019-08-16,49461
2019-08-17,49461
2019-08-18,49461
2019-08-19,49461
2019-08-20,49461
2019-08-21,49461
2019-08-22,49461
2019-08-23,49461
2019-08-24,49461
2019-08-24,49461
2019-08-25,49461
2019-08-25,49461
2019-08-26,47646
2019-08-26,47646
2019-08-27,47646
2019-08-27,47646
2019-08-28,47646
2019-08-29,47646
2019-08-30,47646
2019-08-31,47646
2019-09-01,47646
2019-09-02,47646
2019-09-03,47646
2019-09-04,47646
2019-09-05,47646
2019-09-06,47646
2019-09-07,47646
2019-09-08,47646
2019-09-09,47646
2019-09-10,47646
2019-09-11,47646
2019-09-12,47646
2019-09-13,47646
2019-09-14,47646
2019-09-15,47646
2019-09-16,47646
2019-09-17,47646
2019-09-18,48484
2019-09-19,48484
2019-09-20,48484
2019-09-21,48484
2019-09-22,48484
2019-09-23,48484
2019-09-24,48484
2019-09-25,48484
2019-09-26,48484
2019-09-27,48484
2019-09-28,48484
2019-09-29,48484
2019-09-30,48484
2019-10-01,48484
2019-10-02,48484
2019-10-03,48484
2019-10-04,48484
2019-10-05,48484
2019-10-06,48484
2019-10-07,48484
2019-10-08,48484
2019-10-09,48484
2019-10-10,48484
2019-10-11,48484
2019-10-12,48484
2019-10-13,48484
2019-10-14,48484
2019-10-15,48484
2019-10-16,48484
2019-10-17,48484
2019-10-18,48484
2019-10-19,48484
2019-10-20,48484
2019-10-21,48484
2019-10-22,48484
2019-10-23,48484
2019-10-24,48484
2019-10-25,49889
2019-10-26,49889
2019-10-27,49889
2019-10-28,49889
2019-10-29,49889
2019-10-30,49889
2019-10-31,49889
2019-11-01,49889
2019-11-02,49889
2019-11-03,49889
2019-11-04,49889
2019-11-05,49889
2019-11-06,49889
2019-11-07,49889
2019-11-08,49889
2019-11-09,49889
2019-11-10,49889
2019-11-11,49889
2019-11-12,49889
2019-11-13,49889
2019-11-14,49889
2019-11-15,49889
2019-11-16,49889
2019-11-17,49889
2019-11-18,49889
2019-11-19,49889
2019-11-20,49889
2019-11-21,49889
2019-11-22,49889
2019-11-23,49889
2019-11-24,49889
2019-11-25,49888
2019-11-26,49888
2019-11-27,49888
2019-11-28,49888
2019-11-29,49888
2019-11-30,49888
2019-12-01,49888
2019-12-02,49888
2019-12-03,49888
2019-12-04,49888
2019-12-05,49888
2019-12-06,49888
2019-12-07,49888
2019-12-08,49888
2019-12-09,49888
2019-12-10,49888
2019-12-11,49888
2019-12-12,49888
2019-12-13,49888
2019-12-14,49888
2019-12-15,49888
2019-12-16,49888
2019-12-17,49888
2019-12-18,49888
2019-12-19,49888
2019-12-20,49888
2019-12-21,49888
2019-12-22,49888
2019-12-23,49888
2019-12-24,49888
2019-12-25,49888
2019-12-26,49888
2019-12-27,49888
2019-12-28,49888
2019-12-29,49888
2019-12-30,49888
2019-12-31,51083
2020-01-01,51083
2020-01-02,51083
2020-01-03,51083
2020-01-04,51083
2020-01-05,51083
2020-01-06,51083
2020-01-07,51083
2020-01-08,51083
2020-01-09,51083
2020-01-10,51083
2020-01-11,51083
2020-01-12,51083
2020-01-13,51083
2020-01-14,51083
2020-01-15,51083
2020-01-16,51083
2020-01-17,51083
2020-01-18,51083
2020-01-19,51083
2020-01-20,51083
2020-01-21,51083
2020-01-22,51083
2020-01-23,51083
2020-01-24,51083
2020-01-25,51083
2020-01-26,51083
2020-01-27,51083
2020-01-28,51083
2020-01-29,51083
2020-01-30,51083
2020-01-31,51083
2020-02-01,52221
2020-02-02,52221
2020-02-03,52221
2020-02-04,52221
2020-02-05,52221
2020-02-06,52221
2020-02-07,52221
2020-02-08,52221
2020-02-09,52221
2020-02-10,52221
2020-02-11,52221
2020-02-12,52221
2020-02-13,52221
2020-02-14,52221
2020-02-15,52221
2020-02-16,52221
2020-02-17,52221
2020-02-18,52221
2020-02-19,52221
2020-02-20,52221
2020-02-21,52221
2020-02-22,52221
2020-02-23,52221
2020-02-24,52221
2020-02-25,52221
2020-02-26,52221
2020-02-27,52221
2020-02-28,52221
2020-02-29,52221
2020-03-01,52221
2020-03-02,52221
2020-03-03,52221
2020-03-04,52221
2020-03-05,52221
2020-03-06,52221
2020-03-07,51234
2020-03-08,51234
2020-03-09,51234
2020-03-10,51234
2020-03-11,51234
2020-03-12,51234
2020-03-13,51234
2020-03-14,51234
2020-03-15,51234
2020-03-16,51234
2020-03-17,51234
2020-03-18,51234
2020-03-19,51234
2020-03-20,51234
2020-03-21,51234
2020-03-22,51234
2020-03-23,51234
2020-03-24,51234
2020-03-25,51234
2020-03-26,51234
2020-03-27,51234
2020-03-28,51234
2020-03-29,51234
2020-03-30,51234
2020-03-31,51234
2020-04-01,49169
2020-04-02,49169
2020-04-03,49169
2020-04-04,49169
2020-04-05,49169
2020-04-06,49169
2020-04-07,49169
2020-04-08,49169
2020-04-09,49169
2020-04-10,49169
2020-04-11,49169
2020-04-12,49169
2020-04-13,49169
2020-04-14,49169
2020-04-15,49169
2020-04-16,49169
2020-04-17,49169
2020-04-18,49169
2020-04-19,49169
2020-04-20,49169
2020-04-21,49169
2020-04-22,49169
2020-04-23,49169
2020-04-24,49187
2020-04-25,49187
2020-04-26,49187
2020-04-27,49187
2020-04-28,49187
2020-04-29,49187
2020-04-30,49187
2020-05-01,49187
2020-05-02,49187
2020-05-03,49187
2020-05-04,49187
2020-05-05,49187
2020-05-06,49187
2020-05-07,49187
2020-05-08,49187
2020-05-09,49187
2020-05-10,49187
2020-05-11,49187
2020-05-12,49187
2020-05-13,49187
