date_obj,Unfired%20pie%20dish price
2019-08-30,143
2019-08-31,143
2019-09-01,143
2019-09-02,143
2019-09-03,143
2019-09-04,143
2019-09-05,143
2019-09-06,143
2019-09-07,143
2019-09-08,143
2019-09-09,143
2019-09-10,143
2019-09-11,143
2019-09-12,143
2019-09-13,143
2019-09-14,142
2019-09-15,142
2019-09-16,142
2019-09-17,142
2019-09-18,142
2019-09-19,142
2019-09-20,142
2019-09-21,142
2019-09-22,142
2019-09-23,142
2019-09-24,142
2019-09-25,142
2019-09-26,142
2019-09-27,142
2019-09-28,142
2019-09-29,142
2019-09-30,142
2019-10-01,142
2019-10-02,142
2019-10-03,142
2019-10-04,142
2019-10-05,142
2019-10-06,142
2019-10-07,142
2019-10-08,142
2019-10-09,142
2019-10-10,142
2019-10-11,142
2019-10-12,142
2019-10-13,142
2019-10-14,142
2019-10-15,142
2019-10-16,138
2019-10-17,138
2019-10-18,138
2019-10-19,138
2019-10-20,138
2019-10-21,138
2019-10-22,138
2019-10-23,138
2019-10-24,138
2019-10-25,138
2019-10-26,138
2019-10-27,138
2019-10-28,138
2019-10-29,138
2019-10-30,138
2019-10-31,138
2019-11-01,138
2019-11-02,138
2019-11-03,138
2019-11-04,138
2019-11-05,138
2019-11-06,138
2019-11-07,138
2019-11-08,138
2019-11-09,138
2019-11-10,138
2019-11-11,138
2019-11-12,138
2019-11-13,138
2019-11-14,138
2019-11-15,138
2019-11-16,138
2019-11-17,138
2019-11-18,138
2019-11-19,138
2019-11-20,138
2019-11-21,138
2019-11-22,138
2019-11-23,138
2019-11-24,138
2019-11-25,138
2019-11-26,138
2019-11-27,138
2019-11-28,138
2019-11-29,138
2019-11-30,138
2019-12-01,138
2019-12-02,138
2019-12-03,138
2019-12-04,138
2019-12-05,138
2019-12-06,138
2019-12-07,138
2019-12-08,138
2019-12-09,138
2019-12-10,138
2019-12-11,138
2019-12-12,138
2019-12-13,138
2019-12-14,138
2019-12-15,138
2019-12-16,138
2019-12-17,138
2019-12-18,138
2019-12-19,138
2019-12-20,138
2019-12-21,138
2019-12-22,138
2019-12-23,138
2019-12-24,138
2019-12-25,138
2019-12-26,138
2019-12-27,138
2019-12-28,138
2019-12-29,138
2019-12-30,136
2019-12-31,136
2020-01-01,136
2020-01-02,136
2020-01-03,136
2020-01-04,136
2020-01-05,136
2020-01-06,136
2020-01-07,136
2020-01-08,136
2020-01-09,136
2020-01-10,136
2020-01-11,136
2020-01-12,136
2020-01-13,136
2020-01-14,136
2020-01-15,136
2020-01-16,136
2020-01-17,136
2020-01-18,136
2020-01-19,136
2020-01-20,136
2020-01-21,136
2020-01-22,136
2020-01-23,136
2020-01-24,136
2020-01-25,136
2020-01-26,136
2020-01-27,136
2020-01-28,136
2020-01-29,136
2020-01-30,136
2020-01-31,136
2020-02-01,142
2020-02-02,142
2020-02-03,142
2020-02-04,142
2020-02-05,142
2020-02-06,142
2020-02-07,142
2020-02-08,142
2020-02-09,142
2020-02-10,142
2020-02-11,142
2020-02-12,142
2020-02-13,142
2020-02-14,142
2020-02-15,142
2020-02-16,142
2020-02-17,142
2020-02-18,142
2020-02-19,142
2020-02-20,142
2020-02-21,142
2020-02-22,142
2020-02-23,142
2020-02-24,142
2020-02-25,142
2020-02-26,142
2020-02-27,142
2020-02-28,142
2020-02-29,142
2020-03-01,142
2020-03-02,148
2020-03-03,148
2020-03-04,148
2020-03-05,148
2020-03-06,148
2020-03-07,148
2020-03-08,148
2020-03-09,148
2020-03-10,148
2020-03-11,148
2020-03-12,148
2020-03-13,148
2020-03-14,148
2020-03-15,148
2020-03-16,148
2020-03-17,148
2020-03-18,148
2020-03-19,148
2020-03-20,148
2020-03-21,148
2020-03-22,148
2020-03-23,148
2020-03-24,148
2020-03-25,148
2020-03-26,148
2020-03-27,153
2020-03-28,153
2020-03-29,153
2020-03-30,153
2020-03-31,153
2020-04-01,153
2020-04-02,153
2020-04-03,153
2020-04-04,153
2020-04-05,153
2020-04-06,153
2020-04-07,153
2020-04-08,153
2020-04-09,153
2020-04-10,153
2020-04-11,153
2020-04-12,153
2020-04-13,153
2020-04-14,153
2020-04-15,153
2020-04-16,153
2020-04-17,158
2020-04-18,158
2020-04-19,158
2020-04-20,158
2020-04-21,158
2020-04-22,158
2020-04-23,158
2020-04-24,158
2020-04-25,158
2020-04-26,158
2020-04-27,158
2020-04-28,158
2020-04-29,158
2020-04-30,158
2020-05-01,158
2020-05-02,158
2020-05-03,165
2020-05-04,165
2020-05-05,165
2020-05-06,165
2020-05-07,165
2020-05-08,165
2020-05-09,165
2020-05-10,165
2020-05-11,165
2020-05-12,165
2020-05-13,165
