date_obj,Desert%20robes price
2015-12-02,496
2015-12-03,519
2015-12-04,519
2015-12-05,519
2015-12-06,519
2015-12-07,519
2015-12-08,519
2015-12-09,519
2015-12-10,519
2015-12-11,519
2015-12-12,519
2015-12-13,519
2015-12-14,519
2015-12-15,513
2015-12-16,513
2015-12-17,513
2015-12-18,513
2015-12-19,513
2015-12-20,513
2015-12-21,513
2015-12-22,513
2015-12-23,513
2015-12-24,513
2015-12-25,513
2015-12-26,532
2015-12-27,532
2015-12-28,532
2015-12-29,532
2015-12-30,532
2015-12-31,532
2016-01-01,532
2016-01-02,532
2016-01-03,532
2016-01-04,552
2016-01-05,552
2016-01-06,552
2016-01-07,552
2016-01-08,552
2016-01-09,552
2016-01-10,552
2016-01-11,552
2016-01-12,552
2016-01-13,552
2016-01-14,552
2016-01-15,568
2016-01-16,568
2016-01-17,568
2016-01-18,568
2016-01-19,568
2016-01-20,568
2016-01-21,568
2016-01-22,568
2016-01-23,568
2016-01-24,568
2016-01-25,590
2016-01-26,590
2016-01-27,590
2016-01-28,590
2016-01-29,590
2016-01-30,590
2016-01-31,590
2016-02-01,590
2016-02-02,590
2016-02-03,590
2016-02-04,590
2016-02-05,590
2016-02-06,619
2016-02-07,619
2016-02-08,619
2016-02-09,619
2016-02-10,619
2016-02-11,619
2016-02-12,619
2016-02-13,619
2016-02-14,619
2016-02-15,619
2016-02-16,619
2016-02-17,619
2016-02-18,633
2016-02-19,633
2016-02-20,633
2016-02-21,633
2016-02-22,633
2016-02-23,633
2016-02-24,633
2016-02-25,633
2016-02-26,633
2016-02-27,633
2016-02-28,660
2016-03-01,660
2016-03-02,660
2016-03-03,660
2016-03-04,660
2016-03-05,660
2016-03-06,660
2016-03-07,660
2016-03-08,660
2016-03-09,660
2016-03-10,660
2016-03-11,671
2016-03-12,671
2016-03-13,671
2016-03-14,671
2016-03-15,671
2016-03-16,671
2016-03-17,671
2016-03-18,671
2016-03-19,671
2016-03-20,671
2016-03-21,671
2016-03-22,671
2016-03-23,690
2016-03-24,690
2016-03-25,690
2016-03-26,690
2016-03-27,690
2016-03-28,690
2016-03-29,690
2016-03-30,690
2016-03-31,690
2016-04-01,708
2016-04-02,708
2016-04-03,708
2016-04-04,708
2016-04-05,708
2016-04-06,708
2016-04-07,708
2016-04-08,708
2016-04-09,724
2016-04-10,724
2016-04-11,724
2016-04-12,724
2016-04-13,724
2016-04-14,724
2016-04-15,724
2016-04-16,724
2016-04-17,724
2016-04-18,759
2016-04-19,759
2016-04-20,759
2016-04-21,759
2016-04-22,759
2016-04-23,759
2016-04-24,759
2016-04-25,759
2016-04-26,759
2016-04-27,759
2016-04-28,759
2016-04-29,771
2016-04-30,771
2016-05-01,771
2016-05-02,771
2016-05-03,771
2016-05-04,771
2016-05-05,771
2016-05-06,771
2016-05-07,771
2016-05-08,784
2016-05-09,784
2016-05-10,784
2016-05-11,784
2016-05-12,784
2016-05-13,784
2016-05-14,784
2016-05-15,784
2016-05-16,784
2016-05-17,809
2016-05-18,809
2016-05-19,809
2016-05-22,809
2016-05-23,809
2016-05-24,809
2016-05-25,809
2016-05-26,785
2016-05-27,785
2016-05-28,785
2016-05-29,785
2016-05-30,785
2016-05-31,785
2016-06-01,785
2016-06-02,789
2016-06-03,789
2016-06-04,789
2016-06-05,789
2016-06-06,789
2016-06-07,789
2016-06-08,789
2016-06-09,789
2016-06-10,760
2016-06-11,760
2016-06-12,760
2016-06-13,760
2016-06-14,760
2016-06-15,760
2016-06-16,760
2016-06-17,760
2016-06-18,760
2016-06-19,740
2016-06-20,740
2016-06-21,740
2016-06-22,740
2016-06-23,740
2016-06-24,740
2016-06-25,740
2016-06-26,740
2016-06-27,740
2016-06-28,748
2016-06-29,748
2016-06-30,748
2016-07-01,748
2016-07-02,748
2016-07-03,748
2016-07-04,748
2016-07-05,748
2016-07-06,766
2016-07-07,766
2016-07-08,766
2016-07-09,766
2016-07-10,766
2016-07-11,766
2016-07-12,766
2016-07-13,766
2016-07-14,795
2016-07-15,795
2016-07-16,795
2016-07-17,795
2016-07-18,795
2016-07-23,795
2016-07-24,795
2016-07-25,817
2016-07-26,817
2016-07-27,817
2016-07-28,817
2016-07-29,817
2016-07-30,817
2016-07-31,817
2016-08-01,817
2016-08-02,817
2016-08-03,817
2016-08-04,817
2016-08-05,817
2016-08-06,833
2016-08-07,833
2016-08-08,833
2016-08-09,833
2016-08-10,833
2016-08-11,833
2016-08-12,833
2016-08-13,833
2016-08-14,833
2016-08-15,833
2016-08-16,833
2016-08-17,833
2016-08-18,833
2016-08-19,856
2016-08-20,856
2016-08-21,856
2016-08-22,856
2016-08-23,856
2016-08-24,856
2016-08-25,856
2016-08-26,856
2016-08-28,856
2016-08-31,856
2016-09-01,856
2016-09-02,872
2016-09-03,872
2016-09-04,872
2016-09-05,872
2016-09-06,872
2016-09-07,872
2016-09-08,872
2016-09-09,872
2016-09-10,872
2016-09-11,872
2016-09-12,872
2016-09-13,872
2016-09-14,872
2016-09-15,872
2016-09-16,872
2016-09-17,904
2016-09-18,904
2016-09-19,904
2016-09-20,904
2016-09-21,904
2016-09-22,904
2016-09-23,904
2016-09-24,904
2016-09-25,904
2016-09-26,904
2016-09-27,904
2016-09-28,904
2016-09-29,904
2016-09-30,904
2016-10-01,930
2016-10-02,930
2016-10-03,930
2016-10-04,930
2016-10-05,930
2016-10-06,930
2016-10-07,930
2016-10-08,930
2016-10-09,930
2016-10-10,930
2016-10-11,930
2016-10-12,930
2016-10-13,930
2016-10-14,930
2016-10-15,930
2016-10-16,956
2016-10-17,956
2016-10-18,956
2016-10-19,956
2016-10-20,956
2016-10-21,956
2016-10-22,956
2016-10-23,956
2016-10-24,956
2016-10-25,956
2016-10-26,956
2016-10-27,956
2016-10-28,956
2016-10-29,960
2016-10-30,960
2016-10-31,960
2016-11-01,960
2016-11-02,960
2016-11-03,960
2016-11-04,960
2016-11-05,960
2016-11-06,960
2016-11-07,960
2016-11-08,960
2016-11-09,960
2016-11-10,960
2016-11-11,992
2016-11-12,992
2016-11-13,992
2016-11-14,992
2016-11-15,992
2016-12-07,1024
2016-12-08,1024
2016-12-09,1024
2016-12-10,1066
2016-12-11,1066
2016-12-12,1066
2016-12-13,1066
2016-12-14,1066
2016-12-15,1066
2016-12-16,1066
2016-12-17,1066
2016-12-18,1066
2016-12-19,1066
2016-12-20,1100
2016-12-21,1100
2016-12-22,1100
2016-12-23,1100
2016-12-24,1100
2016-12-25,1100
2016-12-26,1100
2016-12-27,1100
2016-12-28,1100
2016-12-29,1100
2016-12-30,1131
2016-12-31,1131
2017-01-01,1131
2017-01-02,1131
2017-01-03,1131
2017-01-04,1131
2017-01-05,1131
2017-01-06,1131
2017-01-07,1131
2017-01-08,1139
2017-01-09,1139
2017-01-10,1139
2017-01-11,1139
2017-01-12,1139
2017-01-13,1139
2017-01-14,1139
2017-01-15,1139
2017-01-16,1168
2017-01-17,1168
2017-01-18,1168
2017-01-19,1168
2017-01-20,1168
2017-01-21,1168
2017-01-22,1168
2017-01-23,1168
2017-01-27,1197
2017-01-28,1197
2017-01-29,1197
2017-01-30,1197
2017-01-31,1197
2017-02-01,1165
2017-02-02,1165
2017-02-03,1165
2017-02-04,1165
2017-02-05,1165
2017-02-06,1165
2017-02-07,1165
2017-02-08,1165
2017-02-09,1165
2017-02-10,1177
2017-02-11,1177
2017-02-12,1177
2017-02-13,1177
2017-02-14,1177
2017-02-15,1177
2017-02-16,1177
2017-02-18,1177
2017-02-19,1148
2017-02-20,1148
2017-02-21,1148
2017-02-22,1148
2017-02-23,1148
2017-02-24,1148
2017-02-25,1148
2017-02-26,1148
2017-02-27,1115
2017-02-28,1115
2017-03-01,1115
2017-03-02,1115
2017-03-03,1115
2017-03-04,1115
2017-03-05,1115
2017-03-06,1115
2017-03-07,1153
2017-03-08,1153
2017-03-09,1153
2017-03-10,1153
2017-03-11,1153
2017-03-12,1153
2017-03-13,1153
2017-03-14,1153
2017-03-15,1095
2017-03-16,1095
2017-03-17,1095
2017-03-18,1095
2017-03-19,1095
2017-03-20,1095
2017-03-21,1095
2017-03-22,1095
2017-03-23,1058
2017-03-24,1058
2017-03-25,1058
2017-03-26,1058
2017-03-27,1058
2017-03-28,1058
2017-03-29,1058
2017-03-30,1058
2017-03-31,1058
2017-04-01,1100
2017-04-02,1100
2017-04-03,1100
2017-04-04,1100
2017-04-12,1118
2017-04-13,1118
2017-04-14,1118
2017-04-15,1118
2017-04-16,1118
2017-04-17,1118
2017-04-18,1118
2017-04-19,1166
2017-04-20,1166
2017-04-21,1166
2017-04-22,1166
2017-04-23,1166
2017-04-24,1166
2017-04-25,1166
2017-04-26,1166
2017-04-27,1166
2017-04-28,1166
2017-04-29,1186
2017-04-30,1186
2017-05-01,1186
2017-05-02,1186
2017-05-03,1186
2017-05-04,1186
2017-05-05,1186
2017-05-06,1186
2017-05-07,1186
2017-05-08,1228
2017-05-09,1228
2017-05-10,1228
2017-05-11,1228
2017-05-12,1228
2017-05-13,1228
2017-05-14,1228
2017-05-15,1228
2017-05-16,1229
2017-05-17,1229
2017-05-18,1229
2017-05-19,1229
2017-05-20,1229
2017-05-21,1229
2017-05-22,1229
2017-05-23,1229
2017-05-24,1229
2017-05-25,1229
2017-05-26,1245
2017-05-27,1245
2017-05-28,1245
2017-05-29,1245
2017-05-30,1245
2017-05-31,1245
2017-06-01,1245
2017-06-02,1245
2017-06-03,1245
2017-06-04,1266
2017-06-05,1266
2017-06-06,1266
2017-06-07,1266
2017-06-08,1266
2017-06-09,1266
2017-06-10,1266
2017-06-11,1237
2017-06-12,1237
2017-06-13,1237
2017-06-14,1237
2017-06-15,1237
2017-06-16,1237
2017-06-17,1237
2017-06-18,1237
2017-06-19,1237
2017-06-20,1266
2017-06-21,1266
2017-06-22,1266
2017-06-23,1266
2017-06-24,1266
2017-06-25,1266
2017-06-26,1266
2017-06-27,1266
2017-06-28,1209
2017-06-29,1209
2017-06-30,1209
2017-07-01,1209
2017-07-02,1209
2017-07-03,1209
2017-07-04,1209
2017-07-05,1209
2017-07-06,1149
2017-07-07,1149
2017-07-08,1149
2017-07-13,1149
2017-07-14,1149
2017-07-15,1149
2017-07-16,1105
2017-07-17,1105
2017-07-18,1105
2017-07-19,1105
2017-07-20,1105
2017-07-21,1105
2017-07-22,1105
2017-07-23,1105
2017-07-24,1121
2017-07-25,1121
2017-07-26,1121
2017-07-27,1121
2017-07-28,1121
2017-07-29,1121
2017-07-30,1121
2017-07-31,1121
2017-08-01,1121
2017-08-02,1123
2017-08-03,1123
2017-08-04,1123
2017-08-05,1123
2017-08-06,1123
2017-08-09,1123
2017-08-10,1169
2017-08-11,1169
2017-08-12,1169
2017-08-13,1169
2017-08-14,1169
2017-08-15,1169
2017-08-16,1169
2017-08-17,1169
2017-08-18,1169
2017-08-19,1169
2017-08-20,1169
2017-08-21,1169
2017-08-22,1169
2017-08-23,1169
2017-08-24,1169
2017-08-25,1169
2017-08-26,1169
2017-08-27,1162
2017-08-28,1162
2017-08-29,1162
2017-08-30,1162
2017-08-31,1162
2017-09-01,1162
2017-09-03,1162
2017-09-04,1162
2017-09-05,1110
2017-09-06,1110
2017-09-07,1110
2017-09-08,1110
2017-09-09,1110
2017-09-10,1110
2017-09-11,1110
2017-09-12,1110
2017-09-13,1110
2017-09-14,1055
2017-09-15,1055
2017-09-16,1055
2017-09-17,1055
2017-09-18,1055
2017-09-19,1055
2017-09-20,1055
2017-09-21,1055
2017-09-22,1055
2017-09-23,1055
2017-09-24,1002
2017-09-25,1002
2017-09-26,1002
2017-09-27,1002
2017-09-28,1002
2017-09-29,1002
2017-09-30,1002
2017-10-01,1002
2017-10-02,1002
2017-10-03,1002
2017-10-04,980
2017-10-05,980
2017-10-06,980
2017-10-07,980
2017-10-08,980
2017-10-09,980
2017-10-10,980
2017-10-11,980
2017-10-12,980
2017-10-13,980
2017-10-14,980
2017-10-15,980
2017-10-16,1011
2017-10-17,1011
2017-10-18,1011
2017-10-19,1011
2017-10-20,1011
2017-10-21,1011
2017-10-22,1011
2017-10-23,1011
2017-10-24,1011
2017-10-25,1011
2017-10-26,1011
2017-10-27,1011
2017-10-28,1011
2017-10-29,1013
2017-10-30,1013
2017-10-31,1013
2017-11-01,1013
2017-11-02,1013
2017-11-03,1013
2017-11-04,1013
2017-11-05,1013
2017-11-06,1013
2017-11-07,1013
2017-11-08,1013
2017-11-09,1013
2017-11-10,984
2017-11-11,984
2017-11-12,984
2017-11-13,984
2017-11-14,984
2017-11-15,984
2017-11-16,984
2017-11-17,984
2017-11-18,984
2017-11-19,984
2017-11-20,984
2017-11-21,977
2017-11-22,977
2017-11-23,977
2017-11-24,977
2017-11-25,977
2017-11-26,977
2017-11-27,977
2017-11-28,977
2017-11-29,977
2017-11-30,977
2017-12-01,977
2017-12-02,977
2017-12-03,977
2017-12-04,961
2017-12-05,961
2017-12-06,961
2017-12-07,961
2017-12-08,961
2017-12-09,961
2017-12-10,961
2017-12-11,961
2017-12-12,961
2017-12-13,961
2017-12-14,961
2017-12-15,977
2017-12-16,977
2017-12-17,977
2017-12-18,977
2017-12-19,977
2017-12-20,977
2017-12-21,977
2017-12-22,977
2017-12-23,977
2017-12-24,968
2017-12-25,968
2017-12-26,968
2017-12-27,968
2017-12-28,968
2017-12-29,968
2017-12-30,968
2017-12-31,968
2018-01-01,968
2018-01-02,968
2018-01-03,977
2018-01-04,977
2018-01-05,977
2018-01-06,977
2018-01-07,977
2018-01-08,977
2018-01-09,977
2018-01-10,977
2018-01-11,981
2018-01-12,981
2018-01-13,981
2018-01-14,981
2018-01-15,981
2018-01-16,981
2018-01-17,981
2018-01-18,981
2018-01-19,981
2018-01-20,1006
2018-01-21,1006
2018-01-22,1006
2018-01-23,1006
2018-01-25,1048
2018-01-26,1048
2018-01-27,1048
2018-01-28,1048
2018-01-29,1098
2018-01-30,1098
2018-01-31,1098
2018-02-01,1098
2018-02-02,1098
2018-02-03,1099
2018-02-04,1099
2018-02-05,1099
2018-02-06,1099
2018-02-07,1099
2018-02-08,1099
2018-02-09,1128
2018-02-10,1128
2018-02-11,1128
2018-02-12,1128
2018-02-13,1128
2018-02-14,1128
2018-02-15,1138
2018-02-16,1138
2018-02-17,1138
2018-02-18,1138
2018-02-19,1138
2018-02-20,1138
2018-02-21,1153
2018-02-22,1153
2018-02-23,1153
2018-02-24,1153
2018-02-25,1153
2018-02-26,1138
2018-02-27,1138
2018-02-28,1138
2018-03-01,1138
2018-03-02,1085
2018-03-03,1085
2018-03-04,1085
2018-03-05,1085
2018-03-06,1085
2018-03-07,1085
2018-03-08,1069
2018-03-09,1069
2018-03-10,1069
2018-03-11,1069
2018-03-12,1069
2018-03-13,1019
2018-03-14,1019
2018-03-15,1019
2018-03-16,1019
2018-03-17,1019
2018-03-18,969
2018-03-19,969
2018-03-20,969
2018-03-21,969
2018-03-23,923
2018-03-24,923
2018-03-25,923
2018-03-26,923
2018-03-27,876
2018-03-28,876
2018-03-29,876
2018-03-30,876
2018-03-31,876
2018-04-01,833
2018-04-02,833
2018-04-03,833
2018-04-04,833
2018-04-05,833
2018-04-06,792
2018-04-07,792
2018-04-08,792
2018-04-09,792
2018-04-10,792
2018-04-11,754
2018-04-12,754
2018-04-13,754
2018-04-14,754
2018-04-15,754
2018-04-16,754
2018-04-17,718
2018-04-18,718
2018-04-19,718
2018-04-20,718
2018-04-21,718
2018-04-22,718
2018-04-23,685
2018-04-24,685
2018-04-25,685
2018-04-26,685
2018-04-27,685
2018-04-28,685
2018-04-29,670
2018-04-30,670
2018-05-01,670
2018-05-03,670
2018-05-04,670
2018-05-05,661
2018-05-07,661
2018-05-08,661
2018-05-09,661
2018-05-10,661
2018-05-11,661
2018-05-12,641
2018-05-13,641
2018-05-14,641
2018-05-15,641
2018-05-16,641
2018-05-17,641
2018-05-18,645
2018-05-19,645
2018-05-20,645
2018-05-21,645
2018-05-22,645
2018-05-23,645
2018-05-24,661
2018-05-25,661
2018-05-26,661
2018-05-27,661
2018-05-28,661
2018-05-29,630
2018-05-30,630
2018-05-31,630
2018-06-01,630
2018-06-02,630
2018-06-03,630
2018-06-04,630
2018-06-05,606
2018-06-06,606
2018-06-07,606
2018-06-08,606
2018-06-09,606
2018-06-10,607
2018-06-11,607
2018-06-12,607
2018-06-13,607
2018-06-14,607
2018-06-15,625
2018-06-16,625
2018-06-17,625
2018-06-18,625
2018-06-19,625
2018-06-20,625
2018-06-21,644
2018-06-22,644
2018-06-23,644
2018-06-24,644
2018-06-25,644
2018-06-26,668
2018-06-27,668
2018-06-28,668
2018-06-29,668
2018-06-30,668
2018-07-01,688
2018-07-02,688
2018-07-03,688
2018-07-04,688
2018-07-05,688
2018-07-06,688
2018-07-07,695
2018-07-08,695
2018-07-09,695
2018-07-10,695
2018-07-11,695
2018-07-12,695
2018-07-13,695
2018-07-14,695
2018-07-15,695
2018-07-16,713
2018-07-17,713
2018-07-18,713
2018-07-19,713
2018-07-20,713
2018-07-21,729
2018-07-22,729
2018-07-23,729
2018-07-24,729
2018-07-25,729
2018-07-26,731
2018-07-27,731
2018-07-28,731
2018-07-29,731
2018-07-30,731
2018-07-31,713
2018-08-01,713
2018-08-02,713
2018-08-03,713
2018-08-04,713
2018-08-05,715
2018-08-06,715
2018-08-07,715
2018-08-08,715
2018-08-09,715
2018-08-10,721
2018-08-11,721
2018-08-12,721
2018-08-14,685
2018-08-16,685
2018-08-17,672
2018-08-18,672
2018-08-19,672
2018-08-20,688
2018-08-21,688
2018-08-22,688
2018-08-23,688
2018-08-24,700
2018-08-25,700
2018-08-26,700
2018-08-27,700
2018-08-28,718
2018-08-29,718
2018-08-30,718
2018-08-31,718
2018-09-01,729
2018-09-02,729
2018-09-03,729
2018-09-04,729
2018-09-05,755
2018-09-06,755
2018-09-07,755
2018-09-08,755
2018-09-09,771
2018-09-10,771
2018-09-11,771
2018-09-12,771
2018-09-13,771
2018-09-14,799
2018-09-15,799
2018-09-16,799
2018-09-17,799
2018-09-18,834
2018-09-19,834
2018-09-20,834
2018-09-21,834
2018-09-22,867
2018-09-23,867
2018-09-24,867
2018-09-25,867
2018-09-26,905
2018-09-27,905
2018-09-28,905
2018-09-29,905
2018-09-30,905
2018-10-01,946
2018-10-02,946
2018-10-03,946
2018-10-04,946
2018-10-05,946
2018-10-06,977
2018-10-07,977
2018-10-08,977
2018-10-09,977
2018-10-10,977
2018-10-11,940
2018-10-12,940
2018-10-13,940
2018-10-14,940
2018-10-15,897
2018-10-16,897
2018-10-17,897
2018-10-18,897
2018-10-19,877
2018-10-20,877
2018-10-21,877
2018-10-22,877
2018-10-23,877
2018-10-24,833
2018-10-25,833
2018-10-26,833
2018-10-27,833
2018-10-28,791
2018-10-29,791
2018-10-30,791
2018-10-31,791
2018-11-01,763
2018-11-03,763
2018-11-04,751
2018-11-05,751
2018-11-06,779
2018-11-07,779
2018-11-08,779
2018-11-09,809
2018-11-10,809
2018-11-11,809
2018-11-12,835
2018-11-13,835
2018-11-14,835
2018-11-15,875
2018-11-16,875
2018-11-17,901
2018-11-18,901
2018-11-19,901
2018-11-20,931
2018-11-21,931
2018-11-22,975
2018-11-23,975
2018-11-24,1016
2018-11-25,1016
2018-11-26,1044
2018-11-27,1044
2018-11-28,1044
2018-11-29,1044
2018-12-01,1061
2018-12-02,1061
2018-12-03,1061
2018-12-04,1087
2018-12-05,1087
2018-12-07,1074
2018-12-09,1028
2018-12-10,1028
2018-12-11,1024
2018-12-12,1024
2018-12-13,1051
2018-12-14,1051
2018-12-15,1051
2018-12-16,1067
2018-12-17,1067
2018-12-18,1067
2018-12-19,1013
2018-12-20,1013
2018-12-21,1013
2018-12-22,962
2018-12-23,962
2018-12-24,913
2018-12-25,913
2018-12-26,913
2018-12-27,880
2018-12-28,880
2018-12-29,863
2018-12-30,863
2018-12-31,863
2019-01-01,845
2019-01-02,845
2019-01-03,845
2019-01-04,825
2019-01-05,825
2019-01-06,831
2019-01-08,831
2019-01-10,818
2019-01-11,818
2019-01-12,811
2019-01-13,811
2019-01-14,811
2019-01-15,812
2019-01-16,812
2019-01-17,812
2019-01-18,832
2019-01-19,832
2019-01-20,841
2019-01-21,841
2019-01-22,841
2019-01-23,831
2019-01-24,831
2019-01-25,831
2019-01-26,852
2019-01-27,852
2019-01-28,852
2019-01-29,864
2019-01-30,864
2019-01-31,864
2019-02-01,895
2019-02-02,895
2019-02-03,927
2019-02-04,927
2019-02-05,927
2019-02-06,927
2019-02-07,916
2019-02-08,916
2019-02-09,916
2019-02-10,910
2019-02-11,910
2019-02-12,910
2019-02-13,877
2019-02-14,877
2019-02-15,877
2019-02-16,877
2019-02-17,866
2019-02-18,866
2019-02-19,866
2019-02-20,857
2019-02-21,857
2019-02-22,857
2019-02-23,853
2019-02-24,853
2019-02-25,843
2019-02-26,843
2019-02-27,843
2019-02-28,843
2019-03-01,843
2019-03-02,843
2019-03-03,843
2019-03-04,843
2019-03-05,843
2019-03-06,842
2019-03-07,842
2019-03-08,842
2019-03-09,842
2019-03-10,856
2019-03-11,856
2019-03-12,856
2019-03-13,886
2019-03-14,886
2019-03-15,886
2019-03-16,886
2019-03-17,909
2019-03-18,909
2019-03-19,909
2019-03-20,909
2019-03-21,943
2019-03-22,943
2019-03-23,943
2019-03-24,923
2019-03-25,923
2019-03-26,923
2019-03-27,923
2019-03-28,907
2019-03-29,907
2019-03-30,907
2019-03-31,907
2019-04-01,933
2019-04-02,933
2019-04-03,933
2019-04-04,953
2019-04-05,953
2019-04-06,953
2019-04-07,953
2019-04-08,995
2019-04-09,995
2019-04-10,995
2019-04-11,995
2019-04-12,1016
2019-04-13,1016
2019-04-14,1016
2019-04-15,1016
2019-04-16,1031
2019-04-17,1031
2019-04-18,1031
2019-04-19,1031
2019-04-20,1049
2019-04-21,1049
2019-04-22,1049
2019-04-23,1049
2019-04-24,1057
2019-04-25,1057
2019-04-26,1057
2019-04-27,1057
2019-04-28,1035
2019-04-29,1035
2019-04-30,1035
2019-05-01,1035
2019-05-02,1051
2019-05-03,1051
2019-05-04,1051
2019-05-05,1051
2019-05-06,1038
2019-05-07,1038
2019-05-08,1038
2019-05-09,1038
2019-05-10,1038
2019-05-11,1013
2019-05-12,1013
2019-05-13,964
2019-05-14,964
2019-05-15,964
2019-05-16,964
2019-05-17,922
2019-05-18,922
2019-05-19,922
2019-05-20,917
2019-05-21,917
2019-05-22,917
2019-05-23,917
2019-05-24,950
2019-05-25,950
2019-05-26,950
2019-05-27,904
2019-05-28,904
2019-05-29,904
2019-05-30,904
2019-05-31,932
2019-06-01,932
2019-06-02,932
2019-06-03,932
2019-06-04,968
2019-06-05,968
2019-06-06,968
2019-06-07,968
2019-06-08,976
2019-06-09,976
2019-06-10,976
2019-06-11,1004
2019-06-12,1004
2019-06-13,1004
2019-06-14,1004
2019-06-15,1015
2019-06-16,1015
2019-06-17,1015
2019-06-18,1015
2019-06-19,1021
2019-06-20,1021
2019-06-21,1021
2019-06-22,1021
2019-06-23,969
2019-06-24,969
2019-06-25,969
2019-06-26,969
2019-06-27,939
2019-06-28,939
2019-06-29,939
2019-06-30,939
2019-07-01,939
2019-07-02,952
2019-07-03,952
2019-07-04,952
2019-07-05,952
2019-07-06,952
2019-07-07,964
2019-07-08,964
2019-07-09,964
2019-07-10,964
2019-07-11,962
2019-07-12,962
2019-07-13,962
2019-07-14,962
