date_obj,Iron%20kiteshield%20(t) price
2019-03-24,63806
2019-03-25,63806
2019-03-26,64839
2019-03-27,64839
2019-03-28,64067
2019-03-29,64185
2019-03-30,64185
2019-03-31,65593
2019-04-01,65923
2019-04-02,65923
2019-04-03,66508
2019-04-04,67064
2019-04-05,67545
2019-04-06,67545
2019-04-07,67246
2019-04-08,66881
2019-04-09,67035
2019-04-10,68046
2019-04-11,66882
2019-04-12,66574
2019-04-13,65154
2019-04-14,64611
2019-04-15,63704
2019-04-16,63149
2019-04-17,60990
2019-04-18,59651
2019-04-19,58893
2019-04-20,58326
2019-04-21,59252
2019-04-22,59046
2019-04-23,59760
2019-04-24,59663
2019-04-25,59388
2019-04-26,59442
2019-04-27,59644
2019-04-28,59007
2019-04-29,57945
2019-04-30,57295
2019-05-01,57295
2019-05-02,57634
2019-05-03,57411
2019-05-04,57166
2019-05-05,57044
2019-05-06,56397
2019-05-07,57407
2019-05-08,56780
2019-05-09,57364
2019-05-10,56789
2019-05-11,55911
2019-05-12,55693
2019-05-13,56248
2019-05-14,55940
2019-05-15,55940
2019-05-16,55588
2019-05-17,55588
2019-05-18,55360
2019-05-19,55120
2019-05-20,54279
2019-05-21,54279
2019-05-22,53885
2019-05-23,54869
2019-05-24,54869
2019-05-25,55071
2019-05-26,55071
2019-05-27,55059
2019-05-28,55059
2019-05-29,55887
2019-05-30,55887
2019-05-31,56546
2019-06-01,57375
2019-06-02,58192
2019-06-03,58192
2019-06-04,59525
2019-06-05,59525
2019-06-06,60633
2019-06-07,60633
2019-06-08,60856
2019-06-09,60976
2019-06-10,60976
2019-06-11,61367
2019-06-12,62026
2019-06-13,61839
2019-06-14,62445
2019-06-15,62445
2019-06-16,64504
2019-06-17,67359
2019-06-18,67359
2019-06-19,70274
2019-06-20,73788
2019-06-21,73788
2019-06-22,77049
2019-06-23,78536
2019-06-24,78536
2019-06-25,79187
2019-06-26,79187
2019-06-27,80609
2019-06-28,80609
2019-06-29,80930
2019-06-30,78254
2019-07-01,78254
2019-07-02,78193
2019-07-03,78193
2019-07-04,79342
2019-07-05,80430
2019-07-06,80430
2019-07-07,82609
2019-07-08,82609
2019-07-09,82062
2019-07-10,82062
2019-07-11,83028
2019-07-12,83353
2019-07-13,83353
2019-07-14,82599
2019-07-15,82599
2019-07-16,82145
2019-07-17,82575
2019-07-18,82575
2019-07-19,83492
2019-07-20,83492
2019-07-21,82417
2019-07-22,82417
2019-07-23,82858
2019-07-24,82858
2019-07-25,80927
2019-07-26,80927
2019-07-27,79325
2019-07-28,79325
2019-07-29,76878
2019-07-30,76878
2019-07-31,74251
2019-08-01,74251
2019-08-02,70916
2019-08-03,68951
2019-08-04,68951
2019-08-05,66228
2019-08-06,66228
2019-08-07,65282
2019-08-08,65282
2019-08-09,64216
2019-08-10,61634
2019-08-11,61634
2019-08-12,58552
2019-08-13,58552
2019-08-14,56103
2019-08-15,54594
2019-08-16,53835
2019-08-17,53835
2019-08-18,54028
2019-08-19,54028
2019-08-20,53871
2019-08-21,53871
2019-08-22,55295
2019-08-23,55295
2019-08-24,55250
2019-08-24,55250
2019-08-25,55250
2019-08-25,55250
2019-08-26,54547
2019-08-26,54547
2019-08-27,54547
2019-08-27,54547
2019-08-28,55052
2019-08-29,55052
2019-08-30,56907
2019-08-31,56907
2019-09-01,57365
2019-09-02,57365
2019-09-03,56284
2019-09-04,54965
2019-09-05,54965
2019-09-06,54493
2019-09-07,52997
2019-09-08,52065
2019-09-09,52065
2019-09-10,50836
2019-09-11,51363
2019-09-12,51363
2019-09-13,50789
2019-09-14,50625
2019-09-15,50625
2019-09-16,50050
2019-09-17,49779
2019-09-18,49356
2019-09-19,49356
2019-09-20,48821
2019-09-21,48720
2019-09-22,48720
2019-09-23,48830
2019-09-24,48830
2019-09-25,47905
2019-09-26,48183
2019-09-27,48183
2019-09-28,48382
2019-09-29,48382
2019-09-30,49723
2019-10-01,50744
2019-10-02,50744
2019-10-03,52110
2019-10-04,52110
2019-10-05,52656
2019-10-06,52127
2019-10-07,52127
2019-10-08,52300
2019-10-09,52300
2019-10-10,52921
2019-10-11,52921
2019-10-12,52789
2019-10-13,52252
2019-10-14,53695
2019-10-15,53695
2019-10-16,55316
2019-10-17,55316
2019-10-18,56027
2019-10-19,55613
2019-10-20,55613
2019-10-21,55855
2019-10-22,55855
2019-10-23,56987
2019-10-24,56987
2019-10-25,58876
2019-10-26,59807
2019-10-27,59807
2019-10-28,60584
2019-10-29,60584
2019-10-30,61276
2019-10-31,61276
2019-11-01,59188
2019-11-02,58608
2019-11-03,58578
2019-11-04,58578
2019-11-05,59679
2019-11-06,59679
2019-11-07,59602
2019-11-08,59602
2019-11-09,60593
2019-11-10,63080
2019-11-11,63080
2019-11-12,65153
2019-11-13,65153
2019-11-14,67458
2019-11-15,69331
2019-11-16,68763
2019-11-17,68763
2019-11-18,68849
2019-11-19,68849
2019-11-20,69770
2019-11-21,69770
2019-11-22,72180
2019-11-23,72180
2019-11-24,75107
2019-11-25,75107
2019-11-26,78053
2019-11-27,78053
2019-11-28,80877
2019-11-29,80877
2019-11-30,82635
2019-12-01,82635
2019-12-02,85955
2019-12-03,88758
2019-12-04,88758
2019-12-05,91658
2019-12-06,91658
2019-12-07,93204
2019-12-08,93204
2019-12-09,92622
2019-12-10,94938
2019-12-11,94938
2019-12-12,97638
2019-12-13,97638
2019-12-14,97793
2019-12-15,97747
2019-12-16,97747
2019-12-17,100815
2019-12-18,100815
2019-12-19,99110
2019-12-20,98577
2019-12-21,98327
2019-12-22,95142
2019-12-23,95142
2019-12-24,93465
2019-12-25,95442
2019-12-26,95442
2019-12-27,97914
2019-12-28,98449
2019-12-29,98449
2019-12-30,97254
2019-12-31,97254
2020-01-01,97505
2020-01-02,96903
2020-01-03,96903
2020-01-04,93528
2020-01-05,91047
2020-01-06,91047
2020-01-07,88709
2020-01-08,88709
2020-01-09,86039
2020-01-10,86138
2020-01-11,86886
2020-01-12,88359
2020-01-13,88359
2020-01-14,89348
2020-01-15,91202
2020-01-16,91202
2020-01-17,92502
2020-01-18,92502
2020-01-19,91773
2020-01-20,91773
2020-01-21,90379
2020-01-22,91023
2020-01-23,91023
2020-01-24,91559
2020-01-25,91559
2020-01-26,90524
2020-01-27,90524
2020-01-28,91533
2020-01-29,91533
2020-01-30,91382
2020-01-31,91382
2020-02-01,91045
2020-02-02,89894
2020-02-03,89894
2020-02-04,90311
2020-02-05,90311
2020-02-06,89906
2020-02-07,89906
2020-02-08,90232
2020-02-09,90232
2020-02-10,89624
2020-02-11,89624
2020-02-12,89014
2020-02-13,89014
2020-02-14,87961
2020-02-15,87961
2020-02-16,87449
2020-02-17,87042
2020-02-18,87038
2020-02-19,87038
2020-02-20,87064
2020-02-21,87064
2020-02-22,85216
2020-02-23,85216
2020-02-24,84762
2020-02-25,84762
2020-02-26,85385
2020-02-27,85385
2020-02-28,85861
2020-02-29,85861
2020-03-01,86108
2020-03-02,84616
2020-03-03,84616
2020-03-04,84669
2020-03-05,84669
2020-03-06,83807
2020-03-07,83807
2020-03-08,83400
2020-03-09,82182
2020-03-10,80740
2020-03-11,80740
2020-03-12,78644
2020-03-13,78644
2020-03-14,76874
2020-03-15,76874
2020-03-16,74661
2020-03-17,73111
2020-03-18,71522
2020-03-19,70609
2020-03-20,70597
2020-03-21,70597
2020-03-22,71210
2020-03-23,71210
2020-03-24,70945
2020-03-25,70945
2020-03-26,70069
2020-03-27,69458
2020-03-28,67907
2020-03-29,66400
2020-03-30,65778
2020-03-31,66003
2020-04-01,64767
2020-04-02,64346
2020-04-03,64346
2020-04-04,64755
2020-04-05,65086
2020-04-06,65201
2020-04-07,64792
2020-04-08,64288
2020-04-09,63784
2020-04-10,63784
2020-04-11,64712
2020-04-12,65696
2020-04-13,63536
2020-04-14,60677
2020-04-15,61945
2020-04-16,61945
2020-04-17,62721
2020-04-18,63828
2020-04-19,64839
2020-04-20,64808
2020-04-21,64808
2020-04-22,64023
2020-04-23,64732
2020-04-24,64166
2020-04-25,65304
2020-04-26,64794
2020-04-27,64770
2020-04-28,63490
2020-04-29,64490
2020-04-30,63634
2020-05-01,63634
2020-05-02,64966
2020-05-03,67302
2020-05-04,68992
2020-05-05,70423
2020-05-06,71312
2020-05-07,71727
2020-05-08,71727
2020-05-09,71963
2020-05-10,73086
2020-05-11,73086
2020-05-12,72782
2020-05-13,71964
