date_obj,Ruby%20necklace price
2016-12-28,1155
2016-12-29,1155
2016-12-30,1155
2016-12-31,1162
2017-01-01,1162
2017-01-02,1162
2017-01-03,1162
2017-01-04,1162
2017-01-05,1164
2017-01-06,1164
2017-01-07,1164
2017-01-08,1164
2017-01-09,1164
2017-01-10,1173
2017-01-11,1173
2017-01-12,1173
2017-01-13,1173
2017-01-14,1173
2017-01-15,1173
2017-01-16,1173
2017-01-17,1173
2017-01-18,1173
2017-01-19,1173
2017-01-20,1154
2017-01-21,1154
2017-01-22,1154
2017-01-27,1136
2017-01-28,1136
2017-01-29,1136
2017-01-30,1144
2017-01-31,1144
2017-02-01,1144
2017-02-02,1144
2017-02-03,1144
2017-02-04,1133
2017-02-05,1133
2017-02-06,1133
2017-02-07,1133
2017-02-08,1133
2017-02-09,1133
2017-02-10,1128
2017-02-11,1128
2017-02-12,1128
2017-02-13,1128
2017-02-14,1128
2017-02-15,1117
2017-02-16,1117
2017-02-18,1117
2017-02-19,1117
2017-02-20,1125
2017-02-21,1125
2017-02-22,1125
2017-02-23,1125
2017-02-24,1125
2017-02-25,1125
2017-02-26,1122
2017-02-27,1122
2017-02-28,1122
2017-03-01,1122
2017-03-02,1122
2017-03-03,1128
2017-03-04,1128
2017-03-05,1128
2017-03-06,1128
2017-03-07,1128
2017-03-08,1150
2017-03-09,1150
2017-03-10,1150
2017-03-11,1150
2017-03-12,1150
2017-03-13,1156
2017-03-14,1156
2017-03-15,1156
2017-03-16,1156
2017-03-17,1156
2017-03-18,1165
2017-03-19,1165
2017-03-20,1165
2017-03-21,1165
2017-03-22,1159
2017-03-23,1159
2017-03-24,1159
2017-03-25,1159
2017-03-26,1159
2017-03-27,1148
2017-03-28,1148
2017-03-29,1148
2017-03-30,1148
2017-03-31,1148
2017-04-01,1152
2017-04-02,1152
2017-04-03,1152
2017-04-04,1152
2017-04-12,1159
2017-04-13,1159
2017-04-14,1159
2017-04-15,1147
2017-04-16,1147
2017-04-17,1147
2017-04-18,1147
2017-04-19,1151
2017-04-20,1151
2017-04-21,1151
2017-04-22,1151
2017-04-23,1151
2017-04-24,1156
2017-04-25,1156
2017-04-26,1156
2017-04-27,1156
2017-04-28,1156
2017-04-29,1184
2017-04-30,1184
2017-05-01,1184
2017-05-02,1184
2017-05-03,1184
2017-05-04,1193
2017-05-05,1193
2017-05-06,1193
2017-05-07,1193
2017-05-08,1193
2017-05-09,1176
2017-05-10,1176
2017-05-11,1176
2017-05-12,1176
2017-05-13,1176
2017-05-14,1175
2017-05-15,1175
2017-05-16,1175
2017-05-17,1175
2017-05-18,1175
2017-05-19,1195
2017-05-20,1195
2017-05-21,1195
2017-05-22,1195
2017-05-23,1195
2017-05-24,1192
2017-05-25,1192
2017-05-26,1192
2017-05-27,1192
2017-05-28,1192
2017-05-29,1180
2017-05-30,1180
2017-05-31,1180
2017-06-01,1180
2017-06-02,1180
2017-06-03,1165
2017-06-06,1165
2017-06-07,1166
2017-06-08,1166
2017-06-09,1166
2017-06-10,1166
2017-06-11,1166
2017-06-12,1190
2017-06-13,1190
2017-06-14,1190
2017-06-15,1190
2017-06-16,1168
2017-06-17,1168
2017-06-18,1168
2017-06-19,1168
2017-06-20,1168
2017-06-21,1155
2017-06-22,1155
2017-06-23,1155
2017-06-24,1155
2017-06-25,1155
2017-06-26,1166
2017-06-27,1166
2017-06-28,1166
2017-06-29,1166
2017-06-30,1185
2017-07-01,1185
2017-07-02,1185
2017-07-03,1185
2017-07-04,1185
2017-07-05,1197
2017-07-06,1197
2017-07-07,1197
2017-07-08,1197
2017-07-13,1204
2017-07-14,1204
2017-07-15,1204
2017-07-16,1204
2017-07-17,1204
2017-07-18,1184
2017-07-19,1184
2017-07-20,1184
2017-07-21,1184
2017-07-22,1180
2017-07-23,1180
2017-07-24,1180
2017-07-25,1180
2017-07-26,1184
2017-07-27,1184
2017-07-28,1184
2017-07-29,1184
2017-07-30,1201
2017-07-31,1201
2017-08-01,1201
2017-08-02,1201
2017-08-03,1201
2017-08-04,1180
2017-08-05,1180
2017-08-06,1180
2017-08-09,1169
2017-08-10,1169
2017-08-11,1169
2017-08-12,1169
2017-08-13,1170
2017-08-14,1170
2017-08-15,1170
2017-08-17,1170
2017-08-18,1153
2017-08-19,1153
2017-08-20,1153
2017-08-21,1153
2017-08-22,1158
2017-08-23,1158
2017-08-24,1158
2017-08-25,1158
2017-08-26,1158
2017-08-27,1145
2017-08-28,1145
2017-08-29,1145
2017-08-30,1145
2017-08-31,1145
2017-09-01,1172
2017-09-02,1172
2017-09-03,1172
2017-09-04,1172
2017-09-05,1211
2017-09-06,1211
2017-09-07,1270
2017-09-08,1294
2017-09-09,1273
2017-09-10,1242
2017-09-11,1242
2017-09-12,1223
2017-09-13,1202
2017-09-14,1195
2017-09-15,1195
2017-09-16,1207
2017-09-17,1216
2017-09-19,1216
2017-09-20,1223
2017-09-21,1223
2017-09-22,1223
2017-09-23,1223
2017-09-24,1214
2017-09-25,1214
2017-09-26,1208
2017-09-27,1208
2017-09-28,1177
2017-09-29,1177
2017-09-30,1186
2017-10-01,1186
2017-10-02,1172
2017-10-03,1172
2017-10-04,1172
2017-10-05,1179
2017-10-06,1179
2017-10-07,1197
2017-10-08,1197
2017-10-09,1197
2017-10-10,1171
2017-10-11,1171
2017-10-12,1171
2017-10-13,1155
2017-10-14,1155
2017-10-15,1155
2017-10-16,1148
2017-10-17,1148
2017-10-18,1148
2017-10-19,1131
2017-10-20,1131
2017-10-21,1131
2017-10-22,1145
2017-10-23,1145
2017-10-24,1145
2017-10-25,1163
2017-10-26,1163
2017-10-27,1163
2017-10-28,1151
2017-10-29,1151
2017-10-30,1152
2017-10-31,1152
2017-11-01,1152
2017-11-02,1155
2017-11-03,1155
2017-11-04,1161
2017-11-05,1161
2017-11-06,1161
2017-11-07,1149
2017-11-08,1149
2017-11-09,1176
2017-11-10,1176
2017-11-11,1176
2017-11-12,1202
2017-11-13,1202
2017-11-14,1202
2017-11-15,1184
2017-11-16,1184
2017-11-17,1220
2017-11-18,1220
2017-11-19,1220
2017-11-20,1226
2017-11-21,1226
2017-11-22,1226
2017-11-23,1184
2017-11-24,1184
2017-11-25,1184
2017-11-26,1164
2017-11-27,1164
2017-11-28,1164
2017-11-29,1155
2017-11-30,1155
2017-12-01,1155
2017-12-02,1150
2017-12-03,1150
2017-12-04,1150
2017-12-05,1152
2017-12-06,1152
2017-12-07,1152
2017-12-08,1161
2017-12-09,1161
2017-12-10,1166
2017-12-11,1166
2017-12-12,1166
2017-12-13,1149
2017-12-14,1149
2017-12-15,1149
2017-12-16,1167
2017-12-17,1167
2017-12-18,1179
2017-12-19,1179
2017-12-20,1179
2017-12-21,1169
2017-12-22,1169
2017-12-23,1163
2017-12-24,1163
2017-12-25,1163
2017-12-26,1148
2017-12-27,1148
2017-12-28,1148
2017-12-29,1135
2017-12-30,1135
2017-12-31,1146
2018-01-01,1146
2018-01-02,1187
2018-01-03,1215
2018-01-04,1275
2018-01-05,1248
2018-01-06,1226
2018-01-07,1206
2018-01-08,1200
2018-01-09,1217
2018-01-10,1217
2018-01-11,1222
2018-01-12,1227
2018-01-13,1197
2018-01-14,1176
2018-01-15,1170
2018-01-16,1168
2018-01-17,1167
2018-01-18,1148
2018-01-19,1148
2018-01-20,1147
2018-01-21,1147
2018-01-22,1181
2018-01-23,1184
2018-01-24,1190
2018-01-25,1190
2018-01-26,1210
2018-01-27,1210
2018-01-28,1189
2018-01-29,1189
2018-01-30,1180
2018-01-31,1180
2018-02-01,1185
2018-02-02,1185
2018-02-03,1201
2018-02-04,1201
2018-02-05,1190
2018-02-06,1190
2018-02-07,1196
2018-02-08,1196
2018-02-09,1184
2018-02-10,1184
2018-02-11,1187
2018-02-12,1187
2018-02-13,1179
2018-02-14,1179
2018-02-15,1184
2018-02-16,1184
2018-02-17,1171
2018-02-18,1171
2018-02-19,1174
2018-02-20,1174
2018-02-21,1179
2018-02-22,1179
2018-02-23,1182
2018-02-24,1182
2018-02-25,1202
2018-02-26,1202
2018-02-27,1193
2018-02-28,1193
2018-03-01,1183
2018-03-02,1177
2018-03-03,1177
2018-03-04,1177
2018-03-05,1183
2018-03-06,1183
2018-03-07,1196
2018-03-08,1196
2018-03-09,1191
2018-03-10,1191
2018-03-11,1190
2018-03-12,1190
2018-03-13,1190
2018-03-14,1190
2018-03-15,1182
2018-03-16,1182
2018-03-17,1190
2018-03-18,1190
2018-03-19,1186
2018-03-20,1184
2018-03-21,1184
2018-03-23,1178
2018-03-24,1186
2018-03-26,1177
2018-03-27,1184
2018-03-29,1182
2018-03-30,1182
2018-03-31,1172
2018-04-01,1172
2018-04-02,1199
2018-04-03,1194
2018-04-04,1194
2018-04-05,1189
2018-04-06,1182
2018-04-08,1198
2018-04-09,1198
2018-04-10,1197
2018-04-11,1197
2018-04-12,1212
2018-04-13,1212
2018-04-14,1175
2018-04-15,1171
2018-04-16,1171
2018-04-17,1184
2018-04-18,1184
2018-04-19,1220
2018-04-20,1220
2018-04-21,1213
2018-04-22,1213
2018-04-23,1193
2018-04-24,1193
2018-04-25,1169
2018-04-26,1169
2018-04-27,1167
2018-04-28,1167
2018-04-29,1174
2018-04-30,1174
2018-05-01,1161
2018-05-02,1161
2018-05-03,1170
2018-05-04,1170
2018-05-05,1179
2018-05-06,1179
2018-05-07,1189
2018-05-08,1189
2018-05-09,1204
2018-05-10,1204
2018-05-11,1183
2018-05-12,1174
2018-05-13,1174
2018-05-14,1178
2018-05-15,1178
2018-05-16,1153
2018-05-17,1153
2018-05-18,1171
2018-05-19,1192
2018-05-20,1192
2018-05-21,1179
2018-05-22,1179
2018-05-23,1180
2018-05-24,1180
2018-05-25,1180
2018-05-26,1182
2018-05-27,1182
2018-05-28,1184
2018-05-29,1173
2018-05-30,1173
2018-05-31,1194
2018-06-01,1194
2018-06-02,1202
2018-06-03,1202
2018-06-04,1206
2018-06-05,1193
2018-06-06,1179
2018-06-07,1179
2018-06-08,1175
2018-06-09,1175
2018-06-10,1175
2018-06-11,1175
2018-06-12,1159
2018-06-13,1158
2018-06-14,1168
2018-06-15,1168
2018-06-16,1166
2018-06-17,1162
2018-06-18,1164
2018-06-19,1143
2018-06-20,1143
2018-06-21,1149
2018-06-22,1139
2018-06-23,1139
2018-06-24,1158
2018-06-25,1160
2018-06-26,1160
2018-06-27,1153
2018-06-28,1138
2018-06-29,1128
2018-06-30,1128
2018-07-01,1146
2018-07-02,1146
2018-07-03,1151
2018-07-04,1151
2018-07-05,1173
2018-07-06,1186
2018-07-07,1186
2018-07-08,1166
2018-07-09,1156
2018-07-10,1156
2018-07-11,1156
2018-07-12,1156
2018-07-13,1188
2018-07-14,1194
2018-07-15,1194
2018-07-16,1194
2018-07-17,1196
2018-07-18,1196
2018-07-19,1207
2018-07-20,1255
2018-07-21,1231
2018-07-22,1226
2018-07-23,1181
2018-07-24,1181
2018-07-25,1159
2018-07-26,1159
2018-07-27,1209
2018-07-28,1209
2018-07-29,1194
2018-07-30,1227
2018-07-31,1198
2018-08-01,1198
2018-08-02,1196
2018-08-03,1196
2018-08-04,1209
2018-08-05,1214
2018-08-06,1217
2018-08-07,1193
2018-08-08,1184
2018-08-09,1184
2018-08-10,1185
2018-08-11,1197
2018-08-12,1192
2018-08-14,1212
2018-08-16,1187
2018-08-17,1164
2018-08-18,1164
2018-08-19,1143
2018-08-20,1146
2018-08-21,1146
2018-08-22,1193
2018-08-23,1193
2018-08-24,1215
2018-08-25,1247
2018-08-26,1247
2018-08-27,1212
2018-08-28,1194
2018-08-29,1194
2018-08-30,1150
2018-08-31,1154
2018-09-01,1174
2018-09-02,1174
2018-09-03,1182
2018-09-04,1174
2018-09-05,1175
2018-09-06,1175
2018-09-07,1187
2018-09-08,1190
2018-09-09,1190
2018-09-10,1185
2018-09-11,1185
2018-09-12,1192
2018-09-13,1218
2018-09-14,1262
2018-09-15,1267
2018-09-16,1267
2018-09-17,1205
2018-09-18,1150
2018-09-19,1135
2018-09-20,1141
2018-09-21,1141
2018-09-22,1171
2018-09-23,1183
2018-09-24,1177
2018-09-25,1177
2018-09-26,1162
2018-09-27,1162
2018-09-28,1166
2018-09-29,1158
2018-09-30,1183
2018-10-02,1185
2018-10-03,1160
2018-10-04,1160
2018-10-05,1174
2018-10-06,1184
2018-10-07,1184
2018-10-08,1162
2018-10-09,1142
2018-10-10,1148
2018-10-11,1168
2018-10-12,1168
2018-10-13,1175
2018-10-14,1144
2018-10-15,1145
2018-10-16,1173
2018-10-17,1190
2018-10-18,1193
2018-10-19,1202
2018-10-20,1202
2018-10-21,1169
2018-10-22,1138
2018-10-23,1138
2018-10-24,1162
2018-10-25,1209
2018-10-26,1243
2018-10-27,1226
2018-10-28,1170
2018-10-29,1170
2018-10-30,1139
2018-10-31,1167
2018-11-01,1200
2018-11-03,1206
2018-11-04,1212
2018-11-05,1201
2018-11-06,1183
2018-11-07,1197
2018-11-08,1179
2018-11-09,1218
2018-11-10,1239
2018-11-11,1217
2018-11-12,1238
2018-11-13,1233
2018-11-14,1244
2018-11-15,1212
2018-11-16,1157
2018-11-17,1119
2018-11-18,1109
2018-11-19,1127
2018-11-20,1142
2018-11-21,1161
2018-11-22,1168
2018-11-23,1170
2018-11-24,1173
2018-11-25,1146
2018-11-26,1137
2018-11-27,1150
2018-11-28,1133
2018-11-29,1159
2018-12-01,1157
2018-12-02,1172
2018-12-03,1172
2018-12-04,1140
2018-12-05,1127
2018-12-07,1136
2018-12-09,1154
2018-12-10,1196
2018-12-11,1184
2018-12-12,1150
2018-12-13,1119
2018-12-14,1160
2018-12-15,1191
2018-12-16,1158
2018-12-17,1148
2018-12-18,1153
2018-12-19,1150
2018-12-20,1155
2018-12-21,1146
2018-12-22,1129
2018-12-23,1156
2018-12-24,1189
2018-12-25,1200
2018-12-26,1165
2018-12-27,1133
2018-12-28,1134
2018-12-29,1172
2018-12-30,1203
2018-12-31,1181
2019-01-01,1159
2019-01-02,1139
2019-01-03,1136
2019-01-04,1136
2019-01-05,1153
2019-01-06,1188
2019-01-08,1117
2019-01-10,1144
2019-01-11,1182
2019-01-12,1189
2019-01-13,1178
2019-01-14,1168
2019-01-15,1145
2019-01-16,1126
2019-01-17,1135
2019-01-18,1129
2019-01-19,1142
2019-01-20,1144
2019-01-21,1131
2019-01-22,1140
2019-01-23,1127
2019-01-25,1133
2019-01-26,1113
2019-01-27,1101
2019-01-28,1110
2019-01-29,1136
2019-01-30,1143
2019-01-31,1124
2019-02-01,1129
2019-02-02,1127
2019-02-03,1125
2019-02-04,1145
2019-02-05,1159
2019-02-06,1132
2019-02-07,1143
2019-02-08,1172
2019-02-09,1188
2019-02-10,1170
2019-02-11,1162
2019-02-12,1173
2019-02-13,1171
2019-02-14,1176
2019-02-15,1153
2019-02-16,1137
2019-02-17,1127
2019-02-18,1135
2019-02-19,1132
2019-02-20,1143
2019-02-21,1159
2019-02-22,1159
2019-02-23,1158
2019-02-24,1160
2019-02-25,1166
2019-02-26,1160
2019-02-27,1156
2019-02-28,1155
2019-03-01,1160
2019-03-02,1167
2019-03-03,1165
2019-03-04,1147
2019-03-05,1185
2019-03-06,1182
2019-03-07,1187
2019-03-08,1187
2019-03-09,1170
2019-03-10,1147
2019-03-11,1153
2019-03-12,1139
2019-03-13,1131
2019-03-14,1136
2019-03-15,1143
2019-03-16,1153
2019-03-17,1146
2019-03-18,1142
2019-03-19,1156
2019-03-20,1142
2019-03-21,1135
2019-03-22,1148
2019-03-23,1139
2019-03-24,1168
2019-03-25,1161
2019-03-26,1160
2019-03-27,1152
2019-03-28,1140
2019-03-29,1137
2019-03-30,1137
2019-03-31,1137
2019-04-01,1146
2019-04-02,1132
2019-04-03,1125
2019-04-04,1123
