date_obj,Unicorn%20horn%20dust price
2016-07-09,949
2016-07-10,949
2016-07-11,951
2016-07-12,951
2016-07-13,951
2016-07-14,917
2016-07-15,917
2016-07-16,917
2016-07-17,887
2016-07-18,887
2016-07-24,848
2016-07-25,837
2016-07-26,837
2016-07-27,837
2016-07-28,816
2016-07-29,816
2016-07-30,787
2016-07-31,787
2016-08-01,787
2016-08-02,787
2016-08-03,787
2016-08-04,787
2016-08-05,782
2016-08-06,782
2016-08-07,782
2016-08-08,794
2016-08-09,794
2016-08-10,794
2016-08-11,788
2016-08-12,788
2016-08-13,788
2016-08-14,804
2016-08-15,804
2016-08-16,804
2016-08-17,791
2016-08-18,791
2016-08-19,791
2016-08-20,766
2016-08-21,766
2016-08-22,766
2016-08-23,732
2016-08-24,732
2016-08-25,732
2016-08-26,732
2016-08-28,700
2016-08-31,690
2016-09-01,690
2016-09-02,690
2016-09-03,671
2016-09-04,671
2016-09-05,671
2016-09-06,657
2016-09-07,657
2016-09-08,657
2016-09-09,657
2016-09-10,639
2016-09-11,639
2016-09-12,639
2016-09-13,658
2016-09-14,658
2016-09-15,658
2016-09-16,658
2016-09-17,662
2016-09-18,662
2016-09-19,662
2016-09-20,662
2016-09-21,685
2016-09-22,685
2016-09-23,685
2016-09-24,685
2016-09-25,701
2016-09-26,701
2016-09-27,701
2016-09-28,701
2016-09-29,705
2016-09-30,705
2016-10-01,705
2016-10-02,703
2016-10-03,703
2016-10-04,703
2016-10-05,703
2016-10-06,715
2016-10-07,715
2016-10-08,715
2016-10-09,742
2016-10-10,742
2016-10-11,742
2016-10-12,772
2016-10-13,772
2016-10-14,772
2016-10-15,802
2016-10-16,802
2016-10-17,802
2016-10-18,837
2016-10-19,837
2016-10-20,837
2016-10-21,872
2016-10-22,872
2016-10-23,872
2016-10-24,890
2016-10-25,890
2016-10-26,890
2016-10-27,908
2016-10-28,908
2016-10-29,908
2016-10-30,921
2016-10-31,921
2016-11-01,921
2016-11-02,944
2016-11-03,944
2016-11-04,944
2016-11-05,944
2016-11-06,910
2016-11-07,910
2016-11-08,910
2016-11-09,867
2016-11-10,867
2016-11-11,867
2016-11-12,832
2016-11-13,832
2016-11-14,832
2016-12-08,695
2016-12-09,695
2016-12-10,695
2016-12-11,709
2016-12-12,709
2016-12-13,709
2016-12-14,739
2016-12-15,739
2016-12-16,739
2016-12-17,768
2016-12-18,768
2016-12-19,768
2016-12-20,770
2016-12-21,770
2016-12-22,770
2016-12-23,807
2016-12-24,807
2016-12-25,807
2016-12-26,846
2016-12-27,846
2016-12-28,863
2016-12-29,863
2016-12-30,845
2016-12-31,845
2017-01-01,884
2017-01-02,884
2017-01-03,908
2017-01-04,908
2017-01-05,890
2017-01-06,890
2017-01-07,894
2017-01-08,894
2017-01-09,907
2017-01-10,907
2017-01-11,916
2017-01-12,916
2017-01-13,931
2017-01-14,931
2017-01-15,948
2017-01-16,948
2017-01-17,920
2017-01-18,920
2017-01-19,903
2017-01-20,903
2017-01-21,882
2017-01-22,882
2017-01-27,800
2017-01-28,800
2017-01-29,785
2017-01-30,785
2017-01-31,785
2017-02-01,764
2017-02-02,764
2017-02-03,764
2017-02-04,759
2017-02-05,759
2017-02-06,759
2017-02-07,753
2017-02-08,753
2017-02-09,768
2017-02-10,768
2017-02-11,763
2017-02-12,763
2017-02-13,774
2017-02-14,774
2017-02-15,788
2017-02-16,788
2017-02-18,795
2017-02-19,795
2017-02-20,797
2017-02-21,797
2017-02-22,797
2017-02-23,777
2017-02-24,777
2017-02-25,777
2017-02-26,769
2017-02-27,769
2017-02-28,737
2017-03-01,737
2017-03-02,736
2017-03-03,736
2017-03-04,716
2017-03-05,716
2017-03-06,725
2017-03-07,725
2017-03-08,725
2017-03-09,733
2017-03-10,733
2017-03-11,729
2017-03-12,729
2017-03-13,735
2017-03-14,735
2017-03-15,716
2017-03-16,716
2017-03-17,716
2017-03-18,713
2017-03-19,713
2017-03-20,690
2017-03-21,690
2017-03-22,677
2017-03-23,677
2017-03-24,662
2017-03-25,662
2017-03-26,662
2017-03-27,637
2017-03-28,637
2017-03-29,641
2017-03-30,641
2017-03-31,650
2017-04-01,650
2017-04-02,650
2017-04-03,635
2017-04-04,635
2017-04-12,583
2017-04-13,583
2017-04-14,583
2017-04-15,566
2017-04-16,566
2017-04-17,549
2017-04-18,549
2017-04-19,534
2017-04-20,534
2017-04-21,534
2017-04-22,518
2017-04-23,518
2017-04-24,494
2017-04-25,494
2017-04-26,492
2017-04-27,492
2017-04-28,504
2017-04-29,504
2017-04-30,505
2017-05-01,505
2017-05-02,505
2017-05-03,514
2017-05-04,514
2017-05-05,528
2017-05-06,528
2017-05-07,528
2017-05-08,518
2017-05-09,518
2017-05-10,520
2017-05-11,520
2017-05-12,520
2017-05-13,520
2017-05-14,510
2017-05-15,510
2017-05-16,497
2017-05-17,497
2017-05-18,497
2017-05-19,483
2017-05-20,483
2017-05-21,482
2017-05-22,482
2017-05-23,489
2017-05-24,489
2017-05-25,489
2017-05-26,484
2017-05-27,484
2017-05-28,503
2017-05-29,503
2017-05-30,503
2017-05-31,498
2017-06-01,498
2017-06-02,475
2017-06-03,475
2017-06-06,445
2017-06-07,445
2017-06-08,445
2017-06-09,442
2017-06-10,442
2017-06-11,462
2017-06-12,462
2017-06-13,462
2017-06-14,483
2017-06-15,483
2017-06-16,483
2017-06-17,505
2017-06-18,505
2017-06-19,505
2017-06-20,504
2017-06-21,504
2017-06-22,504
2017-06-23,488
2017-06-24,488
2017-06-25,480
2017-06-26,480
2017-06-27,482
2017-06-28,482
2017-06-29,482
2017-06-30,490
2017-07-01,490
2017-07-02,490
2017-07-03,499
2017-07-04,499
2017-07-05,499
2017-07-06,514
2017-07-07,514
2017-07-08,514
2017-07-13,530
2017-07-14,518
2017-07-15,518
2017-07-16,518
2017-07-17,497
2017-07-18,497
2017-07-19,512
2017-07-20,512
2017-07-21,514
2017-07-22,514
2017-07-23,510
2017-07-24,510
2017-07-25,510
2017-07-26,503
2017-07-27,503
2017-07-28,513
2017-07-29,513
2017-07-30,521
2017-07-31,521
2017-08-01,521
2017-08-02,540
2017-08-03,540
2017-08-04,540
2017-08-05,537
2017-08-06,537
2017-08-09,554
2017-08-10,534
2017-08-11,534
2017-08-12,534
2017-08-13,517
2017-08-14,517
2017-08-15,517
2017-08-16,508
2017-08-17,508
2017-08-18,508
2017-08-19,499
2017-08-20,499
2017-08-21,477
2017-08-22,477
2017-08-23,467
2017-08-24,467
2017-08-25,467
2017-08-26,456
2017-08-27,456
2017-08-28,456
2017-08-29,443
2017-08-30,443
2017-08-31,431
2017-09-01,431
2017-09-02,418
2017-09-03,418
2017-09-04,418
2017-09-05,399
2017-09-06,399
2017-09-07,382
2017-09-08,382
2017-09-09,382
2017-09-10,387
2017-09-11,387
2017-09-12,387
2017-09-13,375
2017-09-14,375
2017-09-15,375
2017-09-16,388
2017-09-17,388
2017-09-19,397
2017-09-20,397
2017-09-21,399
2017-09-22,399
2017-09-23,399
2017-09-24,415
2017-09-25,415
2017-09-26,415
2017-09-27,432
2017-09-28,432
2017-09-29,453
2017-09-30,453
2017-10-01,453
2017-10-02,471
2017-10-03,471
2017-10-04,471
2017-10-05,471
2017-10-06,487
2017-10-07,487
2017-10-08,487
2017-10-09,479
2017-10-10,479
2017-10-11,479
2017-10-12,467
2017-10-13,467
2017-10-14,467
2017-10-15,473
2017-10-16,473
2017-10-17,473
2017-10-18,481
2017-10-19,481
2017-10-20,481
2017-10-21,461
2017-10-22,461
2017-10-23,439
2017-10-24,439
2017-10-25,439
2017-10-26,417
2017-10-27,417
2017-10-28,417
2017-10-29,420
2017-10-30,420
2017-10-31,420
2017-11-01,407
2017-11-02,407
2017-11-03,407
2017-11-04,387
2017-11-05,387
2017-11-06,387
2017-11-07,371
2017-11-08,371
2017-11-09,371
2017-11-10,364
2017-11-11,364
2017-11-12,364
2017-11-13,373
2017-11-14,373
2017-11-15,373
2017-11-16,359
2017-11-17,359
2017-11-18,359
2017-11-19,368
2017-11-20,368
2017-11-21,368
2017-11-22,369
2017-11-23,369
2017-11-24,369
2017-11-25,365
2017-11-26,365
2017-11-27,365
2017-11-28,351
2017-11-29,351
2017-11-30,351
2017-12-01,351
2017-12-02,351
2017-12-03,351
2017-12-04,355
2017-12-05,355
2017-12-06,355
2017-12-07,370
2017-12-08,370
2017-12-09,370
2017-12-10,386
2017-12-11,386
2017-12-12,386
2017-12-13,387
2017-12-14,387
2017-12-15,387
2017-12-16,382
2017-12-17,382
2017-12-18,379
2017-12-19,379
2017-12-20,379
2017-12-21,389
2017-12-22,389
2017-12-23,389
2017-12-24,386
2017-12-25,386
2017-12-26,386
2017-12-27,386
2017-12-28,386
2017-12-29,386
2017-12-30,385
2017-12-31,385
2018-01-01,385
2018-01-02,378
2018-01-03,378
2018-01-04,378
2018-01-05,371
2018-01-06,371
2018-01-07,375
2018-01-08,375
2018-01-09,375
2018-01-10,387
2018-01-11,387
2018-01-12,387
2018-01-13,373
2018-01-14,373
2018-01-15,360
2018-01-16,360
2018-01-17,356
2018-01-18,356
2018-01-19,356
2018-01-20,355
2018-01-21,355
2018-01-22,349
2018-01-23,349
2018-01-24,343
2018-01-25,343
2018-01-26,343
2018-01-27,351
2018-01-28,351
2018-01-29,359
2018-01-30,359
2018-02-01,357
2018-02-02,357
2018-02-03,367
2018-02-04,367
2018-02-05,367
2018-02-06,357
2018-02-07,357
2018-02-08,349
2018-02-09,349
2018-02-10,346
2018-02-11,346
2018-02-12,343
2018-02-13,343
2018-02-14,326
2018-02-15,326
2018-02-16,329
2018-02-17,329
2018-02-18,334
2018-02-19,334
2018-02-20,331
2018-02-21,331
2018-02-22,320
2018-02-23,320
2018-02-24,320
2018-02-25,316
2018-02-26,316
2018-02-27,306
2018-02-28,306
2018-03-01,306
2018-03-02,300
2018-03-03,300
2018-03-04,300
2018-03-05,299
2018-03-06,299
2018-03-07,304
2018-03-08,304
2018-03-09,294
2018-03-10,294
2018-03-11,306
2018-03-12,306
2018-03-13,322
2018-03-14,322
2018-03-15,322
2018-03-16,339
2018-03-17,339
2018-03-18,356
2018-03-19,356
2018-03-20,373
2018-03-21,373
2018-03-23,365
2018-03-24,365
2018-03-26,357
2018-03-27,352
2018-03-28,352
2018-03-29,344
2018-03-30,344
2018-03-31,344
2018-04-01,331
2018-04-02,331
2018-04-03,320
2018-04-04,320
2018-04-05,320
2018-04-06,322
2018-04-08,322
2018-04-09,316
2018-04-10,316
2018-04-11,316
2018-04-12,312
2018-04-13,312
2018-04-14,312
2018-04-16,301
2018-04-17,298
2018-04-18,298
2018-04-19,298
2018-04-20,300
2018-04-21,300
2018-04-22,300
2018-04-23,305
2018-04-24,305
2018-04-25,305
2018-04-26,314
2018-04-27,314
2018-04-28,327
2018-04-29,327
2018-04-30,343
2018-05-02,343
2018-05-03,352
2018-05-04,352
2018-05-05,363
2018-05-06,363
2018-05-07,363
2018-05-08,372
2018-05-09,372
2018-05-10,360
2018-05-11,360
2018-05-12,352
2018-05-13,352
2018-05-14,352
2018-05-15,344
2018-05-16,344
2018-05-17,344
2018-05-18,335
2018-05-19,335
2018-05-20,321
2018-05-21,321
2018-05-22,321
2018-05-23,312
2018-05-24,312
2018-05-25,312
2018-05-26,316
2018-05-27,316
2018-05-28,331
2018-05-29,331
2018-05-30,332
2018-05-31,332
2018-06-01,332
2018-06-02,341
2018-06-03,341
2018-06-04,341
2018-06-05,359
2018-06-06,359
2018-06-07,359
2018-06-08,376
2018-06-09,376
2018-06-10,392
2018-06-11,392
2018-06-12,392
2018-06-13,389
2018-06-14,389
2018-06-15,389
2018-06-16,390
2018-06-17,390
2018-06-18,374
2018-06-19,374
2018-06-20,374
2018-06-21,361
2018-06-22,361
2018-06-23,361
2018-06-24,353
2018-06-25,353
2018-06-26,353
2018-06-27,336
2018-06-28,336
2018-06-29,321
2018-06-30,321
2018-07-01,304
2018-07-02,304
2018-07-03,304
2018-07-04,301
2018-07-05,301
2018-07-06,313
2018-07-07,313
2018-07-08,313
2018-07-09,315
2018-07-10,315
2018-07-11,327
2018-07-12,327
2018-07-13,331
2018-07-14,331
2018-07-15,318
2018-07-16,318
2018-07-17,305
2018-07-18,305
2018-07-19,305
2018-07-20,297
2018-07-21,297
2018-07-22,296
2018-07-23,296
2018-07-24,309
2018-07-25,309
2018-07-26,305
2018-07-27,305
2018-07-28,304
2018-07-29,304
2018-07-30,293
2018-07-31,293
2018-08-01,300
2018-08-02,300
2018-08-03,300
2018-08-04,300
2018-08-05,291
2018-08-06,291
2018-08-07,282
2018-08-08,282
2018-08-09,271
2018-08-10,271
2018-08-11,271
2018-08-12,271
2018-08-14,280
2018-08-16,285
2018-08-17,299
2018-08-18,299
2018-08-19,286
2018-08-20,283
2018-08-21,283
2018-08-22,288
2018-08-23,288
2018-08-24,301
2018-08-25,301
2018-08-26,298
2018-08-27,298
2018-08-28,293
2018-08-29,293
2018-08-30,293
2018-08-31,293
2018-09-01,305
2018-09-02,305
2018-09-03,315
2018-09-04,315
2018-09-05,328
2018-09-06,328
2018-09-07,334
2018-09-08,334
2018-09-09,341
2018-09-10,341
2018-09-11,348
2018-09-12,348
2018-09-13,345
2018-09-14,345
2018-09-15,348
2018-09-16,348
2018-09-17,348
2018-09-18,344
2018-09-19,344
2018-09-20,334
2018-09-21,334
2018-09-22,323
2018-09-23,323
2018-09-24,311
2018-09-25,311
2018-09-26,299
2018-09-27,299
2018-09-28,290
2018-09-29,290
2018-09-30,296
2018-10-02,293
2018-10-03,293
2018-10-04,299
2018-10-05,299
2018-10-06,304
2018-10-07,304
2018-10-08,310
2018-10-09,310
2018-10-10,312
2018-10-11,312
2018-10-12,313
2018-10-13,313
2018-10-14,319
2018-10-15,319
2018-10-16,310
2018-10-17,310
2018-10-18,303
2018-10-19,303
2018-10-20,313
2018-10-21,313
2018-10-22,329
2018-10-23,329
2018-10-24,345
2018-10-25,345
2018-10-26,363
2018-10-27,363
2018-10-28,382
2018-10-29,382
2018-10-30,382
2018-10-31,402
2018-11-01,402
2018-11-03,423
2018-11-04,444
2018-11-05,449
2018-11-06,441
2018-11-07,441
2018-11-08,418
2018-11-09,418
2018-11-10,397
2018-11-11,378
2018-11-12,359
2018-11-13,341
2018-11-14,341
2018-11-15,323
2018-11-16,320
2018-11-17,320
2018-11-18,311
2018-11-19,311
2018-11-20,325
2018-11-21,325
2018-11-22,334
2018-11-23,340
2018-11-24,350
2018-11-25,367
2018-11-26,367
2018-11-27,375
2018-11-28,380
2018-11-29,393
2018-12-01,401
2018-12-02,382
2018-12-03,382
2018-12-04,365
2018-12-05,364
2018-12-07,363
2018-12-09,366
2018-12-10,366
2018-12-11,366
2018-12-12,366
2018-12-13,361
2018-12-14,361
2018-12-15,347
2018-12-16,334
2018-12-17,334
2018-12-18,332
2018-12-19,326
2018-12-20,320
2018-12-21,326
2018-12-22,326
2018-12-23,327
2018-12-24,335
2018-12-25,335
2018-12-26,327
2018-12-27,321
2018-12-28,321
2018-12-29,321
2018-12-30,321
2018-12-31,314
2019-01-01,314
2019-01-02,312
2019-01-03,318
2019-01-04,318
2019-01-05,324
2019-01-06,321
2019-01-08,333
2019-01-10,337
2019-01-11,337
2019-01-12,337
2019-01-13,342
2019-01-14,356
2019-01-15,354
2019-01-16,349
2019-01-17,356
2019-01-18,372
2019-01-19,377
2019-01-20,379
2019-01-21,379
2019-01-22,383
2019-01-23,400
2019-01-24,400
2019-01-25,418
2019-01-26,437
2019-01-27,458
2019-01-28,470
2019-01-29,490
2019-01-30,487
2019-01-31,487
2019-02-01,485
2019-02-02,485
2019-02-03,471
2019-02-04,471
2019-02-05,453
2019-02-06,453
2019-02-07,430
2019-02-08,410
2019-02-09,406
2019-02-10,396
2019-02-11,392
2019-02-12,392
2019-02-13,377
2019-02-14,377
2019-02-15,374
2019-02-16,390
2019-02-17,409
2019-02-18,429
2019-02-19,448
2019-02-20,454
2019-02-21,433
2019-02-22,433
2019-02-23,415
2019-02-24,405
2019-02-25,399
2019-02-26,404
2019-02-27,404
2019-02-28,404
2019-03-01,425
2019-03-02,444
2019-03-03,456
2019-03-04,468
2019-03-05,472
2019-03-06,461
2019-03-07,452
2019-03-08,452
2019-03-09,442
2019-03-10,434
2019-03-11,426
2019-03-12,419
2019-03-13,419
2019-03-14,418
2019-03-15,418
2019-03-16,410
2019-03-17,419
2019-03-18,419
2019-03-19,435
2019-03-20,428
2019-03-21,415
2019-03-22,415
2019-03-23,415
2019-03-24,398
2019-03-25,398
2019-03-26,397
2019-03-27,397
2019-03-28,387
2019-03-29,389
2019-03-30,389
2019-03-31,398
2019-04-01,416
2019-04-02,416
2019-04-03,433
2019-04-04,433
2019-04-05,436
2019-04-06,436
2019-04-07,439
2019-04-08,424
2019-04-09,424
2019-04-10,413
2019-04-11,408
2019-04-12,396
2019-04-13,378
2019-04-14,366
2019-04-15,366
2019-04-16,350
2019-04-17,350
2019-04-18,336
2019-04-19,336
2019-04-20,321
2019-04-21,321
2019-04-22,304
2019-04-23,288
2019-04-24,288
2019-04-25,282
2019-04-26,268
2019-04-27,268
2019-04-28,270
2019-04-29,270
2019-04-30,277
2019-05-01,277
2019-05-02,281
2019-05-03,280
2019-05-04,288
2019-05-05,288
2019-05-06,299
2019-05-07,299
2019-05-08,295
2019-05-09,295
2019-05-10,283
2019-05-11,283
2019-05-12,270
2019-05-13,258
2019-05-14,258
2019-05-15,249
2019-05-16,249
2019-05-17,253
2019-05-18,251
2019-05-19,251
2019-05-20,251
2019-05-21,251
2019-05-22,256
2019-05-23,265
2019-05-24,265
2019-05-25,274
2019-05-26,274
2019-05-27,277
2019-05-28,277
2019-05-29,273
2019-05-30,273
2019-05-31,277
2019-06-01,277
2019-06-02,277
2019-06-03,277
2019-06-04,278
2019-06-05,278
2019-06-06,282
2019-06-07,282
2019-06-08,280
2019-06-09,284
2019-06-10,284
2019-06-11,281
2019-06-12,281
2019-06-13,282
2019-06-14,282
2019-06-15,295
2019-06-16,309
2019-06-17,309
2019-06-18,320
2019-06-19,320
2019-06-20,309
2019-06-21,309
2019-06-22,309
2019-06-23,322
2019-06-24,322
2019-06-25,324
2019-06-26,324
2019-06-27,327
2019-06-28,327
2019-06-29,319
2019-06-30,315
2019-07-01,315
2019-07-02,311
2019-07-03,311
2019-07-04,307
2019-07-05,307
2019-07-06,303
2019-07-07,303
2019-07-08,311
2019-07-09,311
2019-07-10,306
2019-07-11,306
2019-07-12,308
2019-07-13,308
2019-07-14,314
2019-07-15,314
2019-07-16,316
2019-07-17,320
2019-07-18,320
2019-07-19,324
2019-07-20,324
2019-07-21,333
2019-07-22,333
2019-07-23,344
2019-07-24,344
2019-07-25,343
2019-07-26,343
2019-07-27,341
2019-07-28,341
2019-07-29,333
2019-07-30,333
2019-07-31,327
2019-08-01,327
2019-08-02,323
2019-08-03,332
2019-08-04,332
2019-08-05,333
2019-08-06,333
2019-08-07,341
2019-08-08,341
2019-08-09,341
2019-08-10,335
2019-08-11,335
2019-08-12,332
2019-08-13,332
2019-08-14,329
2019-08-15,329
2019-08-16,341
