date_obj,Gourmet%20impling%20jar price
2016-08-24,3445
2016-08-25,3445
2016-08-26,3445
2016-08-28,3332
2016-08-31,3389
2016-09-01,3389
2016-09-02,3552
2016-09-03,3552
2016-09-04,3552
2016-09-05,3690
2016-09-06,3690
2016-09-07,3690
2016-09-08,3690
2016-09-09,3785
2016-09-10,3785
2016-09-11,3785
2016-09-12,3785
2016-09-13,3640
2016-09-14,3640
2016-09-15,3640
2016-09-16,3640
2016-09-17,3530
2016-09-18,3530
2016-09-19,3530
2016-09-20,3530
2016-09-21,3580
2016-09-22,3580
2016-09-23,3580
2016-09-24,3580
2016-09-25,3689
2016-09-26,3689
2016-09-27,3689
2016-09-28,3689
2016-09-29,3689
2016-09-30,3615
2016-10-01,3615
2016-10-02,3615
2016-10-03,3615
2016-10-04,3615
2016-10-05,3538
2016-10-06,3538
2016-10-07,3538
2016-10-08,3538
2016-10-09,3538
2016-10-10,3454
2016-10-11,3454
2016-10-12,3454
2016-10-13,3454
2016-10-14,3447
2016-10-15,3447
2016-10-16,3447
2016-10-17,3447
2016-10-18,3428
2016-10-19,3428
2016-10-20,3428
2016-10-21,3428
2016-10-22,3342
2016-10-23,3342
2016-10-24,3342
2016-10-25,3342
2016-10-26,3453
2016-10-27,3453
2016-10-28,3453
2016-10-29,3453
2016-10-30,3597
2016-10-31,3597
2016-11-01,3597
2016-11-02,3597
2016-11-03,3667
2016-11-04,3667
2016-11-05,3667
2016-11-06,3546
2016-11-07,3546
2016-11-08,3546
2016-11-09,3546
2016-11-10,3493
2016-11-11,3493
2016-11-12,3493
2016-11-13,3493
2016-11-14,3526
2016-11-15,3526
2016-12-07,3323
2016-12-08,3324
2016-12-09,3324
2016-12-10,3324
2016-12-11,3390
2016-12-12,3390
2016-12-13,3390
2016-12-14,3256
2016-12-15,3256
2016-12-16,3256
2016-12-17,3225
2016-12-18,3225
2016-12-19,3225
2016-12-20,3125
2016-12-21,3125
2016-12-22,3125
2016-12-23,3030
2016-12-24,3030
2016-12-25,3030
2016-12-26,3063
2016-12-27,3063
2016-12-28,3063
2016-12-29,3000
2016-12-30,3000
2016-12-31,3000
2017-01-01,2995
2017-01-02,2995
2017-01-03,3137
2017-01-04,3137
2017-01-05,3137
2017-01-06,3114
2017-01-07,3114
2017-01-08,3114
2017-01-09,2964
2017-01-10,2964
2017-01-11,2964
2017-01-12,2815
2017-01-13,2815
2017-01-14,2815
2017-01-15,2682
2017-01-16,2682
2017-01-17,2682
2017-01-18,2547
2017-01-19,2547
2017-01-20,2547
2017-01-21,2578
2017-01-22,2578
2017-01-23,2578
2017-01-27,2777
2017-01-28,2777
2017-01-29,2781
2017-01-30,2781
2017-01-31,2781
2017-02-01,2845
2017-02-02,2845
2017-02-03,2845
2017-02-04,2915
2017-02-05,2915
2017-02-06,2915
2017-02-07,2926
2017-02-08,2926
2017-02-09,3044
2017-02-10,3044
2017-02-11,2931
2017-02-12,2931
2017-02-13,2908
2017-02-14,2908
2017-02-15,2798
2017-02-16,2798
2017-02-18,2853
2017-02-19,2889
2017-02-20,2889
2017-02-21,2989
2017-02-22,2989
2017-02-23,3092
2017-02-24,3092
2017-02-25,3023
2017-02-26,3023
2017-02-27,3149
2017-02-28,3149
2017-03-01,3111
2017-03-02,3111
2017-03-03,3082
2017-03-04,3082
2017-03-05,3102
2017-03-06,3102
2017-03-07,3034
2017-03-08,3034
2017-03-09,3034
2017-03-10,2902
2017-03-11,2902
2017-03-12,2896
2017-03-13,2896
2017-03-14,2897
2017-03-15,2897
2017-03-16,2824
2017-03-17,2824
2017-03-18,2739
2017-03-19,2739
2017-03-20,2763
2017-03-21,2763
2017-03-22,2678
2017-03-23,2678
2017-03-24,2581
2017-03-25,2581
2017-03-26,2581
2017-03-27,2578
2017-03-28,2578
2017-03-29,2486
2017-03-30,2486
2017-03-31,2411
2017-04-01,2411
2017-04-02,2411
2017-04-03,2403
2017-04-04,2403
2017-04-12,2472
2017-04-13,2484
2017-04-14,2484
2017-04-15,2552
2017-04-16,2552
2017-04-17,2602
2017-04-18,2602
2017-04-19,2533
2017-04-20,2533
2017-04-21,2487
2017-04-22,2487
2017-04-23,2409
2017-04-24,2409
2017-04-25,2319
2017-04-26,2319
2017-04-27,2319
2017-04-28,2207
2017-04-29,2207
2017-04-30,2162
2017-05-01,2162
2017-05-02,2181
2017-05-03,2181
2017-05-04,2132
2017-05-05,2132
2017-05-06,2055
2017-05-07,2055
2017-05-08,2038
2017-05-09,2062
2017-05-10,2062
2017-05-11,2128
2017-05-12,2128
2017-05-13,2081
2017-05-14,2081
2017-05-15,2042
2017-05-16,2059
2017-05-17,2059
2017-05-18,2049
2017-05-19,2049
2017-05-20,1975
2017-05-21,1975
2017-05-22,2041
2017-05-23,2041
2017-05-24,2070
2017-05-25,2070
2017-05-26,2143
2017-05-27,2143
2017-05-28,2204
2017-05-29,2204
2017-05-30,2311
2017-05-31,2311
2017-06-01,2233
2017-06-02,2233
2017-06-03,2151
2017-06-04,2151
2017-06-05,2074
2017-06-06,2074
2017-06-07,2020
2017-06-08,2020
2017-06-09,2020
2017-06-10,1977
2017-06-11,1977
2017-06-12,1925
2017-06-13,1925
2017-06-14,1850
2017-06-15,1850
2017-06-16,1845
2017-06-17,1845
2017-06-18,1904
2017-06-19,1904
2017-06-20,1959
2017-06-21,1959
2017-06-22,1959
2017-06-23,1943
2017-06-24,1943
2017-06-25,1943
2017-06-26,1946
2017-06-27,1946
2017-06-28,1946
2017-06-29,1933
2017-06-30,1933
2017-07-01,1933
2017-07-02,1953
2017-07-03,1953
2017-07-04,1900
2017-07-05,1900
2017-07-06,1900
2017-07-07,1872
2017-07-08,1872
2017-07-13,2040
2017-07-14,2130
2017-07-15,2130
2017-07-16,2130
2017-07-17,2190
2017-07-18,2190
2017-07-19,2190
2017-07-20,2287
2017-07-21,2287
2017-07-22,2287
2017-07-23,2281
2017-07-24,2281
2017-07-25,2281
2017-07-26,2315
2017-07-27,2315
2017-07-28,2315
2017-07-29,2241
2017-07-30,2241
2017-07-31,2194
2017-08-01,2194
2017-08-02,2212
2017-08-03,2212
2017-08-04,2212
2017-08-05,2207
2017-08-06,2207
2017-08-09,2237
2017-08-10,2237
2017-08-11,2222
2017-08-12,2222
2017-08-13,2222
2017-08-14,2154
2017-08-15,2154
2017-08-16,2149
2017-08-17,2149
2017-08-18,2139
2017-08-19,2139
2017-08-20,2129
2017-08-21,2129
2017-08-22,2236
2017-08-23,2236
2017-08-24,2236
2017-08-25,2336
2017-08-26,2336
2017-08-27,2365
2017-08-28,2365
2017-08-29,2365
2017-08-30,2387
2017-08-31,2387
2017-09-01,2387
2017-09-02,2498
2017-09-03,2498
2017-09-04,2602
2017-09-05,2733
2017-09-06,2733
2017-09-07,2853
2017-09-08,2853
2017-09-09,2759
2017-09-10,2759
2017-09-11,2669
2017-09-12,2669
2017-09-13,2548
2017-09-14,2548
2017-09-15,2504
2017-09-16,2504
2017-09-17,2559
2017-09-18,2559
2017-09-19,2686
2017-09-20,2686
2017-09-21,2770
2017-09-22,2770
2017-09-23,2680
2017-09-24,2680
2017-09-25,2551
2017-09-26,2551
2017-09-27,2428
2017-09-28,2428
2017-09-29,2327
2017-09-30,2327
2017-10-01,2271
2017-10-02,2271
2017-10-03,2374
2017-10-04,2374
2017-10-05,2463
2017-10-06,2463
2017-10-07,2571
2017-10-08,2571
2017-10-09,2700
2017-10-10,2700
2017-10-11,2713
2017-10-12,2713
2017-10-13,2612
2017-10-14,2612
2017-10-15,2501
2017-10-16,2501
2017-10-17,2424
2017-10-18,2424
2017-10-19,2335
2017-10-20,2335
2017-10-21,2289
2017-10-22,2297
2017-10-23,2297
2017-10-24,2248
2017-10-25,2248
2017-10-26,2250
2017-10-27,2250
2017-10-28,2157
2017-10-29,2157
2017-10-30,2072
2017-10-31,2072
2017-11-01,2031
2017-11-02,2031
2017-11-03,1992
2017-11-04,2064
2017-11-05,2064
2017-11-06,2046
2017-11-07,2046
2017-11-08,2046
2017-11-09,1979
2017-11-10,1979
2017-11-11,1979
2017-11-12,1922
2017-11-13,1922
2017-11-14,1922
2017-11-15,1948
2017-11-16,1948
2017-11-17,1949
2017-11-18,1949
2017-11-19,1988
2017-11-20,1988
2017-11-21,1994
2017-11-22,1994
2017-11-23,2022
2017-11-24,2022
2017-11-25,1983
2017-11-26,1983
2017-11-27,1983
2017-11-28,1986
2017-11-29,1986
2017-11-30,2066
2017-12-01,2086
2017-12-02,2086
2017-12-03,2070
2017-12-04,2070
2017-12-05,2017
2017-12-06,2017
2017-12-07,1933
2017-12-08,1933
2017-12-09,1882
2017-12-10,1882
2017-12-11,1908
2017-12-12,1908
2017-12-13,1875
2017-12-14,1875
2017-12-15,1873
2017-12-16,1873
2017-12-17,1859
2017-12-18,1853
2017-12-19,1853
2017-12-20,1860
2017-12-21,1860
2017-12-22,1861
2017-12-23,1861
2017-12-24,1855
2017-12-25,1855
2017-12-26,1905
2017-12-27,1905
2017-12-28,1953
2017-12-29,1953
2017-12-30,2042
2017-12-31,2042
2018-01-01,2103
2018-01-02,2103
2018-01-03,2208
2018-01-04,2208
2018-01-05,2257
2018-01-06,2257
2018-01-07,2276
2018-01-08,2276
2018-01-09,2217
2018-01-10,2217
2018-01-11,2107
2018-01-12,2107
2018-01-13,2040
2018-01-14,2040
2018-01-15,1964
2018-01-16,1964
2018-01-17,1880
2018-01-18,1880
2018-01-19,1925
2018-01-20,1925
2018-01-21,1942
2018-01-22,1946
2018-01-23,1913
2018-01-24,1914
2018-01-25,1933
2018-01-26,1959
2018-01-27,1997
2018-01-28,2029
2018-01-29,1999
2018-01-30,1966
2018-01-31,1926
2018-02-01,1898
2018-02-02,1950
2018-02-03,1896
2018-02-04,1890
2018-02-05,1880
2018-02-06,1842
2018-02-07,1862
2018-02-08,1862
2018-02-09,1919
2018-02-10,1919
2018-02-11,1943
2018-02-12,1965
2018-02-13,1994
2018-02-14,1970
2018-02-15,1935
2018-02-16,1940
2018-02-17,1947
2018-02-18,1916
2018-02-19,1965
2018-02-20,1950
2018-02-21,1963
2018-02-22,1944
2018-02-23,1929
2018-02-24,1929
2018-02-25,1959
2018-02-26,1940
2018-02-27,1950
2018-02-28,1961
2018-03-01,1947
2018-03-02,1970
2018-03-03,2021
2018-03-04,2021
2018-03-05,2111
2018-03-06,2144
2018-03-07,2168
2018-03-08,2149
2018-03-09,2170
2018-03-10,2113
2018-03-11,2042
2018-03-12,2027
2018-03-13,1971
2018-03-14,2050
2018-03-15,2057
2018-03-16,2004
2018-03-17,2076
2018-03-18,2130
2018-03-19,2124
2018-03-20,2104
2018-03-21,2117
2018-03-23,2185
2018-03-24,2170
2018-03-25,2100
2018-03-26,2074
2018-03-27,2066
2018-03-28,2043
2018-03-29,2027
2018-03-30,1984
2018-03-31,2011
2018-04-01,2060
2018-04-02,2039
2018-04-03,2022
2018-04-04,2036
2018-04-05,2036
2018-04-06,1994
2018-04-07,1994
2018-04-08,1991
2018-04-09,2040
2018-04-10,2044
2018-04-11,2005
2018-04-12,2015
2018-04-13,2022
2018-04-14,2026
2018-04-15,2061
2018-04-16,2061
2018-04-17,2101
2018-04-18,2101
2018-04-19,2186
2018-04-20,2177
2018-04-21,2153
2018-04-22,2065
2018-04-23,1995
2018-04-24,1980
2018-04-25,1893
2018-04-26,1972
2018-04-27,1959
2018-04-28,1920
2018-04-29,1860
2018-04-30,1913
2018-05-01,1890
2018-05-03,1940
2018-05-04,1940
2018-05-05,1972
2018-05-06,1972
2018-05-07,1965
2018-05-08,1973
2018-05-09,1959
2018-05-10,1930
2018-05-11,1958
2018-05-12,1980
2018-05-13,1980
2018-05-14,1959
2018-05-15,1961
2018-05-16,1969
2018-05-17,1955
2018-05-18,1976
2018-05-19,1964
2018-05-20,1964
2018-05-21,2052
2018-05-22,2052
2018-05-23,2155
2018-05-24,2263
2018-05-25,2318
2018-05-26,2424
2018-05-27,2526
2018-05-28,2557
2018-05-29,2590
2018-05-30,2684
2018-05-31,2771
2018-06-01,2856
2018-06-02,2857
2018-06-03,2830
2018-06-04,2743
2018-06-05,2612
2018-06-06,2481
2018-06-07,2370
2018-06-08,2252
2018-06-09,2248
2018-06-10,2236
2018-06-11,2157
2018-06-12,2213
2018-06-13,2307
2018-06-14,2229
2018-06-15,2135
2018-06-16,2119
2018-06-17,2073
2018-06-18,2059
2018-06-19,2155
2018-06-20,2155
2018-06-21,2205
2018-06-22,2135
2018-06-23,2135
2018-06-24,2161
2018-06-25,2156
2018-06-26,2123
2018-06-27,2131
2018-06-28,2224
2018-06-29,2321
2018-06-30,2402
2018-07-01,2410
2018-07-02,2410
2018-07-03,2389
2018-07-04,2404
2018-07-05,2404
2018-07-06,2311
2018-07-07,2296
2018-07-08,2320
2018-07-09,2400
2018-07-10,2365
2018-07-11,2363
2018-07-12,2298
2018-07-13,2246
2018-07-14,2215
2018-07-15,2215
2018-07-16,2260
2018-07-17,2328
2018-07-18,2383
2018-07-19,2442
2018-07-20,2463
2018-07-21,2502
2018-07-22,2467
2018-07-23,2451
2018-07-24,2448
2018-07-25,2531
2018-07-26,2547
2018-07-27,2483
2018-07-28,2548
2018-07-29,2676
2018-07-30,2766
2018-07-31,2660
2018-08-01,2660
2018-08-02,2632
2018-08-03,2764
2018-08-04,2690
2018-08-05,2576
2018-08-06,2496
2018-08-07,2505
2018-08-08,2409
2018-08-09,2344
2018-08-10,2299
2018-08-11,2369
2018-08-12,2360
2018-08-14,2244
2018-08-16,2158
2018-08-17,2090
2018-08-18,2066
2018-08-19,2018
2018-08-20,2084
2018-08-21,2168
2018-08-22,2219
2018-08-23,2208
2018-08-24,2231
2018-08-25,2307
2018-08-26,2393
2018-08-27,2429
2018-08-28,2484
2018-08-29,2509
2018-08-30,2620
2018-08-31,2683
2018-09-01,2776
2018-09-02,2782
2018-09-03,2724
2018-09-04,2630
2018-09-05,2711
2018-09-06,2768
2018-09-07,2859
2018-09-08,2968
2018-09-09,3008
2018-09-10,2961
2018-09-11,2873
2018-09-12,2792
2018-09-13,2898
2018-09-14,2965
2018-09-15,2968
2018-09-16,2854
2018-09-17,2751
2018-09-18,2689
2018-09-19,2648
2018-09-20,2582
2018-09-21,2482
2018-09-22,2509
2018-09-23,2555
2018-09-24,2492
2018-09-25,2446
2018-09-26,2423
2018-09-27,2398
2018-09-28,2380
2018-09-29,2498
2018-09-30,2589
2018-10-01,2612
2018-10-02,2720
2018-10-03,2837
2018-10-04,2979
2018-10-05,2989
2018-10-06,3021
2018-10-07,2953
2018-10-08,2958
2018-10-09,2905
2018-10-10,3035
2018-10-11,2956
2018-10-12,2863
2018-10-13,2882
2018-10-14,2953
2018-10-15,2990
2018-10-16,3014
2018-10-17,3013
2018-10-18,2981
2018-10-19,2892
2018-10-20,2892
2018-10-21,2783
2018-10-22,2818
2018-10-23,2902
2018-10-24,2886
2018-10-25,2852
2018-10-26,2967
2018-10-27,3036
2018-10-28,2931
2018-10-29,2893
2018-10-30,2782
2018-10-31,2837
2018-11-01,2918
2018-11-03,3000
2018-11-04,3131
2018-11-05,3147
2018-11-06,3103
2018-11-07,3040
2018-11-08,2984
2018-11-09,3055
2018-11-10,3177
2018-11-11,3268
2018-11-12,3367
2018-11-13,3309
2018-11-14,3382
2018-11-15,3309
2018-11-16,3277
2018-11-17,3248
2018-11-18,3232
2018-11-19,3144
2018-11-20,3048
2018-11-21,2926
2018-11-22,2881
2018-11-23,2746
2018-11-24,2650
2018-11-25,2751
2018-11-26,2846
2018-11-27,2890
2018-11-28,2917
2018-11-29,2903
2018-12-01,2855
2018-12-02,2761
2018-12-03,2741
2018-12-04,2702
2018-12-05,2802
2018-12-07,3036
2018-12-09,3124
2018-12-10,3067
2018-12-11,3144
2018-12-12,3163
2018-12-13,3202
2018-12-14,3139
2018-12-15,3146
2018-12-16,3056
2018-12-17,2995
2018-12-18,2911
2018-12-19,2834
2018-12-20,2802
2018-12-21,2751
2018-12-22,2810
2018-12-23,2915
2018-12-24,2942
2018-12-25,2941
2018-12-26,2926
2018-12-27,2982
2018-12-28,2971
2018-12-29,2988
2018-12-30,3025
2018-12-31,3073
2019-01-01,3102
2019-01-02,3180
2019-01-03,3077
2019-01-04,3004
2019-01-05,2919
2019-01-06,2867
2019-01-08,2749
2019-01-10,2636
2019-01-11,2504
2019-01-12,2428
2019-01-13,2362
2019-01-14,2335
2019-01-15,2306
2019-01-16,2301
2019-01-17,2322
2019-01-18,2364
2019-01-19,2413
2019-01-20,2464
2019-01-21,2535
2019-01-22,2623
2019-01-23,2623
2019-01-24,2579
2019-01-25,2588
2019-01-26,2565
2019-01-27,2561
2019-01-28,2551
2019-01-29,2512
2019-01-30,2481
2019-01-31,2467
2019-02-01,2494
2019-02-02,2519
2019-02-03,2476
2019-02-04,2550
2019-02-05,2611
2019-02-06,2613
2019-02-07,2605
2019-02-08,2590
2019-02-09,2640
2019-02-10,2749
2019-02-11,2705
2019-02-12,2631
2019-02-13,2546
2019-02-14,2518
2019-02-15,2448
2019-02-16,2404
2019-02-17,2494
2019-02-18,2546
2019-02-19,2504
2019-02-20,2438
2019-02-21,2449
2019-02-22,2482
2019-02-23,2597
2019-02-24,2726
2019-02-25,2767
2019-02-26,2709
2019-02-27,2738
2019-02-28,2667
2019-03-01,2703
2019-03-02,2661
2019-03-03,2642
2019-03-04,2577
2019-03-05,2565
2019-03-06,2610
2019-03-07,2701
2019-03-08,2701
2019-03-09,2831
2019-03-10,2963
2019-03-11,3112
2019-03-12,3112
2019-03-13,2972
2019-03-14,2863
2019-03-15,2811
2019-03-16,2829
2019-03-17,2867
