date_obj,Broodoo%20shield%20(orange) price
2016-05-06,21537
2016-05-07,21537
2016-05-08,21537
2016-05-09,21537
2016-05-10,21537
2016-05-11,21537
2016-05-12,21537
2016-05-13,21537
2016-05-14,21537
2016-05-15,21537
2016-05-16,21537
2016-05-17,21537
2016-05-18,21537
2016-05-19,21537
2016-05-20,21537
2016-05-21,21537
2016-05-22,21537
2016-05-23,21537
2016-05-24,21537
2016-05-25,21537
2016-05-26,21537
2016-05-27,21537
2016-05-28,21537
2016-05-29,21537
2016-05-30,21537
2016-05-31,21537
2016-06-01,21537
2016-06-02,21537
2016-06-03,21537
2016-06-04,21537
2016-06-05,21537
2016-06-06,20468
2016-06-07,20468
2016-06-08,20468
2016-06-09,20468
2016-06-10,20468
2016-06-11,20468
2016-06-12,20468
2016-06-13,20468
2016-06-14,20468
2016-06-15,20468
2016-06-16,20468
2016-06-17,20468
2016-06-18,20468
2016-06-19,20468
2016-06-20,20468
2016-06-21,20468
2016-06-22,20468
2016-06-23,20468
2016-06-24,20468
2016-06-25,20468
2016-06-26,20468
2016-06-27,20468
2016-06-28,20468
2016-06-29,20468
2016-06-30,20468
2016-07-01,20468
2016-07-02,20468
2016-07-03,20468
2016-07-04,20468
2016-07-05,20468
2016-07-06,20468
2016-07-07,20468
2016-07-08,20468
2016-07-09,20468
2016-07-10,19457
2016-07-11,19457
2016-07-12,19457
2016-07-13,19457
2016-07-14,19457
2016-07-15,19457
2016-07-16,19457
2016-07-17,19457
2016-07-18,19457
2016-07-19,19457
2016-07-20,19457
2016-07-21,19457
2016-07-22,19457
2016-07-23,19457
2016-07-24,19457
2016-07-25,19457
2016-07-26,19457
2016-07-27,19457
2016-07-28,19457
2016-07-29,19457
2016-07-30,19457
2016-07-31,19457
2016-08-01,19457
2016-08-02,19457
2016-08-03,19457
2016-08-04,19457
2016-08-05,19457
2016-08-06,19457
2016-08-07,19457
2016-08-08,19457
2016-08-09,19457
2016-08-10,19457
2016-08-11,19457
2016-08-12,19457
2016-08-13,19457
2016-08-14,19457
2016-08-15,18833
2016-08-16,18833
2016-08-17,18833
2016-08-18,18833
2016-08-19,18833
2016-08-20,18833
2016-08-21,18833
2016-08-22,18833
2016-08-23,18833
2016-08-24,18833
2016-08-25,18833
2016-08-26,18833
2016-08-27,18833
2016-08-28,18833
2016-08-29,18833
2016-08-30,18833
2016-08-31,18833
2016-09-01,18833
2016-09-02,18833
2016-09-03,18833
2016-09-04,18833
2016-09-05,18833
2016-09-06,18833
2016-09-07,18833
2016-09-08,18833
2016-09-09,18833
2016-09-10,18833
2016-09-11,18833
2016-09-12,18833
2016-09-13,18833
2016-09-14,18833
2016-09-15,18833
2016-09-16,18833
2016-09-17,18833
2016-09-18,18833
2016-09-19,18833
2016-09-20,18833
2016-09-21,18833
2016-09-22,18833
2016-09-23,18833
2016-09-24,18833
2016-09-25,18833
2016-09-26,18833
2016-09-27,18833
2016-09-28,18833
2016-09-29,18833
2016-09-30,18833
2016-10-01,18833
2016-10-02,18833
2016-10-03,18642
2016-10-04,18642
2016-10-05,18642
2016-10-06,18642
2016-10-07,18642
2016-10-08,18642
2016-10-09,18642
2016-10-10,18642
2016-10-11,18642
2016-10-12,18642
2016-10-13,18642
2016-10-14,18642
2016-10-15,18642
2016-10-16,18642
2016-10-17,18642
2016-10-18,18642
2016-10-19,18642
2016-10-20,18642
2016-10-21,18642
2016-10-22,18642
2016-10-23,18642
2016-10-24,18642
2016-10-25,18642
2016-10-26,18642
2016-10-27,18642
2016-10-28,18642
2016-10-29,18642
2016-10-30,18642
2016-10-31,18642
2016-11-01,18642
2016-11-02,18642
2016-11-03,18642
2016-11-04,18642
2016-11-05,18642
2016-11-06,18642
2016-11-07,18642
2016-11-08,18642
2016-11-09,18642
2016-11-10,18642
2016-11-11,18642
2016-11-12,18642
2016-11-13,18642
2016-11-14,18642
2016-11-15,18642
2016-11-16,18642
2016-11-17,18642
2016-11-18,18642
2016-11-19,18642
2016-11-20,18642
2016-11-21,18093
2016-11-22,18093
2016-11-23,18093
2016-11-24,18093
2016-11-25,18093
2016-11-26,18093
2016-11-27,18093
2016-11-28,18093
2016-11-29,18093
2016-11-30,18093
2016-12-01,18093
2016-12-02,18093
2016-12-03,18093
2016-12-04,18093
2016-12-05,18093
2016-12-06,18093
2016-12-07,18093
2016-12-08,18093
2016-12-09,18093
2016-12-10,18093
2016-12-11,18093
2016-12-12,18093
2016-12-13,18093
2016-12-14,18093
2016-12-15,18093
2016-12-16,18093
2016-12-17,18093
2016-12-18,18093
2016-12-19,18093
2016-12-20,18093
2016-12-21,18093
2016-12-22,18093
2016-12-23,18093
2016-12-24,18093
2016-12-25,18093
2016-12-26,18093
2016-12-27,18093
2016-12-28,18093
2016-12-29,18093
2016-12-30,18093
2016-12-31,18093
2017-01-01,18093
2017-01-02,18093
2017-01-03,17455
2017-01-04,17455
2017-01-05,17455
2017-01-06,17455
2017-01-07,17455
2017-01-08,17455
2017-01-09,17455
2017-01-10,17455
2017-01-11,17455
2017-01-12,17455
2017-01-13,17455
2017-01-14,17455
2017-01-15,17455
2017-01-16,17455
2017-01-17,17455
2017-01-18,17455
2017-01-19,17455
2017-01-20,17455
2017-01-21,17455
2017-01-22,17455
2017-01-23,17455
2017-01-24,17455
2017-01-25,17455
2017-01-26,17455
2017-01-27,17455
2017-01-28,17455
2017-01-29,17455
2017-01-30,17455
2017-01-31,17455
2017-02-01,17455
2017-02-02,16942
2017-02-03,16942
2017-02-04,16942
2017-02-05,16942
2017-02-06,16942
2017-02-07,16942
2017-02-08,16942
2017-02-09,16942
2017-02-10,16942
2017-02-11,16942
2017-02-12,16942
2017-02-13,16942
2017-02-14,16942
2017-02-15,16942
2017-02-16,16942
2017-02-17,16942
2017-02-18,16942
2017-02-19,16942
2017-02-20,16942
2017-02-21,16942
2017-02-22,16942
2017-02-23,16942
2017-02-24,16942
2017-02-25,16942
2017-02-26,16942
2017-02-27,16942
2017-02-28,16942
2017-03-01,16942
2017-03-02,16942
2017-03-03,16942
2017-03-04,16942
2017-03-05,16942
2017-03-06,16942
2017-03-07,16942
2017-03-08,16942
2017-03-09,16193
2017-03-10,16193
2017-03-11,16193
2017-03-12,16193
2017-03-13,16193
2017-03-14,16193
2017-03-15,16193
2017-03-16,16193
2017-03-17,16193
2017-03-18,16193
2017-03-19,16193
2017-03-20,16193
2017-03-21,16193
2017-03-22,16193
2017-03-23,16193
2017-03-24,16193
2017-03-25,16193
2017-03-26,16193
2017-03-27,16193
2017-03-28,16193
2017-03-29,16193
2017-03-30,16193
2017-03-31,16193
2017-04-01,16193
2017-04-02,16193
2017-04-03,16193
2017-04-04,16193
2017-04-05,16193
2017-04-06,16193
2017-04-07,16193
2017-04-08,16193
2017-04-09,16193
2017-04-10,16193
2017-04-11,16193
2017-04-12,15409
2017-04-13,15409
2017-04-14,15409
2017-04-15,15409
2017-04-16,15409
2017-04-17,15409
2017-04-18,15409
2017-04-19,15409
2017-04-20,15409
2017-04-21,15409
2017-04-22,15409
2017-04-23,15409
2017-04-24,15409
2017-04-25,15409
2017-04-26,15409
2017-04-27,15409
2017-04-28,15409
2017-04-29,15409
2017-04-30,15409
2017-05-01,15409
2017-05-02,15409
2017-05-03,15409
2017-05-04,15409
2017-05-05,15409
2017-05-06,15409
2017-05-07,15409
2017-05-08,15409
2017-05-09,15409
2017-05-10,15409
2017-05-11,15409
2017-05-12,15409
2017-05-13,15409
2017-05-14,15409
2017-05-15,15409
2017-05-16,14678
2017-05-17,14678
2017-05-18,14678
2017-05-19,14678
2017-05-20,14678
2017-05-21,14678
2017-05-22,14678
2017-05-23,14678
2017-05-24,14678
2017-05-25,14678
2017-05-26,14678
2017-05-27,14678
2017-05-28,14678
2017-05-29,14678
2017-05-30,14678
2017-05-31,14678
2017-06-01,14678
2017-06-02,14678
2017-06-03,14678
2017-06-04,14678
2017-06-05,14678
2017-06-06,14678
2017-06-07,14678
2017-06-08,14678
2017-06-09,14678
2017-06-10,14678
2017-06-11,14678
2017-06-12,14678
2017-06-13,14678
2017-06-14,14678
2017-06-15,14678
2017-06-16,14678
2017-06-17,14678
2017-06-18,14678
2017-06-19,14678
2017-06-20,14678
2017-06-21,14678
2017-06-22,14025
2017-06-23,14025
2017-06-24,14025
2017-06-25,14025
2017-06-26,14025
2017-06-27,14025
2017-06-28,14025
2017-06-29,14025
2017-06-30,14025
2017-07-01,14025
2017-07-02,14025
2017-07-03,14025
2017-07-04,14025
2017-07-05,14025
2017-07-06,14025
2017-07-07,14025
2017-07-08,14025
2017-07-09,14025
2017-07-10,14025
2017-07-11,14025
2017-07-12,14025
2017-07-13,14025
2017-07-14,14025
2017-07-15,14025
2017-07-16,14025
2017-07-17,14025
2017-07-18,14025
2017-07-19,14025
2017-07-20,14025
2017-07-21,14025
2017-07-22,14025
2017-07-23,14025
2017-07-24,14025
2017-07-25,14025
2017-07-26,14025
2017-07-27,14025
2017-07-28,14025
2017-07-29,14025
2017-07-30,13448
2017-07-31,13448
2017-08-01,13448
2017-08-02,13448
2017-08-03,13448
2017-08-04,13448
2017-08-05,13448
2017-08-06,13448
2017-08-07,13448
2017-08-08,13448
2017-08-09,13448
2017-08-10,13448
2017-08-11,13448
2017-08-12,13448
2017-08-13,13448
2017-08-14,13448
2017-08-15,13448
2017-08-16,13448
2017-08-17,13448
2017-08-18,13448
2017-08-19,13448
2017-08-20,13448
2017-08-21,13448
2017-08-22,13448
2017-08-23,13448
2017-08-24,13448
2017-08-25,13448
2017-08-26,13448
2017-08-27,13448
2017-08-28,13448
2017-08-29,13448
2017-08-30,13448
2017-08-31,13448
2017-09-01,13448
2017-09-02,13448
2017-09-03,13448
2017-09-04,12898
2017-09-05,12898
2017-09-06,12898
2017-09-07,12898
2017-09-08,12898
2017-09-09,12898
2017-09-10,12898
2017-09-11,12898
2017-09-12,12898
2017-09-13,12898
2017-09-14,12898
2017-09-15,12898
2017-09-16,12898
2017-09-17,12898
2017-09-18,12898
2017-09-19,12898
2017-09-20,12898
2017-09-21,12898
2017-09-22,12898
2017-09-23,12898
2017-09-24,12898
2017-09-25,12898
2017-09-26,12898
2017-09-27,12898
2017-09-28,12898
2017-09-29,12898
2017-09-30,12898
2017-10-01,12898
2017-10-02,12898
2017-10-03,12898
2017-10-04,12898
2017-10-05,12898
2017-10-06,12270
2017-10-07,12270
2017-10-08,12270
2017-10-09,12270
2017-10-10,12270
2017-10-11,12270
2017-10-12,12270
2017-10-13,12270
2017-10-14,12270
2017-10-15,12270
2017-10-16,12270
2017-10-17,12270
2017-10-18,12270
2017-10-19,12270
2017-10-20,12270
2017-10-21,12270
2017-10-22,12270
2017-10-23,12270
2017-10-24,12270
2017-10-25,12270
2017-10-26,12270
2017-10-27,12270
2017-10-28,12270
2017-10-29,12270
2017-10-30,12270
2017-10-31,12270
2017-11-01,12270
2017-11-02,12270
2017-11-03,12270
2017-11-04,12270
2017-11-05,12270
2017-11-06,12270
2017-11-07,12270
2017-11-08,12270
2017-11-09,12270
2017-11-10,11820
2017-11-11,11820
2017-11-12,11820
2017-11-13,11820
2017-11-14,11820
2017-11-15,11820
2017-11-16,11820
2017-11-17,11820
2017-11-18,11820
2017-11-19,11820
2017-11-20,11820
2017-11-21,11820
2017-11-22,11820
2017-11-23,11820
2017-11-24,11820
2017-11-25,11820
2017-11-26,11820
2017-11-27,11820
2017-11-28,11820
2017-11-29,11820
2017-11-30,11820
2017-12-01,11820
2017-12-02,11820
2017-12-03,11820
2017-12-04,11820
2017-12-05,11820
2017-12-06,11820
2017-12-07,11820
2017-12-08,11820
2017-12-09,11844
2017-12-10,11844
2017-12-11,11844
2017-12-12,11844
2017-12-13,11844
2017-12-14,11844
2017-12-15,11844
2017-12-16,11844
2017-12-17,11844
2017-12-18,11844
2017-12-19,11844
2017-12-20,11844
2017-12-21,11844
2017-12-22,11844
2017-12-23,11844
2017-12-24,11844
2017-12-25,11844
2017-12-26,11844
2017-12-27,11844
2017-12-28,11844
2017-12-29,11844
2017-12-30,11844
2017-12-31,11844
2018-01-01,11844
2018-01-02,11844
2018-01-03,11844
2018-01-04,11844
2018-01-05,11844
2018-01-06,11470
2018-01-07,11470
2018-01-08,11470
2018-01-09,11470
2018-01-10,11470
2018-01-11,11470
2018-01-12,11470
2018-01-13,11470
2018-01-14,11470
2018-01-15,11470
2018-01-16,11470
2018-01-17,11470
2018-01-18,11470
2018-01-19,11470
2018-01-20,11470
2018-01-21,11470
2018-01-22,11470
2018-01-23,11470
2018-01-24,11206
2018-01-25,11206
2018-01-26,11206
2018-01-27,11206
2018-01-28,11206
2018-01-29,11206
2018-01-30,11206
2018-01-31,11206
2018-02-01,11206
2018-02-02,11206
2018-02-03,11206
2018-02-04,11206
2018-02-05,11206
2018-02-06,11206
2018-02-07,11206
2018-02-08,11167
2018-02-09,11167
2018-02-10,11167
2018-02-11,11167
2018-02-12,11167
2018-02-13,11167
2018-02-14,11167
2018-02-15,11167
2018-02-16,11167
2018-02-17,11167
2018-02-18,11167
2018-02-19,11167
2018-02-20,11167
2018-02-21,11167
2018-02-22,11167
2018-02-23,11074
2018-02-24,11074
2018-02-25,11074
2018-02-26,11074
2018-02-27,11074
2018-02-28,11074
2018-03-01,11074
2018-03-02,11074
2018-03-03,11074
2018-03-04,11074
2018-03-05,11074
2018-03-06,11074
2018-03-07,11074
2018-03-08,11074
2018-03-09,11074
2018-03-10,11074
2018-03-11,11026
2018-03-12,11026
2018-03-13,11026
2018-03-14,11026
2018-03-15,11026
2018-03-16,11026
2018-03-17,11026
2018-03-18,11026
2018-03-19,11026
2018-03-20,11026
2018-03-21,11026
2018-03-23,11026
2018-03-24,11026
2018-03-25,11026
2018-03-26,11026
2018-03-27,11026
2018-03-28,11026
2018-03-29,11026
2018-03-30,11026
2018-03-31,11026
2018-04-01,10564
2018-04-02,10564
2018-04-03,10564
2018-04-04,10564
2018-04-05,10564
2018-04-06,10564
2018-04-07,10564
2018-04-08,10564
2018-04-09,10564
2018-04-10,10564
2018-04-11,10564
2018-04-12,10564
2018-04-13,10564
2018-04-14,10564
2018-04-15,10564
2018-04-16,10564
2018-04-17,10564
2018-04-18,10564
2018-04-19,10564
2018-04-20,10564
2018-04-21,10564
2018-04-22,10564
2018-04-23,10274
2018-04-24,10274
2018-04-25,10274
2018-04-26,10274
2018-04-27,10274
2018-04-28,10274
2018-04-29,10274
2018-04-30,10274
2018-05-01,10274
2018-05-02,10274
2018-05-03,10274
2018-05-04,10274
2018-05-05,10274
2018-05-06,10274
2018-05-07,10274
2018-05-08,10274
2018-05-09,9995
2018-05-10,9995
2018-05-11,9995
2018-05-12,9995
2018-05-13,9995
2018-05-14,9995
2018-05-15,9995
2018-05-16,9995
2018-05-17,9995
2018-05-18,9995
2018-05-19,9995
2018-05-20,9995
2018-05-21,9995
2018-05-22,9995
2018-05-23,9995
2018-05-24,9995
2018-05-25,9995
2018-05-26,9995
2018-05-27,9995
2018-05-28,9995
2018-05-29,9679
2018-05-30,9679
2018-05-31,9679
2018-06-01,9679
2018-06-02,9679
2018-06-03,9679
2018-06-04,9679
2018-06-05,9679
2018-06-06,9679
2018-06-07,9679
2018-06-08,9679
2018-06-09,9679
2018-06-10,9679
2018-06-11,9679
2018-06-12,9679
2018-06-13,9679
2018-06-14,9679
2018-06-15,9679
2018-06-16,9679
2018-06-17,9793
2018-06-18,9793
2018-06-19,9793
2018-06-20,9793
2018-06-21,9793
2018-06-22,9793
2018-06-23,9793
2018-06-24,9793
2018-06-25,9793
2018-06-26,9793
2018-06-27,9793
2018-06-28,9793
2018-06-29,9793
2018-06-30,9793
2018-07-01,9793
2018-07-02,9793
2018-07-03,9793
2018-07-04,9793
2018-07-05,9793
2018-07-06,9362
2018-07-07,9362
2018-07-08,9362
2018-07-09,9362
2018-07-10,9362
2018-07-11,9362
2018-07-12,9362
2018-07-13,9362
2018-07-14,9362
2018-07-15,9362
2018-07-16,9362
2018-07-17,9362
2018-07-18,9362
2018-07-19,9362
2018-07-20,9362
2018-07-21,9231
2018-07-22,9231
2018-07-23,9231
2018-07-24,9231
2018-07-25,9231
2018-07-26,9231
2018-07-27,9231
2018-07-28,9231
2018-07-29,9231
2018-07-30,9231
2018-07-31,9231
2018-08-01,9469
2018-08-02,9469
2018-08-03,9469
2018-08-04,9469
2018-08-05,9469
2018-08-06,9469
2018-08-07,9469
2018-08-08,9469
2018-08-09,9469
2018-08-10,9469
2018-08-11,9703
2018-08-12,9703
2018-08-14,9703
2018-08-16,9703
2018-08-17,9703
2018-08-18,9703
2018-08-19,9703
2018-08-20,9703
2018-08-21,9703
2018-08-22,9703
2018-08-23,9703
2018-08-24,9576
2018-08-25,9576
2018-08-26,9576
2018-08-27,9576
2018-08-28,9576
2018-08-29,9576
2018-08-30,9576
2018-08-31,9576
2018-09-01,9576
2018-09-02,9576
2018-09-03,9576
2018-09-04,9702
2018-09-05,9702
2018-09-06,9702
2018-09-07,9702
2018-09-08,9702
2018-09-09,9702
2018-09-10,9702
2018-09-11,9702
2018-09-12,9702
2018-09-13,9702
2018-09-14,9702
2018-09-15,9702
2018-09-16,9588
2018-09-17,9588
2018-09-18,9588
2018-09-19,9588
2018-09-20,9588
2018-09-21,9588
2018-09-22,9588
2018-09-23,9588
2018-09-24,9588
2018-09-25,9588
2018-09-26,9588
2018-09-27,9784
2018-09-28,9784
2018-09-29,9784
2018-09-30,9784
2018-10-02,9784
2018-10-03,9784
2018-10-04,9784
2018-10-05,9784
2018-10-06,9784
2018-10-07,9784
2018-10-08,9784
2018-10-09,9784
2018-10-10,9784
2018-10-11,9665
2018-10-12,9665
2018-10-13,9665
2018-10-14,9665
2018-10-15,9665
2018-10-16,9665
2018-10-17,9665
2018-10-18,9665
2018-10-19,9665
2018-10-20,9665
2018-10-21,9665
2018-10-22,9665
2018-10-23,9665
2018-10-24,9665
2018-10-25,9732
2018-10-26,9732
2018-10-27,9732
2018-10-28,9732
2018-10-29,9732
2018-10-30,9732
2018-10-31,9732
2018-11-01,9732
2018-11-03,9732
2018-11-04,9732
2018-11-05,9950
2018-11-06,9950
2018-11-07,9950
2018-11-08,9950
2018-11-09,9950
2018-11-10,9950
2018-11-11,9950
2018-11-12,9950
2018-11-13,9950
2018-11-15,9998
2018-11-16,9998
2018-11-17,9998
2018-11-18,9998
2018-11-19,9998
2018-11-20,9998
2018-11-21,9998
2018-11-22,9998
2018-11-23,9822
2018-11-24,9822
2018-11-25,9822
2018-11-26,9822
2018-11-27,9822
2018-11-28,9822
2018-11-29,9822
2018-12-01,9343
2018-12-02,9343
2018-12-03,9343
2018-12-04,9343
2018-12-05,9343
2018-12-07,9343
2018-12-09,9040
2018-12-10,9040
2018-12-11,9040
2018-12-12,9040
2018-12-13,9040
2018-12-14,9040
2018-12-15,9040
2018-12-16,9040
2018-12-17,9040
2018-12-18,8902
2018-12-19,8902
2018-12-20,8902
2018-12-21,8902
2018-12-22,8902
2018-12-23,8902
2018-12-24,8902
2018-12-25,8902
2018-12-26,8902
2018-12-27,8858
2018-12-28,8858
2018-12-29,8858
