date_obj,Adamant%20platebody%20(h4) price
2019-04-11,62000
2019-04-11,58984
2019-04-12,56034
2019-04-13,53232
2019-04-14,50570
2019-04-15,48139
2019-04-16,45732
2019-04-17,43559
2019-04-18,41381
2019-04-19,39498
2019-04-20,37771
2019-04-21,36044
2019-04-22,34454
2019-04-23,32833
2019-04-24,31340
2019-04-25,29881
2019-04-26,28526
2019-04-27,27300
2019-04-28,25989
2019-04-29,24820
2019-04-30,23696
2019-05-01,22657
2019-05-02,21614
2019-05-03,20629
2019-05-04,19708
2019-05-05,18873
2019-05-06,18103
2019-05-07,17306
2019-05-08,16579
2019-05-09,15884
2019-05-10,15184
2019-05-11,15184
2019-05-12,14424
2019-05-13,13743
2019-05-14,13249
2019-05-15,13249
2019-05-16,12686
2019-05-17,12686
2019-05-18,12051
2019-05-19,12051
2019-05-20,11514
2019-05-21,11514
2019-05-22,11020
2019-05-23,11020
2019-05-24,10558
2019-05-25,10558
2019-05-26,10077
2019-05-27,10077
2019-05-28,9614
2019-05-29,9614
2019-05-30,9448
2019-05-31,9448
2019-06-01,9448
2019-06-02,9523
2019-06-03,9523
2019-06-04,9610
2019-06-05,9610
2019-06-06,9608
2019-06-07,9608
2019-06-08,9622
2019-06-09,9622
2019-06-10,9622
2019-06-11,9793
2019-06-12,9793
2019-06-13,9685
2019-06-14,9685
2019-06-15,9685
2019-06-16,9578
2019-06-17,9578
2019-06-18,9578
2019-06-19,9604
2019-06-20,9604
2019-06-21,9467
2019-06-22,9467
2019-06-23,9518
2019-06-24,9518
2019-06-25,9518
2019-06-26,9421
2019-06-27,9421
2019-06-28,9421
2019-06-29,9492
2019-06-30,9492
2019-07-01,9533
2019-07-02,9533
2019-07-03,9533
2019-07-04,9550
2019-07-05,9550
2019-07-06,9550
2019-07-07,9459
2019-07-08,9459
2019-07-09,9457
2019-07-10,9457
2019-07-11,9457
2019-07-12,9446
2019-07-13,9446
2019-07-14,9446
2019-07-15,9447
2019-07-16,9447
2019-07-17,9548
2019-07-18,9548
2019-07-19,9548
2019-07-20,9549
2019-07-21,9549
2019-07-22,9549
2019-07-23,9387
2019-07-24,9387
2019-07-25,9387
2019-07-26,9458
2019-07-27,9458
2019-07-28,9458
2019-07-29,9572
2019-07-30,9572
2019-07-31,9572
2019-08-01,9548
2019-08-02,9548
2019-08-03,9581
2019-08-04,9581
2019-08-05,9581
2019-08-06,9540
2019-08-07,9540
2019-08-08,9540
2019-08-09,9292
2019-08-10,9292
2019-08-11,9292
2019-08-12,9439
2019-08-13,9439
2019-08-14,9439
2019-08-15,9263
2019-08-16,9263
2019-08-17,9386
2019-08-18,9386
2019-08-19,9386
2019-08-20,9501
2019-08-21,9501
2019-08-22,9501
2019-08-23,9572
2019-08-24,9572
2019-08-24,9572
2019-08-25,9572
2019-08-25,9572
2019-08-26,9479
2019-08-26,9479
2019-08-27,9479
2019-08-27,9479
2019-08-28,9479
2019-08-29,9587
2019-08-30,9587
2019-08-31,9587
2019-09-01,9492
2019-09-02,9492
2019-09-03,9492
2019-09-04,9534
2019-09-05,9534
2019-09-06,9534
2019-09-07,9509
2019-09-08,9509
2019-09-09,9509
2019-09-10,9509
2019-09-11,9479
2019-09-12,9479
2019-09-13,9479
2019-09-14,9578
2019-09-15,9578
2019-09-16,9461
2019-09-17,9461
2019-09-18,9311
2019-09-19,9311
2019-09-20,9311
2019-09-21,9469
2019-09-22,9469
2019-09-23,9554
2019-09-24,9554
2019-09-25,9554
2019-09-26,9561
2019-09-27,9561
2019-09-28,9561
2019-09-29,9561
2019-09-30,9554
2019-10-01,9554
2019-10-02,9554
2019-10-03,9490
2019-10-04,9490
2019-10-05,9490
2019-10-06,9486
2019-10-07,9486
2019-10-08,9486
2019-10-09,9486
2019-10-10,9489
2019-10-11,9489
2019-10-12,9489
2019-10-13,9560
2019-10-14,9560
2019-10-15,9560
2019-10-16,9557
2019-10-17,9557
2019-10-18,9557
2019-10-19,9393
2019-10-20,9393
2019-10-21,9393
2019-10-22,9393
2019-10-23,9336
2019-10-24,9336
2019-10-25,9336
2019-10-26,9301
2019-10-27,9301
2019-10-28,9301
2019-10-29,9321
2019-10-30,9321
2019-10-31,9321
2019-11-01,9408
2019-11-02,9408
2019-11-03,9408
2019-11-04,9151
2019-11-05,9151
2019-11-06,9151
2019-11-07,9141
2019-11-08,9141
2019-11-09,9141
2019-11-10,8929
2019-11-11,8929
2019-11-12,9078
2019-11-13,9078
2019-11-14,9078
2019-11-15,9209
2019-11-16,9209
2019-11-17,9209
2019-11-18,9223
2019-11-19,9223
2019-11-20,9223
2019-11-21,9286
2019-11-22,9286
2019-11-23,9286
2019-11-24,9302
2019-11-25,9302
2019-11-26,9302
2019-11-27,9370
2019-11-28,9370
2019-11-29,9370
2019-11-30,9405
2019-12-01,9405
2019-12-02,9405
2019-12-03,9459
2019-12-04,9459
2019-12-05,9459
2019-12-06,9459
2019-12-07,9387
2019-12-08,9387
2019-12-09,9387
2019-12-10,9427
2019-12-11,9427
2019-12-12,9427
2019-12-13,9458
2019-12-14,9458
2019-12-15,9458
2019-12-16,9426
2019-12-17,9426
2019-12-18,9426
2019-12-19,9426
2019-12-20,9431
2019-12-21,9431
2019-12-22,9431
2019-12-23,9413
2019-12-24,9413
2019-12-25,9413
2019-12-26,9444
2019-12-27,9444
2019-12-28,9444
2019-12-29,9294
2019-12-30,9294
2019-12-31,9294
2020-01-01,9439
2020-01-02,9439
2020-01-03,9439
2020-01-04,9331
2020-01-05,9331
2020-01-06,9331
2020-01-07,9325
2020-01-08,9325
2020-01-09,9325
2020-01-10,9325
2020-01-11,9384
2020-01-12,9384
2020-01-13,9384
2020-01-14,9456
2020-01-15,9456
2020-01-16,9456
2020-01-17,9355
2020-01-18,9355
2020-01-19,9355
2020-01-20,9549
2020-01-21,9549
2020-01-22,9549
2020-01-23,9548
2020-01-24,9548
2020-01-25,9548
2020-01-26,9374
2020-01-27,9374
2020-01-28,9348
2020-01-29,9348
2020-01-30,9348
2020-01-31,9362
2020-02-01,9362
2020-02-02,9122
2020-02-03,9122
2020-02-04,9211
2020-02-05,9211
2020-02-06,9440
2020-02-07,9440
2020-02-08,9567
2020-02-09,9567
2020-02-10,9567
2020-02-11,9477
2020-02-12,9477
2020-02-13,9477
2020-02-14,9312
2020-02-15,9312
2020-02-16,9312
2020-02-17,9339
2020-02-18,9339
2020-02-19,9339
2020-02-20,9421
2020-02-21,9421
2020-02-22,9421
2020-02-23,9548
2020-02-24,9548
2020-02-25,9548
2020-02-26,9400
2020-02-27,9400
2020-02-28,9400
2020-02-29,9409
2020-03-01,9409
2020-03-02,9491
2020-03-03,9491
2020-03-04,9491
2020-03-05,9403
2020-03-06,9403
2020-03-07,9403
2020-03-08,9266
2020-03-09,9266
2020-03-10,9333
2020-03-11,9333
2020-03-12,9333
2020-03-13,9339
2020-03-14,9339
2020-03-15,9339
2020-03-16,9320
2020-03-17,9320
2020-03-18,9366
2020-03-19,9366
2020-03-20,9285
2020-03-21,9285
2020-03-22,9165
2020-03-23,9165
2020-03-24,9308
2020-03-25,9308
2020-03-26,9277
2020-03-27,9277
2020-03-28,9354
2020-03-29,9391
2020-03-30,9382
2020-03-31,9382
2020-04-01,9284
2020-04-02,9284
2020-04-03,9353
2020-04-04,9353
2020-04-05,9321
2020-04-06,9443
2020-04-07,9443
2020-04-08,9351
2020-04-09,9351
2020-04-10,9394
2020-04-11,9315
2020-04-12,9315
2020-04-13,9307
2020-04-14,9307
2020-04-15,9306
2020-04-16,9306
2020-04-17,9301
2020-04-18,9301
2020-04-19,9389
2020-04-20,9389
2020-04-21,9395
2020-04-22,9377
2020-04-23,9377
2020-04-24,9428
2020-04-25,9428
2020-04-26,9247
2020-04-27,9185
2020-04-28,9185
2020-04-29,8975
2020-04-30,9030
2020-05-01,9030
2020-05-02,9079
2020-05-03,9179
2020-05-04,9179
2020-05-05,9186
2020-05-06,9294
2020-05-07,9294
2020-05-08,9325
2020-05-09,9325
2020-05-10,9278
2020-05-11,9278
2020-05-12,9318
2020-05-13,9318
