date_obj,Purple%20boater price
2016-01-24,3318
2016-01-25,3318
2016-01-26,3282
2016-01-27,3282
2016-01-28,3282
2016-01-29,3180
2016-01-30,3180
2016-01-31,3180
2016-02-01,3292
2016-02-02,3292
2016-02-03,3292
2016-02-04,3419
2016-02-05,3419
2016-02-06,3419
2016-02-07,3568
2016-02-08,3568
2016-02-09,3568
2016-02-10,3707
2016-02-11,3707
2016-02-12,3707
2016-02-13,3822
2016-02-14,3822
2016-02-15,3822
2016-02-16,3798
2016-02-17,3798
2016-02-18,3798
2016-02-19,3748
2016-02-20,3748
2016-02-21,3842
2016-02-22,3842
2016-02-23,3842
2016-02-24,3936
2016-02-25,3936
2016-02-26,3936
2016-02-27,3908
2016-02-28,3908
2016-02-29,3908
2016-03-01,3898
2016-03-02,3898
2016-03-03,3898
2016-03-04,3959
2016-03-05,3959
2016-03-06,3887
2016-03-07,3887
2016-03-08,3887
2016-03-09,3843
2016-03-10,3843
2016-03-11,3843
2016-03-12,3813
2016-03-13,3813
2016-03-14,3813
2016-03-15,3835
2016-03-16,3835
2016-03-17,3835
2016-03-18,3738
2016-03-19,3738
2016-03-20,3738
2016-03-21,3701
2016-03-22,3701
2016-03-23,3701
2016-03-24,3573
2016-03-25,3573
2016-03-26,3618
2016-03-27,3618
2016-03-28,3559
2016-03-29,3559
2016-03-30,3559
2016-03-31,3530
2016-04-01,3530
2016-04-02,3530
2016-04-03,3460
2016-04-04,3460
2016-04-05,3460
2016-04-06,3467
2016-04-07,3467
2016-04-08,3467
2016-04-09,3532
2016-04-10,3532
2016-04-11,3532
2016-04-12,3447
2016-04-13,3447
2016-04-14,3447
2016-04-15,3576
2016-04-16,3576
2016-04-17,3654
2016-04-18,3654
2016-04-19,3661
2016-04-20,3661
2016-04-21,3661
2016-04-22,3661
2016-04-23,3658
2016-04-24,3658
2016-04-25,3658
2016-04-26,3572
2016-04-27,3572
2016-04-28,3572
2016-04-29,3563
2016-04-30,3563
2016-05-01,3513
2016-05-02,3513
2016-05-03,3561
2016-05-04,3561
2016-05-05,3660
2016-05-06,3660
2016-05-07,3660
2016-05-08,3735
2016-05-09,3735
2016-05-10,3612
2016-05-11,3612
2016-05-12,3612
2016-05-13,3510
2016-05-14,3510
2016-05-15,3510
2016-05-16,3460
2016-05-17,3460
2016-05-18,3460
2016-05-19,3535
2016-05-22,3569
2016-05-23,3569
2016-05-24,3591
2016-05-25,3591
2016-05-26,3591
2016-05-27,3528
2016-05-28,3528
2016-05-29,3528
2016-05-30,3664
2016-05-31,3664
2016-06-01,3664
2016-06-02,3597
2016-06-03,3597
2016-06-04,3597
2016-06-05,3616
2016-06-06,3616
2016-06-07,3616
2016-06-08,3542
2016-06-09,3542
2016-06-10,3455
2016-06-11,3455
2016-06-12,3455
2016-06-13,3341
2016-06-14,3341
2016-06-15,3341
2016-06-16,3197
2016-06-17,3197
2016-06-18,3114
2016-06-19,3114
2016-06-20,3057
2016-06-21,3057
2016-06-22,3040
2016-06-23,3040
2016-06-24,3040
2016-06-25,3124
2016-06-26,3124
2016-06-27,3124
2016-06-28,3197
2016-06-29,3197
2016-06-30,3225
2016-07-01,3225
2016-07-02,3279
2016-07-03,3279
2016-07-04,3295
2016-07-05,3295
2016-07-06,3293
2016-07-07,3293
2016-07-08,3356
2016-07-09,3408
2016-07-10,3408
2016-07-11,3393
2016-07-12,3393
2016-07-13,3383
2016-07-14,3383
2016-07-15,3442
2016-07-16,3442
2016-07-17,3322
2016-07-18,3322
2016-07-23,3201
2016-07-24,3126
2016-07-25,3126
2016-07-26,3126
2016-07-27,3041
2016-07-28,3041
2016-07-29,3165
2016-07-30,3165
2016-07-31,3165
2016-08-01,3276
2016-08-02,3276
2016-08-03,3379
2016-08-04,3379
2016-08-05,3379
2016-08-06,3320
2016-08-07,3320
2016-08-08,3320
2016-08-09,3318
2016-08-10,3318
2016-08-11,3318
2016-08-12,3341
2016-08-13,3341
2016-08-14,3341
2016-08-15,3419
2016-08-16,3419
2016-08-17,3419
2016-08-18,3532
2016-08-19,3532
2016-08-20,3638
2016-08-21,3638
2016-08-22,3638
2016-08-23,3490
2016-08-24,3490
2016-08-25,3490
2016-08-26,3490
2016-08-28,3369
2016-08-31,3290
2016-09-01,3290
2016-09-02,3290
2016-09-03,3135
2016-09-04,3135
2016-09-05,3135
2016-09-06,3079
2016-09-07,3079
2016-09-08,3079
2016-09-09,3079
2016-09-10,2996
2016-09-11,2996
2016-09-12,2996
2016-09-13,2972
2016-09-14,2972
2016-09-15,2972
2016-09-16,2972
2016-09-17,2847
2016-09-18,2847
2016-09-19,2847
2016-09-20,2893
2016-09-21,2893
2016-09-22,2893
2016-09-23,2818
2016-09-24,2818
2016-09-25,2818
2016-09-26,2818
2016-09-27,2818
2016-09-28,2818
2016-09-29,2851
2016-09-30,2851
2016-10-01,2851
2016-10-02,2851
2016-10-03,2840
2016-10-04,2840
2016-10-05,2840
2016-10-06,2840
2016-10-07,2808
2016-10-08,2808
2016-10-09,2808
2016-10-10,2777
2016-10-11,2777
2016-10-12,2777
2016-10-13,2703
2016-10-14,2703
2016-10-15,2703
2016-10-16,2584
2016-10-17,2584
2016-10-18,2584
2016-10-19,2604
2016-10-20,2604
2016-10-21,2604
2016-10-22,2604
2016-10-23,2551
2016-10-24,2551
2016-10-25,2551
2016-10-26,2560
2016-10-27,2560
2016-10-28,2560
2016-10-29,2560
2016-10-30,2593
2016-10-31,2593
2016-11-01,2593
2016-11-02,2546
2016-11-03,2546
2016-11-04,2546
2016-11-05,2457
2016-11-06,2457
2016-11-07,2457
2016-11-08,2457
2016-11-09,2421
2016-11-10,2421
2016-11-11,2421
2016-11-12,2409
2016-11-13,2409
2016-11-14,2409
2016-12-08,2285
2016-12-09,2285
2016-12-10,2285
2016-12-11,2229
2016-12-12,2229
2016-12-13,2229
2016-12-14,2238
2016-12-15,2238
2016-12-16,2238
2016-12-17,2163
2016-12-18,2163
2016-12-19,2163
2016-12-20,2163
2016-12-21,2173
2016-12-22,2173
2016-12-23,2093
2016-12-24,2093
2016-12-25,2093
2016-12-26,2093
2016-12-27,2051
2016-12-28,2051
2016-12-29,2051
2016-12-30,1956
2016-12-31,1956
2017-01-01,1883
2017-01-02,1833
2017-01-03,1833
2017-01-04,1773
2017-01-05,1773
2017-01-06,1728
2017-01-07,1728
2017-01-08,1677
2017-01-09,1677
2017-01-10,1664
2017-01-11,1664
2017-01-12,1630
2017-01-13,1630
2017-01-14,1630
2017-01-15,1630
2017-01-16,1649
2017-01-17,1649
2017-01-18,1647
2017-01-19,1647
2017-01-20,1647
2017-01-21,1703
2017-01-22,1703
2017-01-27,1703
2017-01-28,1681
2017-01-29,1681
2017-01-30,1681
2017-01-31,1755
2017-02-01,1755
2017-02-02,1755
2017-02-03,1755
2017-02-04,1805
2017-02-05,1805
2017-02-06,1805
2017-02-07,1792
2017-02-08,1771
2017-02-09,1771
2017-02-10,1805
2017-02-11,1805
2017-02-12,1716
2017-02-13,1716
2017-02-14,1631
2017-02-15,1631
2017-02-16,1700
2017-02-18,1711
2017-02-19,1711
2017-02-20,1683
2017-02-21,1683
2017-02-22,1622
2017-02-23,1622
2017-02-24,1622
2017-02-25,1552
2017-02-26,1552
2017-02-27,1569
2017-02-28,1569
2017-03-01,1523
2017-03-02,1523
2017-03-03,1447
2017-03-04,1461
2017-03-05,1461
2017-03-06,1516
2017-03-07,1516
2017-03-08,1516
2017-03-09,1578
2017-03-10,1578
2017-03-11,1589
2017-03-12,1589
2017-03-13,1629
2017-03-14,1629
2017-03-15,1641
2017-03-16,1641
2017-03-17,1606
2017-03-18,1606
2017-03-19,1627
2017-03-20,1627
2017-03-21,1669
2017-03-22,1669
2017-03-23,1683
2017-03-24,1683
2017-03-25,1683
2017-03-26,1637
2017-03-27,1637
2017-03-28,1671
2017-03-29,1671
2017-03-30,1728
2017-03-31,1728
2017-04-01,1759
2017-04-02,1759
2017-04-03,1803
2017-04-04,1803
2017-04-12,1972
2017-04-13,1972
2017-04-14,2042
2017-04-15,2042
2017-04-16,1974
2017-04-17,1974
2017-04-18,2014
2017-04-19,2014
2017-04-20,1922
2017-04-21,1922
2017-04-22,1922
2017-04-23,1833
2017-04-24,1833
2017-04-25,1771
2017-04-26,1771
2017-04-27,1770
2017-04-28,1770
2017-04-29,1737
2017-04-30,1737
2017-05-01,1737
2017-05-02,1765
2017-05-03,1765
2017-05-04,1749
2017-05-05,1749
2017-05-06,1667
2017-05-07,1667
2017-05-08,1622
2017-05-09,1651
2017-05-10,1651
2017-05-11,1651
2017-05-12,1628
2017-05-13,1628
2017-05-14,1564
2017-05-15,1564
2017-05-16,1485
2017-05-17,1485
2017-05-18,1422
2017-05-19,1422
2017-05-20,1359
2017-05-21,1359
2017-05-22,1340
2017-05-23,1340
2017-05-24,1315
2017-05-25,1315
2017-05-26,1315
2017-05-27,1292
2017-05-28,1292
2017-05-29,1292
2017-05-30,1296
2017-05-31,1296
2017-06-01,1314
2017-06-02,1314
2017-06-03,1314
2017-06-06,1330
2017-06-07,1330
2017-06-08,1318
2017-06-09,1318
2017-06-10,1378
2017-06-11,1378
2017-06-12,1339
2017-06-13,1339
2017-06-14,1378
2017-06-15,1378
2017-06-16,1378
2017-06-17,1385
2017-06-18,1385
2017-06-19,1385
2017-06-20,1371
2017-06-21,1371
2017-06-22,1371
2017-06-23,1408
2017-06-24,1408
2017-06-25,1408
2017-06-26,1390
2017-06-27,1390
2017-06-28,1390
2017-06-29,1396
2017-06-30,1396
2017-07-01,1396
2017-07-02,1456
2017-07-03,1456
2017-07-04,1492
2017-07-05,1492
2017-07-06,1492
2017-07-07,1492
2017-07-08,1534
2017-07-13,1665
2017-07-14,1665
2017-07-15,1665
2017-07-16,1706
2017-07-17,1706
2017-07-18,1716
2017-07-19,1716
2017-07-20,1680
2017-07-21,1680
2017-07-22,1680
2017-07-23,1673
2017-07-24,1673
2017-07-25,1673
2017-07-26,1629
2017-07-27,1629
2017-07-28,1613
2017-07-29,1613
2017-07-30,1560
2017-07-31,1560
2017-08-01,1560
2017-08-02,1515
2017-08-03,1515
2017-08-04,1515
2017-08-05,1501
2017-08-06,1501
2017-08-09,1520
2017-08-10,1550
2017-08-11,1550
2017-08-12,1550
2017-08-13,1589
2017-08-14,1589
2017-08-15,1611
2017-08-16,1611
2017-08-17,1672
2017-08-18,1672
2017-08-19,1672
2017-08-20,1749
2017-08-22,1740
2017-08-23,1740
2017-08-24,1739
2017-08-25,1739
2017-08-26,1787
2017-08-27,1787
2017-08-28,1787
2017-08-29,1765
2017-08-30,1765
2017-08-31,1829
2017-09-01,1829
2017-09-02,1834
2017-09-03,1834
2017-09-04,1834
2017-09-05,1878
2017-09-06,1878
2017-09-07,1878
2017-09-08,1927
2017-09-09,1927
2017-09-10,1941
2017-09-11,1941
2017-09-12,1941
2017-09-13,1919
2017-09-14,1919
2017-09-15,1919
2017-09-16,1894
2017-09-17,1894
2017-09-19,1945
2017-09-20,1945
2017-09-21,1988
2017-09-22,1988
2017-09-23,1988
2017-09-24,2044
2017-09-25,2044
2017-09-26,2044
2017-09-27,2005
2017-09-28,2005
2017-09-29,2005
2017-09-30,1997
2017-10-01,1997
2017-10-02,1983
2017-10-03,1983
2017-10-04,1983
2017-10-05,1983
2017-10-06,1883
2017-10-07,1883
2017-10-08,1883
2017-10-09,1800
2017-10-10,1800
2017-10-11,1800
2017-10-12,1796
2017-10-13,1796
2017-10-14,1810
2017-10-15,1810
2017-10-16,1810
2017-10-17,1814
2017-10-18,1814
2017-10-19,1749
2017-10-20,1749
2017-10-21,1693
2017-10-22,1693
2017-10-23,1627
2017-10-24,1627
2017-10-25,1564
2017-10-26,1564
2017-10-27,1564
2017-10-28,1560
2017-10-29,1560
2017-10-30,1521
2017-10-31,1521
2017-11-01,1521
2017-11-02,1445
2017-11-03,1445
2017-11-04,1376
2017-11-05,1376
2017-11-06,1375
2017-11-07,1375
2017-11-08,1375
2017-11-09,1349
2017-11-10,1349
2017-11-11,1349
2017-11-12,1359
2017-11-13,1359
2017-11-14,1359
2017-11-15,1359
2017-11-16,1362
2017-11-17,1362
2017-11-18,1362
2017-11-19,1364
2017-11-20,1364
2017-11-21,1364
2017-11-22,1340
2017-11-23,1340
2017-11-24,1340
2017-11-25,1319
2017-11-26,1319
2017-11-27,1319
2017-11-28,1298
2017-11-29,1298
2017-11-30,1298
2017-12-01,1234
2017-12-02,1234
2017-12-03,1234
2017-12-04,1202
2017-12-05,1202
2017-12-06,1144
2017-12-07,1144
2017-12-08,1144
2017-12-09,1113
2017-12-10,1113
2017-12-11,1069
2017-12-12,1069
2017-12-14,1081
2017-12-15,1081
2017-12-16,1047
2017-12-17,1047
2017-12-18,1041
2017-12-19,1041
2017-12-20,1041
2017-12-21,1009
2017-12-22,1009
2017-12-23,1009
2017-12-24,960
2017-12-25,960
2017-12-26,960
2017-12-27,928
2017-12-28,928
2017-12-29,910
2017-12-30,910
2017-12-31,889
2018-01-01,889
2018-01-02,880
2018-01-03,880
2018-01-04,837
2018-01-05,837
2018-01-06,819
2018-01-07,819
2018-01-08,811
2018-01-09,811
2018-01-10,834
2018-01-11,834
2018-01-12,866
2018-01-13,866
2018-01-14,892
2018-01-15,892
2018-01-16,870
2018-01-17,870
2018-01-18,861
2018-01-19,861
2018-01-20,838
2018-01-21,838
2018-01-22,836
2018-01-23,836
2018-01-24,848
2018-01-25,848
2018-01-26,824
2018-01-27,824
2018-01-28,786
2018-01-29,787
2018-01-31,790
2018-02-01,790
2018-02-02,813
2018-02-03,839
2018-02-04,839
2018-02-05,874
2018-02-06,874
2018-02-07,880
2018-02-08,880
2018-02-09,837
2018-02-10,837
2018-02-11,795
2018-02-13,776
2018-02-14,811
2018-02-15,811
2018-02-16,811
2018-02-17,844
2018-02-18,844
2018-02-19,883
2018-02-20,883
2018-02-21,912
2018-02-22,912
2018-02-23,916
2018-02-24,916
2018-02-25,933
2018-02-26,933
2018-02-27,969
2018-02-28,969
2018-03-01,978
2018-03-02,1010
2018-03-03,1010
2018-03-04,1010
2018-03-05,1010
2018-03-06,1007
2018-03-07,1007
2018-03-08,1014
2018-03-09,1014
2018-03-10,1036
2018-03-11,1036
2018-03-12,1024
2018-03-13,1024
2018-03-14,1018
2018-03-15,1018
2018-03-16,1027
2018-03-17,1027
2018-03-18,1004
2018-03-19,1004
2018-03-20,1006
2018-03-21,1006
2018-03-23,993
2018-03-24,993
2018-03-26,997
2018-03-27,1022
2018-03-28,1022
2018-03-29,1029
2018-03-30,1029
2018-03-31,993
2018-04-01,993
2018-04-02,1002
2018-04-03,1002
2018-04-04,1029
2018-04-05,1029
2018-04-06,1057
2018-04-08,1058
2018-04-09,1058
2018-04-10,1019
2018-04-11,1019
2018-04-12,1008
2018-04-13,1008
2018-04-14,1008
2018-04-15,1017
2018-04-16,1017
2018-04-17,1009
2018-04-18,1009
2018-04-19,1009
2018-04-20,1006
2018-04-21,1006
2018-04-22,1029
2018-04-23,1029
2018-04-24,1075
2018-04-25,1075
2018-04-26,1075
2018-04-27,1109
2018-04-28,1109
2018-04-29,1138
2018-04-30,1138
2018-05-01,1164
2018-05-02,1164
2018-05-03,1164
2018-05-04,1193
2018-05-05,1223
2018-05-06,1223
2018-05-08,1253
2018-05-09,1253
2018-05-10,1270
2018-05-11,1270
2018-05-12,1275
2018-05-13,1275
2018-05-14,1286
2018-05-15,1286
2018-05-16,1318
2018-05-17,1318
2018-05-18,1313
2018-05-19,1313
2018-05-20,1312
2018-05-21,1312
2018-05-22,1312
2018-05-23,1293
2018-05-24,1293
2018-05-25,1293
2018-05-26,1231
2018-05-27,1231
2018-05-28,1237
2018-05-29,1237
2018-05-30,1222
2018-05-31,1222
2018-06-01,1275
2018-06-02,1292
2018-06-03,1292
2018-06-04,1298
2018-06-05,1356
2018-06-06,1356
2018-06-07,1379
2018-06-08,1379
2018-06-09,1390
2018-06-10,1390
2018-06-11,1341
2018-06-12,1341
2018-06-13,1326
2018-06-14,1326
2018-06-15,1299
2018-06-16,1299
2018-06-17,1274
2018-06-18,1274
2018-06-19,1272
2018-06-20,1272
2018-06-21,1271
2018-06-22,1271
2018-06-23,1289
2018-06-24,1289
2018-06-25,1319
2018-06-26,1319
2018-06-27,1319
2018-06-28,1310
2018-06-29,1310
2018-06-30,1310
2018-07-01,1310
2018-07-02,1310
2018-07-03,1342
2018-07-04,1342
2018-07-05,1342
2018-07-06,1353
2018-07-07,1353
2018-07-08,1365
2018-07-09,1365
2018-07-10,1319
2018-07-11,1319
2018-07-12,1319
2018-07-13,1356
2018-07-14,1386
2018-07-15,1386
2018-07-16,1397
2018-07-17,1389
2018-07-18,1389
2018-07-19,1389
2018-07-20,1418
2018-07-21,1418
2018-07-22,1405
2018-07-23,1380
2018-07-24,1380
2018-07-25,1398
2018-07-26,1398
2018-07-27,1433
2018-07-28,1433
2018-07-29,1443
2018-07-30,1443
2018-07-31,1509
2018-08-01,1509
2018-08-02,1521
2018-08-03,1521
2018-08-04,1555
2018-08-05,1555
2018-08-06,1506
2018-08-07,1506
2018-08-08,1509
2018-08-09,1509
2018-08-10,1585
2018-08-11,1585
2018-08-12,1607
2018-08-14,1607
2018-08-16,1678
2018-08-17,1743
2018-08-18,1743
2018-08-19,1760
2018-08-20,1766
2018-08-21,1766
2018-08-22,1826
2018-08-23,1826
2018-08-24,1853
2018-08-25,1868
2018-08-26,1868
2018-08-27,1869
2018-08-28,1869
2018-08-29,1905
2018-08-30,1905
2018-08-31,1885
2018-09-01,1875
2018-09-02,1875
2018-09-03,1825
2018-09-04,1861
2018-09-05,1861
2018-09-06,1912
2018-09-07,1950
2018-09-08,1950
2018-09-09,1924
2018-09-10,1859
2018-09-11,1859
2018-09-12,1825
2018-09-13,1825
2018-09-14,1805
2018-09-15,1805
2018-09-16,1778
2018-09-17,1778
2018-09-18,1801
2018-09-19,1801
2018-09-20,1757
2018-09-21,1757
2018-09-22,1762
2018-09-23,1762
2018-09-24,1742
2018-09-25,1742
2018-09-26,1721
2018-09-27,1721
2018-09-28,1739
2018-09-29,1739
2018-09-30,1765
2018-10-02,1783
2018-10-03,1778
2018-10-04,1778
2018-10-05,1726
2018-10-06,1777
2018-10-07,1777
2018-10-08,1847
2018-10-09,1847
2018-10-10,1936
2018-10-11,2016
2018-10-12,2016
2018-10-13,2109
2018-10-14,2109
2018-10-15,2169
2018-10-16,2169
2018-10-17,2180
2018-10-18,2180
2018-10-19,2189
2018-10-20,2189
2018-10-21,2166
2018-10-22,2166
2018-10-23,2209
2018-10-24,2209
2018-10-25,2239
2018-10-26,2239
2018-10-27,2200
2018-10-28,2154
2018-10-29,2154
2018-10-30,2134
2018-10-31,2076
2018-11-01,2057
2018-11-03,2017
2018-11-04,2017
2018-11-05,1960
2018-11-06,1869
2018-11-07,1869
2018-11-08,1775
2018-11-09,1775
2018-11-10,1733
2018-11-11,1733
2018-11-12,1720
2018-11-13,1672
2018-11-14,1672
2018-11-15,1606
2018-11-16,1582
2018-11-17,1582
2018-11-18,1571
2018-11-19,1571
2018-11-20,1557
2018-11-21,1557
2018-11-22,1563
2018-11-23,1563
2018-11-24,1494
2018-11-25,1523
2018-11-26,1523
2018-11-27,1566
2018-11-28,1584
2018-12-01,1549
2018-12-02,1473
2018-12-03,1473
2018-12-04,1441
2018-12-05,1500
2018-12-07,1492
2018-12-09,1480
2018-12-10,1467
2018-12-11,1467
2018-12-13,1406
2018-12-14,1406
2018-12-15,1361
2018-12-16,1337
2018-12-17,1337
2018-12-18,1323
2018-12-19,1323
2018-12-20,1315
2018-12-21,1361
2018-12-22,1361
2018-12-23,1372
2018-12-24,1313
2018-12-25,1313
2018-12-26,1251
2018-12-27,1188
2018-12-28,1188
2018-12-29,1129
2018-12-30,1092
2018-12-31,1064
2019-01-01,1064
2019-01-02,1035
2019-01-03,1035
2019-01-04,1004
2019-01-05,958
2019-01-06,910
2019-01-08,864
2019-01-10,819
2019-01-11,819
2019-01-12,833
2019-01-13,860
2019-01-14,860
2019-01-15,878
2019-01-16,878
2019-01-17,860
2019-01-18,860
2019-01-19,874
2019-01-20,914
2019-01-21,914
2019-01-22,925
2019-01-23,899
2019-01-24,899
2019-01-25,868
2019-01-26,828
2019-01-27,800
2019-01-28,840
2019-01-29,881
2019-01-30,918
2019-01-31,918
2019-02-01,947
2019-02-02,947
2019-02-03,975
2019-02-04,975
2019-02-05,1012
2019-02-06,1012
2019-02-07,1063
2019-02-08,1063
2019-02-09,1097
2019-02-10,1097
2019-02-11,1120
2019-02-12,1120
2019-02-13,1140
2019-02-14,1140
2019-02-15,1134
2019-02-16,1102
2019-02-17,1102
2019-02-18,1084
2019-02-19,1084
2019-02-20,1115
2019-02-21,1130
2019-02-22,1130
2019-02-23,1130
2019-02-24,1150
2019-02-25,1187
2019-02-26,1187
2019-02-27,1217
2019-02-28,1217
2019-03-01,1186
2019-03-02,1171
2019-03-03,1129
2019-03-04,1131
2019-03-05,1109
2019-03-06,1053
2019-03-07,1020
2019-03-08,1020
2019-03-09,1007
2019-03-10,997
2019-03-11,1002
2019-03-12,1005
2019-03-13,1005
2019-03-14,995
2019-03-15,995
2019-03-16,988
2019-03-17,997
2019-03-18,997
2019-03-19,983
2019-03-20,972
2019-03-21,972
2019-03-22,974
2019-03-23,994
2019-03-24,987
2019-03-25,987
2019-03-26,971
2019-03-27,971
2019-03-28,990
2019-03-29,1011
2019-03-30,1011
2019-03-31,1035
2019-04-01,1029
2019-04-02,1029
2019-04-03,1021
2019-04-04,1021
2019-04-05,1034
2019-04-06,1034
2019-04-07,1047
2019-04-08,1047
2019-04-09,1049
2019-04-10,1049
2019-04-11,1047
2019-04-12,1047
2019-04-13,1049
2019-04-14,1051
2019-04-15,1093
2019-04-16,1086
2019-04-17,1086
2019-04-18,1091
2019-04-19,1095
2019-04-20,1138
