date_obj,Mirror%20shield price
2015-08-02,5303
2015-08-03,5129
2015-08-04,5129
2015-08-05,5010
2015-08-06,5010
2015-08-07,5010
2015-08-08,4979
2015-08-09,4979
2015-08-10,4995
2015-08-11,4995
2015-08-12,4995
2015-08-13,5015
2015-08-14,5015
2015-08-15,4976
2015-08-16,4976
2015-08-17,4838
2015-08-18,4838
2015-08-19,4772
2015-08-20,4772
2015-08-21,4759
2015-08-22,4759
2015-08-23,4759
2015-08-24,4810
2015-08-25,4810
2015-08-26,4810
2015-08-27,4722
2015-08-28,4722
2015-08-29,4640
2015-08-30,4640
2015-08-31,4643
2015-09-01,4643
2015-09-02,4643
2015-09-03,4589
2015-09-04,4589
2015-09-05,4589
2015-09-06,4529
2015-09-07,4529
2015-09-08,4507
2015-09-09,4507
2015-09-10,4507
2015-09-11,4468
2015-09-12,4468
2015-09-13,4468
2015-09-14,4468
2015-09-15,4432
2015-09-16,4432
2015-09-17,4432
2015-09-18,4432
2015-09-19,4351
2015-09-20,4351
2015-09-21,4351
2015-09-22,4397
2015-09-23,4397
2015-09-24,4397
2015-09-25,4397
2015-09-27,4470
2015-09-28,4470
2015-09-29,4422
2015-09-30,4422
2015-10-05,4304
2015-10-06,4304
2015-10-07,4304
2015-10-08,4411
2015-10-09,4411
2015-10-10,4411
2015-10-11,4487
2015-10-12,4487
2015-10-13,4487
2015-10-14,4487
2015-10-15,4510
2015-10-16,4510
2015-10-17,4510
2015-10-18,4431
2015-10-19,4431
2015-10-20,4431
2015-10-22,4370
2015-10-23,4370
2015-10-24,4499
2015-10-25,4499
2015-10-26,4499
2015-10-27,4605
2015-10-29,4605
2015-10-30,4605
2015-10-31,4521
2015-11-01,4521
2015-11-02,4521
2015-11-03,4516
2015-11-04,4516
2015-11-05,4516
2015-11-06,4516
2015-11-07,4554
2015-11-08,4554
2015-11-09,4554
2015-11-10,4554
2015-11-11,4609
2015-11-12,4609
2015-11-13,4609
2015-11-14,4609
2015-11-15,4608
2015-11-16,4608
2015-11-17,4608
2015-11-18,4608
2015-11-19,4729
2015-11-20,4729
2015-11-21,4729
2015-11-22,4684
2015-11-23,4684
2015-11-24,4684
2015-11-25,4778
2015-11-26,4778
2015-11-27,4778
2015-11-28,4613
2015-11-29,4613
2015-11-30,4513
2015-12-01,4513
2015-12-02,4513
2015-12-03,4523
2015-12-04,4523
2015-12-05,4523
2015-12-06,4488
2015-12-07,4488
2015-12-08,4488
2015-12-09,4473
2015-12-10,4473
2015-12-11,4473
2015-12-12,4484
2015-12-13,4484
2015-12-14,4484
2015-12-15,4543
2015-12-16,4543
2015-12-17,4543
2015-12-18,4592
2015-12-19,4592
2015-12-20,4645
2015-12-21,4645
2015-12-22,4645
2015-12-23,4476
2015-12-24,4476
2015-12-25,4476
2015-12-26,4263
2015-12-27,4263
2015-12-28,4143
2015-12-29,4143
2015-12-30,4202
2015-12-31,4202
2016-01-01,4202
2016-01-02,4275
2016-01-03,4275
2016-01-04,4173
2016-01-05,4173
2016-01-06,4173
2016-01-07,4173
2016-01-08,4173
2016-01-09,4173
2016-01-10,4296
2016-01-11,4296
2016-01-12,4398
2016-01-13,4398
2016-01-14,4418
2016-01-15,4418
2016-01-16,4418
2016-01-17,4483
2016-01-18,4483
2016-01-19,4530
2016-01-20,4530
2016-01-21,4530
2016-01-22,4528
2016-01-23,4528
2016-01-24,4472
2016-01-25,4472
2016-01-26,4514
2016-01-27,4514
2016-01-28,4514
2016-01-29,4533
2016-01-30,4533
2016-01-31,4533
2016-02-01,4472
2016-02-02,4472
2016-02-03,4435
2016-02-04,4435
2016-02-05,4435
2016-02-06,4372
2016-02-07,4372
2016-02-08,4372
2016-02-09,4365
2016-02-10,4365
2016-02-11,4376
2016-02-12,4376
2016-02-13,4389
2016-02-14,4389
2016-02-15,4535
2016-02-16,4535
2016-02-17,4535
2016-02-18,4597
2016-02-19,4597
2016-02-20,4583
2016-02-21,4628
2016-02-22,4628
2016-02-23,4628
2016-02-24,4597
2016-02-25,4597
2016-02-26,4597
2016-02-27,4451
2016-02-28,4451
2016-02-29,4492
2016-03-01,4492
2016-03-02,4492
2016-03-03,4428
2016-03-04,4428
2016-03-05,4428
2016-03-06,4446
2016-03-07,4446
2016-03-08,4446
2016-03-09,4435
2016-03-10,4435
2016-03-11,4411
2016-03-12,4411
2016-03-13,4391
2016-03-14,4391
2016-03-15,4239
2016-03-16,4239
2016-03-17,4216
2016-03-18,4216
2016-03-19,4221
2016-03-20,4221
2016-03-21,4174
2016-03-22,4174
2016-03-23,4089
2016-03-24,4089
2016-03-25,4055
2016-03-26,4055
2016-03-27,4014
2016-03-28,4014
2016-03-29,4009
2016-03-30,4009
2016-03-31,4009
2016-04-01,4044
2016-04-02,4044
2016-04-03,4035
2016-04-04,4035
2016-04-05,4035
2016-04-06,3949
2016-04-07,3949
2016-04-08,3926
2016-04-09,3926
2016-04-10,3878
2016-04-11,3878
2016-04-12,3878
2016-04-13,3824
2016-04-14,3824
2016-04-15,3765
2016-04-16,3765
2016-04-17,3832
2016-04-18,3832
2016-04-19,3952
2016-04-20,3952
2016-04-21,3977
2016-04-22,3977
2016-04-23,3977
2016-04-24,4039
2016-04-25,4039
2016-04-26,4129
2016-04-27,4129
2016-04-28,4175
2016-04-29,4175
2016-04-30,4110
2016-05-01,4110
2016-05-02,4154
2016-05-03,4154
2016-05-04,4101
2016-05-05,4101
2016-05-06,4017
2016-05-07,4017
2016-05-08,4039
2016-05-09,4039
2016-05-10,3990
2016-05-11,3990
2016-05-12,3990
2016-05-13,4004
2016-05-14,4004
2016-05-15,4003
2016-05-16,4003
2016-05-17,3988
2016-05-18,3988
2016-05-19,3962
2016-05-22,3962
2016-05-23,3921
2016-05-24,3921
2016-05-25,3907
2016-05-26,3907
2016-05-27,3949
2016-05-28,3949
2016-05-29,3939
2016-05-30,3939
2016-05-31,3939
2016-06-01,4010
2016-06-02,4010
2016-06-03,3968
2016-06-04,3968
2016-06-05,4039
2016-06-06,4039
2016-06-07,4078
2016-06-08,4078
2016-06-09,4057
2016-06-10,4057
2016-06-11,4001
2016-06-12,4001
2016-06-13,4006
2016-06-14,4006
2016-06-15,3978
2016-06-16,3978
2016-06-17,3958
2016-06-18,3958
2016-06-19,3955
2016-06-20,3955
2016-06-21,3937
2016-06-22,3937
2016-06-23,3912
2016-06-24,3912
2016-06-25,3918
2016-06-26,3918
2016-06-27,3918
2016-06-28,4003
2016-06-29,4003
2016-06-30,3958
2016-07-01,3958
2016-07-02,4014
2016-07-03,4014
2016-07-04,4011
2016-07-05,4011
2016-07-06,3873
2016-07-07,3873
2016-07-08,3945
2016-07-09,3945
2016-07-10,4037
2016-07-11,4037
2016-07-12,4102
2016-07-13,4102
2016-07-14,3996
2016-07-15,3996
2016-07-16,3970
2016-07-17,3970
2016-07-18,4001
2016-07-23,3992
2016-07-24,3992
2016-07-25,4041
2016-07-26,4041
2016-07-27,4041
2016-07-28,4073
2016-07-29,4073
2016-07-30,4044
2016-07-31,4044
2016-08-01,4044
2016-08-02,4142
2016-08-03,4142
2016-08-04,4280
2016-08-05,4280
2016-08-06,4324
2016-08-07,4324
2016-08-08,4343
2016-08-09,4343
2016-08-10,4239
2016-08-11,4239
2016-08-12,4239
2016-08-13,4170
2016-08-14,4170
2016-08-15,4057
2016-08-16,4057
2016-08-17,4057
2016-08-18,4062
2016-08-19,4062
2016-08-20,4045
2016-08-21,4045
2016-08-22,4045
2016-08-23,4085
2016-08-24,4085
2016-08-25,4085
2016-08-26,4140
2016-08-28,4180
2016-08-31,4166
2016-09-01,4129
2016-09-02,4129
2016-09-03,4129
2016-09-04,4124
2016-09-05,4124
2016-09-06,4124
2016-09-07,4208
2016-09-08,4208
2016-09-09,4208
2016-09-10,4114
2016-09-11,4114
2016-09-12,4114
2016-09-13,3942
2016-09-14,3942
2016-09-15,3942
2016-09-16,3976
2016-09-17,3976
2016-09-18,3976
2016-09-19,4016
2016-09-20,4016
2016-09-21,4016
2016-09-22,4066
2016-09-23,4066
2016-09-24,4066
2016-09-25,4101
2016-09-26,4101
2016-09-27,4101
2016-09-28,4070
2016-09-29,4070
2016-09-30,4070
2016-10-01,4094
2016-10-02,4094
2016-10-03,4094
2016-10-04,4060
2016-10-05,4060
2016-10-06,4060
2016-10-07,4023
2016-10-08,4023
2016-10-09,3982
2016-10-10,3982
2016-10-11,3982
2016-10-12,4049
2016-10-13,4049
2016-10-14,4118
2016-10-15,4118
2016-10-16,4118
2016-10-17,4153
2016-10-18,4153
2016-10-19,4153
2016-10-20,4182
2016-10-21,4182
2016-10-22,4182
2016-10-23,4221
2016-10-24,4221
2016-10-25,4221
2016-10-26,4259
2016-10-27,4259
2016-10-28,4259
2016-10-29,4287
2016-10-30,4287
2016-10-31,4326
2016-11-01,4326
2016-11-02,4326
2016-11-03,4340
2016-11-04,4340
2016-11-05,4365
2016-11-06,4365
2016-11-07,4380
2016-11-08,4380
2016-11-09,4336
2016-11-10,4336
2016-11-11,4336
2016-11-12,4364
2016-11-13,4364
2016-11-14,4364
2016-12-07,4479
2016-12-08,4502
2016-12-09,4502
2016-12-10,4502
2016-12-11,4529
2016-12-12,4529
2016-12-13,4552
2016-12-14,4552
2016-12-15,4490
2016-12-16,4490
2016-12-17,4476
2016-12-18,4476
2016-12-19,4476
2016-12-20,4531
2016-12-21,4531
2016-12-22,4523
2016-12-23,4523
2016-12-24,4489
2016-12-25,4489
2016-12-26,4378
2016-12-27,4378
2016-12-28,4402
2016-12-29,4402
2016-12-30,4482
2016-12-31,4482
2017-01-01,4540
2017-01-02,4650
2017-01-03,4650
2017-01-04,4699
2017-01-05,4699
2017-01-06,4641
2017-01-07,4656
2017-01-08,4656
2017-01-09,4667
2017-01-10,4667
2017-01-11,4635
2017-01-12,4635
2017-01-13,4469
2017-01-14,4469
2017-01-15,4307
2017-01-16,4307
2017-01-17,4267
2017-01-18,4267
2017-01-19,4270
2017-01-20,4270
2017-01-21,4257
2017-01-22,4257
2017-01-27,4215
2017-01-28,4215
2017-01-29,4210
2017-01-30,4210
2017-01-31,4199
2017-02-01,4213
2017-02-02,4213
2017-02-03,4200
2017-02-04,4230
2017-02-05,4230
2017-02-06,4300
2017-02-07,4300
2017-02-08,4422
2017-02-09,4422
2017-02-10,4489
2017-02-11,4489
2017-02-12,4622
2017-02-13,4622
2017-02-14,4650
2017-02-15,4650
2017-02-16,4655
2017-02-18,4655
2017-02-19,4642
2017-02-20,4642
2017-02-21,4577
2017-02-22,4577
2017-02-23,4575
2017-02-24,4575
2017-02-25,4576
2017-02-26,4576
2017-02-27,4607
2017-02-28,4607
2017-03-01,4592
2017-03-02,4592
2017-03-03,4579
2017-03-04,4579
2017-03-05,4408
2017-03-06,4353
2017-03-07,4353
2017-03-08,4332
2017-03-09,4332
2017-03-10,4294
2017-03-11,4294
2017-03-12,4266
2017-03-13,4266
2017-03-14,4239
2017-03-15,4239
2017-03-16,4250
2017-03-17,4250
2017-03-18,4342
2017-03-19,4342
2017-03-20,4349
2017-03-21,4349
2017-03-22,4451
2017-03-23,4451
2017-03-24,4451
2017-03-25,4451
2017-03-26,4384
2017-03-27,4384
2017-03-28,4257
2017-03-29,4257
2017-03-30,4112
2017-03-31,4112
2017-04-01,4069
2017-04-02,4069
2017-04-03,3926
2017-04-04,3926
2017-04-12,3534
2017-04-13,3546
2017-04-14,3546
2017-04-15,3538
2017-04-16,3538
2017-04-17,3529
2017-04-18,3529
2017-04-19,3521
2017-04-20,3521
2017-04-21,3581
2017-04-22,3581
2017-04-23,3628
2017-04-24,3628
2017-04-25,3614
2017-04-26,3614
2017-04-27,3614
2017-04-28,3563
2017-04-29,3537
2017-04-30,3537
2017-05-01,3554
2017-05-02,3554
2017-05-03,3537
2017-05-04,3537
2017-05-05,3537
2017-05-06,3537
2017-05-07,3503
2017-05-08,3503
2017-05-09,3469
2017-05-10,3469
2017-05-11,3469
2017-05-12,3449
2017-05-13,3449
2017-05-14,3479
2017-05-15,3479
2017-05-16,3491
2017-05-17,3491
2017-05-18,3537
2017-05-19,3537
2017-05-20,3547
2017-05-21,3547
2017-05-22,3517
2017-05-23,3517
2017-05-24,3533
2017-05-25,3533
2017-05-26,3667
2017-05-27,3667
2017-05-28,3695
2017-05-29,3695
2017-05-30,3713
2017-05-31,3713
2017-06-01,3749
2017-06-02,3749
2017-06-03,3832
2017-06-06,3798
2017-06-07,3769
2017-06-08,3769
2017-06-09,3769
2017-06-10,3653
2017-06-11,3653
2017-06-12,3638
2017-06-13,3638
2017-06-14,3643
2017-06-15,3643
2017-06-16,3522
2017-06-17,3522
2017-06-18,3525
2017-06-19,3525
2017-06-20,3482
2017-06-21,3482
2017-06-22,3482
2017-06-23,3480
2017-06-24,3480
2017-06-25,3465
2017-06-26,3465
2017-06-27,3478
2017-06-28,3478
2017-06-29,3458
2017-06-30,3458
2017-07-01,3458
2017-07-02,3484
2017-07-03,3484
2017-07-04,3491
2017-07-05,3491
2017-07-06,3507
2017-07-07,3507
2017-07-08,3507
2017-07-13,3510
2017-07-14,3507
2017-07-15,3507
2017-07-16,3507
2017-07-17,3527
2017-07-18,3527
2017-07-19,3534
2017-07-20,3534
2017-07-21,3521
2017-07-22,3521
2017-07-23,3514
2017-07-24,3514
2017-07-25,3517
2017-07-26,3517
2017-07-27,3639
2017-07-28,3639
2017-07-29,3662
2017-07-30,3799
2017-07-31,3799
2017-08-01,3799
2017-08-02,3660
2017-08-03,3660
2017-08-04,3547
2017-08-05,3559
2017-08-06,3559
2017-08-09,3541
2017-08-10,3541
2017-08-11,3565
2017-08-12,3565
2017-08-13,3588
2017-08-14,3588
2017-08-15,3593
2017-08-16,3593
2017-08-17,3648
2017-08-18,3648
2017-08-19,3648
2017-08-20,3667
2017-08-21,3667
2017-08-22,3668
2017-08-23,3668
2017-08-24,3668
2017-08-25,3681
2017-08-26,3681
2017-08-27,3718
2017-08-28,3718
2017-08-29,3718
2017-08-30,3728
2017-08-31,3728
2017-09-01,3728
2017-09-02,3753
2017-09-03,3753
2017-09-04,3753
2017-09-05,3780
2017-09-06,3780
2017-09-07,3779
2017-09-08,3779
2017-09-09,3857
2017-09-10,3857
2017-09-11,3944
2017-09-12,3944
2017-09-13,4057
2017-09-14,4057
2017-09-15,4114
2017-09-16,4114
2017-09-17,4214
2017-09-19,4214
2017-09-20,4240
2017-09-21,4240
2017-09-22,4198
2017-09-23,4198
2017-09-24,4192
2017-09-25,4192
2017-09-26,4167
2017-09-27,4167
2017-09-28,4146
2017-09-29,4146
2017-09-30,4127
2017-10-01,4127
2017-10-02,4064
2017-10-03,4064
2017-10-04,4064
2017-10-05,4048
2017-10-06,4048
2017-10-07,4032
2017-10-08,4032
2017-10-09,3969
2017-10-10,3969
2017-10-11,3965
2017-10-12,3965
2017-10-13,3977
2017-10-14,3977
2017-10-15,3977
2017-10-16,4001
2017-10-17,4001
2017-10-18,4001
2017-10-19,3966
2017-10-20,3966
2017-10-21,3966
2017-10-22,3948
2017-10-23,3948
2017-10-24,3947
2017-10-25,3947
2017-10-26,3935
2017-10-27,3935
2017-10-28,3935
2017-10-29,3943
2017-10-30,3943
2017-10-31,3908
2017-11-02,3908
2017-11-03,3876
2017-11-04,3942
2017-11-05,3942
2017-11-06,3903
2017-11-07,3903
2017-11-08,3903
2017-11-09,3871
2017-11-10,3871
2017-11-11,3871
2017-11-12,3949
2017-11-13,3949
2017-11-14,3949
2017-11-15,3912
2017-11-16,3912
2017-11-17,4006
2017-11-18,4006
2017-11-19,3959
2017-11-20,3959
2017-11-21,3916
2017-11-22,3916
2017-11-23,3877
2017-11-24,3877
2017-11-25,3916
2017-11-26,3916
2017-11-27,3916
2017-11-28,3951
2017-11-29,3951
2017-11-30,3951
2017-12-01,3899
2017-12-02,3899
2017-12-03,3839
2017-12-04,3839
2017-12-05,3749
2017-12-06,3749
2017-12-07,3616
2017-12-08,3616
2017-12-09,3654
2017-12-10,3654
2017-12-11,3692
2017-12-12,3692
2017-12-14,3673
2017-12-15,3684
2017-12-17,3708
2017-12-18,3708
2017-12-19,3720
2017-12-20,3720
2017-12-21,3737
2017-12-22,3737
2017-12-23,3726
2017-12-24,3726
2017-12-25,3726
2017-12-26,3757
2017-12-27,3757
2017-12-28,3749
2017-12-29,3749
2017-12-30,3749
2017-12-31,3749
2018-01-01,3742
2018-01-02,3742
2018-01-03,3751
2018-01-04,3751
2018-01-05,3742
2018-01-06,3742
2018-01-07,3717
2018-01-08,3717
2018-01-09,3667
2018-01-10,3667
2018-01-11,3671
2018-01-12,3671
2018-01-13,3697
2018-01-14,3697
2018-01-15,3793
2018-01-16,3793
2018-01-17,3929
2018-01-18,3929
2018-01-19,3990
2018-01-20,3990
2018-01-21,4098
2018-01-22,4098
2018-01-23,4214
2018-01-25,4205
2018-01-26,4141
2018-01-27,4216
2018-01-28,4194
2018-01-29,4206
2018-01-31,4186
2018-02-01,4190
2018-02-02,4190
2018-02-03,4211
2018-02-04,4190
2018-02-05,4190
2018-02-06,4229
2018-02-07,4214
2018-02-08,4214
2018-02-09,4145
2018-02-10,4145
2018-02-11,4095
2018-02-12,4072
2018-02-13,4072
2018-02-14,4044
2018-02-15,4035
2018-02-16,4035
2018-02-17,3988
2018-02-18,4006
2018-02-19,4001
2018-02-20,4001
2018-02-21,3999
2018-02-22,3999
2018-02-23,4020
2018-02-24,4020
2018-02-25,3982
2018-02-26,3987
2018-02-27,3955
2018-03-01,3950
2018-03-02,3913
2018-03-03,3922
2018-03-04,3922
2018-03-05,3968
2018-03-06,4044
2018-03-07,4097
2018-03-08,4097
2018-03-09,4127
2018-03-10,4127
2018-03-11,4124
2018-03-12,4121
2018-03-13,4121
2018-03-14,4147
2018-03-15,4147
2018-03-16,4137
2018-03-17,4132
2018-03-18,4132
2018-03-19,4133
2018-03-20,4102
2018-03-21,4102
2018-03-23,4100
2018-03-24,4093
2018-03-26,4215
2018-03-27,4193
2018-03-28,4193
2018-03-29,4182
2018-03-30,4182
2018-03-31,4171
2018-04-01,4123
2018-04-02,4064
2018-04-03,4072
2018-04-04,4027
2018-04-05,4027
2018-04-06,3986
2018-04-07,3986
2018-04-08,3911
2018-04-09,3895
2018-04-10,3895
2018-04-11,3850
2018-04-12,3823
2018-04-13,3823
2018-04-14,3829
2018-04-15,3807
2018-04-16,3807
2018-04-17,3839
2018-04-18,3839
2018-04-19,3827
2018-04-20,3827
2018-04-21,3856
2018-04-22,3856
2018-04-23,3858
2018-04-24,3858
2018-04-25,3755
2018-04-26,3755
2018-04-27,3708
2018-04-28,3672
2018-04-29,3682
2018-04-30,3650
2018-05-01,3699
2018-05-04,3641
2018-05-05,3632
2018-05-06,3632
2018-05-07,3517
2018-05-08,3517
2018-05-09,3479
2018-05-10,3526
2018-05-11,3526
2018-05-12,3581
2018-05-13,3581
2018-05-14,3695
2018-05-15,3695
2018-05-16,3641
2018-05-17,3641
2018-05-18,3603
2018-05-19,3649
2018-05-20,3649
2018-05-21,3679
2018-05-22,3679
2018-05-23,3642
2018-05-24,3642
2018-05-25,3675
2018-05-26,3682
2018-05-27,3682
2018-05-28,3734
2018-05-29,3673
2018-05-30,3673
2018-05-31,3674
2018-06-01,3656
2018-06-02,3629
2018-06-03,3629
2018-06-04,3608
2018-06-05,3571
2018-06-06,3559
2018-06-07,3559
2018-06-08,3535
2018-06-09,3535
2018-06-10,3589
2018-06-11,3589
2018-06-12,3724
2018-06-13,3881
2018-06-14,3798
2018-06-15,3798
2018-06-16,3755
2018-06-17,3819
2018-06-18,3819
2018-06-19,3833
2018-06-20,3833
2018-06-21,3816
2018-06-22,3786
2018-06-23,3786
2018-06-24,3803
2018-06-25,3808
2018-06-26,3808
2018-06-27,3752
2018-06-28,3756
2018-06-29,3778
2018-06-30,3825
2018-07-01,3899
2018-07-02,3899
2018-07-03,4061
2018-07-04,4061
2018-07-05,4185
2018-07-06,4203
2018-07-07,4203
2018-07-08,4221
2018-07-09,4143
2018-07-10,4084
2018-07-11,4017
2018-07-12,4017
2018-07-13,3947
2018-07-14,3858
2018-07-15,3858
2018-07-16,3843
2018-07-17,3845
2018-07-18,3845
2018-07-19,3836
2018-07-20,3828
2018-07-21,3857
2018-07-22,3879
2018-07-23,3830
2018-07-24,3830
2018-07-25,3741
2018-07-26,3723
2018-07-27,3753
2018-07-28,3753
2018-07-29,3737
2018-07-30,3733
2018-07-31,3696
2018-08-01,3696
2018-08-02,3738
2018-08-03,3737
2018-08-04,3745
2018-08-05,3754
2018-08-06,3753
2018-08-07,3734
2018-08-08,3649
2018-08-09,3649
2018-08-10,3645
2018-08-11,3781
2018-08-12,3882
2018-08-14,4084
2018-08-16,4079
2018-08-17,4089
2018-08-18,4089
2018-08-19,4203
2018-08-20,4193
2018-08-21,4193
2018-08-22,4002
2018-08-23,3861
2018-08-24,3880
2018-08-25,3879
2018-08-26,3879
2018-08-27,3914
2018-08-28,3929
2018-08-29,4008
2018-08-30,3922
2018-08-31,3946
2018-09-01,3948
2018-09-02,4008
2018-09-03,4031
2018-09-04,4172
2018-09-05,4342
2018-09-06,4342
2018-09-07,4456
2018-09-08,4531
2018-09-09,4531
2018-09-10,4522
2018-09-11,4522
2018-09-12,4604
2018-09-13,4571
2018-09-14,4652
2018-09-15,4751
2018-09-16,4751
2018-09-17,4847
2018-09-18,4843
2018-09-19,4861
2018-09-20,4939
2018-09-21,4946
2018-09-22,4834
2018-09-23,4881
2018-09-24,4999
2018-09-25,4999
2018-09-26,5039
2018-09-27,5039
2018-09-28,4971
2018-09-29,4883
2018-09-30,4777
2018-10-02,5037
2018-10-03,4995
2018-10-04,4995
2018-10-05,4910
2018-10-06,4853
2018-10-07,4853
2018-10-08,4775
2018-10-09,4757
2018-10-10,4723
2018-10-11,4689
2018-10-12,4689
2018-10-13,4648
2018-10-14,4654
2018-10-15,4620
2018-10-16,4597
2018-10-17,4459
2018-10-18,4346
2018-10-19,4262
2018-10-20,4262
2018-10-21,4233
2018-10-22,4278
2018-10-23,4278
2018-10-24,4303
2018-10-25,4389
2018-10-26,4454
2018-10-27,4482
2018-10-28,4433
2018-10-29,4433
2018-10-30,4332
2018-10-31,4244
2018-11-01,4197
2018-11-03,4186
2018-11-04,4195
2018-11-05,4227
2018-11-06,4340
2018-11-07,4557
2018-11-08,4784
2018-11-09,5024
2018-11-10,5144
2018-11-11,5195
2018-11-12,5206
2018-11-13,5208
2018-11-14,5249
2018-11-15,5101
2018-11-16,5008
2018-11-17,5048
2018-11-18,5104
2018-11-19,5040
2018-11-20,5037
2018-11-21,5072
2018-11-22,5150
2018-11-23,5131
2018-11-24,5100
2018-11-25,5177
2018-11-26,5117
2018-11-27,5103
2018-11-28,5012
2018-11-29,4939
2018-12-01,5006
2018-12-02,4945
2018-12-03,5081
2018-12-05,5133
2018-12-07,5428
2018-12-09,5200
2018-12-11,4991
2018-12-12,4972
2018-12-13,4974
2018-12-14,5012
2018-12-15,4997
2018-12-16,4942
2018-12-17,4947
2018-12-18,4870
2018-12-19,4894
2018-12-20,4881
2018-12-21,4882
2018-12-22,4896
2018-12-23,4921
2018-12-24,4967
2018-12-25,4986
2018-12-26,5001
2018-12-27,5011
2018-12-28,5003
2018-12-29,4985
2018-12-30,5065
2018-12-31,5169
2019-01-01,5182
2019-01-02,5202
2019-01-03,5184
2019-01-04,5079
2019-01-05,5045
2019-01-06,5031
2019-01-08,5023
2019-01-10,5041
2019-01-11,5000
2019-01-12,5020
2019-01-13,5025
2019-01-14,4990
2019-01-15,4974
2019-01-16,4858
2019-01-17,4811
2019-01-18,4808
2019-01-19,4771
2019-01-20,4748
2019-01-21,4716
2019-01-22,4704
2019-01-23,4720
2019-01-24,4704
2019-01-25,4704
2019-01-26,4693
2019-01-27,4674
2019-01-28,4784
2019-01-29,4897
2019-01-30,4919
2019-01-31,4956
2019-02-01,4915
2019-02-02,4977
2019-02-03,4915
2019-02-04,4795
2019-02-05,4846
2019-02-06,4875
2019-02-07,4833
2019-02-08,4725
2019-02-09,4698
2019-02-10,4680
2019-02-11,4636
2019-02-12,4581
2019-02-13,4528
2019-02-14,4528
2019-02-15,4499
2019-02-16,4478
2019-02-17,4514
2019-02-18,4496
2019-02-19,4566
2019-02-20,4559
2019-02-21,4514
2019-02-22,4456
2019-02-23,4434
2019-02-24,4425
2019-02-25,4408
2019-02-26,4384
2019-02-27,4375
2019-02-28,4369
2019-03-01,4269
2019-03-02,4287
2019-03-03,4350
2019-03-04,4308
2019-03-05,4322
2019-03-06,4199
2019-03-07,4155
2019-03-08,4155
2019-03-09,4127
2019-03-10,4172
2019-03-11,4121
2019-03-12,4060
2019-03-13,3972
2019-03-14,3965
2019-03-15,3881
2019-03-16,3865
2019-03-17,3923
2019-03-18,3923
2019-03-19,4034
2019-03-20,3971
2019-03-21,3890
2019-03-22,3908
2019-03-23,3864
2019-03-24,3962
2019-03-25,4076
2019-03-26,4119
2019-03-27,4119
2019-03-28,4017
2019-03-29,3905
2019-03-30,3905
2019-03-31,3787
2019-04-01,3645
2019-04-02,3579
2019-04-03,3589
2019-04-04,3625
2019-04-05,3741
2019-04-06,3739
2019-04-07,3725
2019-04-08,3651
2019-04-09,3598
2019-04-10,3602
