date_obj,Evil%20chicken%20legs price
2017-06-21,623343
2017-06-22,623343
2017-06-23,623343
2017-06-24,623343
2017-06-25,623343
2017-06-26,623343
2017-06-27,599822
2017-06-28,599822
2017-06-29,599822
2017-06-30,599822
2017-07-01,599822
2017-07-02,599822
2017-07-03,599822
2017-07-04,599822
2017-07-05,599822
2017-07-06,599822
2017-07-07,599822
2017-07-08,599822
2017-07-13,599822
2017-07-14,599822
2017-07-15,599822
2017-07-16,599822
2017-07-17,599822
2017-07-18,599822
2017-07-19,599822
2017-07-20,599822
2017-07-21,599822
2017-07-22,599822
2017-07-23,599822
2017-07-24,599822
2017-07-25,599822
2017-07-26,599822
2017-07-27,595194
2017-07-28,595194
2017-07-29,595194
2017-07-30,595194
2017-07-31,595194
2017-08-01,595194
2017-08-02,595194
2017-08-03,595194
2017-08-04,595194
2017-08-05,595194
2017-08-06,595194
2017-08-09,595194
2017-08-10,595194
2017-08-11,595194
2017-08-12,595194
2017-08-13,595194
2017-08-14,595194
2017-08-15,595194
2017-08-16,595194
2017-08-17,595194
2017-08-18,595194
2017-08-19,595194
2017-08-20,595194
2017-08-21,595194
2017-08-22,587956
2017-08-23,587956
2017-08-24,587956
2017-08-25,587956
2017-08-26,587956
2017-08-27,587956
2017-08-28,587956
2017-08-29,587956
2017-08-30,587956
2017-08-31,587956
2017-09-01,587956
2017-09-02,587956
2017-09-03,587956
2017-09-04,587956
2017-09-05,587956
2017-09-06,587956
2017-09-07,587956
2017-09-08,587956
2017-09-09,587956
2017-09-10,587956
2017-09-11,587956
2017-09-12,587956
2017-09-13,587956
2017-09-14,580214
2017-09-15,580214
2017-09-16,580214
2017-09-17,580214
2017-09-18,580214
2017-09-19,580214
2017-09-20,580214
2017-09-21,580214
2017-09-22,580214
2017-09-23,580214
2017-09-24,580214
2017-09-25,580214
2017-09-26,580214
2017-09-27,580214
2017-09-28,580214
2017-09-29,580214
2017-09-30,580214
2017-10-01,580214
2017-10-02,580214
2017-10-03,580214
2017-10-04,580214
2017-10-05,580214
2017-10-06,552822
2017-10-07,552822
2017-10-08,552822
2017-10-09,552822
2017-10-10,552822
2017-10-11,552822
2017-10-12,552822
2017-10-13,552822
2017-10-14,552822
2017-10-15,552822
2017-10-16,552822
2017-10-17,552822
2017-10-18,552822
2017-10-19,552822
2017-10-20,552822
2017-10-21,552822
2017-10-22,552822
2017-10-23,552822
2017-10-24,552822
2017-10-25,552822
2017-10-26,552822
2017-10-27,552822
2017-10-28,552822
2017-10-29,552822
2017-10-30,551766
2017-10-31,551766
2017-11-01,551766
2017-11-02,551766
2017-11-03,551766
2017-11-04,551766
2017-11-05,551766
2017-11-06,551766
2017-11-07,551766
2017-11-08,551766
2017-11-09,551766
2017-11-10,551766
2017-11-11,551766
2017-11-12,551766
2017-11-13,551766
2017-11-14,551766
2017-11-15,551766
2017-11-16,551766
2017-11-17,551766
2017-11-18,551766
2017-11-19,551766
2017-11-20,551766
2017-11-21,551766
2017-11-22,551766
2017-11-23,551766
2017-11-24,551766
2017-11-25,551766
2017-11-26,551766
2017-11-27,547171
2017-11-28,547171
2017-11-29,547171
2017-11-30,547171
2017-12-01,547171
2017-12-02,547171
2017-12-03,547171
2017-12-04,547171
2017-12-05,547171
2017-12-06,547171
2017-12-07,547171
2017-12-08,547171
2017-12-09,547171
2017-12-10,547171
2017-12-11,547171
2017-12-12,547171
2017-12-13,547171
2017-12-14,547171
2017-12-15,547171
2017-12-16,547171
2017-12-17,547171
2017-12-18,547171
2017-12-19,547171
2017-12-20,547171
2017-12-21,525360
2017-12-22,525360
2017-12-23,525360
2017-12-24,525360
2017-12-25,525360
2017-12-26,525360
2017-12-27,525360
2017-12-28,525360
2017-12-29,525360
2017-12-30,525360
2017-12-31,525360
2018-01-01,525360
2018-01-02,525360
2018-01-03,525360
2018-01-04,525360
2018-01-05,525360
2018-01-06,525360
2018-01-07,525360
2018-01-08,525360
2018-01-09,525360
2018-01-10,525360
2018-01-11,525360
2018-01-12,525360
2018-01-13,507015
2018-01-14,507015
2018-01-15,507015
2018-01-16,507015
2018-01-17,507015
2018-01-18,507015
2018-01-19,507015
2018-01-20,507015
2018-01-21,507015
2018-01-22,507015
2018-01-23,507015
2018-01-25,496433
2018-01-26,496433
2018-01-27,496433
2018-01-28,496433
2018-01-29,496433
2018-01-30,496433
2018-01-31,496433
2018-02-01,496433
2018-02-02,496433
2018-02-03,493975
2018-02-04,493975
2018-02-05,493975
2018-02-06,493975
2018-02-07,493975
2018-02-08,493975
2018-02-09,493975
2018-02-10,493975
2018-02-11,493975
2018-02-12,493975
2018-02-13,499186
2018-02-14,499186
2018-02-15,499186
2018-02-16,499186
2018-02-17,499186
2018-02-18,499186
2018-02-19,499186
2018-02-20,499186
2018-02-21,499186
2018-02-22,495767
2018-02-23,495767
2018-02-24,495767
2018-02-25,495767
2018-02-26,495767
2018-02-27,495767
2018-02-28,495767
2018-03-01,495767
2018-03-02,515278
2018-03-03,515278
2018-03-04,515278
2018-03-05,515278
2018-03-06,515278
2018-03-07,515278
2018-03-08,515278
2018-03-09,515278
2018-03-10,515278
2018-03-11,515278
2018-03-12,515278
2018-03-13,515278
2018-03-14,529460
2018-03-15,529460
2018-03-16,529460
2018-03-17,529460
2018-03-18,529460
2018-03-20,529460
2018-03-21,529460
2018-03-23,529460
2018-03-24,529460
2018-03-25,541730
2018-03-26,541730
2018-03-27,541730
2018-03-28,541730
2018-03-29,541730
2018-03-30,541730
2018-03-31,541730
2018-04-01,541730
2018-04-02,541730
2018-04-03,541730
2018-04-04,559692
2018-04-05,559692
2018-04-06,559692
2018-04-07,559692
2018-04-08,559692
2018-04-09,559692
2018-04-10,559692
2018-04-11,559692
2018-04-12,559692
2018-04-13,559692
2018-04-14,559692
2018-04-15,559692
2018-04-16,559692
2018-04-17,555563
2018-04-18,555563
2018-04-19,555563
2018-04-20,555563
2018-04-21,555563
2018-04-22,555563
2018-04-23,555563
2018-04-24,555563
2018-04-25,555563
2018-04-26,555563
2018-04-27,555563
2018-04-28,555563
2018-04-29,539981
2018-04-30,539981
2018-05-01,539981
2018-05-03,539981
2018-05-04,539981
2018-05-05,539981
2018-05-06,539981
2018-05-07,539981
2018-05-08,539981
2018-05-09,539981
2018-05-10,523299
2018-05-11,523299
2018-05-12,523299
2018-05-13,523299
2018-05-14,523299
2018-05-15,523299
2018-05-16,523299
2018-05-17,523299
2018-05-18,523299
2018-05-19,504971
2018-05-20,504971
2018-05-21,504971
2018-05-22,504971
2018-05-23,504971
2018-05-24,504971
2018-05-25,504971
2018-05-26,504971
2018-05-27,504971
2018-05-28,509237
2018-05-29,509237
2018-05-30,509237
2018-05-31,509237
2018-06-01,509237
2018-06-02,509237
2018-06-03,509237
2018-06-04,533875
2018-06-05,533875
2018-06-06,533875
2018-06-07,533875
2018-06-08,533875
2018-06-09,533875
2018-06-10,533875
2018-06-11,533875
2018-06-12,558908
2018-06-13,558908
2018-06-14,558908
2018-06-15,558908
2018-06-16,558908
2018-06-17,558908
2018-06-18,558908
2018-06-19,578688
2018-06-20,578688
2018-06-21,578688
2018-06-22,578688
2018-06-23,578688
2018-06-24,578688
2018-06-25,578688
2018-06-26,578688
2018-06-27,605054
2018-06-28,605054
2018-06-29,605054
2018-06-30,605054
2018-07-01,605054
2018-07-02,605054
2018-07-03,605054
2018-07-04,605054
2018-07-05,605054
2018-07-06,634670
2018-07-07,634670
2018-07-08,634670
2018-07-09,634670
2018-07-10,634670
2018-07-11,634670
2018-07-12,634670
2018-07-13,634670
2018-07-14,634670
2018-07-15,634670
2018-07-16,634670
2018-07-17,634670
2018-07-18,660716
2018-07-19,660716
2018-07-20,660716
2018-07-21,660716
2018-07-22,660716
2018-07-23,660716
2018-07-24,660716
2018-07-25,660716
2018-07-26,688045
2018-07-27,688045
2018-07-28,688045
2018-07-29,688045
2018-07-30,688045
2018-07-31,688045
2018-08-01,688045
2018-08-02,688045
2018-08-03,706160
2018-08-04,706160
2018-08-05,706160
2018-08-06,706160
2018-08-07,706160
2018-08-08,706160
2018-08-09,734869
2018-08-10,734869
2018-08-11,734869
2018-08-12,734869
2018-08-14,767486
2018-08-16,767486
2018-08-17,767486
2018-08-18,767486
2018-08-19,767486
2018-08-20,767486
2018-08-21,800865
2018-08-22,800865
2018-08-23,800865
2018-08-24,800865
2018-08-25,800865
2018-08-26,800865
2018-08-27,800865
2018-08-28,836171
2018-08-29,836171
2018-08-30,836171
2018-08-31,836171
2018-09-01,836171
2018-09-02,836171
2018-09-03,836171
2018-09-04,873857
2018-09-05,873857
2018-09-06,873857
2018-09-07,873857
2018-09-08,873857
2018-09-09,873857
2018-09-10,912437
2018-09-11,912437
2018-09-12,912437
2018-09-13,912437
2018-09-14,912437
2018-09-15,912437
2018-09-16,912437
2018-09-17,912437
2018-09-18,954052
2018-09-19,954052
2018-09-20,954052
2018-09-21,954052
2018-09-22,954052
2018-09-23,954052
2018-09-24,954052
2018-09-25,954052
2018-09-26,993040
2018-09-27,993040
2018-09-28,993040
2018-09-29,993040
2018-09-30,993040
2018-10-01,993040
2018-10-02,993040
2018-10-03,993040
2018-10-04,1001575
2018-10-05,1001575
2018-10-06,1001575
2018-10-07,1001575
2018-10-08,1001575
2018-10-09,1001575
2018-10-10,1001575
2018-10-11,1046454
2018-10-12,1046454
2018-10-13,1046454
2018-10-14,1046454
2018-10-15,1046454
2018-10-16,1046454
2018-10-17,1085151
2018-10-18,1085151
2018-10-19,1085151
2018-10-20,1085151
2018-10-21,1085151
2018-10-22,1085151
2018-10-23,1085151
2018-10-24,1128751
2018-10-25,1128751
2018-10-26,1128751
2018-10-27,1128751
2018-10-28,1128751
2018-10-29,1128751
2018-10-30,1128751
2018-10-31,1173890
2018-11-01,1173890
2018-11-03,1173890
2018-11-04,1173890
2018-11-05,1173890
2018-11-06,1224940
2018-11-07,1224940
2018-11-08,1224940
2018-11-09,1224940
2018-11-10,1224940
2018-11-11,1224940
2018-11-12,1272865
2018-11-13,1272865
2018-11-14,1272865
2018-11-15,1272865
2018-11-16,1272865
2018-11-17,1272865
2018-11-18,1272865
2018-11-19,1314003
2018-11-20,1314003
2018-11-21,1314003
2018-11-22,1314003
2018-11-23,1314003
2018-11-24,1314003
2018-11-25,1347238
2018-11-26,1347238
2018-11-27,1347238
2018-11-28,1347238
2018-11-29,1347238
2018-12-01,1367093
2018-12-02,1367093
2018-12-03,1367093
2018-12-04,1367093
2018-12-05,1367093
2018-12-07,1400689
2018-12-09,1400689
2018-12-10,1400689
2018-12-11,1400689
2018-12-12,1466013
2018-12-13,1466013
2018-12-14,1466013
2018-12-15,1466013
2018-12-16,1466013
2018-12-17,1466013
2018-12-18,1535778
2018-12-19,1535778
2018-12-20,1535778
2018-12-21,1535778
2018-12-22,1535778
2018-12-23,1535778
2018-12-24,1605723
2018-12-25,1605723
2018-12-26,1605723
2018-12-27,1605723
2018-12-28,1605723
2018-12-29,1605723
2018-12-30,1605723
2018-12-31,1644521
2019-01-01,1644521
2019-01-02,1644521
2019-01-03,1644521
2019-01-04,1644521
2019-01-05,1644521
2019-01-06,1644521
2019-01-08,1705953
2019-01-10,1705953
2019-01-11,1705953
2019-01-12,1705953
2019-01-13,1705953
2019-01-14,1748119
2019-01-15,1748119
2019-01-16,1748119
2019-01-17,1748119
2019-01-18,1748119
2019-01-19,1748119
2019-01-20,1748119
2019-01-21,1776758
2019-01-22,1776758
2019-01-23,1776758
2019-01-24,1776758
2019-01-25,1776758
2019-01-26,1776758
2019-01-27,1776758
2019-01-28,1798985
2019-01-29,1798985
2019-01-30,1798985
2019-01-31,1798985
2019-02-01,1798985
2019-02-02,1798985
2019-02-03,1810064
2019-02-04,1810064
2019-02-05,1810064
2019-02-06,1810064
2019-02-07,1810064
2019-02-08,1810064
2019-02-09,1810064
2019-02-10,1826645
2019-02-11,1826645
2019-02-12,1826645
2019-02-13,1826645
2019-02-14,1826645
2019-02-15,1826645
2019-02-16,1826645
2019-02-17,1842568
2019-02-18,1842568
2019-02-19,1842568
2019-02-20,1842568
2019-02-21,1842568
2019-02-22,1842568
2019-02-23,1851778
2019-02-24,1851778
2019-02-25,1851778
2019-02-26,1851778
2019-02-27,1851778
2019-02-28,1851778
2019-03-01,1851778
2019-03-02,1851778
2019-03-03,1851778
2019-03-04,1851778
2019-03-05,1934047
2019-03-06,1934047
2019-03-07,1934047
2019-03-08,1934047
2019-03-09,1934047
2019-03-10,1934047
2019-03-11,2023914
2019-03-12,2023914
2019-03-13,2023914
2019-03-14,2023914
2019-03-15,2023914
2019-03-16,2023914
2019-03-17,2023914
2019-03-18,2110023
2019-03-19,2110023
2019-03-20,2110023
2019-03-21,2110023
2019-03-22,2110023
2019-03-23,2110023
2019-03-24,2201792
2019-03-25,2201792
2019-03-26,2201792
2019-03-27,2201792
2019-03-28,2201792
2019-03-29,2201792
2019-03-30,2201792
2019-03-31,2201792
2019-04-01,2187984
2019-04-02,2187984
2019-04-03,2187984
2019-04-04,2187984
2019-04-05,2187984
2019-04-06,2187984
2019-04-07,2187984
2019-04-08,2266196
2019-04-09,2266196
2019-04-10,2266196
2019-04-11,2266196
2019-04-12,2266196
2019-04-13,2266196
2019-04-14,2328876
2019-04-15,2328876
2019-04-16,2328876
2019-04-17,2328876
2019-04-18,2328876
2019-04-19,2328876
2019-04-20,2328876
2019-04-21,2390313
2019-04-22,2390313
2019-04-23,2390313
2019-04-24,2390313
2019-04-25,2390313
2019-04-26,2390313
2019-04-27,2390313
2019-04-28,2390313
2019-04-29,2406336
2019-04-30,2406336
2019-05-01,2406336
2019-05-02,2406336
2019-05-03,2406336
2019-05-04,2406336
2019-05-05,2406336
2019-05-06,2406336
2019-05-07,2415628
2019-05-08,2415628
2019-05-09,2415628
2019-05-10,2415628
2019-05-11,2415628
2019-05-12,2415628
2019-05-13,2415628
2019-05-14,2415628
2019-05-15,2415628
2019-05-16,2435355
2019-05-17,2435355
2019-05-18,2435355
2019-05-19,2435355
2019-05-20,2435355
2019-05-21,2435355
2019-05-22,2435355
2019-05-23,2435355
2019-05-24,2436754
2019-05-25,2436754
2019-05-26,2436754
2019-05-27,2436754
2019-05-28,2436754
2019-05-29,2436754
2019-05-30,2436754
2019-05-31,2436754
2019-06-01,2494373
2019-06-02,2494373
2019-06-03,2494373
2019-06-04,2494373
2019-06-05,2494373
2019-06-06,2494373
2019-06-07,2494373
2019-06-08,2494373
2019-06-09,2557243
2019-06-10,2557243
2019-06-11,2557243
2019-06-12,2557243
2019-06-13,2557243
2019-06-14,2557243
2019-06-15,2557243
2019-06-16,2649892
2019-06-17,2649892
2019-06-18,2649892
2019-06-19,2649892
2019-06-20,2649892
2019-06-21,2649892
2019-06-22,2649892
2019-06-23,2649892
2019-06-24,2692919
2019-06-25,2692919
2019-06-26,2692919
2019-06-27,2692919
2019-06-28,2692919
2019-06-29,2692919
2019-06-30,2635510
2019-07-01,2635510
2019-07-02,2635510
2019-07-03,2635510
2019-07-04,2635510
2019-07-05,2635510
2019-07-06,2635510
2019-07-07,2635510
2019-07-08,2635510
2019-07-09,2562354
2019-07-10,2562354
2019-07-11,2562354
2019-07-12,2562354
2019-07-13,2562354
2019-07-14,2562354
2019-07-15,2562354
2019-07-16,2562354
2019-07-17,2498819
2019-07-18,2498819
2019-07-19,2498819
2019-07-20,2498819
2019-07-21,2498819
2019-07-22,2498819
2019-07-23,2498819
2019-07-24,2498819
2019-07-25,2498819
2019-07-26,2451481
2019-07-27,2451481
2019-07-28,2451481
2019-07-29,2451481
2019-07-30,2451481
2019-07-31,2451481
2019-08-01,2451481
2019-08-02,2432690
2019-08-03,2432690
2019-08-04,2432690
2019-08-05,2432690
2019-08-06,2432690
2019-08-07,2432690
2019-08-08,2432690
2019-08-09,2432690
2019-08-10,2423643
2019-08-11,2423643
2019-08-12,2423643
2019-08-13,2423643
2019-08-14,2423643
2019-08-15,2423643
2019-08-16,2451830
2019-08-17,2451830
2019-08-18,2451830
2019-08-19,2451830
2019-08-20,2451830
2019-08-21,2451830
2019-08-22,2451830
2019-08-23,2451830
2019-08-24,2468179
2019-08-24,2468179
2019-08-25,2468179
2019-08-25,2468179
2019-08-26,2468179
2019-08-27,2468179
2019-08-27,2468179
2019-08-28,2468179
2019-08-29,2468179
2019-08-30,2468179
2019-08-31,2468179
2019-09-01,2423439
2019-09-02,2423439
2019-09-03,2423439
2019-09-04,2423439
2019-09-05,2423439
2019-09-06,2423439
2019-09-07,2423439
2019-09-08,2398080
2019-09-09,2398080
2019-09-10,2398080
2019-09-11,2398080
2019-09-12,2398080
2019-09-13,2398080
2019-09-14,2398080
2019-09-15,2459317
2019-09-16,2459317
2019-09-17,2459317
2019-09-18,2459317
2019-09-19,2459317
2019-09-20,2459317
2019-09-21,2459317
2019-09-22,2459317
2019-09-23,2478601
2019-09-24,2478601
2019-09-25,2478601
2019-09-26,2478601
2019-09-27,2478601
2019-09-28,2478601
2019-09-29,2478601
2019-09-30,2478601
2019-10-01,2572328
2019-10-02,2572328
2019-10-03,2572328
2019-10-04,2572328
2019-10-05,2572328
2019-10-06,2572328
2019-10-07,2572328
2019-10-08,2572328
2019-10-09,2614966
2019-10-10,2614966
2019-10-11,2614966
2019-10-12,2614966
2019-10-13,2614966
2019-10-14,2614966
2019-10-15,2614966
2019-10-16,2614966
2019-10-17,2614966
2019-10-18,2685719
2019-10-19,2685719
2019-10-20,2685719
2019-10-21,2685719
2019-10-22,2685719
2019-10-23,2685719
2019-10-24,2685719
2019-10-25,2685719
2019-10-26,2790327
2019-10-27,2790327
2019-10-28,2790327
2019-10-29,2790327
2019-10-30,2790327
2019-10-31,2790327
2019-11-01,2790327
2019-11-02,2790327
2019-11-03,2901868
2019-11-04,2901868
2019-11-05,2901868
2019-11-06,2901868
2019-11-07,2901868
2019-11-08,2901868
2019-11-09,2901868
2019-11-10,2901868
2019-11-11,2901868
2019-11-12,2901868
2019-11-13,3032468
2019-11-14,3032468
2019-11-15,3032468
2019-11-16,3032468
2019-11-17,3032468
2019-11-18,3032468
2019-11-19,3032468
2019-11-20,3032468
2019-11-21,3032468
2019-11-22,3032468
2019-11-23,3121906
2019-11-24,3121906
2019-11-25,3121906
2019-11-26,3121906
2019-11-27,3121906
2019-11-28,3121906
2019-11-29,3121906
2019-11-30,3121906
2019-12-01,3121906
2019-12-02,3121906
2019-12-03,3184649
2019-12-04,3184649
2019-12-05,3184649
2019-12-06,3184649
2019-12-07,3184649
2019-12-08,3184649
2019-12-09,3184649
2019-12-10,3184649
2019-12-11,3184649
2019-12-12,3184649
2019-12-13,3184649
2019-12-14,3126036
2019-12-15,3126036
2019-12-16,3126036
2019-12-17,3126036
2019-12-18,3126036
2019-12-19,3126036
2019-12-20,3126036
2019-12-21,3126036
2019-12-22,3126036
2019-12-23,3037290
2019-12-24,3037290
2019-12-25,3037290
2019-12-26,3037290
2019-12-27,3037290
2019-12-28,3037290
2019-12-29,3037290
2019-12-30,3037290
2019-12-31,3037290
2020-01-01,2913240
2020-01-02,2913240
2020-01-03,2913240
2020-01-04,2913240
2020-01-05,2913240
2020-01-06,2913240
2020-01-07,2913240
2020-01-08,2913240
2020-01-09,2913240
2020-01-10,2913240
2020-01-11,2793560
2020-01-12,2793560
2020-01-13,2793560
2020-01-14,2793560
2020-01-15,2793560
2020-01-16,2793560
2020-01-17,2793560
2020-01-18,2793560
2020-01-19,2793560
2020-01-20,2656944
2020-01-21,2656944
2020-01-22,2656944
2020-01-23,2656944
2020-01-24,2656944
2020-01-25,2656944
2020-01-26,2656944
2020-01-27,2656944
2020-01-28,2587271
2020-01-29,2587271
2020-01-30,2587271
2020-01-31,2587271
2020-02-01,2587271
2020-02-02,2587271
2020-02-03,2587271
2020-02-04,2509433
2020-02-05,2509433
2020-02-06,2509433
2020-02-07,2509433
2020-02-08,2509433
2020-02-09,2509433
2020-02-10,2478627
2020-02-11,2478627
2020-02-12,2478627
2020-02-13,2478627
2020-02-14,2478627
2020-02-15,2478627
2020-02-16,2478627
2020-02-17,2403363
2020-02-18,2403363
2020-02-19,2403363
2020-02-20,2403363
2020-02-21,2403363
2020-02-22,2403363
2020-02-23,2327747
2020-02-24,2327747
2020-02-25,2327747
2020-02-26,2327747
2020-02-27,2327747
2020-02-28,2327747
2020-02-29,2327747
2020-03-01,2262151
2020-03-02,2262151
2020-03-03,2262151
2020-03-04,2262151
2020-03-05,2262151
2020-03-06,2262151
2020-03-07,2217585
2020-03-08,2217585
2020-03-09,2217585
2020-03-10,2217585
2020-03-11,2217585
2020-03-12,2235172
2020-03-13,2235172
2020-03-14,2235172
2020-03-15,2235172
2020-03-16,2235172
2020-03-17,2235172
2020-03-18,2334949
2020-03-19,2334949
2020-03-20,2334949
2020-03-21,2334949
2020-03-22,2428311
2020-03-23,2428311
2020-03-24,2428311
2020-03-25,2428311
2020-03-26,2428311
2020-03-27,2428311
2020-03-28,2519685
2020-03-29,2519685
2020-03-30,2519685
2020-03-31,2519685
2020-04-01,2592085
2020-04-02,2592085
2020-04-03,2592085
2020-04-04,2592085
2020-04-05,2592085
2020-04-06,2592085
2020-04-07,2637890
2020-04-08,2637890
2020-04-09,2637890
2020-04-10,2637890
2020-04-11,2637890
2020-04-12,2611010
2020-04-13,2611010
2020-04-14,2611010
2020-04-15,2611010
2020-04-16,2611010
2020-04-17,2603806
2020-04-18,2603806
2020-04-19,2603806
2020-04-20,2603806
2020-04-21,2603806
2020-04-22,2603806
2020-04-23,2558583
2020-04-24,2558583
2020-04-25,2558583
2020-04-26,2558583
2020-04-27,2558583
2020-04-28,2523041
2020-04-29,2523041
2020-04-30,2523041
2020-05-01,2523041
2020-05-02,2523041
2020-05-03,2523041
2020-05-04,2477591
2020-05-05,2477591
2020-05-06,2477591
2020-05-07,2477591
2020-05-08,2477591
2020-05-09,2477591
2020-05-10,2455785
