date_obj,Mind%20altar%20teleport%20(tablet) price
2017-02-19,2220
2017-02-20,2220
2017-02-21,2302
2017-02-22,2302
2017-02-23,2302
2017-02-24,2302
2017-02-25,2302
2017-02-26,2302
2017-02-27,2302
2017-02-28,2302
2017-03-01,2302
2017-03-02,2351
2017-03-03,2351
2017-03-04,2351
2017-03-05,2351
2017-03-06,2351
2017-03-07,2351
2017-03-08,2351
2017-03-09,2351
2017-03-10,2351
2017-03-11,2465
2017-03-12,2465
2017-03-13,2465
2017-03-14,2465
2017-03-15,2465
2017-03-16,2465
2017-03-17,2465
2017-03-18,2587
2017-03-19,2587
2017-03-20,2587
2017-03-21,2587
2017-03-22,2587
2017-03-23,2587
2017-03-24,2587
2017-03-25,2587
2017-03-26,2619
2017-03-27,2619
2017-03-28,2619
2017-03-29,2619
2017-03-30,2619
2017-03-31,2619
2017-04-01,2619
2017-04-02,2619
2017-04-03,2488
2017-04-04,2488
2017-04-12,2417
2017-04-13,2417
2017-04-14,2417
2017-04-15,2417
2017-04-16,2417
2017-04-17,2410
2017-04-18,2410
2017-04-19,2410
2017-04-20,2410
2017-04-21,2410
2017-04-22,2410
2017-04-23,2410
2017-04-24,2410
2017-04-25,2389
2017-04-26,2389
2017-04-27,2389
2017-04-28,2389
2017-04-29,2389
2017-04-30,2389
2017-05-01,2389
2017-05-02,2354
2017-05-03,2354
2017-05-04,2354
2017-05-05,2354
2017-05-06,2354
2017-05-07,2354
2017-05-08,2354
2017-05-09,2267
2017-05-10,2267
2017-05-11,2267
2017-05-12,2267
2017-05-13,2267
2017-05-14,2267
2017-05-15,2267
2017-05-16,2192
2017-05-17,2192
2017-05-18,2192
2017-05-19,2192
2017-05-20,2192
2017-05-21,2192
2017-05-22,2192
2017-05-23,2192
2017-05-24,2207
2017-05-25,2207
2017-05-26,2207
2017-05-27,2207
2017-05-28,2207
2017-05-29,2207
2017-05-30,2207
2017-05-31,2256
2017-06-01,2256
2017-06-02,2256
2017-06-03,2256
2017-06-06,2218
2017-06-07,2218
2017-06-08,2218
2017-06-09,2218
2017-06-10,2218
2017-06-11,2218
2017-06-12,2158
2017-06-13,2158
2017-06-14,2158
2017-06-15,2158
2017-06-16,2158
2017-06-17,2158
2017-06-18,2079
2017-06-19,2079
2017-06-20,2079
2017-06-21,2079
2017-06-22,2079
2017-06-23,2079
2017-06-24,2079
2017-06-25,2057
2017-06-26,2057
2017-06-27,2057
2017-06-28,2057
2017-06-29,2057
2017-06-30,2057
2017-07-01,2107
2017-07-02,2107
2017-07-03,2107
2017-07-04,2107
2017-07-05,2107
2017-07-06,2107
2017-07-07,2107
2017-07-08,2038
2017-07-13,2038
2017-07-14,2000
2017-07-15,2000
2017-07-16,2000
2017-07-17,2000
2017-07-18,2000
2017-07-19,2000
2017-07-20,2037
2017-07-21,2037
2017-07-22,2037
2017-07-23,2037
2017-07-24,2037
2017-07-25,2037
2017-07-26,2109
2017-07-27,2109
2017-07-28,2109
2017-07-29,2109
2017-07-30,2109
2017-07-31,2109
2017-08-01,2176
2017-08-02,2176
2017-08-03,2176
2017-08-04,2176
2017-08-05,2176
2017-08-06,2176
2017-08-09,2208
2017-08-10,2208
2017-08-11,2208
2017-08-12,2208
2017-08-13,2130
2017-08-14,2130
2017-08-15,2130
2017-08-16,2130
2017-08-17,2130
2017-08-18,2130
2017-08-19,2130
2017-08-20,2025
2017-08-21,2025
2017-08-22,2025
2017-08-23,2025
2017-08-24,2025
2017-08-25,2025
2017-08-26,1950
2017-08-27,1950
2017-08-28,1950
2017-08-29,1950
2017-08-30,1950
2017-08-31,1950
2017-09-01,1950
2017-09-02,1858
2017-09-03,1858
2017-09-04,1858
2017-09-05,1858
2017-09-06,1858
2017-09-07,1858
2017-09-08,1858
2017-09-09,1908
2017-09-10,1908
2017-09-11,1908
2017-09-12,1908
2017-09-13,1908
2017-09-14,1908
2017-09-15,1908
2017-09-16,1873
2017-09-17,1873
2017-09-19,1873
2017-09-20,1873
2017-09-21,1873
2017-09-22,1810
2017-09-23,1810
2017-09-24,1810
2017-09-25,1810
2017-09-26,1810
2017-09-27,1810
2017-09-28,1810
2017-09-29,1807
2017-09-30,1807
2017-10-01,1807
2017-10-02,1807
2017-10-03,1807
2017-10-04,1807
2017-10-05,1807
2017-10-06,1841
2017-10-07,1841
2017-10-08,1841
2017-10-09,1841
2017-10-10,1841
2017-10-11,1841
2017-10-12,1841
2017-10-13,1882
2017-10-14,1882
2017-10-15,1882
2017-10-16,1882
2017-10-17,1882
2017-10-18,1882
2017-10-19,1875
2017-10-20,1875
2017-10-21,1875
2017-10-22,1875
2017-10-23,1875
2017-10-24,1875
2017-10-25,1785
2017-10-26,1785
2017-10-27,1785
2017-10-28,1785
2017-10-29,1785
2017-10-30,1785
2017-10-31,1705
2017-11-02,1705
2017-11-03,1705
2017-11-04,1705
2017-11-05,1705
2017-11-06,1636
2017-11-07,1636
2017-11-08,1636
2017-11-09,1636
2017-11-10,1636
2017-11-11,1636
2017-11-12,1579
2017-11-13,1579
2017-11-14,1579
2017-11-15,1579
2017-11-16,1579
2017-11-17,1579
2017-11-18,1579
2017-11-19,1502
2017-11-20,1502
2017-11-21,1502
2017-11-22,1502
2017-11-23,1502
2017-11-24,1502
2017-11-25,1447
2017-11-26,1447
2017-11-27,1447
2017-11-28,1447
2017-11-29,1447
2017-11-30,1447
2017-12-01,1407
2017-12-02,1407
2017-12-03,1407
2017-12-04,1407
2017-12-05,1407
2017-12-06,1407
2017-12-07,1420
2017-12-08,1420
2017-12-09,1420
2017-12-10,1420
2017-12-11,1420
2017-12-12,1420
2017-12-14,1486
2017-12-15,1486
2017-12-17,1486
2017-12-18,1538
2017-12-19,1538
2017-12-20,1538
2017-12-21,1538
2017-12-22,1538
2017-12-23,1538
2017-12-24,1577
2017-12-25,1577
2017-12-26,1577
2017-12-27,1577
2017-12-28,1577
2017-12-29,1559
2017-12-30,1559
2017-12-31,1559
2018-01-01,1559
2018-01-02,1559
2018-01-03,1553
2018-01-04,1553
2018-01-05,1553
2018-01-06,1553
2018-01-07,1553
2018-01-08,1506
2018-01-09,1506
2018-01-10,1506
2018-01-11,1506
2018-01-12,1506
2018-01-13,1552
2018-01-14,1552
2018-01-15,1552
2018-01-16,1552
2018-01-17,1567
2018-01-18,1567
2018-01-19,1567
2018-01-20,1567
2018-01-21,1567
2018-01-22,1621
2018-01-23,1621
2018-01-25,1621
2018-01-26,1621
2018-01-27,1604
2018-01-28,1604
2018-01-29,1604
2018-01-31,1554
2018-02-01,1554
2018-02-02,1554
2018-02-03,1554
2018-02-04,1480
2018-02-05,1480
2018-02-06,1480
2018-02-07,1480
2018-02-08,1480
2018-02-09,1456
2018-02-10,1456
2018-02-11,1456
2018-02-12,1456
2018-02-13,1456
2018-02-14,1480
2018-02-15,1480
2018-02-16,1480
2018-02-17,1480
2018-02-18,1471
2018-02-19,1471
2018-02-20,1471
2018-02-21,1471
2018-02-22,1471
2018-02-23,1486
2018-02-24,1486
2018-02-25,1486
2018-02-26,1486
2018-02-27,1495
2018-03-01,1495
2018-03-02,1495
2018-03-03,1553
2018-03-04,1553
2018-03-05,1553
2018-03-06,1553
2018-03-07,1553
2018-03-08,1595
2018-03-09,1595
2018-03-10,1595
2018-03-11,1595
2018-03-12,1637
2018-03-13,1637
2018-03-14,1637
2018-03-15,1637
2018-03-16,1637
2018-03-17,1652
2018-03-18,1652
2018-03-19,1652
2018-03-20,1652
2018-03-21,1652
2018-03-23,1676
2018-03-24,1676
2018-03-26,1676
2018-03-27,1667
2018-03-28,1667
2018-03-29,1667
2018-03-30,1667
2018-03-31,1667
2018-04-01,1667
2018-04-02,1718
2018-04-03,1718
2018-04-04,1718
2018-04-05,1718
2018-04-06,1718
2018-04-07,1720
2018-04-08,1720
2018-04-09,1720
2018-04-10,1720
2018-04-11,1720
2018-04-12,1705
2018-04-13,1705
2018-04-14,1705
2018-04-15,1705
2018-04-16,1705
2018-04-17,1641
2018-04-18,1641
2018-04-19,1641
2018-04-20,1641
2018-04-21,1641
2018-04-22,1641
2018-04-23,1590
2018-04-24,1590
2018-04-25,1590
2018-04-26,1590
2018-04-27,1590
2018-04-28,1590
2018-04-29,1559
2018-04-30,1559
2018-05-01,1559
2018-05-04,1559
2018-05-05,1494
2018-05-06,1494
2018-05-07,1494
2018-05-08,1494
2018-05-09,1494
2018-05-10,1494
2018-05-11,1428
2018-05-12,1428
2018-05-13,1428
2018-05-14,1428
2018-05-15,1428
2018-05-16,1389
2018-05-17,1389
2018-05-18,1389
2018-05-19,1389
2018-05-20,1389
2018-05-21,1362
2018-05-22,1362
2018-05-23,1362
2018-05-24,1362
2018-05-25,1362
2018-05-26,1388
2018-05-27,1388
2018-05-28,1388
2018-05-29,1388
2018-05-30,1388
2018-05-31,1390
2018-06-01,1390
2018-06-02,1390
2018-06-03,1390
2018-06-04,1390
2018-06-05,1410
2018-06-06,1410
2018-06-07,1410
2018-06-08,1410
2018-06-09,1410
2018-06-10,1447
2018-06-11,1447
2018-06-12,1447
2018-06-13,1447
2018-06-14,1486
2018-06-15,1486
2018-06-16,1486
2018-06-17,1486
2018-06-18,1525
2018-06-19,1525
2018-06-20,1525
2018-06-21,1525
2018-06-22,1564
2018-06-23,1564
2018-06-24,1564
2018-06-25,1564
2018-06-26,1616
2018-06-27,1616
2018-06-28,1616
2018-06-29,1616
2018-06-30,1543
2018-07-01,1543
2018-07-02,1543
2018-07-03,1543
2018-07-04,1561
2018-07-05,1561
2018-07-06,1561
2018-07-07,1561
2018-07-08,1510
2018-07-09,1510
2018-07-10,1510
2018-07-11,1510
2018-07-12,1510
2018-07-13,1510
2018-07-14,1518
2018-07-15,1518
2018-07-16,1518
2018-07-17,1518
2018-07-18,1567
2018-07-19,1567
2018-07-20,1567
2018-07-21,1567
2018-07-22,1639
2018-07-23,1639
2018-07-24,1639
2018-07-25,1639
2018-07-26,1669
2018-07-27,1669
2018-07-28,1669
2018-07-29,1669
2018-07-30,1603
2018-07-31,1603
2018-08-01,1603
2018-08-02,1603
2018-08-03,1608
2018-08-04,1608
2018-08-05,1608
2018-08-06,1608
2018-08-07,1594
2018-08-08,1594
2018-08-09,1594
2018-08-10,1594
2018-08-11,1619
2018-08-12,1619
2018-08-14,1619
2018-08-16,1695
2018-08-17,1695
2018-08-18,1695
2018-08-19,1695
2018-08-20,1767
2018-08-21,1767
2018-08-22,1767
2018-08-23,1767
2018-08-24,1767
2018-08-25,1700
2018-08-26,1700
2018-08-27,1700
2018-08-28,1700
2018-08-29,1700
2018-08-30,1680
2018-08-31,1680
2018-09-01,1680
2018-09-02,1680
2018-09-03,1721
2018-09-04,1721
2018-09-05,1721
2018-09-06,1721
2018-09-07,1735
2018-09-08,1735
2018-09-09,1735
2018-09-10,1735
2018-09-11,1735
2018-09-12,1745
2018-09-13,1745
2018-09-14,1745
2018-09-15,1745
2018-09-16,1745
2018-09-17,1714
2018-09-18,1714
2018-09-19,1714
2018-09-20,1714
2018-09-21,1714
2018-09-22,1670
2018-09-23,1670
2018-09-24,1670
2018-09-25,1670
2018-09-26,1670
2018-09-27,1613
2018-09-28,1613
2018-09-29,1613
2018-09-30,1613
2018-10-02,1559
2018-10-03,1559
2018-10-04,1559
2018-10-05,1559
2018-10-06,1532
2018-10-07,1532
2018-10-08,1532
2018-10-09,1532
2018-10-10,1566
2018-10-11,1566
2018-10-12,1566
2018-10-13,1566
2018-10-14,1642
2018-10-15,1642
2018-10-16,1642
2018-10-17,1642
2018-10-18,1724
2018-10-19,1724
2018-10-20,1724
2018-10-21,1724
2018-10-22,1808
2018-10-23,1808
2018-10-24,1808
2018-10-25,1808
2018-10-26,1808
2018-10-27,1892
2018-10-28,1892
2018-10-29,1892
2018-10-30,1892
2018-10-31,1982
2018-11-01,1982
2018-11-03,1982
2018-11-04,2060
2018-11-05,2060
2018-11-06,2060
2018-11-07,2060
2018-11-08,2073
2018-11-09,2073
2018-11-10,2073
2018-11-11,2073
2018-11-12,2152
2018-11-13,2152
2018-11-14,2152
2018-11-15,2226
2018-11-16,2226
2018-11-17,2226
2018-11-18,2302
2018-11-19,2302
2018-11-20,2302
2018-11-21,2375
2018-11-22,2375
2018-11-23,2375
2018-11-24,2431
2018-11-25,2431
2018-11-26,2431
2018-11-27,2471
2018-11-28,2471
2018-11-29,2471
2018-12-01,2347
2018-12-02,2255
2018-12-03,2255
2018-12-04,2255
2018-12-05,2168
2018-12-07,2168
2018-12-09,2071
2018-12-10,2071
2018-12-11,2079
2018-12-12,2079
2018-12-13,2079
2018-12-14,2020
2018-12-15,2020
2018-12-16,2020
2018-12-17,2060
2018-12-18,2060
2018-12-19,2060
2018-12-20,2123
2018-12-21,2123
2018-12-22,2123
2018-12-23,2107
2018-12-24,2107
2018-12-25,2107
2018-12-26,2055
2018-12-27,2055
2018-12-28,2055
2018-12-29,2037
2018-12-30,2037
2018-12-31,2037
2019-01-01,1976
2019-01-02,1976
2019-01-03,2024
2019-01-04,2024
2019-01-05,2111
2019-01-06,2111
2019-01-08,2217
2019-01-10,2328
2019-01-11,2338
2019-01-12,2338
2019-01-13,2347
2019-01-14,2347
2019-01-15,2229
2019-01-16,2229
2019-01-17,2154
2019-01-18,2154
2019-01-19,2062
2019-01-20,2062
2019-01-21,1996
2019-01-22,1996
2019-01-23,1943
2019-01-24,1943
2019-01-25,1873
2019-01-26,1873
2019-01-27,1798
2019-01-28,1798
2019-01-29,1740
2019-01-30,1740
2019-01-31,1740
2019-02-01,1787
2019-02-02,1787
2019-02-03,1800
2019-02-04,1800
2019-02-05,1787
2019-02-06,1787
2019-02-07,1877
2019-02-08,1877
2019-02-09,1853
2019-02-10,1853
2019-02-11,1797
2019-02-12,1797
2019-02-13,1738
2019-02-14,1738
2019-02-15,1738
2019-02-16,1680
2019-02-17,1680
2019-02-18,1680
2019-02-19,1654
2019-02-20,1654
2019-02-21,1603
2019-02-22,1603
2019-02-23,1617
2019-02-24,1617
2019-02-25,1606
2019-02-26,1606
2019-02-27,1606
2019-02-28,1606
2019-03-01,1606
2019-03-02,1591
2019-03-03,1591
2019-03-04,1602
2019-03-05,1602
2019-03-06,1546
2019-03-07,1546
2019-03-08,1546
2019-03-09,1579
2019-03-10,1579
2019-03-11,1558
2019-03-12,1558
2019-03-13,1555
2019-03-14,1555
2019-03-15,1544
2019-03-16,1544
2019-03-17,1466
2019-03-18,1466
2019-03-19,1466
2019-03-20,1392
2019-03-21,1392
2019-03-22,1373
2019-03-23,1373
2019-03-24,1440
2019-03-25,1440
2019-03-26,1440
2019-03-27,1508
2019-03-28,1508
2019-03-29,1573
2019-03-30,1573
2019-03-31,1573
2019-04-01,1619
2019-04-02,1619
2019-04-03,1599
2019-04-04,1599
2019-04-05,1653
2019-04-06,1653
2019-04-07,1653
2019-04-08,1728
2019-04-09,1728
2019-04-10,1728
2019-04-11,1815
2019-04-12,1815
2019-04-13,1906
2019-04-14,1906
2019-04-15,2001
2019-04-16,2001
2019-04-17,2067
2019-04-18,2067
2019-04-19,2084
2019-04-20,2084
2019-04-21,2023
2019-04-22,2023
2019-04-23,2106
2019-04-24,2106
2019-04-25,2028
2019-04-26,2028
2019-04-27,1949
2019-04-28,1949
2019-04-29,1964
2019-04-30,1964
2019-05-01,2021
2019-05-02,2021
2019-05-03,2017
2019-05-04,2017
2019-05-05,1947
2019-05-06,1947
2019-05-07,1976
2019-05-08,1976
2019-05-09,1976
2019-05-10,1936
2019-05-11,1936
2019-05-12,1846
2019-05-13,1846
2019-05-14,1759
2019-05-15,1759
2019-05-16,1759
2019-05-17,1763
2019-05-18,1763
2019-05-19,1843
2019-05-20,1843
2019-05-21,1822
2019-05-22,1822
2019-05-23,1784
2019-05-24,1784
2019-05-25,1734
2019-05-26,1734
2019-05-27,1778
2019-05-28,1778
2019-05-29,1730
2019-05-30,1730
2019-05-31,1730
2019-06-01,1763
2019-06-02,1763
2019-06-03,1815
2019-06-04,1815
2019-06-05,1766
2019-06-06,1766
2019-06-07,1766
2019-06-08,1813
2019-06-09,1813
2019-06-10,1813
2019-06-11,1891
2019-06-12,1891
2019-06-13,1891
2019-06-14,1972
2019-06-15,1972
2019-06-16,2009
2019-06-17,2009
2019-06-18,2009
2019-06-19,1994
2019-06-20,1994
2019-06-21,1989
2019-06-22,1989
2019-06-23,1978
2019-06-24,1978
2019-06-25,1978
2019-06-26,1943
2019-06-27,1943
2019-06-28,1894
2019-06-29,1894
2019-06-30,1846
2019-07-01,1846
2019-07-02,1846
2019-07-03,1756
2019-07-04,1756
2019-07-05,1756
2019-07-06,1673
2019-07-07,1673
2019-07-08,1623
2019-07-09,1623
2019-07-10,1572
2019-07-11,1572
2019-07-12,1551
2019-07-13,1551
2019-07-14,1606
2019-07-15,1606
2019-07-16,1606
2019-07-17,1670
2019-07-18,1670
2019-07-19,1670
2019-07-20,1681
2019-07-21,1681
2019-07-22,1757
2019-07-23,1757
2019-07-24,1757
2019-07-25,1819
2019-07-26,1819
2019-07-27,1819
2019-07-28,1910
2019-07-29,1910
2019-07-30,1940
2019-07-31,1940
2019-08-01,1940
2019-08-02,2009
2019-08-03,2009
2019-08-04,1987
2019-08-05,1987
2019-08-06,1987
2019-08-07,1924
2019-08-08,1924
2019-08-09,1924
2019-08-10,1881
2019-08-11,1881
2019-08-12,1881
2019-08-13,1889
2019-08-14,1889
2019-08-15,1964
2019-08-16,1964
2019-08-17,1964
2019-08-18,1970
2019-08-19,1970
2019-08-20,1970
2019-08-21,1975
2019-08-22,1975
2019-08-23,1975
2019-08-24,1952
2019-08-24,1952
2019-08-25,1952
2019-08-25,1952
2019-08-26,1952
2019-08-26,1952
2019-08-27,1909
2019-08-27,1909
2019-08-28,1909
2019-08-29,1905
2019-08-30,1905
2019-08-31,1905
2019-09-01,1870
2019-09-02,1870
2019-09-03,1870
2019-09-04,1875
2019-09-05,1875
2019-09-06,1875
2019-09-07,1894
2019-09-08,1894
2019-09-09,1894
2019-09-10,1822
2019-09-11,1822
2019-09-12,1822
2019-09-13,1759
2019-09-14,1759
2019-09-15,1759
2019-09-16,1730
2019-09-17,1730
2019-09-18,1730
2019-09-19,1747
2019-09-20,1747
2019-09-21,1747
2019-09-22,1757
2019-09-23,1757
2019-09-24,1757
2019-09-25,1817
2019-09-26,1817
2019-09-27,1817
2019-09-28,1814
2019-09-29,1814
2019-09-30,1814
2019-10-01,1756
2019-10-02,1756
2019-10-03,1756
2019-10-04,1760
2019-10-05,1760
2019-10-06,1833
2019-10-07,1833
2019-10-08,1833
2019-10-09,1925
2019-10-10,1925
2019-10-11,1925
2019-10-12,2022
2019-10-13,2022
2019-10-14,2117
2019-10-15,2117
2019-10-16,2117
2019-10-17,2106
2019-10-18,2106
2019-10-19,2028
2019-10-20,2028
2019-10-21,2028
2019-10-22,1943
2019-10-23,1943
2019-10-24,1943
2019-10-25,1863
2019-10-26,1863
2019-10-27,1863
2019-10-28,1867
2019-10-29,1867
2019-10-30,1867
2019-10-31,1867
2019-11-01,1828
2019-11-02,1828
2019-11-03,1821
2019-11-04,1821
2019-11-05,1821
2019-11-06,1821
2019-11-07,1764
2019-11-08,1764
2019-11-09,1797
2019-11-10,1797
2019-11-11,1887
2019-11-12,1887
2019-11-13,1887
2019-11-14,1982
2019-11-15,1982
2019-11-16,2082
2019-11-17,2082
2019-11-18,2082
2019-11-19,2184
2019-11-20,2184
2019-11-21,2184
2019-11-22,2253
2019-11-23,2253
2019-11-24,2253
2019-11-25,2348
2019-11-26,2348
2019-11-27,2348
2019-11-28,2424
2019-11-29,2424
2019-11-30,2424
2019-12-01,2380
2019-12-02,2380
2019-12-03,2380
2019-12-04,2296
2019-12-05,2296
2019-12-06,2296
2019-12-07,2308
2019-12-08,2308
2019-12-09,2308
2019-12-10,2229
2019-12-11,2229
2019-12-12,2229
2019-12-13,2179
2019-12-14,2179
2019-12-15,2179
2019-12-16,2100
2019-12-17,2100
2019-12-18,2100
2019-12-19,2068
2019-12-20,2068
2019-12-21,2068
2019-12-22,2039
2019-12-23,2039
2019-12-24,2039
2019-12-25,2036
2019-12-26,2036
2019-12-27,2036
2019-12-28,2073
2019-12-29,2073
2019-12-30,2073
2019-12-31,2079
2020-01-01,2079
2020-01-02,2149
2020-01-03,2149
2020-01-04,2149
2020-01-05,2256
2020-01-06,2256
2020-01-07,2364
2020-01-08,2364
2020-01-09,2364
2020-01-10,2466
2020-01-11,2466
2020-01-12,2469
2020-01-13,2469
2020-01-14,2469
2020-01-15,2473
2020-01-16,2473
2020-01-17,2427
2020-01-18,2427
2020-01-19,2370
2020-01-20,2370
2020-01-21,2370
2020-01-22,2405
2020-01-23,2405
2020-01-24,2287
2020-01-25,2287
2020-01-26,2265
2020-01-27,2265
2020-01-28,2265
2020-01-29,2245
2020-01-30,2245
2020-01-31,2245
2020-02-01,2142
2020-02-02,2142
2020-02-03,2065
2020-02-04,2065
2020-02-05,1985
2020-02-06,1985
2020-02-07,1933
2020-02-08,1933
2020-02-09,1913
2020-02-10,1913
2020-02-11,1871
2020-02-12,1871
2020-02-13,1880
2020-02-14,1880
2020-02-15,1815
2020-02-16,1815
2020-02-17,1744
2020-02-18,1744
2020-02-19,1691
2020-02-20,1691
2020-02-21,1714
2020-02-22,1747
2020-02-23,1747
2020-02-24,1800
2020-02-25,1800
2020-02-26,1777
2020-02-27,1777
2020-02-28,1866
2020-02-29,1866
2020-03-01,1959
2020-03-02,1959
2020-03-03,1951
2020-03-04,1951
2020-03-05,2046
2020-03-06,2046
2020-03-07,2147
2020-03-08,2147
2020-03-09,2165
2020-03-10,2165
2020-03-11,2062
2020-03-12,2062
2020-03-13,2005
2020-03-14,2005
2020-03-15,2018
2020-03-16,2018
2020-03-17,2019
2020-03-18,2019
2020-03-19,2098
2020-03-20,2155
2020-03-21,2155
2020-03-22,2101
2020-03-23,2101
2020-03-24,2076
2020-03-25,2076
2020-03-26,2133
2020-03-27,2133
2020-03-28,2160
2020-03-29,2267
2020-03-30,2381
2020-03-31,2381
2020-04-01,2436
2020-04-02,2499
2020-04-03,2499
2020-04-04,2590
2020-04-05,2590
2020-04-06,2709
2020-04-07,2709
2020-04-08,2713
2020-04-09,2713
2020-04-10,2658
2020-04-11,2696
2020-04-12,2562
2020-04-13,2546
2020-04-14,2428
2020-04-15,2306
2020-04-16,2306
2020-04-17,2190
2020-04-18,2080
2020-04-19,1982
2020-04-20,1975
2020-04-21,1975
2020-04-22,1916
2020-04-23,1916
2020-04-24,1998
2020-04-25,2094
2020-04-26,2091
2020-04-27,2091
2020-04-28,2073
2020-04-29,2073
2020-04-30,2046
2020-05-01,2046
2020-05-02,2009
2020-05-03,2018
2020-05-04,2018
2020-05-05,1937
2020-05-06,1889
2020-05-07,1870
2020-05-08,1870
2020-05-09,1847
2020-05-10,1828
2020-05-11,1828
