date_obj,Black%20nails price
2016-01-05,200
2016-01-06,200
2016-01-07,200
2016-01-08,200
2016-01-09,200
2016-01-10,200
2016-01-11,200
2016-01-12,208
2016-01-13,208
2016-01-14,208
2016-01-15,208
2016-01-16,208
2016-01-17,208
2016-01-18,208
2016-01-19,208
2016-01-20,217
2016-01-21,217
2016-01-22,217
2016-01-23,217
2016-01-24,217
2016-01-25,217
2016-01-26,217
2016-01-27,217
2016-01-28,217
2016-01-29,217
2016-01-30,225
2016-01-31,225
2016-02-01,225
2016-02-02,225
2016-02-03,225
2016-02-04,225
2016-02-05,225
2016-02-06,225
2016-02-07,225
2016-02-08,236
2016-02-09,236
2016-02-10,236
2016-02-11,236
2016-02-12,236
2016-02-13,236
2016-02-14,236
2016-02-15,236
2016-02-16,236
2016-02-17,244
2016-02-18,244
2016-02-19,244
2016-02-20,244
2016-02-21,244
2016-02-22,244
2016-02-23,244
2016-02-24,244
2016-02-25,257
2016-02-26,257
2016-02-27,257
2016-02-28,257
2016-02-29,257
2016-03-01,257
2016-03-02,257
2016-03-03,257
2016-03-04,257
2016-03-05,266
2016-03-06,266
2016-03-07,266
2016-03-08,266
2016-03-09,266
2016-03-10,266
2016-03-11,266
2016-03-12,266
2016-03-13,266
2016-03-14,278
2016-03-15,278
2016-03-16,278
2016-03-17,278
2016-03-18,278
2016-03-19,278
2016-03-20,278
2016-03-21,278
2016-03-22,278
2016-03-23,289
2016-03-24,289
2016-03-25,289
2016-03-26,289
2016-03-27,289
2016-03-28,289
2016-03-29,289
2016-03-30,289
2016-03-31,289
2016-04-01,289
2016-04-02,299
2016-04-03,299
2016-04-04,299
2016-04-05,299
2016-04-06,299
2016-04-07,299
2016-04-08,299
2016-04-09,299
2016-04-10,306
2016-04-11,306
2016-04-12,306
2016-04-13,306
2016-04-14,306
2016-04-15,306
2016-04-16,306
2016-04-17,306
2016-04-18,317
2016-04-19,317
2016-04-20,317
2016-04-21,317
2016-04-22,317
2016-04-23,317
2016-04-24,317
2016-04-25,317
2016-04-26,317
2016-04-27,329
2016-04-28,329
2016-04-29,329
2016-04-30,329
2016-05-01,329
2016-05-02,329
2016-05-03,329
2016-05-04,329
2016-05-05,329
2016-05-06,329
2016-05-07,329
2016-05-08,329
2016-05-09,329
2016-05-10,329
2016-05-11,329
2016-05-12,329
2016-05-13,329
2016-05-14,322
2016-05-15,322
2016-05-16,322
2016-05-17,322
2016-05-18,322
2016-05-19,322
2016-05-22,316
2016-05-23,316
2016-05-24,316
2016-05-25,316
2016-05-26,316
2016-05-27,316
2016-05-28,316
2016-05-29,316
2016-05-30,316
2016-05-31,316
2016-06-01,316
2016-06-02,316
2016-06-03,316
2016-06-04,316
2016-06-05,316
2016-06-06,326
2016-06-07,326
2016-06-08,326
2016-06-09,326
2016-06-10,326
2016-06-11,326
2016-06-12,326
2016-06-13,335
2016-06-14,335
2016-06-15,335
2016-06-16,335
2016-06-17,335
2016-06-18,335
2016-06-19,347
2016-06-20,347
2016-06-21,347
2016-06-22,347
2016-06-23,347
2016-06-24,347
2016-06-25,347
2016-06-26,347
2016-06-27,361
2016-06-28,361
2016-06-29,361
2016-06-30,361
2016-07-01,361
2016-07-02,361
2016-07-03,361
2016-07-04,361
2016-07-05,361
2016-07-06,377
2016-07-07,377
2016-07-08,377
2016-07-09,377
2016-07-10,377
2016-07-11,377
2016-07-12,377
2016-07-13,388
2016-07-14,388
2016-07-15,388
2016-07-16,388
2016-07-17,388
2016-07-18,388
2016-07-23,399
2016-07-24,399
2016-07-25,399
2016-07-26,399
2016-07-27,399
2016-07-28,399
2016-07-29,399
2016-07-30,411
2016-07-31,411
2016-08-01,411
2016-08-02,411
2016-08-03,411
2016-08-04,411
2016-08-05,411
2016-08-06,411
2016-08-07,411
2016-08-08,421
2016-08-09,421
2016-08-10,421
2016-08-11,421
2016-08-12,421
2016-08-13,421
2016-08-14,421
2016-08-15,421
2016-08-16,419
2016-08-17,419
2016-08-18,419
2016-08-19,419
2016-08-20,419
2016-08-21,419
2016-08-22,419
2016-08-23,419
2016-08-24,419
2016-08-25,437
2016-08-26,437
2016-08-28,437
2016-08-31,437
2016-09-01,437
2016-09-02,437
2016-09-03,437
2016-09-04,456
2016-09-05,456
2016-09-06,456
2016-09-07,456
2016-09-08,456
2016-09-09,456
2016-09-10,456
2016-09-11,456
2016-09-12,456
2016-09-13,456
2016-09-14,456
2016-09-15,471
2016-09-16,471
2016-09-17,471
2016-09-18,471
2016-09-19,471
2016-09-20,471
2016-09-21,471
2016-09-22,471
2016-09-23,471
2016-09-24,471
2016-09-25,471
2016-09-26,471
2016-09-27,477
2016-09-28,477
2016-09-29,477
2016-09-30,477
2016-10-01,477
2016-10-02,477
2016-10-03,477
2016-10-04,477
2016-10-05,477
2016-10-06,477
2016-10-07,477
2016-10-08,477
2016-10-09,477
2016-10-10,477
2016-10-11,480
2016-10-12,480
2016-10-13,480
2016-10-14,480
2016-10-15,480
2016-10-16,480
2016-10-17,480
2016-10-18,480
2016-10-19,480
2016-10-20,480
2016-10-21,480
2016-10-22,480
2016-10-23,482
2016-10-24,482
2016-10-25,482
2016-10-26,482
2016-10-27,482
2016-10-28,482
2016-10-29,482
2016-10-30,482
2016-10-31,482
2016-11-01,482
2016-11-02,482
2016-11-03,482
2016-11-04,494
2016-11-05,494
2016-11-06,494
2016-11-07,494
2016-11-08,494
2016-11-09,494
2016-11-10,494
2016-11-11,494
2016-11-12,494
2016-11-13,494
2016-11-14,498
2016-11-15,498
2016-12-07,505
2016-12-08,505
2016-12-09,505
2016-12-10,505
2016-12-11,505
2016-12-12,525
2016-12-13,525
2016-12-14,525
2016-12-15,525
2016-12-16,525
2016-12-17,525
2016-12-18,525
2016-12-19,525
2016-12-20,525
2016-12-21,523
2016-12-22,523
2016-12-23,523
2016-12-24,523
2016-12-25,523
2016-12-26,523
2016-12-27,523
2016-12-28,523
2016-12-29,523
2016-12-30,527
2016-12-31,527
2017-01-01,527
2017-01-02,527
2017-01-03,527
2017-01-04,527
2017-01-05,527
2017-01-06,527
2017-01-07,540
2017-01-08,540
2017-01-09,540
2017-01-10,540
2017-01-11,540
2017-01-12,540
2017-01-13,548
2017-01-14,548
2017-01-15,548
2017-01-16,548
2017-01-17,548
2017-01-18,548
2017-01-19,565
2017-01-20,565
2017-01-21,565
2017-01-22,565
2017-01-23,565
2017-01-27,585
2017-01-28,585
2017-01-29,585
2017-01-30,585
2017-01-31,612
2017-02-01,612
2017-02-02,612
2017-02-03,612
2017-02-04,612
2017-02-05,612
2017-02-06,612
2017-02-07,638
2017-02-08,638
2017-02-09,638
2017-02-10,638
2017-02-11,638
2017-02-12,638
2017-02-13,638
2017-02-14,662
2017-02-15,662
2017-02-16,662
2017-02-18,662
2017-02-19,662
2017-02-20,662
2017-02-21,662
2017-02-22,675
2017-02-23,675
2017-02-24,675
2017-02-25,675
2017-02-26,675
2017-02-27,675
2017-02-28,675
2017-03-01,675
2017-03-02,675
2017-03-03,675
2017-03-04,685
2017-03-05,685
2017-03-06,685
2017-03-07,685
2017-03-08,685
2017-03-09,685
2017-03-10,685
2017-03-11,685
2017-03-12,685
2017-03-13,710
2017-03-14,710
2017-03-15,710
2017-03-16,710
2017-03-17,710
2017-03-18,710
2017-03-19,710
2017-03-20,710
2017-03-21,710
2017-03-22,710
2017-03-23,710
2017-03-24,710
2017-03-25,710
2017-03-26,710
2017-03-27,710
2017-03-28,710
2017-03-29,734
2017-03-30,734
2017-03-31,734
2017-04-01,734
2017-04-02,734
2017-04-03,734
2017-04-04,734
2017-04-12,758
2017-04-13,758
2017-04-14,758
2017-04-15,758
2017-04-16,777
2017-04-17,777
2017-04-18,777
2017-04-19,777
2017-04-20,777
2017-04-21,777
2017-04-22,777
2017-04-23,777
2017-04-24,777
2017-04-25,803
2017-04-26,803
2017-04-27,803
2017-04-28,803
2017-04-29,803
2017-04-30,803
2017-05-01,803
2017-05-02,803
2017-05-03,803
2017-05-04,828
2017-05-05,828
2017-05-06,828
2017-05-07,828
2017-05-08,828
2017-05-09,828
2017-05-10,828
2017-05-11,828
2017-05-12,828
2017-05-13,862
2017-05-14,862
2017-05-15,862
2017-05-16,862
2017-05-17,862
2017-05-18,862
2017-05-19,862
2017-05-20,862
2017-05-21,862
2017-05-22,862
2017-05-23,900
2017-05-24,900
2017-05-25,900
2017-05-26,900
2017-05-27,900
2017-05-28,900
2017-05-29,900
2017-05-30,900
2017-05-31,900
2017-06-01,900
2017-06-02,938
2017-06-03,938
2017-06-04,938
2017-06-05,938
2017-06-06,938
2017-06-07,938
2017-06-08,938
2017-06-09,938
2017-06-10,983
2017-06-11,983
2017-06-12,983
2017-06-13,983
2017-06-14,983
2017-06-15,983
2017-06-16,983
2017-06-17,983
2017-06-18,1019
2017-06-19,1019
2017-06-20,1019
2017-06-21,1019
2017-06-22,1019
2017-06-23,1019
2017-06-24,1019
2017-06-25,1019
2017-06-26,1019
2017-06-27,1019
2017-06-28,1066
2017-06-29,1066
2017-06-30,1066
2017-07-01,1066
2017-07-02,1066
2017-07-03,1066
2017-07-04,1066
2017-07-05,1066
2017-07-06,1066
2017-07-07,1066
2017-07-08,1066
2017-07-13,1120
2017-07-14,1120
2017-07-15,1120
2017-07-16,1120
2017-07-17,1120
2017-07-18,1120
2017-07-19,1120
2017-07-20,1142
2017-07-21,1142
2017-07-22,1142
2017-07-23,1142
2017-07-24,1142
2017-07-25,1142
2017-07-26,1142
2017-07-27,1142
2017-07-28,1127
2017-07-29,1127
2017-07-30,1127
2017-07-31,1127
2017-08-01,1127
2017-08-02,1127
2017-08-03,1127
2017-08-04,1127
2017-08-05,1122
2017-08-06,1122
2017-08-07,1122
2017-08-08,1122
2017-08-09,1122
2017-08-10,1122
2017-08-11,1122
2017-08-12,1122
2017-08-13,1122
2017-08-14,1122
2017-08-15,1150
2017-08-16,1150
2017-08-17,1150
2017-08-18,1150
2017-08-19,1150
2017-08-20,1150
2017-08-21,1150
2017-08-22,1150
2017-08-23,1150
2017-08-24,1156
2017-08-25,1156
2017-08-26,1156
2017-08-27,1156
2017-08-28,1156
2017-08-29,1156
2017-08-30,1156
2017-08-31,1156
2017-09-01,1156
2017-09-02,1186
2017-09-03,1186
2017-09-04,1186
2017-09-05,1186
2017-09-06,1186
2017-09-07,1243
2017-09-08,1243
2017-09-09,1243
2017-09-10,1243
2017-09-11,1243
2017-09-12,1243
2017-09-13,1243
2017-09-14,1285
2017-09-15,1285
2017-09-16,1285
2017-09-17,1285
2017-09-18,1285
2017-09-19,1285
2017-09-20,1285
2017-09-22,1285
2017-09-23,1320
2017-09-24,1320
2017-09-25,1320
2017-09-26,1320
2017-09-27,1320
2017-09-28,1320
2017-09-29,1320
2017-09-30,1320
2017-10-01,1320
2017-10-02,1367
2017-10-03,1367
2017-10-04,1367
2017-10-05,1367
2017-10-06,1367
2017-10-07,1367
2017-10-08,1367
2017-10-09,1367
2017-10-10,1430
2017-10-11,1430
2017-10-12,1430
2017-10-13,1430
2017-10-14,1430
2017-10-15,1430
2017-10-16,1430
2017-10-17,1430
2017-10-18,1430
2017-10-19,1497
2017-10-20,1497
2017-10-21,1497
2017-10-22,1497
2017-10-23,1497
2017-10-24,1497
2017-10-25,1497
2017-10-26,1497
2017-10-27,1562
2017-10-28,1562
2017-10-29,1562
2017-10-30,1562
2017-10-31,1562
2017-11-01,1562
2017-11-02,1562
2017-11-03,1562
2017-11-04,1562
2017-11-05,1639
2017-11-06,1639
2017-11-07,1639
2017-11-08,1639
2017-11-09,1639
2017-11-10,1639
2017-11-11,1639
2017-11-12,1639
2017-11-13,1639
2017-11-14,1639
2017-11-15,1692
2017-11-16,1692
2017-11-17,1692
2017-11-18,1692
2017-11-19,1692
2017-11-20,1692
2017-11-21,1692
2017-11-22,1692
2017-11-23,1760
2017-11-24,1760
2017-11-25,1760
2017-11-26,1760
2017-11-27,1760
2017-11-28,1760
2017-11-29,1760
2017-11-30,1760
2017-12-01,1841
2017-12-02,1841
2017-12-03,1841
2017-12-04,1841
2017-12-05,1841
2017-12-06,1841
2017-12-07,1841
2017-12-08,1841
2017-12-09,1841
2017-12-10,1921
2017-12-11,1921
2017-12-12,1921
2017-12-13,1921
2017-12-14,1921
2017-12-15,1921
2017-12-16,1921
2017-12-17,1921
2017-12-18,1999
2017-12-19,1999
2017-12-20,1999
2017-12-21,1999
2017-12-22,1999
2017-12-23,1999
2017-12-24,1999
2017-12-25,1999
2017-12-26,2095
2017-12-27,2095
2017-12-28,2095
2017-12-29,2095
2017-12-30,2095
2017-12-31,2095
2018-01-01,2095
2018-01-02,2195
2018-01-03,2195
2018-01-04,2195
2018-01-05,2195
2018-01-06,2300
2018-01-07,2300
2018-01-08,2300
2018-01-09,2300
2018-01-10,2300
2018-01-11,2300
2018-01-12,2401
2018-01-13,2401
2018-01-14,2401
2018-01-15,2401
2018-01-16,2401
2018-01-17,2509
2018-01-18,2509
2018-01-19,2509
2018-01-20,2509
2018-01-21,2509
2018-01-22,2509
2018-01-23,2628
2018-01-24,2628
2018-01-25,2628
2018-01-26,2628
2018-01-27,2760
2018-01-28,2760
2018-01-29,2760
2018-01-30,2898
2018-01-31,2898
2018-02-01,2898
2018-02-02,2898
2018-02-03,2911
2018-02-04,2911
2018-02-05,2911
2018-02-06,2876
2018-02-07,2876
2018-02-08,2876
2018-02-09,2859
2018-02-10,2859
2018-02-11,2859
2018-02-12,2724
2018-02-13,2724
2018-02-14,2724
2018-02-15,2619
2018-02-16,2619
2018-02-17,2619
2018-02-18,2520
2018-02-19,2520
2018-02-20,2520
2018-02-21,2471
2018-02-22,2471
2018-02-23,2471
2018-02-24,2471
2018-02-25,2457
2018-02-26,2457
2018-02-27,2457
2018-02-28,2457
2018-03-01,2412
2018-03-02,2412
2018-03-03,2366
2018-03-04,2366
2018-03-05,2366
2018-03-06,2293
2018-03-07,2293
2018-03-08,2293
2018-03-09,2302
2018-03-10,2302
2018-03-11,2302
2018-03-12,2366
2018-03-13,2366
2018-03-14,2366
2018-03-15,2436
2018-03-16,2436
2018-03-17,2436
2018-03-18,2400
2018-03-20,2400
2018-03-21,2520
2018-03-22,2520
2018-03-23,2520
2018-03-24,2634
2018-03-25,2634
2018-03-26,2634
2018-03-27,2560
2018-03-28,2560
2018-03-29,2560
2018-03-30,2483
2018-03-31,2483
2018-04-01,2483
2018-04-02,2479
2018-04-03,2479
2018-04-04,2479
2018-04-05,2479
2018-04-06,2599
2018-04-07,2599
2018-04-08,2599
2018-04-09,2566
2018-04-10,2566
2018-04-11,2566
2018-04-12,2691
2018-04-13,2691
2018-04-14,2691
2018-04-15,2691
2018-04-16,2767
2018-04-17,2767
2018-04-18,2767
2018-04-19,2723
2018-04-20,2723
2018-04-21,2723
2018-04-22,2829
2018-04-23,2829
2018-04-24,2829
2018-04-25,2751
2018-04-26,2751
2018-04-27,2751
2018-04-28,2751
2018-04-29,2698
2018-04-30,2698
2018-05-01,2698
2018-05-02,2698
2018-05-03,2758
2018-05-04,2758
2018-05-05,2758
2018-05-06,2752
2018-05-07,2752
2018-05-08,2752
2018-05-09,2847
2018-05-10,2847
2018-05-11,2847
2018-05-12,2881
2018-05-13,2881
2018-05-14,2881
2018-05-15,2881
2018-05-16,3003
2018-05-17,3003
2018-05-18,3122
2018-05-19,3122
2018-05-20,3122
2018-05-21,3049
2018-05-22,3049
2018-05-23,3049
2018-05-24,2953
2018-05-25,2953
2018-05-26,2850
2018-05-27,2850
2018-05-28,2762
2018-05-29,2762
2018-05-30,2678
2018-05-31,2678
2018-06-01,2559
2018-06-02,2448
2018-06-03,2448
2018-06-04,2335
2018-06-05,2237
2018-06-06,2174
2018-06-07,2174
2018-06-08,2092
2018-06-09,2092
2018-06-10,2019
2018-06-11,2019
2018-06-12,2019
2018-06-13,1955
2018-06-14,1955
2018-06-15,1955
2018-06-16,1967
2018-06-17,1967
2018-06-18,1905
2018-06-19,1905
2018-06-20,1905
2018-06-21,1833
2018-06-22,1833
2018-06-23,1833
2018-06-24,1767
2018-06-25,1767
2018-06-26,1767
2018-06-27,1738
2018-06-28,1738
2018-06-29,1673
2018-06-30,1673
2018-07-01,1620
2018-07-02,1620
2018-07-03,1620
2018-07-04,1549
2018-07-05,1549
2018-07-06,1549
2018-07-07,1531
2018-07-08,1531
2018-07-09,1531
2018-07-10,1493
2018-07-11,1493
2018-07-12,1493
2018-07-13,1493
2018-07-14,1534
2018-07-15,1534
2018-07-16,1534
2018-07-17,1535
2018-07-18,1535
2018-07-19,1535
2018-07-20,1486
2018-07-21,1486
2018-07-22,1543
2018-07-23,1543
2018-07-24,1615
2018-07-25,1615
2018-07-26,1696
2018-07-27,1696
2018-07-28,1781
2018-07-29,1781
2018-07-30,1871
2018-07-31,1871
2018-08-01,1922
2018-08-02,1922
2018-08-03,1862
2018-08-04,1862
2018-08-05,1797
2018-08-06,1797
2018-08-07,1732
2018-08-08,1732
2018-08-09,1722
2018-08-10,1722
2018-08-11,1649
2018-08-12,1649
2018-08-14,1566
2018-08-16,1505
2018-08-17,1441
2018-08-18,1441
2018-08-19,1497
2018-08-20,1523
2018-08-21,1523
2018-08-22,1600
2018-08-23,1600
2018-08-24,1680
2018-08-25,1680
2018-08-26,1689
2018-08-27,1689
2018-08-28,1712
2018-08-29,1712
2018-08-30,1712
2018-08-31,1761
2018-09-01,1761
2018-09-02,1740
2018-09-03,1740
2018-09-04,1693
2018-09-05,1693
2018-09-06,1693
2018-09-07,1696
2018-09-08,1696
2018-09-09,1632
2018-09-10,1632
2018-09-11,1568
2018-09-12,1568
2018-09-13,1518
2018-09-14,1518
2018-09-15,1476
2018-09-16,1476
2018-09-17,1476
2018-09-18,1404
2018-09-19,1404
2018-09-20,1349
2018-09-21,1349
2018-09-22,1303
2018-09-23,1303
2018-09-24,1247
2018-09-25,1247
2018-09-26,1211
2018-09-27,1211
2018-09-28,1211
2018-09-29,1154
2018-09-30,1154
2018-10-01,1109
2018-10-02,1109
2018-10-03,1077
2018-10-04,1077
2018-10-05,1077
2018-10-06,1113
2018-10-07,1113
2018-10-08,1110
2018-10-09,1110
2018-10-10,1111
2018-10-11,1111
2018-10-12,1117
2018-10-13,1117
2018-10-14,1080
2018-10-15,1080
2018-10-16,1033
2018-10-17,989
2018-10-18,989
2018-10-19,970
2018-10-20,970
2018-10-21,970
2018-10-22,1013
2018-10-23,1013
2018-10-24,1013
2018-10-25,970
2018-10-26,970
2018-10-27,995
2018-10-28,954
2018-10-29,954
2018-10-30,937
2018-10-31,937
2018-11-01,907
2018-11-03,877
2018-11-04,877
2018-11-05,859
2018-11-06,859
2018-11-07,820
2018-11-08,820
2018-11-09,807
2018-11-10,837
2018-11-11,837
2018-11-12,843
2018-11-13,843
2018-11-15,830
2018-11-16,811
2018-11-17,811
2018-11-18,808
2018-11-19,808
2018-11-20,782
2018-11-21,782
2018-11-22,804
2018-11-23,804
2018-11-24,783
2018-11-25,795
2018-11-26,795
2018-11-27,763
2018-11-28,771
2018-11-29,775
2018-12-01,758
2018-12-02,745
2018-12-03,745
2018-12-04,723
2018-12-05,702
2018-12-07,673
2018-12-09,655
2018-12-10,632
2018-12-11,632
2018-12-12,602
2018-12-13,587
2018-12-14,587
2018-12-15,571
2018-12-16,548
2018-12-17,548
2018-12-18,521
2018-12-19,528
2018-12-20,517
2018-12-21,504
2018-12-22,504
2018-12-23,488
2018-12-24,471
2018-12-25,471
2018-12-26,484
2018-12-27,490
2018-12-28,490
2018-12-29,514
2018-12-30,514
2018-12-31,540
2019-01-01,540
2019-01-02,536
2019-01-03,527
2019-01-04,527
2019-01-05,515
2019-01-06,506
2019-01-08,495
2019-01-10,474
2019-01-11,484
2019-01-12,466
2019-01-13,460
2019-01-14,481
2019-01-15,505
2019-01-16,505
2019-01-17,531
2019-01-18,531
2019-01-19,558
2019-01-20,586
2019-01-21,586
2019-01-22,616
2019-01-23,646
2019-01-24,646
2019-01-25,628
2019-01-26,605
2019-01-27,602
2019-01-28,602
2019-01-29,601
2019-01-30,585
2019-01-31,585
2019-02-01,588
2019-02-02,588
2019-02-03,581
2019-02-04,581
2019-02-05,580
2019-02-06,580
2019-02-07,576
2019-02-08,576
2019-02-09,560
2019-02-10,543
2019-02-11,517
2019-02-12,513
2019-02-13,515
2019-02-14,515
2019-02-15,507
2019-02-16,507
2019-02-17,498
2019-02-18,498
2019-02-19,508
2019-02-20,508
2019-02-21,501
2019-02-22,501
2019-02-23,505
2019-02-24,505
2019-02-25,525
2019-02-26,525
2019-02-27,516
2019-02-28,516
2019-03-01,513
2019-03-02,513
2019-03-03,513
2019-03-04,525
2019-03-05,525
2019-03-06,552
2019-03-07,552
2019-03-08,580
2019-03-09,601
2019-03-10,618
2019-03-11,609
2019-03-12,614
2019-03-13,614
2019-03-14,605
2019-03-15,605
2019-03-16,584
2019-03-17,587
2019-03-18,587
2019-03-19,573
2019-03-20,594
2019-03-21,594
2019-03-22,600
2019-03-23,598
2019-03-24,598
2019-03-25,609
2019-03-26,638
2019-03-27,638
2019-03-28,663
2019-03-29,694
2019-03-30,694
2019-03-31,729
2019-04-01,729
2019-04-02,766
2019-04-03,766
2019-04-04,800
2019-04-05,800
2019-04-06,839
2019-04-07,839
2019-04-08,811
2019-04-09,811
2019-04-10,809
2019-04-11,809
2019-04-12,839
2019-04-13,815
2019-04-14,807
2019-04-15,807
2019-04-16,798
2019-04-17,798
2019-04-18,770
2019-04-19,770
2019-04-20,742
2019-04-21,742
2019-04-22,712
2019-04-23,712
2019-04-24,685
2019-04-25,695
2019-04-26,668
2019-04-27,668
2019-04-28,657
2019-04-29,657
2019-04-30,632
2019-05-01,632
2019-05-02,606
2019-05-03,588
2019-05-04,588
2019-05-05,592
2019-05-06,592
2019-05-07,585
2019-05-08,585
2019-05-09,593
2019-05-10,593
2019-05-11,594
2019-05-12,594
2019-05-13,605
2019-05-14,605
2019-05-15,599
2019-05-16,599
2019-05-17,623
2019-05-18,625
2019-05-19,625
2019-05-20,650
2019-05-21,650
2019-05-22,651
2019-05-23,651
2019-05-24,638
2019-05-25,638
2019-05-26,623
2019-05-27,636
2019-05-28,636
2019-05-29,620
2019-05-30,620
2019-05-31,639
2019-06-01,639
2019-06-02,626
2019-06-03,626
2019-06-04,626
2019-06-05,626
2019-06-06,628
2019-06-07,628
2019-06-08,651
2019-06-09,651
2019-06-10,653
2019-06-11,653
2019-06-12,661
2019-06-13,661
2019-06-14,670
2019-06-15,670
2019-06-16,684
2019-06-17,684
2019-06-18,698
2019-06-19,698
2019-06-20,682
2019-06-21,682
2019-06-22,669
2019-06-23,669
2019-06-24,651
2019-06-25,651
2019-06-26,643
2019-06-27,645
2019-06-28,645
2019-06-29,628
2019-06-30,628
2019-07-01,619
2019-07-02,619
2019-07-03,624
2019-07-04,624
