date_obj,Tortoise%20shell price
2016-06-25,922
2016-06-26,922
2016-06-27,922
2016-06-28,922
2016-06-29,927
2016-06-30,927
2016-07-01,927
2016-07-02,927
2016-07-03,927
2016-07-04,927
2016-07-05,927
2016-07-06,927
2016-07-07,932
2016-07-08,932
2016-07-09,932
2016-07-10,932
2016-07-11,932
2016-07-12,932
2016-07-13,932
2016-07-14,932
2016-07-15,932
2016-07-16,932
2016-07-17,932
2016-07-18,945
2016-07-24,945
2016-07-25,945
2016-07-26,945
2016-07-27,945
2016-07-28,945
2016-07-29,945
2016-07-30,945
2016-07-31,945
2016-08-01,945
2016-08-02,945
2016-08-03,945
2016-08-04,980
2016-08-05,980
2016-08-06,980
2016-08-07,980
2016-08-08,980
2016-08-09,980
2016-08-10,980
2016-08-11,980
2016-08-12,980
2016-08-13,980
2016-08-14,980
2016-08-15,980
2016-08-16,980
2016-08-17,980
2016-08-18,980
2016-08-19,980
2016-08-20,980
2016-08-21,980
2016-08-22,980
2016-08-23,1016
2016-08-24,1016
2016-08-25,1016
2016-08-26,1016
2016-08-28,1016
2016-08-31,1016
2016-09-01,1016
2016-09-02,1016
2016-09-03,1016
2016-09-04,1016
2016-09-05,1016
2016-09-06,1016
2016-09-07,1016
2016-09-08,1016
2016-09-09,1016
2016-09-10,1062
2016-09-11,1062
2016-09-12,1062
2016-09-13,1062
2016-09-14,1062
2016-09-15,1062
2016-09-16,1062
2016-09-17,1062
2016-09-18,1062
2016-09-19,1062
2016-09-20,1062
2016-09-21,1115
2016-09-22,1115
2016-09-23,1115
2016-09-24,1115
2016-09-25,1115
2016-09-26,1115
2016-09-27,1115
2016-09-28,1115
2016-09-29,1115
2016-09-30,1115
2016-10-01,1115
2016-10-02,1115
2016-10-03,1115
2016-10-04,1115
2016-10-05,1115
2016-10-06,1115
2016-10-07,1115
2016-10-08,1115
2016-10-09,1171
2016-10-10,1171
2016-10-11,1171
2016-10-12,1171
2016-10-13,1171
2016-10-14,1171
2016-10-15,1171
2016-10-16,1171
2016-10-17,1171
2016-10-18,1171
2016-10-19,1171
2016-10-20,1171
2016-10-21,1171
2016-10-22,1171
2016-10-23,1171
2016-10-24,1171
2016-10-25,1221
2016-10-26,1221
2016-10-27,1221
2016-10-28,1221
2016-10-29,1221
2016-10-30,1221
2016-10-31,1221
2016-11-01,1221
2016-11-02,1221
2016-11-03,1221
2016-11-04,1221
2016-11-05,1221
2016-11-06,1221
2016-11-07,1221
2016-11-08,1221
2016-11-09,1221
2016-11-10,1221
2016-11-11,1221
2016-11-12,1221
2016-11-13,1221
2016-11-14,1226
2016-12-08,1233
2016-12-09,1233
2016-12-10,1233
2016-12-11,1233
2016-12-12,1233
2016-12-13,1233
2016-12-14,1233
2016-12-15,1233
2016-12-16,1264
2016-12-17,1264
2016-12-18,1264
2016-12-19,1264
2016-12-20,1264
2016-12-21,1264
2016-12-22,1264
2016-12-23,1310
2016-12-24,1310
2016-12-25,1310
2016-12-26,1310
2016-12-27,1310
2016-12-28,1310
2016-12-29,1310
2016-12-30,1310
2016-12-31,1324
2017-01-01,1324
2017-01-02,1324
2017-01-03,1324
2017-01-04,1324
2017-01-05,1324
2017-01-06,1324
2017-01-07,1324
2017-01-08,1324
2017-01-09,1324
2017-01-10,1324
2017-01-11,1324
2017-01-12,1332
2017-01-13,1332
2017-01-14,1332
2017-01-15,1332
2017-01-16,1332
2017-01-17,1332
2017-01-18,1332
2017-01-19,1332
2017-01-20,1332
2017-01-21,1332
2017-01-22,1335
2017-01-27,1335
2017-01-28,1335
2017-01-29,1335
2017-01-30,1335
2017-01-31,1335
2017-02-01,1335
2017-02-02,1393
2017-02-03,1393
2017-02-04,1393
2017-02-05,1393
2017-02-06,1393
2017-02-07,1393
2017-02-08,1393
2017-02-09,1393
2017-02-10,1393
2017-02-11,1393
2017-02-12,1393
2017-02-13,1393
2017-02-14,1393
2017-02-15,1430
2017-02-16,1430
2017-02-18,1430
2017-02-19,1430
2017-02-20,1430
2017-02-21,1430
2017-02-22,1430
2017-02-23,1430
2017-02-24,1430
2017-02-25,1430
2017-02-26,1430
2017-02-27,1430
2017-02-28,1428
2017-03-01,1428
2017-03-02,1428
2017-03-03,1428
2017-03-04,1428
2017-03-05,1428
2017-03-06,1428
2017-03-07,1428
2017-03-08,1428
2017-03-09,1428
2017-03-10,1428
2017-03-11,1428
2017-03-12,1450
2017-03-13,1450
2017-03-14,1450
2017-03-15,1450
2017-03-16,1450
2017-03-17,1450
2017-03-18,1450
2017-03-19,1450
2017-03-20,1450
2017-03-21,1450
2017-03-22,1395
2017-03-23,1395
2017-03-24,1395
2017-03-25,1395
2017-03-26,1395
2017-03-27,1408
2017-03-28,1408
2017-03-29,1408
2017-03-30,1408
2017-03-31,1408
2017-04-01,1413
2017-04-02,1413
2017-04-03,1413
2017-04-04,1413
2017-04-12,1408
2017-04-13,1408
2017-04-14,1408
2017-04-15,1408
2017-04-16,1408
2017-04-17,1388
2017-04-18,1388
2017-04-19,1388
2017-04-20,1388
2017-04-21,1388
2017-04-22,1388
2017-04-23,1388
2017-04-24,1388
2017-04-25,1388
2017-04-26,1388
2017-04-27,1388
2017-04-28,1388
2017-04-29,1328
2017-04-30,1328
2017-05-01,1328
2017-05-02,1328
2017-05-03,1328
2017-05-04,1328
2017-05-05,1328
2017-05-06,1328
2017-05-07,1328
2017-05-08,1328
2017-05-09,1328
2017-05-10,1267
2017-05-11,1267
2017-05-12,1267
2017-05-13,1267
2017-05-14,1267
2017-05-15,1267
2017-05-16,1267
2017-05-17,1267
2017-05-18,1267
2017-05-19,1267
2017-05-20,1267
2017-05-21,1267
2017-05-22,1267
2017-05-23,1267
2017-05-24,1235
2017-05-25,1235
2017-05-26,1235
2017-05-27,1235
2017-05-28,1235
2017-05-29,1235
2017-05-30,1235
2017-05-31,1235
2017-06-01,1235
2017-06-02,1235
2017-06-03,1235
2017-06-06,1235
2017-06-07,1235
2017-06-08,1177
2017-06-09,1177
2017-06-10,1177
2017-06-11,1177
2017-06-12,1177
2017-06-13,1177
2017-06-14,1177
2017-06-15,1177
2017-06-16,1177
2017-06-17,1177
2017-06-18,1177
2017-06-19,1177
2017-06-20,1148
2017-06-21,1148
2017-06-22,1148
2017-06-23,1148
2017-06-24,1148
2017-06-25,1148
2017-06-26,1148
2017-06-27,1148
2017-06-29,1148
2017-06-30,1148
2017-07-01,1148
2017-07-02,1093
2017-07-03,1093
2017-07-04,1093
2017-07-05,1093
2017-07-06,1093
2017-07-07,1093
2017-07-08,1093
2017-07-13,1046
2017-07-14,1046
2017-07-15,1046
2017-07-16,1046
2017-07-17,1046
2017-07-18,1046
2017-07-19,1046
2017-07-20,1046
2017-07-21,1046
2017-07-22,1046
2017-07-23,1046
2017-07-24,1046
2017-07-25,1046
2017-07-26,1082
2017-07-27,1082
2017-07-28,1082
2017-07-29,1082
2017-07-30,1082
2017-07-31,1082
2017-08-01,1082
2017-08-02,1082
2017-08-03,1082
2017-08-04,1082
2017-08-05,1082
2017-08-06,1082
2017-08-09,1082
2017-08-10,1082
2017-08-11,1051
2017-08-12,1051
2017-08-13,1051
2017-08-14,1051
2017-08-15,1051
2017-08-16,1051
2017-08-17,1051
2017-08-18,1051
2017-08-19,1051
2017-08-20,1051
2017-08-21,1051
2017-08-22,1051
2017-08-23,1051
2017-08-24,1051
2017-08-25,1051
2017-08-26,1051
2017-08-27,1038
2017-08-28,1038
2017-08-29,1038
2017-08-30,1038
2017-08-31,1038
2017-09-01,1038
2017-09-02,1038
2017-09-04,1038
2017-09-05,1038
2017-09-06,1038
2017-09-07,1038
2017-09-08,989
2017-09-09,989
2017-09-10,989
2017-09-11,989
2017-09-12,989
2017-09-13,989
2017-09-14,989
2017-09-15,989
2017-09-16,989
2017-09-17,989
2017-09-19,989
2017-09-20,989
2017-09-21,976
2017-09-22,976
2017-09-23,976
2017-09-24,976
2017-09-25,976
2017-09-26,976
2017-09-27,976
2017-09-28,976
2017-09-29,976
2017-09-30,976
2017-10-01,976
2017-10-02,976
2017-10-03,976
2017-10-04,976
2017-10-05,999
2017-10-06,999
2017-10-07,999
2017-10-08,999
2017-10-09,999
2017-10-10,999
2017-10-11,999
2017-10-12,999
2017-10-13,999
2017-10-14,999
2017-10-15,999
2017-10-16,999
2017-10-17,999
2017-10-18,971
2017-10-19,971
2017-10-20,971
2017-10-21,971
2017-10-22,971
2017-10-23,971
2017-10-24,971
2017-10-25,971
2017-10-26,971
2017-10-27,971
2017-10-28,971
2017-10-29,971
2017-10-30,971
2017-10-31,971
2017-11-01,971
2017-11-02,971
2017-11-03,971
2017-11-04,966
2017-11-05,966
2017-11-06,966
2017-11-07,966
2017-11-08,966
2017-11-09,966
2017-11-10,966
2017-11-11,966
2017-11-12,966
2017-11-13,966
2017-11-14,966
2017-11-15,966
2017-11-16,966
2017-11-17,966
2017-11-18,966
2017-11-19,966
2017-11-20,919
2017-11-21,919
2017-11-22,919
2017-11-23,919
2017-11-24,919
2017-11-25,919
2017-11-26,919
2017-11-27,919
2017-11-28,919
2017-11-29,919
2017-11-30,919
2017-12-01,919
2017-12-02,919
2017-12-03,919
2017-12-04,919
2017-12-05,921
2017-12-06,921
2017-12-07,921
2017-12-08,921
2017-12-09,921
2017-12-10,921
2017-12-11,921
2017-12-12,921
2017-12-13,921
2017-12-14,921
2017-12-15,921
2017-12-16,921
2017-12-17,921
2017-12-18,921
2017-12-19,921
2017-12-20,921
2017-12-21,921
2017-12-22,921
2017-12-23,898
2017-12-24,898
2017-12-25,898
2017-12-26,898
2017-12-27,898
2017-12-28,898
2017-12-29,898
2017-12-30,898
2017-12-31,898
2018-01-01,898
2018-01-02,898
2018-01-03,898
2018-01-04,898
2018-01-05,898
2018-01-06,898
2018-01-07,938
2018-01-08,938
2018-01-09,938
2018-01-10,938
2018-01-11,938
2018-01-12,938
2018-01-13,938
2018-01-14,938
2018-01-15,938
2018-01-16,938
2018-01-17,968
2018-01-18,968
2018-01-19,968
2018-01-20,968
2018-01-21,968
2018-01-22,968
2018-01-23,968
2018-01-24,968
2018-01-25,968
2018-01-26,968
2018-01-27,929
2018-01-28,929
2018-01-29,929
2018-01-30,929
2018-02-01,929
2018-02-02,929
2018-02-03,929
2018-02-04,929
2018-02-05,929
2018-02-06,929
2018-02-07,929
2018-02-08,929
2018-02-09,929
2018-02-10,929
2018-02-11,929
2018-02-12,976
2018-02-13,976
2018-02-14,976
2018-02-15,976
2018-02-16,976
2018-02-17,976
2018-02-18,976
2018-02-19,976
2018-02-20,976
2018-02-21,976
2018-02-22,976
2018-02-23,976
2018-02-24,976
2018-02-25,976
2018-02-26,1019
2018-02-27,1019
2018-02-28,1019
2018-03-01,1019
2018-03-02,1019
2018-03-03,1019
2018-03-04,1019
2018-03-05,1019
2018-03-06,1019
2018-03-07,1019
2018-03-08,1019
2018-03-09,1019
2018-03-10,1067
2018-03-11,1067
2018-03-12,1067
2018-03-13,1067
2018-03-14,1067
2018-03-15,1067
2018-03-16,1067
2018-03-17,1067
2018-03-18,1067
2018-03-19,1067
2018-03-20,1067
2018-03-21,1067
2018-03-23,1067
2018-03-24,1117
2018-03-26,1117
2018-03-27,1117
2018-03-28,1117
2018-03-29,1117
2018-03-30,1117
2018-03-31,1117
2018-04-01,1117
2018-04-02,1117
2018-04-03,1117
2018-04-04,1117
2018-04-05,1117
2018-04-06,1117
2018-04-08,1117
2018-04-09,1173
2018-04-10,1173
2018-04-11,1173
2018-04-12,1173
2018-04-13,1173
2018-04-14,1173
2018-04-16,1173
2018-04-17,1173
2018-04-18,1173
2018-04-19,1173
2018-04-20,1173
2018-04-21,1173
2018-04-22,1173
2018-04-23,1173
2018-04-24,1173
2018-04-25,1173
2018-04-26,1173
2018-04-27,1173
2018-04-28,1173
2018-04-29,1173
2018-04-30,1178
2018-05-01,1178
2018-05-02,1178
2018-05-03,1178
2018-05-04,1178
2018-05-05,1178
2018-05-06,1178
2018-05-07,1178
2018-05-08,1178
2018-05-09,1178
2018-05-10,1178
2018-05-11,1178
2018-05-12,1178
2018-05-13,1178
2018-05-14,1178
2018-05-15,1178
2018-05-16,1178
2018-05-17,1178
2018-05-18,1178
2018-05-19,1178
2018-05-20,1178
2018-05-21,1211
2018-05-22,1211
2018-05-23,1211
2018-05-24,1211
2018-05-25,1211
2018-05-26,1211
2018-05-27,1211
2018-05-28,1211
2018-05-29,1211
2018-05-30,1211
2018-05-31,1211
2018-06-01,1211
2018-06-02,1211
2018-06-03,1211
2018-06-04,1211
2018-06-05,1211
2018-06-06,1211
2018-06-07,1201
2018-06-08,1201
2018-06-09,1201
2018-06-10,1201
2018-06-11,1201
2018-06-12,1201
2018-06-13,1201
2018-06-14,1201
2018-06-15,1201
2018-06-16,1201
2018-06-17,1201
2018-06-18,1201
2018-06-19,1201
2018-06-20,1201
2018-06-21,1201
2018-06-22,1201
2018-06-23,1230
2018-06-24,1230
2018-06-25,1230
2018-06-26,1230
2018-06-27,1230
2018-06-28,1230
2018-06-29,1230
2018-06-30,1230
2018-07-01,1230
2018-07-02,1230
2018-07-03,1230
2018-07-04,1230
2018-07-05,1230
2018-07-06,1230
2018-07-07,1277
2018-07-08,1277
2018-07-09,1277
2018-07-10,1277
2018-07-11,1277
2018-07-12,1277
2018-07-13,1277
2018-07-14,1277
2018-07-15,1277
2018-07-16,1277
2018-07-17,1277
2018-07-18,1277
2018-07-19,1277
2018-07-20,1277
2018-07-21,1277
2018-07-22,1277
2018-07-23,1334
2018-07-24,1334
2018-07-25,1334
2018-07-26,1334
2018-07-27,1334
2018-07-28,1334
2018-07-29,1334
2018-07-30,1334
2018-07-31,1334
2018-08-01,1334
2018-08-02,1334
2018-08-03,1334
2018-08-04,1334
2018-08-05,1331
2018-08-06,1331
2018-08-07,1331
2018-08-08,1331
2018-08-09,1331
2018-08-10,1331
2018-08-11,1331
2018-08-12,1331
2018-08-14,1331
2018-08-16,1274
2018-08-17,1274
2018-08-18,1274
2018-08-19,1274
2018-08-20,1274
2018-08-21,1274
2018-08-22,1274
2018-08-23,1274
2018-08-24,1226
2018-08-25,1226
2018-08-26,1226
2018-08-27,1226
2018-08-28,1226
2018-08-29,1226
2018-08-30,1226
2018-08-31,1226
2018-09-01,1190
2018-09-02,1190
2018-09-03,1190
2018-09-04,1190
2018-09-05,1190
2018-09-06,1190
2018-09-07,1190
2018-09-08,1190
2018-09-09,1190
2018-09-10,1137
2018-09-11,1137
2018-09-12,1137
2018-09-13,1137
2018-09-14,1137
2018-09-15,1137
2018-09-16,1137
2018-09-17,1137
2018-09-18,1137
2018-09-19,1084
2018-09-20,1084
2018-09-21,1084
2018-09-22,1084
2018-09-23,1084
2018-09-24,1084
2018-09-25,1084
2018-09-26,1033
2018-09-27,1033
2018-09-28,1033
2018-09-29,1033
2018-09-30,1033
2018-10-02,1033
2018-10-03,1033
2018-10-04,1033
2018-10-05,1033
2018-10-06,991
2018-10-07,991
2018-10-08,991
2018-10-09,991
2018-10-10,991
2018-10-11,991
2018-10-12,991
2018-10-13,991
2018-10-14,991
2018-10-15,991
2018-10-16,1015
2018-10-17,1015
2018-10-18,1015
2018-10-19,1015
2018-10-20,1015
2018-10-21,1015
2018-10-22,1015
2018-10-23,1015
2018-10-24,1015
2018-10-25,1015
2018-10-26,1015
2018-10-27,1015
2018-10-28,1015
2018-10-29,1015
2018-10-30,1061
2018-10-31,1061
2018-11-01,1061
2018-11-03,1061
2018-11-04,1061
2018-11-05,1061
2018-11-06,1018
2018-11-07,1018
2018-11-08,1018
2018-11-09,1018
2018-11-10,1018
2018-11-11,988
2018-11-12,988
2018-11-13,988
2018-11-14,988
2018-11-15,988
2018-11-16,1019
2018-11-17,1019
2018-11-18,1019
2018-11-19,1019
2018-11-20,1019
2018-11-21,1019
2018-11-22,1037
2018-11-23,1037
2018-11-24,1037
2018-11-25,1037
2018-11-26,1037
2018-11-27,1037
2018-11-28,1037
2018-11-29,1037
2018-12-01,1037
2018-12-02,1037
2018-12-03,1037
2018-12-04,1038
2018-12-05,1038
2018-12-07,1038
2018-12-09,1081
2018-12-10,1081
2018-12-11,1081
2018-12-12,1081
2018-12-13,1081
2018-12-14,1042
2018-12-15,1042
2018-12-16,1042
2018-12-17,1042
2018-12-18,1042
2018-12-19,1042
2018-12-20,1001
2018-12-21,1001
2018-12-22,1001
2018-12-23,1001
2018-12-24,956
2018-12-25,956
2018-12-26,956
2018-12-27,956
2018-12-28,922
2018-12-29,922
2018-12-30,922
2018-12-31,922
2019-01-01,922
2019-01-02,881
2019-01-03,881
2019-01-04,881
2019-01-05,881
2019-01-06,881
2019-01-08,841
2019-01-10,836
2019-01-11,836
2019-01-12,836
2019-01-13,836
2019-01-14,836
2019-01-15,836
2019-01-16,836
2019-01-17,875
2019-01-18,875
2019-01-19,875
2019-01-20,875
2019-01-21,875
2019-01-22,875
2019-01-23,875
2019-01-24,870
2019-01-25,870
2019-01-26,870
2019-01-27,870
2019-01-28,870
2019-01-29,870
2019-01-30,870
2019-01-31,885
2019-02-01,885
2019-02-02,885
2019-02-03,885
2019-02-04,885
2019-02-05,885
2019-02-06,885
2019-02-07,886
2019-02-08,886
2019-02-09,886
2019-02-10,886
2019-02-11,886
2019-02-12,886
2019-02-13,886
2019-02-14,886
2019-02-15,886
2019-02-16,929
2019-02-17,929
2019-02-18,929
2019-02-19,929
2019-02-20,929
2019-02-21,929
2019-02-22,929
2019-02-23,947
2019-02-24,947
2019-02-25,947
2019-02-26,947
2019-02-27,947
2019-02-28,947
2019-03-01,947
2019-03-02,947
2019-03-03,947
2019-03-04,947
2019-03-05,947
2019-03-06,947
2019-03-07,947
2019-03-08,927
2019-03-09,927
2019-03-10,927
2019-03-11,927
2019-03-12,927
2019-03-13,927
2019-03-14,927
2019-03-15,927
2019-03-16,927
2019-03-17,927
2019-03-18,950
2019-03-19,950
2019-03-20,950
2019-03-21,950
2019-03-22,950
2019-03-23,950
2019-03-24,950
2019-03-25,950
2019-03-26,950
2019-03-27,950
2019-03-28,950
2019-03-29,950
2019-03-30,950
2019-03-31,950
2019-04-01,950
2019-04-02,950
2019-04-03,950
2019-04-04,950
2019-04-05,950
2019-04-06,950
2019-04-07,950
2019-04-08,950
2019-04-09,950
2019-04-10,950
2019-04-11,950
2019-04-12,995
2019-04-13,995
2019-04-14,995
2019-04-15,995
2019-04-16,995
2019-04-17,995
2019-04-18,995
2019-04-19,995
2019-04-20,995
2019-04-21,1037
2019-04-22,1037
2019-04-23,1037
2019-04-24,1037
2019-04-25,1037
2019-04-26,1037
2019-04-27,1037
2019-04-28,1037
2019-04-29,1037
2019-04-30,1037
2019-05-01,1037
2019-05-02,999
2019-05-03,999
2019-05-04,999
2019-05-05,999
2019-05-06,999
2019-05-07,999
2019-05-08,999
2019-05-09,999
2019-05-10,999
2019-05-11,999
2019-05-12,999
2019-05-13,992
2019-05-14,992
2019-05-15,992
2019-05-16,992
2019-05-17,992
2019-05-18,992
2019-05-19,992
2019-05-20,992
2019-05-21,992
2019-05-22,992
2019-05-23,992
2019-05-24,944
2019-05-25,944
2019-05-26,944
2019-05-27,944
2019-05-28,944
2019-05-29,944
