date_obj,Adamant%20helm%20(h3) price
2016-02-19,3610
2016-02-20,3776
2016-02-21,3776
2016-02-22,3776
2016-02-23,3938
2016-02-24,3938
2016-02-25,3938
2016-02-26,3938
2016-02-27,3979
2016-02-28,3979
2016-02-29,3979
2016-03-01,3981
2016-03-02,3981
2016-03-03,3981
2016-03-04,4029
2016-03-05,4029
2016-03-06,4010
2016-03-07,4010
2016-03-08,4010
2016-03-09,3899
2016-03-10,3899
2016-03-11,3899
2016-03-12,3762
2016-03-13,3762
2016-03-14,3762
2016-03-15,3707
2016-03-16,3707
2016-03-17,3707
2016-03-18,3719
2016-03-19,3719
2016-03-20,3598
2016-03-21,3598
2016-03-22,3598
2016-03-23,3552
2016-03-24,3552
2016-03-25,3552
2016-03-26,3383
2016-03-27,3383
2016-03-28,3426
2016-03-29,3426
2016-03-30,3426
2016-03-31,3426
2016-04-01,3312
2016-04-02,3312
2016-04-03,3312
2016-04-04,3153
2016-04-05,3153
2016-04-06,3153
2016-04-07,3018
2016-04-08,3018
2016-04-09,2995
2016-04-10,2995
2016-04-11,2995
2016-04-12,2967
2016-04-13,2967
2016-04-14,2967
2016-04-15,2894
2016-04-16,2894
2016-04-17,3028
2016-04-18,3028
2016-04-19,3028
2016-04-20,2966
2016-04-21,2966
2016-04-22,2966
2016-04-23,2972
2016-04-24,2972
2016-04-25,2972
2016-04-26,2985
2016-04-27,2985
2016-04-28,2985
2016-04-29,2985
2016-04-30,3067
2016-05-01,3067
2016-05-02,3067
2016-05-03,3066
2016-05-04,3066
2016-05-05,3066
2016-05-06,3014
2016-05-07,3014
2016-05-08,2876
2016-05-09,2876
2016-05-10,2744
2016-05-11,2744
2016-05-12,2744
2016-05-13,2656
2016-05-14,2656
2016-05-15,2656
2016-05-16,2633
2016-05-17,2633
2016-05-18,2633
2016-05-19,2620
2016-05-21,2620
2016-05-22,2687
2016-05-23,2687
2016-05-24,2687
2016-05-25,2684
2016-05-26,2684
2016-05-27,2684
2016-05-28,2748
2016-05-29,2748
2016-05-30,2748
2016-05-31,2783
2016-06-01,2783
2016-06-02,2783
2016-06-03,2754
2016-06-04,2754
2016-06-05,2754
2016-06-06,2891
2016-06-07,2891
2016-06-08,2891
2016-06-09,2891
2016-06-10,3036
2016-06-11,3036
2016-06-12,2971
2016-06-13,2971
2016-06-14,2971
2016-06-15,2906
2016-06-16,2906
2016-06-17,2906
2016-06-18,2773
2016-06-19,2773
2016-06-20,2773
2016-06-21,2655
2016-06-22,2655
2016-06-23,2655
2016-06-24,2532
2016-06-25,2532
2016-06-26,2459
2016-06-27,2459
2016-06-28,2459
2016-06-29,2460
2016-06-30,2460
2016-07-01,2460
2016-07-02,2467
2016-07-03,2467
2016-07-04,2467
2016-07-05,2535
2016-07-06,2535
2016-07-07,2454
2016-07-08,2454
2016-07-09,2355
2016-07-10,2355
2016-07-11,2247
2016-07-12,2247
2016-07-13,2181
2016-07-14,2181
2016-07-15,2224
2016-07-16,2224
2016-07-17,2169
2016-07-18,2169
2016-07-23,2057
2016-07-24,2057
2016-07-25,2159
2016-07-26,2159
2016-07-27,2159
2016-07-28,2159
2016-07-29,2161
2016-07-30,2161
2016-07-31,2161
2016-08-01,2208
2016-08-02,2208
2016-08-03,2223
2016-08-04,2223
2016-08-05,2223
2016-08-06,2223
2016-08-07,2222
2016-08-08,2222
2016-08-09,2222
2016-08-10,2130
2016-08-11,2130
2016-08-12,2130
2016-08-13,2130
2016-08-14,2109
2016-08-15,2109
2016-08-16,2109
2016-08-17,2113
2016-08-18,2113
2016-08-19,2113
2016-08-20,2064
2016-08-21,2064
2016-08-22,2064
2016-08-23,2051
2016-08-24,2051
2016-08-25,2051
2016-08-26,2051
2016-08-28,2001
2016-08-31,2034
2016-09-01,2034
2016-09-02,2034
2016-09-03,2034
2016-09-04,2062
2016-09-05,2062
2016-09-06,2062
2016-09-07,2085
2016-09-08,2085
2016-09-09,2085
2016-09-10,2085
2016-09-11,2019
2016-09-12,2019
2016-09-13,2019
2016-09-14,2019
2016-09-15,1926
2016-09-16,1926
2016-09-17,1926
2016-09-18,1926
2016-09-19,1866
2016-09-20,1866
2016-09-21,1866
2016-09-22,1866
2016-09-23,1857
2016-09-24,1857
2016-09-25,1857
2016-09-26,1857
2016-09-27,1867
2016-09-28,1867
2016-09-29,1867
2016-09-30,1867
2016-10-01,1853
2016-10-02,1853
2016-10-03,1853
2016-10-04,1853
2016-10-05,1853
2016-10-06,1848
2016-10-07,1848
2016-10-08,1848
2016-10-09,1876
2016-10-10,1876
2016-10-11,1876
2016-10-12,1876
2016-10-13,1843
2016-10-14,1843
2016-10-15,1843
2016-10-16,1843
2016-10-17,1886
2016-10-18,1886
2016-10-19,1886
2016-10-20,1886
2016-10-21,1980
2016-10-22,1980
2016-10-23,1980
2016-10-24,2079
2016-10-25,2079
2016-10-26,2079
2016-10-27,2178
2016-10-28,2178
2016-10-29,2178
2016-10-30,2158
2016-10-31,2158
2016-11-01,2158
2016-11-02,2218
2016-11-03,2218
2016-11-04,2218
2016-11-05,2218
2016-11-06,2205
2016-11-07,2205
2016-11-08,2205
2016-11-09,2205
2016-11-10,2308
2016-11-11,2308
2016-11-12,2308
2016-11-13,2424
2016-11-14,2424
2016-11-15,2424
2016-12-07,2509
2016-12-08,2406
2016-12-09,2406
2016-12-10,2406
2016-12-11,2458
2016-12-12,2458
2016-12-13,2458
2016-12-14,2458
2016-12-15,2549
2016-12-16,2549
2016-12-17,2659
2016-12-18,2659
2016-12-19,2659
2016-12-20,2792
2016-12-21,2792
2016-12-22,2792
2016-12-23,2867
2016-12-24,2867
2016-12-25,2867
2016-12-26,2918
2016-12-27,2918
2016-12-28,2918
2016-12-29,3022
2016-12-30,3022
2016-12-31,3022
2017-01-01,3022
2017-01-02,3074
2017-01-03,3074
2017-01-04,3074
2017-01-05,3074
2017-01-06,3228
2017-01-07,3228
2017-01-08,3389
2017-01-09,3389
2017-01-10,3389
2017-01-11,3539
2017-01-12,3539
2017-01-13,3539
2017-01-14,3497
2017-01-15,3497
2017-01-16,3664
2017-01-17,3664
2017-01-18,3664
2017-01-19,3505
2017-01-20,3505
2017-01-21,3643
2017-01-22,3643
2017-01-23,3643
2017-01-27,3654
2017-01-28,3654
2017-01-29,3704
2017-01-30,3704
2017-01-31,3704
2017-02-01,3525
2017-02-02,3525
2017-02-03,3525
2017-02-04,3446
2017-02-05,3446
2017-02-06,3446
2017-02-07,3290
2017-02-08,3290
2017-02-09,3290
2017-02-10,3179
2017-02-11,3179
2017-02-12,3225
2017-02-13,3225
2017-02-14,3107
2017-02-15,3107
2017-02-16,2966
2017-02-17,2966
2017-02-18,2966
2017-02-19,3020
2017-02-20,3020
2017-02-21,3020
2017-02-22,3052
2017-02-23,3052
2017-02-24,3052
2017-02-25,2970
2017-02-26,2970
2017-02-27,3117
2017-02-28,3117
2017-03-01,3173
2017-03-02,3173
2017-03-03,3173
2017-03-04,3327
2017-03-05,3327
2017-03-06,3448
2017-03-07,3448
2017-03-08,3448
2017-03-09,3448
2017-03-10,3537
2017-03-11,3537
2017-03-12,3537
2017-03-13,3714
2017-03-14,3714
2017-03-15,3700
2017-03-16,3700
2017-03-17,3700
2017-03-18,3885
2017-03-19,3885
2017-03-20,3995
2017-03-21,3995
2017-03-22,4094
2017-03-23,4094
2017-03-24,4094
2017-03-25,4247
2017-03-26,4247
2017-03-27,4247
2017-03-28,4277
2017-03-29,4277
2017-03-30,4476
2017-03-31,4476
2017-04-01,4476
2017-04-02,4524
2017-04-03,4524
2017-04-04,4608
2017-04-05,4608
2017-04-12,5108
2017-04-13,5108
2017-04-14,5108
2017-04-15,5308
2017-04-16,5308
2017-04-17,5141
2017-04-18,5141
2017-04-19,5141
2017-04-20,5383
2017-04-21,5383
2017-04-22,5383
2017-04-23,5640
2017-04-24,5640
2017-04-25,5922
2017-04-26,5922
2017-04-27,5922
2017-04-28,6219
2017-04-29,6219
2017-04-30,6219
2017-05-01,6530
2017-05-02,6530
2017-05-03,6530
2017-05-04,6845
2017-05-05,6845
2017-05-06,6845
2017-05-07,6605
2017-05-08,6605
2017-05-09,6278
2017-05-10,6278
2017-05-11,6278
2017-05-12,6023
2017-05-13,6023
2017-05-14,6023
2017-05-15,5768
2017-05-16,5556
2017-05-17,5556
2017-05-18,5315
2017-05-19,5315
2017-05-20,5150
2017-05-21,5150
2017-05-22,5150
2017-05-23,4904
2017-05-24,4904
2017-05-25,4938
2017-05-26,4938
2017-05-27,5172
2017-05-28,5172
2017-05-29,5172
2017-05-30,5271
2017-05-31,5271
2017-06-01,5271
2017-06-02,5019
2017-06-03,5019
2017-06-04,5019
2017-06-05,5061
2017-06-06,5061
2017-06-07,4923
2017-06-08,4923
2017-06-09,4923
2017-06-10,4880
2017-06-11,4880
2017-06-12,4880
2017-06-13,4726
2017-06-14,4726
2017-06-15,4726
2017-06-16,4668
2017-06-17,4668
2017-06-18,4668
2017-06-19,4668
2017-06-20,4438
2017-06-21,4438
2017-06-22,4438
2017-06-23,4438
2017-06-24,4259
2017-06-25,4259
2017-06-26,4259
2017-06-27,4056
2017-06-28,4056
2017-06-29,4056
2017-06-30,3878
2017-07-01,3878
2017-07-02,3878
2017-07-03,3718
2017-07-04,3718
2017-07-05,3718
2017-07-06,3718
2017-07-07,3552
2017-07-08,3552
2017-07-09,3401
2017-07-13,3387
2017-07-14,3387
2017-07-15,3226
2017-07-16,3226
2017-07-17,3087
2017-07-18,3087
2017-07-19,3087
2017-07-20,2985
2017-07-21,2985
2017-07-22,2903
2017-07-23,2903
2017-07-24,2903
2017-07-25,2960
2017-07-26,2960
2017-07-27,2947
2017-07-28,2947
2017-07-29,2947
2017-07-30,2996
2017-07-31,2996
2017-08-01,2996
2017-08-02,2901
2017-08-03,2901
2017-08-04,2901
2017-08-05,2847
2017-08-06,2847
2017-08-07,2847
2017-08-08,2987
2017-08-09,2987
2017-08-10,3091
2017-08-11,3091
2017-08-12,3091
2017-08-13,3091
2017-08-14,2949
2017-08-15,2949
2017-08-16,2949
2017-08-17,2966
2017-08-18,2966
2017-08-19,2966
2017-08-20,3000
2017-08-21,3000
2017-08-22,3025
2017-08-23,3025
2017-08-24,3025
2017-08-25,3025
2017-08-26,3108
2017-08-27,3108
2017-08-28,3108
2017-08-29,3108
2017-08-30,3251
2017-08-31,3251
2017-09-01,3251
2017-09-02,3414
2017-09-03,3414
2017-09-04,3414
2017-09-05,3348
2017-09-06,3348
2017-09-07,3321
2017-09-08,3321
2017-09-09,3321
2017-09-10,3248
2017-09-11,3248
2017-09-12,3248
2017-09-13,3374
2017-09-14,3374
2017-09-15,3374
2017-09-16,3457
2017-09-17,3457
2017-09-18,3457
2017-09-19,3521
2017-09-20,3521
2017-09-21,3521
2017-09-22,3651
2017-09-23,3651
2017-09-24,3651
2017-09-25,3655
2017-09-26,3655
2017-09-27,3655
2017-09-28,3763
2017-09-29,3763
2017-09-30,3763
2017-10-01,3944
2017-10-02,3944
2017-10-03,3944
2017-10-04,4001
2017-10-05,4001
2017-10-06,4001
2017-10-07,4122
2017-10-08,4122
2017-10-09,4122
2017-10-10,4208
2017-10-11,4208
2017-10-12,4208
2017-10-13,4138
2017-10-14,4138
2017-10-15,4138
2017-10-16,4325
2017-10-17,4325
2017-10-18,4325
2017-10-19,4325
2017-10-20,4394
2017-10-21,4394
2017-10-22,4394
2017-10-23,4331
2017-10-24,4331
2017-10-25,4331
2017-10-26,4130
2017-10-27,4130
2017-10-28,4130
2017-10-29,3953
2017-10-30,3953
2017-10-31,3953
2017-11-01,3763
2017-11-02,3763
2017-11-03,3763
2017-11-04,3828
2017-11-05,3828
2017-11-06,3828
2017-11-07,3979
2017-11-08,3979
2017-11-09,3979
2017-11-10,3840
2017-11-11,3840
2017-11-12,3840
2017-11-13,3742
2017-11-14,3742
2017-11-15,3742
2017-11-16,3589
2017-11-17,3589
2017-11-18,3589
2017-11-19,3432
2017-11-20,3432
2017-11-21,3273
2017-11-22,3273
2017-11-23,3273
2017-11-24,3144
2017-11-25,3144
2017-11-26,3036
2017-11-27,3036
2017-11-28,3036
2017-11-29,2893
2017-11-30,2893
2017-12-01,2765
2017-12-02,2765
2017-12-03,2643
2017-12-04,2643
2017-12-05,2536
2017-12-06,2536
2017-12-07,2423
2017-12-08,2423
2017-12-09,2423
2017-12-10,2303
2017-12-11,2303
2017-12-12,2237
2017-12-13,2237
2017-12-14,2237
2017-12-15,2138
2017-12-16,2138
2017-12-17,2138
2017-12-18,2102
2017-12-19,2102
2017-12-20,2102
2017-12-21,2012
2017-12-22,2012
2017-12-23,2012
2017-12-24,2005
2017-12-25,2005
2017-12-26,2005
2017-12-27,2076
2017-12-28,2076
2017-12-29,2076
2017-12-30,2048
2017-12-31,2048
2018-01-01,2048
2018-01-02,1954
2018-01-03,1954
2018-01-04,1868
2018-01-05,1868
2018-01-06,1882
2018-01-07,1882
2018-01-08,1882
2018-01-09,1796
2018-01-10,1796
2018-01-11,1812
2018-01-12,1812
2018-01-13,1859
2018-01-14,1859
2018-01-15,1952
2018-01-16,1952
2018-01-17,2002
2018-01-18,2002
2018-01-19,2002
2018-01-20,2000
2018-01-21,2000
2018-01-22,2000
2018-01-23,1943
2018-01-24,1943
2018-01-25,1915
2018-01-26,1915
2018-01-27,1836
2018-01-28,1866
2018-01-29,1866
2018-01-30,1850
2018-01-31,1850
2018-02-01,1787
2018-02-02,1787
2018-02-03,1785
2018-02-04,1785
2018-02-05,1785
2018-02-06,1743
2018-02-07,1743
2018-02-08,1831
2018-02-09,1831
2018-02-10,1896
2018-02-11,1896
2018-02-12,1860
2018-02-13,1860
2018-02-14,1797
2018-02-15,1797
2018-02-16,1831
2018-02-17,1831
2018-02-18,1776
2018-02-19,1776
2018-02-20,1779
2018-02-21,1779
2018-02-22,1817
2018-02-23,1817
2018-02-24,1880
2018-02-25,1880
2018-02-26,1872
2018-02-27,1872
2018-02-28,1872
2018-03-01,1879
2018-03-02,1879
2018-03-03,1872
2018-03-04,1872
2018-03-05,1872
2018-03-06,1903
2018-03-07,1903
2018-03-08,1903
2018-03-09,1883
2018-03-10,1883
2018-03-11,1947
2018-03-12,1947
2018-03-13,1947
2018-03-14,1894
2018-03-15,1894
2018-03-16,1894
2018-03-17,1879
2018-03-18,1879
2018-03-19,1879
2018-03-20,1886
2018-03-21,1886
2018-03-22,1886
2018-03-23,1891
2018-03-24,1891
2018-03-25,1891
2018-03-26,1878
2018-03-27,1878
2018-03-28,1878
2018-03-29,1890
2018-03-30,1890
2018-03-31,1890
2018-04-01,1888
2018-04-02,1888
2018-04-03,1890
2018-04-04,1890
2018-04-05,1890
2018-04-06,1884
2018-04-07,1884
2018-04-08,1884
2018-04-09,1858
2018-04-10,1858
2018-04-11,1858
2018-04-12,1855
2018-04-13,1855
2018-04-14,1855
2018-04-15,1876
2018-04-16,1876
2018-04-17,1876
2018-04-18,1885
2018-04-19,1885
2018-04-20,1880
2018-04-21,1880
2018-04-22,1852
2018-04-23,1852
2018-04-24,1852
2018-04-25,1872
2018-04-26,1872
2018-04-27,1872
2018-04-28,1871
2018-04-29,1871
2018-04-30,1871
2018-05-01,1871
2018-05-02,1871
2018-05-03,1876
2018-05-04,1876
2018-05-05,1867
2018-05-06,1867
2018-05-07,1867
2018-05-08,1961
2018-05-09,1961
2018-05-10,2031
2018-05-11,2031
2018-05-12,2131
2018-05-13,2131
2018-05-14,2131
2018-05-15,2238
2018-05-16,2238
2018-05-17,2238
2018-05-18,2311
2018-05-19,2311
2018-05-20,2311
2018-05-21,2371
2018-05-22,2371
2018-05-23,2371
2018-05-24,2445
2018-05-25,2445
2018-05-26,2491
2018-05-27,2491
2018-05-28,2491
2018-05-29,2511
2018-05-30,2511
2018-05-31,2511
2018-06-01,2617
2018-06-02,2576
2018-06-03,2576
2018-06-04,2576
2018-06-05,2450
2018-06-06,2450
2018-06-07,2338
2018-06-08,2338
2018-06-09,2231
2018-06-10,2231
2018-06-11,2143
2018-06-12,2143
2018-06-13,2036
2018-06-14,2036
2018-06-15,1953
2018-06-16,1953
2018-06-17,2009
2018-06-18,2009
2018-06-19,2109
2018-06-20,2109
2018-06-21,2109
2018-06-22,2155
2018-06-23,2155
2018-06-24,2155
2018-06-25,2263
2018-06-26,2263
2018-06-27,2263
2018-06-28,2295
2018-06-29,2295
2018-06-30,2303
2018-07-01,2303
2018-07-02,2303
2018-07-03,2417
2018-07-04,2417
2018-07-05,2417
2018-07-06,2424
2018-07-07,2424
2018-07-08,2424
2018-07-09,2535
2018-07-10,2535
2018-07-11,2564
2018-07-12,2564
2018-07-13,2523
2018-07-14,2523
2018-07-15,2548
2018-07-16,2548
2018-07-17,2670
2018-07-18,2670
2018-07-19,2670
2018-07-20,2678
2018-07-21,2678
2018-07-22,2635
2018-07-23,2516
2018-07-24,2516
2018-07-25,2516
2018-07-26,2400
2018-07-27,2390
2018-07-28,2390
2018-07-29,2508
2018-07-30,2508
2018-07-31,2532
2018-08-01,2532
2018-08-02,2516
2018-08-03,2516
2018-08-04,2602
2018-08-05,2602
2018-08-06,2662
2018-08-07,2662
2018-08-08,2734
2018-08-09,2734
2018-08-10,2734
2018-08-11,2735
2018-08-12,2735
2018-08-14,2761
2018-08-16,2889
2018-08-17,2889
2018-08-18,2876
2018-08-19,2876
2018-08-20,2914
2018-08-21,2914
2018-08-22,3032
2018-08-23,3032
2018-08-24,3041
2018-08-25,2981
2018-08-26,2981
2018-08-27,3004
2018-08-28,3004
2018-08-29,3125
2018-08-30,3125
2018-08-31,3115
2018-09-01,3115
2018-09-02,3021
2018-09-03,3021
2018-09-04,3095
2018-09-05,3095
2018-09-06,3095
2018-09-07,3084
2018-09-08,3084
2018-09-09,2988
2018-09-10,2988
2018-09-11,3085
2018-09-12,3085
2018-09-13,3093
2018-09-14,3093
2018-09-15,3098
2018-09-16,3098
2018-09-17,3098
2018-09-18,3101
2018-09-19,3101
2018-09-20,3151
2018-09-21,3151
2018-09-22,3309
2018-09-23,3309
2018-09-24,3475
2018-09-25,3475
2018-09-26,3646
2018-09-27,3646
2018-09-28,3808
2018-09-29,3808
2018-09-30,3999
2018-10-01,3999
2018-10-02,3902
2018-10-03,3902
2018-10-04,3759
2018-10-05,3759
2018-10-06,3640
2018-10-07,3640
2018-10-08,3822
2018-10-09,3822
2018-10-10,4014
2018-10-11,4014
2018-10-12,4145
2018-10-13,4145
2018-10-14,4107
2018-10-15,4107
2018-10-16,4104
2018-10-17,4104
2018-10-18,4104
2018-10-19,4104
2018-10-20,4112
2018-10-21,4112
2018-10-22,4115
2018-10-23,4115
2018-10-24,4140
2018-10-25,4140
2018-10-26,4163
2018-10-27,4163
2018-10-28,4141
2018-10-29,4141
2018-10-30,4141
2018-10-31,4111
2018-11-01,4111
2018-11-03,4144
2018-11-04,4159
2018-11-05,4263
2018-11-06,4184
2018-11-07,4184
2018-11-08,4149
2018-11-09,4261
2018-11-10,4256
2018-11-11,4256
2018-11-12,4177
2018-11-13,4294
2018-11-14,4477
2018-11-15,4676
2018-11-16,4574
2018-11-17,4445
2018-11-18,4340
2018-11-19,4184
2018-11-20,4135
2018-11-21,4135
2018-11-22,4268
2018-11-23,4268
2018-11-24,4201
2018-11-25,4199
2018-11-26,4199
2018-11-27,4165
2018-11-28,4185
2018-11-29,4128
2018-12-01,4133
2018-12-02,4118
2018-12-03,4118
2018-12-04,4134
2018-12-05,4121
2018-12-07,4152
2018-12-09,4165
2018-12-10,4140
2018-12-11,4140
2018-12-12,4132
2018-12-13,4111
2018-12-14,4111
2018-12-15,4135
2018-12-16,4111
2018-12-17,4111
2018-12-18,4104
2018-12-19,4104
2018-12-20,4103
2018-12-21,4103
2018-12-22,4104
2018-12-23,4104
2018-12-24,4104
2018-12-25,4099
2018-12-26,4099
2018-12-27,4123
2018-12-28,4123
2018-12-29,4195
2018-12-30,4195
2018-12-31,4175
2019-01-01,4175
2019-01-02,4137
2019-01-03,4137
2019-01-04,4112
2019-01-05,4111
2019-01-06,4115
2019-01-08,4105
2019-01-10,4112
2019-01-11,4112
2019-01-12,4040
2019-01-13,3860
2019-01-14,3667
2019-01-15,3496
2019-01-16,3321
2019-01-17,3171
2019-01-18,3029
2019-01-19,2974
2019-01-20,2861
2019-01-21,2861
2019-01-22,2718
2019-01-23,2617
2019-01-24,2589
2019-01-25,2620
2019-01-26,2620
2019-01-27,2588
2019-01-28,2588
2019-01-29,2510
2019-01-30,2403
2019-01-31,2403
2019-02-01,2308
2019-02-02,2308
2019-02-03,2218
2019-02-04,2218
2019-02-05,2108
2019-02-06,2108
2019-02-07,2072
2019-02-08,2072
2019-02-09,1985
2019-02-10,1920
2019-02-11,1934
2019-02-12,1934
2019-02-13,1965
2019-02-14,1965
2019-02-15,1894
2019-02-16,1914
2019-02-17,1914
2019-02-18,1941
2019-02-19,1941
2019-02-20,1862
2019-02-21,1807
2019-02-22,1807
2019-02-23,1799
2019-02-24,1833
2019-02-25,1925
2019-02-26,1925
2019-02-27,2022
2019-02-28,2022
2019-03-01,2116
2019-03-02,2116
2019-03-03,2062
2019-03-04,2103
2019-03-05,2162
2019-03-06,2203
2019-03-07,2203
2019-03-08,2249
2019-03-09,2249
2019-03-10,2173
2019-03-11,2173
2019-03-12,2242
2019-03-13,2242
2019-03-14,2355
