date_obj,Brass%20key price
2017-07-04,290
2017-07-05,290
2017-07-06,293
2017-07-07,294
2017-07-08,297
2017-07-13,280
2017-07-14,281
2017-07-15,269
2017-07-16,265
2017-07-17,262
2017-07-18,257
2017-07-19,263
2017-07-20,258
2017-07-21,254
2017-07-22,257
2017-07-23,263
2017-07-24,268
2017-07-25,273
2017-07-26,277
2017-07-27,275
2017-07-28,271
2017-07-29,269
2017-07-30,270
2017-07-31,270
2017-08-01,269
2017-08-02,270
2017-08-03,266
2017-08-04,267
2017-08-05,267
2017-08-06,261
2017-08-09,262
2017-08-10,264
2017-08-11,267
2017-08-12,269
2017-08-13,270
2017-08-14,269
2017-08-15,267
2017-08-16,269
2017-08-17,270
2017-08-18,273
2017-08-19,274
2017-08-20,274
2017-08-21,275
2017-08-22,279
2017-08-23,273
2017-08-24,279
2017-08-25,277
2017-08-26,267
2017-08-27,256
2017-08-28,252
2017-08-29,242
2017-08-30,237
2017-08-31,236
2017-09-01,238
2017-09-02,241
2017-09-03,249
2017-09-04,257
2017-09-05,259
2017-09-06,267
2017-09-07,270
2017-09-08,269
2017-09-09,271
2017-09-10,272
2017-09-11,268
2017-09-12,268
2017-09-13,264
2017-09-14,265
2017-09-15,265
2017-09-16,260
2017-09-17,253
2017-09-18,245
2017-09-19,240
2017-09-20,236
2017-09-21,237
2017-09-22,243
2017-09-23,243
2017-09-24,241
2017-09-25,247
2017-09-26,237
2017-09-27,231
2017-09-28,232
2017-09-29,227
2017-09-30,219
2017-10-01,216
2017-10-02,219
2017-10-03,219
2017-10-04,216
2017-10-05,215
2017-10-06,209
2017-10-07,204
2017-10-08,200
2017-10-09,194
2017-10-10,189
2017-10-11,189
2017-10-12,191
2017-10-13,194
2017-10-14,186
2017-10-15,187
2017-10-16,189
2017-10-17,189
2017-10-18,188
2017-10-19,191
2017-10-20,193
2017-10-21,193
2017-10-22,198
2017-10-23,197
2017-10-24,193
2017-10-25,196
2017-10-26,199
2017-10-27,200
2017-10-28,200
2017-10-29,203
2017-10-30,209
2017-10-31,212
2017-11-01,217
2017-11-02,222
2017-11-03,226
2017-11-04,225
2017-11-05,221
2017-11-06,214
2017-11-07,211
2017-11-08,209
2017-11-09,212
2017-11-10,212
2017-11-11,214
2017-11-12,209
2017-11-13,214
2017-11-14,216
2017-11-15,218
2017-11-16,213
2017-11-17,216
2017-11-18,217
2017-11-19,220
2017-11-20,225
2017-11-21,228
2017-11-22,236
2017-11-23,239
2017-11-24,241
2017-11-25,240
2017-11-26,237
2017-11-27,237
2017-11-28,241
2017-11-29,240
2017-11-30,239
2017-12-01,243
2017-12-02,237
2017-12-03,233
2017-12-04,233
2017-12-05,231
2017-12-06,220
2017-12-07,215
2017-12-08,212
2017-12-09,215
2017-12-10,210
2017-12-11,206
2017-12-12,206
2017-12-13,207
2017-12-14,200
2017-12-15,191
2017-12-16,186
2017-12-17,180
2017-12-18,176
2017-12-19,180
2017-12-20,177
2017-12-21,174
2017-12-22,170
2017-12-23,169
2017-12-24,172
2017-12-25,174
2017-12-26,176
2017-12-27,178
2017-12-28,183
2017-12-29,187
2017-12-30,190
2017-12-31,197
2018-01-01,200
2018-01-02,197
2018-01-03,195
2018-01-04,193
2018-01-05,193
2018-01-06,196
2018-01-07,195
2018-01-08,193
2018-01-09,191
2018-01-10,192
2018-01-11,185
2018-01-12,183
2018-01-13,182
2018-01-14,178
2018-01-15,173
2018-01-16,170
2018-01-17,175
2018-01-18,168
2018-01-19,164
2018-01-20,161
2018-01-21,156
2018-01-22,152
2018-01-23,156
2018-01-24,159
2018-01-25,160
2018-01-26,155
2018-01-27,156
2018-01-28,161
2018-01-29,165
2018-01-30,165
2018-01-31,166
2018-02-01,171
2018-02-02,177
2018-02-03,174
2018-02-04,172
2018-02-05,174
2018-02-06,177
2018-02-07,178
2018-02-08,178
2018-02-09,178
2018-02-10,169
2018-02-11,170
2018-02-12,171
2018-02-13,174
2018-02-14,175
2018-02-15,170
2018-02-16,163
2018-02-17,167
2018-02-18,173
2018-02-19,175
2018-02-20,172
2018-02-21,171
2018-02-22,169
2018-02-23,171
2018-02-24,176
2018-02-25,180
2018-02-26,182
2018-02-27,184
2018-02-28,184
2018-03-01,189
2018-03-02,188
2018-03-03,186
2018-03-04,178
2018-03-05,175
2018-03-06,176
2018-03-07,177
2018-03-08,179
2018-03-09,182
2018-03-10,183
2018-03-11,189
2018-03-12,195
2018-03-13,203
2018-03-14,205
2018-03-15,208
2018-03-16,204
2018-03-17,205
2018-03-18,201
2018-03-19,193
2018-03-20,192
2018-03-21,189
2018-03-23,184
2018-03-24,185
2018-03-25,188
2018-03-26,190
2018-03-27,190
2018-03-28,190
2018-03-29,190
2018-03-30,191
2018-03-31,183
2018-04-01,179
2018-04-02,181
2018-04-03,178
2018-04-04,175
2018-04-05,177
2018-04-06,175
2018-04-07,173
2018-04-08,174
2018-04-09,179
2018-04-10,183
2018-04-11,186
2018-04-12,188
2018-04-13,191
2018-04-14,196
2018-04-15,198
2018-04-16,194
2018-04-17,198
2018-04-18,199
2018-04-19,198
2018-04-20,202
2018-04-21,200
2018-04-22,199
2018-04-23,200
2018-04-24,206
2018-04-25,210
2018-04-26,210
2018-04-27,211
2018-04-28,215
2018-04-29,213
2018-04-30,215
2018-05-01,211
2018-05-02,207
2018-05-03,203
2018-05-04,199
2018-05-05,206
2018-05-06,210
2018-05-07,211
2018-05-08,215
2018-05-09,223
2018-05-10,229
2018-05-11,231
2018-05-12,233
2018-05-13,229
2018-05-14,222
2018-05-15,216
2018-05-16,209
2018-05-17,201
2018-05-18,197
2018-05-19,197
2018-05-20,200
2018-05-21,203
2018-05-22,206
2018-05-23,208
2018-05-24,207
2018-05-25,210
2018-05-26,213
2018-05-27,212
2018-05-28,214
2018-05-29,214
2018-05-30,213
2018-05-31,212
2018-06-01,209
2018-06-02,211
2018-06-03,210
2018-06-04,213
2018-06-05,216
2018-06-06,216
2018-06-07,215
2018-06-08,218
2018-06-09,219
2018-06-10,223
2018-06-11,225
2018-06-12,226
2018-06-13,227
2018-06-14,231
2018-06-15,230
2018-06-16,232
2018-06-17,229
2018-06-18,222
2018-06-19,213
2018-06-20,216
2018-06-21,221
2018-06-22,221
2018-06-23,217
2018-06-24,215
2018-06-25,215
2018-06-26,215
2018-06-27,215
2018-06-28,212
2018-06-29,212
2018-06-30,211
2018-07-01,209
2018-07-02,206
2018-07-03,210
2018-07-04,209
2018-07-05,210
2018-07-06,214
2018-07-07,213
2018-07-08,219
2018-07-09,223
2018-07-10,224
2018-07-11,225
2018-07-12,230
2018-07-13,236
2018-07-14,240
2018-07-15,236
2018-07-16,239
2018-07-17,243
2018-07-18,244
2018-07-19,248
2018-07-20,248
2018-07-21,247
2018-07-22,251
2018-07-23,247
2018-07-24,247
2018-07-25,246
2018-07-26,246
2018-07-27,251
2018-07-28,256
2018-07-29,252
2018-07-30,254
2018-07-31,253
2018-08-01,253
2018-08-02,257
2018-08-03,256
2018-08-04,260
2018-08-05,263
2018-08-06,272
2018-08-07,271
2018-08-08,265
2018-08-09,255
2018-08-10,245
2018-08-11,248
2018-08-12,254
2018-08-14,265
2018-08-16,277
2018-08-17,285
2018-08-18,289
2018-08-19,294
2018-08-20,282
2018-08-21,278
2018-08-22,283
2018-08-23,292
2018-08-24,293
2018-08-25,297
2018-08-26,300
2018-08-27,302
2018-08-28,303
2018-08-29,305
2018-08-30,299
2018-08-31,300
2018-09-01,304
2018-09-02,302
2018-09-03,307
2018-09-04,313
2018-09-05,312
2018-09-06,315
2018-09-07,310
2018-09-08,306
2018-09-09,309
2018-09-10,301
2018-09-11,299
2018-09-12,299
2018-09-13,294
2018-09-14,295
2018-09-15,289
2018-09-16,286
2018-09-17,287
2018-09-18,289
2018-09-19,295
2018-09-20,287
2018-09-21,277
2018-09-22,277
2018-09-23,278
2018-09-24,279
2018-09-25,283
2018-09-26,287
2018-09-27,287
2018-09-28,291
2018-09-29,299
2018-09-30,294
2018-10-01,294
2018-10-02,298
2018-10-03,300
2018-10-04,303
2018-10-05,300
2018-10-06,296
2018-10-07,284
2018-10-08,276
2018-10-09,272
2018-10-10,268
2018-10-11,271
2018-10-12,269
2018-10-13,268
2018-10-14,266
2018-10-15,266
2018-10-16,267
2018-10-17,267
2018-10-18,262
2018-10-19,264
2018-10-20,266
2018-10-21,260
2018-10-22,255
2018-10-23,247
2018-10-24,241
2018-10-25,239
2018-10-26,242
2018-10-27,242
2018-10-28,243
2018-10-29,232
2018-10-30,238
2018-10-31,247
2018-11-01,256
2018-11-03,269
2018-11-04,267
2018-11-05,265
2018-11-06,264
2018-11-07,260
2018-11-08,257
2018-11-09,255
2018-11-10,252
2018-11-11,244
2018-11-12,241
2018-11-13,238
2018-11-15,229
2018-11-16,229
2018-11-17,225
2018-11-18,223
2018-11-19,222
2018-11-20,219
2018-11-21,219
2018-11-22,221
2018-11-23,213
2018-11-24,209
2018-11-25,209
2018-11-26,212
2018-11-27,215
2018-11-28,219
2018-11-29,223
2018-12-01,227
2018-12-02,228
2018-12-03,228
2018-12-04,232
2018-12-05,233
2018-12-07,234
2018-12-09,224
2018-12-10,224
2018-12-11,224
2018-12-12,226
2018-12-13,228
2018-12-14,232
2018-12-15,237
2018-12-16,238
2018-12-17,239
2018-12-18,241
2018-12-19,238
2018-12-20,245
2018-12-21,248
2018-12-22,249
2018-12-23,249
2018-12-24,249
2018-12-25,249
2018-12-26,247
2018-12-27,250
2018-12-28,246
2018-12-29,246
2018-12-30,242
2018-12-31,241
2019-01-01,244
2019-01-02,244
2019-01-03,244
2019-01-04,239
2019-01-05,237
2019-01-06,239
2019-01-08,235
2019-01-10,236
2019-01-11,241
2019-01-12,236
2019-01-13,237
2019-01-14,239
2019-01-15,237
2019-01-16,234
2019-01-17,236
2019-01-18,239
2019-01-19,244
2019-01-20,249
2019-01-21,254
2019-01-22,258
2019-01-23,263
2019-01-24,266
2019-01-25,263
2019-01-26,261
2019-01-27,260
2019-01-28,259
2019-01-29,259
2019-01-30,259
2019-01-31,257
2019-02-01,258
2019-02-02,256
2019-02-03,254
2019-02-04,253
2019-02-05,253
2019-02-06,254
2019-02-07,257
2019-02-08,260
2019-02-09,258
2019-02-10,256
2019-02-11,258
2019-02-12,254
2019-02-13,255
2019-02-14,255
2019-02-15,257
2019-02-16,262
2019-02-17,264
2019-02-18,265
2019-02-19,265
2019-02-20,263
2019-02-21,261
2019-02-22,258
2019-02-23,255
2019-02-24,256
2019-02-25,259
2019-02-26,264
2019-02-27,268
2019-02-28,259
2019-03-01,257
2019-03-02,253
2019-03-03,251
2019-03-04,247
2019-03-05,247
2019-03-06,248
2019-03-07,251
2019-03-08,252
2019-03-09,256
2019-03-10,260
2019-03-11,263
2019-03-12,268
2019-03-13,275
2019-03-14,273
2019-03-15,266
2019-03-16,272
2019-03-17,276
2019-03-18,271
2019-03-19,274
2019-03-20,278
2019-03-21,276
2019-03-22,271
2019-03-23,267
2019-03-24,270
2019-03-25,273
2019-03-26,278
2019-03-27,279
2019-03-28,277
2019-03-29,280
2019-03-30,281
2019-03-31,289
2019-04-01,300
2019-04-02,304
2019-04-03,316
2019-04-04,319
2019-04-05,320
2019-04-06,314
2019-04-07,311
2019-04-08,309
2019-04-09,306
2019-04-10,307
2019-04-11,305
2019-04-12,313
2019-04-13,311
2019-04-14,310
2019-04-15,304
2019-04-16,301
2019-04-17,296
2019-04-18,298
2019-04-19,296
2019-04-20,296
2019-04-21,303
2019-04-22,293
2019-04-23,291
2019-04-24,296
2019-04-25,292
2019-04-26,289
2019-04-27,279
2019-04-28,276
2019-04-29,278
2019-04-30,276
2019-05-01,277
2019-05-02,281
2019-05-03,286
2019-05-04,289
2019-05-05,296
2019-05-06,291
2019-05-07,291
2019-05-08,295
2019-05-09,281
2019-05-10,276
2019-05-11,269
2019-05-12,273
2019-05-13,272
2019-05-14,269
2019-05-15,271
2019-05-16,267
2019-05-17,271
2019-05-18,268
2019-05-19,272
2019-05-20,269
2019-05-21,272
2019-05-22,275
2019-05-23,281
2019-05-24,286
2019-05-25,291
2019-05-26,292
2019-05-27,291
2019-05-28,295
2019-05-29,290
2019-05-30,291
2019-05-31,292
2019-06-01,290
2019-06-02,290
2019-06-03,290
2019-06-04,292
2019-06-05,296
2019-06-06,298
2019-06-07,299
2019-06-08,303
2019-06-09,300
2019-06-10,297
2019-06-11,294
2019-06-12,298
2019-06-13,304
2019-06-14,309
2019-06-15,308
2019-06-16,307
2019-06-17,308
2019-06-18,309
2019-06-19,312
2019-06-20,310
2019-06-21,309
2019-06-22,309
2019-06-23,303
2019-06-24,294
2019-06-25,299
2019-06-26,304
2019-06-27,305
2019-06-28,304
2019-06-29,303
2019-06-30,305
2019-07-01,305
2019-07-02,308
2019-07-03,305
2019-07-04,303
2019-07-05,301
2019-07-06,301
2019-07-07,300
2019-07-08,299
2019-07-09,305
2019-07-10,303
2019-07-11,302
2019-07-12,297
2019-07-13,291
2019-07-14,292
2019-07-15,284
2019-07-16,278
2019-07-17,279
2019-07-18,269
2019-07-19,270
2019-07-20,275
2019-07-21,270
2019-07-22,272
2019-07-23,270
2019-07-24,266
2019-07-25,263
2019-07-26,251
2019-07-27,250
2019-07-28,254
2019-07-29,253
2019-07-30,247
2019-07-31,252
2019-08-01,255
2019-08-02,265
2019-08-03,270
2019-08-04,274
2019-08-05,277
2019-08-06,284
2019-08-07,291
2019-08-08,297
2019-08-09,295
2019-08-10,299
2019-08-11,300
2019-08-12,301
2019-08-13,300
2019-08-14,296
2019-08-15,295
2019-08-16,292
2019-08-17,291
2019-08-18,287
2019-08-19,284
2019-08-20,270
2019-08-21,273
2019-08-22,273
2019-08-23,270
2019-08-24,265
2019-08-24,265
2019-08-25,268
2019-08-25,268
