date_obj,Adamant%20arrowtips price
2016-06-04,124
2016-06-05,124
2016-06-06,124
2016-06-07,124
2016-06-08,124
2016-06-09,124
2016-06-10,124
2016-06-11,124
2016-06-12,123
2016-06-13,123
2016-06-14,123
2016-06-15,123
2016-06-16,123
2016-06-17,123
2016-06-18,123
2016-06-19,123
2016-06-20,123
2016-06-21,122
2016-06-22,122
2016-06-23,122
2016-06-24,122
2016-06-25,121
2016-06-26,121
2016-06-27,121
2016-06-28,121
2016-06-29,120
2016-06-30,120
2016-07-01,120
2016-07-02,120
2016-07-03,122
2016-07-04,122
2016-07-05,122
2016-07-06,122
2016-07-07,126
2016-07-08,126
2016-07-09,126
2016-07-10,126
2016-07-11,125
2016-07-12,125
2016-07-13,125
2016-07-14,125
2016-07-15,125
2016-07-16,122
2016-07-17,122
2016-07-18,122
2016-07-23,117
2016-07-24,117
2016-07-25,113
2016-07-26,113
2016-07-27,113
2016-07-28,113
2016-07-29,113
2016-07-30,107
2016-07-31,107
2016-08-01,107
2016-08-02,107
2016-08-03,107
2016-08-04,101
2016-08-05,101
2016-08-06,101
2016-08-07,101
2016-08-08,101
2016-08-09,104
2016-08-10,104
2016-08-11,104
2016-08-12,104
2016-08-13,104
2016-08-14,104
2016-08-15,108
2016-08-16,108
2016-08-17,108
2016-08-18,108
2016-08-19,108
2016-08-20,105
2016-08-21,105
2016-08-22,105
2016-08-23,105
2016-08-24,103
2016-08-25,103
2016-08-26,103
2016-08-28,103
2016-08-31,101
2016-09-01,101
2016-09-02,101
2016-09-03,96
2016-09-04,96
2016-09-05,96
2016-09-06,96
2016-09-07,97
2016-09-08,97
2016-09-09,97
2016-09-10,97
2016-09-11,97
2016-09-12,99
2016-09-13,99
2016-09-14,99
2016-09-15,99
2016-09-16,99
2016-09-17,98
2016-09-18,98
2016-09-19,98
2016-09-20,98
2016-09-21,98
2016-09-22,100
2016-09-23,100
2016-09-24,100
2016-09-25,100
2016-09-26,100
2016-09-27,101
2016-09-28,101
2016-09-29,101
2016-09-30,101
2016-10-01,101
2016-10-02,103
2016-10-03,103
2016-10-04,103
2016-10-05,103
2016-10-06,103
2016-10-07,103
2016-10-08,107
2016-10-09,107
2016-10-10,107
2016-10-11,107
2016-10-12,107
2016-10-13,110
2016-10-14,110
2016-10-15,110
2016-10-16,110
2016-10-17,107
2016-10-18,107
2016-10-19,107
2016-10-20,107
2016-10-21,107
2016-10-22,107
2016-10-23,103
2016-10-24,103
2016-10-25,103
2016-10-26,103
2016-10-27,105
2016-10-28,105
2016-10-29,105
2016-10-30,105
2016-10-31,105
2016-11-01,109
2016-11-02,109
2016-11-03,109
2016-11-04,109
2016-11-05,109
2016-11-06,109
2016-11-07,109
2016-11-08,109
2016-11-09,109
2016-11-10,109
2016-11-11,105
2016-11-12,105
2016-11-13,105
2016-11-14,105
2016-11-15,105
2016-12-07,106
2016-12-08,106
2016-12-09,108
2016-12-10,108
2016-12-11,108
2016-12-12,108
2016-12-13,109
2016-12-14,109
2016-12-15,109
2016-12-16,109
2016-12-17,110
2016-12-18,110
2016-12-19,110
2016-12-20,110
2016-12-21,107
2016-12-22,107
2016-12-23,107
2016-12-24,107
2016-12-25,108
2016-12-26,108
2016-12-27,108
2016-12-28,108
2016-12-29,108
2016-12-30,108
2016-12-31,108
2017-01-01,108
2017-01-02,111
2017-01-03,111
2017-01-04,111
2017-01-05,111
2017-01-06,110
2017-01-07,110
2017-01-08,110
2017-01-09,111
2017-01-10,111
2017-01-11,111
2017-01-12,111
2017-01-13,111
2017-01-14,111
2017-01-15,111
2017-01-16,110
2017-01-17,110
2017-01-18,110
2017-01-19,110
2017-01-20,109
2017-01-21,109
2017-01-22,109
2017-01-23,108
2017-01-27,107
2017-01-28,107
2017-01-29,107
2017-01-30,107
2017-01-31,107
2017-02-01,107
2017-02-02,107
2017-02-03,108
2017-02-04,108
2017-02-05,108
2017-02-06,108
2017-02-07,110
2017-02-08,110
2017-02-09,110
2017-02-10,113
2017-02-11,113
2017-02-12,113
2017-02-13,113
2017-02-14,115
2017-02-15,115
2017-02-16,115
2017-02-17,115
2017-02-18,115
2017-02-19,115
2017-02-20,115
2017-02-21,115
2017-02-22,115
2017-02-23,115
2017-02-24,111
2017-02-25,111
2017-02-26,111
2017-02-27,111
2017-02-28,112
2017-03-01,112
2017-03-02,112
2017-03-03,112
2017-03-04,112
2017-03-05,112
2017-03-06,112
2017-03-07,110
2017-03-08,110
2017-03-09,110
2017-03-10,110
2017-03-11,108
2017-03-12,108
2017-03-13,108
2017-03-14,107
2017-03-15,107
2017-03-16,107
2017-03-17,108
2017-03-18,108
2017-03-19,108
2017-03-20,106
2017-03-21,106
2017-03-22,106
2017-03-23,106
2017-03-24,106
2017-03-25,106
2017-03-26,106
2017-03-27,106
2017-03-28,105
2017-03-29,105
2017-03-30,105
2017-03-31,105
2017-04-01,102
2017-04-02,102
2017-04-03,102
2017-04-04,100
2017-04-05,100
2017-04-12,99
2017-04-13,100
2017-04-14,100
2017-04-15,100
2017-04-16,100
2017-04-17,100
2017-04-18,100
2017-04-19,98
2017-04-20,98
2017-04-21,98
2017-04-22,98
2017-04-23,96
2017-04-24,96
2017-04-25,96
2017-04-26,96
2017-04-27,97
2017-04-28,97
2017-04-29,97
2017-04-30,99
2017-05-01,99
2017-05-02,99
2017-05-03,99
2017-05-04,98
2017-05-05,98
2017-05-06,98
2017-05-07,98
2017-05-08,94
2017-05-09,94
2017-05-10,94
2017-05-11,94
2017-05-12,91
2017-05-13,91
2017-05-14,91
2017-05-15,91
2017-05-16,93
2017-05-17,93
2017-05-18,93
2017-05-19,93
2017-05-20,93
2017-05-21,93
2017-05-22,93
2017-05-23,93
2017-05-24,96
2017-05-25,96
2017-05-26,96
2017-05-27,96
2017-05-28,98
2017-05-29,98
2017-05-30,98
2017-05-31,98
2017-06-01,100
2017-06-02,100
2017-06-03,100
2017-06-04,100
2017-06-05,97
2017-06-06,97
2017-06-07,97
2017-06-08,97
2017-06-09,95
2017-06-10,95
2017-06-11,95
2017-06-12,95
2017-06-13,95
2017-06-14,95
2017-06-15,95
2017-06-16,96
2017-06-17,96
2017-06-18,96
2017-06-19,96
2017-06-20,95
2017-06-21,95
2017-06-22,95
2017-06-23,95
2017-06-24,94
2017-06-25,94
2017-06-26,94
2017-06-27,94
2017-06-28,95
2017-06-29,95
2017-06-30,95
2017-07-01,95
2017-07-02,95
2017-07-03,91
2017-07-04,91
2017-07-05,91
2017-07-06,91
2017-07-07,93
2017-07-08,93
2017-07-09,93
2017-07-13,95
2017-07-14,95
2017-07-15,98
2017-07-16,98
2017-07-17,98
2017-07-18,98
2017-07-19,96
2017-07-20,96
2017-07-21,96
2017-07-22,96
2017-07-23,99
2017-07-24,99
2017-07-25,99
2017-07-26,99
2017-07-27,101
2017-07-28,101
2017-07-29,101
2017-07-30,101
2017-07-31,102
2017-08-01,102
2017-08-02,102
2017-08-03,102
2017-08-04,104
2017-08-05,104
2017-08-06,104
2017-08-07,104
2017-08-08,104
2017-08-09,104
2017-08-10,104
2017-08-11,104
2017-08-12,104
2017-08-13,104
2017-08-14,106
2017-08-15,106
2017-08-16,106
2017-08-17,104
2017-08-18,104
2017-08-19,104
2017-08-20,104
2017-08-21,101
2017-08-22,101
2017-08-23,101
2017-08-24,101
2017-08-25,97
2017-08-26,97
2017-08-27,97
2017-08-28,99
2017-08-29,99
2017-08-30,99
2017-08-31,99
2017-09-01,99
2017-09-02,96
2017-09-03,96
2017-09-04,96
2017-09-05,96
2017-09-06,93
2017-09-07,93
2017-09-08,93
2017-09-09,93
2017-09-10,91
2017-09-11,91
2017-09-12,91
2017-09-13,91
2017-09-14,92
2017-09-15,92
2017-09-16,92
2017-09-17,92
2017-09-18,94
2017-09-19,94
2017-09-20,94
2017-09-21,94
2017-09-22,95
2017-09-23,95
2017-09-24,95
2017-09-25,95
2017-09-26,95
2017-09-27,95
2017-09-28,95
2017-09-29,95
2017-09-30,95
2017-10-01,93
2017-10-02,93
2017-10-03,93
2017-10-04,93
2017-10-05,93
2017-10-06,90
2017-10-07,90
2017-10-08,90
2017-10-09,90
2017-10-10,89
2017-10-11,89
2017-10-12,89
2017-10-13,89
2017-10-14,88
2017-10-15,88
2017-10-16,88
2017-10-17,88
2017-10-18,88
2017-10-19,88
2017-10-20,88
2017-10-21,88
2017-10-22,92
2017-10-23,92
2017-10-24,92
2017-10-25,92
2017-10-26,94
2017-10-27,94
2017-10-28,94
2017-10-29,94
2017-10-30,95
2017-10-31,95
2017-11-01,95
2017-11-02,95
2017-11-03,95
2017-11-04,97
2017-11-05,97
2017-11-06,97
2017-11-07,97
2017-11-08,97
2017-11-09,97
2017-11-10,97
2017-11-11,97
2017-11-12,97
2017-11-13,96
2017-11-14,96
2017-11-15,96
2017-11-16,96
2017-11-17,93
2017-11-18,93
2017-11-19,93
2017-11-20,93
2017-11-21,92
2017-11-22,92
2017-11-23,92
2017-11-24,92
2017-11-25,92
2017-11-26,92
2017-11-27,92
2017-11-28,92
2017-11-29,92
2017-11-30,91
2017-12-01,91
2017-12-02,91
2017-12-03,91
2017-12-04,91
2017-12-05,91
2017-12-06,91
2017-12-07,90
2017-12-08,90
2017-12-09,90
2017-12-10,90
2017-12-11,89
2017-12-12,89
2017-12-13,89
2017-12-14,89
2017-12-15,89
2017-12-16,89
2017-12-17,89
2017-12-18,89
2017-12-19,89
2017-12-20,89
2017-12-21,89
2017-12-22,89
2017-12-23,89
2017-12-24,89
2017-12-25,89
2017-12-26,89
2017-12-27,89
2017-12-28,89
2017-12-29,89
2017-12-30,89
2017-12-31,89
2018-01-01,89
2018-01-02,89
2018-01-03,87
2018-01-04,87
2018-01-05,87
2018-01-06,87
2018-01-07,87
2018-01-08,87
2018-01-09,85
2018-01-10,85
2018-01-11,85
2018-01-12,85
2018-01-13,83
2018-01-14,83
2018-01-15,83
2018-01-16,80
2018-01-17,80
2018-01-18,80
2018-01-19,80
2018-01-20,79
2018-01-21,79
2018-01-22,79
2018-01-23,81
2018-01-24,81
2018-01-25,84
2018-01-26,84
2018-01-27,88
2018-01-28,88
2018-01-29,91
2018-01-30,91
2018-01-31,94
2018-02-01,94
2018-02-02,94
2018-02-03,94
2018-02-04,94
2018-02-05,94
2018-02-06,96
2018-02-07,96
2018-02-08,96
2018-02-09,94
2018-02-10,94
2018-02-11,92
2018-02-12,92
2018-02-13,90
2018-02-14,90
2018-02-15,90
2018-02-16,90
2018-02-17,89
2018-02-18,89
2018-02-19,90
2018-02-20,90
2018-02-21,91
2018-02-22,91
2018-02-23,91
2018-02-24,91
2018-02-25,93
2018-02-26,93
2018-02-27,97
2018-02-28,97
2018-03-01,101
2018-03-02,101
2018-03-03,104
2018-03-04,104
2018-03-05,108
2018-03-06,108
2018-03-07,111
2018-03-08,111
2018-03-09,113
2018-03-10,113
2018-03-11,114
2018-03-12,114
2018-03-13,113
2018-03-14,113
2018-03-15,113
2018-03-16,113
2018-03-17,115
2018-03-18,115
2018-03-19,115
2018-03-20,111
2018-03-21,111
2018-03-22,111
2018-03-23,107
2018-03-24,107
2018-03-25,103
2018-03-26,103
2018-03-27,104
2018-03-28,104
2018-03-29,104
2018-03-30,103
2018-03-31,103
2018-04-01,103
2018-04-02,98
2018-04-03,98
2018-04-04,94
2018-04-05,94
2018-04-06,94
2018-04-07,92
2018-04-08,92
2018-04-09,96
2018-04-10,96
2018-04-11,99
2018-04-12,99
2018-04-13,103
2018-04-14,103
2018-04-15,107
2018-04-16,107
2018-04-17,107
2018-04-18,107
2018-04-19,107
2018-04-20,108
2018-04-21,108
2018-04-22,108
2018-04-23,109
2018-04-24,109
2018-04-25,112
2018-04-26,112
2018-04-27,112
2018-04-28,115
2018-04-29,115
2018-04-30,113
2018-05-01,113
2018-05-02,113
2018-05-03,109
2018-05-04,109
2018-05-05,108
2018-05-06,108
2018-05-07,108
2018-05-08,111
2018-05-09,111
2018-05-10,115
2018-05-11,115
2018-05-12,117
2018-05-13,117
2018-05-14,117
2018-05-15,117
2018-05-16,117
2018-05-17,117
2018-05-18,117
2018-05-19,117
2018-05-20,114
2018-05-21,114
2018-05-22,114
2018-05-23,109
2018-05-24,109
2018-05-25,109
2018-05-26,106
2018-05-27,106
2018-05-28,106
2018-05-29,105
2018-05-30,105
2018-05-31,105
2018-06-01,108
2018-06-02,108
2018-06-03,108
2018-06-04,108
2018-06-05,105
2018-06-06,105
2018-06-07,105
2018-06-08,102
2018-06-09,102
2018-06-10,102
2018-06-11,100
2018-06-12,100
2018-06-13,102
2018-06-14,102
2018-06-15,102
2018-06-16,105
2018-06-17,105
2018-06-18,104
2018-06-19,104
2018-06-20,104
2018-06-21,102
2018-06-22,102
2018-06-23,102
2018-06-24,106
2018-06-25,106
2018-06-26,112
2018-06-27,112
2018-06-28,117
2018-06-29,117
2018-06-30,121
2018-07-01,121
2018-07-02,121
2018-07-03,115
2018-07-04,115
2018-07-05,115
2018-07-06,109
2018-07-07,109
2018-07-08,106
2018-07-09,106
2018-07-10,107
2018-07-11,107
2018-07-12,107
2018-07-13,109
2018-07-14,109
2018-07-15,108
2018-07-16,108
2018-07-17,108
2018-07-18,108
2018-07-19,108
2018-07-20,105
2018-07-21,105
2018-07-22,101
2018-07-23,101
2018-07-24,104
2018-07-25,104
2018-07-26,109
2018-07-27,109
2018-07-28,108
2018-07-29,108
2018-07-30,106
2018-07-31,106
2018-08-01,106
2018-08-02,107
2018-08-03,107
2018-08-04,108
2018-08-05,108
2018-08-06,111
2018-08-07,111
2018-08-08,111
2018-08-09,111
2018-08-10,113
2018-08-11,113
2018-08-12,112
2018-08-14,114
2018-08-16,114
2018-08-17,113
2018-08-18,113
2018-08-19,114
2018-08-20,114
2018-08-21,114
2018-08-22,113
2018-08-23,113
2018-08-24,114
2018-08-25,117
2018-08-26,117
2018-08-27,119
2018-08-28,123
2018-08-29,123
2018-08-30,125
2018-08-31,130
2018-09-01,134
2018-09-02,134
2018-09-03,132
2018-09-04,134
2018-09-05,134
2018-09-06,135
2018-09-07,135
2018-09-08,136
2018-09-09,136
2018-09-10,137
2018-09-11,137
2018-09-12,135
2018-09-13,135
2018-09-14,131
2018-09-15,126
2018-09-16,126
2018-09-17,125
2018-09-18,125
2018-09-19,122
2018-09-20,122
2018-09-21,121
2018-09-22,121
2018-09-23,121
2018-09-24,120
2018-09-25,120
2018-09-26,121
2018-09-27,121
2018-09-28,123
2018-09-29,123
2018-09-30,123
2018-10-01,123
2018-10-02,126
2018-10-03,129
2018-10-04,129
2018-10-05,129
2018-10-06,127
2018-10-07,127
2018-10-08,125
2018-10-09,125
2018-10-10,124
2018-10-11,124
2018-10-12,122
2018-10-13,122
2018-10-14,120
2018-10-15,120
2018-10-16,119
2018-10-17,119
2018-10-18,119
2018-10-19,119
2018-10-20,119
2018-10-21,117
2018-10-22,117
2018-10-23,115
2018-10-24,115
2018-10-25,112
2018-10-26,112
2018-10-27,111
2018-10-28,111
2018-10-29,111
2018-10-30,112
2018-10-31,114
2018-11-01,114
2018-11-03,119
2018-11-04,119
2018-11-05,121
2018-11-06,125
2018-11-07,125
2018-11-08,128
2018-11-09,133
2018-11-10,136
2018-11-11,140
2018-11-12,145
2018-11-13,150
2018-11-14,150
2018-11-15,144
2018-11-16,136
2018-11-17,130
2018-11-18,123
2018-11-19,119
2018-11-20,120
2018-11-21,125
2018-11-22,128
2018-11-23,131
2018-11-24,133
2018-11-25,134
2018-11-26,134
2018-11-27,137
2018-11-28,140
2018-11-29,142
2018-12-01,141
2018-12-02,142
2018-12-03,142
2018-12-04,145
2018-12-05,145
2018-12-07,144
2018-12-09,136
2018-12-10,137
2018-12-11,138
2018-12-12,137
2018-12-13,134
2018-12-14,134
2018-12-15,132
2018-12-16,133
2018-12-17,133
2018-12-18,133
2018-12-19,132
2018-12-20,132
2018-12-21,132
2018-12-22,133
2018-12-23,133
2018-12-24,133
2018-12-25,132
2018-12-26,132
2018-12-27,135
2018-12-28,138
2018-12-29,140
2018-12-30,141
2018-12-31,141
2019-01-01,142
2019-01-02,139
2019-01-03,136
2019-01-04,135
2019-01-05,131
2019-01-06,127
2019-01-08,123
2019-01-10,116
2019-01-11,113
2019-01-12,111
2019-01-13,107
2019-01-14,105
2019-01-15,104
2019-01-16,100
2019-01-17,98
2019-01-18,97
2019-01-19,96
2019-01-20,97
2019-01-21,100
2019-01-22,99
2019-01-23,100
2019-01-24,103
2019-01-25,108
2019-01-26,111
2019-01-27,110
2019-01-28,108
2019-01-29,105
2019-01-30,105
2019-01-31,103
2019-02-01,103
2019-02-02,105
2019-02-03,104
2019-02-04,103
2019-02-05,102
2019-02-06,100
2019-02-07,101
2019-02-08,100
2019-02-09,100
2019-02-10,101
2019-02-11,103
2019-02-12,104
2019-02-13,104
2019-02-14,105
2019-02-15,104
2019-02-16,105
2019-02-17,105
2019-02-18,106
2019-02-19,106
2019-02-20,105
2019-02-21,104
2019-02-22,102
2019-02-23,101
2019-02-24,103
2019-02-25,104
2019-02-26,109
2019-02-27,109
2019-02-28,108
2019-03-01,108
2019-03-02,106
2019-03-03,104
2019-03-04,102
2019-03-05,99
2019-03-06,97
2019-03-07,94
2019-03-08,95
2019-03-09,93
2019-03-10,93
2019-03-11,93
2019-03-12,93
2019-03-13,94
2019-03-14,93
2019-03-15,92
2019-03-16,93
2019-03-17,94
2019-03-18,94
2019-03-19,94
2019-03-20,95
2019-03-21,99
2019-03-22,101
2019-03-23,102
2019-03-24,106
2019-03-25,110
2019-03-26,112
2019-03-27,114
2019-03-28,115
2019-03-29,113
2019-03-30,112
2019-03-31,110
2019-04-01,105
2019-04-02,104
2019-04-03,104
2019-04-04,106
2019-04-05,108
2019-04-06,109
2019-04-07,109
2019-04-08,108
2019-04-09,106
2019-04-10,105
2019-04-11,104
2019-04-12,100
2019-04-13,97
2019-04-14,98
2019-04-15,97
2019-04-16,97
2019-04-17,94
2019-04-18,93
2019-04-19,93
2019-04-20,90
2019-04-21,89
2019-04-22,86
2019-04-23,86
2019-04-24,87
2019-04-25,88
2019-04-26,89
2019-04-27,91
2019-04-28,95
2019-04-29,96
2019-04-30,96
2019-05-01,100
2019-05-02,99
2019-05-03,97
2019-05-04,94
2019-05-05,93
2019-05-06,94
2019-05-07,93
2019-05-08,92
2019-05-09,90
2019-05-10,89
2019-05-11,88
2019-05-12,87
2019-05-13,86
2019-05-14,86
2019-05-15,87
2019-05-16,87
2019-05-17,89
2019-05-18,90
2019-05-19,89
2019-05-20,89
2019-05-21,89
2019-05-22,90
2019-05-23,93
2019-05-24,92
2019-05-25,93
2019-05-26,94
2019-05-27,97
2019-05-28,99
2019-05-29,100
2019-05-30,100
2019-05-31,100
2019-06-01,101
2019-06-02,104
2019-06-03,104
2019-06-04,105
2019-06-05,104
2019-06-06,104
2019-06-07,108
2019-06-08,108
2019-06-09,107
2019-06-10,103
2019-06-11,104
2019-06-12,106
2019-06-13,106
2019-06-14,106
2019-06-15,106
2019-06-16,105
2019-06-17,108
2019-06-18,109
2019-06-19,106
2019-06-20,103
2019-06-21,105
2019-06-22,104
2019-06-23,104
2019-06-24,106
2019-06-25,104
2019-06-26,105
2019-06-27,105
2019-06-28,106
2019-06-29,105
2019-06-30,105
2019-07-01,108
2019-07-02,106
2019-07-03,107
2019-07-04,108
2019-07-05,105
2019-07-06,106
2019-07-07,103
2019-07-08,104
2019-07-09,103
2019-07-10,102
2019-07-11,100
2019-07-12,98
2019-07-13,98
2019-07-14,97
2019-07-15,97
2019-07-16,100
2019-07-17,103
2019-07-18,106
2019-07-19,109
2019-07-20,111
2019-07-21,109
2019-07-22,109
2019-07-23,109
2019-07-24,108
2019-07-25,108
2019-07-26,108
2019-07-27,113
2019-07-28,119
2019-07-29,118
2019-07-30,114
2019-07-31,110
2019-08-01,107
2019-08-02,110
2019-08-03,112
2019-08-04,111
2019-08-05,109
2019-08-06,108
2019-08-07,108
2019-08-08,108
2019-08-09,110
2019-08-10,111
2019-08-11,111
2019-08-12,110
2019-08-13,104
2019-08-14,102
2019-08-15,101
2019-08-16,101
2019-08-17,101
