date_obj,Golden%20statuette price
2016-01-31,1228
2016-02-01,1228
2016-02-02,1262
2016-02-03,1262
2016-02-04,1262
2016-02-05,1262
2016-02-06,1262
2016-02-07,1262
2016-02-08,1262
2016-02-09,1262
2016-02-10,1262
2016-02-11,1262
2016-02-12,1262
2016-02-13,1262
2016-02-14,1262
2016-02-15,1262
2016-02-16,1262
2016-02-17,1262
2016-02-18,1262
2016-02-19,1262
2016-02-20,1262
2016-02-21,1262
2016-02-22,1262
2016-02-23,1262
2016-02-24,1262
2016-02-25,1262
2016-02-26,1262
2016-02-27,1277
2016-02-28,1277
2016-02-29,1277
2016-03-01,1277
2016-03-02,1277
2016-03-03,1277
2016-03-04,1277
2016-03-05,1277
2016-03-06,1277
2016-03-07,1277
2016-03-08,1277
2016-03-09,1277
2016-03-10,1277
2016-03-11,1277
2016-03-12,1277
2016-03-13,1277
2016-03-14,1277
2016-03-15,1277
2016-03-16,1277
2016-03-17,1277
2016-03-18,1277
2016-03-19,1277
2016-03-20,1271
2016-03-21,1271
2016-03-22,1271
2016-03-23,1271
2016-03-24,1271
2016-03-25,1271
2016-03-26,1271
2016-03-27,1271
2016-03-28,1271
2016-03-29,1271
2016-03-30,1271
2016-03-31,1271
2016-04-01,1271
2016-04-02,1271
2016-04-03,1271
2016-04-04,1271
2016-04-05,1271
2016-04-06,1271
2016-04-07,1271
2016-04-08,1271
2016-04-09,1271
2016-04-10,1271
2016-04-11,1271
2016-04-12,1271
2016-04-13,1284
2016-04-14,1284
2016-04-15,1284
2016-04-16,1284
2016-04-17,1284
2016-04-18,1284
2016-04-19,1284
2016-04-20,1284
2016-04-21,1284
2016-04-22,1284
2016-04-23,1284
2016-04-24,1284
2016-04-25,1284
2016-04-26,1284
2016-04-27,1284
2016-04-28,1284
2016-04-29,1284
2016-04-30,1284
2016-05-01,1284
2016-05-02,1284
2016-05-03,1284
2016-05-04,1287
2016-05-05,1287
2016-05-06,1287
2016-05-07,1287
2016-05-08,1287
2016-05-09,1287
2016-05-10,1287
2016-05-11,1287
2016-05-12,1287
2016-05-13,1287
2016-05-14,1287
2016-05-15,1287
2016-05-16,1287
2016-05-17,1287
2016-05-18,1287
2016-05-19,1287
2016-05-22,1287
2016-05-23,1287
2016-05-24,1287
2016-05-25,1287
2016-05-26,1289
2016-05-27,1289
2016-05-28,1289
2016-05-29,1289
2016-05-30,1289
2016-05-31,1289
2016-06-01,1289
2016-06-02,1289
2016-06-03,1289
2016-06-04,1289
2016-06-05,1289
2016-06-06,1289
2016-06-07,1289
2016-06-08,1289
2016-06-09,1289
2016-06-10,1289
2016-06-11,1289
2016-06-12,1289
2016-06-13,1289
2016-06-14,1291
2016-06-15,1291
2016-06-16,1291
2016-06-17,1291
2016-06-18,1291
2016-06-19,1291
2016-06-20,1291
2016-06-21,1291
2016-06-22,1291
2016-06-23,1291
2016-06-24,1291
2016-06-25,1291
2016-06-26,1291
2016-06-27,1291
2016-06-28,1291
2016-06-29,1291
2016-06-30,1291
2016-07-01,1290
2016-07-02,1290
2016-07-03,1290
2016-07-04,1290
2016-07-05,1290
2016-07-06,1290
2016-07-07,1290
2016-07-08,1290
2016-07-09,1290
2016-07-10,1290
2016-07-11,1290
2016-07-12,1290
2016-07-13,1290
2016-07-14,1290
2016-07-15,1290
2016-07-16,1290
2016-07-17,1290
2016-07-18,1274
2016-07-23,1274
2016-07-24,1274
2016-07-25,1274
2016-07-26,1274
2016-07-27,1274
2016-07-28,1274
2016-07-29,1274
2016-07-30,1274
2016-07-31,1274
2016-08-01,1274
2016-08-02,1270
2016-08-03,1270
2016-08-04,1270
2016-08-05,1270
2016-08-06,1270
2016-08-07,1270
2016-08-08,1270
2016-08-09,1270
2016-08-10,1270
2016-08-11,1270
2016-08-12,1270
2016-08-13,1270
2016-08-14,1270
2016-08-15,1270
2016-08-16,1270
2016-08-17,1270
2016-08-18,1270
2016-08-19,1270
2016-08-20,1270
2016-08-21,1267
2016-08-22,1267
2016-08-23,1267
2016-08-24,1267
2016-08-25,1267
2016-08-26,1267
2016-08-28,1267
2016-08-31,1267
2016-09-01,1267
2016-09-02,1267
2016-09-03,1267
2016-09-04,1267
2016-09-05,1267
2016-09-06,1248
2016-09-07,1248
2016-09-08,1248
2016-09-09,1248
2016-09-10,1248
2016-09-11,1248
2016-09-12,1248
2016-09-13,1248
2016-09-14,1248
2016-09-15,1248
2016-09-16,1248
2016-09-17,1248
2016-09-18,1248
2016-09-19,1248
2016-09-20,1248
2016-09-21,1248
2016-09-22,1237
2016-09-23,1237
2016-09-24,1237
2016-09-25,1237
2016-09-26,1237
2016-09-27,1237
2016-09-28,1237
2016-09-29,1237
2016-09-30,1237
2016-10-01,1237
2016-10-02,1237
2016-10-03,1237
2016-10-04,1237
2016-10-05,1237
2016-10-06,1237
2016-10-07,1237
2016-10-08,1237
2016-10-09,1237
2016-10-10,1254
2016-10-11,1254
2016-10-12,1254
2016-10-13,1254
2016-10-14,1254
2016-10-15,1254
2016-10-16,1254
2016-10-17,1254
2016-10-18,1254
2016-10-19,1254
2016-10-20,1254
2016-10-21,1254
2016-10-22,1254
2016-10-23,1254
2016-10-24,1254
2016-10-25,1254
2016-10-26,1254
2016-10-27,1254
2016-10-28,1254
2016-10-29,1248
2016-10-30,1248
2016-10-31,1248
2016-11-01,1248
2016-11-02,1248
2016-11-03,1248
2016-11-04,1248
2016-11-05,1248
2016-11-06,1248
2016-11-07,1248
2016-11-08,1248
2016-11-09,1248
2016-11-10,1248
2016-11-11,1248
2016-11-12,1248
2016-11-13,1248
2016-11-14,1248
2016-11-15,1248
2016-12-07,1238
2016-12-08,1238
2016-12-09,1238
2016-12-10,1238
2016-12-11,1238
2016-12-12,1238
2016-12-13,1238
2016-12-14,1238
2016-12-15,1238
2016-12-16,1238
2016-12-17,1238
2016-12-18,1238
2016-12-19,1229
2016-12-20,1229
2016-12-21,1229
2016-12-22,1229
2016-12-23,1229
2016-12-24,1229
2016-12-25,1229
2016-12-26,1229
2016-12-27,1229
2016-12-28,1229
2016-12-29,1229
2016-12-30,1229
2016-12-31,1229
2017-01-01,1229
2017-01-02,1226
2017-01-03,1226
2017-01-04,1226
2017-01-05,1226
2017-01-06,1226
2017-01-07,1226
2017-01-08,1226
2017-01-09,1226
2017-01-10,1226
2017-01-11,1226
2017-01-12,1226
2017-01-13,1226
2017-01-14,1226
2017-01-15,1241
2017-01-16,1241
2017-01-17,1241
2017-01-18,1241
2017-01-19,1241
2017-01-20,1241
2017-01-21,1241
2017-01-22,1241
2017-01-23,1241
2017-01-27,1241
2017-01-28,1241
2017-01-29,1241
2017-01-30,1241
2017-01-31,1241
2017-02-01,1241
2017-02-02,1241
2017-02-03,1241
2017-02-04,1241
2017-02-05,1241
2017-02-06,1241
2017-02-07,1241
2017-02-08,1241
2017-02-09,1241
2017-02-10,1241
2017-02-11,1241
2017-02-12,1241
2017-02-13,1241
2017-02-14,1241
2017-02-15,1241
2017-02-16,1241
2017-02-18,1241
2017-02-19,1241
2017-02-20,1241
2017-02-21,1241
2017-02-22,1241
2017-02-23,1241
2017-02-24,1241
2017-02-25,1225
2017-02-26,1225
2017-02-27,1225
2017-02-28,1225
2017-03-01,1225
2017-03-02,1225
2017-03-03,1225
2017-03-04,1225
2017-03-05,1225
2017-03-06,1225
2017-03-07,1225
2017-03-08,1225
2017-03-09,1225
2017-03-10,1225
2017-03-11,1198
2017-03-12,1198
2017-03-13,1198
2017-03-14,1198
2017-03-15,1198
2017-03-16,1198
2017-03-17,1198
2017-03-18,1198
2017-03-19,1198
2017-03-20,1198
2017-03-21,1198
2017-03-22,1198
2017-03-23,1198
2017-03-24,1200
2017-03-25,1200
2017-03-26,1200
2017-03-27,1200
2017-03-28,1200
2017-03-29,1200
2017-03-30,1200
2017-03-31,1200
2017-04-01,1200
2017-04-02,1200
2017-04-03,1200
2017-04-04,1200
2017-04-12,1226
2017-04-13,1226
2017-04-14,1226
2017-04-15,1226
2017-04-16,1226
2017-04-17,1226
2017-04-18,1226
2017-04-19,1226
2017-04-20,1226
2017-04-21,1230
2017-04-22,1230
2017-04-23,1230
2017-04-24,1230
2017-04-25,1230
2017-04-26,1230
2017-04-27,1230
2017-04-28,1230
2017-04-29,1230
2017-04-30,1230
2017-05-01,1230
2017-05-02,1230
2017-05-03,1230
2017-05-04,1235
2017-05-05,1235
2017-05-06,1235
2017-05-07,1235
2017-05-08,1235
2017-05-09,1235
2017-05-10,1235
2017-05-11,1235
2017-05-12,1235
2017-05-13,1235
2017-05-14,1235
2017-05-15,1235
2017-05-16,1235
2017-05-17,1235
2017-05-18,1244
2017-05-19,1244
2017-05-20,1244
2017-05-21,1244
2017-05-22,1244
2017-05-23,1244
2017-05-24,1244
2017-05-25,1244
2017-05-26,1244
2017-05-27,1244
2017-05-28,1244
2017-05-29,1244
2017-05-30,1246
2017-05-31,1246
2017-06-01,1246
2017-06-02,1246
2017-06-03,1246
2017-06-04,1246
2017-06-05,1246
2017-06-06,1246
2017-06-07,1246
2017-06-08,1246
2017-06-09,1246
2017-06-10,1244
2017-06-11,1244
2017-06-12,1244
2017-06-13,1244
2017-06-14,1244
2017-06-15,1244
2017-06-16,1244
2017-06-17,1244
2017-06-18,1244
2017-06-19,1244
2017-06-20,1244
2017-06-21,1244
2017-06-22,1244
2017-06-23,1251
2017-06-24,1251
2017-06-25,1251
2017-06-26,1251
2017-06-27,1251
2017-06-28,1251
2017-06-29,1251
2017-06-30,1251
2017-07-01,1251
2017-07-02,1251
2017-07-03,1251
2017-07-04,1251
2017-07-05,1251
2017-07-06,1236
2017-07-07,1236
2017-07-08,1236
2017-07-13,1236
2017-07-14,1236
2017-07-15,1236
2017-07-16,1236
2017-07-17,1236
2017-07-18,1236
2017-07-19,1243
2017-07-20,1243
2017-07-21,1243
2017-07-22,1243
2017-07-23,1243
2017-07-24,1243
2017-07-25,1243
2017-07-26,1243
2017-07-27,1243
2017-07-28,1243
2017-07-29,1243
2017-07-30,1243
2017-07-31,1243
2017-08-01,1251
2017-08-02,1251
2017-08-03,1251
2017-08-04,1251
2017-08-05,1251
2017-08-06,1251
2017-08-09,1251
2017-08-10,1251
2017-08-11,1251
2017-08-12,1251
2017-08-13,1251
2017-08-14,1256
2017-08-15,1256
2017-08-16,1256
2017-08-17,1256
2017-08-18,1256
2017-08-19,1256
2017-08-20,1256
2017-08-21,1256
2017-08-22,1256
2017-08-23,1256
2017-08-24,1256
2017-08-25,1256
2017-08-26,1256
2017-08-27,1256
2017-08-28,1256
2017-08-29,1256
2017-08-30,1256
2017-08-31,1256
2017-09-01,1256
2017-09-02,1256
2017-09-03,1256
2017-09-04,1256
2017-09-05,1256
2017-09-06,1256
2017-09-07,1256
2017-09-08,1256
2017-09-09,1249
2017-09-10,1249
2017-09-11,1249
2017-09-12,1249
2017-09-13,1249
2017-09-14,1249
2017-09-15,1249
2017-09-16,1249
2017-09-17,1249
2017-09-18,1249
2017-09-19,1249
2017-09-20,1249
2017-09-21,1249
2017-09-22,1249
2017-09-23,1246
2017-09-24,1246
2017-09-25,1246
2017-09-26,1246
2017-09-27,1246
2017-09-28,1246
2017-09-29,1246
2017-09-30,1246
2017-10-01,1246
2017-10-02,1246
2017-10-03,1246
2017-10-04,1246
2017-10-05,1246
2017-10-06,1246
2017-10-07,1240
2017-10-08,1240
2017-10-09,1240
2017-10-10,1240
2017-10-11,1240
2017-10-12,1240
2017-10-13,1240
2017-10-14,1240
2017-10-15,1240
2017-10-16,1240
2017-10-17,1240
2017-10-18,1240
2017-10-19,1240
2017-10-20,1240
2017-10-21,1240
2017-10-22,1205
2017-10-23,1205
2017-10-24,1205
2017-10-25,1205
2017-10-26,1205
2017-10-27,1205
2017-10-28,1205
2017-10-29,1205
2017-10-30,1205
2017-10-31,1205
2017-11-01,1205
2017-11-02,1205
2017-11-03,1205
2017-11-04,1237
2017-11-05,1237
2017-11-06,1237
2017-11-07,1237
2017-11-08,1237
2017-11-09,1237
2017-11-10,1237
2017-11-11,1237
2017-11-12,1237
2017-11-13,1237
2017-11-14,1237
2017-11-15,1237
2017-11-16,1237
2017-11-17,1237
2017-11-18,1234
2017-11-19,1234
2017-11-20,1234
2017-11-21,1234
2017-11-22,1234
2017-11-23,1234
2017-11-24,1234
2017-11-25,1234
2017-11-26,1234
2017-11-27,1234
2017-11-28,1234
2017-11-29,1234
2017-11-30,1221
2017-12-01,1221
2017-12-02,1221
2017-12-03,1221
2017-12-04,1221
2017-12-05,1221
2017-12-06,1221
2017-12-07,1221
2017-12-08,1221
2017-12-09,1221
2017-12-10,1221
2017-12-11,1221
2017-12-12,1221
2017-12-13,1198
2017-12-14,1198
2017-12-15,1198
2017-12-16,1198
2017-12-17,1198
2017-12-18,1198
2017-12-19,1198
2017-12-20,1198
2017-12-21,1198
2017-12-22,1198
2017-12-23,1198
2017-12-24,1198
2017-12-25,1214
2017-12-26,1214
2017-12-27,1214
2017-12-28,1214
2017-12-29,1214
2017-12-30,1214
2017-12-31,1214
2018-01-01,1214
2018-01-02,1214
2018-01-03,1214
2018-01-04,1214
2018-01-05,1233
2018-01-06,1233
2018-01-07,1233
2018-01-08,1233
2018-01-09,1233
2018-01-10,1233
2018-01-11,1233
2018-01-12,1233
2018-01-13,1233
2018-01-14,1233
2018-01-15,1233
2018-01-16,1233
2018-01-17,1255
2018-01-18,1255
2018-01-19,1255
2018-01-20,1255
2018-01-21,1255
2018-01-22,1255
2018-01-23,1255
2018-01-24,1243
2018-01-25,1243
2018-01-26,1243
2018-01-27,1243
2018-01-28,1243
2018-01-29,1243
2018-01-30,1246
2018-01-31,1246
2018-02-01,1246
2018-02-02,1246
2018-02-03,1246
2018-02-04,1248
2018-02-05,1248
2018-02-06,1248
2018-02-07,1248
2018-02-08,1248
2018-02-09,1284
2018-02-10,1284
2018-02-11,1284
2018-02-12,1284
2018-02-13,1284
2018-02-14,1284
2018-02-15,1269
2018-02-16,1269
2018-02-17,1269
2018-02-18,1269
2018-02-19,1269
2018-02-20,1269
2018-02-21,1250
2018-02-22,1250
2018-02-23,1250
2018-02-24,1250
2018-02-25,1250
2018-02-26,1250
2018-02-27,1197
2018-02-28,1197
2018-03-01,1197
2018-03-02,1197
2018-03-03,1197
2018-03-04,1197
2018-03-05,1157
2018-03-06,1157
2018-03-07,1157
2018-03-08,1157
2018-03-09,1157
2018-03-10,1157
2018-03-11,1188
2018-03-12,1188
2018-03-13,1188
2018-03-14,1188
2018-03-15,1188
2018-03-16,1188
2018-03-17,1188
2018-03-18,1207
2018-03-19,1207
2018-03-20,1207
2018-03-21,1207
2018-03-23,1207
2018-03-24,1207
2018-03-25,1230
2018-03-26,1230
2018-03-27,1230
2018-03-28,1230
2018-03-29,1230
2018-03-30,1230
2018-03-31,1230
2018-04-01,1243
2018-04-02,1243
2018-04-03,1243
2018-04-04,1243
2018-04-05,1243
2018-04-06,1243
2018-04-07,1253
2018-04-08,1253
2018-04-09,1253
2018-04-10,1253
2018-04-11,1253
2018-04-12,1253
2018-04-13,1253
2018-04-14,1246
2018-04-15,1246
2018-04-16,1246
2018-04-17,1246
2018-04-18,1246
2018-04-19,1246
2018-04-20,1246
2018-04-21,1269
2018-04-22,1269
2018-04-23,1269
2018-04-24,1269
2018-04-25,1269
2018-04-26,1269
2018-04-27,1269
2018-04-28,1269
2018-04-29,1234
2018-04-30,1234
2018-05-01,1234
2018-05-03,1234
2018-05-04,1234
2018-05-05,1234
2018-05-06,1244
2018-05-07,1244
2018-05-08,1244
2018-05-09,1244
2018-05-10,1244
2018-05-11,1244
2018-05-12,1244
2018-05-13,1244
2018-05-14,1223
2018-05-15,1223
2018-05-16,1223
2018-05-17,1223
2018-05-18,1223
2018-05-19,1223
2018-05-20,1223
2018-05-21,1224
2018-05-22,1224
2018-05-23,1224
2018-05-24,1224
2018-05-25,1224
2018-05-26,1224
2018-05-27,1244
2018-05-28,1244
2018-05-29,1244
2018-05-30,1244
2018-05-31,1244
2018-06-01,1244
2018-06-02,1235
2018-06-03,1235
2018-06-04,1235
2018-06-05,1235
2018-06-06,1235
2018-06-07,1235
2018-06-08,1238
2018-06-09,1238
2018-06-10,1238
2018-06-11,1238
2018-06-12,1238
2018-06-13,1238
2018-06-14,1261
2018-06-15,1261
2018-06-16,1261
2018-06-17,1261
2018-06-18,1261
2018-06-19,1261
2018-06-20,1261
2018-06-21,1257
2018-06-22,1257
2018-06-23,1257
2018-06-24,1257
2018-06-25,1257
2018-06-26,1257
2018-06-27,1257
2018-06-28,1257
2018-06-29,1246
2018-06-30,1246
2018-07-01,1246
2018-07-02,1246
2018-07-03,1246
2018-07-04,1246
2018-07-05,1246
2018-07-06,1253
2018-07-07,1253
2018-07-08,1253
2018-07-09,1253
2018-07-10,1253
2018-07-11,1253
2018-07-12,1253
2018-07-13,1253
2018-07-14,1253
2018-07-15,1253
2018-07-16,1253
2018-07-17,1272
2018-07-18,1272
2018-07-19,1272
2018-07-20,1272
2018-07-21,1272
2018-07-22,1272
2018-07-23,1263
2018-07-24,1263
2018-07-25,1263
2018-07-26,1263
2018-07-27,1263
2018-07-28,1263
2018-07-29,1263
2018-07-30,1248
2018-07-31,1248
2018-08-01,1248
2018-08-02,1248
2018-08-03,1248
2018-08-04,1248
2018-08-05,1254
2018-08-06,1254
2018-08-07,1254
2018-08-08,1254
2018-08-09,1254
2018-08-10,1254
2018-08-11,1250
2018-08-12,1250
2018-08-14,1250
2018-08-16,1250
2018-08-17,1259
2018-08-18,1259
2018-08-19,1259
2018-08-20,1259
2018-08-21,1259
2018-08-22,1259
2018-08-23,1250
2018-08-24,1250
2018-08-25,1250
2018-08-26,1250
2018-08-27,1250
2018-08-28,1248
2018-08-29,1248
2018-08-30,1248
2018-08-31,1248
2018-09-01,1248
2018-09-02,1248
2018-09-03,1263
2018-09-04,1263
2018-09-05,1263
2018-09-06,1263
2018-09-07,1263
2018-09-08,1263
2018-09-09,1270
2018-09-10,1270
2018-09-11,1270
2018-09-12,1270
2018-09-13,1270
2018-09-14,1270
2018-09-15,1270
2018-09-16,1277
2018-09-17,1277
2018-09-18,1277
2018-09-19,1277
2018-09-20,1277
2018-09-21,1277
2018-09-22,1254
2018-09-23,1254
2018-09-24,1254
2018-09-25,1254
2018-09-26,1254
2018-09-27,1254
2018-09-28,1254
2018-09-29,1248
2018-09-30,1248
2018-10-01,1248
2018-10-02,1248
2018-10-03,1248
2018-10-04,1248
2018-10-05,1248
2018-10-06,1247
2018-10-07,1247
2018-10-08,1247
2018-10-09,1247
2018-10-10,1247
2018-10-11,1247
2018-10-12,1252
2018-10-13,1252
2018-10-14,1252
2018-10-15,1252
2018-10-16,1252
2018-10-17,1256
2018-10-18,1256
2018-10-19,1256
2018-10-20,1256
2018-10-21,1256
2018-10-22,1269
2018-10-23,1269
2018-10-24,1269
2018-10-25,1269
2018-10-26,1269
2018-10-27,1269
2018-10-28,1259
2018-10-29,1259
2018-10-30,1259
2018-10-31,1259
2018-11-01,1259
2018-11-03,1254
2018-11-04,1254
2018-11-05,1254
2018-11-06,1254
2018-11-07,1254
2018-11-08,1235
2018-11-09,1235
2018-11-10,1235
2018-11-11,1235
2018-11-12,1235
2018-11-13,1254
2018-11-14,1254
2018-11-15,1254
2018-11-16,1254
2018-11-17,1254
2018-11-18,1254
2018-11-19,1250
2018-11-20,1250
2018-11-21,1250
2018-11-22,1250
2018-11-23,1250
2018-11-24,1241
2018-11-25,1241
2018-11-26,1241
2018-11-27,1241
2018-11-28,1241
2018-11-29,1243
2018-12-01,1243
2018-12-02,1243
2018-12-03,1243
2018-12-05,1241
2018-12-07,1241
2018-12-09,1262
2018-12-10,1262
2018-12-11,1262
2018-12-13,1244
2018-12-14,1244
2018-12-15,1244
2018-12-16,1244
2018-12-17,1244
2018-12-18,1244
2018-12-19,1244
2018-12-20,1244
2018-12-21,1244
2018-12-22,1244
2018-12-23,1262
2018-12-24,1262
2018-12-25,1262
2018-12-26,1262
2018-12-27,1262
2018-12-28,1245
2018-12-29,1245
2018-12-30,1245
2018-12-31,1245
2019-01-01,1245
2019-01-02,1263
2019-01-03,1263
2019-01-04,1263
2019-01-05,1263
2019-01-06,1271
2019-01-08,1271
2019-01-10,1252
2019-01-11,1252
2019-01-12,1252
2019-01-13,1252
2019-01-14,1252
2019-01-15,1251
2019-01-16,1251
2019-01-17,1251
2019-01-18,1251
2019-01-19,1248
2019-01-20,1248
2019-01-21,1248
2019-01-22,1248
2019-01-23,1273
2019-01-25,1273
2019-01-26,1273
2019-01-27,1248
2019-01-28,1248
2019-01-29,1248
2019-01-30,1248
2019-01-31,1241
2019-02-01,1241
2019-02-02,1241
2019-02-03,1241
2019-02-04,1241
2019-02-05,1247
2019-02-06,1247
2019-02-07,1247
2019-02-08,1247
2019-02-09,1247
2019-02-10,1255
2019-02-11,1255
2019-02-12,1255
2019-02-13,1255
2019-02-14,1269
2019-02-15,1269
2019-02-16,1269
2019-02-17,1269
2019-02-18,1252
2019-02-19,1252
2019-02-20,1252
2019-02-21,1252
2019-02-22,1252
2019-02-23,1251
2019-02-24,1251
2019-02-25,1251
2019-02-26,1251
2019-02-27,1254
2019-02-28,1254
2019-03-01,1254
2019-03-02,1254
2019-03-03,1254
2019-03-04,1246
2019-03-05,1246
2019-03-06,1246
2019-03-07,1246
2019-03-08,1246
2019-03-09,1272
2019-03-10,1272
2019-03-11,1272
2019-03-12,1272
2019-03-13,1252
2019-03-14,1252
2019-03-15,1252
2019-03-16,1252
2019-03-17,1249
2019-03-18,1249
2019-03-19,1249
2019-03-20,1249
2019-03-21,1249
2019-03-22,1249
2019-03-23,1249
2019-03-24,1249
2019-03-25,1249
2019-03-26,1288
2019-03-27,1288
2019-03-28,1288
2019-03-29,1288
2019-03-30,1288
2019-03-31,1288
2019-04-01,1250
2019-04-02,1250
2019-04-03,1250
2019-04-04,1250
2019-04-05,1250
