date_obj,Ruby%20bracelet price
2019-03-20,1204
2019-03-21,1206
2019-03-22,1206
2019-03-23,1199
2019-03-24,1191
2019-03-25,1191
2019-03-26,1185
2019-03-27,1185
2019-03-28,1184
2019-03-29,1197
2019-03-30,1197
2019-03-31,1192
2019-04-01,1176
2019-04-02,1176
2019-04-03,1191
2019-04-04,1191
2019-04-05,1182
2019-04-06,1182
2019-04-07,1177
2019-04-08,1177
2019-04-09,1182
2019-04-10,1182
2019-04-11,1177
2019-04-12,1176
2019-04-13,1174
2019-04-14,1175
2019-04-15,1175
2019-04-16,1182
2019-04-17,1182
2019-04-18,1191
2019-04-19,1191
2019-04-20,1175
2019-04-21,1175
2019-04-22,1179
2019-04-23,1181
2019-04-24,1181
2019-04-25,1179
2019-04-26,1170
2019-04-27,1170
2019-04-28,1190
2019-04-29,1190
2019-04-30,1194
2019-05-01,1194
2019-05-02,1185
2019-05-03,1189
2019-05-04,1176
2019-05-05,1176
2019-05-06,1179
2019-05-07,1179
2019-05-08,1192
2019-05-09,1192
2019-05-10,1194
2019-05-11,1194
2019-05-12,1195
2019-05-13,1191
2019-05-14,1191
2019-05-15,1194
2019-05-16,1194
2019-05-17,1181
2019-05-18,1174
2019-05-19,1174
2019-05-20,1183
2019-05-21,1183
2019-05-22,1186
2019-05-23,1186
2019-05-24,1195
2019-05-25,1195
2019-05-26,1193
2019-05-27,1199
2019-05-28,1199
2019-05-29,1198
2019-05-30,1198
2019-05-31,1188
2019-06-01,1188
2019-06-02,1178
2019-06-03,1178
2019-06-04,1178
2019-06-05,1178
2019-06-06,1191
2019-06-07,1191
2019-06-08,1205
2019-06-09,1205
2019-06-10,1210
2019-06-11,1210
2019-06-12,1203
2019-06-13,1203
2019-06-14,1191
2019-06-15,1191
2019-06-16,1185
2019-06-17,1185
2019-06-18,1183
2019-06-19,1183
2019-06-20,1190
2019-06-21,1190
2019-06-22,1191
2019-06-23,1189
2019-06-24,1189
2019-06-25,1185
2019-06-26,1185
2019-06-27,1186
2019-06-28,1186
2019-06-29,1196
2019-06-30,1196
2019-07-01,1204
2019-07-02,1204
2019-07-03,1203
2019-07-04,1203
2019-07-05,1187
2019-07-06,1187
2019-07-07,1188
2019-07-08,1188
2019-07-09,1193
2019-07-10,1193
2019-07-11,1189
2019-07-12,1196
2019-07-13,1196
2019-07-14,1201
2019-07-15,1201
2019-07-16,1201
2019-07-17,1198
2019-07-18,1198
2019-07-19,1201
2019-07-20,1201
2019-07-21,1197
2019-07-22,1197
2019-07-23,1187
2019-07-24,1187
2019-07-25,1187
2019-07-26,1180
2019-07-27,1180
2019-07-28,1167
2019-07-29,1167
2019-07-30,1180
2019-07-31,1180
2019-08-01,1185
2019-08-02,1185
2019-08-03,1181
2019-08-04,1181
2019-08-05,1167
2019-08-06,1167
2019-08-07,1169
2019-08-08,1169
2019-08-09,1169
2019-08-10,1180
2019-08-11,1180
2019-08-12,1165
2019-08-13,1165
2019-08-14,1164
2019-08-15,1164
2019-08-16,1164
2019-08-17,1164
2019-08-18,1165
2019-08-19,1165
2019-08-20,1177
2019-08-21,1177
2019-08-22,1184
2019-08-23,1184
2019-08-24,1178
2019-08-24,1178
2019-08-25,1178
2019-08-25,1178
2019-08-26,1172
2019-08-26,1172
2019-08-27,1172
2019-08-27,1172
2019-08-28,1191
2019-08-29,1191
2019-08-30,1196
2019-08-31,1196
2019-09-01,1171
2019-09-02,1171
2019-09-03,1164
2019-09-04,1164
2019-09-05,1170
2019-09-06,1170
2019-09-07,1172
2019-09-08,1172
2019-09-09,1179
2019-09-10,1179
2019-09-11,1185
2019-09-12,1185
2019-09-13,1185
2019-09-14,1195
2019-09-15,1195
2019-09-16,1195
2019-09-17,1195
2019-09-18,1206
2019-09-19,1206
2019-09-20,1206
2019-09-21,1197
2019-09-22,1197
2019-09-23,1184
2019-09-24,1184
2019-09-25,1184
2019-09-26,1189
2019-09-27,1189
2019-09-28,1189
2019-09-29,1178
2019-09-30,1178
2019-10-01,1171
2019-10-02,1171
2019-10-03,1171
2019-10-04,1167
2019-10-05,1167
2019-10-06,1162
2019-10-07,1162
2019-10-08,1149
2019-10-09,1149
2019-10-10,1149
2019-10-11,1154
2019-10-12,1154
2019-10-13,1154
2019-10-14,1154
2019-10-15,1154
2019-10-16,1155
2019-10-17,1155
2019-10-18,1155
2019-10-19,1155
2019-10-20,1155
2019-10-21,1155
2019-10-22,1159
2019-10-23,1159
2019-10-24,1159
2019-10-25,1172
2019-10-26,1172
2019-10-27,1167
2019-10-28,1167
2019-10-29,1167
2019-10-30,1169
2019-10-31,1169
2019-11-01,1169
2019-11-02,1157
2019-11-03,1157
2019-11-04,1137
2019-11-05,1137
2019-11-06,1137
2019-11-07,1153
2019-11-08,1153
2019-11-09,1144
2019-11-10,1144
2019-11-11,1151
2019-11-12,1151
2019-11-13,1151
2019-11-14,1136
2019-11-15,1136
2019-11-16,1126
2019-11-17,1126
2019-11-18,1135
2019-11-19,1135
2019-11-20,1135
2019-11-21,1146
2019-11-22,1146
2019-11-23,1146
2019-11-24,1163
2019-11-25,1163
2019-11-26,1160
2019-11-27,1160
2019-11-28,1160
2019-11-29,1152
2019-11-30,1152
2019-12-01,1147
2019-12-02,1147
2019-12-03,1147
2019-12-04,1145
2019-12-05,1145
2019-12-06,1145
2019-12-07,1156
2019-12-08,1156
2019-12-09,1156
2019-12-10,1161
2019-12-11,1161
2019-12-12,1161
2019-12-13,1162
2019-12-14,1162
2019-12-15,1152
2019-12-16,1152
2019-12-17,1162
2019-12-18,1162
2019-12-19,1162
2019-12-20,1157
2019-12-21,1157
2019-12-22,1153
2019-12-23,1153
2019-12-24,1153
2019-12-25,1143
2019-12-26,1143
2019-12-27,1150
2019-12-28,1150
2019-12-29,1162
2019-12-30,1162
2019-12-31,1153
2020-01-01,1153
2020-01-02,1153
2020-01-03,1153
2020-01-04,1153
2020-01-05,1154
2020-01-06,1154
2020-01-07,1146
2020-01-08,1146
2020-01-09,1146
2020-01-10,1142
2020-01-11,1142
2020-01-12,1144
2020-01-13,1144
2020-01-14,1144
2020-01-15,1156
2020-01-16,1156
2020-01-17,1154
2020-01-18,1154
2020-01-19,1153
2020-01-20,1153
2020-01-21,1153
2020-01-22,1155
2020-01-23,1155
2020-01-24,1161
2020-01-25,1161
2020-01-26,1153
2020-01-27,1153
2020-01-28,1147
2020-01-29,1147
2020-01-30,1142
2020-01-31,1142
2020-02-01,1151
2020-02-02,1151
2020-02-03,1154
2020-02-04,1154
2020-02-05,1154
2020-02-06,1166
2020-02-07,1166
2020-02-08,1142
2020-02-09,1142
2020-02-10,1145
2020-02-11,1145
2020-02-12,1122
2020-02-13,1122
2020-02-14,1128
2020-02-15,1128
2020-02-16,1141
2020-02-17,1141
2020-02-18,1154
2020-02-19,1154
2020-02-20,1143
2020-02-21,1143
2020-02-22,1117
2020-02-23,1117
2020-02-24,1106
2020-02-25,1106
2020-02-26,1118
2020-02-27,1118
2020-02-28,1126
2020-02-29,1126
2020-03-01,1116
2020-03-02,1116
2020-03-03,1123
2020-03-04,1123
2020-03-05,1143
2020-03-06,1143
2020-03-07,1139
2020-03-08,1139
2020-03-09,1138
2020-03-10,1138
2020-03-11,1142
2020-03-12,1142
2020-03-13,1139
2020-03-14,1139
2020-03-15,1151
2020-03-16,1151
2020-03-17,1148
2020-03-18,1148
2020-03-19,1131
2020-03-20,1131
2020-03-21,1129
2020-03-22,1129
2020-03-23,1129
2020-03-24,1138
2020-03-25,1138
2020-03-26,1130
2020-03-27,1130
2020-03-28,1133
2020-03-29,1123
2020-03-30,1118
2020-03-31,1118
2020-04-01,1132
2020-04-02,1133
2020-04-03,1133
2020-04-04,1135
2020-04-05,1135
2020-04-06,1136
2020-04-07,1121
2020-04-08,1125
2020-04-09,1125
2020-04-10,1113
2020-04-11,1126
2020-04-12,1118
2020-04-13,1122
2020-04-14,1123
2020-04-15,1125
2020-04-16,1125
2020-04-17,1125
2020-04-18,1138
2020-04-19,1129
2020-04-20,1138
2020-04-21,1140
2020-04-22,1137
2020-04-23,1135
2020-04-24,1139
2020-04-25,1140
2020-04-26,1139
2020-04-27,1143
2020-04-28,1143
2020-04-29,1143
2020-04-30,1146
2020-05-01,1146
2020-05-02,1149
2020-05-03,1151
2020-05-04,1155
2020-05-05,1153
2020-05-06,1156
2020-05-07,1167
2020-05-08,1167
2020-05-09,1167
2020-05-10,1168
2020-05-11,1168
2020-05-12,1154
2020-05-13,1155
