date_obj,Diamond%20necklace price
2015-10-22,2261
2015-10-23,2261
2015-10-24,2261
2015-10-25,2261
2015-10-26,2261
2015-10-27,2261
2015-10-29,2261
2015-10-30,2261
2015-10-31,2261
2015-11-01,2261
2015-11-02,2261
2015-11-03,2282
2015-11-04,2282
2015-11-05,2282
2015-11-06,2282
2015-11-07,2282
2015-11-08,2282
2015-11-09,2282
2015-11-10,2282
2015-11-11,2282
2015-11-12,2282
2015-11-13,2282
2015-11-14,2282
2015-11-15,2282
2015-11-16,2282
2015-11-17,2282
2015-11-18,2282
2015-11-19,2282
2015-11-20,2282
2015-11-21,2282
2015-11-22,2282
2015-11-23,2282
2015-11-24,2282
2015-11-25,2282
2015-11-26,2282
2015-11-27,2282
2015-11-28,2282
2015-11-29,2282
2015-11-30,2282
2015-12-01,2282
2015-12-02,2282
2015-12-03,2282
2015-12-04,2282
2015-12-05,2282
2015-12-06,2282
2015-12-07,2282
2015-12-08,2282
2015-12-09,2263
2015-12-10,2263
2015-12-11,2263
2015-12-12,2263
2015-12-13,2263
2015-12-14,2263
