date_obj,Shayzien%20scarf price
2016-11-25,1636635
2016-11-26,1636635
2016-11-27,1636635
2016-11-28,1636635
2016-11-29,1636635
2016-11-30,1636635
2016-12-01,1555670
2016-12-02,1555670
2016-12-03,1555670
2016-12-04,1555670
2016-12-05,1555670
2016-12-06,1555670
2016-12-07,1555670
2016-12-08,1555670
2016-12-09,1555670
2016-12-10,1555670
2016-12-11,1555670
2016-12-12,1555670
2016-12-13,1478812
2016-12-14,1478812
2016-12-15,1478812
2016-12-16,1478812
2016-12-17,1478812
2016-12-18,1478812
2016-12-19,1478812
2016-12-20,1478812
2016-12-21,1478812
2016-12-22,1478812
2016-12-23,1478812
2016-12-24,1478812
2016-12-25,1406085
2016-12-26,1406085
2016-12-27,1406085
2016-12-28,1406085
2016-12-29,1406085
2016-12-30,1406085
2016-12-31,1406085
2017-01-01,1406085
2017-01-02,1406085
2017-01-03,1406085
2017-01-04,1406085
2017-01-05,1336847
2017-01-06,1336847
2017-01-07,1336847
2017-01-08,1336847
2017-01-09,1336847
2017-01-10,1336847
2017-01-11,1336847
2017-01-12,1336847
2017-01-13,1336847
2017-01-14,1270751
2017-01-15,1270751
2017-01-16,1270751
2017-01-17,1270751
2017-01-18,1270751
2017-01-19,1270751
2017-01-20,1270751
2017-01-21,1270751
2017-01-22,1270751
2017-01-23,1208275
2017-01-24,1208275
2017-01-25,1208275
2017-01-26,1208275
2017-01-27,1208275
2017-01-28,1208275
2017-01-29,1208275
2017-01-30,1208275
2017-01-31,1208275
2017-02-01,1149245
2017-02-02,1149245
2017-02-03,1149245
2017-02-04,1149245
2017-02-05,1149245
2017-02-06,1149245
2017-02-07,1149245
2017-02-08,1149245
2017-02-09,1149245
2017-02-10,1149245
2017-02-11,1092874
2017-02-12,1092874
2017-02-13,1092874
2017-02-14,1092874
2017-02-15,1092874
2017-02-16,1092874
2017-02-17,1092874
2017-02-18,1092874
2017-02-19,1092874
2017-02-20,1092874
2017-02-21,1038711
2017-02-22,1038711
2017-02-23,1038711
2017-02-24,1038711
2017-02-25,1038711
2017-02-26,1038711
2017-02-27,1038711
2017-02-28,1038711
2017-03-01,1038711
2017-03-02,1038711
2017-03-03,1038711
2017-03-04,987950
2017-03-05,987950
2017-03-06,987950
2017-03-07,987950
2017-03-08,987950
2017-03-09,987950
2017-03-10,987950
2017-03-11,987950
2017-03-12,987950
2017-03-13,939749
2017-03-14,939749
2017-03-15,939749
2017-03-16,939749
2017-03-17,939749
2017-03-18,939749
2017-03-19,939749
2017-03-20,939749
2017-03-21,939749
2017-03-22,939749
2017-03-23,893685
2017-03-24,893685
2017-03-25,893685
2017-03-26,893685
2017-03-27,893685
2017-03-28,893685
2017-03-29,893685
2017-03-30,893685
2017-03-31,893685
2017-04-01,893685
2017-04-02,893685
2017-04-03,849972
2017-04-04,849972
2017-04-05,849972
2017-04-06,849972
2017-04-07,849972
2017-04-08,849972
2017-04-09,849972
2017-04-10,849972
2017-04-11,71120
2017-04-12,71120
2017-04-13,71120
2017-04-14,71120
2017-04-15,71120
2017-04-16,71120
2017-04-17,71120
2017-04-18,71120
2017-04-19,71120
2017-04-20,71120
2017-04-21,71120
2017-04-22,68413
2017-04-23,68413
2017-04-24,68413
2017-04-25,68413
2017-04-26,68413
2017-04-27,68413
2017-04-28,68413
2017-04-29,68413
2017-04-30,68413
2017-05-01,68413
2017-05-02,68413
2017-05-03,68413
2017-05-04,66404
2017-05-05,66404
2017-05-06,66404
2017-05-07,66404
2017-05-08,66404
2017-05-09,66404
2017-05-10,66404
2017-05-11,66404
2017-05-12,66404
2017-05-13,66404
2017-05-14,63482
2017-05-15,63482
2017-05-16,63482
2017-05-17,63482
2017-05-18,63482
2017-05-19,63482
2017-05-20,63482
2017-05-21,63482
2017-05-22,63482
2017-05-23,63482
2017-05-24,63482
2017-05-25,63482
2017-05-26,60720
2017-05-27,60720
2017-05-28,60720
2017-05-29,60720
2017-05-30,60720
2017-05-31,60720
2017-06-01,60720
2017-06-02,60720
2017-06-03,60720
2017-06-04,60720
2017-06-05,58977
2017-06-06,58977
2017-06-07,58977
2017-06-08,58977
2017-06-09,58977
2017-06-10,58977
2017-06-11,58977
2017-06-12,58977
2017-06-13,60187
2017-06-14,60187
2017-06-15,60187
2017-06-16,60187
2017-06-17,60187
2017-06-18,60187
2017-06-19,60187
2017-06-20,60187
2017-06-21,60187
2017-06-22,60187
2017-06-23,60187
2017-06-24,60187
2017-06-25,59235
2017-06-26,59235
2017-06-27,59235
2017-06-28,59235
2017-06-29,59235
2017-06-30,59235
2017-07-01,59235
2017-07-02,59235
2017-07-03,59235
2017-07-04,59235
2017-07-05,59235
2017-07-06,59235
2017-07-07,57895
2017-07-08,57895
2017-07-09,57895
2017-07-10,57895
2017-07-11,57895
2017-07-12,57895
2017-07-13,57895
2017-07-14,57895
2017-07-15,57895
2017-07-16,57895
2017-07-17,57895
2017-07-18,57895
2017-07-19,57895
2017-07-20,56663
2017-07-21,56663
2017-07-22,56663
2017-07-23,56663
2017-07-24,56663
2017-07-25,56663
2017-07-26,56663
2017-07-27,56663
2017-07-28,56663
2017-07-29,56663
2017-07-30,56663
2017-07-31,56663
2017-08-01,56338
2017-08-02,56338
2017-08-03,56338
2017-08-04,56338
2017-08-05,56338
2017-08-06,56338
2017-08-07,56338
2017-08-08,56338
2017-08-09,56338
2017-08-10,56338
2017-08-11,56338
2017-08-12,54464
2017-08-13,54464
2017-08-14,54464
2017-08-15,54464
2017-08-16,54464
2017-08-17,54464
2017-08-18,54464
2017-08-19,54464
2017-08-20,54464
2017-08-21,54464
2017-08-22,52467
2017-08-23,52467
2017-08-24,52467
2017-08-25,52467
2017-08-26,52467
2017-08-27,52467
2017-08-28,52467
2017-08-29,52467
2017-08-30,52467
2017-08-31,52467
2017-09-01,52467
2017-09-02,50339
2017-09-03,50339
2017-09-04,50339
2017-09-05,50339
2017-09-06,50339
2017-09-07,50339
2017-09-08,50339
2017-09-09,50339
2017-09-10,50339
2017-09-11,50339
2017-09-12,50339
2017-09-13,48317
2017-09-14,48317
2017-09-15,48317
2017-09-16,48317
2017-09-17,48317
2017-09-18,48317
2017-09-19,48317
2017-09-20,48317
2017-09-21,48317
2017-09-22,48317
2017-09-23,48317
2017-09-24,48317
2017-09-25,46395
2017-09-26,46395
2017-09-27,46395
2017-09-28,46395
2017-09-29,46395
2017-09-30,46395
2017-10-01,46395
2017-10-02,46395
2017-10-03,46395
2017-10-04,46395
2017-10-05,46395
2017-10-06,46395
2017-10-07,46395
2017-10-08,46625
2017-10-09,46625
2017-10-10,46625
2017-10-11,46625
2017-10-12,46625
2017-10-13,46625
2017-10-14,46625
2017-10-15,46625
2017-10-16,46625
2017-10-17,46625
2017-10-18,46625
2017-10-19,46625
2017-10-20,45346
2017-10-21,45346
2017-10-22,45346
2017-10-23,45346
2017-10-24,45346
2017-10-25,45346
2017-10-26,45346
2017-10-27,45346
2017-10-28,45346
2017-10-29,45346
2017-10-30,44822
2017-10-31,44822
2017-11-01,44822
2017-11-02,44822
2017-11-03,44822
2017-11-04,44822
2017-11-05,44822
2017-11-06,44822
2017-11-07,44822
2017-11-08,44822
2017-11-09,44822
2017-11-10,43697
2017-11-11,43697
2017-11-12,43697
2017-11-13,43697
2017-11-14,43697
2017-11-15,43697
2017-11-16,43697
2017-11-17,43697
2017-11-18,43697
2017-11-19,43697
2017-11-20,43697
2017-11-21,42219
2017-11-22,42219
2017-11-23,42219
2017-11-24,42219
2017-11-25,42219
2017-11-26,42219
2017-11-27,42219
2017-11-28,42219
2017-11-29,42219
2017-11-30,42219
2017-12-01,40226
2017-12-02,40226
2017-12-03,40226
2017-12-04,40226
2017-12-05,40226
2017-12-06,40226
2017-12-07,40226
2017-12-08,40226
2017-12-09,40226
2017-12-10,40226
2017-12-11,39084
2017-12-12,39084
2017-12-13,39084
2017-12-14,39084
2017-12-15,39084
2017-12-16,39084
2017-12-17,39084
2017-12-18,39084
2017-12-19,39084
2017-12-20,39084
2017-12-21,37492
2017-12-22,37492
2017-12-23,37492
2017-12-24,37492
2017-12-25,37492
2017-12-26,37492
2017-12-27,37492
2017-12-28,37492
2017-12-29,37492
2017-12-30,37492
2017-12-31,35890
2018-01-01,35890
2018-01-02,35890
2018-01-03,35890
2018-01-04,35890
2018-01-05,35890
2018-01-06,35890
2018-01-07,35890
2018-01-08,35890
2018-01-09,34729
2018-01-10,34729
2018-01-11,34729
2018-01-12,34729
2018-01-13,34729
2018-01-14,34729
2018-01-15,34729
2018-01-16,34729
2018-01-17,34729
2018-01-18,33012
2018-01-19,33012
2018-01-20,33012
2018-01-21,33012
2018-01-22,33012
2018-01-23,33012
2018-01-24,33012
2018-01-25,31431
2018-01-26,31431
2018-01-27,31431
2018-01-28,31431
2018-01-29,29859
2018-01-30,29859
2018-01-31,29859
2018-02-01,29859
2018-02-02,29859
2018-02-03,28429
2018-02-04,28429
2018-02-05,28429
2018-02-06,28429
2018-02-07,28429
2018-02-08,27421
2018-02-09,27421
2018-02-10,27421
2018-02-11,27421
2018-02-12,27421
2018-02-13,26773
2018-02-14,26773
2018-02-15,26773
2018-02-16,26773
2018-02-17,26685
2018-02-18,26685
2018-02-19,26685
2018-02-20,26685
2018-02-21,26685
2018-02-22,26240
2018-02-23,26240
2018-02-24,26240
2018-02-25,26240
2018-02-26,25193
2018-02-27,25193
2018-02-28,25193
2018-03-01,25193
2018-03-02,24866
2018-03-03,24866
2018-03-04,24866
2018-03-05,24866
2018-03-06,24684
2018-03-07,24684
2018-03-08,24684
2018-03-09,24684
2018-03-10,24389
2018-03-11,24389
2018-03-12,24389
2018-03-13,24389
2018-03-14,24389
2018-03-15,24018
2018-03-16,24018
2018-03-17,24018
2018-03-18,24018
2018-03-19,24018
2018-03-20,24018
2018-03-21,23285
2018-03-22,23285
2018-03-23,23285
2018-03-24,23285
2018-03-25,22553
2018-03-26,22553
2018-03-27,22553
2018-03-28,22553
2018-03-29,22553
2018-03-30,22445
2018-03-31,22445
2018-04-01,22445
2018-04-02,22445
2018-04-03,23463
2018-04-04,23463
2018-04-05,23463
2018-04-06,23463
2018-04-07,23463
2018-04-08,24164
2018-04-09,24164
2018-04-10,24164
2018-04-11,24164
2018-04-12,24164
2018-04-13,24164
2018-04-14,25214
2018-04-15,25214
2018-04-16,25214
2018-04-17,25214
2018-04-18,25214
2018-04-19,26213
2018-04-20,26213
2018-04-21,26213
2018-04-22,26213
2018-04-23,26213
2018-04-24,26213
2018-04-25,26852
2018-04-26,26852
2018-04-27,26852
2018-04-28,26852
2018-04-29,26852
2018-04-30,27602
2018-05-01,27602
2018-05-02,27602
2018-05-03,27602
2018-05-04,27602
2018-05-05,28243
2018-05-06,28243
2018-05-07,28243
2018-05-08,28243
2018-05-09,28243
2018-05-10,29181
2018-05-11,29181
2018-05-12,29181
2018-05-13,29181
2018-05-14,29181
2018-05-15,30019
2018-05-16,30019
2018-05-17,30019
2018-05-18,30019
2018-05-19,30549
2018-05-20,30549
2018-05-21,30549
2018-05-22,30549
2018-05-23,30549
2018-05-24,30769
2018-05-25,30769
2018-05-26,30769
2018-05-27,30769
2018-05-28,30769
2018-05-29,30161
2018-05-30,30161
2018-05-31,30161
2018-06-01,30161
2018-06-02,30161
2018-06-03,29350
2018-06-04,29350
2018-06-05,29350
2018-06-06,29350
2018-06-07,29350
2018-06-08,29064
2018-06-09,29064
2018-06-10,29064
2018-06-11,29064
2018-06-12,28279
2018-06-13,28279
2018-06-14,28279
2018-06-15,28279
2018-06-16,28279
2018-06-17,27241
2018-06-18,27241
2018-06-19,27241
2018-06-20,27241
2018-06-21,27241
2018-06-22,25952
2018-06-23,25952
2018-06-24,25952
2018-06-25,25952
2018-06-26,25058
2018-06-27,25058
2018-06-28,25058
2018-06-29,25058
2018-06-30,25058
2018-07-01,24116
2018-07-02,24116
2018-07-03,24116
2018-07-04,24116
2018-07-05,24116
2018-07-06,23665
2018-07-07,23665
2018-07-08,23665
2018-07-09,23665
2018-07-10,22545
2018-07-11,22545
2018-07-12,22545
2018-07-13,22545
2018-07-14,22545
2018-07-15,21481
2018-07-16,21481
2018-07-17,21481
2018-07-18,21481
2018-07-19,21586
2018-07-20,21586
2018-07-21,21586
2018-07-22,21236
2018-07-23,21236
2018-07-24,21236
2018-07-25,21236
2018-07-26,20540
2018-07-27,20540
2018-07-28,20540
2018-07-29,20540
2018-07-30,19701
2018-07-31,19701
2018-08-01,19701
2018-08-02,19238
2018-08-03,19238
2018-08-04,19238
2018-08-05,18572
2018-08-06,18572
2018-08-07,18572
2018-08-08,18183
2018-08-09,18183
2018-08-10,18183
2018-08-11,18183
2018-08-12,18013
2018-08-13,18013
2018-08-14,18013
2018-08-15,18013
2018-08-16,17404
2018-08-17,17404
2018-08-18,17404
2018-08-19,17075
2018-08-20,17075
2018-08-21,17075
2018-08-22,16875
2018-08-23,16875
2018-08-24,16875
2018-08-25,16875
2018-08-26,16087
2018-08-27,16087
2018-08-28,16087
2018-08-29,15879
2018-08-30,15879
2018-08-31,15879
2018-09-01,16509
2018-09-02,16509
2018-09-03,16509
2018-09-04,17164
2018-09-05,17164
2018-09-06,17164
2018-09-07,17164
2018-09-08,17379
2018-09-09,17379
2018-09-10,17379
2018-09-11,17379
2018-09-12,17502
2018-09-13,17502
2018-09-14,17502
2018-09-15,17626
2018-09-16,17626
2018-09-17,17626
2018-09-18,17626
2018-09-19,17638
2018-09-20,17638
2018-09-21,17638
2018-09-22,17638
2018-09-23,17429
2018-09-24,17429
2018-09-25,17429
2018-09-26,17429
2018-09-27,17627
2018-09-28,17627
2018-09-29,17627
2018-09-30,17627
2018-10-01,17523
2018-10-02,17523
2018-10-03,17523
2018-10-04,17523
2018-10-05,17523
2018-10-06,17837
2018-10-07,17837
2018-10-08,17837
2018-10-09,17837
2018-10-10,17837
2018-10-11,18559
2018-10-12,18559
2018-10-13,18559
2018-10-14,18969
2018-10-15,18969
2018-10-16,18969
2018-10-17,18969
2018-10-18,19154
2018-10-19,19154
2018-10-20,19154
2018-10-21,19154
2018-10-22,19217
2018-10-23,19217
2018-10-24,19217
2018-10-25,19217
2018-10-26,19191
2018-10-27,19191
2018-10-28,19191
2018-10-29,18886
2018-10-30,18886
2018-10-31,18886
2018-11-01,18612
2018-11-02,18612
2018-11-03,18612
2018-11-04,18802
2018-11-05,18802
2018-11-06,18886
2018-11-07,18886
2018-11-08,18886
2018-11-09,19047
2018-11-10,19047
2018-11-11,19125
2018-11-12,19125
2018-11-13,19525
2018-11-14,19525
2018-11-15,20421
2018-11-16,20421
2018-11-17,21304
2018-11-18,21304
2018-11-19,22240
2018-11-20,22240
2018-11-21,23261
2018-11-22,23261
2018-11-23,24269
2018-11-24,24269
2018-11-25,25451
2018-11-26,25451
2018-11-27,26618
2018-11-28,26618
2018-11-29,27789
2018-11-30,27789
2018-12-01,29059
2018-12-02,29059
2018-12-03,30228
2018-12-04,30228
2018-12-05,30979
2018-12-06,30979
2018-12-07,30979
2018-12-08,32138
2018-12-09,32138
2018-12-10,32949
2018-12-11,32949
2018-12-12,32949
2018-12-13,33860
2018-12-14,33860
2018-12-15,33860
2018-12-16,34351
2018-12-17,34351
2018-12-18,34351
2018-12-19,33251
2018-12-20,33251
2019-01-20,28350
2019-01-22,27932
2019-01-23,27932
2019-01-24,27932
2019-01-25,27650
2019-01-26,27650
2019-01-27,27712
2019-01-28,27712
2019-01-29,27585
2019-01-30,27585
2019-01-31,27585
2019-02-01,26878
2019-02-02,26878
2019-02-03,26487
2019-02-04,26487
2019-02-05,26487
2019-02-06,26333
2019-02-07,26333
2019-02-08,26028
2019-02-09,26028
2019-02-10,26028
2019-02-11,25894
2019-02-12,25894
2019-02-13,25894
2019-02-14,25747
2019-02-15,25747
2019-02-16,25441
2019-02-17,25441
2019-02-18,25441
2019-02-19,24966
2019-02-20,24966
2019-02-21,24994
2019-02-22,24994
2019-02-23,24994
2019-02-24,24933
2019-02-25,24933
2019-02-26,24933
2019-02-27,24524
2019-02-28,24524
2019-03-01,24524
2019-03-02,24002
2019-03-03,24002
2019-03-04,23585
2019-03-05,23585
2019-03-06,23585
2019-03-07,23210
2019-03-08,23210
2019-03-09,23210
2019-03-10,23115
2019-03-11,23115
2019-03-12,22822
2019-03-13,22822
2019-03-14,22822
2019-03-15,22394
2019-03-16,22394
2019-03-17,21788
2019-03-18,21788
2019-03-19,21788
2019-03-20,21344
2019-03-21,21344
2019-03-22,21344
2019-03-23,20947
2019-03-24,20947
2019-03-25,20947
2019-03-26,20880
2019-03-27,20880
2019-03-28,20880
2019-03-29,20593
2019-03-30,20593
2019-03-31,20593
2019-04-01,20593
2019-04-02,20493
2019-04-03,20493
2019-04-04,20493
2019-04-05,20137
2019-04-06,20137
2019-04-07,20137
2019-04-08,20407
2019-04-09,20407
2019-04-10,20407
2019-04-11,20554
2019-04-12,20554
2019-04-13,21001
2019-04-14,21001
2019-04-15,21001
2019-04-16,20306
2019-04-17,20306
2019-04-18,20306
2019-04-19,20162
2019-04-20,20162
2019-04-21,20162
2019-04-22,19378
2019-04-23,19378
2019-04-24,19378
2019-04-25,18856
2019-04-26,18856
2019-04-27,18856
2019-04-28,18263
2019-04-29,18263
2019-04-30,18263
2019-05-01,18263
2019-05-02,17799
2019-05-03,17799
2019-05-04,17484
2019-05-05,17484
2019-05-06,17484
2019-05-07,17124
2019-05-08,17124
2019-05-09,17124
2019-05-10,17124
2019-05-11,16965
2019-05-12,16965
2019-05-13,16965
2019-05-14,16572
2019-05-15,16572
2019-05-16,16572
2019-05-17,16572
2019-05-18,16195
2019-05-19,16195
2019-05-20,16195
2019-05-21,16255
2019-05-22,16255
2019-05-23,16255
2019-05-24,15824
2019-05-25,15824
2019-05-26,15824
2019-05-27,15803
2019-05-28,15803
2019-05-29,15803
2019-05-30,16451
2019-05-31,16451
2019-06-01,16451
2019-06-02,16451
2019-06-03,17088
2019-06-04,17088
2019-06-05,17313
2019-06-06,17313
2019-06-07,17313
2019-06-08,17209
2019-06-09,17209
2019-06-10,17209
2019-06-11,16864
2019-06-12,16864
2019-06-13,16864
2019-06-14,17309
2019-06-15,17309
2019-06-16,17309
2019-06-17,17157
2019-06-18,17157
2019-06-19,17157
2019-06-20,17157
2019-06-21,17050
2019-06-22,17050
2019-06-23,17050
2019-06-24,17156
2019-06-25,17156
2019-06-26,17156
2019-06-27,17083
2019-06-28,17083
2019-06-29,17083
2019-06-30,17083
2019-07-01,17100
2019-07-02,17100
2019-07-03,17100
2019-07-04,17211
2019-07-05,17211
2019-07-06,17211
2019-07-07,17341
2019-07-08,17341
2019-07-09,17341
2019-07-10,17338
2019-07-11,17338
2019-07-12,17338
2019-07-13,17338
2019-07-14,17980
2019-07-15,17980
2019-07-16,17980
2019-07-17,17980
2019-07-18,17921
2019-07-19,17921
2019-07-20,17921
2019-07-21,17810
2019-07-22,17810
2019-07-23,17810
2019-07-24,17810
2019-07-25,17722
2019-07-26,17722
2019-07-27,17722
2019-07-28,17670
2019-07-29,17670
2019-07-30,17670
2019-07-31,17679
2019-08-01,17679
2019-08-02,17679
2019-08-03,17107
2019-08-04,17107
2019-08-05,17107
2019-08-06,16854
2019-08-07,16854
2019-08-08,16854
2019-08-09,16735
2019-08-10,16735
2019-08-11,16735
2019-08-12,16848
2019-08-13,16848
2019-08-14,16848
2019-08-15,16776
2019-08-16,16776
2019-08-17,16776
2019-08-18,16529
2019-08-19,16529
2019-08-20,16529
2019-08-21,16529
2019-08-22,17048
2019-08-23,17048
2019-08-24,17048
2019-08-24,17048
2019-08-25,17048
2019-08-25,17048
2019-08-26,17706
2019-08-26,17706
2019-08-27,17706
2019-08-27,17706
2019-08-28,17706
2019-08-29,17706
2019-08-30,18518
2019-08-31,18518
2019-09-01,18518
2019-09-02,18518
2019-09-03,19226
2019-09-04,19226
2019-09-05,19226
2019-09-06,19226
2019-09-07,19626
2019-09-08,19626
2019-09-09,19626
2019-09-10,19626
2019-09-11,19419
2019-09-12,19419
2019-09-13,19419
2019-09-14,19419
2019-09-15,19163
2019-09-16,19163
2019-09-17,19163
2019-09-18,18861
2019-09-19,18861
2019-09-20,18861
2019-09-21,18861
2019-09-22,18659
2019-09-23,18659
2019-09-24,18659
2019-09-25,19151
2019-09-26,19151
2019-09-27,19151
2019-09-28,19151
2019-09-29,18754
2019-09-30,18754
2019-10-01,18754
2019-10-02,18754
2019-10-03,18792
2019-10-04,18792
2019-10-05,18792
2019-10-06,18792
2019-10-07,18372
2019-10-08,18372
2019-10-09,18372
2019-10-10,18020
2019-10-11,18020
2019-10-12,18020
2019-10-13,18020
2019-10-14,18233
2019-10-15,18233
2019-10-16,18233
2019-10-17,18233
2019-10-18,18254
2019-10-19,18254
2019-10-20,18254
2019-10-21,18254
2019-10-22,17780
2019-10-23,17780
2019-10-24,17780
2019-10-25,17780
2019-10-26,17332
2019-10-27,17332
2019-10-28,17332
2019-10-29,17332
2019-10-30,17762
2019-10-31,17762
2019-11-01,17762
2019-11-02,17669
2019-11-03,17669
2019-11-04,17669
2019-11-05,17669
2019-11-06,17669
2019-11-07,17909
2019-11-08,17909
2019-11-09,17909
2019-11-10,17624
2019-11-11,17624
2019-11-12,17624
2019-11-13,17624
2019-11-14,17753
2019-11-15,17753
2019-11-16,17753
2019-11-17,17753
2019-11-18,17872
2019-11-19,17872
2019-11-20,17872
2019-11-21,17872
2019-11-22,17872
2019-11-23,17594
2019-11-24,17594
2019-11-25,17594
2019-11-26,17594
2019-11-27,16986
2019-11-28,16986
2019-11-29,16986
2019-11-30,16755
2019-12-01,16755
2019-12-02,16755
2019-12-03,16755
2019-12-04,16417
2019-12-05,16417
2019-12-06,16417
2019-12-07,16417
2019-12-08,15809
2019-12-09,15809
2019-12-10,15809
2019-12-11,15809
2019-12-12,15523
2019-12-13,15523
2019-12-14,15523
2019-12-15,16053
2019-12-16,16053
2019-12-17,16053
2019-12-18,16053
2019-12-19,16022
2019-12-20,16022
2019-12-21,16022
2019-12-22,16022
2019-12-23,16336
2019-12-24,16336
2019-12-25,16336
2019-12-26,16336
2019-12-27,16854
2019-12-28,16854
2019-12-29,16854
2019-12-30,16854
2019-12-31,16977
2020-01-01,16977
2020-01-02,16977
2020-01-03,16977
2020-01-04,17570
2020-01-05,17570
2020-01-06,17570
2020-01-07,18364
2020-01-08,18364
2020-01-09,18364
2020-01-10,18364
2020-01-11,18487
2020-01-12,18487
2020-01-13,18487
2020-01-14,18487
2020-01-15,18649
2020-01-16,18649
2020-01-17,18649
2020-01-18,19180
2020-01-19,19180
2020-01-20,19899
2020-01-21,19899
2020-01-22,19899
2020-01-23,20222
2020-01-24,20222
2020-01-25,20222
2020-01-26,19936
2020-01-27,19936
2020-01-28,19936
2020-01-29,19960
2020-01-30,19960
2020-01-31,19960
2020-02-01,19960
2020-02-02,20092
2020-02-03,20092
2020-02-04,20092
2020-02-05,20092
2020-02-06,19697
2020-02-07,19697
2020-02-08,19697
2020-02-09,19697
2020-02-10,19159
2020-02-11,19159
2020-02-12,19159
2020-02-13,19159
2020-02-14,18808
2020-02-15,18808
2020-02-16,18808
2020-02-17,18490
2020-02-18,18490
2020-02-19,18490
2020-02-20,18664
2020-02-21,18664
2020-02-22,18664
2020-02-23,18870
2020-02-24,18870
2020-02-25,18870
2020-02-26,19675
2020-02-27,19675
2020-02-28,19675
2020-02-29,19829
2020-03-01,19829
2020-03-02,19829
2020-03-03,19481
2020-03-04,19481
2020-03-05,19481
2020-03-06,19481
2020-03-07,18893
2020-03-08,18893
2020-03-09,18893
2020-03-10,18555
2020-03-11,18555
2020-03-12,18555
2020-03-13,18655
2020-03-14,18655
2020-03-15,18655
2020-03-16,18118
2020-03-17,18118
2020-03-18,18118
2020-03-19,17657
2020-03-20,17657
2020-03-21,17657
2020-03-22,17764
2020-03-23,17764
2020-03-24,17764
2020-03-25,17900
2020-03-26,17900
2020-03-27,18021
2020-03-28,18021
2020-03-29,18021
2020-03-30,17943
2020-03-31,17943
2020-04-01,17953
2020-04-02,17953
2020-04-03,17953
2020-04-04,17221
2020-04-05,17221
2020-04-06,16747
2020-04-07,16747
2020-04-08,16303
2020-04-09,16303
2020-04-10,16303
2020-04-11,15661
2020-04-12,15661
2020-04-13,15661
2020-04-14,14882
2020-04-15,14882
2020-04-16,14329
2020-04-17,14329
2020-04-18,13939
2020-04-19,13939
2020-04-20,13406
2020-04-21,13406
2020-04-22,13138
2020-04-23,13138
2020-04-24,12688
2020-04-25,12688
2020-04-26,12339
2020-04-27,12339
2020-04-28,12058
2020-04-29,12058
2020-04-30,12405
2020-05-01,12405
2020-05-02,12405
2020-05-03,12741
2020-05-04,12741
2020-05-05,12741
2020-05-06,12458
2020-05-07,12458
2020-05-08,12458
2020-05-09,12335
2020-05-10,12335
2020-05-11,12335
2020-05-12,11964
2020-05-13,11964
