date_obj,Gilded%20scimitar price
2016-12-15,11085698
2016-12-16,11085698
2016-12-17,10983470
2016-12-18,10983470
2016-12-19,10925359
2016-12-20,10925359
2016-12-21,10981818
2016-12-22,10981818
2016-12-23,10825915
2016-12-24,10825915
2016-12-25,10825915
2016-12-26,10716928
2016-12-27,10716928
2016-12-28,10716928
2016-12-29,10615190
2016-12-30,10615190
2016-12-31,10429326
2017-01-01,10429326
2017-01-02,10033803
2017-01-03,10033803
2017-01-04,9585406
2017-01-05,9585406
2017-01-06,9158329
2017-01-07,9158329
2017-01-08,8704373
2017-01-09,8704373
2017-01-10,8269154
2017-01-11,8269154
2017-01-12,7855696
2017-01-13,7855696
2017-01-14,7855696
2017-01-15,7529994
2017-01-16,7529994
2017-01-17,7584486
2017-01-18,7584486
2017-01-19,7905253
2017-01-20,7905253
2017-01-21,8199424
2017-01-22,8199424
2017-01-23,8229195
2017-01-27,8291891
2017-01-28,8265139
2017-01-29,8265139
2017-01-30,8209612
2017-01-31,8209612
2017-02-01,8085100
2017-02-02,8085100
2017-02-03,8303469
2017-02-04,8603570
2017-02-05,8603570
2017-02-06,8876426
2017-02-07,8876426
2017-02-08,9049329
2017-02-09,9049329
2017-02-10,9096692
2017-02-11,9096692
2017-02-12,9298970
2017-02-13,9298970
2017-02-14,9694744
2017-02-15,9694744
2017-02-16,9824867
2017-02-18,9824867
2017-02-19,9788747
2017-02-20,9788747
2017-02-21,9758245
2017-02-22,9758245
2017-02-23,9758245
2017-02-24,9758245
2017-02-25,9858223
2017-02-26,9858223
2017-02-27,9861995
2017-02-28,9786191
2017-03-01,9786191
2017-03-02,9821166
2017-03-03,9821166
2017-03-04,9831288
2017-03-05,9831288
2017-03-06,10100786
2017-03-07,10100786
2017-03-08,10332315
2017-03-09,10332315
2017-03-10,10262949
2017-03-11,10262949
2017-03-12,10232613
2017-03-13,10232613
2017-03-14,10065444
2017-03-15,10065444
2017-03-16,10045207
2017-03-17,10045207
2017-03-18,10144623
2017-03-19,10144623
2017-03-20,10094059
2017-03-21,10094059
2017-03-22,9995725
2017-03-23,9995725
2017-03-24,9837882
2017-03-25,9837882
2017-03-26,9837882
2017-03-27,9834339
2017-03-28,9834339
2017-03-29,9891820
2017-03-30,9891820
2017-03-31,10090081
2017-04-01,10090081
2017-04-02,10090081
2017-04-03,10128919
2017-04-04,10128919
2017-04-12,10038501
2017-04-13,10038501
2017-04-14,9960126
2017-04-15,9960126
2017-04-16,9917422
2017-04-17,9917422
2017-04-18,9899354
2017-04-19,9899354
2017-04-20,10044951
2017-04-21,10259474
2017-04-22,10259474
2017-04-23,10509336
2017-04-24,10509336
2017-04-25,10786373
2017-04-26,10786373
2017-04-27,10773200
2017-04-28,10773200
2017-04-29,10775260
2017-04-30,10775260
2017-05-01,10726392
2017-05-02,10726392
2017-05-03,10623574
2017-05-04,10623574
2017-05-05,10777915
2017-05-06,10777915
2017-05-07,11045452
2017-05-08,11045452
2017-05-09,11509689
2017-05-10,11509689
2017-05-11,11662117
2017-05-12,11601226
2017-05-13,11428493
2017-05-14,11428493
2017-05-15,11382848
2017-05-16,11232198
2017-05-17,11232198
2017-05-18,11209043
2017-05-19,11209043
2017-05-20,11121181
2017-05-21,11121181
2017-05-22,11111390
2017-05-23,11111390
2017-05-24,11021764
2017-05-25,11021764
2017-05-26,11003297
2017-05-27,11003297
2017-05-28,10977286
2017-05-29,10977286
2017-05-30,11160063
2017-05-31,11160063
2017-06-01,11037182
2017-06-02,11037182
2017-06-03,11037182
2017-06-04,10960186
2017-06-05,10960186
2017-06-06,10913524
2017-06-07,10913524
2017-06-08,10913524
2017-06-09,10839021
2017-06-10,10839021
2017-06-11,10760913
2017-06-12,10760913
2017-06-13,10826440
2017-06-14,10826440
2017-06-15,10826440
2017-06-16,10840123
2017-06-17,10840123
2017-06-18,10840123
2017-06-19,10707636
2017-06-20,10707636
2017-06-21,10700531
2017-06-22,10700531
2017-06-23,10700531
2017-06-24,10522285
2017-06-25,10522285
2017-06-26,10416319
2017-06-27,10416319
2017-06-28,10416319
2017-06-29,10262382
2017-06-30,10262382
2017-07-01,10262382
2017-07-02,10239166
2017-07-03,10239166
2017-07-04,10268177
2017-07-05,10268177
2017-07-06,10268177
2017-07-07,10320984
2017-07-08,10320984
2017-07-13,10350604
2017-07-14,10511265
2017-07-15,10511265
2017-07-16,10511265
2017-07-17,10652574
2017-07-18,10652574
2017-07-19,10718181
2017-07-20,11029197
2017-07-21,11525067
2017-07-22,12060223
2017-07-23,12617650
2017-07-24,12617650
2017-07-25,13110748
2017-07-26,13110748
2017-07-27,13426316
2017-07-28,13426316
2017-07-29,13631631
2017-07-30,13631631
2017-07-31,13580821
2017-08-01,13580821
2017-08-02,13502104
2017-08-03,13502104
2017-08-04,13502104
2017-08-05,13453223
2017-08-06,13453223
2017-08-09,13323841
2017-08-10,13323841
2017-08-11,13365136
2017-08-12,13365136
2017-08-13,13428547
2017-08-14,13428547
2017-08-15,13428547
2017-08-16,13382843
2017-08-17,13382843
2017-08-18,13221388
2017-08-19,13221388
2017-08-20,13255625
2017-08-21,13255625
2017-08-22,13217489
2017-08-23,13217489
2017-08-24,13217489
2017-08-25,13292738
2017-08-26,13292738
2017-08-27,13329392
2017-08-28,13329392
2017-08-29,13329392
2017-08-30,13282300
2017-08-31,13282300
2017-09-01,13282300
2017-09-02,13152922
2017-09-03,13152922
2017-09-04,13152922
2017-09-05,13082655
2017-09-06,13082655
2017-09-07,13082655
2017-09-08,12917955
2017-09-09,12917955
2017-09-10,12806879
2017-09-11,12806879
2017-09-12,12770104
2017-09-13,12770104
2017-09-14,12649295
2017-09-15,12649295
2017-09-16,12649295
2017-09-17,12459158
2017-09-18,12459158
2017-09-19,12459158
2017-09-20,12179077
2017-09-21,12179077
2017-09-22,12025425
2017-09-23,12025425
2017-09-24,12025425
2017-09-25,11852012
2017-09-26,11852012
2017-09-27,11852012
2017-09-28,11988189
2017-09-29,11988189
2017-09-30,11945049
2017-10-01,11945049
2017-10-02,12081934
2017-10-03,12081934
2017-10-04,12081934
2017-10-05,11865356
2017-10-06,11865356
2017-10-07,11792472
2017-10-08,11792472
2017-10-09,11792472
2017-10-10,11670990
2017-10-11,11670990
2017-10-12,11655251
2017-10-13,11655251
2017-10-14,11628450
2017-10-15,11628450
2017-10-16,11825931
2017-10-17,11825931
2017-10-18,11825931
2017-10-19,11846649
2017-10-20,11846649
2017-10-21,11846649
2017-10-22,11847925
2017-10-23,11847925
2017-10-24,11754842
2017-10-25,11754842
2017-10-26,11782700
2017-10-27,11782700
2017-10-28,11782700
2017-10-29,11763622
2017-10-30,11763622
2017-10-31,11763159
2017-11-01,11763159
2017-11-02,11789972
2017-11-03,11789972
2017-11-04,11445282
2017-11-05,11445282
2017-11-06,11445282
2017-11-07,11333834
2017-11-08,11333834
2017-11-09,11333834
2017-11-10,11384092
2017-11-11,11384092
2017-11-12,11490725
2017-11-13,11490725
2017-11-14,11490725
2017-11-15,11514129
2017-11-16,11514129
2017-11-17,11570594
2017-11-18,11570594
2017-11-19,11654949
2017-11-20,11654949
2017-11-21,11705199
2017-11-22,11705199
2017-11-23,11705199
2017-11-24,11756304
2017-11-25,11756304
2017-11-26,11701748
2017-11-27,11701748
2017-11-28,11663069
2017-11-29,11663069
2017-11-30,11663069
2017-12-01,11636979
2017-12-02,11636979
2017-12-03,11603530
2017-12-04,11603530
2017-12-05,11627387
2017-12-06,11627387
2017-12-07,11574585
2017-12-08,11574585
2017-12-09,11600553
2017-12-10,11669240
2017-12-11,11669240
2017-12-12,11734684
2017-12-13,11734684
2017-12-14,11734684
2017-12-15,11690782
2017-12-16,11690782
2017-12-17,11690782
2017-12-18,11617128
2017-12-19,11617128
2017-12-20,11592519
2017-12-21,11592519
2017-12-22,11488933
2017-12-23,11488933
2017-12-24,11458442
2017-12-25,11458442
2017-12-26,11456450
2017-12-27,11456450
2017-12-28,11427081
2017-12-29,11427081
2017-12-30,11367147
2017-12-31,11367147
2018-01-01,11341127
2018-01-02,11341127
2018-01-03,11199839
2018-01-04,11199839
2018-01-05,10858781
2018-01-06,10393279
2018-01-07,10393279
2018-01-08,10283267
2018-01-09,10283267
2018-01-10,10004367
2018-01-11,10004367
2018-01-12,9865076
2018-01-13,9821447
2018-01-14,9821447
2018-01-15,9788907
2018-01-16,9788907
2018-01-17,9717946
2018-01-18,9754700
2018-01-19,9754700
2018-01-20,9841057
2018-01-21,9841057
2018-01-22,9950883
2018-01-23,10051282
2018-01-24,10051282
2018-01-25,9942305
2018-01-26,9942305
2018-01-27,9985524
2018-01-28,9877604
2018-01-29,9900637
2018-01-30,9900637
2018-01-31,9983981
2018-02-01,9983981
2018-02-02,10079103
2018-02-03,10068821
2018-02-04,10068821
2018-02-05,10018091
2018-02-06,10018091
2018-02-07,10249315
2018-02-08,10249315
2018-02-09,10424301
2018-02-10,10424301
2018-02-11,10790594
2018-02-12,10790594
2018-02-13,10689566
2018-02-14,10689566
2018-02-15,10667723
2018-02-16,10667723
2018-02-17,10703105
2018-02-18,10703105
2018-02-19,10714633
2018-02-20,10714633
2018-02-21,10742203
2018-02-22,10742203
2018-02-23,10589878
2018-02-24,10589878
2018-02-25,10673088
2018-02-26,10673088
2018-02-27,10684100
2018-02-28,10684100
2018-03-01,10685973
2018-03-02,10832547
2018-03-03,10832547
2018-03-04,10780794
2018-03-05,10884637
2018-03-06,10884637
2018-03-07,10957538
2018-03-08,10957538
2018-03-09,10916705
2018-03-10,10916705
2018-03-11,10931478
2018-03-12,10931478
2018-03-13,10927856
2018-03-14,10927856
2018-03-15,10886284
2018-03-16,10886284
2018-03-17,10796534
2018-03-18,10796534
2018-03-20,10709045
2018-03-21,10709045
2018-03-23,10670989
2018-03-24,10693572
2018-03-25,10693572
2018-03-26,10695716
2018-03-27,10695716
2018-03-28,10673956
2018-03-29,10673956
2018-03-30,10595508
2018-03-31,10595508
2018-04-01,10612576
2018-04-02,10658421
2018-04-03,10658421
2018-04-04,10804707
2018-04-05,10804707
2018-04-06,10826354
2018-04-07,10826354
2018-04-08,10952904
2018-04-09,10910631
2018-04-10,10976567
2018-04-11,10934332
2018-04-12,10934332
2018-04-13,10963819
2018-04-14,10963819
2018-04-15,10939302
2018-04-16,10939302
2018-04-17,10927615
2018-04-18,10927615
2018-04-19,10968678
2018-04-20,11008807
2018-04-21,11055534
2018-04-22,11055534
2018-04-23,11083965
2018-04-24,11083965
2018-04-25,11053698
2018-04-26,11053698
2018-04-27,11231288
2018-04-28,11479828
2018-04-29,11801762
2018-04-30,11956510
2018-05-01,12365339
2018-05-02,12365339
2018-05-03,12469082
2018-05-04,12469082
2018-05-05,12390770
2018-05-06,12390770
2018-05-07,12359398
2018-05-08,12359398
2018-05-09,12452412
2018-05-10,12470219
2018-05-11,12470219
2018-05-12,12356867
2018-05-13,12356867
2018-05-14,12224052
2018-05-15,12224052
2018-05-16,12185304
2018-05-17,12185304
2018-05-18,12221451
2018-05-19,12223824
2018-05-20,12223824
2018-05-21,12184651
2018-05-22,12184651
2018-05-23,12160672
2018-05-24,12160672
2018-05-25,12223279
2018-05-26,12427132
2018-05-27,12427132
2018-05-28,12439994
2018-05-29,12439994
2018-05-30,12312906
2018-05-31,12312906
2018-06-01,12254469
2018-06-02,12201807
2018-06-03,12201807
2018-06-04,12151874
2018-06-05,12151874
2018-06-06,12057625
2018-06-07,12057625
2018-06-08,11777767
2018-06-09,11777767
2018-06-10,11590827
2018-06-11,11590827
2018-06-12,11511267
2018-06-13,11406193
2018-06-14,11406193
2018-06-15,11444899
2018-06-16,11444899
2018-06-17,11512905
2018-06-18,11512905
2018-06-19,11500514
2018-06-20,11500514
2018-06-21,11466820
2018-06-22,11466820
2018-06-23,11437872
2018-06-24,11437872
2018-06-25,11442329
2018-06-26,11442329
2018-06-27,11436997
2018-06-28,11436997
2018-06-29,11451499
2018-06-30,11451499
2018-07-01,11425655
2018-07-02,11425655
2018-07-03,11433194
2018-07-04,11433194
2018-07-05,11433194
2018-07-06,11435724
2018-07-07,11435724
2018-07-08,11404055
2018-07-09,11381330
2018-07-10,11381330
2018-07-11,11369546
2018-07-12,11369546
2018-07-13,11379194
2018-07-14,11414392
2018-07-15,11414392
2018-07-16,11361770
2018-07-17,11335541
2018-07-18,11335541
2018-07-19,11335145
2018-07-20,11335145
2018-07-21,11315652
2018-07-22,11315652
2018-07-23,11285311
2018-07-24,11285311
2018-07-25,11203369
2018-07-26,11203369
2018-07-27,11343338
2018-07-28,11343338
2018-07-29,11363621
2018-07-30,11363621
2018-07-31,11381787
2018-08-01,11381787
2018-08-02,11408128
2018-08-03,11408128
2018-08-04,11310209
2018-08-05,11310209
2018-08-06,11254340
2018-08-07,11254340
2018-08-08,11219432
2018-08-09,11219432
2018-08-10,11170246
2018-08-11,10957499
2018-08-12,10957499
2018-08-14,10635443
2018-08-16,10508416
2018-08-17,10411567
2018-08-18,10411567
2018-08-19,10294496
2018-08-20,10229614
2018-08-21,10229614
2018-08-22,10208473
2018-08-23,10270032
2018-08-24,10412917
2018-08-25,10445805
2018-08-26,10445805
2018-08-27,10549347
2018-08-28,10639706
2018-08-29,10639706
2018-08-30,10789858
2018-08-31,10850260
2018-09-01,11086098
2018-09-02,11086098
2018-09-03,11069656
2018-09-04,11027420
2018-09-05,10986914
2018-09-06,10986914
2018-09-07,10955829
2018-09-08,10955829
2018-09-09,10971846
2018-09-10,11063160
2018-09-11,11063160
2018-09-12,11102691
2018-09-13,11102691
2018-09-14,11214134
2018-09-15,11295377
2018-09-16,11295377
2018-09-17,11348839
2018-09-18,11325295
2018-09-19,11325295
2018-09-20,11291715
2018-09-21,11291715
2018-09-22,11386200
2018-09-23,11414597
2018-09-24,11408725
2018-09-25,11408725
2018-09-26,11396685
2018-09-27,11396685
2018-09-28,11365117
2018-09-29,11313913
2018-09-30,11273511
2018-10-01,11266034
2018-10-02,11265048
2018-10-03,11344595
2018-10-04,11344595
2018-10-05,11500035
2018-10-06,11564900
2018-10-07,11564900
2018-10-08,11631263
2018-10-09,11631263
2018-10-10,11750507
2018-10-11,11888930
2018-10-12,11888930
2018-10-13,12088722
2018-10-14,12170020
2018-10-15,12244110
2018-10-16,12244110
2018-10-17,12362887
2018-10-18,12557137
2018-10-19,12776126
2018-10-20,12776126
2018-10-21,12855453
2018-10-22,12942221
2018-10-23,13146334
2018-10-24,13265559
2018-10-25,13369270
2018-10-26,13604776
2018-10-27,13791799
2018-10-28,13740003
2018-10-29,13740003
2018-10-30,13704142
2018-10-31,13754378
2018-11-01,13884748
2018-11-03,14440900
2018-11-04,14805026
2018-11-05,15498676
2018-11-06,16256508
2018-11-07,16968077
2018-11-08,17732256
2018-11-09,18484407
2018-11-10,19408628
2018-11-11,20234424
2018-11-12,21164293
