date_obj,Achey%20tree%20logs price
2016-09-24,272
2016-09-25,272
2016-09-26,272
2016-09-27,272
2016-09-28,258
2016-09-29,258
2016-09-30,258
2016-10-01,258
2016-10-02,258
2016-10-03,258
2016-10-04,250
2016-10-05,250
2016-10-06,250
2016-10-07,250
2016-10-08,237
2016-10-09,237
2016-10-10,237
2016-10-11,237
2016-10-12,237
2016-10-13,237
2016-10-14,226
2016-10-15,226
2016-10-16,226
2016-10-17,226
2016-10-18,221
2016-10-19,221
2016-10-20,221
2016-10-21,221
2016-10-22,221
2016-10-23,221
2016-10-24,221
2016-10-25,221
2016-10-26,221
2016-10-27,221
2016-10-28,209
2016-10-29,209
2016-10-30,209
2016-10-31,209
2016-11-01,201
2016-11-02,201
2016-11-03,201
2016-11-04,201
2016-11-05,201
2016-11-06,193
2016-11-07,193
2016-11-08,193
2016-11-09,193
2016-11-10,193
2016-11-11,185
2016-11-12,185
2016-11-13,185
2016-11-14,185
2016-11-15,190
2016-12-07,208
2016-12-08,199
2016-12-09,199
2016-12-10,199
2016-12-11,199
2016-12-12,196
2016-12-13,196
2016-12-14,196
2016-12-15,196
2016-12-16,195
2016-12-17,195
2016-12-18,195
2016-12-19,195
2016-12-20,196
2016-12-21,196
2016-12-22,196
2016-12-23,200
2016-12-24,200
2016-12-25,200
2016-12-26,200
2016-12-27,204
2016-12-28,204
2016-12-29,204
2016-12-30,209
2016-12-31,209
2017-01-01,209
2017-01-02,219
2017-01-03,219
2017-01-04,219
2017-01-05,219
2017-01-06,229
2017-01-07,229
2017-01-08,229
2017-01-09,237
2017-01-10,237
2017-01-11,237
2017-01-12,248
2017-01-13,248
2017-01-14,248
2017-01-15,258
2017-01-16,258
2017-01-17,258
2017-01-18,265
2017-01-19,265
2017-01-20,265
2017-01-21,277
2017-01-22,277
2017-01-23,277
2017-01-27,284
2017-01-28,284
2017-01-29,284
2017-01-30,275
2017-01-31,275
2017-02-01,275
2017-02-02,284
2017-02-03,284
2017-02-04,284
2017-02-05,297
2017-02-06,297
2017-02-07,297
2017-02-08,311
2017-02-09,311
2017-02-10,311
2017-02-11,307
2017-02-12,307
2017-02-13,307
2017-02-14,305
2017-02-15,305
2017-02-16,305
2017-02-17,305
2017-02-18,298
2017-02-19,298
2017-02-20,298
2017-02-21,292
2017-02-22,292
2017-02-23,292
2017-02-24,292
2017-02-25,289
2017-02-26,289
2017-02-27,289
2017-02-28,286
2017-03-01,286
2017-03-02,286
2017-03-03,286
2017-03-04,288
2017-03-05,288
2017-03-06,288
2017-03-07,286
2017-03-08,286
2017-03-09,286
2017-03-10,286
2017-03-11,287
2017-03-12,287
2017-03-13,287
2017-03-14,278
2017-03-15,278
2017-03-16,278
2017-03-17,278
2017-03-18,282
2017-03-19,282
2017-03-20,282
2017-03-21,275
2017-03-22,275
2017-03-23,275
2017-03-24,275
2017-03-25,279
2017-03-26,279
2017-03-27,279
2017-03-28,279
2017-03-29,276
2017-03-30,276
2017-03-31,276
2017-04-01,276
2017-04-02,287
2017-04-03,287
2017-04-04,287
2017-04-05,287
2017-04-12,304
2017-04-13,304
2017-04-14,304
2017-04-15,304
2017-04-16,304
2017-04-17,291
2017-04-18,291
2017-04-19,291
2017-04-20,291
2017-04-21,292
2017-04-22,292
2017-04-23,292
2017-04-24,292
2017-04-25,290
2017-04-26,290
2017-04-27,290
2017-04-28,290
2017-04-29,288
2017-04-30,288
2017-05-01,288
2017-05-02,288
2017-05-03,291
2017-05-04,291
2017-05-05,291
2017-05-06,291
2017-05-07,298
2017-05-08,298
2017-05-09,298
2017-05-10,291
2017-05-11,291
2017-05-12,291
2017-05-13,300
2017-05-14,300
2017-05-15,300
2017-05-16,300
2017-05-17,300
2017-05-18,300
2017-05-19,300
2017-05-20,300
2017-05-21,300
2017-05-22,296
2017-05-23,296
2017-05-24,296
2017-05-25,296
2017-05-26,304
2017-05-27,304
2017-05-28,304
2017-05-29,309
2017-05-30,309
2017-05-31,309
2017-06-01,309
2017-06-02,309
2017-06-03,309
2017-06-04,309
2017-06-05,309
2017-06-06,295
2017-06-07,295
2017-06-08,295
2017-06-09,295
2017-06-10,292
2017-06-11,292
2017-06-12,292
2017-06-13,282
2017-06-14,282
2017-06-15,282
2017-06-16,272
2017-06-17,272
2017-06-18,272
2017-06-19,272
2017-06-20,265
2017-06-21,265
2017-06-22,265
2017-06-23,265
2017-06-24,255
2017-06-25,255
2017-06-26,255
2017-06-27,259
2017-06-28,259
2017-06-29,259
2017-06-30,259
2017-07-01,264
2017-07-02,264
2017-07-03,264
2017-07-04,264
2017-07-05,262
2017-07-06,262
2017-07-07,262
2017-07-08,262
2017-07-09,263
2017-07-13,263
2017-07-14,273
2017-07-15,273
2017-07-16,273
2017-07-17,273
2017-07-18,267
2017-07-19,267
2017-07-20,267
2017-07-21,255
2017-07-22,255
2017-07-23,255
2017-07-24,251
2017-07-25,251
2017-07-26,251
2017-07-27,251
2017-07-28,256
2017-07-29,256
2017-07-30,256
2017-07-31,256
2017-08-01,256
2017-08-02,257
2017-08-03,257
2017-08-04,257
2017-08-05,257
2017-08-06,257
2017-08-07,259
2017-08-08,259
2017-08-09,259
2017-08-10,259
2017-08-11,258
2017-08-12,258
2017-08-13,258
2017-08-14,258
2017-08-15,258
2017-08-16,253
2017-08-17,253
2017-08-18,253
2017-08-19,253
2017-08-20,255
2017-08-21,255
2017-08-22,255
2017-08-23,255
2017-08-24,255
2017-08-25,261
2017-08-26,261
2017-08-27,261
2017-08-28,261
2017-08-29,267
2017-08-30,267
2017-08-31,267
2017-09-01,267
2017-09-02,275
2017-09-03,275
2017-09-04,275
2017-09-05,275
2017-09-06,275
2017-09-07,279
2017-09-08,279
2017-09-09,279
2017-09-10,279
2017-09-11,279
2017-09-12,283
2017-09-13,283
2017-09-14,283
2017-09-15,283
2017-09-16,283
2017-09-17,269
2017-09-18,269
2017-09-19,269
2017-09-20,269
2017-09-21,269
2017-09-22,255
2017-09-23,255
2017-09-24,255
2017-09-25,255
2017-09-26,255
2017-09-27,255
2017-09-28,242
2017-09-29,242
2017-09-30,242
2017-10-01,242
2017-10-02,242
2017-10-03,230
2017-10-04,230
2017-10-05,230
2017-10-06,230
2017-10-07,230
2017-10-08,218
2017-10-09,218
2017-10-10,218
2017-10-11,218
2017-10-12,218
2017-10-13,208
2017-10-14,208
2017-10-15,208
2017-10-16,208
2017-10-17,208
2017-10-18,208
2017-10-19,215
2017-10-20,215
2017-10-21,215
2017-10-22,215
2017-10-23,215
2017-10-24,215
2017-10-25,219
2017-10-26,219
2017-10-27,219
2017-10-28,219
2017-10-29,219
2017-10-30,219
2017-10-31,228
2017-11-01,228
2017-11-02,228
2017-11-03,228
2017-11-04,228
2017-11-05,236
2017-11-06,236
2017-11-07,236
2017-11-08,236
2017-11-09,236
2017-11-10,236
2017-11-11,244
2017-11-12,244
2017-11-13,244
2017-11-14,244
2017-11-15,244
2017-11-16,248
2017-11-17,248
2017-11-18,248
2017-11-19,248
2017-11-20,248
2017-11-21,242
2017-11-22,242
2017-11-23,242
2017-11-24,242
2017-11-25,242
2017-11-26,240
2017-11-27,240
2017-11-28,240
2017-11-29,240
2017-11-30,240
2017-12-01,240
2017-12-02,236
2017-12-03,236
2017-12-04,236
2017-12-05,236
2017-12-06,236
2017-12-07,226
2017-12-08,226
2017-12-09,226
2017-12-10,226
2017-12-11,226
2017-12-12,221
2017-12-13,221
2017-12-14,221
2017-12-15,221
2017-12-16,221
2017-12-17,221
2017-12-18,222
2017-12-19,222
2017-12-20,222
2017-12-21,222
2017-12-22,222
2017-12-23,222
2017-12-24,221
2017-12-25,221
2017-12-26,221
2017-12-27,221
2017-12-28,221
2017-12-29,224
2017-12-30,224
2017-12-31,224
2018-01-01,224
2018-01-02,226
2018-01-03,226
2018-01-04,226
2018-01-05,226
2018-01-06,218
2018-01-07,218
2018-01-08,218
2018-01-09,218
2018-01-10,218
2018-01-11,208
2018-01-12,208
2018-01-13,208
2018-01-14,208
2018-01-15,208
2018-01-16,208
2018-01-17,208
2018-01-18,208
2018-01-19,214
2018-01-20,214
2018-01-21,214
2018-01-22,214
2018-01-23,215
2018-01-24,215
2018-01-25,215
2018-01-26,213
2018-01-27,213
2018-01-28,209
2018-01-29,209
2018-01-30,214
2018-01-31,214
2018-02-01,214
2018-02-02,224
2018-02-03,224
2018-02-04,233
2018-02-05,233
2018-02-06,233
2018-02-07,242
2018-02-08,242
2018-02-09,242
2018-02-10,247
2018-02-11,247
2018-02-12,250
2018-02-13,250
2018-02-14,250
2018-02-15,257
2018-02-16,257
2018-02-17,257
2018-02-18,261
2018-02-19,261
2018-02-20,261
2018-02-21,274
2018-02-22,274
2018-02-23,274
2018-02-24,282
2018-02-25,282
2018-02-26,282
2018-02-27,284
2018-02-28,284
2018-03-01,284
2018-03-02,269
2018-03-03,269
2018-03-04,269
2018-03-05,255
2018-03-06,255
2018-03-07,247
2018-03-08,247
2018-03-09,247
2018-03-10,247
2018-03-11,247
2018-03-12,255
2018-03-13,255
2018-03-14,255
2018-03-15,260
2018-03-16,260
2018-03-17,260
2018-03-18,265
2018-03-19,265
2018-03-20,265
2018-03-21,267
2018-03-22,267
2018-03-23,267
2018-03-24,267
2018-03-25,265
2018-03-26,265
2018-03-27,265
2018-03-28,260
2018-03-29,260
2018-03-30,260
2018-03-31,268
2018-04-01,268
2018-04-02,268
2018-04-03,274
2018-04-04,274
2018-04-05,274
2018-04-06,262
2018-04-07,262
2018-04-08,262
2018-04-09,249
2018-04-10,249
2018-04-11,249
2018-04-12,236
2018-04-13,236
2018-04-14,236
2018-04-15,225
2018-04-16,225
2018-04-17,225
2018-04-18,225
2018-04-19,221
2018-04-20,221
2018-04-21,221
2018-04-22,221
2018-04-23,221
2018-04-24,221
2018-04-25,221
2018-04-26,221
2018-04-27,219
2018-04-28,219
2018-04-29,219
2018-04-30,227
2018-05-01,227
2018-05-02,227
2018-05-03,227
2018-05-04,236
2018-05-05,236
2018-05-06,236
2018-05-07,239
2018-05-08,239
2018-05-09,239
2018-05-10,230
2018-05-11,230
2018-05-12,230
2018-05-13,230
2018-05-14,219
2018-05-15,219
2018-05-16,219
2018-05-17,219
2018-05-18,209
2018-05-19,209
2018-05-20,209
2018-05-21,199
2018-05-22,199
2018-05-23,199
2018-05-24,192
2018-05-25,192
2018-05-26,192
2018-05-27,183
2018-05-28,183
2018-05-29,173
2018-05-30,173
2018-05-31,173
2018-06-01,165
2018-06-02,165
2018-06-03,165
2018-06-04,158
2018-06-05,158
2018-06-06,151
2018-06-07,151
2018-06-08,151
2018-06-09,147
2018-06-10,147
2018-06-11,147
2018-06-12,148
2018-06-13,148
2018-06-14,152
2018-06-15,152
2018-06-16,152
2018-06-17,155
2018-06-18,155
2018-06-19,162
2018-06-20,162
2018-06-21,162
2018-06-22,171
2018-06-23,171
2018-06-24,171
2018-06-25,176
2018-06-26,176
2018-06-27,176
2018-06-28,176
2018-06-29,182
2018-06-30,182
2018-07-01,182
2018-07-02,189
2018-07-03,189
2018-07-04,189
2018-07-05,189
2018-07-06,191
2018-07-07,191
2018-07-08,191
2018-07-09,197
2018-07-10,197
2018-07-11,197
2018-07-12,197
2018-07-13,197
2018-07-14,197
2018-07-15,197
2018-07-16,197
2018-07-17,190
2018-07-18,190
2018-07-19,190
2018-07-20,190
2018-07-21,198
2018-07-22,198
2018-07-23,204
2018-07-24,204
2018-07-25,204
2018-07-26,202
2018-07-27,202
2018-07-28,195
2018-07-29,195
2018-07-30,195
2018-07-31,196
2018-08-01,196
2018-08-02,196
2018-08-03,198
2018-08-04,198
2018-08-05,205
2018-08-06,205
2018-08-07,205
2018-08-08,209
2018-08-09,209
2018-08-10,209
2018-08-11,204
2018-08-12,204
2018-08-14,211
2018-08-16,213
2018-08-17,213
2018-08-18,213
2018-08-19,217
2018-08-20,217
2018-08-21,223
2018-08-22,223
2018-08-23,223
2018-08-24,227
2018-08-25,227
2018-08-26,227
2018-08-27,229
2018-08-28,229
2018-08-29,229
2018-08-30,233
2018-08-31,233
2018-09-01,233
2018-09-02,233
2018-09-03,233
2018-09-04,242
2018-09-05,242
2018-09-06,242
2018-09-07,236
2018-09-08,236
2018-09-09,236
2018-09-10,239
2018-09-11,239
2018-09-12,239
2018-09-13,239
2018-09-14,246
2018-09-15,246
2018-09-16,246
2018-09-17,255
2018-09-18,255
2018-09-19,255
2018-09-20,258
2018-09-21,258
2018-09-22,258
2018-09-23,258
2018-09-24,248
2018-09-25,248
2018-09-26,248
2018-09-27,237
2018-09-28,237
2018-09-29,237
2018-09-30,225
2018-10-01,225
2018-10-02,215
2018-10-03,215
2018-10-04,215
2018-10-05,216
2018-10-06,216
2018-10-07,216
2018-10-08,212
2018-10-09,212
2018-10-10,220
2018-10-11,220
2018-10-12,220
2018-10-13,223
2018-10-14,223
2018-10-15,223
2018-10-16,223
2018-10-17,220
2018-10-18,220
2018-10-19,220
2018-10-20,228
2018-10-21,228
2018-10-22,236
2018-10-23,236
2018-10-24,236
2018-10-25,244
2018-10-26,244
2018-10-27,244
2018-10-28,242
2018-10-29,242
2018-10-30,242
2018-10-31,239
2018-11-01,239
2018-11-03,243
2018-11-04,245
2018-11-05,245
2018-11-06,244
2018-11-07,244
2018-11-08,244
2018-11-09,244
2018-11-10,243
2018-11-11,243
2018-11-12,249
2018-11-13,249
2018-11-14,247
2018-11-15,247
2018-11-16,243
2018-11-17,243
2018-11-18,245
2018-11-19,245
2018-11-20,237
2018-11-21,237
2018-11-22,244
2018-11-23,244
2018-11-24,244
2018-11-25,244
2018-11-26,244
2018-11-27,250
2018-11-28,250
2018-11-29,251
2018-12-01,250
2018-12-02,250
2018-12-03,246
2018-12-04,246
2018-12-05,244
2018-12-07,236
2018-12-09,234
2018-12-10,226
2018-12-11,226
2018-12-12,221
2018-12-13,221
2018-12-14,220
2018-12-15,220
2018-12-16,220
2018-12-17,220
2018-12-18,223
2018-12-19,223
2018-12-20,223
2018-12-21,223
2018-12-22,224
2018-12-23,224
2018-12-24,229
2018-12-25,229
2018-12-26,237
2018-12-27,249
2018-12-28,249
2018-12-29,257
2018-12-30,257
2018-12-31,250
2019-01-01,250
2019-01-02,245
2019-01-03,245
2019-01-04,243
2019-01-05,243
2019-01-06,246
2019-01-08,243
2019-01-10,237
2019-01-11,237
2019-01-12,235
2019-01-13,235
2019-01-14,234
2019-01-15,234
2019-01-16,237
2019-01-17,237
2019-01-18,239
2019-01-19,232
2019-01-20,232
2019-01-21,229
2019-01-22,229
2019-01-23,231
2019-01-24,231
2019-01-25,230
2019-01-26,230
2019-01-27,225
2019-01-28,225
2019-01-29,225
2019-01-30,225
2019-01-31,233
2019-02-01,232
2019-02-02,232
2019-02-03,232
2019-02-04,232
2019-02-05,232
2019-02-06,232
2019-02-07,228
2019-02-08,228
2019-02-09,224
2019-02-10,224
2019-02-11,214
2019-02-12,214
2019-02-13,208
2019-02-14,208
2019-02-15,199
2019-02-16,199
2019-02-17,201
2019-02-18,201
2019-02-19,211
2019-02-20,211
2019-02-21,221
2019-02-22,221
2019-02-23,233
2019-02-24,233
2019-02-25,228
2019-02-26,228
2019-02-27,216
2019-02-28,216
2019-03-01,217
2019-03-02,217
2019-03-03,217
2019-03-04,217
2019-03-05,220
2019-03-06,220
2019-03-07,212
2019-03-08,212
2019-03-09,212
2019-03-10,214
2019-03-11,214
2019-03-12,214
2019-03-13,214
2019-03-14,221
2019-03-15,221
2019-03-16,221
2019-03-17,229
2019-03-18,229
2019-03-19,229
2019-03-20,235
2019-03-21,235
2019-03-22,241
2019-03-23,241
2019-03-24,242
2019-03-25,242
2019-03-26,245
2019-03-27,245
2019-03-28,245
2019-03-29,246
2019-03-30,246
2019-03-31,246
2019-04-01,243
2019-04-02,243
2019-04-03,253
2019-04-04,253
2019-04-05,242
2019-04-06,242
2019-04-07,230
2019-04-08,230
2019-04-09,220
2019-04-10,220
2019-04-11,211
2019-04-12,211
2019-04-13,200
2019-04-14,194
2019-04-15,194
2019-04-16,185
2019-04-17,185
2019-04-18,179
2019-04-19,179
2019-04-20,182
2019-04-21,182
2019-04-22,186
2019-04-23,186
2019-04-24,192
2019-04-25,192
2019-04-26,191
2019-04-27,191
2019-04-28,191
2019-04-29,191
2019-04-30,191
2019-05-01,193
2019-05-02,193
2019-05-03,196
2019-05-04,196
2019-05-05,202
2019-05-06,202
2019-05-07,202
2019-05-08,209
2019-05-09,209
2019-05-10,209
2019-05-11,211
2019-05-12,211
2019-05-13,218
2019-05-14,218
2019-05-15,218
2019-05-16,224
2019-05-17,224
2019-05-18,232
2019-05-19,232
2019-05-20,231
2019-05-21,231
2019-05-22,231
2019-05-23,235
2019-05-24,235
2019-05-25,235
2019-05-26,247
2019-05-27,247
2019-05-28,238
2019-05-29,238
2019-05-30,232
2019-05-31,232
2019-06-01,232
2019-06-02,230
2019-06-03,230
2019-06-04,222
2019-06-05,222
2019-06-06,222
2019-06-07,219
2019-06-08,219
2019-06-09,212
2019-06-10,212
2019-06-11,212
2019-06-12,212
2019-06-13,212
2019-06-14,205
2019-06-15,205
2019-06-16,199
2019-06-17,199
2019-06-18,199
2019-06-19,202
2019-06-20,202
2019-06-21,200
2019-06-22,200
2019-06-23,200
2019-06-24,201
2019-06-25,201
2019-06-26,201
2019-06-27,207
2019-06-28,207
2019-06-29,207
2019-06-30,204
2019-07-01,204
2019-07-02,204
2019-07-03,209
2019-07-04,209
2019-07-05,209
2019-07-06,214
2019-07-07,214
2019-07-08,214
2019-07-09,213
2019-07-10,213
2019-07-11,213
2019-07-12,218
2019-07-13,218
2019-07-14,225
2019-07-15,225
2019-07-16,225
2019-07-17,217
2019-07-18,217
2019-07-19,217
2019-07-20,206
2019-07-21,206
2019-07-22,200
2019-07-23,200
2019-07-24,200
2019-07-25,204
2019-07-26,204
2019-07-27,204
2019-07-28,203
2019-07-29,203
2019-07-30,203
2019-07-31,201
2019-08-01,201
2019-08-02,201
2019-08-03,204
2019-08-04,204
2019-08-05,204
2019-08-06,203
2019-08-07,203
2019-08-08,203
2019-08-09,207
2019-08-10,207
2019-08-11,207
2019-08-12,214
2019-08-13,214
2019-08-14,214
2019-08-15,211
2019-08-16,211
2019-08-17,211
