date_obj,Monkey%20bar price
2015-08-02,311
2015-08-03,311
2015-08-04,311
2015-08-05,311
2015-08-06,311
2015-08-07,311
2015-08-08,323
2015-08-09,323
2015-08-10,323
2015-08-11,323
2015-08-12,323
2015-08-13,323
2015-08-14,323
2015-08-15,323
2015-08-16,323
2015-08-17,323
2015-08-18,323
2015-08-19,323
2015-08-20,323
2015-08-21,323
2015-08-22,323
2015-08-23,323
2015-08-24,323
2015-08-25,323
2015-08-26,323
2015-08-27,323
2015-08-28,323
2015-08-29,323
2015-08-30,323
2015-08-31,323
2015-09-01,323
2015-09-02,323
2015-09-03,323
2015-09-04,323
2015-09-05,323
2015-09-06,323
2015-09-07,323
2015-09-08,323
2015-09-09,323
2015-09-10,323
2015-09-11,323
2015-09-12,323
2015-09-13,323
2015-09-14,323
2015-09-15,323
2015-09-16,323
2015-09-17,323
2015-09-18,323
2015-09-19,323
2015-09-20,323
2015-09-21,323
2015-09-22,323
2015-09-23,323
2015-09-24,323
2015-09-25,323
2015-09-27,323
2015-09-28,323
2015-09-29,323
2015-09-30,323
2015-10-05,323
2015-10-06,323
2015-10-07,323
2015-10-08,323
2015-10-09,323
2015-10-10,323
2015-10-11,323
2015-10-12,323
2015-10-13,323
2015-10-14,323
2015-10-15,323
2015-10-16,323
2015-10-17,323
2015-10-18,323
2015-10-19,323
2015-10-20,323
2015-10-22,323
2015-10-23,323
2015-10-24,323
2015-10-25,323
2015-10-26,323
2015-10-27,323
2015-10-29,323
2015-10-30,323
2015-10-31,323
2015-11-01,323
2015-11-02,323
2015-11-03,323
2015-11-04,323
2015-11-05,338
2015-11-06,338
2015-11-07,338
2015-11-08,338
2015-11-09,338
2015-11-10,338
2015-11-11,338
2015-11-12,338
2015-11-13,338
2015-11-14,338
2015-11-15,338
2015-11-16,338
2015-11-17,338
2015-11-18,338
2015-11-19,338
2015-11-20,338
2015-11-21,338
2015-11-22,338
2015-11-23,338
2015-11-24,338
2015-11-25,338
2015-11-26,338
2015-11-27,338
2015-11-28,338
2015-11-29,338
2015-11-30,338
2015-12-01,338
2015-12-02,338
2015-12-03,338
2015-12-04,338
2015-12-05,338
2015-12-06,338
2015-12-07,338
2015-12-08,338
2015-12-09,338
2015-12-10,338
2015-12-11,338
2015-12-12,338
2015-12-13,338
2015-12-14,338
2015-12-15,338
2015-12-16,338
2015-12-17,338
2015-12-18,338
2015-12-19,338
2015-12-20,338
2015-12-21,338
2015-12-22,338
2015-12-23,338
2015-12-24,338
2015-12-25,338
2015-12-26,338
2015-12-27,338
2015-12-28,338
2015-12-29,338
2015-12-30,338
2015-12-31,338
2016-01-01,338
2016-01-02,338
2016-01-03,338
2016-01-04,338
2016-01-05,338
2016-01-06,338
2016-01-07,338
2016-01-08,338
2016-01-09,338
2016-01-10,338
2016-01-11,338
2016-01-12,338
2016-01-13,338
2016-01-14,338
2016-01-15,338
2016-01-16,338
2016-01-17,353
2016-01-18,353
2016-01-19,353
2016-01-20,353
2016-01-21,353
2016-01-22,353
2016-01-23,353
2016-01-24,353
2016-01-25,353
2016-01-26,353
2016-01-27,353
2016-01-28,353
2016-01-29,353
2016-01-30,353
2016-01-31,353
2016-02-01,353
2016-02-02,353
2016-02-03,353
2016-02-04,353
2016-02-05,353
2016-02-06,353
2016-02-07,353
2016-02-08,353
2016-02-09,353
2016-02-10,353
2016-02-11,353
2016-02-12,353
2016-02-13,353
2016-02-14,353
2016-02-15,353
2016-02-16,353
2016-02-17,353
2016-02-18,353
2016-02-19,353
2016-02-20,353
2016-02-21,353
2016-02-22,353
2016-02-23,353
2016-02-24,353
2016-02-25,353
2016-02-26,353
2016-02-27,353
2016-02-28,353
2016-02-29,353
2016-03-01,353
2016-03-02,353
2016-03-03,353
2016-03-04,353
2016-03-05,353
2016-03-06,353
2016-03-07,353
2016-03-08,353
2016-03-09,371
2016-03-10,371
2016-03-11,371
2016-03-12,371
2016-03-13,371
2016-03-14,371
2016-03-15,371
2016-03-16,371
2016-03-17,371
2016-03-18,371
2016-03-19,371
2016-03-20,371
2016-03-21,371
2016-03-22,371
2016-03-23,371
2016-03-24,371
2016-03-25,371
2016-03-26,371
2016-03-27,371
2016-03-28,371
2016-03-29,371
2016-03-30,371
2016-03-31,371
2016-04-01,371
2016-04-02,371
2016-04-03,371
2016-04-04,371
2016-04-05,371
2016-04-06,371
2016-04-07,371
2016-04-08,371
2016-04-09,371
2016-04-10,371
2016-04-11,371
2016-04-12,371
2016-04-13,371
2016-04-14,371
2016-04-15,371
2016-04-16,371
2016-04-17,371
2016-04-18,371
2016-04-19,371
2016-04-20,371
2016-04-21,371
2016-04-22,371
2016-04-23,371
2016-04-24,371
2016-04-25,371
2016-04-26,371
2016-04-27,371
2016-04-28,371
2016-04-29,371
2016-04-30,371
2016-05-01,371
2016-05-02,371
2016-05-03,387
2016-05-04,387
2016-05-05,387
2016-05-06,387
2016-05-07,387
2016-05-08,387
2016-05-09,387
2016-05-10,387
2016-05-11,387
2016-05-12,387
2016-05-13,387
2016-05-14,387
2016-05-15,387
2016-05-16,387
2016-05-17,387
2016-05-18,387
2016-05-19,387
2016-05-22,387
2016-05-23,387
2016-05-24,387
2016-05-25,387
2016-05-26,387
2016-05-27,387
2016-05-28,387
2016-05-29,387
2016-05-30,387
2016-05-31,387
2016-06-01,387
2016-06-02,387
2016-06-03,387
2016-06-04,387
2016-06-05,387
2016-06-06,387
2016-06-07,387
2016-06-08,387
2016-06-09,387
2016-06-10,393
2016-06-11,393
2016-06-12,393
2016-06-13,393
2016-06-14,393
2016-06-15,393
2016-06-16,393
2016-06-17,393
2016-06-18,393
2016-06-19,393
2016-06-20,393
2016-06-21,393
2016-06-22,393
2016-06-23,393
2016-06-24,393
2016-06-25,393
2016-06-26,393
2016-06-27,393
2016-06-28,393
2016-06-29,393
2016-06-30,393
2016-07-01,393
2016-07-02,393
2016-07-03,393
2016-07-04,393
2016-07-05,393
2016-07-06,393
2016-07-07,393
2016-07-08,393
2016-07-09,396
2016-07-10,396
2016-07-11,396
2016-07-12,396
2016-07-13,396
2016-07-14,396
2016-07-15,396
2016-07-16,396
2016-07-17,396
2016-07-18,396
2016-07-23,396
2016-07-24,396
2016-07-25,396
2016-07-26,396
2016-07-27,396
2016-07-28,396
2016-07-29,396
2016-07-30,396
2016-07-31,396
2016-08-01,396
2016-08-02,413
2016-08-03,413
2016-08-04,413
2016-08-05,413
2016-08-06,413
2016-08-07,413
2016-08-08,413
2016-08-09,413
2016-08-10,413
2016-08-11,413
2016-08-12,413
2016-08-13,413
2016-08-14,413
2016-08-15,413
2016-08-16,413
2016-08-17,413
2016-08-18,413
2016-08-19,413
2016-08-20,413
2016-08-21,413
2016-08-22,413
2016-08-23,413
2016-08-24,413
2016-08-25,413
2016-08-26,413
2016-08-28,413
2016-08-31,413
2016-09-01,413
2016-09-02,413
2016-09-03,428
2016-09-04,428
2016-09-05,428
2016-09-06,428
2016-09-07,428
2016-09-08,428
2016-09-09,428
2016-09-10,428
2016-09-11,428
2016-09-12,428
2016-09-13,428
2016-09-14,428
2016-09-15,428
2016-09-16,428
2016-09-17,428
2016-09-18,428
2016-09-19,428
2016-09-20,428
2016-09-21,428
2016-09-22,428
2016-09-23,445
2016-09-24,445
2016-09-25,445
2016-09-26,445
2016-09-27,445
2016-09-28,445
2016-09-29,445
2016-09-30,445
2016-10-01,445
2016-10-02,445
2016-10-03,445
2016-10-04,445
2016-10-05,445
2016-10-06,445
2016-10-07,445
2016-10-08,445
2016-10-09,445
2016-10-10,445
2016-10-11,445
2016-10-12,445
2016-10-13,445
2016-10-14,445
2016-10-15,445
2016-10-16,445
2016-10-17,445
2016-10-18,445
2016-10-19,445
2016-10-20,465
2016-10-21,465
2016-10-22,465
2016-10-23,465
2016-10-24,465
2016-10-25,465
2016-10-26,465
2016-10-27,465
2016-10-28,465
2016-10-29,465
2016-10-30,465
2016-10-31,465
2016-11-01,465
2016-11-02,465
2016-11-03,465
2016-11-04,465
2016-11-05,465
2016-11-06,465
2016-11-07,465
2016-11-08,465
2016-11-09,465
2016-11-10,465
2016-11-11,465
2016-11-12,465
2016-11-13,465
2016-11-14,465
2016-12-07,482
2016-12-08,482
2016-12-09,482
2016-12-10,482
2016-12-11,482
2016-12-12,482
2016-12-13,482
2016-12-14,482
2016-12-15,482
2016-12-16,488
2016-12-17,488
2016-12-18,488
2016-12-19,488
2016-12-20,488
2016-12-21,488
2016-12-22,488
2016-12-23,488
2016-12-24,488
2016-12-25,488
2016-12-26,488
2016-12-27,488
2016-12-28,488
2016-12-29,488
2016-12-30,488
2016-12-31,488
2017-01-01,488
2017-01-02,488
2017-01-03,488
2017-01-04,488
2017-01-05,488
2017-01-06,488
2017-01-07,488
2017-01-08,488
2017-01-09,488
2017-01-10,488
2017-01-11,492
2017-01-12,492
2017-01-13,492
2017-01-14,492
2017-01-15,492
2017-01-16,492
2017-01-17,492
2017-01-18,492
2017-01-19,492
2017-01-20,492
2017-01-21,492
2017-01-22,492
2017-01-27,492
2017-01-28,492
2017-01-29,492
2017-01-30,492
2017-01-31,492
2017-02-01,492
2017-02-02,492
2017-02-03,492
2017-02-04,507
2017-02-05,507
2017-02-06,507
2017-02-07,507
2017-02-08,507
2017-02-09,507
2017-02-10,507
2017-02-11,507
2017-02-12,507
2017-02-13,507
2017-02-14,507
2017-02-15,507
2017-02-16,507
2017-02-18,507
2017-02-19,507
2017-02-20,507
2017-02-21,507
2017-02-22,507
2017-02-23,507
2017-02-24,507
2017-02-25,517
2017-02-26,517
2017-02-27,517
2017-02-28,517
2017-03-01,517
2017-03-02,517
2017-03-03,517
2017-03-04,517
2017-03-05,517
2017-03-06,517
2017-03-07,517
2017-03-08,517
2017-03-09,517
2017-03-10,517
2017-03-11,517
2017-03-12,517
2017-03-13,517
2017-03-14,517
2017-03-15,517
2017-03-16,517
2017-03-17,517
2017-03-18,517
2017-03-19,519
2017-03-20,519
2017-03-21,519
2017-03-22,519
2017-03-23,519
2017-03-24,519
2017-03-25,519
2017-03-26,519
2017-03-27,519
2017-03-28,519
2017-03-29,519
2017-03-30,519
2017-03-31,519
2017-04-01,519
2017-04-02,519
2017-04-03,519
2017-04-04,519
2017-04-12,532
2017-04-13,532
2017-04-14,532
2017-04-15,532
2017-04-16,532
2017-04-17,532
2017-04-18,532
2017-04-19,532
2017-04-20,532
2017-04-21,532
2017-04-22,532
2017-04-23,532
2017-04-24,532
2017-04-25,532
2017-04-26,532
2017-04-27,532
2017-04-28,532
2017-04-29,532
2017-04-30,542
2017-05-01,542
2017-05-02,542
2017-05-03,542
2017-05-04,542
2017-05-05,542
2017-05-06,542
2017-05-07,542
2017-05-08,542
2017-05-09,542
2017-05-10,542
2017-05-11,542
2017-05-12,542
2017-05-13,542
2017-05-14,542
2017-05-15,542
2017-05-16,542
2017-05-17,542
2017-05-18,542
2017-05-19,542
2017-05-20,552
2017-05-21,552
2017-05-22,552
2017-05-23,552
2017-05-24,552
2017-05-25,552
2017-05-26,552
2017-05-27,552
2017-05-28,552
2017-05-29,552
2017-05-30,552
2017-05-31,552
2017-06-01,552
2017-06-02,552
2017-06-03,552
2017-06-06,552
2017-06-07,564
2017-06-08,564
2017-06-09,564
2017-06-10,564
2017-06-11,564
2017-06-12,564
2017-06-13,564
2017-06-14,564
2017-06-15,564
2017-06-16,564
2017-06-17,564
2017-06-18,564
2017-06-19,564
2017-06-20,564
2017-06-21,564
2017-06-22,564
2017-06-23,564
2017-06-24,564
2017-06-25,564
2017-06-26,564
2017-06-27,564
2017-06-28,547
2017-06-29,547
2017-06-30,547
2017-07-01,547
2017-07-02,547
2017-07-03,547
2017-07-04,547
2017-07-05,547
2017-07-06,547
2017-07-07,547
2017-07-08,547
2017-07-13,547
2017-07-14,547
2017-07-15,547
2017-07-16,547
2017-07-17,547
2017-07-18,547
2017-07-19,547
2017-07-20,557
2017-07-21,557
2017-07-22,557
2017-07-23,557
2017-07-24,557
2017-07-25,557
2017-07-26,557
2017-07-27,557
2017-07-28,557
2017-07-29,557
2017-07-30,557
2017-07-31,557
2017-08-01,557
2017-08-02,557
2017-08-03,557
2017-08-04,557
2017-08-05,557
2017-08-06,557
2017-08-09,557
2017-08-10,561
2017-08-11,561
2017-08-12,561
2017-08-13,561
2017-08-14,561
2017-08-15,561
2017-08-16,561
2017-08-17,561
2017-08-18,561
2017-08-19,561
2017-08-20,561
2017-08-22,561
2017-08-23,561
2017-08-24,561
2017-08-25,561
2017-08-26,561
2017-08-27,561
2017-08-28,561
2017-08-29,561
2017-08-30,561
2017-08-31,561
2017-09-01,550
2017-09-02,550
2017-09-03,550
2017-09-04,550
2017-09-05,550
2017-09-06,550
2017-09-07,550
2017-09-08,550
2017-09-09,550
2017-09-10,550
2017-09-11,550
2017-09-12,550
2017-09-13,550
2017-09-14,550
2017-09-15,550
2017-09-16,550
2017-09-17,550
2017-09-19,563
2017-09-20,563
2017-09-21,563
2017-09-22,563
2017-09-23,563
2017-09-24,563
2017-09-25,563
2017-09-26,563
2017-09-27,563
2017-09-28,563
2017-09-29,563
2017-09-30,563
2017-10-01,563
2017-10-02,563
2017-10-03,563
2017-10-04,563
2017-10-05,563
2017-10-06,563
2017-10-07,563
2017-10-08,563
2017-10-09,565
2017-10-10,565
2017-10-11,565
2017-10-12,565
2017-10-13,565
2017-10-14,565
2017-10-15,565
2017-10-16,565
2017-10-17,565
2017-10-18,565
2017-10-19,565
2017-10-20,565
2017-10-21,565
2017-10-22,565
2017-10-23,565
2017-10-24,565
2017-10-25,565
2017-10-26,565
2017-10-27,565
2017-10-28,565
2017-10-29,565
2017-10-30,564
2017-10-31,564
2017-11-01,564
2017-11-02,564
2017-11-03,564
2017-11-04,564
2017-11-05,564
2017-11-06,564
2017-11-07,564
2017-11-08,564
2017-11-09,564
2017-11-10,564
2017-11-11,564
2017-11-12,564
2017-11-13,564
2017-11-14,564
2017-11-15,564
2017-11-16,564
2017-11-17,564
2017-11-18,564
2017-11-19,564
2017-11-20,562
2017-11-21,562
2017-11-22,562
2017-11-23,562
2017-11-24,562
2017-11-25,562
2017-11-26,562
2017-11-27,562
2017-11-28,562
2017-11-29,562
2017-11-30,562
2017-12-01,562
2017-12-02,562
2017-12-03,562
2017-12-04,562
2017-12-05,562
2017-12-06,562
2017-12-07,562
2017-12-08,562
2017-12-09,561
2017-12-10,561
2017-12-11,561
2017-12-12,561
2017-12-14,561
2017-12-15,561
2017-12-17,561
2017-12-18,561
2017-12-19,561
2017-12-20,561
2017-12-21,561
2017-12-22,561
2017-12-23,561
2017-12-24,561
2017-12-25,561
2017-12-26,561
2017-12-27,561
2017-12-28,561
2017-12-29,550
2017-12-30,550
2017-12-31,550
2018-01-01,550
2018-01-02,550
2018-01-03,550
2018-01-04,550
2018-01-05,550
2018-01-06,550
2018-01-07,550
2018-01-08,550
2018-01-09,550
2018-01-10,550
2018-01-11,550
2018-01-12,550
2018-01-13,550
2018-01-14,550
2018-01-15,539
2018-01-16,539
2018-01-17,539
2018-01-18,539
2018-01-19,539
2018-01-20,539
2018-01-21,539
2018-01-22,539
2018-01-23,539
2018-01-25,539
2018-01-26,539
2018-01-27,539
2018-01-28,536
2018-01-29,536
2018-01-31,536
2018-02-01,536
2018-02-02,536
2018-02-03,536
2018-02-04,536
2018-02-05,536
2018-02-06,536
2018-02-07,536
2018-02-08,536
2018-02-09,536
2018-02-10,536
2018-02-11,540
2018-02-12,540
2018-02-13,540
2018-02-14,540
2018-02-15,540
2018-02-16,540
2018-02-17,540
2018-02-18,540
2018-02-19,540
2018-02-20,540
2018-02-21,540
2018-02-22,540
2018-02-23,547
2018-02-24,547
2018-02-25,547
2018-02-26,547
2018-02-27,547
2018-03-01,547
2018-03-02,547
2018-03-03,547
2018-03-04,547
2018-03-05,547
2018-03-06,547
2018-03-07,543
2018-03-08,543
2018-03-09,543
2018-03-10,543
2018-03-11,543
2018-03-12,543
2018-03-13,543
2018-03-14,543
2018-03-15,543
2018-03-16,543
2018-03-17,543
2018-03-18,543
2018-03-19,543
2018-03-20,533
2018-03-21,533
2018-03-23,533
2018-03-24,533
2018-03-26,533
2018-03-27,533
2018-03-28,533
2018-03-29,533
2018-03-30,533
2018-03-31,533
2018-04-01,533
2018-04-02,535
2018-04-03,535
2018-04-04,535
2018-04-05,535
2018-04-06,535
2018-04-07,535
2018-04-08,535
2018-04-09,535
2018-04-10,535
2018-04-11,535
2018-04-12,535
2018-04-13,535
2018-04-14,535
2018-04-15,533
2018-04-16,533
2018-04-17,533
2018-04-18,533
2018-04-19,533
2018-04-20,533
2018-04-21,533
2018-04-22,533
2018-04-23,533
2018-04-24,533
2018-04-25,533
2018-04-26,533
2018-04-27,533
2018-04-28,533
2018-04-29,549
2018-04-30,549
2018-05-01,549
2018-05-04,549
2018-05-05,549
2018-05-06,549
2018-05-07,549
2018-05-08,549
2018-05-09,549
2018-05-10,572
2018-05-11,572
2018-05-12,572
2018-05-13,572
2018-05-14,572
2018-05-15,572
2018-05-16,572
2018-05-17,572
2018-05-18,572
2018-05-19,572
2018-05-20,572
2018-05-21,584
2018-05-22,584
2018-05-23,584
2018-05-24,584
2018-05-25,584
2018-05-26,584
2018-05-27,584
2018-05-28,584
2018-05-29,584
2018-05-30,584
2018-05-31,584
2018-06-01,595
2018-06-02,595
2018-06-03,595
2018-06-04,595
2018-06-05,595
2018-06-06,595
2018-06-07,595
2018-06-08,595
2018-06-09,595
2018-06-10,585
2018-06-11,585
2018-06-12,585
2018-06-13,585
2018-06-14,585
2018-06-15,585
2018-06-16,585
2018-06-17,585
2018-06-18,585
2018-06-19,594
2018-06-20,594
2018-06-21,594
2018-06-22,594
2018-06-23,594
2018-06-24,594
2018-06-25,594
2018-06-26,594
2018-06-27,594
2018-06-28,594
2018-06-29,591
2018-06-30,591
2018-07-01,591
2018-07-02,591
2018-07-03,591
2018-07-04,591
2018-07-05,591
2018-07-06,591
2018-07-07,591
2018-07-08,591
2018-07-09,587
2018-07-10,587
2018-07-11,587
2018-07-12,587
2018-07-13,587
2018-07-14,587
2018-07-15,587
2018-07-16,587
2018-07-17,587
2018-07-18,587
2018-07-19,587
2018-07-20,602
2018-07-21,602
2018-07-22,602
2018-07-23,602
2018-07-24,602
2018-07-25,602
2018-07-26,602
2018-07-27,602
2018-07-28,602
2018-07-29,603
2018-07-30,603
2018-07-31,603
2018-08-01,603
2018-08-02,603
2018-08-03,603
2018-08-04,603
2018-08-05,603
2018-08-06,603
2018-08-07,598
2018-08-08,598
2018-08-09,598
2018-08-10,598
2018-08-11,598
2018-08-12,598
2018-08-14,598
2018-08-16,584
2018-08-17,584
2018-08-18,584
2018-08-19,584
2018-08-20,584
2018-08-21,584
2018-08-22,584
2018-08-23,584
2018-08-24,587
2018-08-25,587
2018-08-26,587
2018-08-27,587
2018-08-28,587
2018-08-29,587
2018-08-30,587
2018-08-31,587
2018-09-01,590
2018-09-02,590
2018-09-03,590
2018-09-04,590
2018-09-05,590
2018-09-06,590
2018-09-07,590
2018-09-08,590
2018-09-09,583
2018-09-10,583
2018-09-11,583
2018-09-12,583
2018-09-13,583
2018-09-14,583
2018-09-15,583
2018-09-16,583
2018-09-17,583
2018-09-18,600
2018-09-19,600
2018-09-20,600
2018-09-21,600
2018-09-22,600
2018-09-23,600
2018-09-24,600
2018-09-25,600
2018-09-26,606
2018-09-27,606
2018-09-28,606
2018-09-29,606
2018-09-30,606
2018-10-02,606
2018-10-03,606
2018-10-04,616
2018-10-05,616
2018-10-06,616
2018-10-07,616
2018-10-08,616
2018-10-09,616
2018-10-10,616
2018-10-11,632
2018-10-12,632
2018-10-13,632
2018-10-14,632
2018-10-15,632
2018-10-16,632
2018-10-17,632
2018-10-18,641
2018-10-19,641
2018-10-20,641
2018-10-21,641
2018-10-22,641
2018-10-23,641
2018-10-24,641
2018-10-25,641
2018-10-26,645
2018-10-27,645
2018-10-28,645
2018-10-29,645
2018-10-30,645
2018-10-31,645
2018-11-01,645
2018-11-03,612
2018-11-04,612
2018-11-05,612
2018-11-06,612
2018-11-07,612
2018-11-08,612
2018-11-09,583
2018-11-10,583
2018-11-11,583
2018-11-12,583
2018-11-13,583
2018-11-14,583
2018-11-15,583
2018-11-16,584
2018-11-17,584
2018-11-18,584
2018-11-19,584
2018-11-20,584
2018-11-21,584
2018-11-22,584
2018-11-23,569
2018-11-24,569
2018-11-25,569
2018-11-26,569
2018-11-27,569
2018-11-28,569
2018-11-29,569
2018-12-01,548
2018-12-02,548
2018-12-03,548
2018-12-04,548
2018-12-05,548
2018-12-07,528
2018-12-09,528
2018-12-10,528
2018-12-11,528
2018-12-12,528
2018-12-13,527
2018-12-14,527
2018-12-15,527
2018-12-16,527
2018-12-17,527
2018-12-18,527
2018-12-19,527
2018-12-20,515
2018-12-21,515
2018-12-22,515
2018-12-23,515
2018-12-24,515
2018-12-25,515
2018-12-26,515
2018-12-27,491
2018-12-28,491
2018-12-29,491
2018-12-30,491
2018-12-31,491
2019-01-01,491
2019-01-02,500
2019-01-03,500
2019-01-04,500
2019-01-05,500
2019-01-06,500
2019-01-08,475
2019-01-10,451
2019-01-11,451
2019-01-12,428
2019-01-13,428
2019-01-14,406
2019-01-15,406
2019-01-16,385
2019-01-17,385
2019-01-18,385
2019-01-19,365
2019-01-20,365
2019-01-21,365
2019-01-22,346
2019-01-23,346
2019-01-24,346
2019-01-25,328
2019-01-26,328
2019-01-28,311
2019-01-29,311
2019-01-30,311
2019-01-31,295
2019-02-01,295
2019-02-02,295
2019-02-03,280
2019-02-04,280
2019-02-05,280
2019-02-06,280
2019-02-07,267
2019-02-08,267
2019-02-09,267
2019-02-10,267
2019-02-11,267
2019-02-12,267
2019-02-13,267
2019-02-14,267
2019-02-15,280
2019-02-16,280
2019-02-17,280
2019-02-18,280
2019-02-19,286
2019-02-20,286
2019-02-21,286
2019-02-22,286
2019-02-23,294
2019-02-24,294
2019-02-25,294
2019-02-26,294
2019-02-27,293
2019-02-28,293
2019-03-01,293
2019-03-02,293
2019-03-03,293
2019-03-04,302
2019-03-05,302
2019-03-06,302
2019-03-07,302
2019-03-08,302
2019-03-09,318
2019-03-10,318
2019-03-11,318
2019-03-12,318
2019-03-13,331
2019-03-14,331
2019-03-15,331
2019-03-16,331
2019-03-17,347
2019-03-18,347
2019-03-19,347
2019-03-20,347
2019-03-21,347
2019-03-22,359
2019-03-23,359
2019-03-24,359
2019-03-25,359
2019-03-26,357
2019-03-27,357
2019-03-28,357
2019-03-29,357
2019-03-30,357
2019-03-31,358
2019-04-01,358
2019-04-02,358
2019-04-03,358
2019-04-04,365
2019-04-05,365
2019-04-06,365
2019-04-07,365
2019-04-08,365
2019-04-09,374
2019-04-10,374
2019-04-11,374
2019-04-12,374
2019-04-13,390
2019-04-14,390
2019-04-15,390
2019-04-16,390
2019-04-17,390
2019-04-18,406
2019-04-19,406
2019-04-20,406
2019-04-21,406
2019-04-22,406
2019-04-23,421
2019-04-24,421
2019-04-25,421
2019-04-26,421
2019-04-27,421
2019-04-28,435
2019-04-29,435
2019-04-30,435
2019-05-01,435
2019-05-02,435
2019-05-03,448
2019-05-04,448
2019-05-05,448
2019-05-06,448
2019-05-07,448
2019-05-08,440
2019-05-09,440
2019-05-10,440
2019-05-11,440
2019-05-12,440
2019-05-13,438
2019-05-14,438
2019-05-15,438
2019-05-16,438
2019-05-17,438
2019-05-18,424
2019-05-19,424
2019-05-20,424
2019-05-21,424
2019-05-22,424
2019-05-23,424
2019-05-24,417
2019-05-25,417
2019-05-26,417
2019-05-27,417
2019-05-28,417
2019-05-29,428
2019-05-30,428
2019-05-31,428
2019-06-01,428
2019-06-02,428
2019-06-03,428
2019-06-04,416
2019-06-05,416
2019-06-06,416
2019-06-07,416
2019-06-08,416
2019-06-09,428
2019-06-10,428
2019-06-11,428
2019-06-12,428
2019-06-13,428
2019-06-14,428
2019-06-15,437
2019-06-16,437
2019-06-17,437
2019-06-18,437
2019-06-19,437
2019-06-20,443
2019-06-21,443
2019-06-22,443
2019-06-23,443
2019-06-24,443
2019-06-25,443
2019-06-26,443
2019-06-27,441
2019-06-28,441
2019-06-29,441
2019-06-30,441
2019-07-01,441
2019-07-02,441
2019-07-03,450
2019-07-04,450
2019-07-05,450
2019-07-06,450
2019-07-07,450
2019-07-08,450
2019-07-09,452
2019-07-10,452
2019-07-11,452
2019-07-12,452
2019-07-13,452
2019-07-14,465
2019-07-15,465
2019-07-16,465
2019-07-17,465
2019-07-18,465
2019-07-19,465
2019-07-20,476
2019-07-21,476
2019-07-22,476
2019-07-23,476
2019-07-24,476
2019-07-25,476
2019-07-26,480
2019-07-27,480
2019-07-28,480
2019-07-29,480
2019-07-30,480
2019-07-31,495
2019-08-01,495
2019-08-02,495
2019-08-03,495
2019-08-04,495
2019-08-05,483
2019-08-06,483
2019-08-07,483
2019-08-08,483
2019-08-09,483
2019-08-10,483
2019-08-11,484
2019-08-12,484
2019-08-13,484
2019-08-14,484
2019-08-15,484
2019-08-16,498
2019-08-17,498
2019-08-18,498
2019-08-19,498
2019-08-20,498
2019-08-21,498
2019-08-22,490
2019-08-23,490
2019-08-24,490
2019-08-24,490
2019-08-25,490
2019-08-25,490
2019-08-26,490
2019-08-26,490
2019-08-27,490
2019-08-27,490
2019-08-28,478
2019-08-29,478
2019-08-30,478
2019-08-31,478
2019-09-01,478
2019-09-02,478
2019-09-03,470
2019-09-04,470
2019-09-05,470
2019-09-06,470
2019-09-07,470
