date_obj,Adamant%20platebody%20(t) price
2019-02-09,11063
2019-02-10,11206
2019-02-11,11168
2019-02-12,10944
2019-02-13,11019
2019-02-14,11019
2019-02-15,11161
2019-02-16,11209
2019-02-17,11107
2019-02-18,11290
2019-02-19,11082
2019-02-20,10727
2019-02-21,10559
2019-02-22,10342
2019-02-23,10138
2019-02-24,10139
2019-02-25,10301
2019-02-26,10384
2019-02-27,10408
2019-02-28,10459
2019-03-01,10658
2019-03-02,10443
2019-03-03,10280
2019-03-04,10223
2019-03-05,10131
2019-03-06,10154
2019-03-07,9934
2019-03-08,9934
2019-03-09,9832
2019-03-10,9809
2019-03-11,9829
2019-03-12,9785
2019-03-13,9723
2019-03-14,9909
2019-03-15,10011
2019-03-16,9970
2019-03-17,9980
2019-03-18,10245
2019-03-19,10351
2019-03-20,10213
2019-03-21,10227
2019-03-22,10410
2019-03-23,10280
2019-03-24,10348
2019-03-25,10311
2019-03-26,10349
2019-03-27,10349
2019-03-28,10285
2019-03-29,10085
2019-03-30,10085
2019-03-31,9816
2019-04-01,9763
2019-04-02,9821
2019-04-03,9720
2019-04-04,9654
2019-04-05,9599
2019-04-06,9642
2019-04-07,9568
2019-04-08,9548
2019-04-09,9383
2019-04-10,9306
2019-04-11,9437
2019-04-12,9372
2019-04-13,9539
2019-04-14,9495
2019-04-15,9612
2019-04-16,9644
2019-04-17,9507
2019-04-18,9534
2019-04-19,9507
2019-04-20,9475
2019-04-21,9530
2019-04-22,9633
2019-04-23,9608
2019-04-24,9684
2019-04-25,9715
2019-04-26,9716
2019-04-27,9741
2019-04-28,9592
2019-04-29,9430
2019-04-30,9625
2019-05-01,9457
2019-05-02,9505
2019-05-03,9608
2019-05-04,9599
2019-05-05,9664
2019-05-06,9732
2019-05-07,9763
2019-05-08,9841
2019-05-09,9841
2019-05-10,9920
2019-05-11,9934
2019-05-12,10014
2019-05-13,10093
2019-05-14,9983
2019-05-15,9983
2019-05-16,9934
2019-05-17,9934
2019-05-18,9841
2019-05-19,9841
2019-05-20,9759
2019-05-21,9685
2019-05-22,9486
2019-05-23,9552
2019-05-24,9605
2019-05-25,9696
2019-05-26,9776
2019-05-27,9730
2019-05-28,9830
2019-05-29,9890
2019-05-30,9890
2019-05-31,10019
2019-06-01,10067
2019-06-02,10128
2019-06-03,9973
2019-06-04,9841
2019-06-05,9805
2019-06-06,9755
2019-06-07,9766
2019-06-08,9625
2019-06-09,9643
2019-06-10,9643
2019-06-11,9676
2019-06-12,9722
2019-06-13,9713
2019-06-14,9872
2019-06-15,9872
2019-06-16,10149
2019-06-17,9886
2019-06-18,9886
2019-06-19,9905
2019-06-20,9943
2019-06-21,9845
2019-06-22,9845
2019-06-23,9829
2019-06-24,9893
2019-06-25,9919
2019-06-26,10186
2019-06-27,10331
2019-06-28,10331
2019-06-29,10021
2019-06-30,9768
2019-07-01,9768
2019-07-02,10055
2019-07-03,10173
2019-07-04,10173
2019-07-05,9991
2019-07-06,9861
2019-07-07,9865
2019-07-08,9668
2019-07-09,9615
2019-07-10,9943
2019-07-11,9943
2019-07-12,10020
2019-07-13,10020
2019-07-14,10151
2019-07-15,10151
2019-07-16,10179
2019-07-17,10279
2019-07-18,10279
2019-07-19,10332
2019-07-20,10332
2019-07-21,10371
2019-07-22,10656
2019-07-23,10420
2019-07-24,10420
2019-07-25,10189
2019-07-26,10189
2019-07-27,9944
2019-07-28,9724
2019-07-29,9644
2019-07-30,9706
2019-07-31,9796
2019-08-01,9796
2019-08-02,9722
2019-08-03,9689
2019-08-04,9801
2019-08-05,9908
2019-08-06,9846
2019-08-07,9740
2019-08-08,9740
2019-08-09,9612
2019-08-10,9539
2019-08-11,9603
2019-08-12,9506
2019-08-13,9498
2019-08-14,9595
2019-08-15,9525
2019-08-16,9600
2019-08-17,9600
2019-08-18,9733
2019-08-19,9647
2019-08-20,9610
2019-08-21,9744
2019-08-22,9750
2019-08-23,9750
2019-08-24,9868
2019-08-24,9868
2019-08-25,9868
2019-08-25,9868
2019-08-26,9950
2019-08-27,9950
2019-08-27,9950
2019-08-28,10048
2019-08-29,10048
2019-08-30,10088
2019-08-31,10088
2019-09-01,9970
2019-09-02,9970
2019-09-03,9872
2019-09-04,9899
2019-09-05,9899
2019-09-06,10001
2019-09-07,10044
2019-09-08,10135
2019-09-09,10135
2019-09-10,10200
2019-09-11,9983
2019-09-12,9983
2019-09-13,9913
2019-09-14,9969
2019-09-15,9969
2019-09-16,10060
2019-09-17,10060
2019-09-18,9943
2019-09-19,9943
2019-09-20,9831
2019-09-21,9977
2019-09-22,10089
2019-09-23,10171
2019-09-24,10171
2019-09-25,10353
2019-09-26,10500
2019-09-27,10500
2019-09-28,10520
2019-09-29,10520
2019-09-30,10246
2019-10-01,10333
2019-10-02,10333
2019-10-03,10440
2019-10-04,10440
2019-10-05,10698
2019-10-06,10607
2019-10-07,10607
2019-10-08,10499
2019-10-09,10499
2019-10-10,10261
2019-10-11,10261
2019-10-12,10074
2019-10-13,9721
2019-10-14,9645
2019-10-15,9645
2019-10-16,9417
2019-10-17,9417
2019-10-18,9534
2019-10-19,9470
2019-10-20,9470
2019-10-21,9413
2019-10-22,9413
2019-10-23,9389
2019-10-24,9389
2019-10-25,9571
2019-10-26,9579
2019-10-27,9467
2019-10-28,9555
2019-10-29,9555
2019-10-30,9569
2019-10-31,9602
2019-11-01,9602
2019-11-02,9604
2019-11-03,9758
2019-11-04,9758
2019-11-05,9803
2019-11-06,9803
2019-11-07,9870
2019-11-08,9870
2019-11-09,9654
2019-11-10,9689
2019-11-11,9532
2019-11-12,9532
2019-11-13,9624
2019-11-14,9624
2019-11-15,9544
2019-11-16,9485
2019-11-17,9485
2019-11-18,9602
2019-11-19,9602
2019-11-20,9644
2019-11-21,9644
2019-11-22,9738
2019-11-23,9738
2019-11-24,9771
2019-11-25,9771
2019-11-26,9731
2019-11-27,9731
2019-11-28,9810
2019-11-29,9810
2019-11-30,9556
2019-12-01,9556
2019-12-02,9520
2019-12-03,9560
2019-12-04,9560
2019-12-05,9608
2019-12-06,9608
2019-12-07,9633
2019-12-08,9633
2019-12-09,9402
2019-12-10,9402
2019-12-11,9429
2019-12-12,9429
2019-12-13,9524
2019-12-14,9524
2019-12-15,9768
2019-12-16,9768
2019-12-17,9686
2019-12-18,9686
2019-12-19,9685
2019-12-20,9685
2019-12-21,9747
2019-12-22,9760
2019-12-23,9760
2019-12-24,9796
2019-12-25,9796
2019-12-26,9793
2019-12-27,9832
2019-12-28,9832
2019-12-29,9753
2019-12-30,9753
2019-12-31,9697
2020-01-01,9697
2020-01-02,9614
2020-01-03,9614
2020-01-04,9603
2020-01-05,9521
2020-01-06,9521
2020-01-07,9531
2020-01-08,9531
2020-01-09,9533
2020-01-10,9714
2020-01-11,9642
2020-01-12,9642
2020-01-13,9647
2020-01-14,9647
2020-01-15,9712
2020-01-16,9758
2020-01-17,9700
2020-01-18,9700
2020-01-19,9694
2020-01-20,9695
2020-01-21,9695
2020-01-22,9692
2020-01-23,9660
2020-01-24,9620
2020-01-25,9620
2020-01-26,9618
2020-01-27,9618
2020-01-28,9498
2020-01-29,9507
2020-01-30,9507
2020-01-31,9386
2020-02-01,9435
2020-02-02,9595
2020-02-03,9595
2020-02-04,9526
2020-02-05,9479
2020-02-06,9587
2020-02-07,9587
2020-02-08,9725
2020-02-09,9725
2020-02-10,9559
2020-02-11,9559
2020-02-12,9472
2020-02-13,9472
2020-02-14,9412
2020-02-15,9412
2020-02-16,9344
2020-02-17,9255
2020-02-18,9357
2020-02-19,9357
2020-02-20,9373
2020-02-21,9373
2020-02-22,9455
2020-02-23,9455
2020-02-24,9537
2020-02-25,9537
2020-02-26,9551
2020-02-27,9551
2020-02-28,9624
2020-02-29,9624
2020-03-01,9977
2020-03-02,9977
2020-03-03,10142
2020-03-04,10142
2020-03-05,10109
2020-03-06,9726
2020-03-07,9726
2020-03-08,9588
2020-03-09,9539
2020-03-10,9587
2020-03-11,9587
2020-03-12,9525
2020-03-13,9638
2020-03-14,9552
2020-03-15,9552
2020-03-16,9466
2020-03-17,9618
2020-03-18,9799
2020-03-19,9800
2020-03-20,9755
2020-03-21,9703
2020-03-22,9649
2020-03-23,9758
2020-03-24,9795
2020-03-25,9820
2020-03-26,9723
2020-03-27,9621
2020-03-28,9387
2020-03-29,9271
2020-03-30,9348
2020-03-31,9478
2020-04-01,9625
2020-04-02,9713
2020-04-03,9713
2020-04-04,9661
2020-04-05,9794
2020-04-06,9779
2020-04-07,9765
2020-04-08,9703
2020-04-09,9808
2020-04-10,9808
2020-04-11,9638
2020-04-12,9611
2020-04-13,9598
2020-04-14,9562
2020-04-15,9484
2020-04-16,9482
2020-04-17,9529
2020-04-18,9607
2020-04-19,9545
2020-04-20,9505
2020-04-21,9360
2020-04-22,9393
2020-04-23,9470
2020-04-24,9648
2020-04-25,9663
2020-04-26,9592
2020-04-27,9765
2020-04-28,9960
2020-04-29,9810
2020-04-30,9902
2020-05-01,9684
2020-05-02,9746
2020-05-03,9750
2020-05-04,9696
2020-05-05,9798
2020-05-06,9952
2020-05-07,9841
2020-05-08,9690
2020-05-09,9546
2020-05-10,9883
2020-05-11,9930
2020-05-12,9770
2020-05-13,9744
